 ;;µmol/kg;;;;;;;kg/ha;;;;;
 YEAR;Month;Ca;Mg;K;Na;NH4;Al;H;Ca;Mg;K;Na;NH4;Al
        2005;           1;   2989.6872559;   1683.1740723;   2289.6396484;    598.4909058;     31.9265404;  43245.3515625;   3298.1635742;    134.6727142;     45.9803734;    100.6173477;     15.4646664;      0.5026165;   1311.4549561
        2005;           2;   2985.3220215;   1688.0206299;   2279.1030273;    596.9788208;     45.6100769;  43241.2148438;   3308.0163574;    134.4760742;     46.1127663;    100.1543198;     15.4255953;      0.7180351;   1311.3294678
        2005;           3;   2975.7927246;   1701.7336426;   2256.5380859;    592.6385498;     69.8128967;  43232.9804688;   3327.0458984;    134.0468292;     46.4873772;     99.1627045;     15.3134460;      1.0990579;   1311.0798340
        2005;           4;   2968.0725098;   1708.7399902;   2246.9211426;    591.5888062;     85.2866974;  43224.0351562;   3350.4467773;    133.6990662;     46.6787758;     98.7400970;     15.2863197;      1.3426604;   1310.8084717
        2005;           5;   2959.8781738;   1703.0375977;   2243.3510742;    589.5942383;    110.7460251;  43215.5859375;   3383.6945801;    133.3299408;     46.5229950;     98.5832138;     15.2347813;      1.7434642;   1310.5522461
        2005;           6;   2955.6699219;   1701.6385498;   2247.7426758;    607.8749390;     86.7830200;  43202.9687500;   3434.0883789;    133.1403809;     46.4847832;     98.7761993;     15.7071466;      1.3662169;   1310.1695557
        2005;           7;   2955.7236328;   1704.5151367;   2249.8701172;    620.6004639;     63.7142906;  43187.8320312;   3481.8190918;    133.1428070;     46.5633583;     98.8696976;     16.0359650;      1.0030481;   1309.7105713
        2005;           8;   2959.0109863;   1710.9677734;   2248.8674316;    624.1784058;     45.4502258;  43173.4570312;   3521.2653809;    133.2908936;     46.7396317;     98.8256226;     16.1284161;      0.7155187;   1309.2745361
        2005;           9;   2962.8884277;   1717.4765625;   2248.1279297;    627.9974976;     32.1675529;  43160.2265625;   3550.3483887;    133.4655457;     46.9174385;     98.7931290;     16.2270985;      0.5064107;   1308.8735352
