"";"Year";"NG_PP";"CaG_PP";"MgG_PP";"KG_PP";"SG_PP";"PG_PP";"NG_PU";"CaG_PU";"MgG_PU";"KG_PU";"SG_PU";"PG_PU";"NG_AU";"CaG_AU";"MgG_AU";"KG_AU";"SG_AU";"PG_AU";"NG_Diff";"CaG_Diff";"MgG_Diff";"KG_Diff";"SG_Diff";"PG_Diff"
"11";2015;536229,2656251;351871,984375;15803,0672608;23311,8864746;181600,7490235;9205,9152221;323629,0678709;48631,2309572;17702,236328;44482,7832031;21383,0931398;12546,1938478;323629,0739744;52470,2450867;19932,7835541;69592,352539;21383,0908201;12546,1937258;-0,00610350002534688;-3839,0141295;-2230,5472261;-25109,5693359;0,00231970000095316;0,000122000001283595
"12";2016;522889,165039;362536,0507811;16415,5025024;25120,786377;189759,3632813;9777,4129029;321933,2158202;48030,0395505;17597,2890013;44211,3039551;20891,3116454;12465,7423099;321933,2395018;52021,876587;19904,4670563;70379,8168946;20891,3114013;12465,7432249;-0,0236815999960527;-3991,8370365;-2307,178055;-26168,5129395;0,000244099999690661;-0,000915000002351007
"13";2017;498391,0078125;373047,0429687;16533,058716;25281,3730469;191982,0019531;9827,4033813;321920,3125;47937,763672;17582,1643678;44181,0161132;20373,3028566;12450,423523;321920,2985838;52083,1600953;19970,581726;71431,7460938;20373,3006591;12450,4224853;0,0139162000268698;-4145,3964233;-2388,4173582;-27250,7299806;0,00219750000178465;0,0010376999998698
"14";2018;480340,2739258;384474,7324217;17333,7365723;28293,938965;192644,7607422;10603,4272766;318269,2529296;46701,8215332;17361,263611;43604,409424;20004,9858397;12282,2789918;318269,2736819;50994,7207337;19828,6825256;71896,0759278;20004,9836427;12282,2789918;-0,0207522999844514;-4292,8992005;-2467,4189146;-28291,6665038;0,0021969999979774;0
"15";2019;476935,8164062;394604,9394531;17621,2988281;28833,9523927;194159,1904298;10892,354309;314485,6296387;45739,9167479;17153,1933592;43033,4133301;19667,2732545;12128,6072389;314485,6413574;50169,2035827;19697,0314636;72353,6652831;19667,2711789;12128,6083982;-0,0117186999996193;-4429,2868348;-2543,8381044;-29320,251953;0,00207559999762452;-0,00115929999992659
"16";2020;497068,480957;405144,7480469;18203,2408446;29024,1152343;194381,1806639;11479,4183654;315118,2182617;46022,3339842;17183,902649;43109,6972658;19566,2272951;12149,4762571;315118,2414552;50579,1402894;19800,4233094;72905,1662597;19566,2230226;12149,4785769;-0,0231935000047088;-4556,8063052;-2616,5206604;-29795,4689939;0,00427249999484047;-0,00231979999989562
"17";2021;520342,309082;417538,6757814;18350,289917;25100,0063477;195364,5068359;11396,0346679;314086,5322265;45306,4941408;17103,2409059;42930,2102051;19628,7640382;12084,3421021;314086,5275881;49986,7948609;19795,317093;72898,100586;19628,7602539;12084,3431398;0,00463839998701587;-4680,3007201;-2692,0761871;-29967,8903809;0,00378430000273511;-0,0010376999998698
"18";2022;588760,4824218;431164,7246096;17544,6786499;18637,6577453;196683,0966795;9646,3740233;312504,5632323;44920,610596;17006,9960329;42667,7097168;19381,8989867;12010,2807619;312504,5729984;49718,3127746;19777,8950806;72701,5727538;19381,8978272;12010,2808839;-0,00976610003272071;-4797,7021786;-2770,8990477;-30033,863037;0,0011594999996305;-0,000122000001283595
"19";2023;691302,5058594;446040,2265626;17269,9937135;10187,2905274;199850,053711;7910,5443724;313554,9113771;45147,1047362;17066,1171263;42832,6125489;19709,3867184;12054,54834;313554,9370118;50057,0449525;19910,3463286;72928,6213377;19709,3841552;12054,54834;-0,0256347000249662;-4909,9402163;-2844,2292023;-30096,0087888;0,00256319999971311;0
"20";2024;695839,6640624;465338,5781251;18060,2199096;10181,6865234;202748,6328126;8554,3189699;310549,3803711;44285,8645021;16891,0474853;42362,5786132;18909,9539184;11922,5891722;310549,3830565;49307,8813172;19806,6748811;72600,2766114;18909,9526365;11922,588257;-0,00268540001707152;-5022,0168151;-2915,6273958;-30237,6979982;0,00128190000032191;0,000915200000235927
"21";2025;813715,8378906;493126,4843751;23750,2291258;14164,5638428;205144,4277343;10957,6538695;278752,3322753;37821,4890134;13475,3482053;34257,6160888;17135,0134889;9563,8564761;278752,3454589;41703,6771231;15732,6677036;57167,599229;17135,0105589;9563,8566897;-0,0131835999782197;-3882,1881097;-2257,3194983;-22909,9831402;0,00292999999874155;-0,000213600000279257
"22";2026;1302207,5625;520365,75;32187,708984;32044,4912112;216977,625;19348,2216792;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"23";2027;1302207,5625;520365,75;32187,708984;32044,4912112;216977,625;19348,2216792;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"24";2028;1250566,59375;516210,2148433;30029,8981932;25177,9647216;215522,0781251;17371,189331;4800,9741557;890,3254776;224,2002308;652,6644975;881,9328386;154,4900814;4800,9740638;908,5346519;234,8474029;725,5014019;881,9327086;154,4900911;9,1900000370515e-05;-18,2091743;-10,6471721;-72,8369044000001;0,000129999999899155;-9,69999999256288e-06
"25";2029;1198925,625;512237,1367188;27918,0563965;18104,1300047;214247,3593748;15425,8270264;4800,9741557;890,3254776;224,2002308;652,6644975;881,9328386;154,4900814;4800,9740638;928,399169;246,462548;884,0500259;881,9327086;154,4900911;9,1900000370515e-05;-38,0736914;-22,2623172;-231,3855284;0,000129999999899155;-9,69999999256288e-06
"26";2030;1147284,65625;508264,2460938;25806,2170411;11063,0264281;212972,6406251;13480,4647218;4800,9741557;890,3254776;224,2002308;652,6644975;881,9328386;154,4900814;4800,9740638;948,2637049;258,077703;1043,1648294;881,9327086;154,4900911;9,1900000370515e-05;-57,9382273;-33,8774722;-390,5003319;0,000129999999899155;-9,69999999256288e-06
"27";2031;1095643,6875;504291,394531;23694,3696289;4061,9240569;211697,9218748;11535,1066286;4800,9741557;890,3254776;224,2002308;652,6644975;881,9328386;154,4900814;4800,9740638;968,12821;269,6928429;1202,9275438;881,9327086;154,4900911;9,1900000370515e-05;-77,8027324;-45,4926121;-550,2630463;0,000129999999899155;-9,69999999256288e-06
"28";2032;1054849;502284,222656;22086,5939942;228,6330909;212348,7441407;9941,0803222;4800,9741557;890,3254776;224,2002308;652,6644975;881,9328386;154,4900814;4800,9740638;987,8310127;281,213411;1334,0862122;881,9327086;154,4900911;9,1900000370515e-05;-97,5055351;-57,0131802;-681,4217147;0,000129999999899155;-9,69999999256288e-06
"29";2033;1013728,3828125;513311,640625;21019,2229001;138,2781067;232475,4062502;7510,1872557;24004,8696138;4451,6269378;1121,0011367;3263,3221438;4409,6637267;772,4503366;24004,8714293;4611,2219049;1214,3189467;4134,1229247;4409,6634674;772,4503519;-0,00181549999979325;-159,5949671;-93,31781;-870,8007809;0,000259299999925133;-1,52999999727399e-05
"30";2034;923109,390625;545273,246094;19448,2293699;279,9714203;256700,386719;3090,9607542;39192,9812015;9017,9003908;1956,4814836;5502,4396056;3890,2611389;1386,5267942;39192,9823915;9315,5059451;2130,4975508;7125,9965668;3890,2607423;1386,5268094;-0,00119000000267988;-297,6055543;-174,0160672;-1623,5569612;0,000396599999930913;-1,52000000070984e-05
"31";2035;764776,6367187;615740,2265626;18027,506836;6,1e-05;257391,6054687;52,3194885;55971,6138304;15899,4667359;3028,4448546;8199,2522887;3292,7441406;2213,859123;55971,6143186;16415,5493201;3330,2080956;11134,1706543;3292,7438049;2213,859123;-0,000488199999381322;-516,082584199999;-301,763241;-2934,9183656;0,000335700000050565;0
"32";2036;503145,0039063;667019,1406248;16111,3770752;0,0001831;256804,3769532;3,05e-05;69536,9920045;12445,6512451;3974,8336638;10513,5291138;3859,6574706;2963,2711638;69536,9910279;13281,0905455;4463,3307952;15469,9061277;3859,6569213;2963,2709045;0,000976600000285544;-835,439300399999;-488,4971314;-4956,3770139;0,000549300000329822;0,000259300000379881
"33";2037;123302,3076171;663367,0625001;12926,3519897;373,3587645;255685,4042969;117,5542908;82207,5402221;14297,5430906;4897,8491211;12740,3064572;4526,7470398;3702,6717987;82207,5422362;15545,8365099;5627,7489397;20299,2295533;4526,7465516;3702,672058;-0,00201409999863245;-1248,2934193;-729,8998186;-7558,9230961;0,000488199999381322;-0,000259299999925133
"34";2038;27750,9697876;646210,7812497;17069,5213625;10341,2202149;250837,6093749;3236,2395325;92049,5950319;15644,607422;5641,6693423;14537,4342041;4553,5690612;4305,4092561;92049,6013187;17301,9434049;6610,7443618;24782,2908325;4553,5687256;4305,4089969;-0,00628680000954773;-1657,3359829;-969,0750195;-10244,8566284;0,000335599999743863;0,000259200000073179
"35";2039;71714,9990234;573333,6640625;21083,0684814;17458,6828613;233207,4570313;5561,613716;191365,7807617;28195,2185058;11219,0772702;27803,7037353;7113,4879151;8232,5458677;191365,782959;30319,5738525;12461,2240296;40798,0308838;7113,4864427;8232,5454712;-0,00219729999662377;-2124,3553467;-1242,1467594;-12994,3271485;0,00147239999932935;0,000396499999624211
"36";2040;72093,0283203;566716,5273437;17672,003479;18457,7757567;231504,2011719;5927,6682624;198216,6577148;36321,6025391;11696,1658323;29018,6112062;9225,1686402;8612,8595276;198216,6617431;38889,9785004;13197,9394837;45156,1486818;9225,1677246;8612,8595276;-0,00402829999802634;-2568,3759613;-1501,7736514;-16137,5374756;0,000915599999643746;0
"37";2041;74680,1691894;557806,8515625;14245,847229;19216,532837;228992,0097655;6165,9644852;203250,7003171;37022,8190919;12007,8112182;29877,9152832;9563,0338746;8854,8242189;203250,7113036;40041,1201476;13772,6691741;49228,550415;9563,0322571;8854,8240968;-0,0109864999831188;-3018,30105569999;-1764,8579559;-19350,6351318;0,00161750000006577;0,000122100000226055
"38";2042;108863,0791016;526983,4726564;11393,2273558;22648,5676804;221053,1152346;7385,2322845;230629,1872555;40801,4006347;13510,5505981;33562,714844;10721,1620483;9910,1269531;230629,1874997;44236,8043519;15516,5519866;55765,6237793;10721,1618348;9910,1278688;-0,000244199996814132;-3435,4037172;-2006,0013885;-22202,9089353;0,000213499999517808;-0,000915700000405195
"39";2043;198849,3427734;521660,4921873;14220,61557;22565,652893;218599,0976562;7298,4480666;255295,9694822;47094,8032227;14824,4716189;36804,4022214;12651,6508789;10817,0655519;255295,9746095;50896,2333986;17016,5596313;61545,4606932;12651,6489259;10817,0657961;-0,00512730001355521;-3801,4301759;-2192,0880124;-24741,0584718;0,00195299999904819;-0,000244199998633121
"40";2044;305652,6528319;507058,1093751;17698,0042419;27364,4626464;212718,0175782;8906,6997682;301775,5947263;50658,3708496;17292,3658449;42773,9895021;14082,8369751;12507,5512698;301775,6042482;54765,3232727;19655,7796784;69528,6213378;14082,8359987;12507,5513919;-0,00952190003590658;-4106,9524231;-2363,4138335;-26754,6318357;0,000976399998762645;-0,000122100000226055
"41";2045;407043,890625;501463,1406248;20461,9989624;28624,446289;209115,9267577;10188,4966278;330239,441162;55176,0637208;18781,9921878;46413,4082031;15851,5875243;13522,7332152;330239,4409178;59545,1892088;21295,5743104;75060,4516602;15851,5857544;13522,7333372;0,000244199996814132;-4369,12548800001;-2513,5821226;-28647,0434571;0,00176989999999932;-0,000121999999464606
"42";2046;435117,5297851;504239,4101563;15544,6235351;22772,244873;207060,9873048;7469,7972029;321760,093994;55734,0783691;18240,3284301;45263,5886229;16803,0238038;13129,3030398;321760,0852048;60375,6726685;20921,2394562;75943,1687013;16803,0216674;13129,3039549;0,00878919998649508;-4641,59429940001;-2680,9110261;-30679,5800784;0,00213639999856241;-0,000915100001293467
"43";2047;491622,6762695;506059,0781252;15224,1661377;25290,9498291;204172,5468751;9088,3219606;330360,6591795;55931,6921389;18631,2584839;46287,798096;17715,8302615;13377,1192629;330360,6518553;60805,3228761;21213,6813354;78481,3374023;17715,8271487;13377,1201781;0,00732420000713319;-4873,63073719999;-2582,4228515;-32193,5393063;0,00311280000096303;-0,000915200000235927
"44";2048;500344,1953125;504100,1835936;15099,145996;28268,2592163;200740,7236328;10351,7444305;338452,6179201;55967,5314941;19010,73114;47263,7648923;18390,8416136;13622,277832;338452,6223146;61030,4179991;21418,1736296;80743,730713;18390,8392944;13622,2779541;-0,00439449999248609;-5062,886505;-2407,4424896;-33479,9658207;0,00231920000078389;-0,000122100000226055
"45";2049;515205,1601562;504353,6445312;14965,3944703;31588,2650147;197768,4267578;12142,6385498;346200,1242676;56115,3454591;19359,4960329;48201,5964357;19204,3209841;13844,760742;346200,1220703;61345,5086364;21341,1709747;82829,0493164;19204,317871;13844,7597043;0,0021973000257276;-5230,1631773;-1981,6749418;-34627,4528807;0,0031130999996094;0,0010376999998698
"46";2050;549796,6914063;508124,1328127;15305,086029;34498,5771485;196454,2109373;13164,2075196;348623,816162;54897,7106933;19408,076172;48340,6979979;19504,8634035;13845,7874149;348623,8276366;60274,5474244;21302,2650451;84074,5339356;19504,8593751;13845,7863771;-0,0114746000035666;-5376,8367311;-1894,1888731;-35733,8359377;0,00402839999878779;0,00103780000063125
"47";2051;583848,330078;509348,7890626;15706,104248;36365,5786133;195062,8505859;13883,9248963;353773,599121;54551,666016;19639,9745482;48925,1516112;19846,6356202;13990,6519773;353773,585205;60056,5037841;21466,4731597;85699,3518067;19846,6331786;13990,6519773;0,0139159999671392;-5504,8377681;-1826,4986115;-36774,2001955;0,00244160000147531;0
"48";2052;660338,7988281;508310,8671875;15163,1194458;36993,8740234;192768,3671874;14514,6123657;358607,6584472;54647,9191895;19853,0859378;49509,6145021;20476,1168212;14125,3844602;358607,6689452;60262,354126;21519,0073852;87220,4990234;20476,1126707;14125,3854979;-0,0104979999596253;-5614,4349365;-1665,9214474;-37710,8845213;0,00415049999719486;-0,0010376999998698
"49";2053;700772,9160155;507698,9492186;13450,2678223;33073,5419923;190644,15625;13524,8390504;362116,2521973;55032,1120606;19999,2835082;49887,6613771;21147,3485106;14211,3856811;362116,2714845;60747,4847107;21803,6184388;88509,2136232;21147,3461915;14211,3856811;-0,019287200004328;-5715,3726501;-1804,3349306;-38621,5522461;0,00231910000002244;0
"50";2054;711994,044922;507928,1484377;15008,0040929;31811,3569336;189022,9814455;12864,524231;364459,2209474;54555,800537;20075,361328;50086,2253419;21420,7489012;14244,9781493;364459,2543945;60365,7248536;22293,1889649;89485,3437501;21420,7468262;14244,9781493;-0,033447099965997;-5809,9243166;-2217,8276369;-39399,1184082;0,00207500000033178;0
"51";2055;716176,7968749;508417,2578125;15182,0617675;34171,7833252;188381,0029296;13574,9219361;366150,9428709;54402,3513182;20142,2753908;50223,0812989;21572,6666262;14278,5731811;366150,9582519;60301,0867922;22286,8706054;90257,3371579;21572,6666262;14278,5731811;-0,0153810000047088;-5898,735474;-2144,5952146;-40034,255859;0;0
"52";2056;752906,5917968;511678,7929687;16999,4438476;38676,3773193;188224,2539065;15371,5489503;366593,3474124;53312,5837403;20121,6503908;50181,5773923;21504,4537354;14246,0670168;366593,3359377;59278,5766603;22469,7207031;90773,1955566;21504,4514162;14246,068054;0,011474700004328;-5965,99292;-2348,0703123;-40591,6181643;0,00231920000078389;-0,00103720000151952
"53";2057;758065,2285157;511022,8593749;19613,6366577;37739,333252;186787,1396483;15081,8532716;368197,036621;53085,6184082;20187,183899;50336,3769531;21671,2868653;14282,3085329;368197,0410156;59116,2624207;22927,3202513;91536,376709;21671,2845458;14282,3087771;-0,00439459999324754;-6030,6440125;-2740,1363523;-41199,9997559;0,00231949999943026;-0,000244200000452111
"54";2058;763670,0019532;511298,7656252;20327,8953858;41226,9926757;185911,2314453;16308,8518066;369296,4724124;53012,2663572;20225,2246092;50426,1276857;21875,78479;14299,5595091;369296,4650883;59093,1384582;22969,8287658;92010,4040529;21875,7824708;14299,5595091;0,00732410000637174;-6080,872101;-2744,6041566;-41584,2763672;0,00231919999714592;0
"55";2059;770868,8183593;512058,5195311;20514,4774169;40226,4603272;185085,6416017;16507,7586671;371303,7148438;52874,8334962;20301,7616579;50633,6667479;22095,3675538;14342,138672;371303,732666;59004,4782105;23094,0245668;92275,1118163;22095,3649901;14342,138672;-0,0178222000249662;-6129,6447143;-2792,2629089;-41641,4450684;0,00256369999988237;0
"56";2060;776337,658203;513298,0664063;22482,5871582;38943,376465;185013,1357422;16662,1213381;371625,0373533;52576,2719726;20306,8007202;50622,4418943;22104,1120603;14337,6757811;371625,0454101;58755,018463;23465,0187989;92216,0739746;22104,1094971;14337,6747439;-0,00805679999757558;-6178,7464904;-3158,2180787;-41593,6320803;0,00256320000335108;0,00103720000151952
"57";2061;781294,9160157;514229,4062501;23351,8720704;40714,6081543;184953,8544922;17900,572937;373125,0078124;52356,7810057;20374,169922;50787,3386229;22114,1616212;14379,3493041;373125,0197752;58573,3630981;23526,8505858;92230,2160644;22114,1590573;14379,3495482;-0,011962799995672;-6216,5820924;-3152,6806638;-41442,8774415;0,00256390000140527;-0,000244099999690661
"58";2062;790929,0996094;517254,5273439;23700,362732;39953,3414307;185748,6025392;18536,6704711;370986,8803711;51678,2353514;20235,7642821;50405,9277342;21941,781616;14268,1972043;370986,9040526;57930,9727173;23456,7207336;91777,0095215;21941,779297;14268,1972043;-0,0236814999952912;-6252,7373659;-3220,9564515;-41371,0817873;0,002318999999261;0
"59";2063;829518,1035156;521370,9726562;26953,1557618;42237,4208985;187582,9296873;20222,2923585;368211,9436032;50557,8879394;20082,6978761;49965,0734862;21431,1171876;14152,5256959;368211,9594724;56837,0540771;23655,5329894;91234,8813477;21431,1143801;14152,5246581;-0,0158691999968141;-6279,16613770001;-3572,8351133;-41269,8078615;0,00280750000092667;0,00103780000063125
"60";2064;848974,2890626;521397,6992186;29628,5453491;38907,397827;187906,6748046;21115,1663208;370357,3725586;50897,3071288;20195,8925171;50236,5378419;21493,8028562;14230,382141;370357,3923338;57209,3165282;23804,5011292;91485,447998;21493,7984622;14230,3811033;-0,0197751999949105;-6312,0093994;-3608,6086121;-41248,9101561;0,00439399999959278;0,0010376999998698
"61";2065;902954,0703125;524316,6054687;33782,6389161;39632,2995606;188424,3632812;23328,3466185;370334,3374026;50197,3405759;20170,2284543;50187,1823729;21372,5775146;14203,244751;370334,3420412;56534,1669923;23815,437439;91331,6130371;21372,5770263;14203,2457888;-0,00463860004674643;-6336,8264164;-3645,2089847;-41144,4306642;0,000488300000142772;-0,00103780000063125
"62";2066;967761,1484375;526884,5859376;38363,0396729;37896,3229983;189225,7343751;25930,3222656;369760,9748533;49829,3171384;20128,980774;50054,8098143;21283,100464;14167,1790161;369760,9750977;56188,2788086;23800,3503416;90969,2495115;21283,0981443;14167,1800539;-0,00024439999833703;-6358,9616702;-3671,3695676;-40914,4396972;0,00231970000095316;-0,00103780000063125
"63";2067;1166225,5175782;537203,9843751;48029,9482421;38673,8031007;191982,3876953;31555,651123;332069,998047;41644,1220703;15908,2566528;40092,9331056;19283,3098145;11254,6119688;332070,0231935;46469,9464812;18701,6695136;70662,2041708;19283,3090821;11254,6117249;-0,0251464999746531;-4825,8244109;-2793,4128608;-30569,2710652;0,000732399999833433;0,000243899999986752
"64";2068;1586433,5625;543186,6093744;49494,5917968;34678,7871096;199399,59375;34451,5869144;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"65";2069;1586433,5625;543186,6093744;49494,5917968;34678,7871096;199399,59375;34451,5869144;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"66";2070;1534792,6875;539031,0742188;47336,7810057;27873,1220702;197944,041992;32474,5527345;4800,9741557;890,3254776;224,2002308;652,6644975;881,9328386;154,4900814;4800,9740638;908,5346519;234,8474029;734,2886371;881,9327086;154,4900911;9,1900000370515e-05;-18,2091743;-10,6471721;-81,6241396;0,000129999999899155;-9,69999999256288e-06
"67";2071;1483151,71875;535057,9960942;45224,9392092;20903,7796632;196669,2822264;30529,1845703;4800,9741557;890,3254776;224,2002308;652,6644975;881,9328386;154,4900814;4800,9740638;928,399169;246,462548;892,6420667;881,9327086;154,4900911;9,1900000370515e-05;-38,0736914;-22,2623172;-239,9775692;0,000129999999899155;-9,69999999256288e-06
"68";2072;1431510,75;531085,1054686;43113,0998537;13962,8978272;195394,4853514;28583,8164063;4800,9741557;890,3254776;224,2002308;652,6644975;881,9328386;154,4900814;4800,9740638;948,2637049;258,077703;1051,3063318;881,9327086;154,4900911;9,1900000370515e-05;-57,9382273;-33,8774722;-398,6418343;0,000129999999899155;-9,69999999256288e-06
"69";2073;1379869,78125;527112,2539062;41001,2497558;7053,3179626;194119,6777343;26638,4482422;4800,9741557;890,3254776;224,2002308;652,6644975;881,9328386;154,4900814;4800,9740638;968,12821;269,6928429;1210,1286012;881,9327086;154,4900911;9,1900000370515e-05;-77,8027324;-45,4926121;-557,4641037;0,000129999999899155;-9,69999999256288e-06
"70";2074;1331356,53125;523719,2773435;39035,4704588;765,7578888;193419,4521484;24793,7277832;4800,9741557;890,3254776;224,2002308;652,6644975;881,9328386;154,4900814;4800,9740638;987,9927559;281,3079952;1369,1092683;881,9327086;154,4900911;9,1900000370515e-05;-97,6672783;-57,1077644;-716,4447708;0,000129999999899155;-9,69999999256288e-06
"71";2075;1286084,515625;533996,3125002;37775,2775879;138,4655915;212812,0800782;22228,251953;24004,8696138;4451,6269378;1121,0011367;3263,3221438;4409,6637267;772,4503366;24004,8714293;4611,4527885;1214,453992;4177,7540361;4409,6634674;772,4503519;-0,00181549999979325;-159,8258507;-93,4528553;-914,4318923;0,000259299999925133;-1,52999999727399e-05
"72";2076;1196488,9296875;566059,9687501;36247,6154784;258,4539185;249173,9453123;17847,8618164;39192,9812015;9017,9003908;1956,4814836;5502,4396056;5524,3367614;1386,5267942;39192,9823915;9315,3836537;2130,4260275;7142,505905;5524,3362123;1386,5268094;-0,00119000000267988;-297,483262900001;-173,9445439;-1640,0662994;0,000549100000171165;-1,52000000070984e-05
"73";2077;1031355,3515625;635385,2578125;34521,195801;22,6810303;257307,951172;11782,6536865;55971,6138304;15805,6242066;3028,4448546;8199,2522887;3374,3488465;2213,859123;55971,6143186;16323,4167821;3331,2078897;11071,2210999;3374,3484954;2213,859123;-0,000488199999381322;-517,792575500001;-302,7630351;-2871,9688112;0,000351099999988946;0
"74";2078;763473,4414063;667350,8828123;32298,6569823;0,0001831;256751,3671875;3860,7026367;69536,9920045;11017,6798096;3974,8336638;10513,5291138;3867,2590332;2963,2711638;69536,9910279;11855,7118225;4464,8470114;15256,0151062;3867,2584534;2963,2709045;0,000976600000285544;-838,032012899999;-490,0133476;-4742,4859924;0,000579800000195974;0,000259300000379881
"75";2079;391729,9335936;663673,5859377;29501,294678;0;255779,8789064;0;82207,5402221;14044,531372;4897,8491211;12740,3064572;4451,2724305;3702,6717987;82207,5422362;15291,1244582;5626,7545625;19894,5827025;4451,2718506;3702,672058;-0,00201409999863245;-1246,5930862;-728,9054414;-7154,2762453;0,000579900000047928;-0,000259299999925133
"76";2080;105368,7421875;661578,7109375;29992,2158202;1209,8912963;255203,511719;431,2531738;92049,5950319;15906,7128908;5641,6693423;14537,4342041;4641,1723938;4305,4092561;92049,6013187;17602,0035858;6632,9375379;24501,3635255;4641,1719969;4305,4089969;-0,00628680000954773;-1695,290695;-991,268195600001;-9963,9293214;0,000396899999941525;0,000259200000073179
"77";2081;88845,1904297;581615,9804685;37108,8066406;15061,0739747;235536,794922;5165,9587211;191365,7807617;28642,9528809;11219,0772702;27803,7037353;7261,2027589;8232,5458677;191365,782959;30778,9799958;12468,0500258;39881,1085206;7261,201561;8232,5454712;-0,00219729999662377;-2136,0271149;-1248,9727556;-12077,4047853;0,00119790000007924;0,000396499999624211
"78";2082;77808,0627441;575860,9765623;35928,3447265;17159,4320068;233875,6601563;5953,5185165;198216,6577148;35599,7548829;11696,1658323;29018,6112062;9023,2799682;8612,8595276;198216,6617431;38167,4396516;13197,5357665;44010,1330567;9023,2791138;8612,8595276;-0,00402829999802634;-2567,6847687;-1501,3699342;-14991,5218505;0,000854400001117028;0
