"";"id";"YEAR";"Month";"Ca";"Mg";"K";"Na";"NO3";"NH4";"SO4";"Cl";"P";"DOC";"Al";"Si";"H";"pH";"R";"HR";"group_id";"Date"
"35";"C:/Users/siahl/Documents/NutsforSEDHN/40_WTH/Output data/Soil solution/Leaching Layer 1.csv";2007;11;1,6594135;1,5540401;1,1400622;2,1553359;1,8455268;0,0137335;0,9563635;2,8366222;0,1522447;15,9700079;2,1e-06;9,8235273;NA;NA;NA;NA;1;2007-11-01
"36";"C:/Users/siahl/Documents/NutsforSEDHN/40_WTH/Output data/Soil solution/Leaching Layer 1.csv";2007;12;2,0342622;1,8869007;1,9266866;4,3883095;1,0439234;0,0324481;2,2583957;10,4325228;0,1432613;11,0110025;9e-07;4,7753801;NA;NA;NA;NA;1;2007-12-01
"37";"C:/Users/siahl/Documents/NutsforSEDHN/40_WTH/Output data/Soil solution/Leaching Layer 1.csv";2008;1;0,8812115;0,8120295;1,1721351;2,5070932;0,4995006;0,0244936;1,9350835;3,9340041;0,1055959;5,6646376;5e-07;1,8544233;NA;NA;NA;NA;1;2008-01-01
"38";"C:/Users/siahl/Documents/NutsforSEDHN/40_WTH/Output data/Soil solution/Leaching Layer 1.csv";2008;2;0,5949057;0,54423;0,6226563;1,2895635;0,5027474;0,0146045;0,809314;1,7958094;0,1195506;5,6463046;1e-06;1,1295874;NA;NA;NA;NA;1;2008-02-01
"39";"C:/Users/siahl/Documents/NutsforSEDHN/40_WTH/Output data/Soil solution/Leaching Layer 1.csv";2008;3;0,9740453;0,883689;0,9373775;1,9996555;0,6860361;0,0248992;1,1222565;3,700861;0,1468228;7,7798295;1,2e-06;1,6299446;NA;NA;NA;NA;1;2008-03-01
"40";"C:/Users/siahl/Documents/NutsforSEDHN/40_WTH/Output data/Soil solution/Leaching Layer 1.csv";2008;4;0,8379459;0,7554711;0,7822184;1,6221216;0,6622965;0,0213306;0,8928;2,5237198;0,1578465;8,2291222;1,3e-06;2,1797345;NA;NA;NA;NA;1;2008-04-01
"41";"C:/Users/siahl/Documents/NutsforSEDHN/40_WTH/Output data/Soil solution/Leaching Layer 1.csv";2008;5;0,004492;0,0040374;0,0023346;0,0046701;0,0037045;5,7e-05;0,0013099;0,004889;0,0016559;0,0721801;1,27e-05;0,016447;NA;NA;NA;NA;1;2008-05-01
"42";"C:/Users/siahl/Documents/NutsforSEDHN/40_WTH/Output data/Soil solution/Leaching Layer 1.csv";2008;6;1,2327353;1,098359;0,5337955;1,0076337;1,155372;0,0119039;0,2681107;0,8612773;0,2923584;18,7639103;2,94e-05;4,5677791;NA;NA;NA;NA;1;2008-06-01
"43";"C:/Users/siahl/Documents/NutsforSEDHN/40_WTH/Output data/Soil solution/Leaching Layer 1.csv";2008;7;0;0;0;0;0;0;0;0;0;0;3e-07;0;NA;NA;NA;NA;1;2008-07-01
"44";"C:/Users/siahl/Documents/NutsforSEDHN/40_WTH/Output data/Soil solution/Leaching Layer 1.csv";2008;8;0;0;0;0;0;0;0;0;0;0;6,44e-05;0;NA;NA;NA;NA;1;2008-08-01
"45";"C:/Users/siahl/Documents/NutsforSEDHN/40_WTH/Output data/Soil solution/Leaching Layer 1.csv";2008;9;0;0;0;0;0;0;0;0;0;0;5,57e-05;0;NA;NA;NA;NA;1;2008-09-01
"46";"C:/Users/siahl/Documents/NutsforSEDHN/40_WTH/Output data/Soil solution/Leaching Layer 1.csv";2008;10;2,4966178;2,230644;0,8261213;1,61299;2,5005291;0,0082227;0,3080561;2,1870139;0,1691169;29,9260521;3,46e-05;12,6105204;NA;NA;NA;NA;1;2008-10-01
"47";"C:/Users/siahl/Documents/NutsforSEDHN/40_WTH/Output data/Soil solution/Leaching Layer 1.csv";2008;11;4,1359873;3,679688;2,4952536;4,8910527;3,9507222;0,0385598;1,7354287;7,7737498;0,246644;46,0072594;4,9e-06;18,5400581;NA;NA;NA;NA;1;2008-11-01
"48";"C:/Users/siahl/Documents/NutsforSEDHN/40_WTH/Output data/Soil solution/Leaching Layer 1.csv";2008;12;1,5707914;1,3912706;1,4808129;3,1135876;1,1254485;0,0268298;1,6231594;6,3590393;0,106208;12,3816566;1,5e-06;4,6677289;NA;NA;NA;NA;1;2008-12-01
"49";"C:/Users/siahl/Documents/NutsforSEDHN/40_WTH/Output data/Soil solution/Leaching Layer 1.csv";2009;1;0,9314435;0,8192473;1,0344986;2,2204828;0,5554778;0,02236;1,349139;4,3485322;0,1142601;6,8982224;1,1e-06;1,9423051;NA;NA;NA;NA;1;2009-01-01
"50";"C:/Users/siahl/Documents/NutsforSEDHN/40_WTH/Output data/Soil solution/Leaching Layer 1.csv";2009;2;0,5011263;0,4381421;0,5384;1,0775884;0,4976927;0,0126663;0,6815262;1,2795216;0,1040329;5,5578599;1,3e-06;1,2123801;NA;NA;NA;NA;1;2009-02-01
"51";"C:/Users/siahl/Documents/NutsforSEDHN/40_WTH/Output data/Soil solution/Leaching Layer 1.csv";2009;3;0,8651412;0,7512991;0,9394782;1,8939837;0,6678911;0,0253216;1,1964482;3,0013459;0,1458754;8,2124863;1,3e-06;1,7764059;NA;NA;NA;NA;1;2009-03-01
"52";"C:/Users/siahl/Documents/NutsforSEDHN/40_WTH/Output data/Soil solution/Leaching Layer 1.csv";2009;4;0,6276651;0,5415567;0,5216765;1,0373515;0,5537622;0,013936;0,4692232;1,5821302;0,1427549;7,2482672;2,8e-06;1,6903706;NA;NA;NA;NA;1;2009-04-01
"53";"C:/Users/siahl/Documents/NutsforSEDHN/40_WTH/Output data/Soil solution/Leaching Layer 1.csv";2009;5;1,0705216;0,9185756;0,7554617;1,3717586;1,0087004;0,0203595;0,5862236;1,3493462;0,3200901;16,1435871;7,5e-06;3,5535798;NA;NA;NA;NA;1;2009-05-01
"54";"C:/Users/siahl/Documents/NutsforSEDHN/40_WTH/Output data/Soil solution/Leaching Layer 1.csv";2009;6;0;0;0;0;0;0;0;0;0;0;4,44e-05;0;NA;NA;NA;NA;1;2009-06-01
"55";"C:/Users/siahl/Documents/NutsforSEDHN/40_WTH/Output data/Soil solution/Leaching Layer 1.csv";2009;7;0;0;0;0;0;0;0;0;0;0;1,7e-06;0;NA;NA;NA;NA;1;2009-07-01
"56";"C:/Users/siahl/Documents/NutsforSEDHN/40_WTH/Output data/Soil solution/Leaching Layer 1.csv";2009;8;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;1;2009-08-01
"57";"C:/Users/siahl/Documents/NutsforSEDHN/40_WTH/Output data/Soil solution/Leaching Layer 1.csv";2009;9;0;0;0;0;0;0;0;0;0;0;8e-07;0;NA;NA;NA;NA;1;2009-09-01
"58";"C:/Users/siahl/Documents/NutsforSEDHN/40_WTH/Output data/Soil solution/Leaching Layer 1.csv";2009;10;2,2643936;1,9945369;1,1256882;2,1127529;2,3538005;0,0118557;0,6068577;3,2218277;0,2437181;23,5295887;7,1e-06;15,2938671;NA;NA;NA;NA;1;2009-10-01
"59";"C:/Users/siahl/Documents/NutsforSEDHN/40_WTH/Output data/Soil solution/Leaching Layer 1.csv";2009;11;1,7509208;1,5333663;1,3965551;2,687866;1,6471065;0,0207161;1,2210135;4,7535443;0,189445;17,8328571;2,9e-06;8,6965809;NA;NA;NA;NA;1;2009-11-01
"60";"C:/Users/siahl/Documents/NutsforSEDHN/40_WTH/Output data/Soil solution/Leaching Layer 1.csv";2009;12;0,9464502;0,8254007;1,0163504;2,0656867;0,6708185;0,0176386;1,2034677;4,227643;0,0867058;7,3275981;1,4e-06;2,9378257;NA;NA;NA;NA;1;2009-12-01
"61";"C:/Users/siahl/Documents/NutsforSEDHN/40_WTH/Output data/Soil solution/Leaching Layer 1.csv";2010;1;0,9769393;0,84475;1,0592022;2,1720877;0,65213;0,0239166;1,270759;4,130425;0,192752;9,3967085;1,5e-06;1,8018544;NA;NA;NA;NA;1;2010-01-01
"62";"C:/Users/siahl/Documents/NutsforSEDHN/40_WTH/Output data/Soil solution/Leaching Layer 1.csv";2010;2;0,8100969;0,6946434;0,7884631;1,6387124;0,6236607;0,0206201;0,8509548;2,960124;0,1679789;8,5498524;2,2e-06;1,2401277;NA;NA;NA;NA;1;2010-02-01
