 ;;µmol/kg;;;kg/ha;;
 YEAR;Month;SO4;PO4;Chloride;SO4;PO4;Chloride
        2005;           1;   9032.8779297;   9994.5068359;     72.0179520;    247.2080231;    264.2171936;     13.0752554
        2005;           2;   9032.8779297;   9994.5068359;     68.6792908;    247.2080231;    264.2171936;     12.4691019
        2005;           3;   9043.5146484;   9994.5068359;     70.3297653;    247.4991302;    264.2171936;     12.7687559
        2005;           4;   9043.5146484;   9994.5068359;     74.7091141;    247.4991302;    264.2171936;     13.5638504
        2005;           5;   9043.5146484;   9994.5068359;     82.2105103;    247.4991302;    264.2171936;     14.9257717
        2005;           6;   9043.5146484;   9994.5068359;     82.8693771;    247.4991302;    264.2171936;     15.0453920
        2005;           7;   9043.5146484;   9994.5068359;     88.5178528;    247.4991302;    264.2171936;     16.0709038
        2005;           8;   9043.5146484;   9994.5068359;     88.4503937;    247.4991302;    264.2171936;     16.0586567
        2005;           9;   9043.5146484;   9994.5068359;     88.4503937;    247.4991302;    264.2171936;     16.0586567
        2005;          10;   9043.5146484;   9994.5068359;     88.1743469;    247.4991302;    264.2171936;     16.0085373
        2005;          11;   9043.5146484;   9994.5068359;     76.1863251;    247.4991302;    264.2171936;     13.8320475
        2005;          12;   9043.5146484;   9994.5068359;     72.8521194;    247.4991302;    264.2171936;     13.2267036
        2006;           1;   9043.5146484;   9994.5068359;     67.8864059;    247.4991302;    264.2171936;     12.3251505
        2006;           2;   9043.5146484;   9994.5068359;     64.9419861;    247.4991302;    264.2171936;     11.7905750
        2006;           3;   9043.5146484;   9994.5068359;     64.7734375;    247.4991302;    264.2171936;     11.7599754
        2006;           4;   9043.5146484;   9994.5068359;     68.7702484;    247.4991302;    264.2171936;     12.4856176
        2006;           5;   9043.5146484;   9994.5068359;     75.1386414;    247.4991302;    264.2171936;     13.6418352
        2006;           6;   9043.5146484;   9994.5068359;     75.7304230;    247.4991302;    264.2171936;     13.7492743
        2006;           7;   9043.5146484;   9994.5068359;     81.9349823;    247.4991302;    264.2171936;     14.8757496
        2006;           8;   9043.5146484;   9994.5068359;     81.8649750;    247.4991302;    264.2171936;     14.8630362
        2006;           9;   9043.5146484;   9994.5068359;     81.8649750;    247.4991302;    264.2171936;     14.8630362
        2006;          10;   9043.5146484;   9994.5068359;     80.6794815;    247.4991302;    264.2171936;     14.6478043
        2006;          11;   9043.5146484;   9994.5068359;     71.3326874;    247.4991302;    264.2171936;     12.9508419
        2006;          12;   9043.5146484;   9994.5068359;     69.4811401;    247.4991302;    264.2171936;     12.6146832
        2007;           1;   9043.5146484;   9994.5068359;     68.3571320;    247.4991302;    264.2171936;     12.4106140
        2007;           2;   9043.5146484;   9994.5068359;     36.0115166;    247.4991302;    264.2171936;      6.5380898
        2007;           3;   9043.5146484;   9994.5068359;     51.4593163;    247.4991302;    264.2171936;      9.3427219
        2007;           4;   9043.5146484;   9994.5068359;     65.7631302;    247.4991302;    264.2171936;     11.9396582
        2007;           5;   9043.5146484;   9994.5068359;     74.5839844;    247.4991302;    264.2171936;     13.5411320
        2007;           6;   9043.5146484;   9994.5068359;     80.6010513;    247.4991302;    264.2171936;     14.6335659
        2007;           7;   9043.5146484;   9994.5068359;     80.6794815;    247.4991302;    264.2171936;     14.6478043
        2007;           8;   9043.5146484;   9994.5068359;     80.6794815;    247.4991302;    264.2171936;     14.6478043
        2007;           9;   9043.5146484;   9994.5068359;     80.6794815;    247.4991302;    264.2171936;     14.6478043
        2007;          10;   9043.5146484;   9994.5068359;     80.1597900;    247.4991302;    264.2171936;     14.5534515
        2007;          11;   9043.5146484;   9994.5068359;     75.7882462;    247.4991302;    264.2171936;     13.7597723
        2007;          12;   9043.5146484;   9994.5068359;     76.1301575;    247.4991302;    264.2171936;     13.8218489
        2008;           1;   9043.5146484;   9994.5068359;     65.1090698;    247.4991302;    264.2171936;     11.8209095
        2008;           2;   9043.5146484;   9994.5068359;     62.4399185;    247.4991302;    264.2171936;     11.3363104
        2008;           3;   9043.5146484;   9994.5068359;     67.5978622;    247.4991302;    264.2171936;     12.2727652
        2008;           4;   9043.5146484;   9994.5068359;     68.5419464;    247.4991302;    264.2171936;     12.4441681
        2008;           5;   9043.5146484;   9994.5068359;     74.2663345;    247.4991302;    264.2171936;     13.4834614
        2008;           6;   9043.5146484;   9994.5068359;     76.2979584;    247.4991302;    264.2171936;     13.8523149
        2008;           7;   9043.5146484;   9994.5068359;     82.6108017;    247.4991302;    264.2171936;     14.9984474
        2008;           8;   9043.5146484;   9994.5068359;     82.3456345;    247.4991302;    264.2171936;     14.9503040
        2008;           9;   9043.5146484;   9994.5068359;     84.7276154;    247.4991302;    264.2171936;     15.3827639
        2008;          10;   9043.5146484;   9994.5068359;     82.9012451;    247.4991302;    264.2171936;     15.0511780
        2008;          11;   9043.5146484;   9994.5068359;     78.4947815;    247.4991302;    264.2171936;     14.2511597
        2008;          12;   9043.5146484;   9994.5068359;     75.1386414;    247.4991302;    264.2171936;     13.6418352
        2009;           1;   9043.5146484;   9994.5068359;     71.6790161;    247.4991302;    264.2171936;     13.0137205
        2009;           2;   9043.5146484;   9994.5068359;     68.8155518;    247.4991302;    264.2171936;     12.4938421
        2009;           3;   9043.5146484;   9994.5068359;     62.1845551;    247.4991302;    264.2171936;     11.2899485
        2009;           4;   9043.5146484;   9994.5068359;     64.9419861;    247.4991302;    264.2171936;     11.7905750
        2009;           5;   9043.5146484;   9994.5068359;     67.4518204;    247.4991302;    264.2171936;     12.2462492
        2009;           6;   9043.5146484;   9994.5068359;     72.9225693;    247.4991302;    264.2171936;     13.2394953
        2009;           7;   9043.5146484;   9994.5068359;     72.9225693;    247.4991302;    264.2171936;     13.2394953
        2009;           8;   9043.5146484;   9994.5068359;     72.9225693;    247.4991302;    264.2171936;     13.2394953
        2009;           9;   9043.5146484;   9994.5068359;     72.9225693;    247.4991302;    264.2171936;     13.2394953
        2009;          10;   9043.5146484;   9994.5068359;     75.1989517;    247.4991302;    264.2171936;     13.6527853
        2009;          11;   9043.5146484;   9994.5068359;     73.4746628;    247.4991302;    264.2171936;     13.3397293
        2009;          12;   9043.5146484;   9994.5068359;     71.4489670;    247.4991302;    264.2171936;     12.9719534
        2010;           1;   9043.5146484;   9994.5068359;     69.4811401;    247.4991302;    264.2171936;     12.6146832
        2010;           2;   9043.5146484;   9994.5068359;     69.8257599;    247.4991302;    264.2171936;     12.6772518
        2010;           3;   9043.5146484;   9994.5068359;     72.0551682;    247.4991302;    264.2171936;     13.0820122
        2010;           4;   9043.5146484;   9994.5068359;     73.9416122;    247.4991302;    264.2171936;     13.4245071
        2010;           5;   9043.5146484;   9994.5068359;     77.4681931;    247.4991302;    264.2171936;     14.0647774
        2010;           6;   9043.5146484;   9994.5068359;     79.3997269;    247.4991302;    264.2171936;     14.4154577
        2010;           7;   9043.5146484;   9994.5068359;     87.2024231;    247.4991302;    264.2171936;     15.8320799
        2010;           8;   9043.5146484;   9994.5068359;     87.3208389;    247.4991302;    264.2171936;     15.8535795
