 ;;µmol/kg;;;kg/ha;;
 YEAR;Month;SO4;PO4;Chloride;SO4;PO4;Chloride
        2005;           1;   3042.2385254;   9994.5068359;     80.3222046;    140.9514771;    447.3022156;     24.6879482
        2005;           2;   3042.2385254;   9994.5068359;     77.6702042;    140.9514771;    447.3022156;     23.8728275
        2005;           3;   3042.2385254;   9994.5068359;     74.9561386;    140.9514771;    447.3022156;     23.0386295
        2005;           4;   3042.2385254;   9994.5068359;     76.4637146;    140.9514771;    447.3022156;     23.5019989
        2005;           5;   3042.2385254;   9994.5068359;     79.0007629;    140.9514771;    447.3022156;     24.2817898
        2005;           6;   3042.2385254;   9994.5068359;     81.1390152;    140.9514771;    447.3022156;     24.9390049
        2005;           7;   3042.2385254;   9994.5068359;     81.2137985;    140.9514771;    447.3022156;     24.9619923
        2005;           8;   3042.2385254;   9994.5068359;     81.1390152;    140.9514771;    447.3022156;     24.9390049
        2005;           9;   3042.2385254;   9994.5068359;     81.1390152;    140.9514771;    447.3022156;     24.9390049
        2005;          10;   3042.2385254;   9994.5068359;     81.1390152;    140.9514771;    447.3022156;     24.9390049
        2005;          11;   3042.2385254;   9994.5068359;     77.2629929;    140.9514771;    447.3022156;     23.7476654
        2005;          12;   3042.2385254;   9994.5068359;     74.5210037;    140.9514771;    447.3022156;     22.9048843
        2006;           1;   3042.2385254;   9994.5068359;     36.2680054;    140.9514771;    447.3022156;     11.1473875
        2006;           2;   3042.2385254;   9994.5068359;     44.3913689;    140.9514771;    447.3022156;     13.6441956
        2006;           3;   3042.2385254;   9994.5068359;     55.1102676;    140.9514771;    447.3022156;     16.9387722
        2006;           4;   3042.2385254;   9994.5068359;     59.8065414;    140.9514771;    447.3022156;     18.3822231
        2006;           5;   3042.2385254;   9994.5068359;     62.4399185;    140.9514771;    447.3022156;     19.1916237
        2006;           6;   3042.2385254;   9994.5068359;     62.8170929;    140.9514771;    447.3022156;     19.3075562
        2006;           7;   3042.2385254;   9994.5068359;     62.8170929;    140.9514771;    447.3022156;     19.3075562
        2006;           8;   3042.2385254;   9994.5068359;     62.8170929;    140.9514771;    447.3022156;     19.3075562
        2006;           9;   3042.2385254;   9994.5068359;     62.8170929;    140.9514771;    447.3022156;     19.3075562
        2006;          10;   3042.2385254;   9994.5068359;     62.8170929;    140.9514771;    447.3022156;     19.3075562
        2006;          11;   3042.2385254;   9994.5068359;     70.8989944;    140.9514771;    447.3022156;     21.7916164
        2006;          12;   3042.2385254;   9994.5068359;     70.4123001;    140.9514771;    447.3022156;     21.6420288
        2007;           1;   3042.2385254;   9994.5068359;     69.4811401;    140.9514771;    447.3022156;     21.3558216
        2007;           2;   3042.2385254;   9994.5068359;     59.6261444;    140.9514771;    447.3022156;     18.3267765
        2007;           3;   3042.2385254;   9994.5068359;     57.8545456;    140.9514771;    447.3022156;     17.7822552
        2007;           4;   3042.2385254;   9994.5068359;     58.8519020;    140.9514771;    447.3022156;     18.0888062
        2007;           5;   3042.2385254;   9994.5068359;     60.3038330;    140.9514771;    447.3022156;     18.5350742
        2007;           6;   3042.2385254;   9994.5068359;     62.5664215;    140.9514771;    447.3022156;     19.2305050
        2007;           7;   3042.2385254;   9994.5068359;     62.6921425;    140.9514771;    447.3022156;     19.2691498
        2007;           8;   3042.2385254;   9994.5068359;     62.6921425;    140.9514771;    447.3022156;     19.2691498
        2007;           9;   3042.2385254;   9994.5068359;     62.6921425;    140.9514771;    447.3022156;     19.2691498
        2007;          10;   3042.2385254;   9994.5068359;     69.1293793;    140.9514771;    447.3022156;     21.2477055
        2007;          11;   3042.2385254;   9994.5068359;     73.6095810;    140.9514771;    447.3022156;     22.6247482
        2007;          12;   3042.2385254;   9994.5068359;     75.9031677;    140.9514771;    447.3022156;     23.3297081
        2008;           1;   3042.2385254;   9994.5068359;     70.4123001;    140.9514771;    447.3022156;     21.6420288
        2008;           2;   3042.2385254;   9994.5068359;     67.5493088;    140.9514771;    447.3022156;     20.7620544
        2008;           3;   3042.2385254;   9994.5068359;     67.7427139;    140.9514771;    447.3022156;     20.8215008
        2008;           4;   3042.2385254;   9994.5068359;     68.5878525;    140.9514771;    447.3022156;     21.0812626
        2008;           5;   3042.2385254;   9994.5068359;     70.1634521;    140.9514771;    447.3022156;     21.5655422
        2008;           6;   3042.2385254;   9994.5068359;     73.7432938;    140.9514771;    447.3022156;     22.6658478
        2008;           7;   3042.2385254;   9994.5068359;     74.3942337;    140.9514771;    447.3022156;     22.8659210
        2008;           8;   3042.2385254;   9994.5068359;     74.2663345;    140.9514771;    447.3022156;     22.8266087
        2008;           9;   3042.2385254;   9994.5068359;     74.3304214;    140.9514771;    447.3022156;     22.8463078
        2008;          10;   3042.2385254;   9994.5068359;     76.6274567;    140.9514771;    447.3022156;     23.5523281
        2008;          11;   3042.2385254;   9994.5068359;     79.3997269;    140.9514771;    447.3022156;     24.4044132
        2008;          12;   3042.2385254;   9994.5068359;     77.0545197;    140.9514771;    447.3022156;     23.6835918
        2009;           1;   3042.2385254;   9994.5068359;     75.0172348;    140.9514771;    447.3022156;     23.0574074
        2009;           2;   3042.2385254;   9994.5068359;     75.0172348;    140.9514771;    447.3022156;     23.0574074
        2009;           3;   3042.2385254;   9994.5068359;     70.2883453;    140.9514771;    447.3022156;     21.6039276
        2009;           4;   3042.2385254;   9994.5068359;     69.6973495;    140.9514771;    447.3022156;     21.4222794
        2009;           5;   3042.2385254;   9994.5068359;     71.7549667;    140.9514771;    447.3022156;     22.0547104
        2009;           6;   3042.2385254;   9994.5068359;     76.5185165;    140.9514771;    447.3022156;     23.5188408
        2009;           7;   3042.2385254;   9994.5068359;     76.5730896;    140.9514771;    447.3022156;     23.5356159
        2009;           8;   3042.2385254;   9994.5068359;     76.6274567;    140.9514771;    447.3022156;     23.5523281
        2009;           9;   3042.2385254;   9994.5068359;     76.6274567;    140.9514771;    447.3022156;     23.5523281
        2009;          10;   3042.2385254;   9994.5068359;     75.6140594;    140.9514771;    447.3022156;     23.2408466
        2009;          11;   3042.2385254;   9994.5068359;     74.6466827;    140.9514771;    447.3022156;     22.9435120
        2009;          12;   3042.2385254;   9994.5068359;     73.3385239;    140.9514771;    447.3022156;     22.5414371
        2010;           1;   3042.2385254;   9994.5068359;     71.2937393;    140.9514771;    447.3022156;     21.9129467
        2010;           2;   3042.2385254;   9994.5068359;     71.0975723;    140.9514771;    447.3022156;     21.8526535
        2010;           3;   3042.2385254;   9994.5068359;     71.9806519;    140.9514771;    447.3022156;     22.1240768
        2010;           4;   3042.2385254;   9994.5068359;     73.3385239;    140.9514771;    447.3022156;     22.5414371
        2010;           5;   3042.2385254;   9994.5068359;     75.1386414;    140.9514771;    447.3022156;     23.0947227
