 ;;µmol/kg;;;kg/ha;;
 YEAR;Month;SO4;PO4;Chloride;SO4;PO4;Chloride
        2005;           1;   3079.3762207;   9994.5068359;     77.1069565;    139.8167114;    438.3499756;     23.2253857
        2005;           2;   3085.5878906;   9994.5068359;     74.0071411;    140.0987549;    438.3499756;     22.2916908
        2005;           3;   3098.0297852;   9994.5068359;     72.0179520;    140.6636810;    438.3499756;     21.6925278
        2005;           4;   3104.2597656;   9994.5068359;     74.9561386;    140.9465332;    438.3499756;     22.5775375
        2005;           5;   3104.2597656;   9994.5068359;     78.9103088;    140.9465332;    438.3499756;     23.7685719
        2005;           6;   3104.2597656;   9994.5068359;     79.7011414;    140.9465332;    438.3499756;     24.0067787
        2005;           7;   3104.2597656;   9994.5068359;     80.5220642;    140.9465332;    438.3499756;     24.2540512
        2005;           8;   3104.2597656;   9994.5068359;     80.5220642;    140.9465332;    438.3499756;     24.2540512
        2005;           9;   3104.2597656;   9994.5068359;     80.5220642;    140.9465332;    438.3499756;     24.2540512
        2005;          10;   3104.2597656;   9994.5068359;     80.8347549;    140.9465332;    438.3499756;     24.3482342
        2005;          11;   3154.3278809;   9994.5068359;     76.8426971;    143.2198334;    438.3499756;     23.1457882
        2005;          12;   3179.5119629;   9994.5068359;     73.7432938;    144.3632965;    438.3499756;     22.2122173
        2006;           1;   3217.4760742;   9994.5068359;     68.9507523;    146.0870361;    438.3499756;     20.7686558
        2006;           2;   3223.8251953;   9994.5068359;     58.2433777;    146.3753357;    438.3499756;     17.5434895
        2006;           3;   3236.5427246;   9994.5068359;     62.9412804;    146.9527283;    438.3499756;     18.9585419
        2006;           4;   3242.9106445;   9994.5068359;     66.6523895;    147.2418823;    438.3499756;     20.0763645
        2006;           5;   3242.9106445;   9994.5068359;     72.1293335;    147.2418823;    438.3499756;     21.7260761
        2006;           6;   3242.9106445;   9994.5068359;     72.7813492;    147.2418823;    438.3499756;     21.9224682
        2006;           7;   3242.9106445;   9994.5068359;     75.1386414;    147.2418823;    438.3499756;     22.6325092
        2006;           8;   3242.9106445;   9994.5068359;     75.1989517;    147.2418823;    438.3499756;     22.6506729
        2006;           9;   3242.9106445;   9994.5068359;     75.2590103;    147.2418823;    438.3499756;     22.6687660
        2006;          10;   3242.9106445;   9994.5068359;     75.6140594;    147.2418823;    438.3499756;     22.7757130
        2006;          11;   3287.6618652;   9994.5068359;     71.9806519;    149.2737885;    438.3499756;     21.6812916
        2006;          12;   3313.3715820;   9994.5068359;     70.2051849;    150.4411011;    438.3499756;     21.1465015
        2007;           1;   3326.2644043;   9994.5068359;     69.0402985;    151.0265045;    438.3499756;     20.7956257
        2007;           2;   3345.6499023;   9994.5068359;     52.4596443;    151.9066772;    438.3499756;     15.8013697
        2007;           3;   3352.1242676;   9994.5068359;     52.5086479;    152.2006226;    438.3499756;     15.8161278
        2007;           4;   3358.6047363;   9994.5068359;     58.0108795;    152.4948730;    438.3499756;     17.4734573
        2007;           5;   3358.6047363;   9994.5068359;     60.3739471;    152.4948730;    438.3499756;     18.1852379
        2007;           6;   3358.6047363;   9994.5068359;     63.6707344;    152.4948730;    438.3499756;     19.1782589
        2007;           7;   3358.6047363;   9994.5068359;     63.6707344;    152.4948730;    438.3499756;     19.1782589
        2007;           8;   3358.6047363;   9994.5068359;     63.6707344;    152.4948730;    438.3499756;     19.1782589
        2007;           9;   3358.6047363;   9994.5068359;     63.6707344;    152.4948730;    438.3499756;     19.1782589
        2007;          10;   3365.0917969;   9994.5068359;     74.5839844;    152.7894287;    438.3499756;     22.4654427
        2007;          11;   3378.0844727;   9994.5068359;     75.7304230;    153.3793335;    438.3499756;     22.8107605
        2007;          12;   3404.1447754;   9994.5068359;     76.2143173;    154.5625916;    438.3499756;     22.9565144
        2008;           1;   3430.3051758;   9994.5068359;     68.5878525;    155.7503815;    438.3499756;     20.6593456
        2008;           2;   3443.4233398;   9994.5068359;     65.2747040;    156.3459930;    438.3499756;     19.6613903
        2008;           3;   3456.5659180;   9994.5068359;     67.1063843;    156.9427338;    438.3499756;     20.2131138
        2008;           4;   3463.1464844;   9994.5068359;     68.4959335;    157.2415161;    438.3499756;     20.6316605
        2008;           5;   3463.1464844;   9994.5068359;     70.0796661;    157.2415161;    438.3499756;     21.1086979
        2008;           6;   3463.1464844;   9994.5068359;     74.5839844;    157.2415161;    438.3499756;     22.4654427
        2008;           7;   3463.1464844;   9994.5068359;     79.0905685;    157.2415161;    438.3499756;     23.8228683
        2008;           8;   3463.1464844;   9994.5068359;     79.9535294;    157.2415161;    438.3499756;     24.0828018
        2008;           9;   3463.1464844;   9994.5068359;     79.8700027;    157.2415161;    438.3499756;     24.0576420
        2008;          10;   3463.1464844;   9994.5068359;     81.2880936;    157.2415161;    438.3499756;     24.4847851
        2008;          11;   3482.9267578;   9994.5068359;     79.6157913;    158.1396179;    438.3499756;     23.9810715
        2008;          12;   3502.7629395;   9994.5068359;     76.2422562;    159.0402679;    438.3499756;     22.9649277
        2009;           1;   3522.6555176;   9994.5068359;     73.3385239;    159.9434814;    438.3499756;     22.0902939
        2009;           2;   3529.2990723;   9994.5068359;     72.4949493;    160.2451172;    438.3499756;     21.8362045
        2009;           3;   3542.6044922;   9994.5068359;     66.8049774;    160.8492584;    438.3499756;     20.1223259
        2009;           4;   3549.2666016;   9994.5068359;     67.1561432;    161.1517487;    438.3499756;     20.2280998
        2009;           5;   3555.9350586;   9994.5068359;     69.3938751;    161.4545135;    438.3499756;     20.9021282
        2009;           6;   3555.9350586;   9994.5068359;     74.2663345;    161.4545135;    438.3499756;     22.3697624
        2009;           7;   3555.9350586;   9994.5068359;     74.3304214;    161.4545135;    438.3499756;     22.3890629
        2009;           8;   3555.9350586;   9994.5068359;     74.3304214;    161.4545135;    438.3499756;     22.3890629
        2009;           9;   3555.9350586;   9994.5068359;     74.3304214;    161.4545135;    438.3499756;     22.3890629
        2009;          10;   3562.6098633;   9994.5068359;     74.8331604;    161.7575684;    438.3499756;     22.5404949
        2009;          11;   3575.9777832;   9994.5068359;     74.0071411;    162.3645477;    438.3499756;     22.2916908
        2009;          12;   3589.3708496;   9994.5068359;     72.4949493;    162.9726257;    438.3499756;     21.8362045
        2010;           1;   3609.5075684;   9994.5068359;     70.4944229;    163.8869324;    438.3499756;     21.2336235
        2010;           2;   3616.2324219;   9994.5068359;     70.3710861;    164.1922760;    438.3499756;     21.1964722
        2010;           3;   3629.7006836;   9994.5068359;     71.9432602;    164.8037872;    438.3499756;     21.6700306
        2010;           4;   3643.1940918;   9994.5068359;     73.5422821;    165.4164276;    438.3499756;     22.1516705
        2010;           5;   3643.1940918;   9994.5068359;     75.9031677;    165.4164276;    438.3499756;     22.8627930
        2010;           6;   3649.9499512;   9994.5068359;     79.0007629;    165.7232056;    438.3499756;     23.7958202
        2010;           7;   3649.9499512;   9994.5068359;     84.1840515;    165.7232056;    438.3499756;     25.3570786
        2010;           8;   3649.9499512;   9994.5068359;     84.3504105;    165.7232056;    438.3499756;     25.4071884
        2010;           9;   3649.9499512;   9994.5068359;     84.3504105;    165.7232056;    438.3499756;     25.4071884
        2010;          10;   3656.7124023;   9994.5068359;     82.1080170;    166.0302429;    438.3499756;     24.7317543
        2010;          11;   3677.0366211;   9994.5068359;     74.7712631;    166.9530334;    438.3499756;     22.5218506
        2010;          12;   3704.2236328;   9994.5068359;     74.1373138;    168.1874390;    438.3499756;     22.3309002
        2011;           1;   3717.8544922;   9994.5068359;     69.3061676;    168.8063354;    438.3499756;     20.8757095
        2011;           2;   3731.5104980;   9994.5068359;     66.0818558;    169.4263916;    438.3499756;     19.9045162
        2011;           3;   3758.8977051;   9994.5068359;     67.6945648;    170.6698761;    438.3499756;     20.3902779
        2011;           4;   3772.6291504;   9994.5068359;     67.2552414;    171.2933350;    438.3499756;     20.2579517
        2011;           5;   3772.6291504;   9994.5068359;     68.0289536;    171.2933350;    438.3499756;     20.4909992
        2011;           6;   3772.6291504;   9994.5068359;     71.9057770;    171.2933350;    438.3499756;     21.6587372
        2011;           7;   3772.6291504;   9994.5068359;     73.2011337;    171.2933350;    438.3499756;     22.0489120
        2011;           8;   3772.6291504;   9994.5068359;     73.2699890;    171.2933350;    438.3499756;     22.0696545
        2011;           9;   3772.6291504;   9994.5068359;     73.2011337;    171.2933350;    438.3499756;     22.0489120
        2011;          10;   3779.5039062;   9994.5068359;     75.4376602;    171.6054840;    438.3499756;     22.7225761
        2011;          11;   3793.2724609;   9994.5068359;     76.0171356;    172.2306519;    438.3499756;     22.8971214
        2011;          12;   3807.0661621;   9994.5068359;     74.0723648;    172.8569489;    438.3499756;     22.3113365
        2012;           1;   3827.8037109;   9994.5068359;     70.0796661;    173.7984924;    438.3499756;     21.1086979
        2012;           2;   3834.7285156;   9994.5068359;     66.1344528;    174.1128998;    438.3499756;     19.9203568
        2012;           3;   3855.5415039;   9994.5068359;     56.7293205;    175.0579224;    438.3499756;     17.0874386
        2012;           4;   3862.4914551;   9994.5068359;     60.9948959;    175.3734589;    438.3499756;     18.3722725
        2012;           5;   3869.4477539;   9994.5068359;     64.3743744;    175.6893158;    438.3499756;     19.3902035
        2012;           6;   3869.4477539;   9994.5068359;     68.6792908;    175.6893158;    438.3499756;     20.6868877
        2012;           7;   3869.4477539;   9994.5068359;     69.2180023;    175.6893158;    438.3499756;     20.8491554
        2012;           8;   3869.4477539;   9994.5068359;     69.2180023;    175.6893158;    438.3499756;     20.8491554
        2012;           9;   3869.4477539;   9994.5068359;     69.2180023;    175.6893158;    438.3499756;     20.8491554
        2012;          10;   3883.3791504;   9994.5068359;     75.7304230;    176.3218536;    438.3499756;     22.8107605
        2012;          11;   3904.3232422;   9994.5068359;     73.3726807;    177.2728119;    438.3499756;     22.1005821
        2012;          12;   3932.3361816;   9994.5068359;     70.3297653;    178.5447083;    438.3499756;     21.1840267
        2013;           1;   3939.3549805;   9994.5068359;     69.6543274;    178.8634186;    438.3499756;     20.9805794
        2013;           2;   3946.3801270;   9994.5068359;     69.9954605;    179.1823730;    438.3499756;     21.0833321
        2013;           3;   3953.4116211;   9994.5068359;     70.9787140;    179.5016327;    438.3499756;     21.3794975
        2013;           4;   3960.4492188;   9994.5068359;     74.2019653;    179.8211670;    438.3499756;     22.3503742
        2013;           5;   3967.4934082;   9994.5068359;     78.9103088;    180.1410065;    438.3499756;     23.7685719
        2013;           6;   3967.4934082;   9994.5068359;     80.2006073;    180.1410065;    438.3499756;     24.1572266
        2013;           7;   3967.4934082;   9994.5068359;     84.2398224;    180.1410065;    438.3499756;     25.3738747
        2013;           8;   3967.4934082;   9994.5068359;     84.2398224;    180.1410065;    438.3499756;     25.3738747
        2013;           9;   3967.4934082;   9994.5068359;     81.0637131;    180.1410065;    438.3499756;     24.4171982
        2013;          10;   3974.5434570;   9994.5068359;     78.8191605;    180.4610901;    438.3499756;     23.7411175
        2013;          11;   3981.5998535;   9994.5068359;     77.0545197;    180.7814941;    438.3499756;     23.2095928
        2013;          12;   3988.6625977;   9994.5068359;     75.4967117;    181.1021881;    438.3499756;     22.7403641
        2014;           1;   3995.7316895;   9994.5068359;     71.4875412;    181.4231567;    438.3499756;     21.5327606
        2014;           2;   4016.9758301;   9994.5068359;     65.6556702;    182.3877106;    438.3499756;     19.7761459
        2014;           3;   4038.2766113;   9994.5068359;     67.0564957;    183.3548584;    438.3499756;     20.1980877
        2014;           4;   4045.3894043;   9994.5068359;     73.4067535;    183.6778107;    438.3499756;     22.1108475
        2014;           5;   4052.5085449;   9994.5068359;     75.5555038;    184.0010681;    438.3499756;     22.7580719
        2014;           6;   4052.5085449;   9994.5068359;     80.6794815;    184.0010681;    438.3499756;     24.3014660
        2014;           7;   4052.5085449;   9994.5068359;     80.7573853;    184.0010681;    438.3499756;     24.3249321
        2014;           8;   4052.5085449;   9994.5068359;     80.6794815;    184.0010681;    438.3499756;     24.3014660
        2014;           9;   4052.5085449;   9994.5068359;     80.6794815;    184.0010681;    438.3499756;     24.3014660
        2014;          10;   4066.7651367;   9994.5068359;     78.3531265;    184.6483612;    438.3499756;     23.6007442
        2014;          11;   4081.0473633;   9994.5068359;     75.1386414;    185.2968292;    438.3499756;     22.6325092
        2014;          12;   4109.6860352;   9994.5068359;     72.9225693;    186.5971527;    438.3499756;     21.9650059
        2015;           1;   4116.8613281;   9994.5068359;     74.0071411;    186.9229279;    438.3499756;     22.2916908
        2015;           2;   4131.2309570;   9994.5068359;     68.4035187;    187.5753937;    438.3499756;     20.6038227
        2015;           3;   4138.4248047;   9994.5068359;     67.0564957;    187.9020081;    438.3499756;     20.1980877
        2015;           4;   4138.4248047;   9994.5068359;     68.9057999;    187.9020081;    438.3499756;     20.7551155
        2015;           5;   4138.4248047;   9994.5068359;     72.3497314;    187.9020081;    438.3499756;     21.7924633
        2015;           6;   4138.4248047;   9994.5068359;     73.3385239;    187.9020081;    438.3499756;     22.0902939
        2015;           7;   4138.4248047;   9994.5068359;     73.2011337;    187.9020081;    438.3499756;     22.0489120
        2015;           8;   4138.4248047;   9994.5068359;     73.2699890;    187.9020081;    438.3499756;     22.0696545
        2015;           9;   4138.4248047;   9994.5068359;     73.2011337;    187.9020081;    438.3499756;     22.0489120
        2015;          10;   4138.4248047;   9994.5068359;     75.9602661;    187.9020081;    438.3499756;     22.8799896
        2015;          11;   4152.8320312;   9994.5068359;     75.7304230;    188.5561676;    438.3499756;     22.8107605
        2015;          12;   4196.2036133;   9994.5068359;     71.0580444;    190.5254059;    438.3499756;     21.4033928
