"";"Year";"Month";"RF";"PET";"AET";"TF";"In";"Date"
"28";2007;4;111,7077408;73,8422394;48,3649521;86,6423416;25,0654049;2007-04-01
"29";2007;5;82,497879;90,8102646;66,4568253;64,0405731;18,4573078;2007-05-01
"30";2007;6;54,0071678;102,3254013;72,4748154;41,2190704;12,7880917;2007-06-01
"31";2007;7;5,3802967;156,9083405;117,6812592;3,5608826;1,8194141;2007-07-01
"32";2007;8;0,6658783;119,8951035;89,3195038;0,2672202;0,3986581;2007-08-01
"33";2007;9;39,6685905;117,7861176;30,9993458;30,2978439;9,3707457;2007-09-01
"34";2007;10;56,9814224;106,0839005;19,8291969;43,3885956;13,5928268;2007-10-01
"35";2007;11;724,5911255;71,5655975;24,6499844;586,0792847;138,5115662;2007-11-01
"36";2007;12;397,2185669;40,4450531;13,001399;319,8105164;77,4080887;2007-12-01
"37";2008;1;636,4997559;43,3682365;11,0565023;513,8446045;122,6551437;2008-01-01
"38";2008;2;132,5275421;47,4672432;25,527729;104,4614563;28,0660782;2008-02-01
"39";2008;3;258,2542114;76,5842743;30,7263622;203,1714935;55,0827332;2008-03-01
"40";2008;4;111,7077408;73,8422394;48,3649521;86,6423416;25,0654049;2008-04-01
"41";2008;5;82,497879;90,8102646;66,4568253;64,0405731;18,4573078;2008-05-01
"42";2008;6;54,0071678;102,3254013;72,4748154;41,2190704;12,7880917;2008-06-01
"43";2008;7;5,3802967;156,9083405;117,6812592;3,5608826;1,8194141;2008-07-01
"44";2008;8;0,6658783;119,8951035;89,3195038;0,2672202;0,3986581;2008-08-01
"45";2008;9;39,6685905;117,7861176;30,9993458;30,2978439;9,3707457;2008-09-01
"46";2008;10;56,9814224;106,0839005;19,8291969;43,3885956;13,5928268;2008-10-01
"47";2008;11;724,5911255;71,5655975;24,6499844;586,0792847;138,5115662;2008-11-01
"48";2008;12;397,2185669;40,4450531;13,001399;319,8105164;77,4080887;2008-12-01
"49";2009;1;636,4997559;43,3682365;11,0565023;513,8446045;122,6551437;2009-01-01
"50";2009;2;132,5275421;47,4672432;25,527729;104,4614563;28,0660782;2009-02-01
"51";2009;3;258,2542114;76,5842743;30,7263622;203,1714935;55,0827332;2009-03-01
"52";2009;4;111,7077408;73,8422394;48,3649521;86,6423416;25,0654049;2009-04-01
"53";2009;5;82,497879;90,8102646;66,4568253;64,0405731;18,4573078;2009-05-01
"54";2009;6;54,0071678;102,3254013;72,4748154;41,2190704;12,7880917;2009-06-01
"55";2009;7;5,3802967;156,9083405;117,6812592;3,5608826;1,8194141;2009-07-01
"56";2009;8;0,6658783;119,8951035;89,3195038;0,2672202;0,3986581;2009-08-01
"57";2009;9;39,6685905;117,7861176;30,9993458;30,2978439;9,3707457;2009-09-01
"58";2009;10;56,9814224;106,0839005;19,8291969;43,3885956;13,5928268;2009-10-01
"59";2009;11;724,5911255;71,5655975;24,6499844;586,0792847;138,5115662;2009-11-01
"60";2009;12;397,2185669;40,4450531;13,001399;319,8105164;77,4080887;2009-12-01
"61";2010;1;636,4997559;43,3682365;11,0565023;513,8446045;122,6551437;2010-01-01
"62";2010;2;132,5275421;47,4672432;25,527729;104,4614563;28,0660782;2010-02-01
"63";2010;3;258,2542114;76,5842743;30,7263622;203,1714935;55,0827332;2010-03-01
"64";2010;4;111,7077408;73,8422394;48,3649521;86,6423416;25,0654049;2010-04-01
"65";2010;5;82,497879;90,8102646;66,4568253;64,0405731;18,4573078;2010-05-01
"66";2010;6;54,0071678;102,3254013;72,4748154;41,2190704;12,7880917;2010-06-01
"67";2010;7;5,3802967;156,9083405;117,6812592;3,5608826;1,8194141;2010-07-01
"68";2010;8;0,6658783;119,8951035;89,3195038;0,2672202;0,3986581;2010-08-01
"69";2010;9;39,6685905;117,7861176;30,9993458;30,2978439;9,3707457;2010-09-01
"70";2010;10;56,9814224;106,0839005;19,8291969;43,3885956;13,5928268;2010-10-01
"71";2010;11;724,5911255;71,5655975;24,6499844;586,0792847;138,5115662;2010-11-01
"72";2010;12;397,2185669;40,4450531;13,001399;319,8105164;77,4080887;2010-12-01
