"";"V1";"Ca_Wet";"Mg_Wet";"K_Wet";"NO3_Wet";"NH4_Wet";"Ntot_Wet";"SO4_Wet";"Na_Wet";"Cl_Wet";"K_Folx";"NO3_Folx";"NH4_Folx";"Ntot_Folx";"SO4_Folx";"Na_Folx";"Cl_Folx";"Ca_WTH";"Mg_WTH";"K_WTH";"Na_WTH";"Al_WTH";"Si_Wet";"P_WTH";"V79";"Year";"N_TU";"Ca_TU";"Mg_TU";"K_TU";"S_TU";"P_TU";"N_LF";"Ca_LF";"Mg_LF";"K_LF";"S_LF";"P_LF";"N_L_Min";"Ca_L_Min";"Mg_L_Min";"K_L_Min";"S_L_Min";"P_L_Min";"N_SOM_Min";"Ca_SOM_Min";"Mg_SOM_Min";"K_SOM_Min";"S_SOM_Min";"P_SOM_Min";"V26"
"12";"        2016";1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;5,8675051;0;0;0;0;0;0;0,23343;0,2317025;0,3384128;0,0393682;1,1538403;1,899845;0,1018956;NA;2016;42,073452;12,051672;4,5530605;22,8055725;5,4534554;4,6808224;16,8453922;5,0068007;1,6035036;6,4590788;0,9771199;1,9624976;29,1484737;9,2899351;2,861515;9,9454832;1,890573;0,2830631;19,2237091;-0,0107806;-0,0075257;-0,0128158;3,5527105;4,6644845;NA
"13";"        2017";1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;5,9018669;0;0;0;0;0;0;0,23331;0,2315017;0,3381447;0,0393191;1,1530069;1,8983147;0,1018876;NA;2017;29,5925102;11,6999817;3,3536747;17,4618492;4,4508305;3,1880336;16,9431591;4,8909717;1,6081669;6,4818339;0,9771196;1,9765528;27,2412758;8,6394768;2,6701112;9,3560295;1,7576066;0,2667613;11,3282738;-0,0106606;-0,0076877;-0,0127781;3,0771456;3,1939282;NA
"14";"        2018";1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;5,9757605;0;0;0;0;0;0;0,2338737;0,2324974;0,340026;0,0395302;1,1585028;1,9070387;0,1018684;NA;2018;28,7052174;11,0716486;3,2784784;17,1724453;4,2023764;3,1034977;17,0269375;4,786953;1,6121635;6,5013337;0,9771198;1,988597;25,666296;8,0749788;2,5108354;8,8723841;1,6458493;0,2530619;9,4409399;-0,0105668;-0,0078333;-0,0127168;2,9423261;3,1057732;NA
"15";"        2019";1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;6,0352292;0;0;0;0;0;0;0,2343985;0,2333804;0,3416854;0,0397196;1,1633523;1,914759;0,10187;NA;2019;27,6009407;10,5797415;3,1913028;16,8059521;3,9623022;2,9921947;17,0965672;4,6986189;1,6154851;6,517539;0,9771197;1,998608;24,3639774;7,5845962;2,3780909;8,4754457;1,5517403;0,2415801;8,7181463;-0,0100519;-0,0078479;-0,012657;2,8073442;2,9949839;NA
"16";"        2020";1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;6,0810757;0;0;0;0;0;0;0,2348492;0,234235;0,3433344;0,0398952;1,1680858;1,9222476;0,101834;NA;2020;26,633543;10,0820885;3,1127458;16,4642239;3,7800159;2,8906088;17,1550045;4,6175842;1,618273;6,5311418;0,9771199;2,00701;23,2854862;7,1580811;2,2672684;8,1495428;1,4723314;0,2319295;8,7472658;-0,0096778;-0,0078299;-0,0126047;2,6987042;2,9050565;NA
"17";"        2021";1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;6,1141491;0;0;0;0;0;0;0,2352494;0,234979;0,3447813;0,0400459;1,1722232;1,9287735;0,1018127;NA;2021;26,3263912;9,6815844;3,0906756;16,3908043;3,7360778;2,856153;17,2041225;4,5401316;1,6206161;6,5425744;0,9771203;2,014071;22,3908825;6,7857513;2,174576;7,8818517;1,4051826;0,2237937;9,0451469;-0,0095331;-0,0078063;-0,0125602;2,6552119;2,8666008;NA
"18";"        2022";1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;6,1529865;0;0;0;0;0;0;0,2355881;0,2356109;0,3460161;0,0401738;1,1757475;1,9343259;0,1017935;NA;2022;26,0473633;9,345787;3,0600884;16,2802467;3,5710602;2,8380897;17,2463093;4,4701471;1,6226282;6,5523925;0,9771197;2,0201364;21,6475716;6,4594665;2,0968988;7,6618934;1,3482703;0,2169141;9,3762884;-0,0094692;-0,0077841;-0,0125227;2,5759273;2,8484895;NA
"19";"        2023";1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;6,1810842;0;0;0;0;0;0;0,2358501;0,236011;0,3467922;0,0402576;1,1779983;1,9378663;0,1018153;NA;2023;25,1691818;9,0555992;2,9917727;15,9778786;3,4165587;2,7458439;17,2817879;4,4108548;1,6243207;6,5606499;0,9771199;2,0252364;21,0288773;6,1732097;2,0316687;7,481091;1,2999172;0,2110784;9,3232584;-0,0094142;-0,0077648;-0,012491;2,521435;2,7573071;NA
"20";"        2024";1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;6,2050595;0;0;0;0;0;0;0,23608;0,2364967;0,3477485;0,0403539;1,1807097;1,9421314;0,1017774;NA;2024;24,8520279;8,780097;2,9618983;15,8641758;3,2668984;2,7221758;17,3120613;4,3602605;1,6257643;6,5676951;0,9771202;2,029588;20,512785;5,9222145;1,9767659;7,3323817;1,2587324;0,2061108;9,3698769;-0,009298;-0,0077482;-0,0124642;2,4660532;2,7346544;NA
"21";"        2025";1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;4,7551122;0;0;0;0;0;0;0,2352215;0,2339711;0,3427327;0,0398064;1,1662376;1,9194436;0,1023891;NA;2025;23,9072819;8,0308619;2,7485137;14,1418972;3,110981;2,6162095;12,0331612;2,9990523;1,1292658;4,5626225;0,678242;1,4111505;27,2696686;7,1514616;2,6167026;9,9871893;1,8074051;0,4207278;8,9752855;-0,0091104;-0,0078026;-0,0125516;2,4046359;2,6289051;NA
"22";"        2026";1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;0;0;0;0;0;0;0,2221647;0,2107984;0,3001039;0,0349387;1,0420724;1,7199566;0,1026099;NA;2026;0;0;0;0;0;0;0;0;0;0;0;0;42,8670273;10,2478342;4,1381655;16,1876278;3,146872;0,983476;-1,752018;-0,0122614;-0,0085435;-0,0137435;1,9544374;0,0665363;NA
"23";"        2027";1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;0;0;0;0;0;0;0,2233419;0,2140958;0,3062748;0,0355672;1,0598514;1,7482747;0,1020864;NA;2027;0;0;0;0;0;0;0;0;0;0;0;0;35,5411072;8,7552414;3,4802806;13,558362;2,6411242;0,8469522;-5,9902029;-0,0140007;-0,0088022;-0,0141597;1,9454559;0,0420375;NA
"24";"        2028";1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0,0228004;0;0;0;0;0;0;0,2253784;0,2175521;0,3124001;0,0363261;1,0781084;1,7778885;0,1020811;NA;2028;0;0,3618152;0,0280072;0,1427353;0,2830563;0;0;0;0;0;0;0;29,4821835;7,4877357;2,9297733;11,36411;2,2188115;0,729571;-6,8710203;-0,0143163;-0,0087697;-0,0141074;1,9387987;0,0375328;NA
"25";"        2029";1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0,0475888;0;0;0;0;0;0;0,2272734;0,2209883;0,3185395;0,0370812;1,0962936;1,807371;0,1019614;NA;2029;0,6657354;0,367241;0,0594929;0,3027695;0,2830563;0,0438638;0;0;0;0;0;0;24,4696827;6,4103475;2,4687738;9,531827;1,8659177;0,6290948;-6,8233323;-0,014239;-0,0086598;-0,0139306;1,9327344;0,0482961;NA
"26";"        2030";1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0,0718028;0;0;0;0;0;0;0,2289368;0,224071;0,3241427;0,0377513;1,1127726;1,8339477;0,1018279;NA;2030;0,67246;0,3715713;0,0620375;0,3269836;0,2830563;0,0478514;0;0;0;0;0;0;20,3215218;5,4936838;2,0824301;8,000885;1,5708106;0,5430056;-6,5298605;-0,0140601;-0,0085336;-0,0137276;1,9267945;0,0561054;NA
"27";"        2031";1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0,0928364;0;0;0;0;0;0;0,2304187;0,2269427;0,3294269;0,0383688;1,1282066;1,8587645;0,1016538;NA;2031;0,67246;0,3752603;0,0642479;0,3480172;0,2830563;0,0478514;0;0;0;0;0;0;16,8874855;4,7130108;1,7583905;6,7209225;1,323833;0,4691727;-6,1849604;-0,0138622;-0,0084086;-0,0135265;1,920998;0,0601855;NA
"28";"        2032";1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0,1176248;0;0;0;0;0;0;0,2317587;0,2296385;0,3344562;0,0389417;1,1427952;1,8821332;0,1014542;NA;2032;0,67246;0,3796083;0,0668529;0,3728055;0,2830563;0,0478514;0;0;0;0;0;0;14,0435658;4,0475092;1,4863824;5,6501079;1,1169666;0,4057898;-5,830977;-0,0136688;-0,0082899;-0,0133356;1,9151729;0,0633978;NA
"29";"        2033";1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0,216298;0;0;0;0;0;0;0,2336627;0,2329047;0,3404175;0,0396627;1,1603014;1,9103642;0,1014168;NA;2033;3,3623002;1,82421;0,2951897;1,4922013;1,0175583;0,2392569;0;0;0;0;0;0;11,687398;3,4796288;1,2578533;4,753674;0,9435485;0,3513251;-5,0697117;-0,0134864;-0,0081789;-0,013157;1,9093;0,2298125;NA
"30";"        2034";1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0,4036211;0;0;0;0;0;0;0,2355566;0,2357275;0,3457508;0,0402679;1,1758144;1,9350438;0,1016115;NA;2034;5,4896584;3,6874328;0,5179387;2,5549812;1,8170031;0,4294595;0;0;0;0;0;0;9,7344713;2,9945748;1,0656822;4,0027108;0,7980399;0,3044787;-3,5808437;-0,0133167;-0,0080759;-0,0129913;1,9670825;0,4267076;NA
"31";"        2035";1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0,7246627;0;0;0;0;0;0;0,237469;0,2381994;0,3505588;0,0407837;1,1897039;1,9568789;0,1020083;NA;2035;7,8397994;5,3140802;0,812217;3,9304304;2,3931127;0,6857154;0;0;0;0;0;0;8,1150036;2,5798557;0,9039355;3,3731732;0,6758353;0,264146;-1,6279235;-0,0120246;-0,0079807;-0,0128382;2,101567;0,6866867;NA
"32";"        2036";1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;1,1592814;0;0;0;0;0;0;0,2389297;0,2402711;0,3546254;0,0412098;1,2014332;1,9752498;0,1022233;NA;2036;9,7398653;4,8485761;1,0879102;5,2698927;1,8144021;0,9178364;0;0;0;0;0;0;6,7713747;2,2249207;0,7676664;2,8450499;0,5731027;0,2293878;0,3578573;-0,0106561;-0,007893;-0,0126971;2,0032194;0,9228316;NA
"33";"        2037";1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;1,6191772;0;0;0;0;0;0;0,2398222;0,2421669;0,358402;0,0415889;1,2120998;1,9919852;0,1020619;NA;2037;11,514596;4,0881991;1,3605788;6,6004219;1,1834824;1,1468564;0;0;0;0;0;0;5,6559777;1,9208481;0,6527497;2,4016764;0,4866516;0,1994049;2,3342876;-0,009084;-0,0078125;-0,0125675;1,8856839;1,1570748;NA
"34";"        2038";1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;2,105876;0;0;0;0;0;0;0,240569;0,2438104;0,3617134;0,041917;1,2214013;2,0065455;0,1018988;NA;2038;12,8931456;3,8866689;1,5925108;7,7897649;1,0400467;1,3335472;0;0;0;0;0;0;4,7294936;1,6600896;0,5557411;2,0291729;0,4138253;0,1735163;4,1016669;-0,0080016;-0,0077385;-0,0124487;1,8794188;1,3478037;NA
"35";"        2039";1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;2,2355464;0;0;0;0;0;0;0,2409357;0,2448702;0,3638678;0,0421316;1,227396;2,015945;0,1016906;NA;2039;26,964304;3,7970405;1,5190792;9,5175581;0,7862555;2,9999835;7,6060753;1,7791675;0,7106266;2,873929;0,4248348;0,8938005;4,5874372;1,5831617;0,5324386;1,9532617;0,3874867;0,1564696;13,9151592;-0,0072642;-0,0076759;-0,0123479;1,8733833;3,0171566;NA
"36";"        2040";1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;2,2690873;0;0;0;0;0;0;0,2405807;0,2444814;0,3631814;0,0420451;1,2253001;2,0125778;0,1015887;NA;2040;15,0395985;3,784833;1,2915709;6,6843438;0,8450023;2,503721;7,6060724;1,7761674;0,7106263;2,8739288;0,4248346;0,8938002;5,1765065;1,6782101;0,5779682;2,1543031;0,4043121;0,1479163;10,4085846;-0,0068463;-0,0076395;-0,0122893;1,8671564;2,5361347;NA
"37";"        2041";1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;2,467119;0;0;0;0;0;0;0,2406004;0,2447434;0,3637797;0,0420832;1,2268548;2,014925;0,101499;NA;2041;13,8539886;3,8798499;1,4400766;7,5178347;0,9032794;1,6341546;7,6060753;1,773319;0,7106267;2,8739295;0,4248348;0,8938005;5,6562805;1,7489767;0,6138741;2,315083;0,417059;0,1402022;6,7878008;-0,0067423;-0,0076145;-0,012249;1,8609294;1,6774762;NA
"38";"        2042";1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;2,6616943;0;0;0;0;0;0;0,2405568;0,2448727;0,3640904;0,042101;1,2276217;2,0160828;0,1014114;NA;2042;14,2776022;4,0041857;1,5087935;7,8587794;0,9149858;1,647876;9,5075941;2,213944;0,8882836;3,592412;0,5310435;1,1172506;6,203578;1,8372368;0,6567096;2,5026309;0,4353426;0,1345532;6,2536197;-0,0066951;-0,0075935;-0,0122153;1,8547888;1,6836239;NA
"39";"        2043";1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;2,7862113;0;0;0;0;0;0;0,2403874;0,2445849;0,3635469;0,0420422;1,226041;2,0135748;0,1014071;NA;2043;14,3685989;4,1388268;1,5825073;8,148694;0,9322487;1,6732;11,4091148;2,6542284;1,0659404;4,3108945;0,6372521;1,3407006;6,9850574;1,9821347;0,7220551;2,7800388;0,4682448;0,1322853;5,8705163;-0,0066509;-0,0075797;-0,012193;1,8485906;1,705575;NA
"40";"        2044";1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;2,8010564;0;0;0;0;0;0;0,2400355;0,2437828;0,3619937;0,0418798;1,2216166;2,0065682;0,1014956;NA;2044;14,2096891;4,3472867;1,6584498;8,3019981;0,9474095;1,658039;15,2121515;3,5362973;1,4212537;5,747858;0,8496696;1,7876006;8,116909;2,2107821;0,820759;3,1912615;0,5220577;0,1342386;5,511323;-0,0066873;-0,0075754;-0,0121861;1,8423494;1,6937963;NA
"41";"        2045";1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;2,7110152;0;0;0;0;0;0;0,2395712;0,2427489;0,3599772;0,0416655;1,2158699;1,99748;0,1016108;NA;2045;15,1801901;4,6042805;1,7730608;8,6231174;1,0017138;1,7713231;17,4939766;4,0641327;1,6344414;6,6100349;0,97712;2,0557406;9,5902414;2,5210991;0,9519717;3,7329445;0,5961137;0,1402893;5,4398584;-0,0067665;-0,0075844;-0,0122007;1,8360987;1,8039026;NA
"42";"        2046";1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;2,6387095;0;0;0;0;0;0;0,2391786;0,2418745;0,3582546;0,041486;1,2109779;1,9897697;0,1017071;NA;2046;17,1669159;4,8761396;1,91246;9,2112513;1,1050118;2,0047083;17,4939804;4,0619264;1,6344414;6,6100354;0,9771199;2,0557406;11,0143957;2,8222558;1,0791671;4,2574458;0,6684432;0,1469442;5,9942102;-0,0068075;-0,0076019;-0,0122288;1,8296901;2,0304289;NA
"43";"        2047";1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;2,6433353;0;0;0;0;0;0;0,2388664;0,2412669;0,3570632;0,0413569;1,2075521;1,9843755;0,1017503;NA;2047;18,8622646;5,1355171;2,0326583;9,7897758;1,2027642;2,2033961;17,4939747;4,0602031;1,6344414;6,6100383;0,9771197;2,0557411;12,1846886;3,0667119;1,1831901;4,6873684;0,7274848;0,1522313;6,8201265;-0,0070273;-0,0076191;-0,0122564;1,8234344;2,2266963;NA
"44";"        2048";1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;2,7043536;0;0;0;0;0;0;0,2386104;0,2407874;0,3561289;0,0412543;1,2048547;1,9801228;0,101777;NA;2048;20,1367035;5,3617358;2,1282742;10,2765436;1,2818779;2,3520825;17,4939728;4,0589542;1,6344414;6,6100383;0,9771199;2,0557411;13,1461334;3,2649281;1,2682103;5,0396485;0,7756391;0,1564079;7,376749;-0,0072936;-0,007633;-0,0122788;1,8171407;2,377732;NA
"45";"        2049";1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;2,808166;0;0;0;0;0;0;0,2384017;0,2404524;0,3554951;0,0411776;1,2029846;1,9771506;0,1017782;NA;2049;21,1388817;5,550662;2,2103989;10,7202854;1,3520206;2,4682136;17,4939709;4,0580854;1,634441;6,6100364;0,9771199;2,0557415;13,935792;3,4254651;1,3376539;5,3282003;0,8148782;0,1596956;7,8953013;-0,0073763;-0,0076434;-0,0122955;1,8110238;2,4939678;NA
"46";"        2050";1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;2,9452238;0;0;0;0;0;0;0,2382403;0,2402028;0,355018;0,0411212;1,2015846;1,9749318;0,1017727;NA;2050;21,9161072;5,7021818;2,2826457;11,1338358;1,4104742;2,5579937;16,0344734;3,7189915;1,498082;6,0585699;0,8956001;1,8842344;14,5841618;3,5553167;1,3943326;5,5644622;0,8468197;0,1622733;8,3084612;-0,0074052;-0,0076507;-0,0123074;1,8048927;2,5832677;NA
"47";"        2051";1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;3,1828249;0;0;0;0;0;0;0,238187;0,240166;0,354959;0,0411101;1,2013766;1,9745961;0,1017521;NA;2051;22,8241539;5,8334737;2,3347454;11,5971603;1,4733264;2,6629188;17,4939728;4,0571017;1,6344414;6,6100383;0,9771199;2,0557423;14,8591766;3,6005456;1,4165288;5,6606531;0,8584269;0,1620705;8,7868052;-0,0074135;-0,0076523;-0,0123099;1,7988906;2,687798;NA
"48";"        2052";1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;3,3535826;0;0;0;0;0;0;0,2380543;0,2398947;0,3544448;0,0410507;1,1998845;1,9722168;0,1017779;NA;2052;22,7219448;5,9364924;2,3804424;11,8026533;1,4850655;2,6489716;17,4939766;4,0568347;1,6344414;6,6100364;0,9771199;2,0557423;15,3411436;3,6956151;1,4584256;5,835959;0,8820485;0,1639656;8,7045212;-0,0074159;-0,0076528;-0,0123107;1,7928932;2,6735826;NA
"49";"        2053";1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;3,5395334;0;0;0;0;0;0;0,2379406;0,2397094;0,3541065;0,0410062;1,1988728;1,970587;0,101782;NA;2053;23,1308212;6,0494008;2,42997;12,1310024;1,5242567;2,6951671;17,4939804;4,0566521;1,6344417;6,6100383;0,9771202;2,0557427;15,7366037;3,7723167;1,4925709;5,9794054;0,9012358;0,1654853;8,8259439;-0,0074639;-0,0076543;-0,0123131;1,7867907;2,7190723;NA
