"";"Year";"Month";"N";"Ca";"Mg";"K";"S";"P"
"256";0;-11;-6,1228638;-1,05462650000001;-0,533262300000001;-2,0123139;-0,310352299999998;-0,4605809
"257";0;-11;-6,73336789999996;-1,10955810000002;-0,556980099999997;-2,1065064;-0,325378399999998;-0,4827327
"258";0;-11;-7,03497320000002;-1,1054077;-0,553602299999998;-2,0967026;-0,324090900000002;-0,480831200000001
"259";0;-11;-7,04367059999998;-1,04887389999999;-0,526411100000001;-1,99564359999999;-0,308465999999999;-0,4578019
"260";0;-11;-7,48806759999997;-1,09071349999999;-0,543064099999999;-2,06096649999999;-0,318939199999999;-0,473230300000001
"261";0;-11;-7,71408080000003;-1,0898133;-0,540546399999997;-2,05289449999999;-0,317878700000001;-0,471664499999999
"262";0;-11;-7,65448000000004;-1,0357056;-0,514221199999994;-1,9539108;-0,302528299999999;-0,4490357
"263";0;-11;-7,87689209999996;-1,0472412;-0,5174065;-1,96699529999999;-0,304746599999998;-0,452306799999999
"264";0;-11;-8,00460809999998;-1,0411987;-0,512836499999999;-1,95038599999999;-0,302289900000002;-0,448682699999999
"265";0;-11;-7,87072759999995;-0,985641500000014;-0,486225099999999;-1,8497314;-0,2866249;-0,425596299999999
"266";0;-11;-7,76217650000001;-0,942169199999995;-0,465217599999995;-1,77020259999999;-0,274270999999999;-0,4073715
"267";0;-11;-7,67303470000002;-0,907486000000006;-0,4482918;-1,7062225;-0,264324200000001;-0,392715500000001
"268";0;-11;-7,48107909999999;-0,856201199999987;-0,4240493;-1,61424250000002;-0,249982899999999;-0,3715744
"269";0;-11;-7,28570560000003;-0,809173600000008;-0,401889799999999;-1,53018189999997;-0,2368679;-0,352241599999999
"270";0;-11;-7,17782590000002;-0,784149200000002;-0,389682799999996;-1,48385619999999;-0,229671500000002;-0,341628999999998
"271";0;-11;-7,05487060000002;-0,758331300000009;-0,377250699999998;-1,4367828;-0,2223358;-0,330818199999996
"272";0;-11;-6,95474240000004;-0,739410399999997;-0,368034399999999;-1,40179450000002;-0,2169056;-0,322814999999999
"273";0;-11;-179,4174805;-55,5832367;-13,2394714;-60,9076538;-10,7898979;-15,2273178
"274";0;-11;32,927185;8,2218628;3,6406975;15,3145752;2,4824257;3,65601729999999
"275";0;-11;30,2407837;6,97772209999999;3,084137;12,9725342;2,10322960000001;3,0970421
"276";0;-11;27,7130738;5,92422490000001;2,6129036;10,989563;1,7821617;2,6237564
"277";0;-11;25,4290771;5,03228759999996;2,2139092;9,3105774;1,5103207;2,2230301
"278";0;-11;23,3612671;4,27703859999997;1,8760834;7,88896179999998;1,2801571;1,8837433
"279";0;-11;21,486023;3,6376037;1,5900498;6,6853332;1,0852737;1,596466
"280";0;-11;19,7822876;3,09622190000005;1,3478546;5,66619109999999;0,920271;1,3532296
"281";0;-11;18,2316589;2,6377564;1,1427993;4,8032989;0,780555699999997;1,1472797
"282";0;-11;16,8180237;2,24951169999997;0,969177300000002;4,0726928;0,662269600000002;0,9729004
"283";0;-11;15,5273132;1,9208984;0,822170199999999;3,4541091;0,5621051;0,8252621
"284";0;-11;14,347229;1,64263919999999;0,697698599999999;2,93032839999999;0,477300700000001;0,7002487
"285";0;-11;13,2666321;1,40699759999998;0,5923099;2,4868621;0,405502299999998;0,594402299999999
"286";0;-11;12,2758484;1,20747379999997;0,503078499999997;2,1113586;0,344699800000001;0,504783699999997
"287";0;-11;0,766937299999995;-1,61413569999999;-0,5777702;-2,0068283;-0,307214800000001;-0,4561958
"288";0;-11;1,04016109999998;-1,1479492;-0,454389599999999;-1,57514949999999;-0,238891599999999;-0,355491600000001
"289";0;-11;1,55545040000004;-0,763595600000002;-0,330377500000001;-1,13175200000001;-0,1693745;-0,253011699999998
"290";0;-11;-0,427368100000024;-1,0117951;-0,454128300000001;-1,6230393;-0,2471447;-0,367656799999999
"291";0;-11;-2,05996709999999;-1,17662040000002;-0,540981299999999;-1,97113039999999;-0,302288100000002;-0,448936499999999
"292";0;-11;-5,1913452;-1,66470330000004;-0,763527;-2,83200069999999;-0,437971099999999;-0,648946800000001
"293";0;-11;-6,58843999999999;-1,74783319999995;-0,815637599999999;-3,04367070000001;-0,4714375;-0,698274599999998
"294";0;-11;-4,77401739999999;-1,1747742;-0,578064000000001;-2,151535;-0,331520100000002;-0,492023499999998
"295";0;-11;-4,95028689999998;-1,08529670000001;-0,5447597;-2,033783;-0,3133087;-0,465169899999999
"296";0;-11;-5,65234379999998;-1,12347410000001;-0,565567000000001;-2,12036900000001;-0,327161799999999;-0,485597700000003
"297";0;-11;-6,0496215;-1,10952759999998;-0,560951299999999;-2,108757;-0,325605399999997;-0,4832973
"298";0;-11;-6,1573487;-1,04873659999998;-0,533859299999996;-2,0105133;-0,310442000000002;-0,460943200000003
"299";0;-11;-6,77029420000002;-1,1036072;-0,557556200000001;-2,1047516;-0,325466200000001;-0,483089499999998
"300";0;-11;-7,0744019;-1,09945680000004;-0,554260300000003;-2,09548190000001;-0,324222499999998;-0,4812546
"301";0;-11;-7,08532719999999;-1,04306029999998;-0,527187399999995;-1,99510189999999;-0,308668099999998;-0,458326300000003
"302";0;-11;-7,52362059999996;-1,08331299999998;-0,543232000000003;-2,05841819999999;-0,318777099999998;-0,473232299999999
"303";0;-11;-7,74780269999997;-1,08203129999998;-0,5405807;-2,05017089999998;-0,317644099999999;-0,471553800000002
"304";0;-11;-7,69113160000001;-1,02835090000002;-0,514575999999998;-1,9526673;-0,302484499999998;-0,449195799999998
"305";0;-11;-7,90884399999999;-1,03890990000002;-0,517398799999995;-1,96466070000002;-0,304487299999998;-0,452159899999998
"306";0;-11;-8,03579720000005;-1,03280640000003;-0,512840300000001;-1,94834900000001;-0,3020286;-0,448535900000003
"307";0;-11;-7,90093990000003;-0,977020300000049;-0,486232799999996;-1,8479614;-0,286378899999999;-0,425460800000003
"308";0;-11;-7,7723694;-0,92965700000002;-0,463493399999997;-1,76205439999998;-0,2729836;-0,405708300000001
"309";0;-11;-7,67062379999999;-0,892791699999975;-0,445644399999999;-1,69474790000001;-0,262491300000001;-0,390243499999997
"310";0;-11;-7,47747799999996;-0,841674799999964;-0,421565999999999;-1,60357669999999;-0,248249099999999;-0,369243599999997
"311";0;-11;-7,28424080000002;-0,795501699999988;-0,399837499999997;-1,5212555;-0,235387800000002;-0,3502808
"312";0;-11;-7,17745969999999;-0,771118199999989;-0,387916599999997;-1,47625730000001;-0,228366900000001;-0,339939100000002
"313";0;-11;-7,05596930000002;-0,745880099999965;-0,375778200000006;-1,43032830000001;-0,2212067;-0,32938
"314";0;-11;-6,95919799999996;-0,727844199999993;-0,366996799999995;-1,39714050000001;-0,2160358;-0,321758299999999
"315";0;-11;-180,1643372;-56,1294556;-13,3152085;-61,2158508;-10,8439121;-15,3071174
"316";0;-11;33,0014037999999;8,25100710000004;3,6494789;15,3513642;2,4885063;3,664753
"317";0;-11;30,3096313999999;7,00427249999996;3,0917511;13,0044098;2,10852430000001;3,1046143
"318";0;-11;27,7769776;5,94860840000001;2,6195183;11,0172425;1,7867966;2,6303482
"319";0;-11;25,4883423;5,054779;2,2196884;9,33467099999999;1,514389;2,22879409999999
"320";0;-11;23,4166260000001;4,29803459999999;1,8811493;7,9100952;1,2837371;1,8887977
"321";0;-11;21,5376282;3,65725709999998;1,5945091;6,70387270000001;1,0884476;1,600914
"322";0;-11;19,8305664;3,11471559999995;1,3518067;5,68257149999999;0,923103299999998;1,3571739
"323";0;-11;18,2768249;2,655304;1,1463242;4,8178558;0,783105900000002;1,1507988
"324";0;-11;16,8605042;2,26632690000002;0,972335799999996;4,0856857;0,664560300000002;0,976055100000004
"325";0;-11;15,5671998;1,93698119999999;0,825018;3,46577450000001;0,5641918;0,8281116
"326";0;-11;14,3847351;1,65814210000002;0,700288799999999;2,9409027;0,479211799999998;0,7028389
"327";0;-11;13,3020325;1,42205809999996;0,5946827;2,4964676;0,407257099999999;0,596767500000002
"328";0;-11;12,3093872;1,22204590000001;0,5052585;2,12017830000001;0,346334500000001;0,506965600000001
"329";0;-11;0,843383700000004;-1,64944459999998;-0,575160999999998;-2,02266689999999;-0,305336;-0,453659099999999
"330";0;-11;1,0869141;-1,16278069999998;-0,453168900000001;-1,5840683;-0,237857899999998;-0,354187
"331";0;-11;1,52938850000004;-0,777770999999973;-0,334865599999997;-1,15557100000001;-0,1717625;-0,256750100000001
"332";0;-11;-0,454528799999991;-1,02111810000002;-0,4580497;-1,6429138;-0,249200800000001;-0,370903000000002
"333";0;-11;-2,09420779999999;-1,18218990000003;-0,544916100000002;-1,98921199999999;-0,304349899999998;-0,4522075
"334";0;-11;-5,24777220000004;-1,67266849999999;-0,769027699999999;-2,8554611;-0,440977100000001;-0,653593000000001
"335";0;-11;-6,65792850000003;-1,75268560000001;-0,821590399999998;-3,0667801;-0,474720000000001;-0,703336699999998
"336";0;-11;-4,83935550000001;-1,17169190000004;-0,582813299999998;-2,167366;-0,3340873;-0,496027000000002
"337";0;-11;-5,02185059999999;-1,08035280000001;-0,549571999999998;-2,0488739;-0,315912300000001;-0,469249699999999
"338";0;-11;-5,72802730000001;-1,11734010000004;-0,570331500000002;-2,13468939999998;-0,3297405;-0,489620200000005
"339";0;-11;-6,12768560000001;-1,10256959999998;-0,565570899999997;-2,12232969999999;-0,328102099999999;-0,487205500000002
"340";0;-11;-6,23648070000002;-1,04132079999999;-0,538272800000001;-2,02334590000001;-0,312822300000001;-0,464679699999998
"341";0;-11;-6,84701539999998;-1,09542849999997;-0,561534799999997;-2,1160126;-0,327575700000001;-0,486431199999998
"342";0;-11;-7,150238;-1,09106439999999;-0,557975799999994;-2,10592650000001;-0,326185199999998;-0,484375
"343";0;-11;-7,16006470000002;-1,03460690000003;-0,530662599999999;-2,0049133;-0,310491500000001;-0,461238899999998
"344";0;-11;-7,58065790000001;-1,07171629999999;-0,545040200000003;-2,06214900000001;-0,319606799999999;-0,474674299999997
"345";0;-11;-7,79626459999997;-1,06930540000002;-0,541648899999998;-2,05136109999998;-0,318023700000001;-0,472335800000003
"346";0;-11;-7,74139400000001;-1,01678469999996;-0,515880599999996;-1,95510870000001;-0,303011000000001;-0,450206700000003
"347";0;-11;-7,92904659999999;-1,02197269999999;-0,516036900000003;-1,9571991;-0,303419099999999;-0,450817099999995
"348";0;-11;-8,03390509999997;-1,01232909999999;-0,509742699999997;-1,93452450000001;-0,299932500000001;-0,445667300000004
"349";0;-11;-7,93191530000001;-0,964691200000004;-0,486522700000002;-1,8472443;-0,286300699999998;-0,425567600000001
"350";0;-11;-7,79071049999999;-0,915130599999998;-0,462657899999996;-1,75735470000001;-0,2722397;-0,404846199999994
"351";0;-11;-7,66064459999996;-0,873352100000034;-0,442432400000001;-1,6811218;-0,260316799999998;-0,387264299999998
"352";0;-11;-7,46170039999998;-0,822113000000002;-0,418151799999997;-1,5893859;-0,245958300000002;-0,366092699999996
"353";0;-11;-7,2609253;-0,775512699999979;-0,396053299999998;-1,50581360000001;-0,232885400000001;-0,346817100000003
"354";0;-11;-7,15563970000005;-0,752288799999974;-0,384597800000002;-1,46267700000001;-0,226135299999999;-0,336875899999995
"355";0;-11;-7,0390625;-0,728881800000011;-0,373176600000001;-1,4196015;-0,219396600000003;-0,326938600000005
"356";0;-11;-6,94549559999996;-0,712188699999956;-0,364871999999998;-1,3883514;-0,214511900000002;-0,319740299999999
"357";0;-11;-180,9393311;-56,6171265;-13,3851432;-61,5148773;-10,8998108;-15,3834076
"358";0;-11;33,1361695000001;8,29321290000001;3,6635361;15,4099884;2,4980888;3,6786423
"359";0;-11;30,4342041;7,04187009999998;3,1038284;13,054657;2,1167832;3,1165504
"360";0;-11;27,8922119;5,98233040000002;2,62991330000001;11,0604705;1,7939262;2,6406365
"361";0;-11;25,5948486;5,08529659999999;2,228672;9,37196349999999;1,5205727;2,2376785
"362";0;-11;23,5153197999999;4,32571409999997;1,8889275;7,94235230000001;1,2891121;1,896492
"363";0;-11;21,6292724;3,68255620000002;1,601265;6,73184209999999;1,0931473;1,607605
"364";0;-11;19,9156494;3,13800050000003;1,3577156;5,70693969999999;0,9272156;1,36301810000001
"365";0;-11;18,3561707;2,67694089999998;1,1514969;4,83914190000002;0,786727900000002;1,1559181
"366";0;-11;16,9343872;2,28656009999997;0,976886700000001;4,10440060000002;0,6677742;0,980571699999999
"367";0;-11;15,6362915;1,95596310000002;0,829052000000004;3,48229979999999;0,567054800000001;0,832103699999998
"368";0;-11;14,4493408;1,67605590000005;0,703868800000002;2,9555359;0,4817772;0,706394200000005
"369";0;-11;13,3625183;1,43908690000001;0,597888900000001;2,5095673;0,409576399999999;0,599956499999998
"370";0;-11;12,3660278;1,23843389999996;0,508148200000001;2,13193510000001;0,348436299999999;0,5098305
"371";0;-11;0,908325199999979;-1,68432619999999;-0,570161899999999;-2,0029984;-0,301986699999997;-0,448949800000001
"372";0;-11;1,12280269999997;-1,17987060000002;-0,451438899999999;-1,5769119;-0,236484600000001;-0,352384600000001
"373";0;-11;1,50146490000003;-0,793029799999999;-0,339092200000003;-1,1712036;-0,1739578;-0,260221500000004
"374";0;-11;-0,482147300000008;-1,03121950000002;-0,461780600000004;-1,6567002;-0,251111999999999;-0,373947200000003
"375";0;-11;-2,12725829999999;-1,18853760000002;-0,548770900000001;-2,00350180000001;-0,306346900000001;-0,455379499999999
"376";0;-11;-5,30374140000004;-1,68145750000002;-0,7745514;-2,87619020000001;-0,443975399999999;-0,6582565
"377";0;-11;-6,72488399999997;-1,75805659999997;-0,8276939;-3,08970650000001;-0,478071200000002;-0,708507600000004
"378";0;-11;-4,89743040000002;-1,16842659999998;-0,587741899999997;-2,18588260000001;-0,336744299999999;-0,500183099999994
"379";0;-11;-5,0847473;-1,07519529999996;-0,554607300000001;-2,06784050000002;-0,318641700000001;-0,4734993
"380";0;-11;-5,79406740000002;-1,11090089999999;-0,575317300000002;-2,15350340000001;-0,332437500000001;-0,493835400000002
"381";0;-11;-6,19549560000002;-1,09533699999997;-0,5704116;-2,14056399999998;-0,3307304;-0,4912986
"382";0;-11;-6,30505370000003;-1,03338629999996;-0,542911499999995;-2,04078669999998;-0,315318999999999;-0,468589799999997
"383";0;-11;-6,91317749999996;-1,086792;-0,565696799999998;-2,13169859999999;-0,329795900000001;-0,489929199999999
"384";0;-11;-7,21542360000001;-1,08224480000001;-0,561847699999994;-2,1205597;-0,328233699999998;-0,487632699999999
"385";0;-11;-7,22192380000001;-1,02526859999995;-0,534080500000002;-2,0177765;-0,312271199999998;-0,4640846
"386";0;-11;-7,62567139999999;-1,05932620000004;-0,5467911;-2,06871029999999;-0,320398400000002;-0,476062800000001
"387";0;-11;-7,83251949999999;-1,0557556;-0,542610099999997;-2,0549316;-0,318346099999999;-0,473033899999997
"388";0;-11;-7,77532960000002;-1,00344849999999;-0,516674000000002;-1,95799260000001;-0,3032246;-0,450752299999998
"389";0;-11;-7,92959590000004;-1,00259399999999;-0,513851200000005;-1,9487915;-0,301864600000002;-0,448738100000007
"390";0;-11;-8,01354979999996;-0,989929200000006;-0,505920400000001;-1,91987610000001;-0,297397599999996;-0,442154000000002
"391";0;-11;-7,91281129999999;-0,94381709999999;-0,483181000000002;-1,83444209999999;-0,284046199999999;-0,422481599999998
"392";0;-11;-7,7716064;-0,89538570000002;-0,459609999999998;-1,74565130000002;-0,2701645;-0,4020157
"393";0;-11;-7,640625;-0,85437010000004;-0,439533300000001;-1,66999820000001;-0,258338899999998;-0,384571100000002
"394";0;-11;-7,43414309999991;-0,802490200000022;-0,414794899999997;-1,57649229999998;-0,243701999999999;-0,362999000000002
"395";0;-11;-7,2346192;-0,757018999999957;-0,393047299999999;-1,4942321;-0,230834999999999;-0,3440285
"396";0;-11;-7,12774660000002;-0,734252900000001;-0,381645200000001;-1,45138550000001;-0,224128700000001;-0,334140699999999
"397";0;-11;-7,0157471;-0,712402399999974;-0,370807599999999;-1,41052250000001;-0,217746699999999;-0,3247146
"398";0;-11;-6,93591309999999;-0,698974599999985;-0,363884000000006;-1,38446049999999;-0,2136803;-0,318729400000002
"399";0;-11;-181,7054443;-57,0931092;-13,4486618;-61,7925415;-10,9522896;-15,4535942
"400";0;-11;33,276123;8,33557130000003;3,6776466;15,468628;2,507782;3,6927261
"401";0;-11;30,5636596999999;7,07962040000001;3,1159477;13,1049957;2,1251259;3,1286507
"402";0;-11;28,0117187999999;6,01620479999997;2,6403656;11,1037445;1,8011436;2,6510429
"403";0;-11;25,7055053;5,11578370000001;2,2376862;9,40927120000001;1,5268097;2,246666
"404";0;-11;23,6177369000001;4,35345459999996;1,8967438;7,9746246;1,2945404;1,904274
"405";0;-11;21,7246094;3,7079468;1,608059;6,7598419;1,0978889;1,6143723
"406";0;-11;20,0043335;3,16137689999999;1,363636;5,73129269999998;0,931377399999995;1,3689155
"407";0;-11;18,4385376;2,6985474;1,1566696;4,8604584;0,790386199999997;1,16108699999999
"408";0;-11;17,0112305;2,30676269999998;0,981449099999999;4,12313840000002;0,671016699999999;0,985122699999998
"409";0;-11;15,7078857;1,97494499999999;0,833084100000001;3,4988251;0,569944400000001;0,836135899999995
"410";0;-11;14,5162963;1,69400019999995;0,707462300000003;2,970169;0,4843598;0,7099762
"411";0;-11;13,4251709;1,4561463;0,601097099999997;2,5225983;0,411901499999999;0,603164700000001
"412";0;-11;12,4247131;1,25466919999997;0,511039699999998;2,14367680000001;0,350549699999998;0,512725799999998
"413";0;-11;0,956939700000021;-1,70959479999999;-0,566791600000002;-1,9895325;-0,299612100000001;-0,4456749
"414";0;-11;1,15844729999998;-1,1895447;-0,449748900000003;-1,56997679999998;-0,2351341;-0,350616500000001
"415";0;-11;1,48663329999999;-0,801971500000036;-0,3421783;-1,1824799;-0,175470300000001;-0,262672500000001
"416";0;-11;-0,497222899999997;-1,0362854;-0,4644738;-1,66653450000001;-0,2524014;-0,376075800000002
"417";0;-11;-2,147583;-1,19076530000001;-0,551628099999995;-2,0140686;-0,307746899999998;-0,457668300000002
"418";0;-11;-5,34426880000001;-1,68606560000001;-0,778892599999999;-2,89241029999999;-0,446279499999999;-0,661869100000004
"419";0;-11;-6,77508540000002;-1,76037600000001;-0,8325806;-3,10809320000001;-0,480709100000002;-0,712615999999997
"420";0;-11;-4,94042960000002;-1,16412349999996;-0,591670999999998;-2,20057680000002;-0,338806099999999;-0,503444600000002
"421";0;-11;-5,13204959999996;-1,069458;-0,558639499999998;-2,08299249999999;-0,320775900000001;-0,476863799999997
"422";0;-11;-5,84442139999999;-1,1043396;-0,579345700000005;-2,1686402;-0,334581399999998;-0,497207599999996
"423";0;-11;-6,24792480000002;-1,08804320000002;-0,574344600000003;-2,1553802;-0,332797999999997;-0,494583200000001
"424";0;-11;-6,35858159999998;-1,02584829999995;-0,5466804;-2,05503850000002;-0,317306600000002;-0,471736899999996
"425";0;-11;-6,96481319999998;-1,07852180000003;-0,569080400000004;-2,14443970000002;-0,331561999999998;-0,492748300000002
"426";0;-11;-7,26663200000002;-1,07379150000003;-0,5650063;-2,1324463;-0,329864499999999;-0,4902497
"427";0;-11;-7,27136229999996;-1,0164795;-0,536895700000002;-2,02842720000001;-0,313697900000001;-0,466419199999997
"428";0;-11;-7,66058350000003;-1,0478516;-0,548194899999999;-2,07395940000001;-0,320976299999998;-0,477146099999999
"429";0;-11;-7,86004639999999;-1,04321279999999;-0,543315899999996;-2,05749509999998;-0,318511899999997;-0,473506899999997
"430";0;-11;-7,79721069999999;-0,990325900000016;-0,516902899999998;-1,9587861;-0,303115900000002;-0,450809499999998
"431";0;-11;-7,92605589999999;-0,984771799999976;-0,511798799999994;-1,9408875;-0,3003845;-0,446785000000006
"432";0;-11;-7,99237060000007;-0,969390799999985;-0,502468100000002;-1,90670779999999;-0,295093600000001;-0,438987699999998
"433";0;-11;-7,88610840000001;-0,923248200000046;-0,479537900000004;-1,82048029999999;-0,281620000000004;-0,419116900000006
"434";0;-11;-7,74584960000004;-0,875915500000019;-0,456306500000004;-1,7330169;-0,267952000000001;-0,398960099999996
"435";0;-11;-7,62097170000004;-0,837127699999996;-0,437046000000002;-1,66049190000001;-0,256607100000004;-0,382240299999999
"436";0;-11;-7,42529300000001;-0,787963900000022;-0,413436900000001;-1,57124329999999;-0,242649100000001;-0,361656199999999
"437";0;-11;-7,22918709999999;-0,743560799999955;-0,392066900000003;-1,4905243;-0,230007200000003;-0,343021400000005
"438";0;-11;-7,11975099999995;-0,720611499999961;-0,380466400000003;-1,44679260000001;-0,223178900000001;-0,3329545
"439";0;-11;-7,00042730000007;-0,697540300000014;-0,369018499999996;-1,40357969999999;-0,216419199999997;-0,322994200000004
"440";0;-11;-6,90905759999998;-0,682159399999989;-0,361129700000006;-1,3739319;-0,211780600000004;-0,3161621
"441";0;-11;-182,4279785;-57,5906067;-13,5155296;-62,072998;-11,0042801;-15,5255394
"442";0;-11;33,3954468000001;8,37249760000003;3,6894607;15,5172119;2,5158158;3,7043228
"443";0;-11;30,6741943000001;7,11276239999995;3,1261291;13,1467743;2,1320725;3,1386528
"444";0;-11;28,1140137;6,04611210000002;2,64915850000001;11,139801;1,8071556;2,6596985
"445";0;-11;25,8004151;5,14294439999998;2,2452889;9,44047549999999;1,5320549;2,2541656
"446";0;-11;23,7060547;4,37832639999999;1,903347;8,0016785;1,2991257;1,9107933
"447";0;-11;21,8063965;3,73086549999999;1,6138306;6,783432;1,1019135;1,6200676
"448";0;-11;20,0805664;3,18264769999996;1,3686943;5,75198359999999;0,934913600000002;1,3739205
"449";0;-11;18,5095825000001;2,71847530000002;1,1611404;4,87863160000001;0,793537200000003;1,1655006
"450";0;-11;17,0775757;2,32547;0,985393599999995;4,1391601;0,673812900000001;0,989025099999999
"451";0;-11;15,7699279999999;1,99270630000001;0,8365936;3,51304629999998;0,5724564;0,839607299999997
"452";0;-11;14,5742798;1,7108154;0,710617099999993;2,9829101;0,486633300000001;0,713100400000002
"453";0;-11;13,4795227;1,47229010000001;0,6039429;2,53405759999998;0,413967100000001;0,605979900000001
"454";0;-11;12,4758606;1,27029420000002;0,513607;2,15402220000001;0,352436099999998;0,515281699999996
"455";0;-11;0,975707999999997;-1,70358270000003;-0,565834000000002;-1,98541260000002;-0,298707999999998;-0,444557199999998
"456";0;-11;1,18652350000002;-1,17971800000004;-0,448268900000002;-1,56393439999999;-0,233932500000002;-0,349071500000001
"457";0;-11;1,4845886;-0,797058099999958;-0,343620299999998;-1,18763730000001;-0,176027300000001;-0,263717699999994
"458";0;-11;-0,4991761;-1,03045660000004;-0,4656716;-1,6708222;-0,252830499999998;-0,376922599999993
"459";0;-11;-2,1514588;-1,18453979999998;-0,552818299999998;-2,01828;-0,3081703;-0,458503800000003
"460";0;-11;-5,35995489999999;-1,6815186;-0,7809296;-2,89991759999998;-0,447208400000001;-0,663455900000002
"461";0;-11;-6,79528809999999;-1,75585940000002;-0,8348388;-3,11643989999999;-0,481780999999998;-0,714412700000004
"462";0;-11;-4,95455929999997;-1,15750120000001;-0,593235;-2,20639039999998;-0,339485199999999;-0,504650099999999
"463";0;-11;-5,14859009999998;-1,06277469999998;-0,560279899999998;-2,08903509999999;-0,321491200000004;-0,478126599999996
"464";0;-11;-5,86294559999999;-1,0974731;-0,581016599999998;-2,17481999999998;-0,335308000000005;-0,498497
"465";0;-11;-6,2684021;-1,08132940000002;-0,5760231;-2,16162109999999;-0,333553300000005;-0,495887800000006
"466";0;-11;-6,38046270000001;-1,01904300000001;-0,548339800000001;-2,0611572;-0,318042800000001;-0,473041500000001
"467";0;-11;-6,98660280000001;-1,07135010000002;-0,570587199999999;-2,1500245;-0,332202899999999;-0,493919400000003
"468";0;-11;-7,2893067;-1,0665588;-0,5664558;-2,13781740000002;-0,330482400000001;-0,491371200000003
"469";0;-11;-7,29403679999996;-1,00912469999997;-0,538246200000003;-2,033432;-0,314258599999995;-0,467445399999995
"470";0;-11;-7,67541500000004;-1,03872680000001;-0,548717500000002;-2,0758209;-0,3210373;-0,477458899999995
"471";0;-11;-7,871399;-1,0332947;-0,543476099999999;-2,05801389999999;-0,318359399999999;-0,473506999999998
"472";0;-11;-7,80603029999997;-0,979980500000011;-0,516834199999998;-1,95838929999999;-0,302825999999996;-0,450592
"473";0;-11;-7,91882320000002;-0,971191399999952;-0,510265400000002;-1,93490599999998;-0,299217200000001;-0,445289599999995
"474";0;-11;-7,97399899999994;-0,953979500000003;-0,500049600000004;-1,89732359999999;-0,2933922;-0,436687500000005
"475";0;-11;-7,86541739999996;-0,907684300000028;-0,4770203;-1,81086730000001;-0,279876700000003;-0,416771000000004
"476";0;-11;-7,72631840000008;-0,861053499999969;-0,454074800000001;-1,7243805;-0,266365100000002;-0,396842999999997
"477";0;-11;-7,60455330000002;-0,823089600000003;-0,435203600000001;-1,65333560000002;-0,255264200000006;-0,380477900000002
"478";0;-11;-7,41357419999997;-0,775207500000022;-0,412101800000002;-1,56605529999999;-0,241596200000004;-0,360340100000002
"479";0;-11;-7,22552489999998;-0,732513399999959;-0,391498599999998;-1,48823540000001;-0,229415899999999;-0,342372900000001
"480";0;-11;-7,12670890000004;-0,711730999999986;-0,380844100000004;-1,44821160000001;-0,223159799999998;-0,333137600000001
"481";0;-11;-7,00872800000002;-0,688751299999979;-0,3694153;-1,4050446;-0,216411600000001;-0,3232079
"482";0;-11;-6,90722659999994;-0,671203600000013;-0,360546100000001;-1,3716278;-0,211189300000001;-0,315506000000006
"483";0;-11;-183,1193848;-58,1121216;-13,5825309;-62,3482972;-11,0537186;-15,5965538
"484";0;-11;33,4865113;8,40322880000002;3,69883350000001;15,5556793;2,5222359;3,7135772
"485";0;-11;30,758606;7,14065549999998;3,1342201;13,1800537;2,1376496;3,1466523
"486";0;-11;28,1921997000001;6,07162470000003;2,6561775;11,1686401;1,8120155;2,666645
"487";0;-11;25,8730469;5,16650389999995;2,2514191;9,46554560000001;1,5363083;2,2602195
"488";0;-11;23,7735596;4,39999390000003;1,9087219;8,0235749;1,3028755;1,9160919
"489";0;-11;21,8694458;3,7510681;1,6185531;6,8026581;1,105217;1,624733
"490";0;-11;20,1392822;3,20162959999999;1,3728561;5,7689057;0,937854799999997;1,3780365
"491";0;-11;18,5645752;2,73645020000004;1,1648293;4,8936463;0,796161700000006;1,1691551
"492";0;-11;17,1289673;2,34246819999998;0,988700799999997;4,15248109999999;0,676185599999997;0,992301900000001
"493";0;-11;15,8182983;2,00903320000003;0,839569100000006;3,52502440000001;0,574600199999999;0,842556000000002
"494";0;-11;14,6196899;1,7265319;0,713294999999995;2,99372869999999;0,488590300000006;0,715770800000001
"495";0;-11;13,5223388;1,48748770000003;0,606380499999993;2,5438843;0,415756299999998;0,608417599999996
"496";0;-11;12,5161743;1,28494259999997;0,515853899999996;2,1629792;0,354095399999999;0,517517099999999
"497";0;-11;1,00881959999998;-1,7029114;-0,566383399999999;-1,9871521;-0,298721300000004;-0,444816600000003
"498";0;-11;1,23114019999997;-1,171875;-0,446922299999997;-1,55841070000002;-0,2328148;-0,347641000000003
"499";0;-11;1,49514770000002;-0,792358400000012;-0,3446961;-1,19139100000001;-0,176372499999999;-0,264446199999995
"500";0;-11;-0,49139409999998;-1,02481080000001;-0,466613799999998;-1,67413329999999;-0,253097499999996;-0,377544399999998
"501";0;-11;-2,14901730000003;-1,1783752;-0,553855900000002;-2,0219726;-0,308509800000003;-0,459228500000002
"502";0;-11;-5,3701782;-1,67724610000005;-0,782867500000002;-2,90707399999999;-0,448101000000001;-0,664989500000004
"503";0;-11;-6,81405639999997;-1,75149540000001;-0,837074299999998;-3,1247406;-0,482837699999997;-0,7162018
"504";0;-11;-4,971405;-1,15057370000005;-0,594757100000002;-2,2120208;-0,340118399999994;-0,505821200000007
"505";0;-11;-5,17053219999997;-1,05590819999998;-0,561939299999999;-2,09521480000001;-0,322227499999997;-0,479431099999999
