 ;;Total litter;;;;;;;Coarse litter;;;;;;;Fine litter;;;;;;;Humus;;;;;;;
YEAR;Month;C kg/ha;N kg/ha;Ca kg/ha;Mg kg/ha;K kg/ha;S kg/ha;P kg/ha;C kg/ha;N kg/ha;Ca kg/ha;Mg kg/ha;K kg/ha;S kg/ha;P kg/ha;C kg/ha;N kg/ha;Ca kg/ha;Mg kg/ha;K kg/ha;S kg/ha;P kg/ha;C kg/ha;N kg/ha;Ca kg/ha;Mg kg/ha;K kg/ha;S kg/ha;P kg/ha
        2010;           6;  13595.0332031;    255.8997192;    119.5428848;     33.2269325;     67.9687271;     11.2642937;     20.4323368;   8704.3281250;    155.6981506;     74.1121826;     20.7579498;     57.7390327;     10.3681622;     13.4760981;   1492.4342041;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;   3398.2709961;    100.2015915;     45.4307137;     12.4689827;     10.2297029;      0.8961307;      6.9562387
        2010;           7;  13591.3525391;    255.7165985;    119.4564056;     33.2027893;     67.9089584;     11.2538424;     20.4170074;   8695.7832031;    155.5453033;     74.0394135;     20.7375717;     57.6823387;     10.3579817;     13.4628677;   1498.0312500;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;   3397.5385742;    100.1713181;     45.4169922;     12.4652157;     10.2266130;      0.8958601;      6.9541378
        2010;           8;  13589.9091797;    255.6449280;    119.4225388;     33.1933327;     67.8855515;     11.2497520;     20.4110050;   8692.4375000;    155.4854584;     74.0109329;     20.7295933;     57.6601448;     10.3539982;     13.4576902;   1500.2216797;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;   3397.2514648;    100.1594543;     45.4116135;     12.4637394;     10.2254028;      0.8957541;      6.9533148
        2010;           9;  13583.3759766;    255.3202209;    119.2692032;     33.1505203;     67.7795639;     11.2312260;     20.3838177;   8677.2861328;    155.2144623;     73.8819351;     20.6934643;     57.5596428;     10.3359518;     13.4342337;   1510.1346436;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;   3395.9565430;    100.1057434;     45.3872604;     12.4570551;     10.2199192;      0.8952736;      6.9495854
        2010;          10;  14601.2958984;    266.6533203;    125.5137711;     34.9279594;     75.5910110;     12.7474747;     21.6529484;   9652.5283203;    166.7789459;     80.2314301;     22.4996948;     65.3947220;     11.8542709;     14.7194271;   1558.3165283;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;   3390.4504395;     99.8743439;     45.2823486;     12.4282618;     10.1962948;      0.8932042;      6.9335213
        2010;          11;  14642.4404297;    266.3943787;    125.4397430;     34.9091263;     75.7289810;     12.7797480;     21.6485996;   9664.6240234;    166.6775208;     80.2287903;     22.5004635;     65.5487595;     11.8879528;     14.7260132;   1591.0792236;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;   3386.7363281;     99.7168655;     45.2109451;     12.4086637;     10.1802177;      0.8917958;      6.9225883
        2010;          12;  14624.3291016;    265.5089111;    125.0173798;     34.7910500;     75.4208450;     12.7251816;     21.5729752;   9621.2626953;    165.9297180;     79.8688431;     22.3995152;     65.2546768;     11.8346176;     14.6599426;   1619.5517578;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;   3383.5151367;     99.5792160;     45.1485367;     12.3915339;     10.1661634;      0.8905647;      6.9130321
        2011;           1;  14604.6181641;    264.5473938;    124.5587311;     34.6628265;     75.0863419;     12.6659498;     21.4908581;   9574.1992188;    165.1180573;     79.4781647;     22.2899456;     64.9354782;     11.7767267;     14.5882311;   1650.3823242;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;   3380.0385742;     99.4293365;     45.0805779;     12.3728819;     10.1508617;      0.8892244;      6.9026265
        2011;           2;  14596.4150391;    264.1477356;    124.3681183;     34.6095352;     74.9473648;     12.6413441;     21.4567318;   9554.6474609;    164.7808838;     79.3158569;     22.2444267;     64.8028793;     11.7526770;     14.5584421;   1663.1743164;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;   3378.5947266;     99.3668594;     45.0522575;     12.3651085;     10.1444845;      0.8886656;      6.8982902
        2011;           3;  14570.2363281;    262.8754272;    123.7612686;     34.4398842;     74.5049820;     12.5630207;     21.3480911;   9492.4199219;    163.7076874;     78.7992935;     22.0995541;     64.3808289;     11.6761351;     14.4636259;   1703.7694092;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;   3374.0454102;     99.1677322;     44.9619713;     12.3403301;     10.1241550;      0.8868848;      6.8844662
        2011;           4;  14543.5302734;    261.5816956;    123.1442261;     34.2673874;     74.0553818;     12.4834251;     21.2376385;   9429.1904297;    162.6172333;     78.2744064;     21.9523487;     63.9519806;     11.5983591;     14.3672819;   1744.8811035;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;   3369.4572754;     98.9644852;     44.8698158;     12.3150377;     10.1034060;      0.8850670;      6.8703566
        2011;           5;  14509.3623047;    259.9329834;    122.3578796;     34.0475578;     73.4827118;     12.3820524;     21.0968933;   9348.6679688;    161.2285156;     77.6059647;     21.7648792;     63.4058533;     11.4993114;     14.2445889;   1797.0185547;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;   3363.6762695;     98.7044449;     44.7519188;     12.2826777;     10.0768576;      0.8827414;      6.8523035
        2011;           6;  14472.9541016;    258.1835632;    121.5235825;     33.8143272;     72.8754730;     12.2745781;     20.9475822;   9263.3105469;    159.7564240;     76.8973923;     21.5661564;     62.8269234;     11.3943167;     14.1145287;   1852.0316162;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;   3357.6123047;     98.4271622;     44.6261940;     12.2481718;     10.0485477;      0.8802615;      6.8330526
        2011;           7;  14469.0654297;    257.9970093;    121.4346008;     33.7894554;     72.8107605;     12.2631254;     20.9316578;   9254.2158203;    159.5995789;     76.8218842;     21.5449829;     62.7652473;     11.3831301;     14.1006708;   1857.8867188;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;   3356.9631348;     98.3974228;     44.6127090;     12.2444715;     10.0455122;      0.8799955;      6.8309884
        2011;           8;  14467.5439453;    257.9239807;    121.3997650;     33.7797165;     72.7854233;     12.2586422;     20.9254246;   9250.6562500;    159.5381927;     76.7923355;     21.5366955;     62.7411041;     11.3787508;     14.0952463;   1860.1781006;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;   3356.7084961;     98.3857727;     44.6074295;     12.2430220;     10.0443230;      0.8798914;      6.8301802
        2011;           9;  14460.6416016;    257.5931091;    121.2419968;     33.7356148;     72.6706772;     12.2383375;     20.8971996;   9234.5332031;    159.2601013;     76.6584930;     21.4991589;     62.6317482;     11.3589182;     14.0706797;   1870.5474854;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;   3355.5607910;     98.3330078;     44.5835075;     12.2364559;     10.0389357;      0.8794194;      6.8265176
        2011;          10;  15476.9648438;    268.8698425;    127.4599762;     35.4990768;     80.4094543;     13.7412825;     22.1648693;  10205.5888672;    170.7641449;     82.9795151;     23.2909050;     70.3937302;     12.8638964;     15.3541317;   1920.6829834;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;   3350.6928711;     98.1057205;     44.4804497;     12.2081718;     10.0157299;      0.8773867;      6.8107381
        2011;          11;  15501.3535156;    268.4009399;    127.2691956;     35.4467278;     80.3964996;     13.7442093;     22.1367970;  10199.2373047;    170.4499359;     82.8588715;     23.2578106;     70.3965607;     12.8682060;     15.3367977;   1954.7027588;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;   3347.4145508;     97.9510193;     44.4103127;     12.1889219;      9.9999371;      0.8760032;      6.7999988
        2011;          12;  15482.3193359;    267.5010071;    126.8361282;     35.3255577;     80.0668640;     13.6852665;     22.0586014;  10153.4775391;    169.6851959;     82.4871216;     23.1534634;     70.0807266;     12.8104725;     15.2679892;   1984.2651367;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;   3344.5756836;     97.8158035;     44.3490067;     12.1720934;      9.9861326;      0.8747939;      6.7906113
        2012;           1;  15461.6005859;    266.5237122;    126.3658905;     35.1939774;     79.7090225;     13.6212864;     21.9736938;  10103.8105469;    168.8551483;     82.0836258;     23.0402031;     69.7379227;     12.7478085;     15.1933031;   2016.2731934;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;   3341.5158691;     97.6685715;     44.2822571;     12.1537752;      9.9711008;      0.8734773;      6.7803907
        2012;           2;  15452.9765625;    266.1175537;    126.1704330;     35.1392937;     79.5603485;     13.5947046;     21.9384060;  10083.1787109;    168.5103302;     81.9159927;     22.9931545;     69.5955124;     12.7217760;     15.1622791;   2029.5527344;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;   3340.2458496;     97.6072083;     44.2544327;     12.1461372;      9.9648371;      0.8729284;      6.7761307
        2012;           3;  15425.4541016;    264.8244629;    125.5482635;     34.9652023;     79.0871201;     13.5101013;     21.8260822;  10017.5078125;    167.4128571;     81.3824997;     22.8434048;     69.1422501;     12.6389227;     15.0635290;   2071.6921387;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;   3336.2526855;     97.4116058;     44.1657486;     12.1217976;      9.9448671;      0.8711792;      6.7625518
        2012;           4;  15397.3789062;    263.5096741;    124.9156342;     34.7881966;     78.6061707;     13.4241266;     21.7118797;   9950.7812500;    166.2977142;     80.8404083;     22.6912441;     68.6816864;     12.5547323;     14.9631891;   2114.3630371;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;   3332.2343750;     97.2119598;     44.0752258;     12.0969534;      9.9244852;      0.8693936;      6.7486916
        2012;           5;  15361.4599609;    261.8340759;    124.1094589;     34.5626297;     77.9935684;     13.3146267;     21.5663643;   9865.8046875;    164.8775787;     80.1500473;     22.4974651;     68.0951614;     12.4475183;     14.8354063;   2168.4697266;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;   3327.1867676;     96.9565201;     43.9594154;     12.0651674;      9.8984079;      0.8671091;      6.7309585
        2012;           6;  15323.1855469;    260.0562744;    123.2541428;     34.3233261;     77.3440247;     13.1985378;     21.4120007;   9775.7246094;    163.3721619;     79.4182358;     22.2920532;     67.4734268;     12.3338652;     14.6999521;   2225.5520020;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;   3321.9079590;     96.6841278;     43.8359146;     12.0312719;      9.8705997;      0.8646731;      6.7120495
        2012;           7;  15319.0966797;    259.8666992;    123.1629410;     34.2978020;     77.2747879;     13.1861687;     21.3955383;   9766.1269531;    163.2117462;     79.3402634;     22.2701664;     67.4071732;     12.3217573;     14.6855202;   2231.6267090;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;   3321.3427734;     96.6549225;     43.8226700;     12.0276375;      9.8676176;      0.8644119;      6.7100215
        2012;           8;  15317.4960938;    259.7924500;    123.1272202;     34.2878151;     77.2476959;     13.1813269;     21.3890972;   9762.3691406;    163.1489716;     79.3097382;     22.2616005;     67.3812485;     12.3170176;     14.6798706;   2234.0039062;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;   3321.1218262;     96.6434860;     43.8174858;     12.0262146;      9.8664494;      0.8643095;      6.7092266
        2012;           9;  15310.2402344;    259.4562988;    122.9654999;     34.2425613;     77.1249695;     13.1593952;     21.3599110;   9745.3544922;    162.8646240;     79.1715012;     22.2227974;     67.2638016;     12.2955494;     14.6542835;   2244.7614746;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;   3320.1235352;     96.5916595;     43.7939911;     12.0197649;      9.8611584;      0.8638459;      6.7056284
        2012;          10;  16325.0341797;    270.7088928;    129.1464691;     36.0011139;     84.8262329;     14.6553602;     22.6247730;  10712.5722656;    174.3405304;     85.4537201;     24.0091305;     74.9878693;     13.7935114;     15.9346437;   2296.5583496;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;   3315.9030762;     96.3683929;     43.6927567;     11.9919806;      9.8383627;      0.8618492;      6.6901278
        2012;          11;  16341.8583984;    270.1449890;    128.9003906;     35.9332237;     84.7384338;     14.6436100;     22.5852795;  10697.1210938;    173.9285583;     85.2765121;     23.9601517;     74.9155960;     13.7831202;     15.9057016;   2331.6716309;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;   3313.0664062;     96.2164383;     43.6238632;     11.9730721;      9.8228502;      0.8604901;      6.6795788
        2012;          12;  16321.9248047;    269.2318420;    128.4575653;     35.8091927;     84.3887711;     14.5805836;     22.5046959;  10649.1279297;    173.1482239;     84.8939285;     23.8526516;     74.5794830;     13.7212801;     15.8343410;   2362.1816406;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;   3310.6137695;     96.0836105;     43.5636444;     11.9565430;      9.8092909;      0.8593023;      6.6703582
        2013;           1;  16300.2255859;    268.2402344;    127.9767303;     35.6745186;     84.0091934;     14.5121698;     22.4172039;  10597.0361328;    172.3012390;     84.4786530;     23.7359715;     74.2146606;     13.6541615;     15.7568846;   2395.2126465;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;   3307.9763184;     95.9389954;     43.4980736;     11.9385462;      9.7945261;      0.8580090;      6.6603179
        2013;           2;  16291.1953125;    267.8280945;    127.7768860;     35.6185493;     83.8514862;     14.4837494;     22.3808403;  10575.3964844;    171.9493866;     84.3061371;     23.6875038;     74.0631104;     13.6262779;     15.7247066;   2408.9157715;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;   3306.8820801;     95.8787079;     43.4707413;     11.9310446;      9.7883711;      0.8574699;      6.6561327
        2013;           3;  16262.3710938;    266.5160828;    127.1407089;     35.4403687;     83.3495102;     14.3932848;     22.2650890;  10506.5224609;    170.8295135;     83.7570724;     23.5332317;     73.5807648;     13.5375338;     15.6222954;   2452.3962402;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;   3303.4528809;     95.6865768;     43.3836288;     11.9071360;      9.7687569;      0.8557516;      6.6427941
        2013;           4;  16232.9667969;    265.1820679;    126.4938812;     35.2592049;     82.8393707;     14.3013554;     22.1474152;  10436.5371094;    169.6916046;     83.1991653;     23.3764744;     73.0906372;     13.4473581;     15.5182333;   2496.4194336;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;   3300.0109863;     95.4904633;     43.2947083;     11.8827324;      9.7487354;      0.8539976;      6.6291790
        2013;           5;  16195.3486328;    263.4819946;    125.6696091;     35.0283546;     82.1895752;     14.1842747;     21.9974709;  10347.4121094;    168.2424622;     82.4886703;     23.1768456;     72.4664536;     13.3325224;     15.3857117;   2552.2336426;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;   3295.7041016;     95.2395477;     43.1809464;     11.8515091;      9.7231197;      0.8517537;      6.6117601
        2013;           6;  16155.2578125;    261.6783447;    124.7951431;     34.7834473;     81.5006104;     14.0601501;     21.8384190;  10252.9345703;    166.7063446;     81.7355042;     22.9652271;     71.8048019;     13.2107897;     15.2452345;   2611.1064453;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;   3291.2187500;     94.9719849;     43.0596390;     11.8182135;      9.6958036;      0.8493608;      6.5931859
        2013;           7;  16150.9785156;    261.4859619;    124.7019043;     34.7573280;     81.4271774;     14.0469236;     21.8214607;  10242.8681641;    166.5426636;     81.6552582;     22.9426823;     71.7343063;     13.1978207;     15.2302666;   2617.3708496;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;   3290.7387695;     94.9432907;     43.0466270;     11.8146439;      9.6928749;      0.8491042;      6.5911942
        2013;           8;  16149.3017578;    261.4106445;    124.6653824;     34.7471008;     81.3984375;     14.0417471;     21.8148193;  10238.9277344;    166.4786072;     81.6238480;     22.9338570;     71.7067108;     13.1927433;     15.2244062;   2619.8222656;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;   3290.5507812;     94.9320602;     43.0415344;     11.8132448;      9.6917276;      0.8490037;      6.5904136
        2013;           9;  16141.7021484;    261.0695801;    124.5000381;     34.7007904;     81.2682495;     14.0182972;     21.7847500;  10221.0820312;    166.1884460;     81.4815826;     22.8938828;     71.5817261;     13.1697483;     15.1978712;   2630.9157715;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;   3289.7038574;     94.8811417;     43.0184555;     11.8069096;      9.6865311;      0.8485484;      6.5868793
        2013;          10;  17155.0136719;    272.3028564;    130.6653748;     36.4547844;     88.9364395;     15.5077200;     23.0463715;  11184.7275391;    177.6410370;     87.7463684;     24.6751614;     79.2722931;     14.6611319;     16.4747181;   2684.1491699;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;   3286.1364746;     94.6618195;     42.9190178;     11.7796173;      9.6641397;      0.8465869;      6.5716538
        2013;          11;  17167.9667969;    271.6899719;    130.3899078;     36.3784523;     88.8043671;     15.4871845;     23.0005074;  11164.0029297;    177.1773987;     87.5385742;     24.6174107;     79.1554565;     14.6419325;     16.4392166;   2720.2175293;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;   3283.7451172;     94.5125580;     42.8513412;     11.7610435;      9.6489019;      0.8452520;      6.5612917
        2013;          12;  17147.1523438;    270.7645874;    129.9380188;     36.2517700;     88.4359131;     15.4203281;     22.9176941;  11113.9160156;    176.3824921;     87.1458282;     24.5069656;     78.8003235;     14.5762415;     16.3654613;   2751.5541992;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;   3281.6831055;     94.3820877;     42.7921829;     11.7448072;      9.6355820;      0.8440851;      6.5522337
        2014;           1;  17124.4980469;    269.7597046;    129.4473114;     36.1142159;     88.0359344;     15.3477554;     22.8277798;  11059.5498047;    175.5196838;     86.7195435;     24.3870831;     78.4148636;     14.5049391;     16.2854080;   2785.4772949;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;   3279.4709473;     94.2400360;     42.7277756;     11.7271299;      9.6210794;      0.8428147;      6.5423713
        2014;           2;  17115.0683594;    269.3420715;    129.2433929;     36.0570488;     87.8697739;     15.3176060;     22.7904110;  11036.9658203;    175.1612701;     86.5424500;     24.3372860;     78.2547455;     14.4753208;     16.2521515;   2799.5500488;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;   3278.5541992;     94.1808243;     42.7009315;     11.7197618;      9.6150341;      0.8422851;      6.5382614
        2014;           3;  17084.9746094;    268.0125732;    128.5941925;     35.8750572;     87.3408585;     15.2216434;     22.6714630;  10965.0839844;    174.0204926;     85.9788284;     24.1787834;     77.7450867;     14.3810463;     16.1463070;   2844.1984863;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;   3275.6923828;     93.9920807;     42.6153641;     11.6962757;      9.5957661;      0.8405973;      6.5251584
        2014;           4;  17054.2753906;    266.6607361;    127.9341278;     35.6900291;     86.8033218;     15.1241274;     22.5505409;  10892.0458984;    172.8613129;     85.4061127;     24.0177269;     77.2272186;     14.2852526;     16.0387535;   2889.3989258;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;   3272.8315430;     93.7994385;     42.5280151;     11.6723032;      9.5760984;      0.8388744;      6.5117850
        2014;           5;  17014.9960938;    264.9380798;    127.0930405;     35.4542542;     86.1186523;     14.9999304;     22.3964615;  10799.0302734;    171.3851166;     84.6767654;     23.8126202;     76.5677185;     14.1632595;     15.9017859;   2946.6977539;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;   3269.2697754;     93.5529709;     42.4162712;     11.6416330;      9.5509367;      0.8366702;      6.4946742
        2014;           6;  16973.1386719;    263.1104431;    126.2007370;     35.2041321;     85.3927155;     14.8682613;     22.2330227;  10700.4287109;    169.8202972;     83.9036331;     23.5952015;     75.8686142;     14.0339432;     15.7565966;   3007.1262207;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;   3265.5832520;     93.2901535;     42.2971077;     11.6089268;      9.5241051;      0.8343196;      6.4764285
        2014;           7;  16968.6660156;    262.9155579;    126.1055908;     35.1774559;     85.3153610;     14.8542318;     22.2155991;  10689.9228516;    169.6535645;     83.8212509;     23.5720367;     75.7941360;     14.0201645;     15.7411270;   3013.5551758;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;   3265.1884766;     93.2619705;     42.2843323;     11.6054201;      9.5212269;      0.8340676;      6.4744716
        2014;           8;  16966.9160156;    262.8392334;    126.0683289;     35.1670151;     85.2850723;     14.8487406;     22.2087784;  10685.8105469;    169.5882874;     83.7890167;     23.5629673;     75.7649765;     14.0147715;     15.7350693;   3016.0712891;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;   3265.0341797;     93.2509232;     42.2793236;     11.6040468;      9.5200996;      0.8339689;      6.4737053
        2014;           9;  16958.9804688;    262.4936218;    125.8996124;     35.1197243;     85.1479111;     14.8238659;     22.1778812;  10667.1865234;    169.2927246;     83.6429596;     23.5218983;     75.6329193;     13.9903440;     15.7076464;   3027.4560547;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;   3264.3391113;     93.2009201;     42.2566490;     11.5978231;      9.5149937;      0.8335216;      6.4702339
        2014;          10;  17970.8437500;    273.7080383;    132.0504150;     36.8694458;     92.7854843;     16.3071346;     23.4361763;  11627.4794922;    180.7225647;     89.8914337;     25.2984276;     83.2924805;     15.4755392;     16.9808979;   3081.9350586;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;   3261.4289551;     92.9854736;     42.1589737;     11.5710144;      9.4929991;      0.8315950;      6.4552779
        2014;          11;  17981.6523438;    273.0679016;    131.7575073;     36.7880859;     92.6239090;     16.2806835;     23.3863621;  11603.3300781;    180.2290497;     89.6650009;     25.2353153;     83.1458817;     15.4503994;     16.9412632;   3118.8354492;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;   3259.4855957;     92.8388596;     42.0924988;     11.5527687;      9.4780312;      0.8302837;      6.4450989
        2014;          12;  17959.9765625;    272.1311340;    131.2971039;     36.6589165;     92.2377930;     16.2102184;     23.3014584;  11551.2714844;    179.4204407;     89.2627258;     25.1220970;     82.7728424;     15.3810797;     16.8652573;   3150.8920898;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;   3257.8151855;     92.7107010;     42.0343933;     11.5368204;      9.4649467;      0.8291375;      6.4362011
        2015;           1;  17936.3906250;    271.1139526;    130.7971954;     36.5186653;     91.8186493;     16.1337318;     23.2092705;  11494.7675781;    178.5427856;     88.8260803;     24.9992065;     82.3679504;     15.3058414;     16.7827568;   3185.5920410;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;   3256.0310059;     92.5711670;     41.9711227;     11.5194559;      9.4507008;      0.8278896;      6.4265137
        2015;           2;  17926.5703125;    270.6912231;    130.5894470;     36.4603767;     91.6445084;     16.1019554;     23.1709652;  11471.2939453;    178.1782074;     88.6446915;     24.9481583;     82.1997452;     15.2745857;     16.7484856;   3199.9855957;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;   3255.2927246;     92.5129929;     41.9447479;     11.5122175;      9.4447622;      0.8273693;      6.4224758
        2015;           3;  17895.2324219;    269.3453674;    129.9280548;     36.2748222;     91.0902405;     16.0008163;     23.0490131;  11396.5839844;    177.0177612;     88.0673676;     24.7856750;     81.6643982;     15.1751060;     16.6394081;   3245.6494141;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;   3253.0007324;     92.3276062;     41.8606949;     11.4891491;      9.4258356;      0.8257113;      6.4096055
        2015;           4;  17863.2656250;    267.9770203;    129.2556458;     36.0861740;     90.5269394;     15.8980417;     22.9250393;  11320.6699219;    175.8386383;     87.4807510;     24.6205769;     81.1204300;     15.0740232;     16.5285721;   3291.8720703;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;   3250.7231445;     92.1383743;     41.7749023;     11.4656010;      9.4065170;      0.8240190;      6.3964691
        2015;           5;  17822.3613281;    266.2333069;    128.3988037;     35.8457947;     89.8094788;     15.7671480;     22.7670803;  11223.9941406;    174.3370056;     86.7336731;     24.4103203;     80.4276810;     14.9452944;     16.3874226;   3350.4580078;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;   3247.9101562;     91.8962631;     41.6651306;     11.4354744;      9.3818007;      0.8218538;      6.3796616
        2015;           6;  17778.7695312;    264.3833313;    127.4898453;     35.5907936;     89.0487747;     15.6283808;     22.5995331;  11121.5136719;    172.7452393;     85.9417648;     24.1874447;     79.6933289;     14.8088360;     16.2377968;   3412.2333984;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;   3245.0241699;     91.6380997;     41.5480804;     11.4033480;      9.3554430;      0.8195449;      6.3617382
        2015;           7;  17774.1152344;    264.1860352;    127.3929138;     35.5635986;     88.9677048;     15.6135941;     22.5816727;  11110.5947266;    172.5756378;     85.8573914;     24.1636963;     79.6150818;     14.7942963;     16.2218552;   3418.8051758;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;   3244.7155762;     91.6104202;     41.5355339;     11.3999023;      9.3526173;      0.8192973;      6.3598166
        2015;           8;  17772.2929688;    264.1088257;    127.3549728;     35.5529594;     88.9359665;     15.6078053;     22.5746765;  11106.3203125;    172.5092621;     85.8243561;     24.1543999;     79.5844650;     14.7886047;     16.2156143;   3421.3767090;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;   3244.5944824;     91.5995789;     41.5306129;     11.3985529;      9.3515091;      0.8192003;      6.3590636
        2015;           9;  17764.0292969;    263.7590332;    127.1831055;     35.5047455;     88.7922363;     15.5815897;     22.5430050;  11086.9628906;    172.2085724;     85.6747742;     24.1122990;     79.4457474;     14.7628288;     16.1873512;   3433.0139160;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;   3244.0520020;     91.5504532;     41.5083389;     11.3924408;      9.3464956;      0.8187609;      6.3556538
        2015;          10;  18774.4726562;    274.9553833;    133.3203125;     37.2504845;     96.4012833;     17.0586987;     23.7980499;  12044.1025391;    183.6165924;     91.9079208;     25.8843784;     87.0764008;     16.2418289;     17.4570847;   3488.5693359;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;   3241.8005371;     91.3388214;     41.4123917;     11.3661070;      9.3248901;      0.8168684;      6.3409624
        2015;          11;  18783.8769531;    274.2977295;    133.0153503;     37.1656227;     96.2171326;     17.0276642;     23.7453957;  12017.3818359;    183.1029053;     91.6682587;     25.8174400;     86.9069519;     16.2120838;     17.4144306;   3526.1901855;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;   3240.3056641;     91.1948013;     41.3470917;     11.3481855;      9.3101864;      0.8155804;      6.3309641
