"";"YEAR";"Ca_WET";"Mg_WET";"K_WET";"X.2";"X.3";"N_WET";"S_WET";"X.6";"X.7";"X.8";"Dry.Deposition.kg.ha.yr";"X.9";"X.10";"X.11";"X.12";"X.13";"X.14";"X.15";"X.16";"X.17";"Total.Deposition.kg.ha.yr";"X.18";"X.19";"X.20";"X.21";"X.22";"X.23";"X.24";"X.25";"X.26";"Throughfall.kg.ha.yr";"X.27";"X.28";"X.29";"X.30";"X.31";"X.32";"X.33";"X.34";"X.35";"Ca_THRU";"Mg_THRU";"K_THRU";"X.38";"X.39";"N_THRU";"S_THRU";"X.42";"X.43";"X.44";"Litterflow.flux.kg.ha.yr";"X.45";"X.46";"X.47";"X.48";"X.49";"X.50";"X.51";"X.52";"X.53";"Leaching.flux.kg.ha.yr";"X.54";"X.55";"X.56";"X.57";"X.58";"X.59";"X.60";"X.61";"X.62";"Ca_WTH";"Mg_WTH";"K_WTH";"X.65";"X.66";"X.67";"P_WTH"
"1";2005;1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;0;0;0;0;0;0;0;0;0;0;1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;2,7071555;2,8633592;6,5267582;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;1,2313241;0,5911744;5,6255026;0;0;0;0;0;0;0;14,5277891;5,7512913;4,5143294;29,6645756;2,3864429;33,4963493;12,6650314;19,5200577;34,5289688;0;12,7176924;0,6823798;1,5283848;5,5991731;0,1746979;9,5903358;7,5317507;13,7302895;43,5411148;9,1484118;1,2129955;0,7175769;0,173086;0,2127106;2,0990362;5,9051948;0,1717676
"2";2006;1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;0;0;0;0;0;0;0;0;0;0;1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;2,7071555;2,8633592;6,5267582;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;1,2313241;0,5911744;5,6255026;0;0;0;0;0;0;0;10,922863;4,8701935;4,9671903;24,0370331;2,3012147;27,3932476;11,72474;19,5200577;34,5289688;0;6,1859245;1,554031;0,6402025;0,3949761;0,0065091;3,3992999;7,5855403;13,9692211;47,6852264;9,5138111;1,275562;0,7495213;0,1794008;0,2242776;2,1767318;6,2036266;0,1730583
"3";2007;1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;0;0;0;0;0;0;0;0;0;0;1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;2,7405519;2,8793931;6,6793346;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;1,2647206;0,6072083;5,7780786;0;0;0;0;0;0;0;11,0139132;4,963069;6,2574177;25,5561275;2,3232884;29,0089436;11,6856346;19,5200577;34,5289688;0;1,7360901;2,7743654;0,6847597;0,6166926;0,0132036;3,7290914;7,4342179;19,6185188;53,4736824;9,9121275;1,3180404;0,7691731;0,1763294;0,2234754;2,1620419;6,3453712;0,1754363
"4";2008;1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;0;0;0;0;0;0;0;0;0;0;1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;2,7846363;2,9005585;6,8807406;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;1,3088048;0,6283737;5,9794846;0;0;0;0;0;0;0;11,0721216;5,0351677;7,3169045;26,7740612;2,3394511;30,3028584;11,6492939;19,5200577;34,5289688;0;0,0564173;3,5957284;0,6206929;1,127905;0,0294382;4,0733895;7,3488326;23,8891373;56,4482231;9,4252586;1,3487414;0,7831141;0,1734615;0,2220544;2,1449776;6,4414492;0,1774413
"5";2009;1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;0;0;0;0;0;0;0;0;0;0;1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;2,821938;2,9184678;6,8656759;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;1,3461068;0,6462829;5,9644194;0;0;0;0;0;0;0;11,1010933;5,0895767;8,1623669;27,7387657;2,3513486;31,3268185;11,614687;19,5200577;34,5289688;0;0,0687928;4,0451069;0,4327466;1,6443882;0,0426795;4,4186878;7,2659702;23,9273701;54,4750595;8,8635006;1,3724091;0,7936113;0,1710069;0,2208444;2,1302934;6,5127378;0,179255
"6";2010;1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;0;0;0;0;0;0;0;0;0;0;1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;2,7512782;2,9070964;6,7389278;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;1,2754469;0,6349117;5,8376713;0;0;0;0;0;0;0;11,0861273;5,1298075;8,8144283;28,4975624;2,3601983;32,1317062;11,5818844;19,5200577;34,5289688;0;0,0887719;4,3383369;0,1538825;2,0829394;0,0511316;4,7407374;7,1845918;22,5073528;50,5487442;8,4737139;1,3957601;0,8041809;0,1690247;0,2200169;2,1192114;6,5868001;0,1808883
"7";2011;1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;0;0;0;0;0;0;0;0;0;0;1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;2,6465657;2,8619208;6,3375845;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;1,170734;0,5897362;5,4363284;0;0;0;0;0;0;0;11,0164862;5,1587219;9,3492508;29,0893784;2,3668134;32,7591858;11,5509062;19,5200577;34,5289688;0;0,1059669;4,4519987;0;2,450449;0,0561666;4,9843445;7,1223669;21,2671833;46,6497002;8,0837545;1,4185202;0,8146279;0,1673851;0,2193979;2,1103611;6,6614265;0,1823468
"8";2012;1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;0;0;0;0;0;0;0;0;0;0;1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;2,5366173;2,802629;5,6650562;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;1,060786;0,5304443;4,7637992;0;0;0;0;0;0;0;10,940937;5,1786494;9,7677279;29,5461674;2,3717558;33,2433472;11,5217419;19,5200577;34,5289688;0;0,1459951;4,6915441;0;3,9542365;0,0666865;6,4273558;7,1149855;21,0879688;43,3987579;8,088068;1,4213368;0,8146285;0,1647764;0,2169591;2,0885634;6,6489301;0,183408
"9";2013;1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;0;0;0;0;0;0;0;0;0;0;1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;2,4834077;2,7712905;5,227747;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;1,0075763;0,4991063;4,3264909;0;0;0;0;0;0;0;10,8791914;5,191484;10,0448332;29,8940907;2,3754284;33,6120415;11,4943619;19,5200577;34,5289688;0;0,2291898;5,2949452;0;7,4019942;0,1199647;10,2981176;7,0519128;21,9448605;40,8702698;8,8296928;1,4387571;0,8215888;0,1614887;0,2144571;2,0645363;6,6879506;0,1852898
"10";2014;1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;0;0;0;0;0;0;0;0;0;0;1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;2,4406178;2,7463481;4,8869128;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;0,9647861;0,4741635;3,9856565;0;0;0;0;0;0;0;10,8282328;5,1987572;10,2119474;30,1545353;2,3781273;33,8880043;11,4687223;19,5200577;34,5289688;0;0,23204;5,2123952;0;7,1503282;0,1178395;9,9365187;6,9843378;21,3873634;38,9765663;8,3963366;1,4533509;0,8282995;0,1606124;0,2141599;2,0599411;6,7367821;0,1862369
"11";2015;1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;0;0;0;0;0;0;0;0;0;0;1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;2,4135139;2,7301836;4,6556845;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;0,9376825;0,4579985;3,7544281;0;0;0;0;0;0;0;10,7316532;5,1842322;10,2381344;30,1681595;2,3786986;33,903614;11,4343166;19,5200577;34,5289688;0;0,4813145;5,0077081;0;6,5637665;0,1120046;9,2166519;6,9165711;20,6942596;37,5948372;7,9306917;1,4501499;0,826642;0,1605802;0,2140275;2,0591364;6,7236109;0,1862213
"12";2016;1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;0;0;0;0;0;0;0;0;0;0;1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;2,4159813;2,729219;4,5746217;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;0,9401495;0,4570346;3,6733654;0;0;0;0;0;0;0;10,523469;5,1285377;10,0828037;29,7572517;2,367451;33,4669495;11,3789091;19,5200577;34,5289688;0;1,4430313;4,7059703;0;6,0778117;0,1044411;8,5747414;6,849021;19,9124393;36,6102028;7,4087806;1,4451967;0,8241295;0,1607029;0,2140679;2,0596826;6,7047195;0,1861685
"13";2017;1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;0;0;0;0;0;0;0;0;0;0;1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;2,5304856;2,7833879;4,9593234;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;1,0546539;0,5112034;4,0580673;0;0;0;0;0;0;0;9,7480536;4,884728;9,2648668;27,4135265;2,3482685;30,9843292;11,2141743;19,5200577;34,5289688;0;2,1232376;4,0020208;0;3,483067;0,0753867;5,5100851;6,7788444;18,4009953;35,9239349;6,3063765;1,4431386;0,8245023;0,1636808;0,2171782;2,0859835;6,7225876;0,1853004
"14";2018;1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;0;0;0;0;0;0;0;0;0;0;1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;2,4939287;2,764498;4,7695746;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;1,0180973;0,4923132;3,8683183;0;0;0;0;0;0;0;9,8706684;4,931397;9,420083;27,9870949;2,3543;31,5910931;11,2255011;19,5200577;34,5289688;0;2,5325837;4,0831165;0;4,6434116;0,0814632;6,8303256;6,7184;18,8509617;35,4563713;6,4957519;1,446933;0,8257852;0,1625467;0,2162198;2,0771499;6,7272582;0,1858747
"15";2019;1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;0;0;0;0;0;0;0;0;0;0;1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;2,4928765;2,7630763;4,7273068;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;1,0170451;0,4908917;3,8260508;0;0;0;0;0;0;0;9,8066435;4,9159002;9,3607416;27,9319553;2,3464625;31,5315971;11,2018757;19,5200577;34,5289688;0;2,6238081;3,9317744;0;4,5032334;0,0816939;6,6013536;6,6539502;18,9914875;35,1442909;6,2769809;1,4488291;0,8265406;0,1622288;0,2159835;2,0747628;6,7317357;0,1860681
"16";2020;1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;0;0;0;0;0;0;0;0;0;0;1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;2,6060534;2,8170657;5,1263471;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;1,1302222;0,544881;4,22509;0;0;0;0;0;0;0;9,136939;4,7030869;8,6459761;25,8606243;2,3284321;29,3357315;11,0622473;19,5200577;34,5289688;0;2,4530139;3,4474092;0;2,3878427;0,0579545;4,1522522;6,5882282;18,263092;34,9397507;5,5295672;1,4510278;0,8289785;0,1649776;0,2189256;2,0994163;6,7645416;0,1853104
"17";2021;1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;0;0;0;0;0;0;0;0;0;0;1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;2,5660205;2,7972574;4,9553781;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;1,090189;0,5250728;4,0541215;0;0;0;0;0;0;0;9,3509674;4,7757235;8,8739815;26,6592655;2,3380127;30,1821556;11,0946922;19,5200577;34,5289688;0;2,4299431;3,5879445;0;3,553766;0,0662081;5,4956198;6,5301518;19,0968533;34,8071671;5,8139005;1,4561965;0,8308747;0,1636238;0,2177505;2,088732;6,7728519;0,1859424
"18";2022;1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;0;0;0;0;0;0;0;0;0;0;1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;2,5385303;2,7836225;4,8366003;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;1,0626987;0,5114377;3,9353447;0;0;0;0;0;0;0;9,4799786;4,8202586;9,0100565;27,1651878;2,3449152;30,7204704;11,1117029;19,5200577;34,5289688;0;2,3358676;3,5415487;0;3,6847241;0,0694191;5,5949287;6,4694195;19,475853;34,7240143;5,76298;1,4588261;0,8318458;0,1629838;0,217197;2,0836294;6,7773919;0,1862556
"19";2023;1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;0;0;0;0;0;0;0;0;0;0;1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;2,5166478;2,7727907;4,74297;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;1,0408163;0,5006061;3,8417139;0;0;0;0;0;0;0;9,5727005;4,8526134;9,1073704;27,5427322;2,3495216;31,1211433;11,1225977;19,5200577;34,5289688;0;2,2769351;3,4927058;0;3,7275431;0,0703957;5,6113772;6,4095516;19,7174702;34,6730309;5,7189035;1,4606223;0,832532;0,1625896;0,2168601;2,0805073;6,7808809;0,1864535
"20";2024;1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;0;0;0;0;0;0;0;0;0;0;1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;2,5217102;2,7749932;4,7519102;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;1,0458788;0,5028087;3,8506536;0;0;0;0;0;0;0;9,5260534;4,839654;9,058794;27,4710197;2,3407466;31,0426254;11,1074228;19,5200577;34,5289688;0;2,2623429;3,4339418;0;3,6833928;0,0701948;5,5412865;6,3501801;19,8168831;34,6416893;5,6521611;1,4615021;0,8328233;0,16233;0,2166229;2,0783453;6,7819381;0,1865755
"21";2025;1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;0;0;0;0;0;0;0;0;0;0;1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;2,3662355;2,7001371;4,1748333;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;0,890404;0,4279527;3,2735767;0;0;0;0;0;0;0;10,2873945;5,1997442;10,306325;31,1790676;2,4052157;34,9573669;11,4463453;19,5200577;34,5289688;0;2,6805096;3,8518963;0;6,3898377;0,0901501;8,314537;6,2889533;20,8640308;34,6232719;6,457212;1,4644399;0,8345129;0,1629278;0,2173054;2,0840867;6,7981257;0,1866293
"22";2026;1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;0;0;0;0;0;0;0;0;0;0;1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;1,4758315;2,2721848;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;0;0;0;0;0;0;0;0;0;0;13,2907038;6,4405446;14,5520201;43,8341408;2,4749522;48,3454971;12,5081568;19,5200577;34,5289688;0;8,3864679;7,7730446;0,0088041;32,2497749;0,5290947;37,3024101;6,2701802;28,1115036;34,6115646;14,8256874;1,4164008;0,7981883;0,1400872;0,1902191;1,8627414;6,4002323;0,1922151
"23";2027;1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;0;0;0;0;0;0;0;0;0;0;1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;1,4758315;2,2721848;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;0;0;0;0;0;0;0;0;0;0;11,4517603;5,7636309;12,3123875;36,6327286;2,4295816;40,7487373;12,0167923;19,5200577;34,5289688;0;11,233201;7,8619609;0,024568;33,9643021;0,9113463;39,378994;6,217134;25,4958324;34,6041641;15,3795023;1,4157436;0,800429;0,1443978;0,1948964;1,9029382;6,4382706;0,1907157
"24";2028;1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;0;0;0;0;0;0;0;0;0;0;1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;1,4808221;2,274581;0,9240567;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;0,0049906;0,0023961;0,0228004;0;0;0;0;0;0;0;9,9079876;5,1992159;10,4465141;30,6956787;2,3779292;34,4708405;11,6077871;19,5200577;34,5289688;0;10,8697443;6,8015771;0,030849;27,4226952;0,9595204;32,4179306;6,1595211;21,3115425;34,5998573;13,6358795;1,421041;0,8056583;0,1489933;0,2002155;1,9471257;6,5017147;0,189431
"25";2029;1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;0;0;0;0;0;0;0;0;0;0;1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;1,4862478;2,2771859;0,9488452;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;0,0104164;0,005001;0,0475888;0;0;0;0;0;0;0;8,6109047;4,7282996;8,8911982;25,8036308;2,3196933;29,2815113;11,2671232;19,5200577;34,5289688;0;10,0253811;5,9462523;0,0565788;22,2675514;0,9453467;26,8640556;6,1078367;18,8962364;34,5977402;12,1553631;1,4263906;0,8106903;0,1533249;0,2051589;1,9881967;6,562448;0,188234
"26";2030;1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;0;0;0;0;0;0;0;0;0;0;1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;1,4904852;2,2792199;0,9647908;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;0,0146538;0,0070355;0,0635344;0;0;0;0;0;0;0;7,5201287;4,3351278;7,5940275;21,7755489;2,2547328;24,990839;10,9831934;19,5200577;34,5289688;0;9,1821728;5,2172694;0,1097533;18,1727009;0,9250432;22,3960056;6,0570335;17,6764336;34,5964508;10,8798265;1,430603;0,8150056;0,157501;0,209822;2,0270472;6,6168933;0,1870428
"27";2031;1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;0;0;0;0;0;0;0;0;0;0;1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;1,4951328;2,2814512;0,9819982;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;0,0193013;0,0092668;0,0807419;0;0;0;0;0;0;0;6,6020112;4,0066323;6,5115356;18,4618931;2,1831141;21,4421215;10,7463875;19,5200577;34,5289688;0;8,3960676;4,6039042;0,1746464;14,8277187;0,9069936;18,6873016;6,0070744;17,0975342;34,5960808;9,6355219;1,4341902;0,8188536;0,1615091;0,2142082;2,0636938;6,6669326;0,1858938
"28";2032;1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;0;0;0;0;0;0;0;0;0;0;1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;1,5005586;2,2840567;1,0022424;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;0,0247271;0,0118718;0,100986;0;0;0;0;0;0;0;5,828496;3,7319708;5,607657;15,7390499;2,1051462;18,5060978;10,5487385;19,5200577;34,5289688;0;7,6925287;4,0963178;0,2465748;12,0981646;0,8938464;15,6440439;5,9607863;16,8347397;34,5960808;8,5786428;1,4361644;0,8217366;0,1653184;0,2182448;2,0976691;6,7084565;0,1847531
"29";2033;1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;0;0;0;0;0;0;0;0;0;0;1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;1,5180807;2,292469;1,0672365;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;0,0422491;0,0202844;0,1659802;0;0;0;0;0;0;0;5,1761794;3,5021424;4,8524532;13,5047235;2,0213995;16,0761242;10,3836432;19,5200577;34,5289688;0;6,5359411;3,4666312;0,2236354;8,1366272;0,8195547;11,1984682;5,9072976;16,2532978;34,5960808;7,2135744;1,441058;0,8263809;0,1699953;0,2233235;2,1397398;6,768466;0,1835289
"30";2034;1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;0;0;0;0;0;0;0;0;0;0;1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;1,5548371;2,3101163;1,2039808;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;0,0790055;0,0379316;0,3027245;0;0;0;0;0;0;0;4,6255202;3,3096728;4,2210698;11,6741438;1,9327053;14,0642118;10,2456274;19,5200577;34,5289688;0;5,3872204;2,9505172;0,1764881;4,6689487;0,6927706;7,2838225;5,8516636;15,7370291;34,5960808;6,1059623;1,4455315;0,8304687;0,1739644;0,2275437;2,1748402;6,8204851;0,1824455
"31";2035;1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;0;0;0;0;0;0;0;0;0;0;1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;1,615818;2,3393939;1,4289494;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;0,1399866;0,0672093;0,527693;0;0;0;0;0;0;0;4,160203;3,1483533;3,6928551;10,1769657;1,8401289;12,3977289;10,1301508;19,5200577;34,5289688;0;4,3967175;2,6015666;0,1466146;2,1661296;0,5105472;4,3817368;5,7990942;15,5156317;34,5960808;5,350081;1,4517957;0,8351253;0,1772392;0,2310562;2,2039123;6,8734403;0,181604
"32";2036;1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;0;0;0;0;0;0;0;0;0;0;1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;1,705103;2,382261;1,7552795;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;0,2292716;0,1100762;0,8540233;0;0;0;0;0;0;0;3,7665873;3,0130217;3,2506523;8,9547558;1,7449243;11,0167398;10,0334396;19,5200577;34,5289688;0;3,6168711;2,4480355;0,1339482;0,8317812;0,2350321;2,6620092;5,7539496;15,7894735;34,5960808;4,9867377;1,4609671;0,8408437;0,1796629;0,2337813;2,226073;6,9304843;0,1810962
"33";2037;1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;0;0;0;0;0;0;0;0;0;0;1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;1,8148685;2,4349601;2,1564643;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;0,339037;0,162776;1,2552078;0;0;0;0;0;0;0;3,4332628;2,8993874;2,8801954;7,9589491;1,6484601;9,8717623;9,9523706;19,5200577;34,5289688;0;2,8298266;2,4144294;0,1395695;0,2802421;0,0436935;1,8701098;5,7055783;16,4592686;34,5960808;4,8391728;1,4747859;0,8486032;0,1814658;0,2360073;2,2435613;7,0004954;0,1808901
