"";"V1";"Ca_Wet";"Mg_Wet";"K_Wet";"NO3_Wet";"NH4_Wet";"Ntot_Wet";"SO4_Wet";"Na_Wet";"Cl_Wet";"K_Folx";"NO3_Folx";"NH4_Folx";"Ntot_Folx";"SO4_Folx";"Na_Folx";"Cl_Folx";"Ca_WTH";"Mg_WTH";"K_WTH";"Na_WTH";"Al_WTH";"Si_Wet";"P_WTH";"V79";"Year";"N_TU";"Ca_TU";"Mg_TU";"K_TU";"S_TU";"P_TU";"N_LF";"Ca_LF";"Mg_LF";"K_LF";"S_LF";"P_LF";"N_L_Min";"Ca_L_Min";"Mg_L_Min";"K_L_Min";"S_L_Min";"P_L_Min";"N_SOM_Min";"Ca_SOM_Min";"Mg_SOM_Min";"K_SOM_Min";"S_SOM_Min";"P_SOM_Min";"V26"
"11";"        2015";1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;4,0800986;0;0;0;0;0;0;1,4504898;0,8282601;0,1636166;0,2169426;2,0847778;6,7509222;0,1853602;NA;2015;25,5728836;13,9136105;2,9887969;11,8910046;2,080291;2,9124787;27,4115791;7,9456439;2,6252344;9,216814;1,569447;3,2908163;26,8952732;8,6180553;2,7122788;8,5962372;1,8096958;3,0204327;0,1212227;-0,0097143;-0,0066172;-0,0068242;2,1041307;3,497062;NA
"12";"        2016";1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;3,8272221;0;0;0;0;0;0;1,4486009;0,8270355;0,1631234;0,2163802;2,0801539;6,7389207;0,1855079;NA;2016;25,9038925;10,5095644;2,997318;11,7749157;2,0240567;2,9730597;27,8082714;8,060359;2,6466212;9,1094418;1,5822324;3,3204284;27,2870369;8,6307898;2,7307928;8,7230091;1,7986003;3,0887434;-0,4940073;-0,0102832;-0,0066404;-0,0068533;2,0951393;3,5429487;NA
"13";"        2017";1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;3,743012;0;0;0;0;0;0;1,4446764;0,8249866;0,1630701;0,2162616;2,0793006;6,7227521;0,1854905;NA;2017;26,1948738;9,8017607;3,0121408;11,8488216;2,0495625;3,3469315;12,0776911;3,500699;1,1448148;3,8887606;0,6844057;1,4370674;27,0843506;8,4854469;2,6931155;8,6253805;1,7569435;3,0807676;-0,6776113;-0,0107364;-0,0066583;-0,0068791;2,0863588;3,8953364;NA
"14";"        2018";1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;4,1057591;0;0;0;0;0;0;1,4425617;0,8251959;0,1657555;0,2190351;2,1028523;6,7378569;0,1846841;NA;2018;27,9671078;9,222003;2,8291149;12,2075558;2,2758181;2,9418261;26,2868176;7,6190329;2,4819026;8,3222713;1,4837584;3,1171565;24,9184799;7,7830987;2,4705667;7,883255;1,6073339;2,8356738;0,1026886;-0,0108601;-0,0066293;-0,006838;2,077913;3,4825025;NA
"15";"        2019";1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;3,901803;0;0;0;0;0;0;1,4449006;0,8257166;0,1645153;0,2179178;2,0928228;6,7359943;0,1852187;NA;2019;26,1480522;9,8281574;3,062546;12,0184946;2,0788653;3,0052161;28,7235603;8,3251972;2,7054343;8,9989576;1,6173927;3,3990221;25,7360382;7,9556417;2,5316999;8,0889769;1,6294966;2,9424164;0,1090336;-0,0109012;-0,0066231;-0,0068302;2,0693328;3,5414257;NA
"16";"        2020";1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;3,7524137;0;0;0;0;0;0;1,4473555;0,8265989;0,1638712;0,21739;2,0878601;6,7398744;0,1855393;NA;2020;26,5088654;9,7650671;3,0577269;11,9937592;2,0661967;3,0806801;27,7423363;8,0407104;2,6075306;8,6120472;1,5588629;3,2769611;26,2904739;8,0605288;2,5693324;8,2089205;1,6394641;3,0159137;-0,1472371;-0,0109467;-0,006642;-0,0068591;2,0606575;3,5937188;NA
"17";"        2021";1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;3,719125;0;0;0;0;0;0;1,44924;0,8273383;0,1635033;0,2170974;2,0850346;6,7439666;0,1857287;NA;2021;26,7666817;9,7425156;3,0753436;12,0354042;2,0819054;3,4257503;12,4868336;3,6191022;1,1721612;3,8546934;0,7007545;1,4733458;26,3320885;8,024087;2,5601425;8,1707745;1,6230203;3,0273438;-0,3021884;-0,0109829;-0,0066615;-0,0068887;2,0521064;3,9236937;NA
"18";"        2022";1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;4,1110926;0;0;0;0;0;0;1,4514121;0,8297086;0,1660931;0,2198587;2,1082356;6,7754121;0,184986;NA;2022;28,6659145;9,3190184;2,8913879;12,406826;2,3107605;3,0045958;27,0517521;7,840446;2,5361528;8,3038702;1,5161912;3,1883719;24,3065186;7,3947353;2,35834;7,4990935;1,4927781;2,7938678;0,6018722;-0,0109426;-0,0066363;-0,0068537;2,0438325;3,4938819;NA
"19";"        2023";1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;3,9339089;0;0;0;0;0;0;1,4561185;0,8313331;0,1646592;0,2185954;2,0967975;6,7812262;0,1856234;NA;2023;27,0378151;10,0485716;3,1358736;12,2897673;2,149241;3,0819812;29,45084;8,5357399;2,7588995;9,0088024;1,6493566;3,4687762;25,3100853;7,6486354;2,4420483;7,7653108;1,5343839;2,9168725;0,6306584;-0,0109399;-0,0066345;-0,0068524;2,0353577;3,5669816;NA
"20";"        2024";1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;3,8031459;0;0;0;0;0;0;1,4586065;0,8321388;0,1638251;0,2178454;2,0900238;6,7835298;0,1859936;NA;2024;26,9132156;9,8758516;3,109653;12,1805077;2,0955989;3,1234682;28,3465939;8,2156715;2,6536434;8,644721;1,5864305;3,3367498;26,0016785;7,8166656;2,4976802;7,940578;1,5602021;3,0024939;0,2076481;-0,010978;-0,0066575;-0,0070141;2,0268161;3,5840273;NA
"21";"        2025";1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;2,8273847;0;0;0;0;0;0;1,4621841;0,8325842;0,1612994;0,2153362;2,0684519;6,7745991;0,1870479;NA;2025;22,7314911;9,3449421;2,9703798;11,1853151;2,0810709;2,6685221;12,7641249;3,6994085;1,1944088;3,8854454;0,7140547;1,5019614;31,9407215;9,1731615;3,0518761;9,7910738;2,0085232;3,8239985;-0,3326109;-0,0111011;-0,0067322;-0,0071978;2,018069;3,1062741;NA
