"";"YEAR";"Litter_N_Min";"Litter_Ca_Min";"Litter_Mg_Min";"Litter_K_Min";"Litter_S_Min";"Litter_P_Min";"SOM_N_Min";"SOM_Ca_Min";"SOM_Mg_Min";"SOM_K_Min";"SOM_S_Min";"SOM_P_Min";"MB_NUP_SOM";"MB_CaUP_SOM";"MB_MgUP_SOM";"MB_KUP_SOM";"MB_SUP_SOM";"MB_PUP_SOM";"MB_NUP_DOC";"MB_CaUP_DOC";"MB_MgUP_DOC";"MB_KUP_DOC";"MB_SUP_DOC";"MB_PUP_DOC";"MB_NT";"MB_CaT";"MB_MgT";"MB_KT";"MB_ST";"MB_PT";"X";"Net_N_Minz";"Net_P_Minz";"Net_Ca_Minz";"Net_K_Minz";"Net_Mg_Minz";"Net_S_Minz"
"1";2005;210,4551025;32,3591533;14,1503043;8,2705172;9,8488425;6,8004386;287,7354106;1,61e-05;1,61e-05;1,61e-05;7,5114915;9,4150953;163,757033;1,61e-05;1,61e-05;1,61e-05;0,1459857;2,919715;130,1239838;0,0262193;0,0262193;0,0258634;0,1221837;2,621922;100,4042819;0,0111961;0,0111961;0,0110392;0,1174524;2,4408611;0;51,529314102;4,20994160543;12,957753082076;3,223501037502;3,432862772355;5,52655098618
"2";2006;166,9395462;23,5716106;10,6891956;10,399254;6,9163904;6,226604;287,1565694;0,0001035;0,000104;0,0001038;7,4776884;9,342412;163,5866418;0,0001035;0,000104;0,0001038;0,1458352;2,9167047;126,6194005;0,0251131;0,0259552;0,0254022;0,1252812;2,5955045;185,0574721;0,0214113;0,0218058;0,0214098;0,2269236;4,6424069;0;45,846740114;4,01789651155;9,43653581676;4,056009160488;2,59172585642;4,57457651056
"3";2007;178,5222494;23,7987903;11,0713178;13,6992124;6,7944374;7,2176442;287,0299102;0,0002171;0,00022;0,0002193;7,4516519;9,2815354;163,6147003;0,0002171;0,00022;0,0002193;0,1458764;2,9175275;129,7583069;0,0240576;0,0262212;0,0256179;0,1258779;2,6221163;208,480296;0,0236499;0,0250257;0,0244913;0,2588047;5,2781942;0;47,011139378;4,29772650401;9,528048881848;5,346187719524;2,68456419963;4,52693977484
"4";2008;187,7978053;23,944034;11,3679594;16,4090178;6,6810989;8,0258428;286,8718003;0,0003368;0,0003451;0,000343;7,4183224;9,2177742;163,637145;0,0003368;0,0003451;0,000343;0,1458778;2,9175582;131,4460006;0,0235955;0,02642;0,0240029;0,1265962;2,6419998;217,4899711;0,0238601;0,0261906;0,0247935;0,2684046;5,4750984;0;48,0513047;4,52212084684;9,586489909228;6,406347231742;2,756645027725;4,47968772706
"5";2009;195,1380529;24,0163164;11,5918189;18,571418;6,5731795;8,6823462;286,7562723;0,000459;0,0004733;0,0004649;7,3852206;9,155126;163,6812037;0,000459;0,0004733;0,0004649;0,1458959;2,9179167;132,8388114;0,0238546;0,0265956;0,0214763;0,1270464;2,6595688;221,9337243;0,0241072;0,0267436;0,0233491;0,2715039;5,5441735;0;48,867771932;4,70059668298;9,615402939808;7,252837972468;2,81104255863;4,43433199622
"6";2010;200,9078001;23,9789762;11,7573417;20,239166;6,4708751;9,214618;286,6642485;0,0005822;0,0006036;0,0005802;7,3523987;9,093353;163,739806;0,0005822;0,0006036;0,0005802;0,1459245;2,9184888;133,8671251;0,0240046;0,0267467;0,0189644;0,1278015;2,6746761;224,8634872;0,0243816;0,0271071;0,0216867;0,272905;5,5754652;0;49,51868929;4,84163143053;9,600427740888;7,905921268164;2,85126781973;4,39076841938
"7";2011;205,4057481;23,8052118;11,8763076;21,6070576;6,3742599;9,6452277;286,5892631;0,0007067;0,0007352;0,000692;7,3209336;9,0323874;163,8111112;0,0007067;0,0007352;0,000692;0,1459622;2,919245;134,7474456;0,0241345;0,0268773;0,0177967;0,1298714;2,6877281;227,2513563;0,024646;0,0274024;0,0193209;0,2746253;5,5946518;0;50,014659184;4,9520680039;9,53078775584;8,441239784842;2,880182724775;4,34904226526
"8";2012;208,8762683;23,6167067;11,9582997;22,6773803;6,2833091;9,9927119;286,5816794;0,0008324;0,0008675;0,000803;7,2906906;8,9769322;163,8945892;0,0008324;0,0008675;0,000803;0,1460088;2,9201762;137,8612537;0,0243358;0,0269909;0,0179027;0,1349538;2,6990763;244,4172727;0,0249518;0,0276658;0,0188229;0,2778829;5,6092391;0;50,06353716;5,03899484766;9,455212154508;8,859716508988;2,900115449715;4,30855811554
"9";2013;211,5190081;23,4626431;12,0111017;23,3861154;6,1979263;10,2722932;286,6840391;0,0009584;0,0010008;0,0009146;7,2614928;8,9371682;163,9899792;0,0009584;0,0010008;0,0009146;0,146064;2,9212782;148,4582657;0,0237756;0,0270902;0,017996;0,1354506;2,7090141;274,6770192;0,0248737;0,0279104;0,0188321;0,28035;5,6215696;0;48,96426941;5,11018852881;9,393744627684;9,13682491332;2,912957239515;4,2716643011
"10";2014;213,4969858;23,3354942;12,0410282;23,8135441;6,1179606;10,4964673;286,8720961;0,0010839;0,0011348;0,0010265;7,2324799;8,8971865;164,0969901;0,0010839;0,0011348;0,0010265;0,1461273;2,9225468;149,0729383;0,0249872;0,027178;0,018079;0,1358892;2,7177862;290,2071284;0,0254636;0,0281412;0,0189769;0,2814187;5,6324881;0;49,181460104;5,16451619572;9,342353169084;9,303952285768;2,92024210425;4,23658514678
"11";2015;213,6074305;23,0945143;11,9812668;23,8805143;6,010661;10,6045031;287,0873536;0,0012124;0,0012691;0,0011389;7,2036464;8,8566784;164,2151317;0,0012124;0,0012691;0,0011389;0,1461988;2,9239753;149,4828359;0,0269266;0,0272348;0,018134;0,1361741;2,7234864;294,9896564;0,0269043;0,0283526;0,0191462;0,2820189;5,641537;0;49,169672748;5,18366417247;9,245052328076;9,330158736816;2,905735932355;4,19284953598
"12";2016;210,4018083;22,5750705;11,7521198;23,4832366;5,8378635;10,522079;287,3114301;0,0013451;0,0014042;0,0012522;7,1749909;8,8158226;164,3435021;0,0013451;0,0014042;0,0012522;0,1462775;2,9255502;149,4821843;0,0272168;0,0272305;0,0181312;0,1361525;2,7230483;296,6136817;0,0280069;0,0285353;0,0193007;0,2823741;5,6478119;0;48,752347574;5,14562006701;9,036816911088;9,174876494448;2,850075635175;4,12827062914
