kg/ha/month
 YEAR;Month;Ca;Mg;K;Na;Al;Si;P
        2008;           5;      0.2149619;      0.1531943;      0.0410069;      0.0894203;      0.6674181;      1.3512480;      0.0000000
        2008;           6;      0.3742031;      0.2359083;      0.0584103;      0.1412031;      0.9799047;      2.1819723;      0.0000000
        2008;           7;      0.4758418;      0.2985985;      0.0593295;      0.1516519;      1.0623045;      2.6481988;      0.0000000
        2008;           8;      0.4153109;      0.2738402;      0.0769689;      0.1699687;      1.2211506;      2.5388830;      0.0000000
        2008;           9;      0.3747977;      0.2403815;      0.0483564;      0.1175502;      0.8456330;      2.1040175;      0.0000000
        2008;          10;      0.2421096;      0.1494071;      0.0300805;      0.0767446;      0.5310842;      1.3381411;      0.0000000
        2008;          11;      0.1876740;      0.1127106;      0.0207701;      0.0558591;      0.3775029;      1.0084881;      0.0000000
        2008;          12;      0.1337562;      0.0826914;      0.0158717;      0.0411244;      0.2843300;      0.7324837;      0.0000000
        2009;           1;      0.1292992;      0.0808038;      0.0155886;      0.0399066;      0.2783316;      0.7117136;      0.0000000
        2009;           2;      0.1241668;      0.0772204;      0.0148672;      0.0381987;      0.2654406;      0.6816953;      0.0000000
        2009;           3;      0.1490039;      0.0942323;      0.0188722;      0.0473542;      0.3327616;      0.8299867;      0.0000000
        2009;           4;      0.1783473;      0.1182864;      0.0275120;      0.0649276;      0.4671598;      1.0481346;      0.0000000
        2009;           5;      0.2962604;      0.1891620;      0.0455297;      0.1098406;      0.7683517;      1.7251407;      0.0000000
        2009;           6;      0.3426752;      0.2202622;      0.0572114;      0.1335708;      0.9404556;      2.0358810;      0.0000000
        2009;           7;      0.1788515;      0.1641485;      0.0523135;      0.0911597;      0.7811541;      1.3419473;      0.0000000
        2009;           8;      0.1350528;      0.1625199;      0.0515260;      0.0757887;      0.7492188;      1.1847142;      0.0000000
        2009;           9;      0.0899784;      0.1185337;      0.0365240;      0.0517321;      0.5354149;      0.8293026;      0.0000000
        2009;          10;      0.1717424;      0.1166503;      0.0296609;      0.0672581;      0.4905030;      1.0422198;      0.0000000
        2009;          11;      0.1747551;      0.1066833;      0.0208376;      0.0543937;      0.3718248;      0.9552473;      0.0000000
        2009;          12;      0.1374645;      0.0845759;      0.0159011;      0.0414406;      0.2858168;      0.7479514;      0.0000000
        2010;           1;      0.1356959;      0.0837852;      0.0158037;      0.0410119;      0.2836726;      0.7398045;      0.0000000
        2010;           2;      0.1267164;      0.0782714;      0.0149908;      0.0388250;      0.2683298;      0.6931661;      0.0000000
        2010;           3;      0.1544888;      0.0963512;      0.0191925;      0.0489040;      0.3398504;      0.8549991;      0.0000000
        2010;           4;      0.2129882;      0.1341976;      0.0290057;      0.0720758;      0.5023545;      1.2035774;      0.0000000
        2010;           5;      0.3147267;      0.1978358;      0.0461727;      0.1136058;      0.7868094;      1.8077281;      0.0000000
        2010;           6;      0.4261560;      0.2614039;      0.0592726;      0.1510342;      1.0272011;      2.4109924;      0.0000000
        2010;           7;      0.4566470;      0.2860598;      0.0648421;      0.1608534;      1.1170412;      2.6067841;      0.0000000
        2010;           8;      0.2555467;      0.2056572;      0.0664084;      0.1239964;      0.9930146;      1.7891349;      0.0000000
        2010;           9;      0.2840094;      0.1949129;      0.0558056;      0.1206598;      0.8837719;      1.7796321;      0.0000000
        2010;          10;      0.2783586;      0.1673929;      0.0307950;      0.0833607;      0.5633857;      1.4981004;      0.0000000
        2010;          11;      0.1990635;      0.1185835;      0.0210675;      0.0573454;      0.3853104;      1.0580993;      0.0000000
        2010;          12;      0.1445479;      0.0879259;      0.0161021;      0.0425833;      0.2913185;      0.7788504;      0.0000000
        2011;           1;      0.1570925;      0.0941757;      0.0161821;      0.0435921;      0.2957654;      0.8307275;      0.0000000
        2011;           2;      0.1359600;      0.0829552;      0.0151173;      0.0397075;      0.2726827;      0.7321878;      0.0000000
        2011;           3;      0.1591640;      0.0988944;      0.0192472;      0.0492387;      0.3418322;      0.8748484;      0.0000000
        2011;           4;      0.2343393;      0.1446751;      0.0294606;      0.0749792;      0.5164706;      1.2955281;      0.0000000
        2011;           5;      0.3192255;      0.2002992;      0.0461466;      0.1139396;      0.7883919;      1.8263614;      0.0000000
        2011;           6;      0.3622083;      0.2300691;      0.0581756;      0.1389601;      0.9688141;      2.1287808;      0.0000000
        2011;           7;      0.4189498;      0.2670420;      0.0656691;      0.1555267;      1.0943668;      2.4488471;      0.0000000
        2011;           8;      0.3027153;      0.2238471;      0.0712475;      0.1398248;      1.0727866;      2.0179725;      0.0000000
        2011;           9;      0.1783310;      0.1488992;      0.0472997;      0.0863904;      0.7084432;      1.2677888;      0.0000000
        2011;          10;      0.2024308;      0.1300274;      0.0310771;      0.0738436;      0.5220115;      1.1795222;      0.0000000
        2011;          11;      0.1900194;      0.1139330;      0.0208843;      0.0562849;      0.3798539;      1.0191758;      0.0000000
        2011;          12;      0.1561665;      0.0934491;      0.0162525;      0.0440336;      0.2977086;      0.8278447;      0.0000000
        2012;           1;      0.1518427;      0.0916748;      0.0160991;      0.0429323;      0.2927983;      0.8085049;      0.0000000
        2012;           2;      0.1542272;      0.0917711;      0.0154332;      0.0419928;      0.2832958;      0.8098882;      0.0000000
        2012;           3;      0.1712267;      0.1047935;      0.0194678;      0.0506553;      0.3485667;      0.9261206;      0.0000000
        2012;           4;      0.2257399;      0.1403027;      0.0293077;      0.0740148;      0.5115766;      1.2587248;      0.0000000
        2012;           5;      0.3511246;      0.2148234;      0.0467164;      0.1196695;      0.8140590;      1.9642099;      0.0000000
        2012;           6;      0.4317718;      0.2642274;      0.0579859;      0.1494382;      1.0158904;      2.4250395;      0.0000000
        2012;           7;      0.4822536;      0.3028423;      0.0575794;      0.1486162;      1.0445511;      2.6625385;      0.0000000
        2012;           8;      0.4345056;      0.2837575;      0.0735592;      0.1657371;      1.1911341;      2.5931721;      0.0000000
        2012;           9;      0.2802226;      0.1910294;      0.0550906;      0.1155927;      0.8537081;      1.7467023;      0.0000000
        2012;          10;      0.2417946;      0.1491394;      0.0319212;      0.0811730;      0.5571131;      1.3527473;      0.0000000
        2012;          11;      0.2021555;      0.1203154;      0.0211646;      0.0575089;      0.3865387;      1.0713464;      0.0000000
        2012;          12;      0.1573613;      0.0944263;      0.0162577;      0.0437204;      0.2968914;      0.8327075;      0.0000000
        2013;           1;      0.1540017;      0.0926064;      0.0161439;      0.0433254;      0.2944494;      0.8177410;      0.0000000
        2013;           2;      0.1418049;      0.0854338;      0.0152984;      0.0409624;      0.2782259;      0.7578170;      0.0000000
        2013;           3;      0.1773356;      0.1068931;      0.0197034;      0.0525675;      0.3565120;      0.9534044;      0.0000000
        2013;           4;      0.2442742;      0.1482085;      0.0296742;      0.0776725;      0.5272259;      1.3386494;      0.0000000
        2013;           5;      0.3580845;      0.2176912;      0.0461167;      0.1198951;      0.8121709;      1.9887303;      0.0000000
        2013;           6;      0.4739349;      0.2862680;      0.0554853;      0.1503356;      1.0136811;      2.5863249;      0.0000000
        2013;           7;      0.5062087;      0.3149477;      0.0574755;      0.1523891;      1.0620670;      2.7654157;      0.0000000
        2013;           8;      0.4040417;      0.2682199;      0.0756270;      0.1644388;      1.1907271;      2.4768605;      0.0000000
        2013;           9;      0.4263527;      0.2619261;      0.0586321;      0.1496594;      1.0202181;      2.4080484;      0.0000000
        2013;          10;      0.2897158;      0.1734921;      0.0300187;      0.0829720;      0.5597306;      1.5401701;      0.0000000
        2013;          11;      0.2091269;      0.1235428;      0.0204678;      0.0574266;      0.3835290;      1.0957544;      0.0000000
        2013;          12;      0.1541817;      0.0921910;      0.0161976;      0.0440519;      0.2972757;      0.8193644;      0.0000000
        2014;           1;      0.1705197;      0.1004804;      0.0163195;      0.0454426;      0.3037940;      0.8875359;      0.0000000
        2014;           2;      0.1554383;      0.0923845;      0.0154757;      0.0421937;      0.2843826;      0.8153296;      0.0000000
        2014;           3;      0.1884973;      0.1127884;      0.0198573;      0.0534308;      0.3612327;      1.0005906;      0.0000000
        2014;           4;      0.2540408;      0.1532942;      0.0298171;      0.0786139;      0.5320175;      1.3800626;      0.0000000
        2014;           5;      0.3854721;      0.2315854;      0.0464857;      0.1238465;      0.8318477;      2.1076355;      0.0000000
        2014;           6;      0.4345497;      0.2667947;      0.0541563;      0.1418219;      0.9705608;      2.4074721;      0.0000000
        2014;           7;      0.3759016;      0.2459866;      0.0674245;      0.1518933;      1.0836323;      2.2781146;      0.0000000
        2014;           8;      0.2675304;      0.2087342;      0.0682034;      0.1274635;      1.0096226;      1.8451676;      0.0000000
        2014;           9;      0.2489679;      0.1780416;      0.0537716;      0.1092090;      0.8247862;      1.6096090;      0.0000000
        2014;          10;      0.2830948;      0.1697568;      0.0310226;      0.0843955;      0.5688465;      1.5199343;      0.0000000
        2014;          11;      0.2104071;      0.1242104;      0.0209459;      0.0583078;      0.3891035;      1.1045300;      0.0000000
        2014;          12;      0.1706216;      0.1007054;      0.0164236;      0.0454899;      0.3047131;      0.8888823;      0.0000000
        2015;           1;      0.2263685;      0.1293826;      0.0152768;      0.0474442;      0.3099955;      1.1109461;      0.0000000
        2015;           2;      0.1798100;      0.1043391;      0.0154424;      0.0443804;      0.2933284;      0.9157591;      0.0000000
        2015;           3;      0.1833982;      0.1100180;      0.0197494;      0.0530290;      0.3587379;      0.9786471;      0.0000000
        2015;           4;      0.2500560;      0.1509582;      0.0296478;      0.0783674;      0.5300552;      1.3626549;      0.0000000
        2015;           5;      0.3286855;      0.2029728;      0.0448695;      0.1133593;      0.7782187;      1.8536758;      0.0000000
        2015;           6;      0.2312056;      0.1704722;      0.0517537;      0.1040044;      0.7959399;      1.5219866;      0.0000000
        2015;           7;      0.2084971;      0.1748652;      0.0557532;      0.1021495;      0.8363713;      1.4880815;      0.0000000
        2015;           8;      0.2087553;      0.1884007;      0.0609586;      0.1065443;      0.9047399;      1.5574342;      0.0000000
        2015;           9;      0.2399477;      0.1756045;      0.0526823;      0.1074447;      0.8168892;      1.5699258;      0.0000000
        2015;          10;      0.2501298;      0.1530681;      0.0304303;      0.0789591;      0.5416177;      1.3749602;      0.0000000
        2015;          11;      0.2212942;      0.1298207;      0.0204764;      0.0584964;      0.3886214;      1.1466631;      0.0000000
        2015;          12;      0.1811566;      0.1060971;      0.0165185;      0.0462798;      0.3085945;      0.9328575;      0.0000000
