kg/ha/month
 YEAR;Month;Ca;Mg;K;Na;Al;Si;P
        2007;           7;      0.0038350;      0.0033694;      0.0010385;      0.0017730;      0.0152968;      0.0276461;      0.0000000
        2007;           8;      0.0029089;      0.0033075;      0.0010322;      0.0015075;      0.0149026;      0.0244384;      0.0000000
        2007;           9;      0.0014392;      0.0024129;      0.0007147;      0.0008346;      0.0102198;      0.0152754;      0.0000000
        2007;          10;      0.0008113;      0.0014588;      0.0004223;      0.0004953;      0.0061815;      0.0090321;      0.0000000
        2007;          11;      0.0009977;      0.0011458;      0.0003333;      0.0005157;      0.0050791;      0.0083351;      0.0000000
        2007;          12;      0.0007310;      0.0008818;      0.0002486;      0.0003879;      0.0038780;      0.0062608;      0.0000000
        2008;           1;      0.0006538;      0.0008237;      0.0002292;      0.0003531;      0.0035958;      0.0057341;      0.0000000
        2008;           2;      0.0010286;      0.0009476;      0.0002483;      0.0004438;      0.0039537;      0.0073342;      0.0000000
        2008;           3;      0.0010648;      0.0010771;      0.0002935;      0.0004959;      0.0046096;      0.0080949;      0.0000000
        2008;           4;      0.0016174;      0.0015184;      0.0004199;      0.0007222;      0.0064924;      0.0117887;      0.0000000
        2008;           5;      0.0023486;      0.0022362;      0.0006449;      0.0010779;      0.0097488;      0.0174153;      0.0000000
        2008;           6;      0.0051392;      0.0036439;      0.0010541;      0.0020676;      0.0158674;      0.0324940;      0.0000000
        2008;           7;      0.0039681;      0.0034173;      0.0010554;      0.0018204;      0.0155393;      0.0283046;      0.0000000
        2008;           8;      0.0032609;      0.0034317;      0.0010781;      0.0016456;      0.0156086;      0.0262069;      0.0000000
        2008;           9;      0.0018282;      0.0025352;      0.0007703;      0.0010096;      0.0111008;      0.0172670;      0.0000000
        2008;          10;      0.0019699;      0.0018757;      0.0005578;      0.0009257;      0.0083599;      0.0147534;      0.0000000
        2008;          11;      0.0020341;      0.0015699;      0.0004248;      0.0008117;      0.0065871;      0.0132462;      0.0000000
        2008;          12;      0.0013234;      0.0011208;      0.0002950;      0.0005494;      0.0046815;      0.0090189;      0.0000000
        2009;           1;      0.0012107;      0.0010459;      0.0002709;      0.0005027;      0.0043314;      0.0083089;      0.0000000
        2009;           2;      0.0010828;      0.0009637;      0.0002539;      0.0004619;      0.0040368;      0.0075867;      0.0000000
        2009;           3;      0.0015243;      0.0012706;      0.0003270;      0.0006133;      0.0052013;      0.0102253;      0.0000000
        2009;           4;      0.0021407;      0.0017352;      0.0004608;      0.0008630;      0.0071994;      0.0142321;      0.0000000
        2009;           5;      0.0036583;      0.0027586;      0.0007771;      0.0014845;      0.0118360;      0.0237332;      0.0000000
        2009;           6;      0.0042802;      0.0032518;      0.0009872;      0.0018248;      0.0145945;      0.0283825;      0.0000000
        2009;           7;      0.0038068;      0.0033303;      0.0010467;      0.0017734;      0.0152806;      0.0275167;      0.0000000
        2009;           8;      0.0032236;      0.0033938;      0.0010794;      0.0016377;      0.0155418;      0.0260065;      0.0000000
        2009;           9;      0.0019082;      0.0025441;      0.0007829;      0.0010465;      0.0112611;      0.0176479;      0.0000000
        2009;          10;      0.0018312;      0.0018220;      0.0005398;      0.0008779;      0.0081022;      0.0140567;      0.0000000
        2009;          11;      0.0016852;      0.0014346;      0.0003921;      0.0007142;      0.0060996;      0.0116060;      0.0000000
        2009;          12;      0.0012054;      0.0010759;      0.0002848;      0.0005167;      0.0045205;      0.0084695;      0.0000000
        2010;           1;      0.0013262;      0.0010977;      0.0002780;      0.0005284;      0.0044632;      0.0088377;      0.0000000
        2010;           2;      0.0014084;      0.0011053;      0.0002752;      0.0005377;      0.0044194;      0.0090791;      0.0000000
        2010;           3;      0.0015884;      0.0012943;      0.0003327;      0.0006317;      0.0052900;      0.0105236;      0.0000000
        2010;           4;      0.0022788;      0.0017933;      0.0004729;      0.0009013;      0.0073975;      0.0148874;      0.0000000
        2010;           5;      0.0037612;      0.0028222;      0.0007777;      0.0015002;      0.0119334;      0.0242038;      0.0000000
        2010;           6;      0.0059240;      0.0040012;      0.0011374;      0.0023024;      0.0171684;      0.0363836;      0.0000000
        2010;           7;      0.0060604;      0.0042493;      0.0013074;      0.0025028;      0.0191317;      0.0386270;      0.0000000
        2010;           8;      0.0058900;      0.0044314;      0.0014117;      0.0025829;      0.0204973;      0.0393240;      0.0000000
        2010;           9;      0.0042834;      0.0034396;      0.0010755;      0.0019113;      0.0157378;      0.0294853;      0.0000000
        2010;          10;      0.0036190;      0.0025590;      0.0007104;      0.0014005;      0.0107962;      0.0226153;      0.0000000
        2010;          11;      0.0024403;      0.0017565;      0.0004514;      0.0009079;      0.0070869;      0.0151322;      0.0000000
        2010;          12;      0.0014755;      0.0011938;      0.0003033;      0.0005813;      0.0048502;      0.0097164;      0.0000000
        2011;           1;      0.0014406;      0.0011501;      0.0002840;      0.0005513;      0.0045793;      0.0093529;      0.0000000
        2011;           2;      0.0014170;      0.0011152;      0.0002731;      0.0005331;      0.0044005;      0.0091063;      0.0000000
        2011;           3;      0.0014103;      0.0012280;      0.0003178;      0.0005816;      0.0050496;      0.0096996;      0.0000000
        2011;           4;      0.0019236;      0.0016555;      0.0004413;      0.0007982;      0.0068865;      0.0132168;      0.0000000
        2011;           5;      0.0030931;      0.0025634;      0.0007044;      0.0012819;      0.0108124;      0.0209477;      0.0000000
        2011;           6;      0.0052210;      0.0037028;      0.0010430;      0.0020668;      0.0158585;      0.0328052;      0.0000000
        2011;           7;      0.0056973;      0.0041712;      0.0012095;      0.0023378;      0.0182416;      0.0366481;      0.0000000
        2011;           8;      0.0050498;      0.0041777;      0.0012638;      0.0022502;      0.0187703;      0.0350271;      0.0000000
        2011;           9;      0.0037716;      0.0033082;      0.0009844;      0.0017011;      0.0146844;      0.0268970;      0.0000000
        2011;          10;      0.0026406;      0.0021709;      0.0006155;      0.0011217;      0.0093886;      0.0179791;      0.0000000
        2011;          11;      0.0024004;      0.0017405;      0.0004476;      0.0008971;      0.0070318;      0.0149440;      0.0000000
        2011;          12;      0.0017017;      0.0012882;      0.0003187;      0.0006349;      0.0051130;      0.0107478;      0.0000000
        2012;           1;      0.0014525;      0.0011571;      0.0002844;      0.0005528;      0.0045895;      0.0094076;      0.0000000
        2012;           2;      0.0017057;      0.0012436;      0.0002901;      0.0005942;      0.0047077;      0.0104143;      0.0000000
        2012;           3;      0.0014115;      0.0012337;      0.0003159;      0.0005765;      0.0050277;      0.0096963;      0.0000000
        2012;           4;      0.0022726;      0.0018045;      0.0004661;      0.0008853;      0.0073249;      0.0148304;      0.0000000
        2012;           5;      0.0039807;      0.0029205;      0.0007876;      0.0015465;      0.0121536;      0.0251818;      0.0000000
        2012;           6;      0.0049407;      0.0035662;      0.0010292;      0.0020026;      0.0155249;      0.0315119;      0.0000000
        2012;           7;      0.0050206;      0.0038718;      0.0011535;      0.0021460;      0.0172427;      0.0334153;      0.0000000
        2012;           8;      0.0050851;      0.0041805;      0.0012736;      0.0022715;      0.0188758;      0.0352219;      0.0000000
        2012;           9;      0.0038859;      0.0033478;      0.0009989;      0.0017434;      0.0148981;      0.0274626;      0.0000000
        2012;          10;      0.0029563;      0.0023056;      0.0006398;      0.0012065;      0.0098171;      0.0194576;      0.0000000
        2012;          11;      0.0022836;      0.0017043;      0.0004317;      0.0008557;      0.0068289;      0.0143751;      0.0000000
        2012;          12;      0.0014262;      0.0011814;      0.0002969;      0.0005619;      0.0047607;      0.0094796;      0.0000000
        2013;           1;      0.0015725;      0.0012107;      0.0002906;      0.0005764;      0.0047061;      0.0099434;      0.0000000
        2013;           2;      0.0017767;      0.0012732;      0.0002952;      0.0006114;      0.0047924;      0.0107397;      0.0000000
        2013;           3;      0.0023328;      0.0016235;      0.0003796;      0.0007970;      0.0061243;      0.0139211;      0.0000000
        2013;           4;      0.0031763;      0.0021778;      0.0005418;      0.0011278;      0.0085465;      0.0190660;      0.0000000
        2013;           5;      0.0046425;      0.0031730;      0.0008605;      0.0017521;      0.0131931;      0.0283689;      0.0000000
        2013;           6;      0.0060451;      0.0040491;      0.0011376;      0.0023247;      0.0172406;      0.0368742;      0.0000000
        2013;           7;      0.0088584;      0.0055075;      0.0015537;      0.0032887;      0.0232805;      0.0520862;      0.0000000
        2013;           8;      0.0096038;      0.0060672;      0.0017674;      0.0036951;      0.0263749;      0.0573837;      0.0000000
        2013;           9;      0.0068464;      0.0045547;      0.0013221;      0.0026834;      0.0198065;      0.0419366;      0.0000000
        2013;          10;      0.0046960;      0.0030566;      0.0007940;      0.0016740;      0.0122519;      0.0277214;      0.0000000
        2013;          11;      0.0032102;      0.0020925;      0.0005110;      0.0010924;      0.0080321;      0.0187105;      0.0000000
        2013;          12;      0.0024351;      0.0016079;      0.0003703;      0.0008024;      0.0059617;      0.0141181;      0.0000000
        2014;           1;      0.0021258;      0.0014466;      0.0003293;      0.0007061;      0.0053539;      0.0124812;      0.0000000
        2014;           2;      0.0016621;      0.0012244;      0.0002884;      0.0005866;      0.0046725;      0.0102246;      0.0000000
        2014;           3;      0.0019649;      0.0014687;      0.0003530;      0.0007076;      0.0056803;      0.0122288;      0.0000000
        2014;           4;      0.0029621;      0.0020948;      0.0005187;      0.0010617;      0.0082109;      0.0180337;      0.0000000
        2014;           5;      0.0055923;      0.0036179;      0.0009298;      0.0019856;      0.0144376;      0.0328506;      0.0000000
        2014;           6;      0.0073587;      0.0046147;      0.0012623;      0.0026870;      0.0191279;      0.0431563;      0.0000000
        2014;           7;      0.0086769;      0.0054434;      0.0015105;      0.0032205;      0.0228805;      0.0510968;      0.0000000
        2014;           8;      0.0097190;      0.0061447;      0.0017419;      0.0036936;      0.0263231;      0.0577677;      0.0000000
        2014;           9;      0.0079104;      0.0050527;      0.0013848;      0.0029424;      0.0211332;      0.0468765;      0.0000000
        2014;          10;      0.0047777;      0.0030928;      0.0007918;      0.0016846;      0.0122799;      0.0280420;      0.0000000
        2014;          11;      0.0031270;      0.0020710;      0.0004944;      0.0010596;      0.0078667;      0.0182861;      0.0000000
        2014;          12;      0.0020991;      0.0014729;      0.0003404;      0.0007141;      0.0055212;      0.0125482;      0.0000000
        2015;           1;      0.0025614;      0.0016532;      0.0003492;      0.0007819;      0.0057396;      0.0144221;      0.0000000
        2015;           2;      0.0021019;      0.0014169;      0.0003160;      0.0006826;      0.0051512;      0.0122231;      0.0000000
        2015;           3;      0.0027301;      0.0017999;      0.0004036;      0.0008810;      0.0065428;      0.0157208;      0.0000000
        2015;           4;      0.0036534;      0.0023930;      0.0005742;      0.0012368;      0.0091064;      0.0212686;      0.0000000
        2015;           5;      0.0064885;      0.0040110;      0.0009895;      0.0021936;      0.0154646;      0.0369534;      0.0000000
        2015;           6;      0.0067695;      0.0043731;      0.0011848;      0.0025027;      0.0181325;      0.0402228;      0.0000000
        2015;           7;      0.0082689;      0.0052912;      0.0014390;      0.0030643;      0.0220276;      0.0489604;      0.0000000
        2015;           8;      0.0094035;      0.0060422;      0.0016707;      0.0035429;      0.0254978;      0.0560163;      0.0000000
        2015;           9;      0.0077696;      0.0050222;      0.0013394;      0.0028497;      0.0206291;      0.0460153;      0.0000000
        2015;          10;      0.0035692;      0.0025680;      0.0006808;      0.0013577;      0.0105606;      0.0222704;      0.0000000
        2015;          11;      0.0026350;      0.0018524;      0.0004598;      0.0009456;      0.0072838;      0.0160138;      0.0000000
        2015;          12;      0.0018967;      0.0013882;      0.0003259;      0.0006653;      0.0052803;      0.0116199;      0.0000000
