kg/ha/month
 YEAR;Month;Ca;Mg;K;Na;Al;Si;P
        2014;           8;      0.0009064;      0.0014338;      0.0004354;      0.0005228;      0.0062032;      0.0093399;      0.0000000
        2014;           9;      0.0006112;      0.0013199;      0.0003771;      0.0003683;      0.0053255;      0.0076506;      0.0000000
        2014;          10;      0.0015937;      0.0014418;      0.0004320;      0.0007263;      0.0064145;      0.0115930;      0.0000000
        2014;          11;      0.0014168;      0.0011665;      0.0003261;      0.0005909;      0.0049787;      0.0096132;      0.0000000
        2014;          12;      0.0010362;      0.0008954;      0.0002407;      0.0004326;      0.0037481;      0.0071565;      0.0000000
        2015;           1;      0.0008992;      0.0007705;      0.0002037;      0.0003710;      0.0032007;      0.0061615;      0.0000000
        2015;           2;      0.0005022;      0.0005707;      0.0001606;      0.0002526;      0.0024845;      0.0041311;      0.0000000
        2015;           3;      0.0010156;      0.0008306;      0.0002189;      0.0004076;      0.0034316;      0.0067767;      0.0000000
        2015;           4;      0.0012404;      0.0009824;      0.0002651;      0.0004962;      0.0041010;      0.0081754;      0.0000000
        2015;           5;      0.0014287;      0.0012219;      0.0003559;      0.0006226;      0.0053490;      0.0100015;      0.0000000
        2015;           6;      0.0011597;      0.0012362;      0.0003792;      0.0005782;      0.0055565;      0.0093469;      0.0000000
        2015;           7;      0.0009453;      0.0013022;      0.0003983;      0.0005236;      0.0057453;      0.0089255;      0.0000000
        2015;           8;      0.0006929;      0.0013744;      0.0004002;      0.0004166;      0.0056696;      0.0082222;      0.0000000
        2015;           9;      0.0005963;      0.0013221;      0.0003738;      0.0003570;      0.0052777;      0.0075746;      0.0000000
        2015;          10;      0.0004825;      0.0010316;      0.0002911;      0.0002947;      0.0041795;      0.0059929;      0.0000000
        2015;          11;      0.0010434;      0.0010154;      0.0002917;      0.0004818;      0.0044223;      0.0078361;      0.0000000
        2015;          12;      0.0010039;      0.0008874;      0.0002370;      0.0004210;      0.0036972;      0.0070067;      0.0000000
