kg/ha/month
 YEAR;Month;Ca;Mg;K;Na;Al;Si;P
        2008;           2;      0.0007130;      0.0007488;      0.0002030;      0.0003636;      0.0033070;      0.0055773;      0.0000000
        2008;           3;      0.0008378;      0.0009008;      0.0002480;      0.0004344;      0.0039994;      0.0066675;      0.0000000
        2008;           4;      0.0013247;      0.0012844;      0.0003561;      0.0006423;      0.0056728;      0.0099070;      0.0000000
        2008;           5;      0.0018423;      0.0018696;      0.0005353;      0.0009185;      0.0083193;      0.0142226;      0.0000000
        2008;           6;      0.0042614;      0.0030503;      0.0008821;      0.0018272;      0.0137758;      0.0272761;      0.0000000
        2008;           7;      0.0061051;      0.0040125;      0.0011738;      0.0025250;      0.0181556;      0.0375021;      0.0000000
        2008;           8;      0.0054590;      0.0039706;      0.0012158;      0.0024471;      0.0185878;      0.0357237;      0.0000000
        2008;           9;      0.0035934;      0.0029371;      0.0008896;      0.0016833;      0.0136224;      0.0249447;      0.0000000
        2008;          10;      0.0026018;      0.0019637;      0.0005649;      0.0011248;      0.0087955;      0.0170869;      0.0000000
        2008;          11;      0.0022333;      0.0015511;      0.0003966;      0.0008674;      0.0064673;      0.0136889;      0.0000000
        2008;          12;      0.0012317;      0.0010046;      0.0002591;      0.0005293;      0.0042892;      0.0082433;      0.0000000
        2009;           1;      0.0009282;      0.0008551;      0.0002258;      0.0004345;      0.0037253;      0.0066875;      0.0000000
        2009;           2;      0.0009235;      0.0008280;      0.0002181;      0.0004240;      0.0035937;      0.0065456;      0.0000000
        2009;           3;      0.0012277;      0.0010593;      0.0002756;      0.0005436;      0.0045354;      0.0084786;      0.0000000
        2009;           4;      0.0017724;      0.0014610;      0.0003897;      0.0007729;      0.0063065;      0.0119920;      0.0000000
        2009;           5;      0.0033955;      0.0024604;      0.0006817;      0.0014237;      0.0108226;      0.0216531;      0.0000000
        2009;           6;      0.0037070;      0.0028007;      0.0008318;      0.0016515;      0.0128421;      0.0245556;      0.0000000
        2009;           7;      0.0034574;      0.0029536;      0.0009003;      0.0016569;      0.0137238;      0.0246231;      0.0000000
        2009;           8;      0.0029163;      0.0030206;      0.0009298;      0.0015196;      0.0139052;      0.0231963;      0.0000000
        2009;           9;      0.0016319;      0.0022465;      0.0006682;      0.0009272;      0.0098698;      0.0152778;      0.0000000
        2009;          10;      0.0019601;      0.0017227;      0.0004989;      0.0009254;      0.0077954;      0.0140191;      0.0000000
        2009;          11;      0.0018293;      0.0013922;      0.0003630;      0.0007574;      0.0059280;      0.0118106;      0.0000000
        2009;          12;      0.0011184;      0.0009618;      0.0002505;      0.0004977;      0.0041380;      0.0077217;      0.0000000
        2010;           1;      0.0010511;      0.0009061;      0.0002338;      0.0004663;      0.0038813;      0.0072522;      0.0000000
        2010;           2;      0.0012171;      0.0009502;      0.0002369;      0.0004984;      0.0039565;      0.0078894;      0.0000000
        2010;           3;      0.0013449;      0.0011027;      0.0002844;      0.0005770;      0.0046933;      0.0090173;      0.0000000
        2010;           4;      0.0018023;      0.0014737;      0.0003931;      0.0007831;      0.0063619;      0.0121425;      0.0000000
        2010;           5;      0.0032497;      0.0024186;      0.0006641;      0.0013734;      0.0105893;      0.0209645;      0.0000000
        2010;           6;      0.0052488;      0.0034682;      0.0009760;      0.0021301;      0.0153453;      0.0320542;      0.0000000
        2010;           7;      0.0060397;      0.0039796;      0.0011724;      0.0025058;      0.0180611;      0.0371972;      0.0000000
        2010;           8;      0.0066776;      0.0044724;      0.0013387;      0.0028453;      0.0206339;      0.0416650;      0.0000000
        2010;           9;      0.0050505;      0.0035229;      0.0010351;      0.0021637;      0.0160678;      0.0320243;      0.0000000
        2010;          10;      0.0037327;      0.0024520;      0.0006528;      0.0014407;      0.0103940;      0.0224233;      0.0000000
        2010;          11;      0.0024520;      0.0016567;      0.0004066;      0.0009167;      0.0067188;      0.0146902;      0.0000000
        2010;          12;      0.0011783;      0.0009881;      0.0002545;      0.0005131;      0.0042166;      0.0080006;      0.0000000
        2011;           1;      0.0010410;      0.0009046;      0.0002324;      0.0004618;      0.0038615;      0.0072042;      0.0000000
        2011;           2;      0.0010622;      0.0008911;      0.0002258;      0.0004560;      0.0037554;      0.0071798;      0.0000000
        2011;           3;      0.0009773;      0.0009614;      0.0002584;      0.0004744;      0.0042047;      0.0073289;      0.0000000
        2011;           4;      0.0015142;      0.0013685;      0.0003692;      0.0006943;      0.0059387;      0.0107985;      0.0000000
        2011;           5;      0.0028027;      0.0022680;      0.0006109;      0.0012072;      0.0097660;      0.0187721;      0.0000000
        2011;           6;      0.0041186;      0.0030199;      0.0008463;      0.0017556;      0.0133935;      0.0264887;      0.0000000
        2011;           7;      0.0036002;      0.0030557;      0.0008995;      0.0016867;      0.0139100;      0.0253090;      0.0000000
        2011;           8;      0.0037416;      0.0033785;      0.0010061;      0.0018088;      0.0154041;      0.0272701;      0.0000000
        2011;           9;      0.0030512;      0.0027967;      0.0008141;      0.0014607;      0.0125629;      0.0222880;      0.0000000
        2011;          10;      0.0029877;      0.0021468;      0.0005895;      0.0012360;      0.0093731;      0.0189291;      0.0000000
        2011;          11;      0.0023481;      0.0016093;      0.0004007;      0.0008925;      0.0065975;      0.0142140;      0.0000000
        2011;          12;      0.0015174;      0.0011279;      0.0002759;      0.0005972;      0.0046219;      0.0095440;      0.0000000
        2012;           1;      0.0009827;      0.0008820;      0.0002287;      0.0004465;      0.0037898;      0.0069398;      0.0000000
        2012;           2;      0.0013511;      0.0010140;      0.0002427;      0.0005243;      0.0040884;      0.0084911;      0.0000000
        2012;           3;      0.0009224;      0.0009453;      0.0002537;      0.0004555;      0.0041199;      0.0070757;      0.0000000
        2012;           4;      0.0017976;      0.0014814;      0.0003899;      0.0007749;      0.0063299;      0.0121139;      0.0000000
        2012;           5;      0.0033734;      0.0024683;      0.0006697;      0.0014037;      0.0107220;      0.0215104;      0.0000000
        2012;           6;      0.0038627;      0.0028870;      0.0008361;      0.0016936;      0.0130659;      0.0252949;      0.0000000
        2012;           7;      0.0037752;      0.0031029;      0.0009239;      0.0017580;      0.0142526;      0.0261695;      0.0000000
        2012;           8;      0.0036972;      0.0033411;      0.0010078;      0.0018047;      0.0153662;      0.0270623;      0.0000000
        2012;           9;      0.0025678;      0.0026004;      0.0007702;      0.0012963;      0.0117330;      0.0199433;      0.0000000
        2012;          10;      0.0028515;      0.0020996;      0.0005713;      0.0011906;      0.0091398;      0.0182606;      0.0000000
        2012;          11;      0.0020561;      0.0014991;      0.0003746;      0.0008085;      0.0061894;      0.0128491;      0.0000000
        2012;          12;      0.0008398;      0.0008572;      0.0002310;      0.0004192;      0.0037689;      0.0064466;      0.0000000
        2013;           1;      0.0012052;      0.0009743;      0.0002420;      0.0005011;      0.0040525;      0.0079494;      0.0000000
        2013;           2;      0.0014880;      0.0010693;      0.0002518;      0.0005589;      0.0042543;      0.0091151;      0.0000000
        2013;           3;      0.0021067;      0.0014281;      0.0003316;      0.0007602;      0.0055913;      0.0124936;      0.0000000
        2013;           4;      0.0028305;      0.0018978;      0.0004692;      0.0010599;      0.0077259;      0.0169168;      0.0000000
        2013;           5;      0.0040900;      0.0027411;      0.0007398;      0.0016223;      0.0118025;      0.0249135;      0.0000000
        2013;           6;      0.0055266;      0.0035899;      0.0009847;      0.0021973;      0.0156441;      0.0332840;      0.0000000
        2013;           7;      0.0069966;      0.0044108;      0.0012387;      0.0027841;      0.0194718;      0.0417397;      0.0000000
        2013;           8;      0.0080265;      0.0050704;      0.0014402;      0.0032457;      0.0226684;      0.0480977;      0.0000000
        2013;           9;      0.0058215;      0.0038426;      0.0011142;      0.0024063;      0.0173257;      0.0357767;      0.0000000
        2013;          10;      0.0042738;      0.0026991;      0.0006921;      0.0015833;      0.0111345;      0.0249792;      0.0000000
        2013;          11;      0.0029338;      0.0018581;      0.0004438;      0.0010369;      0.0073155;      0.0169183;      0.0000000
        2013;          12;      0.0020881;      0.0013682;      0.0003138;      0.0007343;      0.0052939;      0.0121520;      0.0000000
        2014;           1;      0.0017872;      0.0012179;      0.0002781;      0.0006406;      0.0047290;      0.0105950;      0.0000000
        2014;           2;      0.0012863;      0.0009871;      0.0002392;      0.0005096;      0.0040192;      0.0082016;      0.0000000
        2014;           3;      0.0014693;      0.0011631;      0.0002903;      0.0006026;      0.0048265;      0.0095835;      0.0000000
        2014;           4;      0.0025884;      0.0018022;      0.0004473;      0.0009898;      0.0073774;      0.0157740;      0.0000000
        2014;           5;      0.0048231;      0.0030753;      0.0007928;      0.0018183;      0.0128196;      0.0283805;      0.0000000
        2014;           6;      0.0061405;      0.0038351;      0.0010460;      0.0023775;      0.0165514;      0.0362109;      0.0000000
        2014;           7;      0.0072648;      0.0045395;      0.0012487;      0.0028520;      0.0198065;      0.0429712;      0.0000000
        2014;           8;      0.0081455;      0.0051380;      0.0014345;      0.0032640;      0.0227481;      0.0485978;      0.0000000
        2014;           9;      0.0066709;      0.0042519;      0.0011431;      0.0026121;      0.0183338;      0.0396456;      0.0000000
        2014;          10;      0.0040808;      0.0026156;      0.0006713;      0.0015287;      0.0108394;      0.0240390;      0.0000000
        2014;          11;      0.0028062;      0.0018169;      0.0004269;      0.0009973;      0.0071226;      0.0163082;      0.0000000
        2014;          12;      0.0016854;      0.0012065;      0.0002843;      0.0006321;      0.0048003;      0.0103055;      0.0000000
        2015;           1;      0.0017331;      0.0011964;      0.0002741;      0.0006264;      0.0046604;      0.0103460;      0.0000000
        2015;           2;      0.0018230;      0.0012158;      0.0002707;      0.0006333;      0.0046187;      0.0106303;      0.0000000
        2015;           3;      0.0023441;      0.0015310;      0.0003443;      0.0008116;      0.0058371;      0.0135578;      0.0000000
        2015;           4;      0.0029646;      0.0019579;      0.0004767;      0.0010908;      0.0078789;      0.0175280;      0.0000000
        2015;           5;      0.0041735;      0.0027856;      0.0007342;      0.0016324;      0.0118310;      0.0252413;      0.0000000
        2015;           6;      0.0044565;      0.0031479;      0.0008798;      0.0018657;      0.0139382;      0.0281089;      0.0000000
        2015;           7;      0.0052059;      0.0037065;      0.0010433;      0.0022017;      0.0164972;      0.0330199;      0.0000000
        2015;           8;      0.0057847;      0.0041952;      0.0011945;      0.0024870;      0.0188068;      0.0371291;      0.0000000
        2015;           9;      0.0048814;      0.0035357;      0.0009713;      0.0020395;      0.0154520;      0.0310264;      0.0000000
        2015;          10;      0.0025427;      0.0019549;      0.0005464;      0.0011012;      0.0086573;      0.0167621;      0.0000000
        2015;          11;      0.0026342;      0.0017396;      0.0004169;      0.0009582;      0.0069277;      0.0155234;      0.0000000
        2015;          12;      0.0014202;      0.0010972;      0.0002677;      0.0005673;      0.0044886;      0.0091010;      0.0000000
