kg/ha/month
 YEAR;Month;Ca;Mg;K;Na;Al;Si;P
        2005;           1;      0.0239120;      0.0398437;      0.0111445;      0.0155474;      0.1745042;      0.2532550;      0.0000000
        2005;           2;      0.0234364;      0.0384803;      0.0106506;      0.0149461;      0.1669131;      0.2443222;      0.0000000
        2005;           3;      0.1472786;      0.0969230;      0.0218206;      0.0512244;      0.3701597;      0.8550975;      0.0000000
        2005;           4;      0.2116373;      0.1379384;      0.0339378;      0.0780797;      0.5589057;      1.2463949;      0.0000000
        2005;           5;      0.1721093;      0.1420800;      0.0433042;      0.0804821;      0.6586177;      1.2027727;      0.0000000
        2005;           6;      0.2202119;      0.1788737;      0.0571678;      0.1043270;      0.8484353;      1.5419438;      0.0000000
        2005;           7;      0.2360792;      0.1965655;      0.0668358;      0.1136450;      0.9488496;      1.6961231;      0.0000000
        2005;           8;      0.1153583;      0.1655834;      0.0542173;      0.0675496;      0.7525517;      1.1404694;      0.0000000
        2005;           9;      0.0521630;      0.1143206;      0.0332192;      0.0324165;      0.4673814;      0.6653218;      0.0000000
        2005;          10;      0.0741515;      0.0796852;      0.0250803;      0.0392457;      0.3709862;      0.6085871;      0.0000000
        2005;          11;      0.1815336;      0.1134483;      0.0249955;      0.0607429;      0.4242449;      1.0240088;      0.0000000
        2005;          12;      0.1443965;      0.0911059;      0.0186578;      0.0459182;      0.3237643;      0.8060292;      0.0000000
        2006;           1;      0.1420927;      0.0904837;      0.0183042;      0.0447501;      0.3181326;      0.7940636;      0.0000000
        2006;           2;      0.1290446;      0.0825751;      0.0171761;      0.0416968;      0.2968597;      0.7270804;      0.0000000
        2006;           3;      0.1558162;      0.1011554;      0.0220656;      0.0525244;      0.3767415;      0.8925016;      0.0000000
        2006;           4;      0.2165196;      0.1406084;      0.0339548;      0.0788050;      0.5626440;      1.2677264;      0.0000000
        2006;           5;      0.2176206;      0.1617479;      0.0473264;      0.0951393;      0.7343724;      1.4240468;      0.0000000
        2006;           6;      0.2953222;      0.2105532;      0.0644446;      0.1294796;      0.9784376;      1.9101149;      0.0000000
        2006;           7;      0.3726442;      0.2546786;      0.0808714;      0.1576798;      1.1802965;      2.3667893;      0.0000000
