 ;;µmol/kg;;;kg/ha;;
        2009;          10;   3042.2385254;   9994.5068359;     79.3560486;    112.7486954;    357.8021240;     19.5106258
        2009;          11;   3042.2385254;   9994.5068359;     77.0545197;    112.7486954;    357.8021240;     18.9447708
        2009;          12;   3048.4123535;   9994.5068359;     74.2663345;    112.9774933;    357.8021240;     18.2592621
        2010;           1;   3054.5925293;   9994.5068359;     71.5644073;    113.2065430;    357.8021240;     17.5949612
        2010;           2;   3054.5925293;   9994.5068359;     70.9787140;    113.2065430;    357.8021240;     17.4509621
        2010;           3;   3060.7790527;   9994.5068359;     72.5670471;    113.4358063;    357.8021240;     17.8414726
        2010;           4;   3060.7790527;   9994.5068359;     74.3304214;    113.4358063;    357.8021240;     18.2750168
        2010;           5;   3060.7790527;   9994.5068359;     76.0171356;    113.4358063;    357.8021240;     18.6897182
        2010;           6;   3060.7790527;   9994.5068359;     78.9103088;    113.4358063;    357.8021240;     19.4010372
        2010;           7;   3060.7790527;   9994.5068359;     84.6746445;    113.4358063;    357.8021240;     20.8182659
        2010;           8;   3060.7790527;   9994.5068359;     84.6213760;    113.4358063;    357.8021240;     20.8051720
        2010;           9;   3060.7790527;   9994.5068359;     85.2413101;    113.4358063;    357.8021240;     20.9575901
        2010;          10;   3060.7790527;   9994.5068359;     83.5484314;    113.4358063;    357.8021240;     20.5413761
        2010;          11;   3060.7790527;   9994.5068359;     76.8959732;    113.4358063;    357.8021240;     18.9057884
        2010;          12;   3066.9719238;   9994.5068359;     75.1386414;    113.6653290;    357.8021240;     18.4737263
        2011;           1;   3073.1708984;   9994.5068359;     71.0580444;    113.8950729;    357.8021240;     17.4704647
        2011;           2;   3073.1708984;   9994.5068359;     67.8864059;    113.8950729;    357.8021240;     16.6906796
        2011;           3;   3079.3762207;   9994.5068359;     67.9815598;    114.1250458;    357.8021240;     16.7140751
        2011;           4;   3085.5878906;   9994.5068359;     67.7427139;    114.3552551;    357.8021240;     16.6553535
        2011;           5;   3085.5878906;   9994.5068359;     68.5878525;    114.3552551;    357.8021240;     16.8631420
        2011;           6;   3085.5878906;   9994.5068359;     71.7549667;    114.3552551;    357.8021240;     17.6418095
        2011;           7;   3085.5878906;   9994.5068359;     72.9926910;    114.3552551;    357.8021240;     17.9461231
        2011;           8;   3085.5878906;   9994.5068359;     72.9225693;    114.3552551;    357.8021240;     17.9288788
        2011;           9;   3085.5878906;   9994.5068359;     72.9926910;    114.3552551;    357.8021240;     17.9461231
        2011;          10;   3085.5878906;   9994.5068359;     74.7091141;    114.3552551;    357.8021240;     18.3681240
        2011;          11;   3091.8056641;   9994.5068359;     76.5730896;    114.5857010;    357.8021240;     18.8264046
        2011;          12;   3098.0297852;   9994.5068359;     75.0780640;    114.8163681;    357.8021240;     18.4588337
        2012;           1;   3104.2597656;   9994.5068359;     70.9787140;    115.0472565;    357.8021240;     17.4509621
        2012;           2;   3104.2597656;   9994.5068359;     67.5006332;    115.0472565;    357.8021240;     16.5958328
        2012;           3;   3110.4965820;   9994.5068359;     63.8490143;    115.2783966;    357.8021240;     15.6980391
        2012;           4;   3110.4965820;   9994.5068359;     64.5464096;    115.2783966;    357.8021240;     15.8695021
        2012;           5;   3110.4965820;   9994.5068359;     66.8555603;    115.2783966;    357.8021240;     16.4372330
        2012;           6;   3110.4965820;   9994.5068359;     71.9057770;    115.2783966;    357.8021240;     17.6788921
        2012;           7;   3110.4965820;   9994.5068359;     71.7549667;    115.2783966;    357.8021240;     17.6418095
        2012;           8;   3110.4965820;   9994.5068359;     71.8305511;    115.2783966;    357.8021240;     17.6603947
        2012;           9;   3110.4965820;   9994.5068359;     71.7549667;    115.2783966;    357.8021240;     17.6418095
        2012;          10;   3116.7395020;   9994.5068359;     76.0737610;    115.5097733;    357.8021240;     18.7036381
        2012;          11;   3122.9887695;   9994.5068359;     74.2019653;    115.7413788;    357.8021240;     18.2434368
        2012;          12;   3129.2438965;   9994.5068359;     70.8188705;    115.9731903;    357.8021240;     17.4116611
        2013;           1;   3129.2438965;   9994.5068359;     70.4123001;    115.9731903;    357.8021240;     17.3117027
        2013;           2;   3129.2438965;   9994.5068359;     70.1634521;    115.9731903;    357.8021240;     17.2505207
        2013;           3;   3129.2438965;   9994.5068359;     70.8188705;    115.9731903;    357.8021240;     17.4116611
        2013;           4;   3129.2438965;   9994.5068359;     74.2019653;    115.9731903;    357.8021240;     18.2434368
        2013;           5;   3129.2438965;   9994.5068359;     77.8690872;    115.9731903;    357.8021240;     19.1450405
        2013;           6;   3129.2438965;   9994.5068359;     80.5616226;    115.9731903;    357.8021240;     19.8070335
        2013;           7;   3129.2438965;   9994.5068359;     85.0392532;    115.9731903;    357.8021240;     20.9079113
        2013;           8;   3129.2438965;   9994.5068359;     85.1912155;    115.9731903;    357.8021240;     20.9452744
        2013;           9;   3129.2438965;   9994.5068359;     81.3618851;    115.9731903;    357.8021240;     20.0037880
        2013;          10;   3129.2438965;   9994.5068359;     77.9673843;    115.9731903;    357.8021240;     19.1692085
        2013;          11;   3135.5053711;   9994.5068359;     78.6348419;    116.2052536;    357.8021240;     19.3333111
        2013;          12;   3135.5053711;   9994.5068359;     76.7355118;    116.2052536;    357.8021240;     18.8663387
        2014;           1;   3135.5053711;   9994.5068359;     73.6765900;    116.2052536;    357.8021240;     18.1142654
        2014;           2;   3141.7734375;   9994.5068359;     68.1233368;    116.4375534;    357.8021240;     16.7489338
        2014;           3;   3148.0476074;   9994.5068359;     67.4518204;    116.6700821;    357.8021240;     16.5838318
        2014;           4;   3148.0476074;   9994.5068359;     67.8864059;    116.6700821;    357.8021240;     16.6906796
        2014;           5;   3148.0476074;   9994.5068359;     70.2051849;    116.6700821;    357.8021240;     17.2607803
        2014;           6;   3148.0476074;   9994.5068359;     74.3942337;    116.6700821;    357.8021240;     18.2907066
        2014;           7;   3148.0476074;   9994.5068359;     75.6723633;    116.6700821;    357.8021240;     18.6049519
        2014;           8;   3148.0476074;   9994.5068359;     75.6140594;    116.6700821;    357.8021240;     18.5906162
        2014;           9;   3148.0476074;   9994.5068359;     75.6723633;    116.6700821;    357.8021240;     18.6049519
        2014;          10;   3148.0476074;   9994.5068359;     76.6815872;    116.6700821;    357.8021240;     18.8530807
        2014;          11;   3154.3278809;   9994.5068359;     75.3486252;    116.9028320;    357.8021240;     18.5253563
        2014;          12;   3166.9074707;   9994.5068359;     73.7432938;    117.3690491;    357.8021240;     18.1306648
        2015;           1;   3166.9074707;   9994.5068359;     72.9225693;    117.3690491;    357.8021240;     17.9288788
        2015;           2;   3173.2065430;   9994.5068359;     68.1233368;    117.6024933;    357.8021240;     16.7489338
        2015;           3;   3173.2065430;   9994.5068359;     66.9563065;    117.6024933;    357.8021240;     16.4620056
        2015;           4;   3173.2065430;   9994.5068359;     68.6792908;    117.6024933;    357.8021240;     16.8856220
        2015;           5;   3173.2065430;   9994.5068359;     70.8989944;    117.6024933;    357.8021240;     17.4313602
        2015;           6;   3173.2065430;   9994.5068359;     73.9416122;    117.6024933;    357.8021240;     18.1794224
        2015;           7;   3173.2065430;   9994.5068359;     73.9416122;    117.6024933;    357.8021240;     18.1794224
        2015;           8;   3173.2065430;   9994.5068359;     73.9416122;    117.6024933;    357.8021240;     18.1794224
        2015;           9;   3173.2065430;   9994.5068359;     73.9416122;    117.6024933;    357.8021240;     18.1794224
        2015;          10;   3173.2065430;   9994.5068359;     74.3304214;    117.6024933;    357.8021240;     18.2750168
        2015;          11;   3179.5119629;   9994.5068359;     75.1386414;    117.8361816;    357.8021240;     18.4737263
        2015;          12;   3198.4658203;   9994.5068359;     71.1763229;    118.5386429;    357.8021240;     17.4995461
