 ;;µmol/kg;;;kg/ha;;
 YEAR;Month;SO4;PO4;Chloride;SO4;PO4;Chloride
        2005;           1;   8789.9707031;   9994.5068359;     58.9268150;    165.1596527;    181.4015961;      7.3451819
        2005;           2;   8748.0634766;   9994.5068359;     60.5829391;    164.3722076;    181.4015961;      7.5516152
        2005;           3;   8685.3916016;   9994.5068359;     69.9954605;    163.1946411;    181.4015961;      8.7248774
        2005;           4;   8664.5507812;   9994.5068359;     69.1293793;    162.8030396;    181.4015961;      8.6169224
        2005;           5;   8654.1396484;  10013.5800781;     69.5679550;    162.6074219;    181.7477875;      8.6715899
        2005;           6;   8643.7353516;  10032.6542969;     69.3061676;    162.4119415;    182.0939789;      8.6389580
        2005;           7;   8654.1396484;  10070.8007812;     77.8690872;    162.6074219;    182.7863464;      9.7063198
        2005;           8;   8654.1396484;  10070.8007812;     79.7011414;    162.6074219;    182.7863464;      9.9346828
        2005;           9;   8643.7353516;  10070.8007812;     87.8146362;    162.4119415;    182.7863464;     10.9460249
        2005;          10;   8633.3369141;  10108.9472656;     84.6480484;    162.2165527;    183.4787140;     10.5513124
        2005;          11;   8406.1533203;  10128.0214844;     71.0184250;    157.9478760;    183.8249207;      8.8523893
        2005;          12;   8283.5126953;  10128.0214844;     70.8188705;    155.6435242;    183.8249207;      8.8275166
        2006;           1;   8071.0585938;  10128.0214844;     66.0818558;    151.6516113;    183.8249207;      8.2370501
        2006;           2;   8030.9042969;  10128.0214844;     52.4105377;    150.8970947;    183.8249207;      6.5329313
        2006;           3;   7960.8745117;  10128.0214844;     62.3445320;    149.5812836;    183.8249207;      7.7711959
        2006;           4;   7940.9223633;  10128.0214844;     68.1233368;    149.2063904;    183.8249207;      8.4915190
        2006;           5;   7930.9560547;  10147.0947266;     61.4656067;    149.0191345;    184.1710968;      7.6616383
        2006;           6;   7920.9956055;  10166.1679688;     56.7293205;    148.8319855;    184.5172882;      7.0712652
        2006;           7;   7930.9560547;  10223.3886719;     65.4933319;    149.0191345;    185.5558319;      8.1636915
        2006;           8;   7930.9560547;  10223.3886719;     66.8555603;    149.0191345;    185.5558319;      8.3334932
        2006;           9;   7911.0410156;  10223.3886719;     58.0886459;    148.6449280;    185.5558319;      7.2407036
        2006;          10;   7911.0410156;  10261.5351562;     74.2019653;    148.6449280;    186.2482147;      9.2492161
        2006;          11;   7713.2734375;  10280.6093750;     68.3106232;    144.9289551;    186.5944214;      8.5148640
        2006;          12;   7595.8134766;  10280.6093750;     68.4497910;    142.7219543;    186.5944214;      8.5322123
        2007;           1;   7537.4223633;  10280.6093750;     66.9563065;    141.6248169;    186.5944214;      8.3460503
        2007;           2;   7440.6035156;  10280.6093750;     68.8155518;    139.8056183;    186.5944214;      8.5778027
        2007;           3;   7411.6796875;  10280.6093750;     71.9057770;    139.2621765;    186.5944214;      8.9629974
        2007;           4;   7382.8125000;  10299.6826172;     73.6765900;    138.7197571;    186.9405823;      9.1837282
        2007;           5;   7392.4287109;  10318.7558594;     78.8191605;    138.9004517;    187.2867737;      9.8247452
        2007;           6;   7402.0512695;  10337.8300781;     80.6403351;    139.0812531;    187.6329651;     10.0517540
        2007;           7;   7402.0512695;  10356.9033203;     83.6375732;    139.0812531;    187.9791565;     10.4253559
        2007;           8;   7402.0512695;  10356.9033203;     84.1840515;    139.0812531;    187.9791565;     10.4934750
        2007;           9;   7392.4287109;  10356.9033203;     78.9103088;    138.9004517;    187.9791565;      9.8361063
        2007;          10;   7354.0014648;  10356.9033203;     77.1069565;    138.1784363;    187.9791565;      9.6113205
        2007;          11;   7296.5488281;  10375.9765625;     60.2334862;    137.0988922;    188.3253326;      7.5080557
        2007;          12;   7172.8398438;  10375.9765625;     76.4637146;    134.7744446;    188.3253326;      9.5311403
        2008;           1;   7040.7988281;  10375.9765625;     55.5903740;    132.2934723;    188.3253326;      6.9292960
        2008;           2;   6993.9384766;  10375.9765625;     59.0758934;    131.4129944;    188.3253326;      7.3637629
        2008;           3;   6937.9121094;  10375.9765625;     69.5246048;    130.3602905;    188.3253326;      8.6661863
        2008;           4;   6891.3959961;  10375.9765625;     64.7734375;    129.4862518;    188.3253326;      8.0739574
        2008;           5;   6891.3959961;  10375.9765625;     69.6111984;    129.4862518;    188.3253326;      8.6769800
        2008;           6;   6872.8330078;  10414.1230469;     65.9762115;    129.1374664;    189.0177002;      8.2238817
        2008;           7;   6872.8330078;  10433.1972656;     72.6388168;    129.1374664;    189.3639221;      9.0543699
        2008;           8;   6872.8330078;  10433.1972656;     84.3504105;    129.1374664;    189.3639221;     10.5142107
        2008;           9;   6882.1118164;  10471.3437500;     91.3029099;    129.3118134;    190.0562439;     11.3808346
        2008;          10;   6845.0361328;  10471.3437500;     78.0162506;    128.6151733;    190.0562439;      9.7246628
        2008;          11;   6761.9833984;  10490.4179688;     72.6388168;    127.0546494;    190.4024658;      9.0543699
        2008;          12;   6670.2958984;  10490.4179688;     71.7549667;    125.3318863;    190.4024658;      8.9441986
        2009;           1;   6597.3974609;  10490.4179688;     67.7427139;    123.9621582;    190.4024658;      8.4440756
        2009;           2;   6561.0986328;  10490.4179688;     53.4693527;    123.2801208;    190.4024658;      6.6649122
        2009;           3;   6488.7998047;  10490.4179688;     62.0879707;    121.9216690;    190.4024658;      7.7392159
        2009;           4;   6470.7885742;  10490.4179688;     67.9815598;    121.5832291;    190.4024658;      8.4738474
        2009;           5;   6443.8173828;  10509.4912109;     58.3203545;    121.0764618;    190.7486420;      7.2695866
        2009;           6;   6443.8173828;  10528.5644531;     60.2334862;    121.0764618;    191.0948181;      7.5080557
        2009;           7;   6452.8012695;  10547.6376953;     65.0535355;    121.2452545;    191.4410095;      8.1088715
        2009;           8;   6452.8012695;  10547.6376953;     66.5499573;    121.2452545;    191.4410095;      8.2953987
        2009;           9;   6443.8173828;  10547.6376953;     60.4438400;    121.0764618;    191.4410095;      7.5342765
        2009;          10;   6416.9023438;  10585.7851562;     77.4681931;    120.5707321;    192.1333771;      9.6563473
        2009;          11;   6354.3208008;  10604.8583984;     71.2937393;    119.3948593;    192.4795685;      8.8867073
        2009;          12;   6283.1748047;  10604.8583984;     69.1737442;    118.0580521;    192.4795685;      8.6224518
