 ;;µmol/kg;;;kg/ha;;
 YEAR;Month;SO4;PO4;Chloride;SO4;PO4;Chloride
        2005;           1;   3042.2385254;   9994.5068359;     83.6965485;    115.8821869;    367.7460938;     21.1496887
        2005;           2;   3042.2385254;   9994.5068359;     81.5803452;    115.8821869;    367.7460938;     20.6149349
        2005;           3;   3042.2385254;   9994.5068359;     79.6585388;    115.8821869;    367.7460938;     20.1293049
        2005;           4;   3042.2385254;   9994.5068359;     80.6794815;    115.8821869;    367.7460938;     20.3872910
        2005;           5;   3042.2385254;   9994.5068359;     83.1216125;    115.8821869;    367.7460938;     21.0044022
        2005;           6;   3042.2385254;   9994.5068359;     86.1884384;    115.8821869;    367.7460938;     21.7793789
        2005;           7;   3042.2385254;   9994.5068359;     88.1743469;    115.8821869;    367.7460938;     22.2812080
        2005;           8;   3042.2385254;   9994.5068359;     88.2094116;    115.8821869;    367.7460938;     22.2900658
        2005;           9;   3042.2385254;   9994.5068359;     88.1743469;    115.8821869;    367.7460938;     22.2812080
        2005;          10;   3042.2385254;   9994.5068359;     88.2094116;    115.8821869;    367.7460938;     22.2900658
        2005;          11;   3042.2385254;   9994.5068359;     79.6585388;    115.8821869;    367.7460938;     20.1293049
        2005;          12;   3042.2385254;   9994.5068359;     76.1301575;    115.8821869;    367.7460938;     19.2377014
        2006;           1;   3042.2385254;   9994.5068359;     71.5260162;    115.8821869;    367.7460938;     18.0742588
        2006;           2;   3042.2385254;   9994.5068359;     70.8989944;    115.8821869;    367.7460938;     17.9158134
        2006;           3;   3042.2385254;   9994.5068359;     70.4944229;    115.8821869;    367.7460938;     17.8135796
        2006;           4;   3042.2385254;   9994.5068359;     71.4489670;    115.8821869;    367.7460938;     18.0547905
        2006;           5;   3042.2385254;   9994.5068359;     74.0071411;    115.8821869;    367.7460938;     18.7012253
        2006;           6;   3042.2385254;   9994.5068359;     77.0545197;    115.8821869;    367.7460938;     19.4712830
        2006;           7;   3042.2385254;   9994.5068359;     77.1069565;    115.8821869;    367.7460938;     19.4845333
        2006;           8;   3042.2385254;   9994.5068359;     77.1591721;    115.8821869;    367.7460938;     19.4977283
        2006;           9;   3042.2385254;   9994.5068359;     77.0545197;    115.8821869;    367.7460938;     19.4712830
        2006;          10;   3042.2385254;   9994.5068359;     77.0545197;    115.8821869;    367.7460938;     19.4712830
        2006;          11;   3042.2385254;   9994.5068359;     73.6431198;    115.8821869;    367.7460938;     18.6092396
        2006;          12;   3042.2385254;   9994.5068359;     73.8427887;    115.8821869;    367.7460938;     18.6596928
        2007;           1;   3042.2385254;   9994.5068359;     71.9057770;    115.8821869;    367.7460938;     18.1702232
        2007;           2;   3042.2385254;   9994.5068359;     70.7786713;    115.8821869;    367.7460938;     17.8854103
        2007;           3;   3042.2385254;   9994.5068359;     71.0580444;    115.8821869;    367.7460938;     17.9560051
        2007;           4;   3042.2385254;   9994.5068359;     72.6388168;    115.8821869;    367.7460938;     18.3554573
        2007;           5;   3042.2385254;   9994.5068359;     74.7712631;    115.8821869;    367.7460938;     18.8943138
        2007;           6;   3042.2385254;   9994.5068359;     78.1617279;    115.8821869;    367.7460938;     19.7510662
        2007;           7;   3042.2385254;   9994.5068359;     78.2577896;    115.8821869;    367.7460938;     19.7753429
        2007;           8;   3042.2385254;   9994.5068359;     78.2577896;    115.8821869;    367.7460938;     19.7753429
        2007;           9;   3042.2385254;   9994.5068359;     78.2577896;    115.8821869;    367.7460938;     19.7753429
        2007;          10;   3042.2385254;   9994.5068359;     79.0007629;    115.8821869;    367.7460938;     19.9630890
        2007;          11;   3042.2385254;   9994.5068359;     79.8700027;    115.8821869;    367.7460938;     20.1827393
        2007;          12;   3042.2385254;   9994.5068359;     78.4947815;    115.8821869;    367.7460938;     19.8352299
        2008;           1;   3042.2385254;   9994.5068359;     74.4577560;    115.8821869;    367.7460938;     18.8150940
        2008;           2;   3042.2385254;   9994.5068359;     71.4489670;    115.8821869;    367.7460938;     18.0547905
        2008;           3;   3042.2385254;   9994.5068359;     70.9787140;    115.8821869;    367.7460938;     17.9359589
        2008;           4;   3042.2385254;   9994.5068359;     70.9787140;    115.8821869;    367.7460938;     17.9359589
        2008;           5;   3042.2385254;   9994.5068359;     73.0624924;    115.8821869;    367.7460938;     18.4625187
        2008;           6;   3042.2385254;   9994.5068359;     77.4681931;    115.8821869;    367.7460938;     19.5758152
        2008;           7;   3042.2385254;   9994.5068359;     77.4681931;    115.8821869;    367.7460938;     19.5758152
        2008;           8;   3042.2385254;   9994.5068359;     77.4681931;    115.8821869;    367.7460938;     19.5758152
        2008;           9;   3042.2385254;   9994.5068359;     77.4681931;    115.8821869;    367.7460938;     19.5758152
        2008;          10;   3042.2385254;   9994.5068359;     77.4681931;    115.8821869;    367.7460938;     19.5758152
        2008;          11;   3042.2385254;   9994.5068359;     79.4432526;    115.8821869;    367.7460938;     20.0749016
        2008;          12;   3042.2385254;   9994.5068359;     78.4947815;    115.8821869;    367.7460938;     19.8352299
        2009;           1;   3042.2385254;   9994.5068359;     76.5185165;    115.8821869;    367.7460938;     19.3358364
        2009;           2;   3042.2385254;   9994.5068359;     76.8959732;    115.8821869;    367.7460938;     19.4312153
        2009;           3;   3042.2385254;   9994.5068359;     74.7091141;    115.8821869;    367.7460938;     18.8786106
        2009;           4;   3042.2385254;   9994.5068359;     74.3942337;    115.8821869;    367.7460938;     18.7990417
        2009;           5;   3042.2385254;   9994.5068359;     76.8959732;    115.8821869;    367.7460938;     19.4312153
        2009;           6;   3042.2385254;   9994.5068359;     82.3456345;    115.8821869;    367.7460938;     20.8083210
        2009;           7;   3042.2385254;   9994.5068359;     82.2782898;    115.8821869;    367.7460938;     20.7912998
        2009;           8;   3042.2385254;   9994.5068359;     82.2782898;    115.8821869;    367.7460938;     20.7912998
        2009;           9;   3042.2385254;   9994.5068359;     82.2782898;    115.8821869;    367.7460938;     20.7912998
