 ;;µmol/kg;;;kg/ha;;
        2011;           1;   8789.9707031;  10910.0341797;     62.5664215;    173.8048096;    208.3836975;      8.2070808
        2011;           2;   8769.0048828;  10910.0341797;     60.8584595;    173.3902283;    208.3836975;      7.9830394
        2011;           3;   8748.0634766;  10929.1074219;     68.5419464;    172.9761658;    208.7480011;      8.9909134
        2011;           4;   8727.1484375;  10948.1816406;     65.1644363;    172.5626068;    209.1123047;      8.5478725
        2011;           5;   8727.1484375;  10948.1816406;     67.5006332;    172.5626068;    209.1123047;      8.8543205
        2011;           6;   8727.1484375;  10967.2548828;     74.8947754;    172.5626068;    209.4766235;      9.8242388
        2011;           7;   8727.1484375;  10986.3281250;     82.5451431;    172.5626068;    209.8409271;     10.8277674
        2011;           8;   8727.1484375;  10986.3281250;     82.5451431;    172.5626068;    209.8409271;     10.8277674
        2011;           9;   8727.1484375;  10986.3281250;     83.6079407;    172.5626068;    209.8409271;     10.9671774
        2011;          10;   8716.6992188;  11005.4013672;     78.4477386;    172.3560028;    210.2052155;     10.2902946
        2011;          11;   8706.2568359;  11024.4746094;     74.7712631;    172.1495361;    210.5695190;      9.8080368
        2011;          12;   8685.3916016;  11024.4746094;     71.7928085;    171.7369537;    210.5695190;      9.4173412
        2012;           1;   8643.7353516;  11024.4746094;     67.6462784;    170.9132843;    210.5695190;      8.8734245
        2012;           2;   8622.9443359;  11024.4746094;     54.7550087;    170.5021820;    210.5695190;      7.1824269
        2012;           3;   8581.4384766;  11043.5488281;     60.7211456;    169.6814728;    210.9338531;      7.9650288
        2012;           4;   8560.7226562;  11062.6220703;     66.1344528;    169.2718658;    211.2981567;      8.6751127
        2012;           5;   8560.7226562;  11081.6953125;     65.9231644;    169.2718658;    211.6624451;      8.6473980
        2012;           6;   8560.7226562;  11100.7695312;     67.7427139;    169.2718658;    212.0267792;      8.8860741
        2012;           7;   8571.0771484;  11119.8427734;     78.1617279;    169.4766083;    212.3910828;     10.2527771
        2012;           8;   8571.0771484;  11119.8427734;     80.6010513;    169.4766083;    212.3910828;     10.5727530
        2012;           9;   8560.7226562;  11119.8427734;     80.6794815;    169.2718658;    212.3910828;     10.5830402
        2012;          10;   8529.6962891;  11138.9160156;     77.5189896;    168.6583862;    212.7553711;     10.1684675
        2012;          11;   8498.7255859;  11157.9892578;     71.0975723;    168.0459747;    213.1197052;      9.3261442
        2012;          12;   8457.5195312;  11177.0625000;     69.0402985;    167.2312317;    213.4839935;      9.0562840
        2013;           1;   8436.9541016;  11177.0625000;     68.3106232;    166.8245850;    213.4839935;      8.9605694
        2013;           2;   8436.9541016;  11177.0625000;     69.4375687;    166.8245850;    213.4839935;      9.1083956
        2013;           3;   8436.9541016;  11196.1367188;     72.0922928;    166.8245850;    213.8483124;      9.4566259
        2013;           4;   8436.9541016;  11215.2099609;     74.7712631;    166.8245850;    214.2126160;      9.8080368
        2013;           5;   8436.9541016;  11234.2832031;     78.3531265;    166.8245850;    214.5769196;     10.2778835
        2013;           6;   8436.9541016;  11253.3574219;     77.4681931;    166.8245850;    214.9412231;     10.1618023
        2013;           7;   8436.9541016;  11272.4306641;     84.5139236;    166.8245850;    215.3055420;     11.0860195
        2013;           8;   8436.9541016;  11272.4306641;     87.5905457;    166.8245850;    215.3055420;     11.4895926
        2013;           9;   8416.4150391;  11310.5771484;     69.1737442;    166.4184570;    216.0341339;      9.0737886
        2013;          10;   8416.4150391;  11348.7246094;     72.0551682;    166.4184570;    216.7627563;      9.4517565
        2013;          11;   8416.4150391;  11367.7978516;     66.6012421;    166.4184570;    217.1270752;      8.7363424
        2013;          12;   8406.1533203;  11367.7978516;     72.5310364;    166.2155457;    217.1270752;      9.5141783
        2014;           1;   8395.8994141;  11367.7978516;     64.7734375;    166.0128174;    217.1270752;      8.4965830
        2014;           2;   8354.9433594;  11367.7978516;     61.1979141;    165.2029877;    217.1270752;      8.0275679
        2014;           3;   8314.0878906;  11386.8710938;     68.2172318;    164.3951416;    217.4913635;      8.9483194
        2014;           4;   8303.8896484;  11405.9453125;     67.6462784;    164.1934967;    217.8556824;      8.8734245
        2014;           5;   8293.6972656;  11444.0917969;     68.1233368;    163.9919739;    218.5842896;      8.9360018
        2014;           6;   8293.6972656;  11463.1650391;     76.1863251;    163.9919739;    218.9486084;      9.9936571
        2014;           7;   8293.6972656;  11463.1650391;     79.3560486;    163.9919739;    218.9486084;     10.4094410
        2014;           8;   8293.6972656;  11463.1650391;     85.4389725;    163.9919739;    218.9486084;     11.2073612
        2014;           9;   8293.6972656;  11463.1650391;     86.8364716;    163.9919739;    218.9486084;     11.3906765
        2014;          10;   8273.3330078;  11501.3125000;     75.4376602;    163.5892944;    219.6772156;      9.8954506
        2014;          11;   8252.9921875;  11520.3857422;     72.8167725;    163.1870728;    220.0415344;      9.5516586
        2014;          12;   8212.3876953;  11539.4589844;     71.5644073;    162.3842010;    220.4058228;      9.3873806
        2015;           1;   8192.1230469;  11558.5332031;     68.8607407;    161.9835205;    220.7701416;      9.0327301
        2015;           2;   8171.8828125;  11577.6064453;     54.6653748;    161.5833130;    221.1344452;      7.1706691
        2015;           3;   8151.6674805;  11596.6796875;     59.5171890;    161.1835785;    221.4987488;      7.8071003
        2015;           4;   8151.6674805;  11615.7529297;     67.9340515;    161.1835785;    221.8630524;      8.9111729
        2015;           5;   8151.6674805;  11634.8261719;     75.6140594;    161.1835785;    222.2273712;      9.9185896
        2015;           6;   8151.6674805;  11634.8261719;     82.9962769;    161.1835785;    222.2273712;     10.8869429
        2015;           7;   8151.6674805;  11634.8261719;     82.8693771;    161.1835785;    222.2273712;     10.8702965
        2015;           8;   8151.6674805;  11634.8261719;     81.8649750;    161.1835785;    222.2273712;     10.7385464
        2015;           9;   8151.6674805;  11634.8261719;     79.0905685;    161.1835785;    222.2273712;     10.3746166
        2015;          10;   8151.6674805;  11672.9736328;     81.2880936;    161.1835785;    222.9559784;     10.6628742
        2015;          11;   8121.3925781;  11692.0468750;     74.2663345;    160.5849457;    223.3203125;      9.7418041
        2015;          12;   8030.9042969;  11711.1210938;     69.0402985;    158.7957306;    223.6846313;      9.0562840
