 ;;µmol/kg;;;kg/ha;;
 YEAR;Month;SO4;PO4;Chloride;SO4;PO4;Chloride
        2005;           1;   3091.8056641;   9994.5068359;     76.4086914;    111.4272232;    347.9394836;     18.2681618
        2005;           2;   3098.0297852;   9994.5068359;     73.1319733;    111.6515274;    347.9394836;     17.4847488
        2005;           3;   3110.4965820;   9994.5068359;     72.2399139;    112.1008377;    347.9394836;     17.2714729
        2005;           4;   3116.7395020;   9994.5068359;     75.4967117;    112.3258286;    347.9394836;     18.0501213
        2005;           5;   3116.7395020;   9994.5068359;     79.0457458;    112.3258286;    347.9394836;     18.8986435
        2005;           6;   3116.7395020;   9994.5068359;     81.2880936;    112.3258286;    347.9394836;     19.4347553
        2005;           7;   3116.7395020;   9994.5068359;     81.7235870;    112.3258286;    347.9394836;     19.5388737
        2005;           8;   3116.7395020;   9994.5068359;     81.7945175;    112.3258286;    347.9394836;     19.5558319
        2005;           9;   3116.7395020;   9994.5068359;     81.7235870;    112.3258286;    347.9394836;     19.5388737
        2005;          10;   3116.7395020;   9994.5068359;     81.7235870;    112.3258286;    347.9394836;     19.5388737
        2005;          11;   3173.2065430;   9994.5068359;     77.1852036;    114.3608704;    347.9394836;     18.4538174
        2005;          12;   3204.7961426;   9994.5068359;     73.6095810;    115.4993362;    347.9394836;     17.5989361
        2006;           1;   3255.6652832;   9994.5068359;     68.5878525;    117.3326416;    347.9394836;     16.3983173
        2006;           2;   3262.0522461;   9994.5068359;     67.0564957;    117.5628281;    347.9394836;     16.0321941
        2006;           3;   3281.2500000;   9994.5068359;     66.6523895;    118.2547073;    347.9394836;     15.9355803
        2006;           4;   3281.2500000;   9994.5068359;     69.3061676;    118.2547073;    347.9394836;     16.5700550
        2006;           5;   3274.8444824;   9994.5068359;     74.6466827;    118.0238571;    347.9394836;     17.8468933
        2006;           6;   3274.8444824;   9994.5068359;     75.3188095;    118.0238571;    347.9394836;     18.0075874
        2006;           7;   3274.8444824;   9994.5068359;     78.2577896;    118.0238571;    347.9394836;     18.7102528
        2006;           8;   3274.8444824;   9994.5068359;     78.2577896;    118.0238571;    347.9394836;     18.7102528
        2006;           9;   3274.8444824;   9994.5068359;     78.2577896;    118.0238571;    347.9394836;     18.7102528
        2006;          10;   3274.8444824;   9994.5068359;     78.4005203;    118.0238571;    347.9394836;     18.7443810
        2006;          11;   3332.7197266;   9994.5068359;     72.8873825;    120.1096420;    347.9394836;     17.4262695
        2006;          12;   3365.0917969;   9994.5068359;     70.4944229;    121.2763214;    347.9394836;     16.8541489
        2007;           1;   3384.5900879;   9994.5068359;     69.2621384;    121.9790344;    347.9394836;     16.5595303
        2007;           2;   3410.6755371;   9994.5068359;     69.3938751;    122.9191284;    347.9394836;     16.5910263
        2007;           3;   3417.2126465;   9994.5068359;     70.7383652;    123.1547318;    347.9394836;     16.9124737
        2007;           4;   3423.7558594;   9994.5068359;     74.2019653;    123.3905487;    347.9394836;     17.7405643
        2007;           5;   3423.7558594;   9994.5068359;     76.8426971;    123.3905487;    347.9394836;     18.3719273
        2007;           6;   3423.7558594;   9994.5068359;     82.3456345;    123.3905487;    347.9394836;     19.6875954
