"";"X";"X.1";"Residue.L1.L2.L3";"X.2";"X.3";"X.4";"X.5";"X.6";"X.7";"L1.L2.L3";"X.8";"X.9";"X.10";"X.11";"X.12";"X.13";"Coarse.litter..L1.";"X.14";"X.15";"X.16";"X.17";"X.18";"X.19";"Fine.litter..L2.";"X.20";"X.21";"X.22";"X.23";"X.24";"X.25";"Humus..L3.";"X.26";"X.27";"X.28";"X.29";"X.30";"X.31";"X.32"
"352";"        2034";"           3";4876,3076172;107,7559433;42,3906364;8,255825;11,057807;6,4466133;9,8313932;"   4876.3076172";"    107.7559433";"     42.3906364";"      8.2558250";"     11.0578070";"      6.4466133";"      9.8313932";"   1010.1290283";"      8.6314316";"      4.5976853";"      1.2011799";"      4.3549447";"      0.7301119";"      0.7157731";"    584.4506836";"      6.7606778";"      0.0000000";"      0.0000000";"      0.0000000";"      0.0000000";"      0.6003125";"   3281.7280273";"     92.3638229";"     37.7929535";"      7.0546446";"      6.7028613";"      5.7165017";"      8.5153074";NA
"353";"        2034";"           4";4865,3989258;107,5580368;42,2641449;8,2287865;11,0000105;6,4271817;9,8141346;"   4865.3989258";"    107.5580368";"     42.2641449";"      8.2287865";"     11.0000105";"      6.4271817";"      9.8141346";"   1000.3508911";"      8.5419912";"      4.5492043";"      1.1887031";"      4.3109860";"      0.7224797";"      0.7083350";"    584.2090454";"      6.7360826";"      0.0000000";"      0.0000000";"      0.0000000";"      0.0000000";"      0.5980297";"   3280.8386230";"     92.2799683";"     37.7149391";"      7.0400829";"      6.6890254";"      5.7047019";"      8.5077696";NA
"354";"        2034";"           5";4855,9887695;107,3502426;42,128685;8,2005196;10,9452953;6,4065084;9,7958956;"   4855.9887695";"    107.3502426";"     42.1286850";"      8.2005196";"     10.9452953";"      6.4065084";"      9.7958956";"    992.3464355";"      8.4613247";"      4.5045381";"      1.1773850";"      4.2723713";"      0.7155393";"      0.7016074";"    583.8250732";"      6.7067389";"      0.0000000";"      0.0000000";"      0.0000000";"      0.0000000";"      0.5953118";"   3279.8173828";"     92.1821747";"     37.6241455";"      7.0231357";"      6.6729236";"      5.6909690";"      8.4989758";NA
"355";"        2034";"           6";4842,0239258;107,0777054;41,95438;8,1636438;10,8696442;6,3798132;9,7720556;"   4842.0239258";"    107.0777054";"     41.9543800";"      8.1636438";"     10.8696442";"      6.3798132";"      9.7720556";"    980.2741699";"      8.3469057";"      4.4420190";"      1.1613754";"      4.2165480";"      0.7057530";"      0.6920822";"    583.1600342";"      6.6691980";"      0.0000000";"      0.0000000";"      0.0000000";"      0.0000000";"      0.5918439";"   3278.5898438";"     92.0615997";"     37.5123634";"      7.0022678";"      6.6530967";"      5.6740603";"      8.4881296";NA
"356";"        2034";"           7";4845,6567383;107,0857544;41,9547729;8,1648293;10,8812323;6,3800664;9,7725706;"   4845.6567383";"    107.0857544";"     41.9547729";"      8.1648293";"     10.8812323";"      6.3800664";"      9.7725706";"    984.0975342";"      8.3708191";"      4.4535451";"      1.1646396";"      4.2301097";"      0.7076902";"      0.6940345";"    583.1101685";"      6.6656728";"      0.0000000";"      0.0000000";"      0.0000000";"      0.0000000";"      0.5915177";"   3278.4489746";"     92.0492630";"     37.5012283";"      7.0001903";"      6.6511221";"      5.6723766";"      8.4870186";NA
"357";"        2034";"           8";4842,3686523;106,9682922;41,8759003;8,1490831;10,8567085;6,3681445;9,7621269;"   4842.3686523";"    106.9682922";"     41.8759003";"      8.1490831";"     10.8567085";"      6.3681445";"      9.7621269";"    981.8383789";"      8.3392467";"      4.4350424";"      1.1601615";"      4.2162929";"      0.7048991";"      0.6913717";"    582.7979126";"      6.6460900";"      0.0000000";"      0.0000000";"      0.0000000";"      0.0000000";"      0.5897072";"   3277.7329102";"     91.9829559";"     37.4408607";"      6.9889216";"      6.6404152";"      5.6632457";"      8.4810476";NA
"358";"        2034";"           9";4835,5356445;106,7291412;41,7155609;8,1170425;10,8065453;6,3438935;9,7408686;"   4835.5356445";"    106.7291412";"     41.7155609";"      8.1170425";"     10.8065453";"      6.3438935";"      9.7408686";"    977.1124878";"      8.2744989";"      4.3972373";"      1.1509941";"      4.1878629";"      0.6991822";"      0.6859086";"    582.0314941";"      6.6050620";"      0.0000000";"      0.0000000";"      0.0000000";"      0.0000000";"      0.5859206";"   3276.3920898";"     91.8495865";"     37.3183250";"      6.9660482";"      6.6186824";"      5.6447110";"      8.4690409";NA
"359";"        2034";"          10";4868,3764648;106,8131332;41,7260551;8,1290064;10,9117546;6,3471355;9,746521;"   4868.3764648";"    106.8131332";"     41.7260551";"      8.1290064";"     10.9117546";"      6.3471355";"      9.7465210";"   1011.1433105";"      8.4895191";"      4.5017352";"      1.1805058";"      4.3097444";"      0.7166436";"      0.7034461";"    581.9152832";"      6.5776601";"      0.0000000";"      0.0000000";"      0.0000000";"      0.0000000";"      0.5833725";"   3275.3181152";"     91.7459488";"     37.2243195";"      6.9485016";"      6.6020103";"      5.6304917";"      8.4597025";NA
"360";"        2034";"          11";4874,6621094;106,7503433;41,6712036;8,1206074;10,9210386;6,3392615;9,7404575;"   4874.6621094";"    106.7503433";"     41.6712036";"      8.1206074";"     10.9210386";"      6.3392615";"      9.7404575";"   1018.2428589";"      8.5222282";"      4.5154576";"      1.1849066";"      4.3311906";"      0.7191424";"      0.7060501";"    581.9133301";"      6.5585456";"      0.0000000";"      0.0000000";"      0.0000000";"      0.0000000";"      0.5815915";"   3274.5058594";"     91.6695709";"     37.1557465";"      6.9357014";"      6.5898485";"      5.6201196";"      8.4528151";NA
"361";"        2034";"          12";4869,4213867;106,6131973;41,5805893;8,1020002;10,8875141;6,3254614;9,7283421;"   4869.4213867";"    106.6131973";"     41.5805893";"      8.1020002";"     10.8875141";"      6.3254614";"      9.7283421";"   1013.8080444";"      8.4752102";"      4.4892077";"      1.1783149";"      4.3090825";"      0.7150779";"      0.7021156";"    581.8747559";"      6.5404272";"      0.0000000";"      0.0000000";"      0.0000000";"      0.0000000";"      0.5799052";"   3273.7387695";"     91.5975647";"     37.0913811";"      6.9236865";"      6.5784330";"      5.6103835";"      8.4463205";NA
"362";"        2035";"           1";4862,7626953;106,4720459;41,4895363;8,0828981;10,8496342;6,3115253;9,7159452;"   4862.7626953";"    106.4720459";"     41.4895363";"      8.0828981";"     10.8496342";"      6.3115253";"      9.7159452";"   1007.9572144";"      8.4193506";"      4.4586792";"      1.1705103";"      4.2819371";"      0.7102966";"      0.6974604";"    581.7924194";"      6.5231261";"      0.0000000";"      0.0000000";"      0.0000000";"      0.0000000";"      0.5782975";"   3273.0134277";"     91.5295715";"     37.0308571";"      6.9123883";"      6.5676980";"      5.6012287";"      8.4401865";NA
"363";"        2035";"           2";4857,8032227;106,3482285;41,4085884;8,0662222;10,8191242;6,2991862;9,7050133;"   4857.8032227";"    106.3482285";"     41.4085884";"      8.0662222";"     10.8191242";"      6.2991862";"      9.7050133";"   1003.7931519";"      8.3763094";"      4.4347682";"      1.1644810";"      4.2615414";"      0.7065846";"      0.6938621";"    581.6848145";"      6.5066738";"      0.0000000";"      0.0000000";"      0.0000000";"      0.0000000";"      0.5767701";"   3272.3256836";"     91.4652481";"     36.9738197";"      6.9017415";"      6.5575829";"      5.5926018";"      8.4343805";NA
"364";"        2035";"           3";4850,6347656;106,1907806;41,3071899;8,0450592;10,7780733;6,2836819;9,6911612;"   4850.6347656";"    106.1907806";"     41.3071899";"      8.0450592";"     10.7780733";"      6.2836819";"      9.6911612";"    997.6333008";"      8.3165941";"      4.4020262";"      1.1561334";"      4.2326665";"      0.7014656";"      0.6888825";"    581.4919434";"      6.4864211";"      0.0000000";"      0.0000000";"      0.0000000";"      0.0000000";"      0.5748931";"   3271.5090332";"     91.3877716";"     36.9051628";"      6.8889260";"      6.5454059";"      5.5822163";"      8.4273872";NA
"365";"        2035";"           4";4841,2749023;106,0176163;41,1982346;8,0218372;10,7289896;6,2669411;9,6760139;"   4841.2749023";"    106.0176163";"     41.1982346";"      8.0218372";"     10.7289896";"      6.2669411";"      9.6760139";"    989.3632812";"      8.2421999";"      4.3619094";"      1.1457613";"      4.1957922";"      0.6951373";"      0.6826986";"    581.2229004";"      6.4656281";"      0.0000000";"      0.0000000";"      0.0000000";"      0.0000000";"      0.5729697";"   3270.6887207";"     91.3097839";"     36.8363266";"      6.8760757";"      6.5331964";"      5.5718036";"      8.4203444";NA
"366";"        2035";"           5";4832,9423828;105,8274841;41,0762939;7,9964819;10,6806564;6,2483363;9,6592665;"   4832.9423828";"    105.8274841";"     41.0762939";"      7.9964819";"     10.6806564";"      6.2483363";"      9.6592665";"    982.4271240";"      8.1730261";"      4.3237786";"      1.1360514";"      4.1623244";"      0.6892107";"      0.6769294";"    580.8092651";"      6.4396973";"      0.0000000";"      0.0000000";"      0.0000000";"      0.0000000";"      0.5705752";"   3269.7060547";"     91.2147598";"     36.7525101";"      6.8604307";"      6.5183315";"      5.5591254";"      8.4117613";NA
"367";"        2035";"           6";4825,9082031;105,6601639;40,9689903;7,9742851;10,6392994;6,2319856;9,6445045;"   4825.9082031";"    105.6601639";"     40.9689903";"      7.9742851";"     10.6392994";"      6.2319856";"      9.6445045";"    976.7041016";"      8.1147270";"      4.2915006";"      1.1278589";"      4.1342716";"      0.6842076";"      0.6720628";"    580.3919678";"      6.4162846";"      0.0000000";"      0.0000000";"      0.0000000";"      0.0000000";"      0.5684156";"   3268.8120117";"     91.1291504";"     36.6774864";"      6.8464270";"      6.5050263";"      5.5477777";"      8.4040260";NA
"368";"        2035";"           7";4822,2314453;105,5585632;40,9032784;7,9608955;10,6160631;6,2220049;9,635498;"   4822.2314453";"    105.5585632";"     40.9032784";"      7.9608955";"     10.6160631";"      6.2220049";"      9.6354980";"    973.8961182";"      8.0834599";"      4.2739067";"      1.1234505";"      4.1195722";"      0.6815050";"      0.6694431";"    580.1206055";"      6.4013786";"      0.0000000";"      0.0000000";"      0.0000000";"      0.0000000";"      0.5670412";"   3268.2145996";"     91.0737152";"     36.6293716";"      6.8374443";"      6.4964924";"      5.5404997";"      8.3990135";NA
"369";"        2035";"           8";4830,6386719;105,6167603;40,9325409;7,9689031;10,6475525;6,2268181;9,6402731;"   4830.6386719";"    105.6167603";"     40.9325409";"      7.9689031";"     10.6475525";"      6.2268181";"      9.6402731";"    982.3035278";"      8.1416636";"      4.3031712";"      1.1314584";"      4.1510596";"      0.6863181";"      0.6742181";"    580.1206055";"      6.4013786";"      0.0000000";"      0.0000000";"      0.0000000";"      0.0000000";"      0.5670412";"   3268.2145996";"     91.0737152";"     36.6293716";"      6.8374443";"      6.4964924";"      5.5404997";"      8.3990135";NA
"370";"        2035";"           9";4833,9760742;105,529953;40,8673859;7,9577031;10,6459818;6,2172837;9,6321888;"   4833.9760742";"    105.5299530";"     40.8673859";"      7.9577031";"     10.6459818";"      6.2172837";"      9.6321888";"    986.7573242";"      8.1554804";"      4.3075404";"      1.1332375";"      4.1618209";"      0.6873010";"      0.6752738";"    579.8441772";"      6.3807197";"      0.0000000";"      0.0000000";"      0.0000000";"      0.0000000";"      0.5651316";"   3267.3745117";"     90.9937592";"     36.5598450";"      6.8244662";"      6.4841614";"      5.5299835";"      8.3917837";NA
"371";"        2035";"          10";4867,0571289;105,6146164;40,8804855;7,9700041;10,750042;6,2209544;9,6379023;"   4867.0571289";"    105.6146164";"     40.8804855";"      7.9700041";"     10.7500420";"      6.2209544";"      9.6379023";"   1020.8503418";"      8.3690395";"      4.4120455";"      1.1625999";"      4.2820911";"      0.7047961";"      0.6927080";"    579.9010010";"      6.3568168";"      0.0000000";"      0.0000000";"      0.0000000";"      0.0000000";"      0.5629049";"   3266.3054199";"     90.8887634";"     36.4684410";"      6.8074045";"      6.4679503";"      5.5161581";"      8.3822889";NA
"372";"        2035";"          11";4873,9306641;105,5604935;40,8322792;7,9629493;10,7615566;6,2141047;9,6325827;"   4873.9306641";"    105.5604935";"     40.8322792";"      7.9629493";"     10.7615566";"      6.2141047";"      9.6325827";"   1028.3842773";"      8.4057045";"      4.4282985";"      1.1675773";"      4.3050389";"      0.7076974";"      0.6956504";"    580.0234375";"      6.3407984";"      0.0000000";"      0.0000000";"      0.0000000";"      0.0000000";"      0.5614089";"   3265.5227051";"     90.8139877";"     36.4039803";"      6.7953715";"      6.4565172";"      5.5064077";"      8.3755236";NA
"373";"        2035";"          12";4871,0219727;105,4590073;40,7645454;7,9493189;10,7393503;6,2038345;9,6235495;"   4871.0219727";"    105.4590073";"     40.7645454";"      7.9493189";"     10.7393503";"      6.2038345";"      9.6235495";"   1026.0268555";"      8.3771820";"      4.4121346";"      1.1635723";"      4.2919788";"      0.7052270";"      0.6932557";"    580.1088867";"      6.3279896";"      0.0000000";"      0.0000000";"      0.0000000";"      0.0000000";"      0.5602136";"   3264.8859863";"     90.7538452";"     36.3524132";"      6.7857456";"      6.4473720";"      5.4986081";"      8.3700800";NA
"374";"        2036";"           1";4864,8432617;105,3263321;40,6795502;7,9314775;10,7038803;6,1908183;9,6118774;"   4864.8432617";"    105.3263321";"     40.6795502";"      7.9314775";"     10.7038803";"      6.1908183";"      9.6118774";"   1020.4999390";"      8.3255577";"      4.3841462";"      1.1563720";"      4.2666187";"      0.7008327";"      0.6889596";"    580.1554565";"      6.3135056";"      0.0000000";"      0.0000000";"      0.0000000";"      0.0000000";"      0.5588641";"   3264.1877441";"     90.6872635";"     36.2954063";"      6.7751050";"      6.4372616";"      5.4899855";"      8.3640537";NA
"375";"        2036";"           2";4858,7495117;105,1869659;40,5899696;7,9128137;10,6679449;6,1771221;9,5995913;"   4858.7495117";"    105.1869659";"     40.5899696";"      7.9128137";"     10.6679449";"      6.1771221";"      9.5995913";"   1015.1542358";"      8.2742367";"      4.3561711";"      1.1492079";"      4.2416101";"      0.6964551";"      0.6846842";"    580.1563721";"      6.2975307";"      0.0000000";"      0.0000000";"      0.0000000";"      0.0000000";"      0.5573785";"   3263.4382324";"     90.6151962";"     36.2337990";"      6.7636056";"      6.4263353";"      5.4806671";"      8.3575287";NA
"376";"        2036";"           3";4852,6704102;105,0470963;40,5002823;7,8941507;10,6322107;6,1634121;9,5872545;"   4852.6704102";"    105.0470963";"     40.5002823";"      7.8941507";"     10.6322107";"      6.1634121";"      9.5872545";"   1009.8743286";"      8.2234230";"      4.3284602";"      1.1421143";"      4.2168670";"      0.6921198";"      0.6804506";"    580.1112671";"      6.2811828";"      0.0000000";"      0.0000000";"      0.0000000";"      0.0000000";"      0.5558605";"   3262.6843262";"     90.5424957";"     36.1718254";"      6.7520370";"      6.4153433";"      5.4712925";"      8.3509436";NA
"377";"        2036";"           4";4840,2851562;104,831337;40,3665085;7,8653588;10,569046;6,142796;9,5683994;"   4840.2851562";"    104.8313370";"     40.3665085";"      7.8653588";"     10.5690460";"      6.1427960";"      9.5683994";"    998.6686401";"      8.1270914";"      4.2771287";"      1.1287117";"      4.1683240";"      0.6839741";"      0.6724610";"    579.9072266";"      6.2583528";"      0.0000000";"      0.0000000";"      0.0000000";"      0.0000000";"      0.5537478";"   3261.7089844";"     90.4458847";"     36.0893784";"      6.7366476";"      6.4007215";"      5.4588218";"      8.3421917";NA
"378";"        2036";"           5";4829,6235352;104,6088028;40,2263985;7,8358865;10,509984;6,1213479;9,548831;"   4829.6235352";"    104.6088028";"     40.2263985";"      7.8358865";"     10.5099840";"      6.1213479";"      9.5488310";"    989.4613647";"      8.0414391";"      4.2307491";"      1.1167351";"      4.1258850";"      0.6767031";"      0.6653399";"    579.5485229";"      6.2315273";"      0.0000000";"      0.0000000";"      0.0000000";"      0.0000000";"      0.5512711";"   3260.6140137";"     90.3358307";"     35.9956512";"      6.7191515";"      6.3840981";"      5.4446449";"      8.3322191";NA
"379";"        2036";"           6";4815,9306641;104,3452759;40,0626945;7,8011484;10,4378347;6,0962257;9,5257082;"   4815.9306641";"    104.3452759";"     40.0626945";"      7.8011484";"     10.4378347";"      6.0962257";"      9.5257082";"    977.5845947";"      7.9349084";"      4.1734715";"      1.1018634";"      4.0726128";"      0.6676794";"      0.6564923";"    578.9593506";"      6.1998067";"      0.0000000";"      0.0000000";"      0.0000000";"      0.0000000";"      0.5483510";"   3259.3869629";"     90.2105560";"     35.8892212";"      6.6992850";"      6.3652225";"      5.4285464";"      8.3208647";NA
"380";"        2036";"           7";4815,6386719;104,2944489;40,0284233;7,7946429;10,4306536;6,0911093;9,5211039;"   4815.6386719";"    104.2944489";"     40.0284233";"      7.7946429";"     10.4306536";"      6.0911093";"      9.5211039";"    977.8280640";"      7.9293871";"      4.1696548";"      1.1010420";"      4.0708313";"      0.6671689";"      0.6560084";"    578.8160400";"      6.1910996";"      0.0000000";"      0.0000000";"      0.0000000";"      0.0000000";"      0.5475486";"   3258.9946289";"     90.1739655";"     35.8587685";"      6.6936011";"      6.3598213";"      5.4239407";"      8.3175468";NA
"381";"        2036";"           8";4823,1401367;104,3380737;40,0490417;7,8007202;10,4573441;6,0945916;9,5246143;"   4823.1401367";"    104.3380737";"     40.0490417";"      7.8007202";"     10.4573441";"      6.0945916";"      9.5246143";"    985.4075928";"      7.9799566";"      4.1949549";"      1.1079943";"      4.0983534";"      0.6713595";"      0.6601514";"    578.8002319";"      6.1898160";"      0.0000000";"      0.0000000";"      0.0000000";"      0.0000000";"      0.5474300";"   3258.9321289";"     90.1682968";"     35.8540840";"      6.6927261";"      6.3589902";"      5.4232321";"      8.3170328";NA
"382";"        2036";"           9";4840,1176758;104,4522858;40,1063309;7,8164754;10,5197639;6,1040506;9,5339699;"   4840.1176758";"    104.4522858";"     40.1063309";"      7.8164754";"     10.5197639";"      6.1040506";"      9.5339699";"   1002.3987427";"      8.0955267";"      4.2531729";"      1.1239218";"      4.1609378";"      0.6809586";"      0.6696306";"    578.7994385";"      6.1895800";"      0.0000000";"      0.0000000";"      0.0000000";"      0.0000000";"      0.5474082";"   3258.9196777";"     90.1671829";"     35.8531609";"      6.6925535";"      6.3588266";"      5.4230919";"      8.3169317";NA
"383";"        2036";"          10";4873,1962891;104,5334625;40,1188469;7,8284097;10,6210327;6,1076512;9,5393705;"   4873.1962891";"    104.5334625";"     40.1188469";"      7.8284097";"     10.6210327";"      6.1076512";"      9.5393705";"   1036.2658691";"      8.3049002";"      4.3561001";"      1.1527333";"      4.2782412";"      0.6982349";"      0.6867149";"    579.0766602";"      6.1688371";"      0.0000000";"      0.0000000";"      0.0000000";"      0.0000000";"      0.5454689";"   3257.8532715";"     90.0597305";"     35.7627487";"      6.6756763";"      6.3427916";"      5.4094167";"      8.3071861";NA
"384";"        2036";"          11";4878,2539062;104,4527588;40,0552864;7,8178144;10,6229105;6,0984259;9,5317478;"   4878.2539062";"    104.4527588";"     40.0552864";"      7.8178144";"     10.6229105";"      6.0984259";"      9.5317478";"   1041.9090576";"      8.3266058";"      4.3648014";"      1.1556258";"      4.2929354";"      0.6999395";"      0.6884302";"    579.3640137";"      6.1529450";"      0.0000000";"      0.0000000";"      0.0000000";"      0.0000000";"      0.5439801";"   3256.9814453";"     89.9732132";"     35.6904869";"      6.6621871";"      6.3299751";"      5.3984866";"      8.2993374";NA
"385";"        2036";"          12";4873,8359375;104,3302307;39,9754219;7,8014126;10,593358;6,0862608;9,5208845;"   4873.8359375";"    104.3302307";"     39.9754219";"      7.8014126";"     10.5933580";"      6.0862608";"      9.5208845";"   1038.0013428";"      8.2866983";"      4.3428888";"      1.1500428";"      4.2736602";"      0.6965404";"      0.6851014";"    579.5662842";"      6.1401081";"      0.0000000";"      0.0000000";"      0.0000000";"      0.0000000";"      0.5427789";"   3256.2687988";"     89.9034195";"     35.6325340";"      6.6513696";"      6.3196969";"      5.3897200";"      8.2930040";NA
"386";"        2037";"           1";4869,0810547;104,2197266;39,9046402;7,7866468;10,564786;6,0754352;9,5111303;"   4869.0810547";"    104.2197266";"     39.9046402";"      7.7866468";"     10.5647860";"      6.0754352";"      9.5111303";"   1033.7117920";"      8.2463560";"      4.3210483";"      1.1444130";"      4.2537699";"      0.6931181";"      0.6817455";"    579.7091064";"      6.1291285";"      0.0000000";"      0.0000000";"      0.0000000";"      0.0000000";"      0.5417531";"   3255.6599121";"     89.8442459";"     35.5835915";"      6.6422338";"      6.3110166";"      5.3823175";"      8.2876310";NA
"387";"        2037";"           2";4862,8452148;104,0798416;39,8155251;7,7679996;10,5282278;6,0617948;9,4987926;"   4862.8452148";"    104.0798416";"     39.8155251";"      7.7679996";"     10.5282278";"      6.0617948";"      9.4987926";"   1028.1013184";"      8.1943722";"      4.2929816";"      1.1371619";"      4.2280397";"      0.6887118";"      0.6774236";"    579.8294067";"      6.1150169";"      0.0000000";"      0.0000000";"      0.0000000";"      0.0000000";"      0.5404377";"   3254.9147949";"     89.7704620";"     35.5225410";"      6.6308379";"      6.3001881";"      5.3730836";"      8.2809324";NA
"388";"        2037";"           3";4854,8183594;103,9132233;39,7104759;7,7458463;10,4833422;6,0456829;9,4841299;"   4854.8183594";"    103.9132233";"     39.7104759";"      7.7458463";"     10.4833422";"      6.0456829";"      9.4841299";"   1020.8602295";"      8.1293783";"      4.2580967";"      1.1281052";"      4.1955976";"      0.6832119";"      0.6720258";"    579.8870239";"      6.0982394";"      0.0000000";"      0.0000000";"      0.0000000";"      0.0000000";"      0.5388780";"   3254.0710449";"     89.6856079";"     35.4523773";"      6.6177411";"      6.2877450";"      5.3624701";"      8.2732258";NA
"389";"        2037";"           4";4842,0649414;103,6946335;39,5761147;7,7168288;10,4188871;6,0249457;9,4650221;"   4842.0649414";"    103.6946335";"     39.5761147";"      7.7168288";"     10.4188871";"      6.0249457";"      9.4650221";"   1009.1628418";"      8.0314665";"      4.2062645";"      1.1144934";"      4.1457810";"      0.6749586";"      0.6639156";"    579.8059692";"      6.0774412";"      0.0000000";"      0.0000000";"      0.0000000";"      0.0000000";"      0.5369517";"   3253.0959473";"     89.5857239";"     35.3698502";"      6.6023355";"      6.2731071";"      5.3499870";"      8.2641535";NA
"390";"        2037";"           5";4830,1049805;103,4559021;39,4276085;7,6853833;10,3541594;6,0021658;9,4440365;"   4830.1049805";"    103.4559021";"     39.4276085";"      7.6853833";"     10.3541594";"      6.0021658";"      9.4440365";"    998.5946045";"      7.9373937";"      4.1558437";"      1.1013569";"      4.0984492";"      0.6670153";"      0.6561098";"    579.5480957";"      6.0515804";"      0.0000000";"      0.0000000";"      0.0000000";"      0.0000000";"      0.5345641";"   3251.9624023";"     89.4669266";"     35.2717628";"      6.5840263";"      6.2557106";"      5.3351507";"      8.2533617";NA
"391";"        2037";"           6";4813,0952148;103,1475372;39,2387695;7,6449652;10,267354;5,9731073;9,4170103;"   4813.0952148";"    103.1475372";"     39.2387695";"      7.6449652";"     10.2673540";"      5.9731073";"      9.4170103";"    983.5284424";"      7.8083472";"      4.0871940";"      1.0833727";"      4.0329585";"      0.6561356";"      0.6454144";"    578.9537964";"      6.0178905";"      0.0000000";"      0.0000000";"      0.0000000";"      0.0000000";"      0.5314661";"   3250.6130371";"     89.3213043";"     35.1515808";"      6.5615926";"      6.2343950";"      5.3169723";"      8.2401285";NA
"392";"        2037";"           7";4818,9121094;103,1866989;39,258461;7,6503425;10,288456;5,9763703;9,4202223;"   4818.9121094";"    103.1866989";"     39.2584610";"      7.6503425";"     10.2884560";"      5.9763703";"      9.4202223";"    989.3453369";"      7.8475032";"      4.1068807";"      1.0887504";"      4.0540605";"      0.6593979";"      0.6486277";"    578.9537964";"      6.0178905";"      0.0000000";"      0.0000000";"      0.0000000";"      0.0000000";"      0.5314661";"   3250.6130371";"     89.3213043";"     35.1515808";"      6.5615926";"      6.2343950";"      5.3169723";"      8.2401285";NA
"393";"        2037";"           8";4816,71875;103,0880661;39,1945534;7,6376982;10,2697706;5,9667339;9,411375;"   4816.7187500";"    103.0880661";"     39.1945534";"      7.6376982";"     10.2697706";"      5.9667339";"      9.4113750";"    987.9838867";"      7.8266602";"      4.0948424";"      1.0857879";"      4.0445752";"      0.6576079";"      0.6468697";"    578.7704468";"      6.0041852";"      0.0000000";"      0.0000000";"      0.0000000";"      0.0000000";"      0.5302034";"   3249.9643555";"     89.2572250";"     35.0997086";"      6.5519094";"      6.2251949";"      5.3091269";"      8.2343025";NA
"394";"        2037";"           9";4808,7265625;102,8382263;39,0354462;7,6055079;10,2158937;5,942596;9,3891144;"   4808.7265625";"    102.8382263";"     39.0354462";"      7.6055079";"     10.2158937";"      5.9425960";"      9.3891144";"    981.9742432";"      7.7590442";"      4.0572791";"      1.0762855";"      4.0122552";"      0.6518538";"      0.6412108";"    578.1609497";"      5.9704270";"      0.0000000";"      0.0000000";"      0.0000000";"      0.0000000";"      0.5271009";"   3248.5913086";"     89.1087570";"     34.9781685";"      6.5292225";"      6.2036386";"      5.2907424";"      8.2208023";NA
"395";"        2037";"          10";4843,0083008;102,9343109;39,0601196;7,6199894;10,3222952;5,9481525;9,3957958;"   4843.0083008";"    102.9343109";"     39.0601196";"      7.6199894";"     10.3222952";"      5.9481525";"      9.3957958";"   1017.2090454";"      7.9777651";"      4.1654358";"      1.1063505";"      4.1334624";"      0.6700369";"      0.6590845";"    578.2100830";"      5.9510794";"      0.0000000";"      0.0000000";"      0.0000000";"      0.0000000";"      0.5253058";"   3247.5891113";"     89.0054626";"     34.8946877";"      6.5136395";"      6.1888337";"      5.2781153";"      8.2114048";NA
"396";"        2037";"          11";4849,6850586;102,8771515;39,0129776;7,6129546;10,332406;5,9415107;9,3902121;"   4849.6850586";"    102.8771515";"     39.0129776";"      7.6129546";"     10.3324060";"      5.9415107";"      9.3902121";"   1024.5528564";"      8.0135918";"      4.1816907";"      1.1111516";"      4.1548176";"      0.6729859";"      0.6619909";"    578.3268433";"      5.9371357";"      0.0000000";"      0.0000000";"      0.0000000";"      0.0000000";"      0.5240090";"   3246.8059082";"     88.9264297";"     34.8312836";"      6.5018039";"      6.1775885";"      5.2685246";"      8.2042122";NA
"397";"        2037";"          12";4847,8647461;102,7930679;38,9578667;7,6020126;10,3159533;5,933197;9,3826742;"   4847.8647461";"    102.7930679";"     38.9578667";"      7.6020126";"     10.3159533";"      5.9331970";"      9.3826742";"   1023.2170410";"      7.9951062";"      4.1711373";"      1.1085266";"      4.1462669";"      0.6714112";"      0.6604441";"    578.4071045";"      5.9274154";"      0.0000000";"      0.0000000";"      0.0000000";"      0.0000000";"      0.5231052";"   3246.2402344";"     88.8705521";"     34.7867279";"      6.4934869";"      6.1696858";"      5.2617855";"      8.1991253";NA
"398";"        2038";"           1";4841,8183594;102,6649475;38,8779793;7,5851984;10,2821932;5,9209514;9,3713789;"   4841.8183594";"    102.6649475";"     38.8779793";"      7.5851984";"     10.2821932";"      5.9209514";"      9.3713789";"   1017.8007202";"      7.9471593";"      4.1454873";"      1.1018353";"      4.1221256";"      0.6673691";"      0.6564696";"    578.4557495";"      5.9152365";"      0.0000000";"      0.0000000";"      0.0000000";"      0.0000000";"      0.5219752";"   3245.5617676";"     88.8025513";"     34.7324905";"      6.4833632";"      6.1600671";"      5.2535825";"      8.1929340";NA
"399";"        2038";"           2";4836,3515625;102,5373459;38,7979774;7,5685391;10,2502651;5,9087224;9,3600941;"   4836.3515625";"    102.5373459";"     38.7979774";"      7.5685391";"     10.2502651";"      5.9087224";"      9.3600941";"   1013.0263672";"      7.9032011";"      4.1218019";"      1.0956892";"      4.1001859";"      0.6636592";"      0.6528220";"    578.4651489";"      5.9023323";"      0.0000000";"      0.0000000";"      0.0000000";"      0.0000000";"      0.5207800";"   3244.8598633";"     88.7318039";"     34.6761742";"      6.4728503";"      6.1500788";"      5.2450633";"      8.1864920";NA
