"";"Month";"Year";"Dry weight";"Ca";"Mg";"K";"S";"P";"Date"
"271";7;2027;27408,8359375;44,6311646;7,2647066;29,2266998;3,2097461;6,2139359;2027-07-01
"272";8;2027;27443,3515625;44,6873741;7,2738552;29,2635212;3,2137883;6,217206;2027-08-01
"273";9;2027;27475,4023438;44,7395668;7,282351;29,2977161;3,2175419;6,221261;2027-09-01
"274";10;2027;27476,6367188;44,7415733;7,2826777;29,2990322;3,2176862;6,2215629;2027-10-01
"275";11;2027;27477,8691406;44,7435837;7,2830048;29,3003483;3,2178307;6,2216115;2027-11-01
"276";12;2027;27479,1015625;44,7455902;7,2833304;29,3016663;3,2179749;6,2216563;2027-12-01
"277";1;2028;27480,2226562;44,7474174;7,283628;29,3028584;3,2180917;6,2217188;2028-01-01
"278";2;2028;27481,34375;44,7492371;7,2839251;29,3040543;3,2181895;6,2218871;2028-02-01
"279";3;2028;27483,5839844;44,7528915;7,2845182;29,3064423;3,2184517;6,2223516;2028-03-01
"280";4;2028;27511,6015625;44,7985153;7,2919459;29,3330803;3,2217331;6,2292042;2028-04-01
"281";5;2028;27567,6367188;44,8897591;7,306797;29,3928566;3,2282951;6,242908;2028-05-01
"282";6;2028;27603,4980469;44,9481544;7,3163028;29,4311104;3,2324946;6,2503333;2028-06-01
"283";7;2028;27639,359375;45,006546;7,3258076;29,4693661;3,2366943;6,2537813;2028-07-01
"284";8;2028;27670,7402344;45,0576515;7,3341246;29,5028419;3,2403693;6,2569108;2028-08-01
"285";9;2028;27699,8789062;45,1050911;7,3418474;29,5339241;3,2437816;6,2605853;2028-09-01
"286";10;2028;27700,9980469;45,1069183;7,3421445;29,5351181;3,2439127;6,2608595;2028-10-01
"287";11;2028;27702,1191406;45,1087418;7,3424416;29,536314;3,2440441;6,2609086;2028-11-01
"288";12;2028;27703,2402344;45,110569;7,3427386;29,537508;3,2441752;6,2609487;2028-12-01
"289";1;2029;27704,359375;45,1123886;7,3430367;29,538702;3,2442911;6,2610106;2029-01-01
"290";2;2029;27705,4804688;45,1142159;7,3433347;29,5398941;3,2443886;6,2611771;2029-02-01
"291";3;2029;27707,7226562;45,1178627;7,3439279;29,5422878;3,2446511;6,2616363;2029-03-01
"292";4;2029;27735,7402344;45,1634865;7,3513536;29,569521;3,247932;6,2684884;2029-04-01
"293";5;2029;27791,7753906;45,254734;7,3662052;29,6292973;3,2544937;6,2821927;2029-05-01
"294";6;2029;27827,6367188;45,3131256;7,3757105;29,667551;3,2586937;6,2909632;2029-06-01
"295";7;2029;27863,4980469;45,3715172;7,3852153;29,7058067;3,2628934;6,2944484;2029-07-01
"296";8;2029;27894,8789062;45,4226151;7,3935323;29,7392826;3,2665682;6,2976751;2029-08-01
"297";9;2029;27924,015625;45,4700584;7,4012561;29,7703648;3,2699804;6,3014698;2029-09-01
"298";10;2029;27925,1367188;45,4718819;7,4015522;29,7715588;3,2701118;6,301743;2029-10-01
"299";11;2029;27926,2578125;45,4737091;7,4018493;29,7727528;3,2702429;6,3017836;2029-11-01
"300";12;2029;27927,3789062;45,4755363;7,4021463;29,7739487;3,2703741;6,3018231;2029-12-01
"301";1;2030;27928,6113281;45,4775391;7,402473;29,7752628;3,2704766;6,3018775;2030-01-01
"302";2;2030;27929,84375;45,4795456;7,4028006;29,7765808;3,2705834;6,3020587;2030-02-01
"303";3;2030;27932,3085938;45,4835587;7,4034543;29,779213;3,2708724;6,3025608;2030-03-01
"304";4;2030;27963,1269531;45,5337448;7,411623;29,805378;3,2744813;6,3100982;2030-04-01
"305";5;2030;28024,765625;45,6341133;7,427959;29,8711319;3,2816997;6,3251734;2030-05-01
"306";6;2030;28064,2148438;45,6983452;7,4384155;29,9132156;3,2863193;6,3310695;2030-06-01
"307";7;2030;28103,6621094;45,7625847;7,4488711;29,9552956;3,2909389;6,3338895;2030-07-01
"308";8;2030;28138,1796875;45,8187943;7,4580202;29,9921188;3,2949812;6,3373079;2030-08-01
"309";9;2030;28170,2304688;45,8709869;7,4665146;30,0263138;3,2987349;6,341351;2030-09-01
"310";10;2030;28171,4628906;45,8729973;7,4668412;30,0276299;3,2988794;6,3416448;2030-10-01
"311";11;2030;28172,6953125;45,8750038;7,4671688;30,028944;3,2990234;6,3416877;2030-11-01
"312";12;2030;28173,9277344;45,8770142;7,4674954;30,030262;3,2991679;6,3417301;2030-12-01
"313";1;2031;28175,0488281;45,8788338;7,4677925;30,0314541;3,2992811;6,3417916;2031-01-01
"314";2;2031;28176,1699219;45,880661;7,4680886;30,0326519;3,2993784;6,3419542;2031-02-01
"315";3;2031;28178,4101562;45,8843117;7,4686823;30,0350418;3,2996407;6,3424063;2031-03-01
"316";4;2031;28206,4277344;45,9299278;7,4761076;30,0619812;3,3029218;6,3492589;2031-04-01
"317";5;2031;28262,4628906;46,0211716;7,4909596;30,1217556;3,3094838;6,3629632;2031-05-01
"318";6;2031;28298,3242188;46,0795631;7,5004644;30,1600113;3,3136837;6,3717332;2031-06-01
"319";7;2031;28334,1875;46,1379623;7,5099697;30,1982651;3,3178833;6,3743668;2031-07-01
"320";8;2031;28365,5664062;46,1890526;7,5182862;30,2317429;3,3215582;6,3773489;2031-08-01
"321";9;2031;28394,7050781;46,2365074;7,5260096;30,2628231;3,3249705;6,3802385;2031-09-01
"322";10;2031;28395,8242188;46,238327;7,5263071;30,264019;3,3251019;6,3805103;2031-10-01
"323";11;2031;28396,9453125;46,2401581;7,5266032;30,2652111;3,325233;6,380548;2031-11-01
"324";12;2031;28398,0664062;46,2419777;7,5269003;30,2664051;3,3253641;6,3805866;2031-12-01
"325";1;2032;28399,2988281;46,243988;7,5272269;30,2677212;3,3254883;6,3806524;2032-01-01
"326";2;2032;28400,53125;46,2459946;7,5275536;30,2690411;3,3255947;6,3808293;2032-02-01
"327";3;2032;28402,9980469;46,2500076;7,5282068;30,2716694;3,3258834;6,3813205;2032-03-01
"328";4;2032;28433,8164062;46,3001976;7,5361485;30,3015766;3,3294926;6,3888583;2032-04-01
"329";5;2032;28495,453125;46,4005661;7,5524864;30,3673267;3,3367107;6,4039326;2032-05-01
"330";6;2032;28534,9023438;46,4648018;7,562943;30,4094124;3,3413305;6,4135809;2032-06-01
"331";7;2032;28574,3515625;46,5290337;7,5733981;30,4514961;3,3459501;6,4218755;2032-07-01
"332";8;2032;28608,8671875;46,5852394;7,5825467;30,4883175;3,3499923;6,4261584;2032-08-01
"333";9;2032;28640,9179688;46,6374321;7,5910425;30,5225086;3,3537459;6,4303527;2032-09-01
"334";10;2032;28642,1503906;46,6394424;7,5913692;30,5238247;3,3538907;6,4306507;2032-10-01
"335";11;2032;28643,3828125;46,641449;7,5916958;30,5251427;3,3540347;6,4306922;2032-11-01
"336";12;2032;28644,6171875;46,6434593;7,5920224;30,5264587;3,3541791;6,4307342;2032-12-01
"337";1;2033;28645,8496094;46,6454659;7,5923495;30,5277748;3,3543026;6,4307995;2033-01-01
"338";2;2033;28647,0820312;46,6474724;7,5926766;30,5290909;3,3544087;6,4309745;2033-02-01
"339";3;2033;28649,5488281;46,6514816;7,5933299;30,5317211;3,3546972;6,4314632;2033-03-01
"340";4;2033;28680,3671875;46,7016716;7,6007428;30,5613861;3,3583064;6,4390006;2033-04-01
"341";5;2033;28742,0039062;46,8020287;7,6170807;30,6271362;3,3655248;6,4540753;2033-05-01
"342";6;2033;28781,453125;46,8662682;7,6275358;30,66922;3,3701446;6,4637232;2033-06-01
"343";7;2033;28820,9003906;46,9305077;7,6379919;30,7113018;3,3747642;6,4723778;2033-07-01
"344";8;2033;28855,4179688;46,9867134;7,647141;30,7481232;3,3788064;6,4758463;2033-08-01
"345";9;2033;28887,46875;47,0389099;7,6556354;30,7823181;3,3825603;6,47999;2033-09-01
"346";10;2033;28888,7011719;47,0409164;7,655962;30,7836342;3,3827045;6,4802856;2033-10-01
"347";11;2033;28889,9335938;47,042923;7,6562886;30,7849522;3,3828487;6,4803276;2033-11-01
"348";12;2033;28891,1679688;47,0449295;7,6566153;30,7862663;3,3829932;6,4803696;2033-12-01
"349";1;2034;28892,4003906;47,046936;7,6569419;30,7875824;3,3830931;6,480423;2034-01-01
"350";2;2034;28893,6328125;47,0489502;7,6572685;30,7888985;3,3831987;6,4805975;2034-02-01
"351";3;2034;28896,0976562;47,0529671;7,6579223;30,7915287;3,3834872;6,4810843;2034-03-01
"352";4;2034;28926,9160156;47,1031456;7,6644273;30,8174362;3,3870966;6,4886217;2034-04-01
"353";5;2034;28988,5546875;47,2035217;7,6807642;30,8831882;3,394315;6,5036969;2034-05-01
"354";6;2034;29028,0039062;47,2677536;7,6912193;30,925272;3,3989348;6,5133438;2034-06-01
"355";7;2034;29067,4511719;47,3319817;7,7016749;30,9673519;3,4035544;6,5229921;2034-07-01
"356";8;2034;29101,96875;47,3881912;7,710824;31,0041752;3,4075966;6,5307136;2034-08-01
"357";9;2034;29134,0195312;47,4403877;7,7193189;31,0383682;3,41135;6,535028;2034-09-01
"358";10;2034;29135,2519531;47,4423981;7,719646;31,0396881;3,4114943;6,5353255;2034-10-01
"359";11;2034;29136,484375;47,4444008;7,7199726;31,0410023;3,411639;6,535367;2034-11-01
"360";12;2034;29137,7167969;47,4464073;7,7202992;31,0423183;3,411783;6,535409;2034-12-01
"361";1;2035;29138,8378906;47,4482346;7,7205963;31,0435123;3,4118941;6,5354671;2035-01-01
"362";2;2035;29139,9589844;47,4500618;7,7208929;31,0447044;3,4119902;6,5356264;2035-02-01
"363";3;2035;29142,1992188;47,4537086;7,721488;31,0470982;3,4122524;6,5360713;2035-03-01
"364";4;2035;29170,2167969;47,4993286;7,7280989;31,0735188;3,4155335;6,5429239;2035-04-01
"365";5;2035;29226,2519531;47,5905685;7,7429509;31,1332912;3,4220955;6,5566278;2035-05-01
"366";6;2035;29262,1132812;47,6489677;7,7524557;31,171545;3,4262953;6,5653982;2035-06-01
"367";7;2035;29297,9765625;47,7073631;7,7619605;31,2098026;3,430495;6,5713692;2035-07-01
"368";8;2035;29329,3554688;47,758461;7,7702775;31,2432766;3,43417;6,5749331;2035-08-01
"369";9;2035;29358,4941406;47,8059082;7,7780004;31,2743607;3,4375823;6,5781765;2035-09-01
"370";10;2035;29359,6132812;47,8077354;7,7782974;31,2755527;3,4377134;6,5784431;2035-10-01
"371";11;2035;29360,734375;47,8095551;7,7785945;31,2767487;3,4378445;6,5784807;2035-11-01
"372";12;2035;29361,8554688;47,8113823;7,778892;31,2779446;3,4379759;6,5785189;2035-12-01
"373";1;2036;29363,0878906;47,813385;7,7792187;31,2792606;3,4380741;6,5785708;2036-01-01
"374";2;2036;29364,3203125;47,8153954;7,7795453;31,2805748;3,4381795;6,5787449;2036-02-01
"375";3;2036;29366,7871094;47,8194122;7,7801991;31,2832069;3,4384685;6,5792313;2036-03-01
"376";4;2036;29397,6054688;47,8695908;7,7867274;31,3092251;3,4420776;6,5867686;2036-04-01
"377";5;2036;29459,2421875;47,9699554;7,8030643;31,3749771;3,449296;6,6018434;2036-05-01
"378";6;2036;29498,6914062;48,0341873;7,8135209;31,4170609;3,4539156;6,6114917;2036-06-01
"379";7;2036;29538,140625;48,098423;7,823976;31,4591427;3,4585352;6,621139;2036-07-01
"380";8;2036;29572,65625;48,1546249;7,8331246;31,495966;3,4625776;6,6251411;2036-08-01
"381";9;2036;29604,7070312;48,2068214;7,8416204;31,530159;3,4663312;6,6285524;2036-09-01
"382";10;2036;29605,9394531;48,208828;7,8419471;31,5314732;3,4664757;6,6288538;2036-10-01
"383";11;2036;29607,171875;48,2108345;7,8422737;31,5327892;3,4666197;6,6288967;2036-11-01
"384";12;2036;29608,40625;48,212841;7,8426003;31,5341091;3,4667642;6,6289392;2036-12-01
"385";1;2037;29609,5273438;48,2146683;7,8428974;31,5353012;3,4668732;6,6289968;2037-01-01
"386";2;2037;29610,6464844;48,2164917;7,8431945;31,5364952;3,4669685;6,6291547;2037-02-01
"387";3;2037;29612,8886719;48,2201385;7,8437891;31,5388889;3,4672306;6,6295929;2037-03-01
"388";4;2037;29640,90625;48,2657585;7,8505807;31,5659924;3,4705114;6,6364455;2037-04-01
"389";5;2037;29696,9414062;48,3570023;7,8654327;31,6257648;3,4770734;6,6501493;2037-05-01
"390";6;2037;29732,8027344;48,4153976;7,874938;31,6640186;3,4812734;6,6589198;2037-06-01
"391";7;2037;29768,6640625;48,4737968;7,8844433;31,7022762;3,4854732;6,6650786;2037-07-01
"392";8;2037;29800,0429688;48,5248909;7,8927608;31,7357502;3,4891481;6,6685047;2037-08-01
"393";9;2037;29829,1816406;48,5723381;7,9004836;31,7668343;3,4925604;6,6732883;2037-09-01
"394";10;2037;29830,3027344;48,5741615;7,9007807;31,7680283;3,4926915;6,6735625;2037-10-01
"395";11;2037;29831,4238281;48,5759926;7,9010768;31,7692223;3,4928229;6,6736002;2037-11-01
"396";12;2037;29832,5429688;48,577816;7,9013739;31,7704182;3,4929538;6,6736379;2037-12-01
"397";1;2038;29833,7773438;48,5798225;7,9017005;31,7717342;3,4930742;6,6737018;2038-01-01
"398";2;2038;29835,0097656;48,5818253;7,9020271;31,7730503;3,4931793;6,6738749;2038-02-01
"399";3;2038;29837,4765625;48,5858459;7,9026814;31,7756805;3,493468;6,6743588;2038-03-01
"400";4;2038;29868,2929688;48,6360283;7,9099445;31,804678;3,4970772;6,6818962;2038-04-01
"401";5;2038;29929,9316406;48,7363892;7,9262815;31,8704281;3,5042956;6,6969714;2038-05-01
"402";6;2038;29969,3789062;48,8006287;7,936738;31,9125118;3,5089154;6,7066188;2038-06-01
"403";7;2038;30008,828125;48,8648605;7,9471936;31,9545956;3,513535;6,7162666;2038-07-01
"404";8;2038;30043,34375;48,9210701;7,9563422;31,9914188;3,5175772;6,7204738;2038-08-01
"405";9;2038;30075,3945312;48,973259;7,964838;32,0256081;3,5213308;6,7245822;2038-09-01
"406";10;2038;30076,6289062;48,9752655;7,9651647;32,0269279;3,5214748;6,7248836;2038-10-01
"407";11;2038;30077,8613281;48,9772797;7,9654908;32,028244;3,5216196;6,724925;2038-11-01
"408";12;2038;30079,09375;48,9792862;7,9658175;32,0295601;3,5217638;6,7249675;2038-12-01
"409";1;2039;30080,2148438;48,9811096;7,966115;32,0307541;3,5218725;6,7250252;2039-01-01
"410";2;2039;30081,3359375;48,9829369;7,9664121;32,0319481;3,5219681;6,7251821;2039-02-01
"411";3;2039;30083,5761719;48,9865913;7,9670062;32,0343399;3,5222297;6,7256198;2039-03-01
"412";4;2039;30111,59375;49,0322113;7,9737344;32,0612259;3,525511;6,7324715;2039-04-01
"413";5;2039;30167,6289062;49,1234474;7,9885859;32,1210022;3,5320728;6,7461758;2039-05-01
"414";6;2039;30203,4921875;49,1818504;7,9980912;32,159256;3,5362725;6,7534933;2039-06-01
"415";7;2039;30239,3535156;49,240242;8,0075979;32,1975098;3,5404725;6,756187;2039-07-01
"416";8;2039;30270,7324219;49,2913322;8,015914;32,2309875;3,5441473;6,759366;2039-08-01
"417";9;2039;30299,8710938;49,3387794;8,0236359;32,2620697;3,5475595;6,7630625;2039-09-01
"418";10;2039;30300,9921875;49,3406105;8,0239334;32,2632637;3,5476909;6,7633238;2039-10-01
"419";11;2039;30302,1113281;49,3424377;8,024231;32,2644577;3,5478218;6,7633615;2039-11-01
"420";12;2039;30303,2324219;49,3442612;8,0245285;32,2656517;3,5479534;6,7633982;2039-12-01
"421";1;2040;30304,4648438;49,3462677;8,0248547;32,2669678;3,5480502;6,7634501;2040-01-01
"422";2;2040;30305,6992188;49,3482742;8,0251808;32,2682877;3,5481546;6,7636199;2040-02-01
"423";3;2040;30308,1640625;49,3522911;8,0258341;32,270916;3,5484402;6,7640948;2040-03-01
"424";4;2040;30338,9824219;49,4024773;8,0324469;32,2972145;3,5520494;6,7716317;2040-04-01
"425";5;2040;30400,6210938;49,5028458;8,0487833;32,3629684;3,5592678;6,7867069;2040-05-01
"426";6;2040;30440,0683594;49,5670738;8,0592384;32,4050484;3,5638874;6,7958713;2040-06-01
"427";7;2040;30479,515625;49,6313095;8,0696945;32,4471321;3,568507;6,7998314;2040-07-01
"428";8;2040;30514,0332031;49,6875114;8,0788441;32,4839554;3,5725493;6,8036456;2040-08-01
"429";9;2040;30546,0839844;49,7397079;8,0873384;32,5181465;3,576303;6,8078189;2040-09-01
"430";10;2040;30547,3164062;49,7417107;8,0876656;32,5194626;3,5764472;6,8081179;2040-10-01
"431";11;2040;30548,5507812;49,743721;8,0879917;32,5207787;3,5765915;6,8081579;2040-11-01
"432";12;2040;30549,7832031;49,7457275;8,0883179;32,5220947;3,5767357;6,808198;2040-12-01
"433";1;2041;30551,015625;49,7477341;8,088645;32,5234146;3,5768557;6,8082614;2041-01-01
"434";2;2041;30552,2480469;49,7497482;8,0889711;32,5247307;3,5769603;6,8084321;2041-02-01
"435";3;2041;30554,7148438;49,7537613;8,0896244;32,5273628;3,5772479;6,8089099;2041-03-01
"436";4;2041;30585,53125;49,8039436;8,096797;32,5559731;3,580857;6,8164473;2041-04-01
"437";5;2041;30647,1699219;49,9043083;8,1131344;32,621727;3,5880756;6,831522;2041-05-01
"438";6;2041;30686,6191406;49,9685402;8,1235905;32,6638107;3,5926952;6,8411698;2041-06-01
"439";7;2041;30726,0664062;50,0327759;8,1340456;32,7058907;3,5973148;6,8454666;2041-07-01
"440";8;2041;30760,5839844;50,0889816;8,1431942;32,7427139;3,6013572;6,8491521;2041-08-01
"441";9;2041;30792,6347656;50,1411781;8,1516905;32,7769089;3,6051104;6,8532844;2041-09-01
"442";10;2041;30793,8671875;50,143177;8,1520166;32,7782249;3,6052551;6,8535614;2041-10-01
"443";11;2041;30795,0996094;50,1451836;8,1523438;32,779541;3,6053994;6,853601;2041-11-01
"444";12;2041;30796,3320312;50,1471901;8,1526699;32,7808571;3,6055436;6,8536415;2041-12-01
"445";1;2042;30797,5664062;50,1492043;8,1529961;32,7821732;3,6056397;6,8536925;2042-01-01
"446";2;2042;30798,7988281;50,1512108;8,1533222;32,7834892;3,6057444;6,8538613;2042-02-01
"447";3;2042;30801,265625;50,1552162;8,1539755;32,7861176;3,6060309;6,8543367;2042-03-01
"448";4;2042;30832,0820312;50,2054024;8,1605091;32,8120995;3,6096401;6,8618731;2042-04-01
"449";5;2042;30893,7207031;50,3057632;8,1768465;32,8778534;3,6168582;6,8769484;2042-05-01
"450";6;2042;30933,1679688;50,3700027;8,1873016;32,9199371;3,6214781;6,8833089;2042-06-01
"451";7;2042;30972,6171875;50,4342346;8,1977568;32,9620171;3,6260977;6,886333;2042-07-01
"452";8;2042;31007,1328125;50,4904442;8,2069063;32,9988403;3,6301398;6,8899851;2042-08-01
"453";9;2042;31039,1835938;50,5426331;8,2154007;33,0330353;3,6338935;6,8940721;2042-09-01
"454";10;2042;31040,4179688;50,5446472;8,2157278;33,0343513;3,634038;6,8943448;2042-10-01
"455";11;2042;31041,6503906;50,5466537;8,216054;33,0356636;3,6341825;6,8943839;2042-11-01
"456";12;2042;31042,8828125;50,5486603;8,2163811;33,0369835;3,6343267;6,894423;2042-12-01
"457";1;2043;31044,1171875;50,5506668;8,2167072;33,0382996;3,6344447;6,894486;2043-01-01
"458";2;2043;31045,3496094;50,5526772;8,2170343;33,0396156;3,6345496;6,8946543;2043-02-01
"459";3;2043;31047,8144531;50,5566902;8,2176876;33,042244;3,6348372;6,8951287;2043-03-01
"460";4;2043;31078,6328125;50,6068764;8,2249393;33,0711708;3,6384463;6,9026666;2043-04-01
"461";5;2043;31140,2714844;50,7072487;8,2412748;33,1369209;3,6456645;6,9177408;2043-05-01
"462";6;2043;31179,71875;50,7714806;8,2517319;33,1790047;3,6502845;6,9273891;2043-06-01
"463";7;2043;31219,1679688;50,8357162;8,262187;33,2210884;3,6549041;6,9307928;2043-07-01
"464";8;2043;31253,6835938;50,891922;8,2713366;33,2579117;3,6589463;6,9343853;2043-08-01
"465";9;2043;31285,734375;50,9441071;8,2798309;33,2921028;3,6626997;6,9377179;2043-09-01
"466";10;2043;31286,96875;50,9461174;8,280158;33,2934151;3,6628442;6,937995;2043-10-01
"467";11;2043;31288,2011719;50,9481239;8,2804852;33,294735;3,6629887;6,9380345;2043-11-01
"468";12;2043;31289,4335938;50,9501343;8,2808113;33,296051;3,6631329;6,9380741;2043-12-01
"469";1;2044;31290,6660156;50,9521446;8,2811384;33,2973671;3,6632502;6,9381356;2044-01-01
"470";2;2044;31291,8984375;50,9541512;8,2814646;33,298687;3,6633542;6,9383011;2044-02-01
"471";3;2044;31294,3652344;50,958168;8,2821178;33,3013153;3,6636384;6,938767;2044-03-01
"472";4;2044;31325,1835938;51,0083504;8,2897339;33,3316803;3,6672475;6,9463043;2044-04-01
"473";5;2044;31386,8203125;51,1087227;8,3060703;33,3974342;3,6744659;6,9613786;2044-05-01
"474";6;2044;31426,2695312;51,1729584;8,3165264;33,4395142;3,6790855;6,9710269;2044-06-01
"475";7;2044;31465,71875;51,2371864;8,3269825;33,4815979;3,6837053;6,9799614;2044-07-01
"476";8;2044;31500,234375;51,293396;8,3361301;33,5184212;3,6877475;6,9843621;2044-08-01
"477";9;2044;31532,2851562;51,3455887;8,3446255;33,5526123;3,6915011;6,9885769;2044-09-01
"478";10;2044;31533,5175781;51,3475914;8,3449526;33,5539284;3,6916454;6,9888539;2044-10-01
"479";11;2044;31534,75;51,3496017;8,3452787;33,5552444;3,6917896;6,9888926;2044-11-01
"480";12;2044;31535,984375;51,3516083;8,3456059;33,5565605;3,6919341;6,9889317;2044-12-01
"481";1;2045;31537,2167969;51,3536148;8,345932;33,5578804;3,6920307;6,9889822;2045-01-01
"482";2;2045;31538,4492188;51,3556252;8,3462591;33,5591965;3,6921351;6,9891496;2045-02-01
"483";3;2045;31540,9160156;51,3596458;8,3469124;33,5618248;3,6924212;6,9896202;2045-03-01
"484";4;2045;31571,734375;51,4098244;8,3531771;33,5867233;3,6960306;6,9971571;2045-04-01
"485";5;2045;31633,3710938;51,5101967;8,3695145;33,6524773;3,703249;7,0122323;2045-05-01
"486";6;2045;31672,8203125;51,5744286;8,3799696;33,6945572;3,7078686;7,0218806;2045-06-01
"487";7;2045;31712,2675781;51,6386719;8,3904257;33,7366409;3,7124882;7,0305543;2045-07-01
"488";8;2045;31746,7851562;51,69487;8,3995743;33,7734604;3,7165306;7,0340953;2045-08-01
"489";9;2045;31778,8359375;51,7470703;8,4080706;33,8076553;3,7202842;7,0381904;2045-09-01
"490";10;2045;31780,0683594;51,7490768;8,4083958;33,8089714;3,7204282;7,0384674;2045-10-01
"491";11;2045;31781,3007812;51,7510796;8,4087229;33,8102875;3,7205727;7,038506;2045-11-01
"492";12;2045;31782,5351562;51,7530861;8,40905;33,8116035;3,720717;7,0385461;2045-12-01
"493";1;2046;31783,7675781;51,7550964;8,4093761;33,8129196;3,720834;7,0386071;2046-01-01
"494";2;2046;31785;51,757103;8,4097033;33,8142395;3,7209382;7,038774;2046-02-01
"495";3;2046;31787,4648438;51,7611198;8,4103556;33,8168678;3,7212231;7,0392418;2046-03-01
"496";4;2046;31818,2832031;51,811306;8,4177933;33,846508;3,7248321;7,0467792;2046-04-01
"497";5;2046;31879,921875;51,9116745;8,4341288;33,9122581;3,7320509;7,0618539;2046-05-01
"498";6;2046;31919,3710938;51,9759064;8,4445848;33,9543419;3,7366705;7,0715022;2046-06-01
"499";7;2046;31958,8183594;52,0401421;8,4550409;33,9964256;3,7412901;7,0811496;2046-07-01
"500";8;2046;31993,3359375;52,0963516;8,4641895;34,0332489;3,7453325;7,0894389;2046-08-01
"501";9;2046;32025,3867188;52,1485443;8,4726849;34,06744;3,7490861;7,0938926;2046-09-01
"502";10;2046;32026,6191406;52,1505508;8,473011;34,0687523;3,7492301;7,094173;2046-10-01
"503";11;2046;32027,8515625;52,1525612;8,4733381;34,0700722;3,7493746;7,0942121;2046-11-01
"504";12;2046;32029,0839844;52,1545639;8,4736643;34,0713882;3,7495189;7,0942521;2046-12-01
"505";1;2047;32030,3164062;52,1565704;8,4739914;34,0727081;3,7496636;7,0945535;2047-01-01
"506";2;2047;32031,5507812;52,1585808;8,4743185;34,0740242;3,7498076;7,0948539;2047-02-01
"507";3;2047;32034,015625;52,1625938;8,4749718;34,0766525;3,7500963;7,0954571;2047-03-01
"508";4;2047;32064,8339844;52,2127838;8,48314;34,1095276;3,7537057;7,1029949;2047-04-01
"509";5;2047;32126,4726562;52,3131485;8,4994764;34,1752815;3,7609239;7,1180696;2047-05-01
"510";6;2047;32165,9199219;52,3773842;8,5099325;34,2173653;3,7655437;7,1277175;2047-06-01
"511";7;2047;32205,3691406;52,4416199;8,5203876;34,2594452;3,7701633;7,1373653;2047-07-01
"512";8;2047;32239,8847656;52,4978256;8,5295362;34,2962685;3,7742054;7,1458068;2047-08-01
"513";9;2047;32271,9355469;52,5500145;8,5380325;34,3304634;3,7779591;7,1536455;2047-09-01
"514";10;2047;32273,1679688;52,5520287;8,5383587;34,3317795;3,7781034;7,1539469;2047-10-01
"515";11;2047;32274,4023438;52,554039;8,5386858;34,3330917;3,7782481;7,1542482;2047-11-01
"516";12;2047;32275,6347656;52,5560417;8,539012;34,3344116;3,7783921;7,1545496;2047-12-01
"517";1;2048;32276,9804688;52,558239;8,5393677;34,3358459;3,7785497;7,1548791;2048-01-01
"518";2;2048;32278,3242188;52,5604324;8,5397234;34,3372803;3,778707;7,1552081;2048-02-01
"519";3;2048;32281,015625;52,5648041;8,5404367;34,3401489;3,779022;7,1558657;2048-03-01
"520";4;2048;32314,6367188;52,6195488;8,5493488;34,3760147;3,7829595;7,1640882;2048-04-01
"521";5;2048;32381,8769531;52,7290459;8,5671711;34,4477463;3,7908344;7,1805329;2048-05-01
"522";6;2048;32424,9121094;52,799118;8,578577;34,4936523;3,7958739;7,1910582;2048-06-01
"523";7;2048;32467,9472656;52,869194;8,589983;34,5395622;3,8009136;7,2015834;2048-07-01
"524";8;2048;32505,6015625;52,9305038;8,5999641;34,579731;3,8053234;7,210793;2048-08-01
"525";9;2048;32540,5664062;52,9874458;8,60923;34,6170311;3,8094182;7,2193441;2048-09-01
"526";10;2048;32541,9121094;52,9896317;8,6095867;34,6184654;3,8095758;7,2196732;2048-10-01
"527";11;2048;32543,2578125;52,9918251;8,6099424;34,6198997;3,8097332;7,2200027;2048-11-01
"528";12;2048;32544,6015625;52,9940147;8,6102991;34,6213379;3,8098907;7,2203317;2048-12-01
"529";1;2049;32545,7226562;52,9958344;8,6105957;34,6225319;3,8100219;7,2206059;2049-01-01
"530";2;2049;32546,84375;52,9976654;8,6108923;34,6237259;3,8101532;7,22088;2049-02-01
"531";3;2049;32549,0839844;53,0013084;8,6114874;34,6261177;3,8104155;7,2214279;2049-03-01
"532";4;2049;32577,1015625;53,0469322;8,6189137;34,656002;3,8136964;7,2282801;2049-04-01
"533";5;2049;32633,1367188;53,1381721;8,6337652;34,7157784;3,8202586;7,2419839;2049-05-01
"534";6;2049;32669;53,1965675;8,6432714;34,7540321;3,8244584;7,2507548;2049-06-01
"535";7;2049;32704,8613281;53,2549591;8,6527767;34,7922935;3,8286581;7,2595258;2049-07-01
"536";8;2049;32736,2402344;53,306057;8,6610937;34,8257637;3,8323331;7,2671995;2049-08-01
"537";9;2049;32765,3789062;53,3535042;8,6688156;34,8568497;3,8357453;7,2743263;2049-09-01
"538";10;2049;32766,5;53,3553238;8,6691132;34,8580399;3,8358765;7,2746;2049-10-01
"539";11;2049;32767,6191406;53,3571472;8,6694098;34,8592377;3,8360078;7,2748742;2049-11-01
"540";12;2049;32768,7421875;53,3589706;8,6697063;34,8604317;3,836139;7,2750568;2049-12-01
"541";1;2050;32769,9726562;53,3609772;8,6700335;34,8617477;3,8362832;7,2750821;2050-01-01
"542";2;2050;32771,2070312;53,3629875;8,6703596;34,8630638;3,8364277;7,2752771;2050-02-01
