"";"Ca";"Mg";"K";"Na";"NH4";"Al";"group_id";"Date"
"1";1084,7365723;339,7445068;237,7879028;0,0255317;0,0002108;155,1758118;"1";2005-01-01
"2";1084,6119385;339,1115723;237,2980194;0,0090289;2,63e-05;155,3423309;"1";2005-02-01
"3";1084,8658447;338,6903687;236,940033;0,0062463;5,2e-06;155,3148804;"1";2005-03-01
"4";1084,9206543;338,2475281;236,4144897;0,0053375;0;155,2266846;"1";2005-04-01
"5";1084,4151611;337,4247131;234,9043274;0,0034686;0;155,1003265;"1";2005-05-01
"6";1084,4710693;336,8143005;234,4872131;0,0024466;0;154,9175568;"1";2005-06-01
"7";1083,7670898;336,5487366;233,8934479;0,0025303;0,0001728;154,8030396;"1";2005-07-01
"8";1084,2751465;336,5144348;234,1663361;0,0026442;0,0005801;154,5649261;"1";2005-08-01
"9";1085,5159912;336,2441406;234,671463;0,002872;0,0007936;154,1676025;"1";2005-09-01
"10";1086,5153809;336,1072693;234,8346558;0,0033641;0,0003659;153,8871307;"1";2005-10-01
"11";1086,9538574;336,0527039;234,6125488;0,0061783;6,47e-05;153,7780914;"1";2005-11-01
"12";1087,342041;336,0249329;234,4687195;0,0076862;0;153,7280579;"1";2005-12-01
"13";1087,3863525;335,8329163;234,0731506;0,0068378;0,0001546;153,7050171;"1";2006-01-01
"14";1087,4420166;335,5858154;233,7543335;0,0061353;0;153,6830292;"1";2006-02-01
"15";1087,5982666;335,3468628;233,5083313;0,0061991;0;153,6347198;"1";2006-03-01
"16";1087,4373779;334,9957581;233,056015;0,0056504;0;153,5717316;"1";2006-04-01
"17";1086,0150146;334,2635803;231,6124115;0,0037082;0;153,4835663;"1";2006-05-01
"18";1085,7786865;333,7212219;231,2629089;0,0026053;0;153,3575439;"1";2006-06-01
"19";1084,9060059;333,3659973;230,6723022;0,0025849;0,0001558;153,3440857;"1";2006-07-01
"20";1085,2729492;333,3309937;230,9658661;0,0027;0,0005632;153,1551514;"1";2006-08-01
"21";1086,2320557;333,1369324;231,5558167;0,0029951;0,0007812;152,8213348;"1";2006-09-01
"22";1087,0206299;333,0541687;231,810791;0,0035516;0,0003328;152,5895844;"1";2006-10-01
"23";1087,3234863;333,0542603;231,6869507;0,0065444;2,93e-05;152,4989471;"1";2006-11-01
"24";1087,5665283;333,0467529;231,6156158;0,0079834;0;152,4696045;"1";2006-12-01
"25";1087,3696289;332,8059387;231,2572327;0,0067737;0,0001383;152,5072937;"1";2007-01-01
"26";1087,2025146;332,5238342;230,9844971;0,0060707;0;152,5399475;"1";2007-02-01
"27";1087,1645508;332,2716675;230,7963104;0,0062067;0;152,5281982;"1";2007-03-01
"28";1086,8421631;331,9328308;230,4085541;0,0057495;0;152,4886322;"1";2007-04-01
"29";1085,2281494;331,2084656;229,0253296;0,003827;0;152,4299316;"1";2007-05-01
"30";1084,8052979;330,6834106;228,7653961;0,0027847;0;152,3319092;"1";2007-06-01
"31";1083,8442383;330,3058167;228,1819305;0,0027061;0,0001391;152,3648071;"1";2007-07-01
"32";1084,1455078;330,2762451;228,5068207;0,0028189;0,0005435;152,1946564;"1";2007-08-01
"33";1084,9656982;330,1279297;229,1953583;0,0031239;0,0007678;151,8817902;"1";2007-09-01
"34";1085,6519775;330,081604;229,5391235;0,0036823;0,000308;151,668869;"1";2007-10-01
"35";1085,8789062;330,1122437;229,495163;0,006764;0;151,5885315;"1";2007-11-01
"36";1085,9227295;330,0332947;229,4511108;0,0077697;0;151,6203156;"1";2007-12-01
"37";1085,5411377;329,7301025;229,12117;0,0065282;0,0001244;151,7269592;"1";2008-01-01
