"","Ca_Tot","Mg_Tot","K_Tot","N_Tot","P_Tot","S_Tot","Ca_Har","Mg_Har","K_Har","N_Har","P_Har","S_Har","Ca_Leach","Mg_Leach","K_Leach","N_Leach","P_Leach","S_Leach","P_OCC","S_OCC","Site","Treatment"
"1",3215.43918619375,2588.84019763531,1203.59422348322,1596.7158848775,562.03290405265,5660.41643641305,1009.61042799375,165.45103083531,754.41061028322,1591.5922973775,147.16179545265,619.96109491305,2205.8287582,2423.3891668,449.1836132,134.7011646,7.5108288,3862.5911379,407.51684,1177.8642036,"LNS","40BO"
"2",3416.40315378408,3187.25495931289,977.70580659974,1212.71890554507,804.20811203889,5595.9013876654,722.42950308408,118.54317401289,535.81006969974,1117.41466794507,109.23838913889,446.6439741654,2693.9736507,3068.7117853,441.8957369,187.9651196,6.4876085,2161.8670105,689.1431312,2987.390403,"LNB","40BO"
"3",970.79914631365,1444.27649374849,836.55672243476,4308.15932845832,250.15178345722,5383.12983242541,303.13640821365,59.24444154849,272.06003773476,659.19816365832,54.26234755722,244.86832592541,667.6627381,1385.0320522,564.4966847,3668.3863735,11.5582187,4237.7223372,192.2247123,900.5391693,"HNS","40BO"
"4",1264.7500032543,1643.41970873014,516.93887341514,4075.02512410357,1138.15272260007,5362.636864632,590.4335562543,112.44068113014,485.48830481514,1219.24262190357,104.47246190007,429.887845332,674.316447,1530.9790276,31.4505686,2884.9854083,14.6664635,3526.5984075,1031.8211821,1406.1506118,"HNB","40BO"
