 YEAR;Month;Ca;Mg;K;Na;NO3;NH4;SO4;Cl;P;DOC;H;pH;Al;R;HR;Si
;;µmol/L;µmol/L;µmol/L;µmol/L;µmol/L;µmol/L;µmol/L;µmol/L;µmol/L;µmol/L;µmol/L;no unit;µmol/L;µmol/L;µmol/L;µmol/L
        2005;           1;     46.5986595;     54.3124886;     24.3718033;    128.6389160;      5.6580667;     14.9161215;     12.3027210;    108.3275909;      0.4389688;    182.2346344;      0.0000172;     10.7753906;      0.0000000;     30.3717518;      0.0006861;     60.0317841
        2005;           2;     35.2327690;     40.9988022;     21.9961338;    120.9812927;     15.2691507;     32.4125328;     13.3773346;    104.0718613;      1.4431685;    460.4701843;      0.0000346;     10.5058594;      0.0000000;     76.7419281;      0.0030923;     93.2986450
        2005;           3;     31.3518696;     36.4370270;     21.2793026;    121.0686340;     47.3968697;     63.3022232;     14.1288929;     98.1498871;      2.9065602;   1039.3989258;      0.2223616;      6.7226562;      0.0001119;    167.6164703;      5.6166801;    202.8136444
        2005;           4;     43.6588440;     50.7083168;     25.4688454;    146.8904266;     80.7714310;    109.7166443;     14.3044806;    107.0593796;      5.2785211;   1863.3092041;      5.0797615;      5.3769531;      0.0028487;    259.4135437;     51.1380234;    369.2789917
        2005;           5;     69.6698990;     80.9160919;     33.5198364;    193.8353271;    104.7581482;    139.1924438;     14.6636152;    133.4908600;      0.0000000;   2538.4172363;      0.5719921;      6.3613281;      0.0002893;    400.7567139;     22.3128281;    587.2612305
        2005;           6;     82.9524612;     96.3332291;     31.9070644;    185.3863220;    105.5313873;    118.7675781;     11.4663343;    150.0000000;      0.0000000;   2284.5754395;      0.0001275;      9.8945312;      0.0000001;    380.7085266;      0.0540827;    680.0649414
        2005;           7;     90.4474335;    105.1208572;     33.2946892;    193.4021454;    103.7281036;    100.9814072;     11.2633352;    144.9218750;      0.0000000;   2056.1179199;      0.0000491;     10.3085938;      0.0000000;    342.6654358;      0.0208546;    762.8677979
        2005;           8;     99.0408249;    115.2160110;     34.8193970;    202.1784821;    101.0381546;     86.5168915;     11.4059458;    144.7265625;      0.0000000;   1850.5061035;      0.0000334;     10.4765625;      0.0000000;    308.4044800;      0.0131991;    856.3991699
        2005;           9;    107.1690826;    124.7895660;     36.2032852;    210.1389313;     97.3079147;     74.3196182;     11.4059458;    144.9218750;      0.0000000;   1665.4554443;      0.0000249;     10.6035156;      0.0000000;    277.5668335;      0.0090666;    946.6414795
        2005;          10;    113.1056824;    131.8256226;     37.2074585;    215.7881622;    101.2454987;     69.5456085;     11.9050837;    144.7265625;      0.0000000;   1498.9099121;      0.0000177;     10.7519531;      0.0000000;    249.8123932;      0.0059264;   1017.5734863
        2005;          11;     40.2190742;     47.0849152;     21.8930912;    133.6236115;    126.5933228;     18.5441837;     12.0906391;     83.8218384;      0.4475757;    838.2584229;      3.7449756;      5.4277344;      0.0020690;    117.8517532;     21.8579922;   1027.6176758
