 YEAR;Month;Ca;Mg;K;Na;NO3;NH4;SO4;Cl;P;DOC;Al;Si
;;kg/ha/yr;kg/ha/yr;kg/ha/yr;kg/ha/yr;kg/ha/yr;kg/ha/yr;kg/ha/yr;kg/ha/yr;kg/ha/yr;kg/ha/yr;kg/ha/yr;kg/ha/yr
        2005;           1;      3.8327794;      4.5224743;      2.2675915;     10.1481743;      0.4252589;      0.3209427;      2.0576472;     13.2365103;      0.0970138;     10.4811697;      0.0000000;      6.1689348
        2005;           2;      0.5658793;      0.6683136;      0.3697188;      1.6140835;      0.3194290;      0.0860919;      0.3722684;      2.0512447;      0.0657654;      5.0675268;      0.0000001;      2.7660139
        2005;           3;      1.0190026;      1.2050302;      0.5950500;      2.4698610;      1.0503054;      0.2175175;      0.5403278;      2.8484221;      0.1259437;     13.3796616;      0.0000085;      8.3115292
        2005;           4;      0.6177010;      0.7311696;      0.2727011;      1.1138554;      0.7692187;      0.1173051;      0.1830353;      1.1541617;      0.0807384;      8.4396973;      0.0000317;      6.6316524
        2005;           5;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000072;      0.0000000
        2005;           6;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000069;      0.0000000
        2005;           7;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000022;      0.0000000
        2005;           8;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000009;      0.0000000
        2005;           9;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000017;      0.0000000
        2005;          10;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000118;      0.0000000
        2005;          11;      6.6343937;      7.9201169;      3.1082845;     12.2994938;     11.0480976;      0.5815759;      2.4132597;     15.9498892;      0.1124055;     75.8410263;      0.0000750;    162.8873444
        2005;          12;      1.9592319;      2.3428342;      1.2739732;      4.8793788;      2.3888063;      0.3078651;      1.4029860;      7.6393862;      0.0751102;     18.3839245;      0.0000094;     33.6959724
        2006;           1;      1.7096479;      2.0473492;      1.4509625;      5.3755341;      1.2106054;      0.4825765;      2.1277502;      9.4125328;      0.1141569;     15.1470423;      0.0000035;     17.2831707
