 YEAR;Month;Ca;Mg;K;Na;NO3;NH4;SO4;Cl;P;DOC;H;pH;Al;R;HR;Si
;;µmol/L;µmol/L;µmol/L;µmol/L;µmol/L;µmol/L;µmol/L;µmol/L;µmol/L;µmol/L;µmol/L;no unit;µmol/L;µmol/L;µmol/L;µmol/L
        2005;           1;     28.8286591;     43.0066986;      3.3214138;     45.3115921;      6.4164882;      4.2141061;     22.5967541;     60.4345169;      0.7318337;    211.7915802;      0.0000610;     10.2519531;      0.0000003;     35.2961807;      0.0024196;     38.1451645
        2005;           2;     38.2396774;     57.0483437;      4.2643051;     59.1956711;     41.2323456;      9.6237688;     27.7958126;     64.5267639;      3.6427224;    862.0166016;     10.5817900;      5.1035156;      0.0679416;    112.9871140;     30.6823254;    179.6442566
        2005;           3;     62.4085197;     93.0359421;      6.1700206;     87.6070175;     92.6016388;     20.9794388;     34.9712219;     90.4117737;      5.4749432;   1698.5231934;     29.3503704;      4.7617188;      0.2858418;    202.5394897;     80.5477066;    390.2064209
        2005;           4;    159.8693848;    238.2011719;     10.9613762;    159.8289948;    258.1763306;     40.5735397;     41.2512131;    138.8913879;     12.8500357;   4321.2626953;     21.3333340;      4.9863281;      0.1516552;    549.6801147;    170.5303497;   1335.0518799
        2005;           5;    226.2748566;    337.5620728;      9.9741068;    150.0675354;    281.4358215;     20.7091618;     18.6521740;    129.1102142;      0.0000000;   4353.8818359;      0.0000558;     10.3339844;      0.0000003;    725.6050415;      0.0419111;   2427.9223633
        2005;           6;    376.8049011;    563.2476196;     15.5452442;    240.4986115;    716.2962646;     44.5573769;     32.7185020;    192.4945831;     33.7059326;  10906.6464844;     40.4458885;      4.6347656;      0.5139311;   1248.6538086;    569.1208496;   4751.8994141
        2005;           7;    424.2136536;    635.8448486;     12.5280447;    203.1198120;    730.3533936;     19.2677364;     16.3059559;    175.7812500;      0.0000000;   9815.9814453;      2.5945528;      5.5859375;      0.0138514;   1418.9873047;    217.0098724;   6642.2148438
        2005;           8;    400.5361938;    603.0013428;     12.1983366;    202.0322723;    704.4459229;     10.4620714;     17.0709152;    176.1718750;      0.0000000;   8834.3828125;      1.5749459;      5.8027344;      0.0081805;   1318.6970215;    153.7001495;   7867.5693359
        2005;           9;    359.4724426;    543.2813721;     11.5694628;    194.7691345;    660.4708862;      6.2150345;     17.0709152;    176.1718750;      0.0000000;   7950.9438477;      2.5713208;      5.5898438;      0.0137183;   1150.1127930;    175.0445099;   8731.6279297
        2005;          10;    352.0550842;    533.1945801;     12.5696611;    216.4130707;    905.4974976;     20.4278717;     24.2803841;    202.2115784;     19.0015278;  10332.7822266;     91.0797119;      4.1191406;      6.4106321;    973.0821533;    749.0480957;   9357.4082031
        2005;          11;     51.7687874;     78.4460220;      4.6947002;     77.5731735;    133.8229065;      8.0047083;     22.4394093;     77.5077744;      0.7154963;   1442.4526367;     49.8558273;      4.3359375;      1.5412045;    148.2957306;     92.1130371;    939.1292725
        2005;          12;     23.0915012;     34.9942055;      3.1029787;     50.4310226;     35.2987061;      6.3658953;     21.5223923;     60.9257011;      0.8360511;    455.8096619;     17.3825455;      4.7753906;      0.1651773;     54.5818176;     21.3864651;    239.9685364
        2006;           1;     14.4370708;     21.8823051;      2.5072031;     39.5845566;     12.2899408;      6.7002945;     21.8860722;     49.7017365;      0.8306037;    265.8355103;     16.2264862;      4.8125000;      0.1447917;     32.1926651;     12.1132545;     91.5000534
        2006;           2;     37.7792740;     57.2538033;      4.6134162;     72.2378082;     50.1740265;     14.0320358;     28.0573006;     55.9231110;      3.2053671;    814.0228271;      2.2809379;      5.7734375;      0.0118808;    121.0293045;     14.6411839;    326.9020996
        2006;           3;     43.7312546;     66.2785187;      5.2823110;     81.9050598;     71.8305893;     17.4563847;     31.3094139;     63.8128395;      2.8064466;   1047.7080078;     11.3940315;      5.1230469;      0.0721535;    137.9799347;     36.6380615;    353.0330505
        2006;           4;    128.6435699;    194.9185638;     10.4722080;    163.0757904;    223.7578583;     37.4971695;     39.9585419;    101.6952057;     11.7698069;   3461.9902344;     12.3769217;      5.2089844;      0.0744086;    465.1794739;    111.8189011;   1172.8566895
        2006;           5;    170.3362885;    258.3985596;      9.2637892;    147.2297668;    240.8834839;     19.7153511;     19.6502895;     84.1833878;      0.0000000;   3450.7287598;      0.0000751;     10.1953125;      0.0000004;    575.0772705;      0.0442897;   1840.1971436
        2006;           6;    345.0454102;    524.1335449;     16.0953655;    261.2187805;    776.8198853;     59.4999199;     32.9954643;    129.2423401;     52.5329399;  11657.8056641;     82.6502686;      4.3242188;      2.6629753;   1193.0847168;    749.8830566;   4186.4667969
        2006;           7;    453.4461060;    689.9903564;     14.0132637;    237.9996338;    825.0571289;     27.1133575;     16.1113415;    110.1562500;      0.0000000;  10492.0244141;      1.0554496;      5.9765625;      0.0054129;   1599.6281738;    149.0425262;   6660.1943359
        2006;           8;    414.4423523;    633.5330811;     13.4169922;    231.6278534;    816.5026245;     13.8074665;     16.9127903;    110.5468750;      0.0000000;   9442.8212891;      1.8517320;      5.7324219;      0.0096870;   1395.9501953;    177.8533783;   7716.5527344
        2006;           9;    374.8937988;    575.2191772;     12.7738228;    223.8055267;    778.4496460;      7.7978258;     16.9127903;    110.3515625;      0.0000000;   8498.5390625;      2.7017219;      5.5683594;      0.0144678;   1224.9821777;    191.4410248;   8595.2949219
        2006;          10;    380.0768127;    584.4704590;     14.4473743;    257.2714539;   1079.1080322;     20.3661480;     25.4302063;    125.5028610;     16.3457832;  11238.0039062;     89.1694641;      4.1484375;      5.5817852;   1071.4232178;    801.5772705;   9544.2333984
        2006;          11;     49.1949844;     75.7285004;      4.7736564;     79.4112778;    140.0917969;      8.0723324;     21.0253391;     58.3376808;      0.8225664;   1450.3208008;     45.0645103;      4.3515625;      1.3191388;    150.0049286;     91.7152176;    846.5424194
        2006;          12;     22.8748894;     35.2198334;      3.3406026;     54.2482414;     38.8449821;      6.7115755;     21.6733284;     54.4118500;      0.8933117;    492.7962646;     15.6986761;      4.8242188;      0.1374826;     59.8864784;     22.2462368;    239.5568848
        2007;           1;     26.2351818;     40.3986473;      3.8100603;     61.0418472;     33.0560989;      8.5731516;     24.3996716;     57.7323227;      1.3509425;    490.5106506;      3.3214128;      5.5488281;      0.0178504;     70.4710388;     11.2807312;    233.1026917
        2007;           2;     22.7351761;     35.0110664;      3.5387280;     55.6286697;     27.8743114;      9.7583551;     23.9370861;     58.4593658;      1.5483042;    493.8742371;     12.2286158;      4.9746094;      0.0879985;     62.6258163;     19.6865654;    163.1520081
        2007;           3;     68.2583466;    105.0710220;      7.2089896;    112.4710693;    113.7002945;     24.3033772;     32.6591110;     88.8577423;      7.3244882;   1793.8809814;     12.4124823;      5.1054688;      0.0795829;    235.2418518;     63.7383194;    570.3699341
        2007;           4;    121.5454865;    187.0863953;     10.2442732;    160.6290436;    214.2478333;     33.9316063;     35.5468445;    125.0443802;      8.4016781;   3208.5324707;     12.8071804;      5.1425781;      0.0800530;    424.5359497;    110.2194519;   1083.3133545
        2007;           5;    269.6051025;    415.2841187;     15.0930452;    241.9008331;    446.9303284;     42.7460136;     29.1268368;    181.3712463;     15.4380236;   6830.4770508;      4.4950666;      5.5859375;      0.0239976;    987.4060059;    151.0068970;   2881.9968262
        2007;           6;    291.1488342;    449.5025635;     11.9323826;    195.9707489;    462.0842285;     19.1083794;     17.0417614;    165.2343750;      0.0000000;   6147.4291992;      0.0002666;      9.5742188;      0.0000013;   1024.2974854;      0.2742008;   3786.7263184
        2007;           7;    288.9481812;    447.5953979;     11.8984470;    197.1217041;    432.1905212;     10.4078112;     15.9228287;    165.2343750;      0.0000000;   5532.6860352;      0.0000489;     10.3105469;      0.0000002;    922.0584106;      0.0559516;   4554.7763672
        2007;           8;    293.6423035;    456.5066223;     12.0094986;    200.7108612;    385.7196655;      6.1995406;     16.8191338;    165.2343750;      0.0000000;   4979.4174805;      0.0000258;     10.5878906;      0.0000001;    829.8748169;      0.0280473;   5420.4775391
        2007;           9;    280.1573181;    436.8984070;     11.7390327;    197.8278503;    332.0685425;      3.8908312;     16.8191338;    165.2343750;      0.0000000;   4481.4755859;      0.0000184;     10.7343750;      0.0000001;    746.8942261;      0.0184311;   6079.2768555
        2007;          10;    164.9376678;    257.7241821;     11.1956730;    189.6613312;    389.0522461;     19.9569530;     31.3664474;    164.3173981;      7.8065405;   4306.3999023;     37.4661827;      4.6093750;      0.5062835;    488.8439331;    228.8894196;   3503.0573730
        2007;          11;     74.9928360;    117.2106628;      6.6111388;    112.2941513;    186.6404114;     13.3060608;     23.9347668;     87.4636917;      2.5806134;   1961.0167236;     27.7412109;      4.6191406;      0.3659807;    223.3389435;    103.4971924;   1267.1928711
        2007;          12;     26.5759182;     41.5492706;      3.8576307;     64.3551254;     45.2319946;      7.9321256;     22.5810871;     78.1490173;      0.8344873;    538.3933716;     19.5976963;      4.7441406;      0.1972131;     63.8509789;     25.8812504;    278.2644958
        2008;           1;     16.0294189;     25.0633068;      2.9717753;     48.7133179;     18.3147736;      6.3689728;     21.9296989;     45.9944572;      0.6995494;    271.0420837;      5.1424561;      5.3125000;      0.0294970;     37.2460022;      7.9276781;    150.8627167
