 YEAR;Month;Ca;Mg;K;Na;NO3;NH4;SO4;Cl;P;DOC;Al;Si
;;kg/ha/yr;kg/ha/yr;kg/ha/yr;kg/ha/yr;kg/ha/yr;kg/ha/yr;kg/ha/yr;kg/ha/yr;kg/ha/yr;kg/ha/yr;kg/ha/yr;kg/ha/yr
        2005;           1;      6.2290492;      6.5893483;      5.9987202;     19.8855000;      0.3871186;      1.0994781;      1.8986750;     19.3714638;      0.0460542;     10.3639755;      0.0000000;      8.6215143
        2005;           2;      1.2186164;      1.2888461;      1.3330213;      4.0434475;      0.2291348;      0.5372900;      0.4881990;      4.4446273;      0.0334366;      6.0037627;      0.0000000;      3.0467567
        2005;           3;      0.7316643;      0.7733552;      0.8539295;      2.4778903;      0.4639503;      0.7216607;      0.3371060;      2.8571169;      0.0497249;      9.2489033;      0.0000000;      4.0651278
        2005;           4;      0.3081398;      0.3255059;      0.3129325;      0.8983285;      0.2401530;      0.3820483;      0.1052282;      0.9713396;      0.0302903;      5.1503386;      0.0000002;      2.1787386
        2005;           5;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000
        2005;           6;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000
        2005;           7;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000
        2005;           8;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000
        2005;           9;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000
        2005;          10;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000
        2005;          11;      7.0735683;      7.3611431;      6.2510061;     17.5122204;      9.5327435;      1.6226543;      2.0966184;     16.5971432;      0.0524119;     51.7044830;      0.0000000;    156.8848419
        2005;          12;      2.8269224;      2.9208963;      3.1370006;      8.7800922;      4.0779529;      0.8795825;      1.3847604;      9.1261196;      0.0361558;     21.9923859;      0.0000002;     65.2065811
        2006;           1;      2.0476220;      2.1053536;      3.0967503;      8.6132746;      2.4113460;      1.1982447;      1.9515396;     10.2572136;      0.0529646;     19.0627575;      0.0000002;     37.7990837
        2006;           2;      0.5514825;      0.5665181;      0.7960253;      2.1998451;      0.5911313;      0.5111645;      0.4840026;      2.4288442;      0.0298063;      6.7221408;      0.0000001;      9.2647133
        2006;           3;      0.6927838;      0.7104419;      0.8692669;      2.3943198;      0.8071727;      0.6924827;      0.4650891;      2.3498034;      0.0349006;      9.2603407;      0.0000002;     10.5123482
        2006;           4;      0.3111966;      0.3188065;      0.3158387;      0.8644706;      0.3243601;      0.3901889;      0.1342161;      0.7502640;      0.0340757;      5.3135958;      0.0000005;      4.2417102
        2006;           5;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000
        2006;           6;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000
        2006;           7;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000
        2006;           8;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000
        2006;           9;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000
        2006;          10;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000
        2006;          11;      7.4982638;      7.5731316;      5.7330208;     15.4944563;     10.3959608;      1.5975555;      2.0680690;     11.9258261;      0.0609500;     52.9534798;      0.0000000;    163.0140228
        2006;          12;      3.2906461;      3.2967098;      3.0311239;      8.0244312;      4.5763640;      0.9260793;      1.3748235;      8.6931667;      0.0377715;     23.4395275;      0.0000004;     67.1145782
        2007;           1;      1.3508056;      1.3498886;      1.4053147;      3.6884358;      1.7421900;      0.5755545;      0.7336767;      3.9972427;      0.0263206;     10.5900965;      0.0000001;     25.7424049
        2007;           2;      1.2322687;      1.2282118;      1.4045762;      3.6486933;      1.4008536;      0.8135216;      0.8220103;      4.1531000;      0.0395515;     12.0468588;      0.0000002;     19.3672428
        2007;           3;      0.5644615;      0.5619088;      0.5675873;      1.4589736;      0.5946864;      0.5819933;      0.2946552;      1.5034627;      0.0432515;      7.6572757;      0.0000004;      7.6778221
        2007;           4;      0.3900327;      0.3878281;      0.3228706;      0.8281092;      0.3787295;      0.4261235;      0.1354294;      0.7600640;      0.0293979;      5.8028984;      0.0000004;      4.8244233
        2007;           5;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000001;      0.0000000
        2007;           6;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000
        2007;           7;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000
        2007;           8;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000
        2007;           9;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000
        2007;          10;      0.5659094;      0.5632843;      0.2615666;      0.6796560;      0.3859836;      0.2544155;      0.0635310;      0.4692152;      0.0172343;      4.1932168;      0.0000000;      7.4233131
        2007;          11;      3.1455262;      3.1115649;      1.6021168;      4.1773963;      3.7485161;      1.2621540;      0.4419646;      3.4855165;      0.0347022;     24.1587238;      0.0000000;     62.0705528
        2007;          12;      5.7044034;      5.5786748;      3.9261403;     10.1084166;      7.7245350;      1.7446907;      1.5418726;     11.2521839;      0.0396584;     37.7235489;      0.0000004;    119.0449677
        2008;           1;      2.3700144;      2.3085809;      2.1721702;      5.5498209;      2.9311953;      0.8329491;      1.1682812;      7.0302491;      0.0281166;     15.0206203;      0.0000002;     45.5107956
        2008;           2;      1.2927802;      1.2565774;      1.2954252;      3.2928467;      1.4391344;      0.7310377;      0.7739487;      4.1046753;      0.0351287;     10.5976305;      0.0000002;     21.4900188
        2008;           3;      0.8645572;      0.8387887;      0.8031231;      2.0343184;      0.8881354;      0.6160538;      0.4489235;      2.5787885;      0.0321176;      8.4489441;      0.0000003;     12.0588417
        2008;           4;      0.8177438;      0.7921427;      0.6932135;      1.7573476;      0.7758020;      0.6358520;      0.3524798;      1.9289211;      0.0324425;      9.1281538;      0.0000002;     10.6599150
        2008;           5;      0.0080582;      0.0078040;      0.0055965;      0.0141996;      0.0058844;      0.0092166;      0.0020889;      0.0137976;      0.0016344;      0.1352112;      0.0000010;      0.0939955
        2008;           6;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000
        2008;           7;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000
        2008;           8;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000
        2008;           9;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000
        2008;          10;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000
        2008;          11;      6.4932156;      6.2301965;      3.0462162;      7.9432926;      7.7454238;      1.6832209;      0.9171057;      7.0867033;      0.0584257;     45.4433212;      0.0000002;    108.2131729
        2008;          12;      5.0573664;      4.8073616;      2.8265419;      7.4075298;      6.6261129;      1.1020910;      1.0540272;      7.7020445;      0.0282678;     31.8087502;      0.0000005;     84.6000214
        2009;           1;      3.1086111;      2.9404330;      2.0917261;      5.4957604;      3.9448452;      0.8514533;      0.9629791;      6.3642921;      0.0309490;     19.3604126;      0.0000004;     49.5793839
        2009;           2;      0.9821301;      0.9275098;      0.6584335;      1.7417299;      1.1571214;      0.4076674;      0.3038890;      2.0814459;      0.0233213;      7.0218325;      0.0000002;     14.5884809
        2009;           3;      1.9127419;      1.8010470;      1.4115061;      3.7462142;      2.1839230;      0.9530964;      0.7289001;      4.5107307;      0.0365295;     15.0331535;      0.0000003;     26.1910362
        2009;           4;      0.7767025;      0.7304396;      0.5328430;      1.4146726;      0.7760496;      0.5369675;      0.2529770;      1.5986305;      0.0351121;      7.9409256;      0.0000004;      9.9056978
        2009;           5;      0.3138468;      0.2946672;      0.1674721;      0.4506103;      0.2645613;      0.2999407;      0.0584780;      0.4496793;      0.0324868;      4.4487743;      0.0000011;      3.5701761
        2009;           6;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000
        2009;           7;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000
        2009;           8;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000
        2009;           9;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000
        2009;          10;      0.5238665;      0.4926962;      0.1893722;      0.5257617;      0.3523801;      0.1487232;      0.0488003;      0.3465849;      0.0004282;      2.7630575;      0.0000000;      6.3821816
        2009;          11;      5.3390751;      4.9907675;      2.4936612;      6.9932990;      5.9786830;      1.5624590;      0.8613933;      6.3159389;      0.0476363;     35.5069237;      0.0000000;     94.4730377
        2009;          12;      2.7934725;      2.6024051;      1.5787264;      4.4703326;      3.4331765;      0.7870010;      0.6741808;      4.5526900;      0.0215644;     18.1079102;      0.0000001;     51.9494514
        2010;           1;      2.9604442;      2.7454681;      2.0299828;      5.7818575;      3.4303458;      1.2197831;      1.0780435;      6.8784204;      0.0514448;     22.2198524;      0.0000004;     47.4141884
        2010;           2;      1.1363322;      1.0517697;      0.7801010;      2.2332075;      1.2371789;      0.6965084;      0.4183198;      2.5195200;      0.0392979;     10.6500216;      0.0000004;     15.4809685
        2010;           3;      1.6644018;      1.5363637;      1.1610872;      3.3516259;      1.7913929;      1.0666723;      0.6411491;      3.6923399;      0.0436621;     15.9866371;      0.0000004;     19.5491486
        2010;           4;      1.7096252;      1.5739670;      1.1590867;      3.3798504;      1.6952217;      1.1078790;      0.6258039;      3.7521894;      0.0455733;     17.0834007;      0.0000003;     19.1292477
        2010;           5;      0.3629731;      0.3339051;      0.2086705;      0.6102384;      0.2843048;      0.3077308;      0.0902667;      0.6146693;      0.0311355;      4.6950946;      0.0000004;      3.8230219
        2010;           6;      1.2329221;      1.1303798;      0.5619673;      1.6651812;      1.0805856;      1.1605469;      0.2052890;      1.5031776;      0.0840761;     17.6019115;      0.0000015;     12.9034863
        2010;           7;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000
        2010;           8;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000
        2010;           9;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000
        2010;          10;      1.2097242;      1.1096221;      0.4007701;      1.2263073;      1.0634862;      0.3887394;      0.1093595;      0.9885044;      0.0041977;      7.7017770;      0.0000000;     15.2242327
        2010;          11;      6.9131031;      6.2935963;      2.7417870;      8.5421419;      8.7017736;      1.7084306;      0.9289528;      7.3452706;      0.0445257;     45.1576653;      0.0000004;    109.3030472
        2010;          12;      5.8848219;      5.3203440;      3.2236283;     10.1128626;      7.5672488;      1.5258720;      1.5726722;     10.5335274;      0.0461129;     37.2418289;      0.0000005;     88.6351471
        2011;           1;      2.4574852;      2.2164493;      1.6498905;      5.2028370;      2.9046111;      0.9291548;      1.0046207;      5.8658147;      0.0363655;     17.0018082;      0.0000003;     34.4511681
        2011;           2;      0.8755732;      0.7892669;      0.6432844;      2.0254285;      0.9530933;      0.4760960;      0.4303972;      2.2287064;      0.0237431;      7.0895338;      0.0000001;     11.7592983
        2011;           3;      2.2334540;      2.0084569;      1.8533692;      5.8927164;      2.2834187;      1.3605622;      1.4355659;      6.8828335;      0.0499880;     19.0280037;      0.0000002;     26.7453308
        2011;           4;      1.3066652;      1.1737492;      1.0339575;      3.3121130;      1.1403121;      0.8868412;      0.7669958;      3.6852248;      0.0377891;     12.8422136;      0.0000001;     15.7702436
        2011;           5;      0.0862179;      0.0774470;      0.0556413;      0.1768559;      0.0492944;      0.0804670;      0.0306531;      0.1687716;      0.0128304;      1.2582917;      0.0000003;      0.9425757
        2011;           6;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000
        2011;           7;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000
        2011;           8;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000
        2011;           9;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000
        2011;          10;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000
        2011;          11;      4.9347239;      4.4295855;      2.0308943;      6.6620598;      4.9564724;      1.4992864;      0.8254356;      5.2218094;      0.0393321;     35.8760834;      0.0000000;     78.4613800
        2011;          12;      2.8572266;      2.5589807;      1.3277252;      4.4089699;      3.4190300;      0.8135048;      0.6198962;      3.8864307;      0.0225611;     19.5722523;      0.0000002;     48.3458099
        2012;           1;      3.9058368;      3.4877968;      2.4901001;      8.3036509;      4.5727015;      1.2562554;      1.6392033;      9.2177753;      0.0395613;     25.5041313;      0.0000003;     62.8557358
        2012;           2;      0.9746898;      0.8698486;      0.6605307;      2.1998415;      1.0261358;      0.5316707;      0.4650840;      2.4446487;      0.0302833;      8.0943623;      0.0000002;     14.3049650
        2012;           3;      1.8355345;      1.6359720;      1.4620656;      4.8893595;      1.7915074;      1.1173033;      1.2295022;      5.4659934;      0.0403682;     15.9627829;      0.0000002;     24.5930138
        2012;           4;      1.2525901;      1.1150311;      0.8954526;      2.9838278;      1.0829862;      1.0641434;      0.6775402;      2.9035294;      0.0603478;     15.2570086;      0.0000004;     15.0997543
        2012;           5;      0.5469258;      0.4862722;      0.2942440;      0.9842708;      0.3913475;      0.5642236;      0.1618532;      0.7878986;      0.0488794;      8.4360037;      0.0000008;      5.9073896
        2012;           6;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000
        2012;           7;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000
