 YEAR;Month;Ca;Mg;K;Na;NO3;NH4;SO4;Cl;P;DOC;Al;Si
;;kg/ha/yr;kg/ha/yr;kg/ha/yr;kg/ha/yr;kg/ha/yr;kg/ha/yr;kg/ha/yr;kg/ha/yr;kg/ha/yr;kg/ha/yr;kg/ha/yr;kg/ha/yr
        2005;           1;      5.7142930;      5.1696815;      0.6422630;      5.1520081;      0.4444946;      0.2919272;      3.5835161;     10.5966873;      0.1121086;     12.5808239;      0.0000000;      5.2985101
        2005;           2;      1.0211781;      0.9238893;      0.1110932;      0.9067892;      0.3848189;      0.0898180;      0.5938706;      1.5243127;      0.0751799;      6.8986673;      0.0000183;      3.3618379
        2005;           3;      2.2659154;      2.0485198;      0.2185437;      1.8246007;      1.1750314;      0.2662102;      1.0158645;      2.9038334;      0.1536271;     18.4813423;      0.0000771;      9.9281950
        2005;           4;      1.6587660;      1.4988333;      0.1109524;      0.9512715;      0.9361970;      0.1471274;      0.3424378;      1.2747999;      0.1030416;     13.4367046;      0.0000409;      9.7072020
        2005;           5;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000
        2005;           6;      0.1056815;      0.0958013;      0.0042534;      0.0386923;      0.0702111;      0.0043675;      0.0073418;      0.0477582;      0.0073060;      0.9167181;      0.0001387;      0.9339544
        2005;           7;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000037;      0.0000000
        2005;           8;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000022;      0.0000000
        2005;           9;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000037;      0.0000000
        2005;          10;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0017297;      0.0000000
        2005;          11;     12.1781616;     11.1911392;      1.0773913;     10.4677782;     11.0020914;      0.6580976;      4.2232852;     16.1289463;      0.1300797;    101.6898575;      0.0004158;    154.8157959
        2005;          12;      3.1475420;      2.8927114;      0.4126198;      3.9431775;      1.6815476;      0.3032563;      2.3471191;      7.3462696;      0.0880726;     18.6193790;      0.0000446;     22.9218578
        2006;           1;      2.9849625;      2.7437367;      0.5057095;      4.6947742;      0.8880565;      0.4841552;      3.6203685;      9.0903015;      0.1327218;     16.4715729;      0.0000391;     13.2573671
        2006;           2;      0.9924957;      0.9121556;      0.1182359;      1.0886010;      0.4606647;      0.1288329;      0.5897204;      1.2996106;      0.0650791;      6.4087582;      0.0000032;      6.0182304
        2006;           3;      2.0226650;      1.8590643;      0.2383460;      2.1730614;      1.1611078;      0.2821743;      1.1585964;      2.6108813;      0.1003176;     14.5222740;      0.0000195;     11.4425697
        2006;           4;      1.5295069;      1.4054201;      0.1214656;      1.1121976;      0.9297639;      0.1558091;      0.3801003;      1.0695738;      0.1081486;     12.3353491;      0.0000201;      9.7720222
        2006;           5;      0.1820096;      0.1674429;      0.0096567;      0.0902426;      0.0899550;      0.0073625;      0.0167989;      0.0795720;      0.0000000;      1.1049947;      0.0000000;      1.3779312
        2006;           6;      0.5902088;      0.5437020;      0.0268585;      0.2563084;      0.4643877;      0.0355694;      0.0451553;      0.1955605;      0.0694464;      5.9759717;      0.0007185;      5.0182600
        2006;           7;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000015;      0.0000000
        2006;           8;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000026;      0.0000000
        2006;           9;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000039;      0.0000000
        2006;          10;      0.2257163;      0.2104959;      0.0083701;      0.0876420;      0.2239688;      0.0042270;      0.0120828;      0.0659314;      0.0075022;      2.0000598;      0.0015060;      3.9719956
        2006;          11;     12.2305851;     11.4176149;      1.1577890;     11.3249893;     12.1722298;      0.7013851;      4.1821017;     12.8298769;      0.1580469;    108.0569534;      0.0003559;    147.4861603
        2006;          12;      3.0758445;      2.8719854;      0.4382098;      4.1842742;      1.8254558;      0.3153994;      2.3316114;      6.4721084;      0.0928318;     19.8579788;      0.0000371;     22.5730457
        2007;           1;      1.6920682;      1.5801207;      0.2397273;      2.2583468;      0.7451033;      0.1932437;      1.2590500;      3.2938192;      0.0673378;      9.4807901;      0.0000048;     10.5355511
        2007;           2;      2.1059692;      1.9667475;      0.3197810;      2.9558442;      0.9023787;      0.3159086;      1.7739860;      4.7902117;      0.1108405;     13.7098389;      0.0000237;     10.5906401
        2007;           3;      1.3427391;      1.2534541;      0.1383446;      1.2691293;      0.7816792;      0.1670835;      0.5140027;      1.5462441;      0.1113529;     10.5752783;      0.0000215;      7.8626447
        2007;           4;      1.7604774;      1.6433249;      0.1447520;      1.3345807;      1.0845238;      0.1717620;      0.4119247;      1.6021484;      0.0940472;     13.9270897;      0.0000216;     10.9956732
        2007;           5;      0.2316326;      0.2163747;      0.0126503;      0.1192169;      0.1341969;      0.0128351;      0.0200212;      0.1378437;      0.0102507;      1.7586719;      0.0000065;      1.7351664
        2007;           6;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000
        2007;           7;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000
        2007;           8;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000
