 YEAR;Month;Ca;Mg;K;Na;NO3;NH4;SO4;Cl;P;DOC;Al;Si
;;kg/ha/yr;kg/ha/yr;kg/ha/yr;kg/ha/yr;kg/ha/yr;kg/ha/yr;kg/ha/yr;kg/ha/yr;kg/ha/yr;kg/ha/yr;kg/ha/yr;kg/ha/yr
        2005;           1;      2.9760039;      3.3240039;      1.7347752;      2.3346698;      0.4308293;      0.0909107;      3.6624475;      6.5603118;      0.1709791;      7.4490280;      0.0000000;      1.0004567
        2005;           2;      0.8234330;      0.9162992;      0.3908403;      0.5334529;      0.4500927;      0.0278449;      0.6766660;      1.2852466;      0.1232671;      5.6017685;      0.0000464;      0.4848680
        2005;           3;      1.8376536;      2.0305383;      0.8082147;      1.1884494;      0.8670381;      0.0842504;      1.2941875;      3.7246706;      0.2665994;     12.4515886;      0.0000693;      0.8547786
        2005;           4;      1.1735402;      1.2901492;      0.4082453;      0.6051326;      0.7624379;      0.0432186;      0.5440884;      1.4223748;      0.2082340;     10.6703424;      0.0002120;      0.8991711
        2005;           5;      0.8875034;      0.9701125;      0.2364808;      0.3525912;      0.6779712;      0.0228686;      0.2127318;      0.6488937;      0.1886411;      9.8935623;      0.0006086;      0.8428943
        2005;           6;      1.1149619;      1.2104249;      0.2271353;      0.3376144;      0.9037251;      0.0201127;      0.1635464;      0.4690782;      0.2293919;     13.6430616;      0.0019663;      1.1166199
        2005;           7;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0001123;      0.0000000
        2005;           8;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000072;      0.0000000
        2005;           9;      0.7013507;      0.7588236;      0.1132738;      0.1835989;      0.5291333;      0.0041660;      0.0643349;      0.5365959;      0.0846855;      6.8910623;      0.0009144;      1.1300893
        2005;          10;      1.8882467;      2.0338752;      0.3198105;      0.5160903;      1.5634048;      0.0148966;      0.2027662;      1.2577722;      0.1872546;     19.5625153;      0.0011522;      2.6349034
        2005;          11;      5.5311565;      5.9004412;      2.4505844;      4.5347171;      2.6885154;      0.1976080;      4.1512671;     12.5594606;      0.1987377;     33.2836952;      0.0000440;      4.5971832
        2005;          12;      2.0244949;      2.1469238;      1.0899062;      2.1951895;      0.5496944;      0.1129748;      2.2502220;      6.7844782;      0.1343390;      7.5377731;      0.0000237;      0.9457870
        2006;           1;      2.4942372;      2.6228497;      1.5105146;      3.2964978;      0.4571937;      0.2061247;      3.5317228;      8.7934628;      0.2025823;      8.7466221;      0.0000206;      0.7983788
        2006;           2;      0.6558634;      0.6875802;      0.3304513;      0.7056140;      0.4500203;      0.0474067;      0.6412111;      0.9373868;      0.1073945;      5.1402879;      0.0000592;      0.5351540
        2006;           3;      1.3320827;      1.3901072;      0.6656287;      1.4486387;      0.7197458;      0.1043139;      1.2836075;      2.7707865;      0.1680605;      9.0148439;      0.0000514;      0.8967355
        2006;           4;      1.0543972;      1.0950305;      0.3727414;      0.8136593;      0.7550925;      0.0553011;      0.4940392;      1.3975852;      0.2095106;     10.0696783;      0.0002342;      0.9067132
        2006;           5;      0.8813411;      0.9107556;      0.2395290;      0.5147631;      0.7421626;      0.0298765;      0.2302135;      0.5325389;      0.1922710;     10.2828121;      0.0005916;      1.0025270
        2006;           6;      1.1636816;      1.1912704;      0.2168336;      0.4559065;      0.9896740;      0.0248939;      0.1505704;      0.2765366;      0.3133286;     15.5934010;      0.0034242;      1.0997702
        2006;           7;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0003767;      0.0000000
        2006;           8;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000280;      0.0000000
        2006;           9;      0.8926598;      0.9108918;      0.1350987;      0.2875085;      0.7850708;      0.0057111;      0.0758476;      0.1463567;      0.1341929;     10.4786501;      0.0022147;      1.5545118
        2006;          10;      1.9377404;      1.9685131;      0.3116641;      0.6725315;      1.7049437;      0.0148957;      0.1989711;      0.7266890;      0.1617580;     21.1555862;      0.0013894;      2.8465054
        2006;          11;      5.2922125;      5.3320556;      2.2721303;      5.2971549;      2.9393749;      0.2055348;      3.9587791;     11.1425524;      0.2407716;     36.9322548;      0.0000646;      4.8832688
        2006;          12;      1.8394102;      1.8435190;      0.9864627;      2.4298353;      0.5777703;      0.1141062;      2.1567311;      6.1417723;      0.1418470;      8.1889238;      0.0000329;      0.9598818
        2007;           1;      1.0449119;      1.0436808;      0.5460407;      1.3661439;      0.4291930;      0.0709234;      1.1515963;      3.1261318;      0.1039990;      5.4439478;      0.0000414;      0.7273107
        2007;           2;      1.6230974;      1.6125836;      0.8500506;      2.2206631;      0.5719746;      0.1317637;      1.8189385;      5.3306174;      0.1774743;      8.2659254;      0.0000415;      0.7272261
        2007;           3;      1.0481611;      1.0363132;      0.3988380;      1.0489482;      0.6656603;      0.0657591;      0.6188279;      2.1032333;      0.1947753;      8.7356319;      0.0001671;      0.6359861
        2007;           4;      1.2915140;      1.2704132;      0.4427348;      1.1749191;      0.7865549;      0.0692240;      0.8139371;      2.2821062;      0.1823890;     10.6294193;      0.0002173;      1.0369382
        2007;           5;      0.6018004;      0.5896019;      0.1411613;      0.3766008;      0.4355842;      0.0177778;      0.1202058;      0.6512395;      0.1191644;      6.7074232;      0.0010419;      0.6452009
        2007;           6;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0010648;      0.0000000
        2007;           7;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0001410;      0.0000000
        2007;           8;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000491;      0.0000000
        2007;           9;      0.4591964;      0.4486844;      0.0777430;      0.2108805;      0.4186096;      0.0016789;      0.0515887;      0.2671457;      0.0002442;      3.0809526;      0.0000362;      1.2083060
        2007;          10;      2.8507032;      2.7751675;      0.7310253;      2.0024517;      2.4596786;      0.0473440;      0.7945990;      3.4471405;      0.2822525;     23.2675457;      0.0002903;      5.8511052
        2007;          11;      1.5082946;      1.4633886;      0.6059163;      1.6244489;      1.1725162;      0.0529072;      1.0361102;      2.1448765;      0.1659525;     12.7788830;      0.0001018;      2.2539892
        2007;          12;      2.4736886;      2.3846900;      1.1848109;      3.5205958;      0.6682605;      0.1351052;      2.4314702;     10.3182116;      0.1473170;      9.2575455;      0.0000493;      1.2083331
        2008;           1;      1.1514601;      1.1061188;      0.7434357;      2.1711903;      0.4276845;      0.1012893;      2.0476353;      3.5975871;      0.1036395;      5.4665599;      0.0000306;      0.8640649
        2008;           2;      0.8563361;      0.8199142;      0.4250506;      1.2327638;      0.5468381;      0.0637237;      0.9010807;      1.8202348;      0.1334841;      6.4627953;      0.0000729;      0.6575785
        2008;           3;      1.3156189;      1.2542419;      0.6095720;      1.8059307;      0.6912302;      0.1004806;      1.2065070;      3.7764800;      0.1564599;      8.3200235;      0.0000834;      0.8650578
