 YEAR;Month;Ca;Mg;K;Na;NO3;NH4;SO4;Cl;P;DOC;Al;Si
;;kg/ha/yr;kg/ha/yr;kg/ha/yr;kg/ha/yr;kg/ha/yr;kg/ha/yr;kg/ha/yr;kg/ha/yr;kg/ha/yr;kg/ha/yr;kg/ha/yr;kg/ha/yr
        2005;           1;      4.5046139;      3.6658468;      2.9600718;     19.9304962;      0.4078188;      0.8301293;      1.9685637;     17.3107376;      0.0661284;     10.1683178;      0.0000000;      7.6338873
        2005;           2;      0.6597101;      0.5374562;      0.5272968;      3.4161553;      0.2564744;      0.3794155;      0.4293463;      3.2921669;      0.0458487;      5.1781082;      0.0000000;      2.6536376
        2005;           3;      0.6522722;      0.5320233;      0.5212771;      3.1905344;      0.7294111;      0.6364241;      0.4264020;      2.8787720;      0.0766282;     10.5763750;      0.0000010;      5.9928317
        2005;           4;      0.3605475;      0.2942509;      0.2250564;      1.3315316;      0.4413932;      0.3656057;      0.1395305;      1.0328866;      0.0447449;      6.1011109;      0.0000019;      3.9698768
        2005;           5;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000
        2005;           6;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000
        2005;           7;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000
        2005;           8;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000
        2005;           9;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000
        2005;          10;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000
        2005;          11;      7.1578746;      5.8877611;      3.7888558;     17.7771626;     10.2420893;      1.0419813;      2.2182469;     15.9741154;      0.0762895;     58.4807816;      0.0000053;    163.9625244
        2005;          12;      2.6671479;      2.1974547;      1.7972145;      7.6169858;      3.4280264;      0.6267303;      1.3759269;      8.4039888;      0.0513278;     20.7658939;      0.0000028;     52.8204193
        2006;           1;      2.0935667;      1.7271005;      1.8949572;      7.3601170;      1.8680291;      0.9137433;      2.0065217;      9.9005919;      0.0770576;     17.2402573;      0.0000015;     28.2605476
        2006;           2;      0.5369408;      0.4431387;      0.4416326;      1.6798913;      0.4870155;      0.3694640;      0.4270262;      2.0835137;      0.0406478;      5.5602059;      0.0000013;      6.9960303
        2006;           3;      0.8950791;      0.7392252;      0.6350479;      2.3625236;      0.9644583;      0.5669360;      0.5340225;      2.4906666;      0.0521653;      9.6779900;      0.0000017;     10.8725681
        2006;           4;      0.4638765;      0.3832504;      0.2592243;      0.9531995;      0.5001361;      0.3728116;      0.1668724;      0.8417549;      0.0491528;      5.9431467;      0.0000021;      5.4673238
        2006;           5;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000
        2006;           6;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000
        2006;           7;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000
        2006;           8;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000
        2006;           9;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000
        2006;          10;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000
        2006;          11;      8.5016670;      7.0715160;      3.8148448;     13.5818014;     11.4940777;      1.1443733;      2.1895194;     12.1961584;      0.0904371;     62.4066200;      0.0000071;    167.9767914
        2006;          12;      3.2408874;      2.6986389;      1.8352761;      6.2753844;      3.8738396;      0.6703120;      1.3664051;      7.8558536;      0.0539459;     22.3694992;      0.0000039;     53.8486900
        2007;           1;      1.2960950;      1.0799928;      0.8420303;      2.8688002;      1.3849899;      0.4248167;      0.7275364;      3.6544030;      0.0373124;      9.5310831;      0.0000019;     19.5654812
        2007;           2;      1.3538070;      1.1289034;      0.9505851;      3.2261596;      1.2532649;      0.6444721;      0.9027709;      4.3608222;      0.0596904;     11.6680403;      0.0000018;     16.0481720
        2007;           3;      0.6053069;      0.5049273;      0.3591298;      1.2116823;      0.5954904;      0.4537519;      0.2884150;      1.4308633;      0.0592308;      6.8696790;      0.0000022;      6.6137204
        2007;           4;      0.5646662;      0.4712037;      0.2688810;      0.9103944;      0.5735475;      0.3945923;      0.1685861;      0.9403514;      0.0420628;      6.5370679;      0.0000026;      6.1448407
        2007;           5;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000013;      0.0000000
        2007;           6;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000001;      0.0000000
        2007;           7;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000
        2007;           8;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000
        2007;           9;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000
        2007;          10;      1.2770237;      1.0690461;      0.3912635;      1.4300611;      1.5125159;      0.3994897;      0.1654632;      1.3119839;      0.0471907;     10.0416603;      0.0000031;     25.6042500
        2007;          11;      3.1755257;      2.6619091;      1.0429869;      3.8237650;      4.3761926;      0.7617959;      0.4838704;      3.7837772;      0.0512719;     23.9860210;      0.0000176;     70.3959961
        2007;          12;      4.9793811;      4.1806502;      2.3041189;      8.2603607;      6.2184362;      1.0413311;      1.5523140;     10.9881697;      0.0566781;     32.3849449;      0.0000061;     92.3674316
        2008;           1;      2.0019751;      1.6822503;      1.2731419;      4.5496631;      2.0927043;      0.5757141;      1.2030972;      6.6377101;      0.0396089;     12.5342636;      0.0000021;     31.7772408
        2008;           2;      1.0940075;      0.9198098;      0.7273017;      2.6138098;      1.0817927;      0.5210801;      0.7245864;      3.4295647;      0.0499984;      9.0280333;      0.0000018;     14.9130116
        2008;           3;      0.9334685;      0.7852953;      0.5647414;      2.0494528;      0.9378051;      0.5066292;      0.5144847;      2.4534423;      0.0480303;      8.6957560;      0.0000017;     11.0592651
        2008;           4;      0.8889608;      0.7483205;      0.4823705;      1.7688525;      0.8531527;      0.5033451;      0.3888358;      1.9187444;      0.0460108;      9.0531139;      0.0000014;     10.4818172
        2008;           5;      0.0118417;      0.0099695;      0.0051523;      0.0189714;      0.0099803;      0.0120127;      0.0029260;      0.0179208;      0.0022960;      0.1664994;      0.0000013;      0.1319140
        2008;           6;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000
        2008;           7;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000
        2008;           8;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000
        2008;           9;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000
        2008;          10;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000
        2008;          11;      7.1348653;      6.0370946;      2.1429815;      8.3527470;      9.6199064;      1.2960218;      1.0241486;      7.9663959;      0.0899821;     56.5205650;      0.0000278;    124.0679016
        2008;          12;      4.5109529;      3.8222861;      1.7421685;      6.7369475;      5.8912396;      0.7596261;      1.0954859;      7.7319007;      0.0404693;     31.3303528;      0.0000095;     71.0371399
        2009;           1;      2.4387484;      2.0683146;      1.1822147;      4.5868316;      2.9274273;      0.5888578;      0.9464613;      5.8920999;      0.0436355;     16.5480843;      0.0000042;     35.4638023
        2009;           2;      0.9157102;      0.7769732;      0.4395124;      1.7295489;      1.0409579;      0.3436352;      0.3494099;      2.2289233;      0.0343810;      6.9985924;      0.0000027;     12.4172773
