 YEAR;Month;Ca;Mg;K;Na;NO3;NH4;SO4;Cl;P;DOC;H;pH;Al;R;HR;Si
;;µmol/L;µmol/L;µmol/L;µmol/L;µmol/L;µmol/L;µmol/L;µmol/L;µmol/L;µmol/L;µmol/L;no unit;µmol/L;µmol/L;µmol/L;µmol/L
        2005;           1;     22.4372215;     37.5594177;      8.2066765;    112.3077698;      5.8422432;      8.3867750;     12.3943310;     86.5927124;      0.4146066;    167.4430237;      0.0000276;     10.5722656;      0.0000000;     27.9061928;      0.0009764;     48.9631310
        2005;           2;     16.3843403;     27.4530125;      7.2819791;     99.1955872;     21.0875492;     18.8269787;     13.3061247;     80.3057556;      1.4833573;    445.9691467;      0.0002717;      9.6093750;      0.0000001;     74.3096313;      0.0185674;     99.1211472
        2005;           3;     19.6041622;     32.8848305;      8.3279877;    110.6909714;     60.4608421;     31.6094246;     14.3961706;     76.7583847;      2.3707504;    939.6763306;     21.6937408;      4.7421875;      0.0219119;    111.3732986;     45.2394257;    244.6487579
        2005;           4;     32.3497467;     54.2979546;     10.7773638;    141.6234283;    117.1726837;     54.6479721;     14.0942059;     85.3993225;      4.0363669;   1653.4727783;     34.0750084;      4.5507812;      0.0536339;    183.9619751;     91.6168060;    517.2095947
        2005;           5;     52.7808228;     88.6034622;     14.3293371;    189.9341125;    145.9111023;     48.5557289;     13.4741640;    104.7979050;      0.0000000;   1853.0847168;      4.4690213;      5.4687500;      0.0024433;    262.5139160;     46.3335533;    934.5015259
        2005;           6;     53.5557785;     89.9433670;     12.5762501;    169.3650055;    139.3347015;     34.2875633;     10.8671503;     96.2890625;      0.0000000;   1575.1220703;      0.5674221;      6.2460938;      0.0002878;    246.4652863;     16.0550652;   1066.2069092
        2005;           7;     51.5020752;     86.5472717;     12.3188705;    167.0155334;    127.9057770;     25.0910759;     10.4963789;     96.2890625;      0.0000000;   1338.8537598;      0.0004719;      9.3261719;      0.0000002;    223.0459900;      0.0963076;   1196.6445312
        2005;           8;     49.3957367;     83.0661545;     12.0507708;    164.3090668;    115.9012604;     19.0779896;     10.7827940;     96.2890625;      0.0000000;   1138.0257568;      0.0001762;      9.7539062;      0.0000001;    189.6353149;      0.0356455;   1315.6224365
        2005;           9;     46.5010529;     78.2472229;     11.6805859;    160.1786346;    103.4932556;     14.8372202;     10.7827940;     96.2890625;      0.0000000;    967.3218994;      0.0001089;      9.9628906;      0.0000001;    161.2003632;      0.0199493;   1415.1466064
        2005;          10;     41.8430672;     70.4439087;     11.0868053;    152.7712250;    103.7956619;     13.1678238;     11.7852468;     96.2890625;      0.0000000;    822.2236328;      0.0000973;     10.0117188;      0.0000000;    137.0219269;      0.0153559;   1478.6358643
        2005;          11;     27.8342113;     47.0644684;      9.2040901;    107.7416229;    127.7797546;      9.4422665;     12.0881367;     75.9878922;      0.4070720;    898.8045654;     44.4290466;      4.3535156;      0.1291769;     93.0319901;     56.7687683;    991.8150635
        2005;          12;     15.2595310;     25.8432560;      6.8436651;     75.3587189;     59.0105476;      9.3467045;     12.0312681;     63.9292374;      0.4523538;    453.0932617;     24.5313034;      4.6093750;      0.0331493;     51.4331856;     24.0823555;    437.6927185
        2006;           1;      8.3804350;     14.2139139;      5.1547365;     53.3504181;     20.9886818;      9.5982904;     12.2489729;     52.4308586;      0.4686819;    255.3305511;     15.5037107;      4.8164062;      0.0137473;     30.9566441;     11.5984488;    153.8731079
        2006;           2;     11.9981003;     20.3611679;      6.4595413;     66.0564041;     34.7245483;     19.6717319;     13.3624735;     54.6355362;      1.3244556;    460.7573853;     15.5535326;      4.8535156;      0.0130280;     56.4778214;     20.3150806;    226.2010956
        2006;           3;     16.1402969;     27.4182682;      7.5668106;     75.8274384;     56.6746178;     22.7330608;     13.3849516;     53.5948448;      1.2392747;    635.6539307;     19.4663448;      4.7617188;      0.0189582;     75.7982178;     30.1441116;    288.0697327
        2006;           4;     30.5302200;     51.8925781;     11.1227512;    110.4287262;    115.1527710;     51.8090630;     14.2738733;     65.0391083;      3.9379344;   1429.8671875;     32.2004395;      4.5996094;      0.0445878;    161.7769623;     76.5342560;    560.0122681
        2006;           5;     46.9124756;     79.7451859;     13.2219496;    132.7372131;    123.8495026;     40.3228340;     11.6889353;     68.2466965;      0.0000000;   1434.7727051;      0.6461617;      6.2617188;      0.0003276;    224.7919617;     14.3368235;    901.6212769
        2006;           6;     45.8682899;     78.0081024;     12.0194664;    122.1555405;    114.2507935;     28.5661945;     10.7297487;     63.6718788;      0.0000000;   1219.5568848;      0.0006552;      9.1835938;      0.0000003;    203.1446075;      0.1148885;   1005.3159180
        2006;           7;     44.0592804;     74.9767303;     11.7647820;    120.3145599;    100.8870163;     20.7435341;     10.3810501;     63.5742226;      0.0000000;   1036.6234131;      0.0001770;      9.7519531;      0.0000001;    172.7379761;      0.0326032;   1110.2949219
