 YEAR;Month;Ca;Mg;K;Na;NO3;NH4;SO4;Cl;P;DOC;H;pH;Al;R;HR;Si
;;µmol/L;µmol/L;µmol/L;µmol/L;µmol/L;µmol/L;µmol/L;µmol/L;µmol/L;µmol/L;µmol/L;no unit;µmol/L;µmol/L;µmol/L;µmol/L
        2005;           1;     22.5955734;     30.3214912;     15.2200546;    174.2828979;      5.8533163;     11.9146299;     12.3421288;     98.1599731;      0.4292053;    170.1972809;      0.0000201;     10.7089844;      0.0000000;     28.3654747;      0.0007406;     54.6431122
        2005;           2;     16.3961716;     22.0263596;     13.4336052;    148.0122986;     18.2390537;     26.9819508;     13.3374214;     92.4962845;      1.4744431;    429.4357605;      0.0000559;     10.2968750;      0.0000000;     71.5681610;      0.0044666;     94.1141357
        2005;           3;     17.2589817;     23.2127895;     14.1384916;    147.1704254;     55.2239723;     48.1838989;     14.1019888;     86.1086197;      2.6235335;    933.8150024;      6.2837996;      5.2714844;      0.0036657;    127.2150269;     28.4208241;    226.2779694
        2005;           4;     29.0821953;     39.1374779;     18.6081867;    187.2349854;    101.8730469;     84.3813858;     14.0672264;     94.1825256;      4.6700296;   1642.1442871;     10.4919739;      5.0625000;      0.0069538;    213.0565491;     60.6341896;    456.9466858
        2005;           5;     51.0730133;     68.7411041;     25.5956306;    258.0705261;    132.9190674;     87.3545914;     13.4127827;    118.6459579;      0.0000000;   1995.4522705;      0.0088131;      8.1718750;      0.0000044;    331.4304199;      1.1449788;    774.4210205
        2005;           6;     59.6128349;     80.2609711;     24.1439781;    247.0736542;    133.3039246;     67.3600464;     10.8721228;    110.9375000;      0.0000000;   1795.9069824;      0.0001005;      9.9980469;      0.0000001;    299.2832947;      0.0345040;    872.7155151
        2005;           7;     64.6740341;     87.1212387;     25.1107979;    256.6945190;    128.6351318;     52.4491234;     10.5027437;    110.3515625;      0.0000000;   1616.3162842;      0.0000555;     10.2558594;      0.0000000;    269.3677368;      0.0183046;    986.5248413
        2005;           8;     70.7001953;     95.2964020;     26.2187920;    267.5784302;    122.2427292;     41.7024956;     10.7879658;    110.3515625;      0.0000000;   1454.6845703;      0.0000398;     10.4003906;      0.0000000;    242.4352264;      0.0121966;   1115.8266602
        2005;           9;     74.3617249;    100.2851791;     26.8573475;    274.2845459;    114.4254303;     33.6118736;     10.7879658;    110.3515625;      0.0000000;   1309.2160645;      0.0000284;     10.5468750;      0.0000000;    218.1946259;      0.0080506;   1223.1549072
        2005;          10;     74.3660126;    100.3307571;     26.8732834;    275.0558167;    117.1560898;     30.0814133;     11.7862415;    110.3515625;      0.0000000;   1178.2944336;      0.0000195;     10.7109375;      0.0000000;    196.3772888;      0.0051035;   1291.0660400
        2005;          11;     31.2074013;     42.3286171;     16.9328365;    135.1160126;    127.7706223;     12.9987745;     12.0881042;     78.7305679;      0.4303780;    850.7939453;     18.8202248;      4.7265625;      0.0195946;    100.3451538;     41.4538345;   1020.0981445
        2005;          12;     18.6722698;     25.3676529;     12.8972788;     92.9616852;     68.6693802;     12.5545063;     12.0398254;     66.5102386;      0.4649589;    485.1079102;     12.8463306;      4.8906250;      0.0102168;     60.1015663;     20.7497463;    527.6861572
        2006;           1;     10.1551180;     13.8142138;      9.4220581;     62.2377281;     25.9269142;     12.6821060;     12.1651325;     54.2890663;      0.4836436;    279.0484314;      8.5426989;      5.0722656;      0.0056172;     36.2935944;     10.2144775;    195.6152344
        2006;           2;     13.4742060;     18.3369427;     11.3602028;     73.4900894;     34.9694328;     26.5288124;     13.3938713;     59.1052628;      1.3198526;    465.5918274;      7.6943326;      5.1601562;      0.0047564;     61.8609924;     15.7376547;    250.5257416
        2006;           3;     18.1127605;     24.6666660;     13.1727924;     83.3432236;     55.8438988;     32.8266258;     13.5069590;     56.9759941;      1.3658934;    653.5007935;      9.6910629;      5.0644531;      0.0064127;     84.8288727;     24.0879211;    313.9635620
        2006;           4;     31.7620888;     43.2712784;     18.1941013;    113.7788010;     97.9859619;     73.0407333;     14.2812386;     65.1546478;      4.3547816;   1357.8781738;     11.3826246;      5.0332031;      0.0077362;    174.8630219;     51.4500198;    534.2017822
