"","Ca_Tot","Mg_Tot","K_Tot","N_Tot","P_Tot","S_Tot","Ca_Har","Mg_Har","K_Har","N_Har","P_Har","S_Har","Ca_Leach","Mg_Leach","K_Leach","N_Leach","P_Leach","S_Leach","P_OCC","S_OCC","Site","Treatment"
"1",4293.50090876331,2634.06538273449,1645.43459493012,2839.24440069561,628.892992084426,5605.86540563807,2237.84242956331,298.225482034491,1308.89204503012,2807.43110339561,307.519087884426,754.462097238069,2055.6584792,2335.8399007,336.5425499,154.3291905,9.4182531,3687.0641429,312.2074746,1164.3391655,"LNS","80WTH"
"2",3864.01058673888,3316.33576675573,1080.37551657642,2277.74879261014,772.899680782875,5550.52927947552,1633.14809093888,213.656716455732,887.344237076418,2107.79308831014,223.630048582875,532.052168875524,2230.8624958,3102.6790503,193.0312795,291.1609499,8.9111284,2097.7966534,540.8426875,2920.6804572,"LNB","80WTH"
"3",1162.12817425247,1447.44266036096,938.089704247745,3825.4988220562,330.144422137599,5349.95638730157,729.918361352466,132.987378460959,597.538995347745,1555.7682822562,158.199506437599,313.257206901573,432.2098129,1314.4552819,340.5507089,2289.0700377,11.8777423,4141.9102839,167.7794837,894.7888965,"HNS","80WTH"
"4",939.551022691663,1680.81921369758,361.332610416388,3421.65752170434,1074.81205190348,3286.22315588254,458.029332291663,92.187147097584,349.751116916388,1133.84746450434,97.843730303484,160.353921782538,481.5216904,1588.6320666,11.5814935,2326.6440807,11.9288529,3529.340599,976.012665,-403.4713649,"HNB","80WTH"
