"";"id";"YEAR";"Month";"Ca";"Mg";"K";"Na";"NO3";"NH4";"SO4";"Cl";"P";"DOC";"Al";"Si";"H";"pH";"R";"HR";"group_id";"Date"
"1";"C:/Users/siahl/Documents/NutsforBASHN/40_WTH/Output data/Soil solution/Leaching Layer 1.csv";2005;1;1,0748758;1,0432184;1,5034443;7,1243639;1,8082997;0,1679254;0,9605381;7,8764858;0,0279849;6,0303168;0,000969;1,1760582;NA;NA;NA;NA;1;2005-01-01
"2";"C:/Users/siahl/Documents/NutsforBASHN/40_WTH/Output data/Soil solution/Leaching Layer 1.csv";2005;2;0,6694436;0,6475837;0,5068747;1,9093828;1,1861516;0,0591696;0,1805494;1,3640757;0,001947;3,9211266;0,0033154;0,1239367;NA;NA;NA;NA;1;2005-02-01
"3";"C:/Users/siahl/Documents/NutsforBASHN/40_WTH/Output data/Soil solution/Leaching Layer 1.csv";2005;3;1,3280715;1,2800834;0,9975377;3,2105887;2,1377947;0,137088;0,3608275;3,3285675;0;6,1118946;0,0032058;0,1133726;NA;NA;NA;NA;1;2005-03-01
"4";"C:/Users/siahl/Documents/NutsforBASHN/40_WTH/Output data/Soil solution/Leaching Layer 1.csv";2005;4;0,7758705;0,7456241;0,4815998;1,3586785;1,0760528;0,0481347;0,1082369;1,2650442;0;4,2200174;0,0050082;0,0668505;NA;NA;NA;NA;1;2005-04-01
"5";"C:/Users/siahl/Documents/NutsforBASHN/40_WTH/Output data/Soil solution/Leaching Layer 1.csv";2005;5;0,4187158;0,4013176;0,2237358;0,5822672;0,487647;0,0170538;0,0192086;0,524798;0;2,5279994;0,0063442;0,0461726;NA;NA;NA;NA;1;2005-05-01
"6";"C:/Users/siahl/Documents/NutsforBASHN/40_WTH/Output data/Soil solution/Leaching Layer 1.csv";2005;6;0,5056923;0,4834847;0,2275297;0,5621891;0,6403937;0,019703;0,0404476;0,7017787;0;2,5243766;0,0103943;0,0685973;NA;NA;NA;NA;1;2005-06-01
"7";"C:/Users/siahl/Documents/NutsforBASHN/40_WTH/Output data/Soil solution/Leaching Layer 1.csv";2005;7;0;0;0;0;0;0;0;0;0;0;0,0070314;0;NA;NA;NA;NA;1;2005-07-01
"8";"C:/Users/siahl/Documents/NutsforBASHN/40_WTH/Output data/Soil solution/Leaching Layer 1.csv";2005;8;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;1;2005-08-01
"9";"C:/Users/siahl/Documents/NutsforBASHN/40_WTH/Output data/Soil solution/Leaching Layer 1.csv";2005;9;0;0;0;0;0;0;0;0;0;0;0,0023923;0;NA;NA;NA;NA;1;2005-09-01
"10";"C:/Users/siahl/Documents/NutsforBASHN/40_WTH/Output data/Soil solution/Leaching Layer 1.csv";2005;10;0,0474006;0,0451581;0,015895;0,0469207;0,0712691;0,0011361;0,0036374;0,0773153;0;0,1840525;0,0178092;0,0120431;NA;NA;NA;NA;1;2005-10-01
"11";"C:/Users/siahl/Documents/NutsforBASHN/40_WTH/Output data/Soil solution/Leaching Layer 1.csv";2005;11;3,684191;3,49962;2,6717336;7,4231625;4,9949412;0,3555499;1,2836289;12,7496319;0,028431;11,3717461;0,0028792;0,6233804;NA;NA;NA;NA;1;2005-11-01
"12";"C:/Users/siahl/Documents/NutsforBASHN/40_WTH/Output data/Soil solution/Leaching Layer 1.csv";2005;12;1,7121069;1,6203536;1,3460209;3,6357489;1,9756694;0,204169;0,6984271;6,2998619;0,0168692;6,4369593;0,0022557;0,1122526;NA;NA;NA;NA;1;2005-12-01
"13";"C:/Users/siahl/Documents/NutsforBASHN/40_WTH/Output data/Soil solution/Leaching Layer 1.csv";2006;1;1,8151788;1,7109118;1,7355254;4,5609956;1,8264813;0,3154086;1,1238641;8,0559607;0,0279228;6,8659263;0,0016387;0,0678731;NA;NA;NA;NA;1;2006-01-01
"14";"C:/Users/siahl/Documents/NutsforBASHN/40_WTH/Output data/Soil solution/Leaching Layer 1.csv";2006;2;0,9413654;0,8830479;0,5351997;1,0577943;1,39463;0,0826264;0,199359;1,0104264;0,0018101;4,3687372;0,0049961;0,0335033;NA;NA;NA;NA;1;2006-02-01
"15";"C:/Users/siahl/Documents/NutsforBASHN/40_WTH/Output data/Soil solution/Leaching Layer 1.csv";2006;3;1,705004;1,5916069;1,0091127;1,847253;2,4807377;0,1616701;0,3913257;2,4139891;0;6,7903018;0,0047306;0,0613069;NA;NA;NA;NA;1;2006-03-01
"16";"C:/Users/siahl/Documents/NutsforBASHN/40_WTH/Output data/Soil solution/Leaching Layer 1.csv";2006;4;1,0090394;0,9383752;0,4916717;0,8588536;1,3064762;0,0560259;0,1194366;1,1650407;0;4,6816196;0,0074561;0,0545118;NA;NA;NA;NA;1;2006-04-01
"17";"C:/Users/siahl/Documents/NutsforBASHN/40_WTH/Output data/Soil solution/Leaching Layer 1.csv";2006;5;0,527712;0,4891045;0,2251477;0,3497493;0,629554;0,0202507;0,0229015;0,4090945;0;2,7928934;0,0097193;0,0425264;NA;NA;NA;NA;1;2006-05-01
"18";"C:/Users/siahl/Documents/NutsforBASHN/40_WTH/Output data/Soil solution/Leaching Layer 1.csv";2006;6;0,597035;0,5519307;0,2217668;0,3215997;0,8221396;0,0221884;0,043581;0,3326139;0;2,7808294;0,0140802;0,0649747;NA;NA;NA;NA;1;2006-06-01
"19";"C:/Users/siahl/Documents/NutsforBASHN/40_WTH/Output data/Soil solution/Leaching Layer 1.csv";2006;7;0;0;0;0;0;0;0;0;0;0;0,0146343;0;NA;NA;NA;NA;1;2006-07-01
"20";"C:/Users/siahl/Documents/NutsforBASHN/40_WTH/Output data/Soil solution/Leaching Layer 1.csv";2006;8;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;1;2006-08-01
"21";"C:/Users/siahl/Documents/NutsforBASHN/40_WTH/Output data/Soil solution/Leaching Layer 1.csv";2006;9;0;0;0;0;0;0;0;0;0;0;0,011987;0;NA;NA;NA;NA;1;2006-09-01
"22";"C:/Users/siahl/Documents/NutsforBASHN/40_WTH/Output data/Soil solution/Leaching Layer 1.csv";2006;10;0,0548293;0,0504756;0,0153048;0,0264487;0,0916881;0,0012393;0,0038395;0,0370776;0;0,2015295;0,0230286;0,0120192;NA;NA;NA;NA;1;2006-10-01
"23";"C:/Users/siahl/Documents/NutsforBASHN/40_WTH/Output data/Soil solution/Leaching Layer 1.csv";2006;11;4,3342333;3,9741428;2,5989425;5,5031152;6,2055855;0,3775286;1,376367;10,2466364;0,02844;12,4493952;0,003886;0,6223091;NA;NA;NA;NA;1;2006-11-01
"24";"C:/Users/siahl/Documents/NutsforBASHN/40_WTH/Output data/Soil solution/Leaching Layer 1.csv";2006;12;1,9497914;1,7797298;1,2912278;2,9487593;2,2968969;0,2117011;0,7447304;5,6094661;0,0168978;7,0430493;0,002952;0,1124496;NA;NA;NA;NA;1;2006-12-01
"25";"C:/Users/siahl/Documents/NutsforBASHN/40_WTH/Output data/Soil solution/Leaching Layer 1.csv";2007;1;2,0551848;1,8676509;1,6640247;4,0509973;2,1237154;0,3257687;1,1394131;7,909802;0,0281001;7,5062394;0,0022018;0,069558;NA;NA;NA;NA;1;2007-01-01
"26";"C:/Users/siahl/Documents/NutsforBASHN/40_WTH/Output data/Soil solution/Leaching Layer 1.csv";2007;2;1,1167339;1,0095011;0,5268371;1,1282051;1,5536633;0,0858791;0,2130701;1,5977367;0,00176;4,7701526;0,0065067;0,0330471;NA;NA;NA;NA;1;2007-02-01
"27";"C:/Users/siahl/Documents/NutsforBASHN/40_WTH/Output data/Soil solution/Leaching Layer 1.csv";2007;3;2,0056469;1,803323;0,9923849;2,1267529;2,8054473;0,1674069;0,4280803;3,5463245;0;7,4047508;0,0062065;0,0607767;NA;NA;NA;NA;1;2007-03-01
"28";"C:/Users/siahl/Documents/NutsforBASHN/40_WTH/Output data/Soil solution/Leaching Layer 1.csv";2007;4;1,1486316;1,0285132;0,4771191;0,9782231;1,4899909;0,0584695;0,1340346;1,5400538;0;5,1006169;0,0094394;0,0539587;NA;NA;NA;NA;1;2007-04-01
"29";"C:/Users/siahl/Documents/NutsforBASHN/40_WTH/Output data/Soil solution/Leaching Layer 1.csv";2007;5;0,627273;0,5595345;0,2236881;0,4557555;0,7528801;0,0224327;0,0287709;0,7933955;0;3,0326781;0,0131731;0,0419206;NA;NA;NA;NA;1;2007-05-01
"30";"C:/Users/siahl/Documents/NutsforBASHN/40_WTH/Output data/Soil solution/Leaching Layer 1.csv";2007;6;0,7010773;0,6235692;0,2192164;0,4253585;0,987862;0,0242463;0,0501448;0,6506073;0;3,0123124;0,0186559;0,0638992;NA;NA;NA;NA;1;2007-06-01
"31";"C:/Users/siahl/Documents/NutsforBASHN/40_WTH/Output data/Soil solution/Leaching Layer 1.csv";2007;7;0;0;0;0;0;0;0;0;0;0;0,0230891;0;NA;NA;NA;NA;1;2007-07-01
"32";"C:/Users/siahl/Documents/NutsforBASHN/40_WTH/Output data/Soil solution/Leaching Layer 1.csv";2007;8;0;0;0;0;0;0;0;0;0;0;0,0023136;0;NA;NA;NA;NA;1;2007-08-01
"33";"C:/Users/siahl/Documents/NutsforBASHN/40_WTH/Output data/Soil solution/Leaching Layer 1.csv";2007;9;0;0;0;0;0;0;0;0;0;0;0,0214714;0;NA;NA;NA;NA;1;2007-09-01
"34";"C:/Users/siahl/Documents/NutsforBASHN/40_WTH/Output data/Soil solution/Leaching Layer 1.csv";2007;10;0,070192;0,0620562;0,0157823;0,0333478;0,1097384;0,001382;0,0041936;0,1078622;0;0,2173345;0,03425;0,0119342;NA;NA;NA;NA;1;2007-10-01
"35";"C:/Users/siahl/Documents/NutsforBASHN/40_WTH/Output data/Soil solution/Leaching Layer 1.csv";2007;11;4,9386005;4,3444719;2,5311124;4,0632129;7,2599921;0,3936755;1,425989;8,8387012;0,028188;13,4262867;0,0050058;0,6190526;NA;NA;NA;NA;1;2007-11-01
"36";"C:/Users/siahl/Documents/NutsforBASHN/40_WTH/Output data/Soil solution/Leaching Layer 1.csv";2007;12;2,3728199;2,0770087;1,3026818;3,2332869;2,5581884;0,2234917;0,7885787;7,7022285;0,0167382;7,5935349;0,0039131;0,11138;NA;NA;NA;NA;1;2007-12-01
"37";"C:/Users/siahl/Documents/NutsforBASHN/40_WTH/Output data/Soil solution/Leaching Layer 1.csv";2008;1;2,002038;1,7437655;1,5060043;2,9742117;2,3963146;0,3189452;1,1383742;5,0897856;0,0279191;8,0872774;0,0025149;0,0713066;NA;NA;NA;NA;1;2008-01-01
"38";"C:/Users/siahl/Documents/NutsforBASHN/40_WTH/Output data/Soil solution/Leaching Layer 1.csv";2008;2;1,1953866;1,0350139;0,5012593;0,8288491;1,7091593;0,0868163;0,2144154;1,0609477;0,0016539;5,1330681;0,0076718;0,0335149;NA;NA;NA;NA;1;2008-02-01
"39";"C:/Users/siahl/Documents/NutsforBASHN/40_WTH/Output data/Soil solution/Leaching Layer 1.csv";2008;3;2,1706314;1,8683488;0,9523398;1,7321533;3,0612137;0,1700015;0,4461047;3,0610383;0;7,957974;0,0074717;0,0611686;NA;NA;NA;NA;1;2008-03-01
"40";"C:/Users/siahl/Documents/NutsforBASHN/40_WTH/Output data/Soil solution/Leaching Layer 1.csv";2008;4;1,2303472;1,0542483;0,4568198;0,762471;1,6583046;0,0599355;0,1298479;1,1200391;0;5,4765964;0,0111208;0,0541385;NA;NA;NA;NA;1;2008-04-01
"41";"C:/Users/siahl/Documents/NutsforBASHN/40_WTH/Output data/Soil solution/Leaching Layer 1.csv";2008;5;0,6639951;0,5666094;0,2133014;0,3397159;0,8594074;0,0234736;0,0268066;0,4793431;0;3,2448485;0,0152149;0,0418777;NA;NA;NA;NA;1;2008-05-01
"42";"C:/Users/siahl/Documents/NutsforBASHN/40_WTH/Output data/Soil solution/Leaching Layer 1.csv";2008;6;0,7519286;0,6396393;0,2105986;0,3248679;1,1077344;0,0252834;0,048569;0,4386117;0;3,2164619;0,0219137;0,0638045;NA;NA;NA;NA;1;2008-06-01
"43";"C:/Users/siahl/Documents/NutsforBASHN/40_WTH/Output data/Soil solution/Leaching Layer 1.csv";2008;7;0;0;0;0;0;0;0;0;0;0;0,0230891;0;NA;NA;NA;NA;1;2008-07-01
"44";"C:/Users/siahl/Documents/NutsforBASHN/40_WTH/Output data/Soil solution/Leaching Layer 1.csv";2008;8;0;0;0;0;0;0;0;0;0;0;2,17e-05;0;NA;NA;NA;NA;1;2008-08-01
"45";"C:/Users/siahl/Documents/NutsforBASHN/40_WTH/Output data/Soil solution/Leaching Layer 1.csv";2008;9;0;0;0;0;0;0;0;0;0;0;0,0179658;0;NA;NA;NA;NA;1;2008-09-01
"46";"C:/Users/siahl/Documents/NutsforBASHN/40_WTH/Output data/Soil solution/Leaching Layer 1.csv";2008;10;0,0626517;0,0530985;0,0138241;0,0308158;0,0996561;0,0012925;0,0041736;0,0627792;0;0,2312688;0,0307088;0,0118992;NA;NA;NA;NA;1;2008-10-01
"47";"C:/Users/siahl/Documents/NutsforBASHN/40_WTH/Output data/Soil solution/Leaching Layer 1.csv";2008;11;4,9028978;4,137733;2,34916;6,0137606;6,9003425;0,3926103;1,4700476;12,1238832;0,0280582;14,2883139;0,0054668;0,6174304;NA;NA;NA;NA;1;2008-11-01
"48";"C:/Users/siahl/Documents/NutsforBASHN/40_WTH/Output data/Soil solution/Leaching Layer 1.csv";2008;12;2,2142444;1,8597329;1,175213;3,1933734;2,6426153;0,2189146;0,803137;6,2890744;0,0167073;8,0784588;0,0041311;0,1123684;NA;NA;NA;NA;1;2008-12-01
"49";"C:/Users/siahl/Documents/NutsforBASHN/40_WTH/Output data/Soil solution/Leaching Layer 1.csv";2009;1;2,2413399;1,8733382;1,4915087;4,2233691;2,4390409;0,3319769;1,1975862;8,1161442;0,0278469;8,5983877;0,0029899;0,0692885;NA;NA;NA;NA;1;2009-01-01
"50";"C:/Users/siahl/Documents/NutsforBASHN/40_WTH/Output data/Soil solution/Leaching Layer 1.csv";2009;2;1,2127591;1,0074884;0,4738412;0,9708211;1,7814922;0,0863315;0,2228913;1,0483174;0,0015766;5,452076;0,0084624;0,0335408;NA;NA;NA;NA;1;2009-02-01
"51";"C:/Users/siahl/Documents/NutsforBASHN/40_WTH/Output data/Soil solution/Leaching Layer 1.csv";2009;3;2,1418822;1,7688936;0,8905886;1,7199711;3,1644628;0,1683181;0,4345769;2,3891029;0;8,4442873;0,0080088;0,0614844;NA;NA;NA;NA;1;2009-03-01
"52";"C:/Users/siahl/Documents/NutsforBASHN/40_WTH/Output data/Soil solution/Leaching Layer 1.csv";2009;4;1,2340198;1,0147343;0,4319095;0,8011537;1,5865104;0,0565973;0,1359938;1,1650407;0;5,8072286;0,0118699;0,0542924;NA;NA;NA;NA;1;2009-04-01
"53";"C:/Users/siahl/Documents/NutsforBASHN/40_WTH/Output data/Soil solution/Leaching Layer 1.csv";2009;5;0,6174914;0,5059615;0,1945151;0,3193442;0,6986443;0,0196948;0,0262046;0,4090945;0;3,4314315;0,0147784;0,0420818;NA;NA;NA;NA;1;2009-05-01
"54";"C:/Users/siahl/Documents/NutsforBASHN/40_WTH/Output data/Soil solution/Leaching Layer 1.csv";2009;6;0,6848727;0,5596468;0,1902345;0,2904469;0,8955072;0,0220161;0,0500453;0,3326139;0;3,395905;0,0206206;0,0644026;NA;NA;NA;NA;1;2009-06-01
"55";"C:/Users/siahl/Documents/NutsforBASHN/40_WTH/Output data/Soil solution/Leaching Layer 1.csv";2009;7;0;0;0;0;0;0;0;0;0;0;0,0183895;0;NA;NA;NA;NA;1;2009-07-01
"56";"C:/Users/siahl/Documents/NutsforBASHN/40_WTH/Output data/Soil solution/Leaching Layer 1.csv";2009;8;0;0;0;0;0;0;0;0;0;0;5,8e-06;0;NA;NA;NA;NA;1;2009-08-01
"57";"C:/Users/siahl/Documents/NutsforBASHN/40_WTH/Output data/Soil solution/Leaching Layer 1.csv";2009;9;0;0;0;0;0;0;0;0;0;0;0,0172802;0;NA;NA;NA;NA;1;2009-09-01
"58";"C:/Users/siahl/Documents/NutsforBASHN/40_WTH/Output data/Soil solution/Leaching Layer 1.csv";2009;10;0,06044;0,0491773;0,0128415;0,0242513;0,0969117;0,0012692;0,0042875;0,0370776;0;0,2434897;0,0310439;0,0121298;NA;NA;NA;NA;1;2009-10-01
"59";"C:/Users/siahl/Documents/NutsforBASHN/40_WTH/Output data/Soil solution/Leaching Layer 1.csv";2009;11;4,809464;3,8969891;2,2058885;5,3386335;6,8282218;0,3910548;1,5141057;10,2466364;0,0279491;15,0438652;0,0057877;0,6288782;NA;NA;NA;NA;1;2009-11-01
"60";"C:/Users/siahl/Documents/NutsforBASHN/40_WTH/Output data/Soil solution/Leaching Layer 1.csv";2009;12;2,2126129;1,7838612;1,1162218;2,9229724;2,6725049;0,2193998;0,8176937;5,6094661;0,0166609;8,5040026;0,0044697;0,114046;NA;NA;NA;NA;1;2009-12-01
"61";"C:/Users/siahl/Documents/NutsforBASHN/40_WTH/Output data/Soil solution/Leaching Layer 1.csv";2010;1;2,3061092;1,8505226;1,4406829;4,0328984;2,5202773;0,3353905;1,2325063;7,909802;0,0278507;9,0476122;0,0033545;0,0709609;NA;NA;NA;NA;1;2010-01-01
"62";"C:/Users/siahl/Documents/NutsforBASHN/40_WTH/Output data/Soil solution/Leaching Layer 1.csv";2010;2;1,2979326;1,0352563;0,4679703;1,1290652;1,8080628;0,0882631;0,2328077;1,5977367;0,0015017;5,7333975;0,009527;0,033235;NA;NA;NA;NA;1;2010-02-01
"63";"C:/Users/siahl/Documents/NutsforBASHN/40_WTH/Output data/Soil solution/Leaching Layer 1.csv";2010;3;2,2955465;1,8202109;0,882503;2,1202846;3,2522655;0,1715693;0,4596686;3,5463245;0;8,8744354;0,0091481;0,0611395;NA;NA;NA;NA;1;2010-03-01
"64";"C:/Users/siahl/Documents/NutsforBASHN/40_WTH/Output data/Soil solution/Leaching Layer 1.csv";2010;4;1,2834145;1,0133307;0,42261;0,9669378;1,6078967;0,0571124;0,1451347;1,5400538;0;6,1004272;0,0132982;0,0540062;NA;NA;NA;NA;1;2010-04-01
"65";"C:/Users/siahl/Documents/NutsforBASHN/40_WTH/Output data/Soil solution/Leaching Layer 1.csv";2010;5;0,6654094;0,5234862;0,1940409;0,4438933;0,7056366;0,0202114;0,0329025;0,7933955;0;3,598752;0,0169497;0,0418011;NA;NA;NA;NA;1;2010-05-01
"66";"C:/Users/siahl/Documents/NutsforBASHN/40_WTH/Output data/Soil solution/Leaching Layer 1.csv";2010;6;0,7230993;0,5673477;0,1880115;0,4102888;0,9112068;0,0224968;0,0541396;0,6506073;0;3,5571826;0,0233008;0,0639115;NA;NA;NA;NA;1;2010-06-01
"67";"C:/Users/siahl/Documents/NutsforBASHN/40_WTH/Output data/Soil solution/Leaching Layer 1.csv";2010;7;0;0;0;0;0;0;0;0;0;0;0,0230891;0;NA;NA;NA;NA;1;2010-07-01
"68";"C:/Users/siahl/Documents/NutsforBASHN/40_WTH/Output data/Soil solution/Leaching Layer 1.csv";2010;8;0;0;0;0;0;0;0;0;0;0;2e-07;0;NA;NA;NA;NA;1;2010-08-01
"69";"C:/Users/siahl/Documents/NutsforBASHN/40_WTH/Output data/Soil solution/Leaching Layer 1.csv";2010;9;0;0;0;0;0;0;0;0;0;0;0,0176191;0;NA;NA;NA;NA;1;2010-09-01
"70";"C:/Users/siahl/Documents/NutsforBASHN/40_WTH/Output data/Soil solution/Leaching Layer 1.csv";2010;10;0,0665234;0,051923;0,0129576;0,0315171;0,0896034;0,001293;0,004495;0,1078622;0;0,2545179;0,0374101;0,0121445;NA;NA;NA;NA;1;2010-10-01
"71";"C:/Users/siahl/Documents/NutsforBASHN/40_WTH/Output data/Soil solution/Leaching Layer 1.csv";2010;11;4,7986331;3,7277207;2,1207144;3,929548;6,480372;0,3891267;1,5338687;8,8387012;0,0281082;15,7263241;0,0063407;0,6306574;NA;NA;NA;NA;1;2010-11-01
"72";"C:/Users/siahl/Documents/NutsforBASHN/40_WTH/Output data/Soil solution/Leaching Layer 1.csv";2010;12;2,4753423;1,9134477;1,1383228;3,2467551;2,6187243;0,2269175;0,8383594;7,7022285;0,0167279;8,8887444;0,0052137;0,1136065;NA;NA;NA;NA;1;2010-12-01
"73";"C:/Users/siahl/Documents/NutsforBASHN/40_WTH/Output data/Soil solution/Leaching Layer 1.csv";2011;1;2,1288397;1,6372638;1,3369684;2,9817004;2,5613582;0,325091;1,2110627;5,0897856;0,0280495;9,4539108;0,0034798;0,0726041;NA;NA;NA;NA;1;2011-01-01
"74";"C:/Users/siahl/Documents/NutsforBASHN/40_WTH/Output data/Soil solution/Leaching Layer 1.csv";2011;2;1,3103073;1,0013117;0,4549933;0,8334436;1,8244748;0,0888351;0,2273883;1,0609477;0,0014933;5,9879246;0,0101664;0,0336427;NA;NA;NA;NA;1;2011-02-01
"75";"C:/Users/siahl/Documents/NutsforBASHN/40_WTH/Output data/Soil solution/Leaching Layer 1.csv";2011;3;2,3421097;1,7790143;0,8642583;1,7362725;3,2617819;0,172946;0,4506935;3,0610383;0;9,263732;0,0099258;0,0615239;NA;NA;NA;NA;1;2011-03-01
"76";"C:/Users/siahl/Documents/NutsforBASHN/40_WTH/Output data/Soil solution/Leaching Layer 1.csv";2011;4;1,3408539;1,0136644;0,4195021;0,7641104;1,7682838;0,0615366;0,1400311;1,1200391;0;6,36585;0,0147883;0,0543028;NA;NA;NA;NA;1;2011-04-01
"77";"C:/Users/siahl/Documents/NutsforBASHN/40_WTH/Output data/Soil solution/Leaching Layer 1.csv";2011;5;0,6684418;0,5035115;0,1891292;0,3315442;0,7422729;0,0208614;0,029266;0,4793431;0;3,7503622;0,0179925;0,041844;NA;NA;NA;NA;1;2011-05-01
"78";"C:/Users/siahl/Documents/NutsforBASHN/40_WTH/Output data/Soil solution/Leaching Layer 1.csv";2011;6;0,7266368;0,5458921;0,1834106;0,313325;0,9217442;0,0227381;0,0447896;0,4386117;0;3,7032514;0,0245336;0,0640729;NA;NA;NA;NA;1;2011-06-01
"79";"C:/Users/siahl/Documents/NutsforBASHN/40_WTH/Output data/Soil solution/Leaching Layer 1.csv";2011;7;0;0;0;0;0;0;0;0;0;0;0,0242867;0;NA;NA;NA;NA;1;2011-07-01
"80";"C:/Users/siahl/Documents/NutsforBASHN/40_WTH/Output data/Soil solution/Leaching Layer 1.csv";2011;8;0;0;0;0;0;0;0;0;0;0;8e-06;0;NA;NA;NA;NA;1;2011-08-01
"81";"C:/Users/siahl/Documents/NutsforBASHN/40_WTH/Output data/Soil solution/Leaching Layer 1.csv";2011;9;0;0;0;0;0;0;0;0;0;0;0,0188681;0;NA;NA;NA;NA;1;2011-09-01
"82";"C:/Users/siahl/Documents/NutsforBASHN/40_WTH/Output data/Soil solution/Leaching Layer 1.csv";2011;10;0,0610309;0,0456802;0,0120807;0,030165;0,087421;0,0012513;0,004561;0,0627792;0;0,2644934;0,0346284;0,012159;NA;NA;NA;NA;1;2011-10-01
"83";"C:/Users/siahl/Documents/NutsforBASHN/40_WTH/Output data/Soil solution/Leaching Layer 1.csv";2011;11;4,8210144;3,5957;2,0763371;5,9675002;6,3338985;0,3895248;1,535971;12,1238832;0,0278454;16,3434486;0,0066135;0,6310604;NA;NA;NA;NA;1;2011-11-01
"84";"C:/Users/siahl/Documents/NutsforBASHN/40_WTH/Output data/Soil solution/Leaching Layer 1.csv";2011;12;2,2508008;1,6711226;1,0618212;3,2051349;2,590616;0,220255;0,8297672;6,2890744;0,0166131;9,2365675;0,0052137;0,1145777;NA;NA;NA;NA;1;2011-12-01
"85";"C:/Users/siahl/Documents/NutsforBASHN/40_WTH/Output data/Soil solution/Leaching Layer 1.csv";2012;1;2,2505178;1,6636999;1,3467232;4,2219844;2,4383018;0,3321846;1,1235282;8,1161442;0,0278342;9,8212023;0,0037771;0,0703543;NA;NA;NA;NA;1;2012-01-01
"86";"C:/Users/siahl/Documents/NutsforBASHN/40_WTH/Output data/Soil solution/Leaching Layer 1.csv";2012;2;1,26761;0,9312217;0,4390333;0,9776959;1,7826213;0,0877919;0,2325065;1,0483174;0,0014287;6,2180061;0,0105547;0,0337394;NA;NA;NA;NA;1;2012-02-01
"87";"C:/Users/siahl/Documents/NutsforBASHN/40_WTH/Output data/Soil solution/Leaching Layer 1.csv";2012;3;2,2308023;1,6292666;0,8288622;1,7249682;3,1613703;0,1707193;0,4547514;2,3891029;0;9,6156301;0,0099258;0,0619436;NA;NA;NA;NA;1;2012-03-01
"88";"C:/Users/siahl/Documents/NutsforBASHN/40_WTH/Output data/Soil solution/Leaching Layer 1.csv";2012;4;1,282063;0,9324101;0,4037375;0,8018569;1,555128;0,0568523;0,141783;1,1650407;0;6,605773;0,014645;0,0545213;NA;NA;NA;NA;1;2012-04-01
"89";"C:/Users/siahl/Documents/NutsforBASHN/40_WTH/Output data/Soil solution/Leaching Layer 1.csv";2012;5;0,6388576;0,4629628;0,1821242;0,3181745;0,6516564;0,0193093;0,0299088;0,4090945;0;3,8873866;0,0178137;0,0421654;NA;NA;NA;NA;1;2012-05-01
"90";"C:/Users/siahl/Documents/NutsforBASHN/40_WTH/Output data/Soil solution/Leaching Layer 1.csv";2012;6;0,6957285;0,5028474;0,1768678;0,2872002;0,8296124;0,0216961;0,0515413;0,3326139;0;3,8352308;0,0245336;0,0646241;NA;NA;NA;NA;1;2012-06-01
"91";"C:/Users/siahl/Documents/NutsforBASHN/40_WTH/Output data/Soil solution/Leaching Layer 1.csv";2012;7;0;0;0;0;0;0;0;0;0;0;0,0274634;0;NA;NA;NA;NA;1;2012-07-01
"92";"C:/Users/siahl/Documents/NutsforBASHN/40_WTH/Output data/Soil solution/Leaching Layer 1.csv";2012;8;0;0;0;0;0;0;0;0;0;0;0,0001783;0;NA;NA;NA;NA;1;2012-08-01
"93";"C:/Users/siahl/Documents/NutsforBASHN/40_WTH/Output data/Soil solution/Leaching Layer 1.csv";2012;9;0;0;0;0;0;0;0;0;0;0;0,0188681;0;NA;NA;NA;NA;1;2012-09-01
"94";"C:/Users/siahl/Documents/NutsforBASHN/40_WTH/Output data/Soil solution/Leaching Layer 1.csv";2012;10;0,0590506;0,0425025;0,0117108;0,0237986;0,0867476;0,0012465;0,0045561;0,0370776;0;0,2735159;0,0346284;0,0123303;NA;NA;NA;NA;1;2012-10-01
"95";"C:/Users/siahl/Documents/NutsforBASHN/40_WTH/Output data/Soil solution/Leaching Layer 1.csv";2012;11;4,6388512;3,3287766;2,0095835;5,2909551;6,243947;0,3861484;1,4164939;10,2466364;0,0278052;16,9020443;0,0067841;0,6394076;NA;NA;NA;NA;1;2012-11-01
"96";"C:/Users/siahl/Documents/NutsforBASHN/40_WTH/Output data/Soil solution/Leaching Layer 1.csv";2012;12;2,2075045;1,5766938;1,0386276;2,9317322;2,5224376;0,2197814;0,8388639;5,6094661;0,0166006;9,5516462;0,0053894;0,115839;NA;NA;NA;NA;1;2012-12-01
"97";"C:/Users/siahl/Documents/NutsforBASHN/40_WTH/Output data/Soil solution/Leaching Layer 1.csv";2013;1;2,2951324;1,6325564;1,3446431;4,038342;2,3979356;0,3348156;1,2653966;7,909802;0,0278702;10,1540203;0,0040755;0,0718541;NA;NA;NA;NA;1;2013-01-01
"98";"C:/Users/siahl/Documents/NutsforBASHN/40_WTH/Output data/Soil solution/Leaching Layer 1.csv";2013;2;1,3175404;0,9316413;0,4431256;1,1351616;1,7275064;0,0892726;0,2369241;1,5977367;0,0013899;6,4265618;0,0111706;0,0334127;NA;NA;NA;NA;1;2013-02-01
