"";"YEAR";"Ca_WET";"Mg_WET";"K_WET";"X.2";"X.3";"N_WET";"S_WET";"X.6";"X.7";"X.8";"Dry.Deposition.kg.ha.yr";"X.9";"X.10";"X.11";"X.12";"X.13";"X.14";"X.15";"X.16";"X.17";"Total.Deposition.kg.ha.yr";"X.18";"X.19";"X.20";"X.21";"X.22";"X.23";"X.24";"X.25";"X.26";"Throughfall.kg.ha.yr";"X.27";"X.28";"X.29";"X.30";"X.31";"X.32";"X.33";"X.34";"X.35";"Ca_THRU";"Mg_THRU";"K_THRU";"X.38";"X.39";"N_THRU";"S_THRU";"X.42";"X.43";"X.44";"Litterflow.flux.kg.ha.yr";"X.45";"X.46";"X.47";"X.48";"X.49";"X.50";"X.51";"X.52";"X.53";"Leaching.flux.kg.ha.yr";"X.54";"X.55";"X.56";"X.57";"X.58";"X.59";"X.60";"X.61";"X.62";"Ca_WTH";"Mg_WTH";"K_WTH";"X.65";"X.66";"X.67";"P_WTH"
"1";2005;1,09009;1,7463391;0,7533862;2,57616;0,2603092;2,8364692;2,2869554;16,1032791;29,2413216;0;0;0;0;0;0;0;0;0;0;0;1,09009;1,7463391;0,7533862;2,57616;0,2603092;2,8364692;2,2869554;16,1032791;29,2413216;0;1,7835749;1,9908495;6,0776324;2,5752928;0,2602989;2,8355916;2,2833993;16,0885429;29,2160072;0;0,7629756;0,2705492;5,8511252;0;0;0;0;0;0;0;15,8533363;5,8235707;4,7966175;33,5083122;2,3100171;35,8183327;5,7489223;16,0885429;29,2160072;0;9,9636269;10,4914227;4,4286871;7,5587864;0,1774217;7,7362084;8,521102;57,283226;81,0968781;0,4186114;1,0366876;0,5483972;0,0780616;0,1812879;1,561462;4,1653171;0,2712354
"2";2006;1,5408158;1,7721338;0,7109369;1,8321431;0,198249;2,0303919;2,2847517;16,1259956;28,8638268;0;0;0;0;0;0;0;0;0;0;0;1,5408158;1,7721338;0,7109369;1,8321431;0,198249;2,0303919;2,2847517;16,1259956;28,8638268;0;2,34532;2,0574088;6,8805385;1,8321431;0,198249;2,0303919;2,2847517;16,1259956;28,8638268;0;0,8801745;0,3121077;6,7499027;0;0;0;0;0;0;0;11,5458527;4,5962882;4,5985017;23,7809143;2,1972759;25,9781914;4,5809054;16,1259956;28,8638268;0;2,7523742;4,4864516;2,2795072;1,781135;0,0429074;1,8240423;8,082119;32,4182625;40,4572601;0,1556034;1,0618521;0,5637478;0,0846092;0,1981699;1,6701875;4,3251896;0,2743378
"3";2007;1,1733867;1,8159763;0,720636;2,0278795;0,2357044;2,2635839;2,4052696;16,3639107;30,0533886;0;0;0;0;0;0;0;0;0;0;0;1,1733867;1,8159763;0,720636;2,0278795;0,2357044;2,2635839;2,4052696;16,3639107;30,0533886;0;2,0408437;2,1235466;7,2587495;2,0269656;0,2356215;2,2625871;2,4048183;16,3634109;30,0525627;0;0,9499049;0,336834;7,1574259;0;0;0;0;0;0;0;11,1041803;4,6652088;5,5310159;24,9845428;2,2132576;27,1978016;4,6414871;16,3634109;30,0525627;0;1,515434;4,3762598;2,2416589;1,9006088;0,0389945;1,9396033;7,7020125;26,6843529;29,3581028;0,1066011;1,0771271;0,5693099;0,0834362;0,1967757;1,658397;4,3645511;0,2769467
"4";2008;1,09009;1,7463391;0,7533862;2,57616;0,2603092;2,8364692;2,2869554;16,1032791;29,2413216;0;0;0;0;0;0;0;0;0;0;0;1,09009;1,7463391;0,7533862;2,57616;0,2603092;2,8364692;2,2869554;16,1032791;29,2413216;0;2,004848;2,0693123;7,5127687;2,5752928;0,2602989;2,8355916;2,2833993;16,0885429;29,2160072;0;1,0049717;0,3563606;7,4136438;0;0;0;0;0;0;0;10,9412947;4,6101041;6,299799;26,3284569;2,2248712;28,5533276;4,4665427;16,0885429;29,2160072;0;0,8117531;5,5657778;2,6910043;2,3615694;0,0481007;2,4096699;7,3766003;23,9766445;28,2581997;0,1739837;1,1010106;0,578898;0,0826024;0,1973929;1,6573482;4,442688;0,279824
"5";2009;1,5408158;1,7721338;0,7109369;1,8321431;0,198249;2,0303919;2,2847517;16,1259956;28,8638268;0;0;0;0;0;0;0;0;0;0;0;1,5408158;1,7721338;0,7109369;1,8321431;0,198249;2,0303919;2,2847517;16,1259956;28,8638268;0;2,5140176;2,1172292;7,7904463;1,8321431;0,198249;2,0303919;2,2847517;16,1259956;28,8638268;0;1,0691816;0,3791291;7,7714524;0;0;0;0;0;0;0;11,3007154;4,6439972;6,8416219;26,1145039;2,2323983;28,3469048;4,4168582;16,1259956;28,8638268;0;0,1811921;6,8134866;3,2223952;2,3145573;0,0535972;2,3681543;7,0955358;21,6889019;30,3258953;0,3354626;1,1421825;0,5940494;0,0820997;0,2013233;1,6704555;4,5820155;0,2854996
"6";2010;1,1733867;1,8159763;0,720636;2,0278795;0,2357044;2,2635839;2,4052696;16,3639107;30,0533886;0;0;0;0;0;0;0;0;0;0;0;1,1733867;1,8159763;0,720636;2,0278795;0,2357044;2,2635839;2,4052696;16,3639107;30,0533886;0;2,2157013;2,1855505;8,2368984;2,0269656;0,2356215;2,2625871;2,4048183;16,3634109;30,0525627;0;1,1450726;0,4060399;8,2507734;0;0;0;0;0;0;0;10,8420153;4,6897869;7,3300028;26,8225994;2,2399223;29,0625229;4,4904265;16,3634109;30,0525627;0;0,1184502;7,0015297;3,4455605;2,5899196;0,0572893;2,6472092;6,8501506;20,0727901;28,99119;0,4452148;1,1652409;0,602659;0,0813472;0,2021454;1,6697381;4,6556497;0,2885656
"7";2011;1,09009;1,7463391;0,7533862;2,57616;0,2603092;2,8364692;2,2869554;16,1032791;29,2413216;0;0;0;0;0;0;0;0;0;0;0;1,09009;1,7463391;0,7533862;2,57616;0,2603092;2,8364692;2,2869554;16,1032791;29,2413216;0;2,2000573;2,1385331;8,72227;2,5752928;0,2602989;2,8355916;2,2833993;16,0885429;29,2160072;0;1,2196625;0,4324894;8,7454014;0;0;0;0;0;0;0;10,672575;4,618341;7,7643037;27,7908192;2,2452114;30,0360298;4,3273377;16,0885429;29,2160072;0;0,2014926;6,7291374;3,4234631;2,9592648;0,0622076;3,0214727;6,6343064;20,0563984;28,2486858;0,5290609;1,2020975;0,6180888;0,0803321;0,2037974;1,6733229;4,7812996;0,2927258
"8";2012;1,5408158;1,7721338;0,7109369;1,8321431;0,198249;2,0303919;2,2847517;16,1259956;28,8638268;0;0;0;0;0;0;0;0;0;0;0;1,5408158;1,7721338;0,7109369;1,8321431;0,198249;2,0303919;2,2847517;16,1259956;28,8638268;0;2,7147028;2,1883917;9,0800323;1,8321431;0,198249;2,0303919;2,2847517;16,1259956;28,8638268;0;1,2889349;0,4570532;9,1858511;0;0;0;0;0;0;0;11,0424633;4,6433711;8,0591326;27,3073063;2,2485654;29,555872;4,2909532;16,1259956;28,8638268;0;0,3500825;6,4746494;2,9242105;2,8563955;0,0690163;2,9254117;6,4429903;21,1593513;30,3252087;0,6291242;1,2531145;0,638648;0,0793432;0,2068982;1,6826217;4,9547844;0,2990949
"9";2013;1,1733867;1,8159763;0,720636;2,0278795;0,2357044;2,2635839;2,4052696;16,3639107;30,0533886;0;0;0;0;0;0;0;0;0;0;0;1,1733867;1,8159763;0,720636;2,0278795;0,2357044;2,2635839;2,4052696;16,3639107;30,0533886;0;2,4030805;2,2519946;9,3070002;2,0269656;0,2356215;2,2625871;2,4048183;16,3634109;30,0525627;0;1,350705;0,4789566;9,4208832;0;0;0;0;0;0;0;10,5943184;4,6820226;8,3369837;27,7882862;2,2526622;30,040947;4,3762722;16,3634109;30,0525627;0;0,4347831;6,26859;2,0012159;3,0510664;0,0808858;3,1319525;6,2727618;20,9152126;28,99119;0,7222206;1,2842293;0,6516898;0,0779379;0,2064028;1,6750656;5,0542927;0,3026287
"10";2014;1,09009;1,7463391;0,7533862;2,57616;0,2603092;2,8364692;2,2869554;16,1032791;29,2413216;0;0;0;0;0;0;0;0;0;0;0;1,09009;1,7463391;0,7533862;2,57616;0,2603092;2,8364692;2,2869554;16,1032791;29,2413216;0;2,3673646;2,1980879;9,5234737;2,5752928;0,2602989;2,8355916;2,2833993;16,0885429;29,2160072;0;1,4048457;0,4983829;9,6335697;0;0;0;0;0;0;0;10,4292946;4,602921;8,5644312;28,5448227;2,2550058;30,7998276;4,2224207;16,0885429;29,2160072;0;0,5184757;7,0785131;1,022176;3,306206;0,0965779;3,4027839;6,1209335;19,0261192;28,2486858;0,9133693;1,3127871;0,6644577;0,0769386;0,2061124;1,6705785;5,150878;0,3052968
