"";"YEAR";"N_UP";"Ca_UP";"Mg_UP";"K_UP";"S_UP";"P_UP";"N_LF";"Ca_LF";"Mg_LF";"K_LF";"S_LF";"P_LF";"N_Minz";"Ca_Minz";"Mg_Minz";"K_Minz";"S_Minz";"P_Minz";"N_SOMZ";"Ca_SOMZ";"Mg_SOMZ";"K_SOMZ";"S_SOMZ";"P_SOMZ";"N_MinSUM";"P_MinSUM";"S_MinSUM"
"26";2030;0,6724599;0,377988;0,0619963;0,4054269;0,2124862;0,0478514;0;0;0;0;0;0;12,040967;3,7682357;1,1842293;3,3430004;0,7574891;0,9828582;3,1382976;-0,0373825;-0,0226715;-0,0363822;0,6965704;1,0386759;15,1792646;2,0215341;1,4540595
"27";2031;0,6724599;0,3844853;0,0643003;0,4459648;0,1806019;0,0478514;0;0;0;0;0;0;10,350215;3,2537048;1,0206721;2,8556764;0,6557363;0,8436343;3,4385827;-0,0369157;-0,0223876;-0,0359889;0,6954322;1,0425022;13,7887977;1,8861365;1,3511685
"28";2032;0,6724599;0,3924467;0,0671233;0,4948551;0,1548765;0,0478514;0;0;0;0;0;0;8,9044409;2,8126998;0,8806214;2,4402256;0,5684028;0,7246689;3,7017324;-0,0365089;-0,0221407;-0,0356096;0,6942509;1,0456014;12,6061733;1,7702703;1,2626537
"29";2033;3,3623004;1,8428133;0,2932708;1,6571968;0,6041383;0,2392569;0;0;0;0;0;0;7,6676192;2,434478;0,7606333;2,0859902;0,4933902;0,6229766;3,9300854;-0,0361543;-0,0219255;-0,0351429;0,6931175;1,0619458;11,5977046;1,6849224;1,1865077
"30";2034;5,4896593;2,7372499;0,514662;2,619472;1,0195906;0,4294594;0;0;0;0;0;0;6,6090541;2,1098824;0,6577732;1,7838982;0,428909;0,5360149;4,1297851;-0,0358451;-0,021738;-0,0343971;0,6918405;1,1109008;10,7388392;1,6469157;1,1207495
"31";2035;7,8397985;3,0818484;0,80419;3,8696206;0,9960825;0,6857154;0;0;0;0;0;0;5,7025971;1,8311063;0,5695394;1,5262239;0,3734335;0,4616176;4,3587389;-0,0355744;-0,0215738;-0,0335846;0,6906161;1,221772;10,061336;1,6833896;1,0640496
"32";2036;9,7398663;3,8934512;1,0758649;5,217627;1,0288372;0,9178365;0;0;0;0;0;0;4,9259648;1,5914941;0,4937998;1,3063918;0,3256625;0,3979392;4,9442816;-0,0353018;-0,0214294;-0,0330107;0,6893249;1,3423207;9,8702464;1,7402599;1,0149874
"33";2037;11,514595;4,6608133;1,3517802;6,6938109;1,0975662;1,1468565;0;0;0;0;0;0;4,2601643;1,3853697;0,428737;1,1188024;0,2844853;0,3434076;5,8242979;-0,0348943;-0,0213022;-0,0326256;0,6886793;1,4718958;10,0844622;1,8153034;0,9731646
"34";2038;12,8931484;5,3620009;1,4159759;8,1810436;1,1654965;1,333547;0;0;0;0;0;0;3,6890135;1,2078922;0,3728007;0,9586856;0,2489548;0,2966828;6,5884342;-0,0341482;-0,0211897;-0,032254;0,6953174;1,5860672;10,2774477;1,88275;0,9442722
"35";2039;26,8041058;8,4787102;2,3408365;12,8992996;2,0147414;2,3792481;11,034627;3,2387676;1,0440537;3,2036967;0,6241677;0,9192213;3,8897202;1,257748;0,3900495;1,0223711;0,2573487;0,3141862;15,1858273;-0,032788;-0,0210804;-0,0320491;0,9033239;2,3404694;19,0755475;2,6546556;1,1606726
"36";2040;27,7636929;9,1141052;2,669214;14,0495586;2,1755829;2,3531442;10,9388208;3,2106481;1,034989;3,1796255;0,6187485;0,91124;5,0022268;1,5759397;0,4937095;1,3515484;0,3175575;0,4075821;20,3223934;-0,0291123;-0,0210781;-0,0321459;0,8889333;2,3304191;25,3246202;2,7380012;1,2064908
"37";2041;28,4687996;9,6168442;2,8284512;14,9732361;2,22296;2,4889166;11,1113291;3,261281;1,0513111;3,2215905;0,6285065;0,9256106;5,9547091;1,8478123;0,5823562;1,6334171;0,3689319;0,4875897;20,1420612;-0,027035;-0,0210774;-0,0322141;0,9139889;2,4365182;26,0967703;2,9241079;1,2829208
"38";2042;32,3036308;10,0896587;2,2688804;12,2703781;1,4856102;2,1742535;13,3319111;3,9130433;1,2614142;3,8600624;0,7541129;1,1105925;6,9345613;2,1283109;0,6737082;1,9219885;0,4220518;0,5698251;23,3092785;-0,0257933;-0,0212414;-0,028873;0,7631767;2,2113626;30,2438398;2,7811877;1,1852285
"39";2043;10,2308283;8,7183981;1,4709772;9,8160324;0,6905007;0,8264507;14,1745129;4,1603556;1,3411379;4,1009655;0,8017743;1,1807843;8,000845;2,4347196;0,7733435;2,2348874;0,4802405;0,6592129;9,3554497;-0,0255713;-0,0215183;-0,0232153;0,6781338;1,3956959;17,3562947;2,0549088;1,1583743
"40";2044;10,2763109;5,9340897;1,49739;9,5615072;0,6924433;0,8698585;16,4272861;4,8215656;1,5542865;4,7497978;0,9292011;1,3684481;9,1126814;2,754992;0,877385;2,5604546;0,5411695;0,7523522;6,2587624;-0,028382;-0,0217344;-0,0197521;0,6757999;1,4158137;15,3714438;2,1681659;1,2169694
"41";2045;11,7239847;5,4151692;1,6177557;9,5052109;0,7630642;0,9876809;16,5626526;4,8612967;1,5670944;4,7859511;0,936858;1,3797249;10,2456093;3,0819066;0,9835095;2,8916168;0,6034408;0,8472086;3,8674366;-0,0307368;-0,0216144;-0,0185222;0,6265016;1,4823868;14,1130459;2,3295954;1,2299424
"42";2046;13,1694756;5,365942;1,6642268;9,5569448;0,838816;1,1060793;14,3200769;4,2030778;1,3549101;4,1355381;0,8100075;1,1929102;11,0670481;3,3178146;1,0602428;3,1322808;0,6482298;0,9160809;3,9662182;-0,0317607;-0,0212781;-0,0191193;0,6251338;1,5656946;15,0332663;2,4817755;1,2733636
"43";2047;13,3393373;5,2058949;1,6304766;9,4716835;0,8432528;1,1186851;14,0602617;4,1268196;1,3303277;4,0585394;0,7953113;1,1712669;11,5676174;3,459923;1,1066902;3,2798624;0,6749941;0,9581903;3,9309533;-0,0328533;-0,0212527;-0,0197924;0,6252629;1,5689218;15,4985707;2,5271121;1,300257
"44";2048;14,0350447;5,384459;1,6938565;9,5941906;0,8825248;1,1758556;13,9430294;4,0924115;1,3192357;4,0230932;0,7886802;1,1615013;11,9607573;3,5708516;1,1430403;3,3961229;0,6957964;0,99132;4,0372157;-0,0336262;-0,0212984;-0,020062;0,6249999;1,6108383;15,997973;2,6021583;1,3207963
"45";2049;14,6952572;5,4734855;1,7277033;9,7658062;0,9225945;1,2301865;13,958086;4,0968308;1,3206605;4,0261283;0,7895321;1,1627555;12,2848806;3,6618447;1,1729219;3,4922204;0,7127999;1,018672;5,5299568;-0,0344166;-0,0216597;-0,020235;0,669793;1,6709995;17,8148374;2,6896715;1,3825929
"46";2050;14,5148182;5,3782406;1,7051454;9,730197;0,9095219;1,2142352;13,9904175;4,1063204;1,3237193;4,0344253;0,7913605;1,1654489;12,5644426;3,740057;1,1986454;3,5752687;0,7273802;1,0422872;5,088346;-0,0354278;-0,0222195;-0,0206365;0,6670097;1,6483839;17,6527886;2,6906711;1,3943899
"47";2051;15,0088272;5,5594058;1,7650762;9,8884134;0,9387373;1,2549753;14,0727758;4,1304922;1,3315116;4,0573592;0,7960191;1,1723093;12,8068905;3,807651;1,2209091;3,6474543;0,7399502;1,0627865;5,0045924;-0,0358495;-0,0224117;-0,0208016;0,6651635;1,6758989;17,8114829;2,7386854;1,4051137
"48";2052;15,5297451;5,649508;1,7966206;10,0839005;0,9715557;1,2980492;14,2229204;4,174562;1,3457179;4,0999985;0,804512;1,1848171;13,0283298;3,8693309;1,2412337;3,7134521;0,7514142;1,0815138;5,1088505;-0,036129;-0,0224972;-0,0208966;0,6636283;1,7088728;18,1371803;2,7903866;1,4150425
"49";2053;15,2519131;5,5627313;1,772758;10,0653934;0,9546236;1,2744544;14,3472052;4,21104;1,3574769;4,1353211;0,8115417;1,1951697;13,2379913;3,9277887;1,260489;3,7759442;0,7622881;1,0992401;4,9724665;-0,0363055;-0,0225519;-0,0209688;0,6622175;1,6850859;18,2104578;2,784326;1,4245056
"50";2054;15,6829395;5,7402229;1,8313605;10,2333879;0,9805793;1,310001;14,4894333;4,2527847;1,3709337;4,1759205;0,8195868;1,2070175;13,4326706;3,9820642;1,2783676;3,8340201;0,7723839;1,1156993;5,0026555;-0,0364551;-0,0225962;-0,0210334;0,660735;1,7104974;18,4353261;2,8261967;1,4331189
"51";2055;16,1617031;5,8295922;1,86204;10,4352551;1,0080042;1,3496927;14,6809626;4,3090005;1,3890558;4,2308073;0,8304205;1,2229724;13,621357;4,0347834;1,2957182;3,8902833;0,7822058;1,1316431;5,153265;-0,0366657;-0,0226367;-0,0210944;0,6593193;1,7434366;18,774622;2,8750797;1,4415251
"52";2056;15,8535347;5,7408886;1,8375697;10,4212151;0,9890437;1,3236293;14,8339605;4,3539062;1,4035316;4,2746568;0,8390747;1,2357178;13,8087397;4,0873046;1,3129802;3,94609;0,7920137;1,1474615;4,9831524;-0,0368158;-0,0226766;-0,0211534;0,6579419;1,7185109;18,7918921;2,8659724;1,4499556
"53";2057;16,2624836;5,920095;1,8958504;10,5929346;1,0133638;1,3575521;14,9963856;4,4015799;1,4188998;4,3212743;0,8482623;1,2492484;13,9884272;4,1377373;1,3295461;3,9996033;0,8014414;1,1626244;5,0522795;-0,0370188;-0,0227155;-0,0212121;0,6565263;1,743275;19,0407067;2,9058994;1,4579677
"54";2058;16,7257118;6,0113316;1,9263102;10,7969427;1,0413898;1,3960203;15,2005959;4,4615169;1,4382211;4,3799691;0,8598132;1,2662601;14,1671057;4,1880355;1,3460475;4,0527544;0,8108637;1,17769;5,1992831;-0,0371928;-0,0227538;-0,0212702;0,6551346;1,7800856;19,3663888;2,9577756;1,4659983
"55";2059;16,4058895;5,928071;1,9017408;10,7844095;1,0231779;1,369113;15,3614511;4,5087304;1,4534407;4,4262028;0,8689119;1,2796601;14,3477745;4,2390633;1,3627647;4,1064076;0,8204458;1,192909;4,9927702;-0,0372884;-0,0227927;-0,0213279;0,6537142;1,7490064;19,3405447;2,9419154;1,47416
"56";2060;16,8084335;6,1068873;1,9597335;10,9558907;1,0464963;1,4025571;15,5273237;4,5574164;1,4691353;4,4739084;0,8782946;1,2934784;14,5227938;4,2885718;1,3789741;4,1583652;0,8297525;1,2076459;5,0809994;-0,0373899;-0,0228314;-0,0213858;0,6523416;1,7779863;19,6037932;2,9856322;1,4820941
"57";2061;17,2659779;6,2003016;1,9900631;11,1598902;1,0747781;1,4406135;15,7337999;4,6180205;1,4886713;4,53333;0,8899739;1,3106781;14,6981697;4,3383107;1,3952408;4,2103534;0,8391203;1,2224014;5,2209897;-0,0374462;-0,0228702;-0,021444;0,6509642;1,8126794;19,9191594;3,0350808;1,4900845
"58";2062;16,9441547;6,1129365;1,9651481;11,145627;1,0534662;1,4135677;15,8947554;4,6652617;1,5039004;4,5796514;0,8990783;1,3240862;14,8763533;4,3889956;1,4117961;4,2630873;0,8486849;1,2373806;5,0325098;-0,0375268;-0,0229093;-0,0215019;0,6495557;1,7826911;19,9088631;3,0200717;1,4982406
"59";2063;17,344759;6,2894363;2,0229361;11,3164864;1,0748031;1,4468911;16,0621357;4,7143893;1,5197372;4,6278334;0,9085459;1,3380293;15,0495701;4,4383321;1,4279025;4,3143234;0,8580038;1,2519368;5,0866098;-0,0376451;-0,0229486;-0,0215598;0,6513947;1,8143098;20,1361799;3,0662466;1,5093985
"60";2064;17,7994061;6,3849783;2,0532973;11,5211554;1,1027546;1,4847822;16,2711601;4,7757397;1,5395144;4,6880245;0,9203693;1,3554417;15,2239056;4,4880972;1,4441329;4,3658195;0,8674185;1,2665776;5,2294717;-0,0377156;-0,022988;-0,0216182;0,6584083;1,8479218;20,4533773;3,1144994;1,5258268
"61";2065;17,4738159;6,3006244;2,0284472;11,5075932;1,0838825;1,4574602;16,433157;4,8232875;1,5548419;4,7346725;0,9295327;1,3689367;15,4016705;4,5389667;1,4607066;4,4182396;0,8770579;1,2814962;5,0478721;-0,0377925;-0,0230279;-0,0216768;0,6471143;1,8162229;20,4495426;3,0977191;1,5241722
"62";2066;17,8726025;6,4800057;2,0861957;11,6783733;1,1072422;1,4906021;16,5996113;4,8721442;1,570591;4,7826104;0,9389482;1,3828028;15,5746927;4,588531;1,4768482;4,469233;0,8864573;1,2960119;5,091084;-0,0378907;-0,023068;-0,0217359;0,6578558;1,8462292;20,6657767;3,1422411;1,5443131
"63";2067;18,3253078;6,2797437;2,0117209;10,0707359;1,1375877;1,4880583;9,7214193;2,853328;0,919803;2,8008871;0,5498869;0,8098266;15,5085649;4,5676942;1,4702836;4,4511919;0,8823556;1,2905991;5,2682767;-0,0379181;-0,0231024;-0,0217862;0,6645371;1,8286293;20,7768416;3,1192284;1,5468927
"64";2068;0;0;0;0;0;0;0;0;0;0;0;0;13,8216515;4,0708351;1,3102566;3,9660249;0,7866018;1,1501633;4,0796266;-0,0378282;-0,0230105;-0,0290591;0,6417052;0,9314308;17,9012781;2,0815941;1,428307
"65";2069;0;0;0;0;0;0;0;0;0;0;0;0;11,7710228;3,4681194;1,1160957;3,3762143;0,6702974;0,9794225;3,1921966;-0,0375001;-0,0227614;-0,0343737;0,6405455;0,9123285;14,9632194;1,891751;1,3108429
"66";2070;0,3477066;0,3641226;0,0570797;0,2627673;0,1954596;0,0476121;0;0;0;0;0;0;10,0252571;2,9549294;0,9507861;2,8741827;0,5712585;0,8340724;3,1659484;-0,0370708;-0,0224868;-0,0348074;0,6395029;0,910318;13,1912055;1,7443904;1,2107614
"67";2071;0,6278192;0,3695051;0,0589883;0,3168337;0,2002713;0,0478514;0;0;0;0;0;0;8,5389967;2,5179484;0,810035;2,4468629;0,4869175;0,7103344;3,3550289;-0,0366574;-0,0222322;-0,0344189;0,6385392;0,9123805;11,8940256;1,6227149;1,1254567
"68";2072;0,6724599;0,376524;0,0614772;0,3884819;0,1412963;0,0478514;0;0;0;0;0;0;7,2736254;2,1458423;0,6901894;2,0831323;0,4150892;0,6049926;3,575367;-0,0362872;-0,0220065;-0,0345227;0,637511;0,9150003;10,8489924;1,5199929;1,0526002
"69";2073;0,6724599;0,3844854;0,0643003;0,4377959;0,1542885;0,0478514;0;0;0;0;0;0;6,19628;1,8289629;0,5881398;1,773524;0,3539134;0,5153092;3,7842839;-0,0359617;-0,0218088;-0,0347002;0,6364875;0,9173381;9,9805639;1,4326473;0,9904009
"70";2074;0,6724599;0,3924467;0,0671233;0,4866863;0,1548765;0,0478514;0;0;0;0;0;0;5,278986;1,5590987;0,5012394;1,5099818;0,3018068;0,4389545;3,9721625;-0,0356763;-0,0216357;-0,034696;0,6354474;0,9191824;9,2511485;1,3581369;0,9372542
"71";2075;3,1148562;1,1388263;0,2930439;1,4491234;0,5157329;0,2392569;0;0;0;0;0;0;4,4979358;1,3292603;0,4272353;1,2856477;0,2574214;0,3739454;4,1367979;-0,0354261;-0,0214839;-0,0338768;0,6344095;0,9352893;8,6347337;1,3092347;0,8918309
"72";2076;5,2402539;1,8699365;0,5138211;2,3840284;0,7519712;0,4294594;0;0;0;0;0;0;3,8328645;1,1334977;0,3642104;1,0946866;0,2196101;0,3185939;4,3761711;-0,0352059;-0,0213504;-0,033007;0,6332737;0,9853542;8,2090356;1,3039481;0,8528838
"73";2077;7,6145673;2,7720439;0,7884737;3,60481;0,8689111;0,6816937;0;0;0;0;0;0;3,2665236;0,9667467;0,3105322;0,9321301;0,1873962;0,2714636;4,8159795;-0,0350117;-0,0212326;-0,0324235;0,6321355;1,098007;8,0825031;1,3694706;0,8195317
"74";2078;9,7398663;3,5238125;0,898375;4,9167533;0,91827;0,880627;0;0;0;0;0;0;2,7842309;0,8246964;0,2648115;0,7937514;0,1599483;0,2313316;5,7536345;-0,0348051;-0,0211284;-0,032098;0,631014;1,2037117;8,5378654;1,4350433;0,7909623
"75";2079;11,514595;4,2979465;1,1077094;6,364068;0,9989256;1,0768405;0;0;0;0;0;0;2,3734903;0,7036771;0,2258657;0,6759513;0,1365589;0,197157;6,7997561;-0,0345513;-0,0210354;-0,0319038;0,6317552;1,3159502;9,1732464;1,5131072;0,7683141
"76";2080;12,8931484;4,9092813;1,2958177;7,8304577;1,0740758;1,2357241;0;0;0;0;0;0;2,0236642;0,6005652;0,1926883;0,5756675;0,1166254;0,1680541;7,592278;-0,0340476;-0,020946;-0,0317575;0,6399788;1,4123296;9,6159422;1,5803837;0,7566042
"77";2081;25,6783352;8,4851837;2,2704988;12,5394526;1,8922234;2,0095108;10,829073;3,1784358;1,024605;3,1273017;0,6125407;0,9020981;2,3999298;0,710595;0,2282153;0,6850451;0,1377727;0,1994344;16,055891;-0,0329682;-0,020887;-0,0316289;0,8468471;2,0054228;18,4558208;2,2048572;0,9846198
"78";2082;26,8712387;8,3362274;2,4494097;12,4703484;1,9130396;2,3528881;10,6041641;3,1124237;1,0033253;3,0601437;0,5998189;0,8833625;3,6531138;1,0780343;0,3467173;1,0473993;0,2085314;0,3038625;20,9319134;-0,029206;-0,0209532;-0,0303484;0,7688297;2,2291014;24,5850272;2,5329639;0,9773611
"79";2083;16,0561981;7,4926014;1,5443802;8,5426426;0,8236061;1,2484077;9,662137;2,8359296;0,9141942;2,7873616;0,5465337;0,8048884;4,6538348;1,3713974;0,4413365;1,3365778;0,2650182;0,3872575;13,2407866;-0,0268362;-0,0210722;-0,0247117;0,6246173;1,4297581;17,8946214;1,8170156;0,8896355
"80";2084;7,447422;4,7431235;1,1387057;7,7649002;0,5044662;0,6330659;10,4232712;3,0593286;0,9862094;3,0064185;0,5895866;0,8682929;5,4568396;1,6067512;0,5172524;1,5685729;0,3103291;0,4541798;8,1267271;-0,0283641;-0,0211992;-0,0197135;0,6225799;1,1465275;13,5835667;1,6007073;0,932909
"81";2085;8,5487118;3,9453385;1,2012709;7,8339691;0,5560797;0,7222993;10,9659309;3,2186046;1,0375537;3,1624365;0,6202818;0,9134985;6,2328401;1,8341995;0,590617;1,792684;0,3541198;0,5188506;6,0092373;-0,0311531;-0,0213056;-0,0179758;0,6210782;1,187129;12,2420774;1,7059796;0,975198
"82";2086;8,7817183;3,9396656;1,2175517;7,6696553;0,5642632;0,7399136;12,8920374;3,7839348;1,2197949;3,7173338;0,7292311;1,0739496;7,0693245;2,0794213;0,669708;2,0341439;0,4013388;0,5885581;5,2754226;-0,0330759;-0,0214076;-0,0175986;0,6196196;1,2010405;12,3447471;1,7895986;1,0209584
"83";2087;9,9106045;4,257967;1,3251027;7,6907916;0,6275607;0,8329703;13,1507158;3,8598592;1,2442697;3,7913604;0,7438629;1,0954983;7,9525976;2,3383942;0,7532293;2,2890058;0,4512106;0,6621614;5,0573554;-0,0339172;-0,0215219;-0,0176245;0,6182541;1,257972;13,009953;1,9201334;1,0694647
"84";2088;11,0964746;4,3714814;1,3698772;7,8027291;0,6939534;0,9307324;11,4929895;3,3733013;1,0874224;3,3129914;0,6500947;0,9574043;8,6134806;2,5321109;0,8157117;2,4796717;0,4885091;0,7172374;4,9504924;-0,0343214;-0,0216286;-0,0177495;0,6168672;1,341082;13,563973;2,0583194;1,1053763
