"";"Year";"group_id";"Month";"C";"N";"Ca";"Mg";"K";"S";"Date"
"27";2007;"Layer 1";3;442,3539429;21,5203724;9,2e-06;9,2e-06;9,2e-06;0,4315173;2007-03-01
"28";2007;"Layer 1";4;442,4971619;21,5232964;9,8e-06;9,8e-06;9,8e-06;0,4315921;2007-04-01
"29";2007;"Layer 1";5;442,5924683;21,5233574;1,03e-05;1,03e-05;1,03e-05;0,4316164;2007-05-01
"30";2007;"Layer 1";6;442,6651001;21,522068;1,09e-05;1,09e-05;1,09e-05;0,4316164;2007-06-01
"31";2007;"Layer 1";7;442,6421814;21,5160694;1,14e-05;1,14e-05;1,14e-05;0,4315246;2007-07-01
"32";2007;"Layer 1";8;442,7934875;21,5186996;1,19e-05;1,19e-05;1,19e-05;0,4316081;2007-08-01
"33";2007;"Layer 1";9;442,9186401;21,5199757;1,24e-05;1,24e-05;1,24e-05;0,4316658;2007-09-01
"34";2007;"Layer 1";10;442,9831848;21,5183887;1,29e-05;1,29e-05;1,29e-05;0,4316623;2007-10-01
"35";2007;"Layer 1";11;443,0802917;21,5183945;1,34e-05;1,34e-05;1,34e-05;0,4316872;2007-11-01
"36";2007;"Layer 1";12;443,180481;21,5187397;1,4e-05;1,4e-05;1,4e-05;0,431716;2007-12-01
"37";2008;"Layer 1";1;443,2719116;21,5188046;1,46e-05;1,46e-05;1,46e-05;0,4317366;2008-01-01
"38";2008;"Layer 1";2;443,3494568;21,5183048;1,51e-05;1,51e-05;1,51e-05;0,4317436;2008-02-01
"39";2008;"Layer 1";3;443,4103088;21,5170059;1,57e-05;1,57e-05;1,57e-05;0,4317324;2008-03-01
"40";2008;"Layer 1";4;443,4676208;21,5153503;1,63e-05;1,63e-05;1,63e-05;0,4317167;2008-04-01
"41";2008;"Layer 1";5;443,4860535;21,5112858;1,69e-05;1,69e-05;1,69e-05;0,4316594;2008-05-01
"42";2008;"Layer 1";6;443,4899597;21,5062828;1,75e-05;1,75e-05;1,75e-05;0,4315861;2008-06-01
"43";2008;"Layer 1";7;443,4050903;21,4972477;1,81e-05;1,81e-05;1,81e-05;0,4314284;2008-07-01
"44";2008;"Layer 1";8;443,5010986;21,4974003;1,86e-05;1,86e-05;1,86e-05;0,4314525;2008-08-01
"45";2008;"Layer 1";9;443,5767822;21,4966908;1,92e-05;1,92e-05;1,92e-05;0,4314567;2008-09-01
"46";2008;"Layer 1";10;443,597229;21,4933205;1,97e-05;1,97e-05;1,97e-05;0,4314052;2008-10-01
"47";2008;"Layer 1";11;443,6552429;21,491724;2,03e-05;2,03e-05;2,03e-05;0,4313868;2008-11-01
"48";2008;"Layer 1";12;443,7206116;21,4906273;2,09e-05;2,09e-05;2,09e-05;0,4313767;2008-12-01
"49";2009;"Layer 1";1;443,7810669;21,489397;2,15e-05;2,15e-05;2,15e-05;0,4313623;2009-01-01
"50";2009;"Layer 1";2;443,8311462;21,4877338;2,21e-05;2,21e-05;2,21e-05;0,4313377;2009-02-01
"51";2009;"Layer 1";3;443,8677368;21,4853897;2,27e-05;2,27e-05;2,27e-05;0,4312982;2009-03-01
"52";2009;"Layer 1";4;443,9036255;21,483036;2,34e-05;2,34e-05;2,34e-05;0,4312569;2009-04-01
"53";2009;"Layer 1";5;443,9032593;21,4788227;2,4e-05;2,4e-05;2,4e-05;0,4311768;2009-05-01
"54";2009;"Layer 1";6;443,8905945;21,4739952;2,47e-05;2,47e-05;2,47e-05;0,4310829;2009-06-01
"55";2009;"Layer 1";7;443,790863;21,4651241;2,53e-05;2,53e-05;2,53e-05;0,4309068;2009-07-01
"56";2009;"Layer 1";8;443,8736877;21,4651432;2,59e-05;2,59e-05;2,59e-05;0,4309141;2009-08-01
"57";2009;"Layer 1";9;443,9378662;21,4643173;2,65e-05;2,65e-05;2,65e-05;0,4309033;2009-09-01
"58";2009;"Layer 1";10;443,9482727;21,4608479;2,71e-05;2,71e-05;2,71e-05;0,4308383;2009-10-01
"59";2009;"Layer 1";11;443,9978027;21,4591618;2,77e-05;2,77e-05;2,77e-05;0,4308078;2009-11-01
"60";2009;"Layer 1";12;444,0559082;21,4579868;2,83e-05;2,83e-05;2,83e-05;0,4307867;2009-12-01
"61";2010;"Layer 1";1;444,1101379;21,456686;2,9e-05;2,9e-05;2,9e-05;0,4307624;2010-01-01
"62";2010;"Layer 1";2;444,1549377;21,4549618;2,96e-05;2,96e-05;2,96e-05;0,430729;2010-02-01
"63";2010;"Layer 1";3;444,1871338;21,4525681;3,03e-05;3,03e-05;3,03e-05;0,4306816;2010-03-01
"64";2010;"Layer 1";4;444,2194824;21,4501705;3,09e-05;3,09e-05;3,09e-05;0,4306332;2010-04-01
"65";2010;"Layer 1";5;444,2163391;21,4459229;3,16e-05;3,16e-05;3,16e-05;0,4305468;2010-05-01
"66";2010;"Layer 1";6;444,2015991;21,4410686;3,23e-05;3,23e-05;3,23e-05;0,4304472;2010-06-01
"67";2010;"Layer 1";7;444,099884;21,4321804;3,3e-05;3,3e-05;3,3e-05;0,4302661;2010-07-01
"68";2010;"Layer 1";8;444,1811523;21,4324417;3,36e-05;3,36e-05;3,36e-05;0,4302687;2010-08-01
"69";2010;"Layer 1";9;444,2442322;21,4318352;3,42e-05;3,42e-05;3,42e-05;0,4302538;2010-09-01
"70";2010;"Layer 1";10;444,2539673;21,4285717;3,48e-05;3,48e-05;3,48e-05;0,430185;2010-10-01
"71";2010;"Layer 1";11;444,3034363;21,4270687;3,55e-05;3,55e-05;3,55e-05;0,4301512;2010-11-01
"72";2010;"Layer 1";12;444,3617249;21,4260597;3,62e-05;3,62e-05;3,62e-05;0,4301271;2010-12-01
"73";2011;"Layer 1";1;444,4164429;21,4249115;3,68e-05;3,68e-05;3,68e-05;0,4301001;2011-01-01
"74";2011;"Layer 1";2;444,4620056;21,4233265;3,75e-05;3,75e-05;3,75e-05;0,4300643;2011-02-01
"75";2011;"Layer 1";3;444,4952698;21,4210606;3,82e-05;3,82e-05;3,82e-05;0,4300147;2011-03-01
"76";2011;"Layer 1";4;444,5289001;21,4185333;3,89e-05;3,89e-05;3,89e-05;0,4299644;2011-04-01
"77";2011;"Layer 1";5;444,5272827;21,414175;3,96e-05;3,96e-05;3,96e-05;0,4298762;2011-05-01
"78";2011;"Layer 1";6;444,5141907;21,4092216;4,03e-05;4,03e-05;4,03e-05;0,4297752;2011-06-01
"79";2011;"Layer 1";7;444,4139709;21,4002533;4,1e-05;4,1e-05;4,1e-05;0,4295929;2011-07-01
"80";2011;"Layer 1";8;444,4967651;21,4004307;4,17e-05;4,17e-05;4,17e-05;0,4295942;2011-08-01
"81";2011;"Layer 1";9;444,5615234;21,3997517;4,23e-05;4,23e-05;4,23e-05;0,4295781;2011-09-01
"82";2011;"Layer 1";10;444,5730591;21,3964272;4,3e-05;4,3e-05;4,3e-05;0,4295085;2011-10-01
"83";2011;"Layer 1";11;444,6246033;21,3948708;4,37e-05;4,37e-05;4,37e-05;0,4294737;2011-11-01
"84";2011;"Layer 1";12;444,6850281;21,3938122;4,44e-05;4,44e-05;4,44e-05;0,4294488;2011-12-01
"85";2012;"Layer 1";1;444,7419434;21,392622;4,51e-05;4,51e-05;4,51e-05;0,4294211;2012-01-01
"86";2012;"Layer 1";2;444,7897644;21,3910027;4,58e-05;4,58e-05;4,58e-05;0,4293846;2012-02-01
"87";2012;"Layer 1";3;444,8254089;21,3887081;4,65e-05;4,65e-05;4,65e-05;0,4293345;2012-03-01
"88";2012;"Layer 1";4;444,8614807;21,386404;4,72e-05;4,72e-05;4,72e-05;0,4292837;2012-04-01
"89";2012;"Layer 1";5;444,8624573;21,3822498;4,79e-05;4,79e-05;4,79e-05;0,4291953;2012-05-01
"90";2012;"Layer 1";6;444,8519287;21,3774853;4,87e-05;4,87e-05;4,87e-05;0,429094;2012-06-01
"91";2012;"Layer 1";7;444,7539368;21,3683758;4,94e-05;4,94e-05;4,94e-05;0,4289116;2012-07-01
"92";2012;"Layer 1";8;444,8389282;21,3684139;5,01e-05;5,01e-05;5,01e-05;0,4289126;2012-08-01
"93";2012;"Layer 1";9;444,9059448;21,3676109;5,07e-05;5,07e-05;5,07e-05;0,4288962;2012-09-01
"94";2012;"Layer 1";10;444,9197998;21,3641777;5,14e-05;5,14e-05;5,14e-05;0,4288263;2012-10-01
"95";2012;"Layer 1";11;444,9738464;21,362524;5,22e-05;5,22e-05;5,22e-05;0,4287913;2012-11-01
"96";2012;"Layer 1";12;445,0367432;21,3613796;5,29e-05;5,29e-05;5,29e-05;0,4287663;2012-12-01
"97";2013;"Layer 1";1;445,0961304;21,3601151;5,36e-05;5,36e-05;5,36e-05;0,4287384;2013-01-01
"98";2013;"Layer 1";2;445,1464539;21,358427;5,43e-05;5,43e-05;5,43e-05;0,4287018;2013-02-01
"99";2013;"Layer 1";3;445,1846313;21,3560753;5,51e-05;5,51e-05;5,51e-05;0,4286516;2013-03-01
"100";2013;"Layer 1";4;445,2232971;21,3537216;5,58e-05;5,58e-05;5,58e-05;0,4286008;2013-04-01
"101";2013;"Layer 1";5;445,2269592;21,3495293;5,66e-05;5,66e-05;5,66e-05;0,4285124;2013-05-01
"102";2013;"Layer 1";6;445,2191162;21,3447323;5,74e-05;5,74e-05;5,74e-05;0,4284111;2013-06-01
"103";2013;"Layer 1";7;445,1234131;21,3359203;5,81e-05;5,81e-05;5,81e-05;0,428229;2013-07-01
"104";2013;"Layer 1";8;445,2106323;21,3359947;5,88e-05;5,88e-05;5,88e-05;0,4282299;2013-08-01
"105";2013;"Layer 1";9;445,2799683;21,3352261;5,95e-05;5,95e-05;5,95e-05;0,4282134;2013-09-01
"106";2013;"Layer 1";10;445,2961426;21,331831;6,02e-05;6,02e-05;6,02e-05;0,4281436;2013-10-01
"107";2013;"Layer 1";11;445,3526611;21,3302097;6,09e-05;6,09e-05;6,09e-05;0,4281086;2013-11-01
"108";2013;"Layer 1";12;445,4179993;21,3290958;6,17e-05;6,17e-05;6,17e-05;0,4280835;2013-12-01
"109";2014;"Layer 1";1;445,4798279;21,3278599;6,24e-05;6,24e-05;6,24e-05;0,4280557;2014-01-01
"110";2014;"Layer 1";2;445,5325317;21,3262005;6,32e-05;6,32e-05;6,32e-05;0,4280191;2014-02-01
"111";2014;"Layer 1";3;445,5731812;21,3238754;6,4e-05;6,4e-05;6,4e-05;0,427969;2014-03-01
"112";2014;"Layer 1";4;445,6143494;21,3215485;6,47e-05;6,47e-05;6,47e-05;0,4279183;2014-04-01
"113";2014;"Layer 1";5;445,6205139;21,3173828;6,55e-05;6,55e-05;6,55e-05;0,42783;2014-05-01
"114";2014;"Layer 1";6;445,6151428;21,3126125;6,63e-05;6,63e-05;6,63e-05;0,4277289;2014-06-01
"115";2014;"Layer 1";7;445,5215149;21,303833;6,71e-05;6,71e-05;6,71e-05;0,4275469;2014-07-01
"116";2014;"Layer 1";8;445,6108093;21,303833;6,78e-05;6,78e-05;6,78e-05;0,4275478;2014-08-01
"117";2014;"Layer 1";9;445,682312;21,3029995;6,85e-05;6,85e-05;6,85e-05;0,4275314;2014-09-01
"118";2014;"Layer 1";10;445,7006226;21,299551;6,92e-05;6,92e-05;6,92e-05;0,4274617;2014-10-01
"119";2014;"Layer 1";11;445,7593994;21,2978821;7e-05;7e-05;7e-05;0,4274268;2014-11-01
"120";2014;"Layer 1";12;445,8269653;21,2967243;7,08e-05;7,08e-05;7,08e-05;0,4274017;2014-12-01
"121";2015;"Layer 1";1;445,8910217;21,2954502;7,16e-05;7,16e-05;7,16e-05;0,4273739;2015-01-01
"122";2015;"Layer 1";2;445,9459839;21,2937584;7,23e-05;7,23e-05;7,23e-05;0,4273374;2015-02-01
"123";2015;"Layer 1";3;445,9888916;21,2914066;7,31e-05;7,31e-05;7,31e-05;0,4272874;2015-03-01
"124";2015;"Layer 1";4;446,0322876;21,2890568;7,39e-05;7,39e-05;7,39e-05;0,4272367;2015-04-01
"125";2015;"Layer 1";5;446,040741;21,2848759;7,47e-05;7,47e-05;7,47e-05;0,4271486;2015-05-01
"126";2015;"Layer 1";6;446,0375977;21,2800941;7,55e-05;7,55e-05;7,55e-05;0,4270477;2015-06-01
"127";2015;"Layer 1";7;445,9458618;21,2713108;7,63e-05;7,63e-05;7,63e-05;0,4268661;2015-07-01
"128";2015;"Layer 1";8;446,0370178;21,2713108;7,71e-05;7,71e-05;7,71e-05;0,426867;2015-08-01
"129";2015;"Layer 1";9;446,1105042;21,2704792;7,78e-05;7,78e-05;7,78e-05;0,4268506;2015-09-01
"130";2015;"Layer 1";10;446,1307678;21,2670383;7,85e-05;7,85e-05;7,85e-05;0,426781;2015-10-01
"131";2015;"Layer 1";11;446,1915894;21,2653751;7,93e-05;7,93e-05;7,93e-05;0,4267462;2015-11-01
"132";2015;"Layer 1";12;446,2611694;21,2642231;8,01e-05;8,01e-05;8,01e-05;0,4267212;2015-12-01
"133";2005;"Layer 2";1;366,0041199;18,9955654;0;0;0;0,4537953;2005-01-01
"134";2005;"Layer 2";2;367,7120972;19,0839767;1e-07;1e-07;1e-07;0,4559073;2005-02-01
"135";2005;"Layer 2";3;369,2425232;19,1630249;1e-07;1e-07;1e-07;0,4577956;2005-03-01
"136";2005;"Layer 2";4;370,6191711;19,2337818;2e-07;2e-07;2e-07;0,459491;2005-04-01
"137";2005;"Layer 2";5;371,8375854;19,2952633;3e-07;3e-07;3e-07;0,4609878;2005-05-01
"138";2005;"Layer 2";6;372,9240723;19,3492432;4e-07;4e-07;4e-07;0,4623183;2005-06-01
"139";2005;"Layer 2";7;373,9256287;19,3976974;5e-07;5e-07;5e-07;0,4635431;2005-07-01
"140";2005;"Layer 2";8;374,855072;19,4414864;5e-07;5e-07;5e-07;0,4646797;2005-08-01
"141";2005;"Layer 2";9;375,6918335;19,4797325;6e-07;6e-07;6e-07;0,4657026;2005-09-01
"142";2005;"Layer 2";10;376,4451294;19,5141468;7e-07;7e-07;7e-07;0,4666232;2005-10-01
"143";2005;"Layer 2";11;377,1066284;19,5440445;8e-07;8e-07;8e-07;0,4674257;2005-11-01
"144";2005;"Layer 2";12;377,7084961;19,571146;9e-07;9e-07;9e-07;0,4681525;2005-12-01
"145";2006;"Layer 2";1;378,2500305;19,5953808;1,1e-06;1,1e-06;1,1e-06;0,4688028;2006-01-01
"146";2006;"Layer 2";2;378,7328796;19,6168404;1,2e-06;1,2e-06;1,2e-06;0,4693796;2006-02-01
"147";2006;"Layer 2";3;379,1607361;19,6356201;1,4e-06;1,4e-06;1,4e-06;0,469886;2006-03-01
"148";2006;"Layer 2";4;379,5453186;19,652132;1,5e-06;1,5e-06;1,5e-06;0,4703376;2006-04-01
"149";2006;"Layer 2";5;379,8705444;19,6650162;1,7e-06;1,7e-06;1,7e-06;0,4707144;2006-05-01
"150";2006;"Layer 2";6;380,1531982;19,6753483;1,8e-06;1,8e-06;1,8e-06;0,4710367;2006-06-01
"151";2006;"Layer 2";7;380,4319153;19,6845112;2e-06;2e-06;2e-06;0,4713548;2006-07-01
"152";2006;"Layer 2";8;380,7113953;19,6929283;2,1e-06;2,1e-06;2,1e-06;0,4716759;2006-08-01
"153";2006;"Layer 2";9;380,9632263;19,6993103;2,3e-06;2,3e-06;2,3e-06;0,471965;2006-09-01
"154";2006;"Layer 2";10;381,190094;19,7050457;2,4e-06;2,4e-06;2,4e-06;0,4722251;2006-10-01
"155";2006;"Layer 2";11;381,3778992;19,7091217;2,6e-06;2,6e-06;2,6e-06;0,4724329;2006-11-01
"156";2006;"Layer 2";12;381,553772;19,7129898;2,7e-06;2,7e-06;2,7e-06;0,4726245;2006-12-01
"157";2007;"Layer 2";1;381,7121582;19,7163143;2,9e-06;2,9e-06;2,9e-06;0,4727931;2007-01-01
"158";2007;"Layer 2";2;381,8502502;19,7189541;3,1e-06;3,1e-06;3,1e-06;0,4729363;2007-02-01
"159";2007;"Layer 2";3;381,9680176;19,7207966;3,3e-06;3,3e-06;3,3e-06;0,4730524;2007-03-01
"160";2007;"Layer 2";4;382,0737;19,7220612;3,5e-06;3,5e-06;3,5e-06;0,4731528;2007-04-01
"161";2007;"Layer 2";5;382,1479187;19,7213745;3,7e-06;3,7e-06;3,7e-06;0,4732133;2007-05-01
"162";2007;"Layer 2";6;382,2047729;19,7195892;3,9e-06;3,9e-06;3,9e-06;0,4732509;2007-06-01
"163";2007;"Layer 2";7;382,2805176;19,717968;4,1e-06;4,1e-06;4,1e-06;0,4733129;2007-07-01
"164";2007;"Layer 2";8;382,3775024;19,717968;4,2e-06;4,2e-06;4,2e-06;0,4734038;2007-08-01
"165";2007;"Layer 2";9;382,4650879;19,717968;4,4e-06;4,4e-06;4,4e-06;0,4734856;2007-09-01
"166";2007;"Layer 2";10;382,5441589;19,7179699;4,5e-06;4,5e-06;4,5e-06;0,4735591;2007-10-01
"167";2007;"Layer 2";11;382,5992432;19,7168961;4,7e-06;4,7e-06;4,7e-06;0,473599;2007-11-01
"168";2007;"Layer 2";12;382,6558838;19,7161312;4,9e-06;4,9e-06;4,9e-06;0,4736395;2007-12-01
"169";2008;"Layer 2";1;382,7071533;19,7152863;5,1e-06;5,1e-06;5,1e-06;0,4736721;2008-01-01
"170";2008;"Layer 2";2;382,7489624;19,7141743;5,3e-06;5,3e-06;5,3e-06;0,4736929;2008-02-01
"171";2008;"Layer 2";3;382,7802734;19,7126408;5,5e-06;5,5e-06;5,5e-06;0,4736988;2008-03-01
"172";2008;"Layer 2";4;382,8083496;19,7111015;5,8e-06;5,8e-06;5,8e-06;0,4737;2008-04-01
"173";2008;"Layer 2";5;382,8128052;19,7084351;6e-06;6e-06;6e-06;0,4736713;2008-05-01
"174";2008;"Layer 2";6;382,8069458;19,7053299;6,2e-06;6,2e-06;6,2e-06;0,4736285;2008-06-01
"175";2008;"Layer 2";7;382,826355;19,7037106;6,4e-06;6,4e-06;6,4e-06;0,4736183;2008-07-01
"176";2008;"Layer 2";8;382,8727417;19,7037106;6,6e-06;6,6e-06;6,6e-06;0,4736441;2008-08-01
"177";2008;"Layer 2";9;382,9147949;19,7037106;6,8e-06;6,8e-06;6,8e-06;0,4736673;2008-09-01
"178";2008;"Layer 2";10;382,9529114;19,7037125;6,9e-06;6,9e-06;6,9e-06;0,4736882;2008-10-01
"179";2008;"Layer 2";11;382,971405;19,7026405;7,1e-06;7,1e-06;7,1e-06;0,4736806;2008-11-01
"180";2008;"Layer 2";12;382,9952698;19,7018776;7,3e-06;7,3e-06;7,3e-06;0,4736785;2008-12-01
"181";2009;"Layer 2";1;383,0172729;19,7010365;7,6e-06;7,6e-06;7,6e-06;0,4736727;2009-01-01
"182";2009;"Layer 2";2;383,0328674;19,6999283;7,8e-06;7,8e-06;7,8e-06;0,4736589;2009-02-01
"183";2009;"Layer 2";3;383,0407715;19,6984005;8e-06;8e-06;8e-06;0,4736338;2009-03-01
"184";2009;"Layer 2";4;383,0478821;19,696867;8,2e-06;8,2e-06;8,2e-06;0,473607;2009-04-01
"185";2009;"Layer 2";5;383,0335999;19,6942024;8,5e-06;8,5e-06;8,5e-06;0,4735531;2009-05-01
"186";2009;"Layer 2";6;383,0109863;19,6910992;8,7e-06;8,7e-06;8,7e-06;0,4734876;2009-06-01
"187";2009;"Layer 2";7;383,0154114;19,6894817;8,9e-06;8,9e-06;8,9e-06;0,473457;2009-07-01
"188";2009;"Layer 2";8;383,0483093;19,6894817;9,1e-06;9,1e-06;9,1e-06;0,4734645;2009-08-01
"189";2009;"Layer 2";9;383,0782471;19,6894817;9,3e-06;9,3e-06;9,3e-06;0,4734712;2009-09-01
"190";2009;"Layer 2";10;383,1054688;19,6894836;9,5e-06;9,5e-06;9,5e-06;0,4734772;2009-10-01
"191";2009;"Layer 2";11;383,1144104;19,6884155;9,7e-06;9,7e-06;9,7e-06;0,4734563;2009-11-01
"192";2009;"Layer 2";12;383,1298523;19,6876545;9,9e-06;9,9e-06;9,9e-06;0,4734421;2009-12-01
"193";2010;"Layer 2";1;383,1444092;19,6868153;1,01e-05;1,01e-05;1,01e-05;0,4734254;2010-01-01
"194";2010;"Layer 2";2;383,1534119;19,685709;1,04e-05;1,04e-05;1,04e-05;0,473402;2010-02-01
"195";2010;"Layer 2";3;383,1555786;19,684185;1,06e-05;1,06e-05;1,06e-05;0,473368;2010-03-01
"196";2010;"Layer 2";4;383,1576538;19,6826553;1,09e-05;1,09e-05;1,09e-05;0,4733334;2010-04-01
"197";2010;"Layer 2";5;383,1388855;19,6799927;1,11e-05;1,11e-05;1,11e-05;0,4732724;2010-05-01
"198";2010;"Layer 2";6;383,1123962;19,6768913;1,14e-05;1,14e-05;1,14e-05;0,4732006;2010-06-01
"199";2010;"Layer 2";7;383,1133118;19,6752739;1,16e-05;1,16e-05;1,16e-05;0,4731643;2010-07-01
"200";2010;"Layer 2";8;383,1431274;19,6752739;1,18e-05;1,18e-05;1,18e-05;0,4731665;2010-08-01
"201";2010;"Layer 2";9;383,1703186;19,6752739;1,2e-05;1,2e-05;1,2e-05;0,4731686;2010-09-01
"202";2010;"Layer 2";10;383,1950684;19,6752758;1,22e-05;1,22e-05;1,22e-05;0,4731704;2010-10-01
"203";2010;"Layer 2";11;383,2020264;19,6742096;1,24e-05;1,24e-05;1,24e-05;0,4731457;2010-11-01
"204";2010;"Layer 2";12;383,2158203;19,6734524;1,26e-05;1,26e-05;1,26e-05;0,4731281;2010-12-01
"205";2011;"Layer 2";1;383,2290344;19,672617;1,29e-05;1,29e-05;1,29e-05;0,4731084;2011-01-01
"206";2011;"Layer 2";2;383,2369385;19,6715145;1,31e-05;1,31e-05;1,31e-05;0,4730822;2011-02-01
"207";2011;"Layer 2";3;383,2382507;19,6699924;1,34e-05;1,34e-05;1,34e-05;0,4730459;2011-03-01
"208";2011;"Layer 2";4;383,2397156;19,6684666;1,36e-05;1,36e-05;1,36e-05;0,473009;2011-04-01
"209";2011;"Layer 2";5;383,220459;19,6658058;1,39e-05;1,39e-05;1,39e-05;0,472946;2011-05-01
"210";2011;"Layer 2";6;383,1936035;19,6627064;1,41e-05;1,41e-05;1,41e-05;0,4728725;2011-06-01
"211";2011;"Layer 2";7;383,1942749;19,6610909;1,44e-05;1,44e-05;1,44e-05;0,4728346;2011-07-01
"212";2011;"Layer 2";8;383,223877;19,6610909;1,46e-05;1,46e-05;1,46e-05;0,4728354;2011-08-01
"213";2011;"Layer 2";9;383,250885;19,6610909;1,48e-05;1,48e-05;1,48e-05;0,4728362;2011-09-01
"214";2011;"Layer 2";10;383,2754822;19,6610928;1,5e-05;1,5e-05;1,5e-05;0,4728368;2011-10-01
"215";2011;"Layer 2";11;383,2825012;19,6600266;1,52e-05;1,52e-05;1,52e-05;0,4728111;2011-11-01
"216";2011;"Layer 2";12;383,2965088;19,6592712;1,55e-05;1,55e-05;1,55e-05;0,4727926;2011-12-01
"217";2012;"Layer 2";1;383,3100586;19,6584377;1,57e-05;1,57e-05;1,57e-05;0,472772;2012-01-01
"218";2012;"Layer 2";2;383,3183289;19,6573372;1,6e-05;1,6e-05;1,6e-05;0,4727451;2012-02-01
"219";2012;"Layer 2";3;383,3200989;19,6558208;1,63e-05;1,63e-05;1,63e-05;0,4727081;2012-03-01
"220";2012;"Layer 2";4;383,322052;19,6542988;1,65e-05;1,65e-05;1,65e-05;0,4726706;2012-04-01
"221";2012;"Layer 2";5;383,3033447;19,6516399;1,68e-05;1,68e-05;1,68e-05;0,4726072;2012-05-01
"222";2012;"Layer 2";6;383,2770691;19,6485424;1,71e-05;1,71e-05;1,71e-05;0,4725332;2012-06-01
"223";2012;"Layer 2";7;383,2782898;19,6469288;1,73e-05;1,73e-05;1,73e-05;0,4724948;2012-07-01
"224";2012;"Layer 2";8;383,3084106;19,6469288;1,75e-05;1,75e-05;1,75e-05;0,4724952;2012-08-01
"225";2012;"Layer 2";9;383,3358765;19,6469288;1,78e-05;1,78e-05;1,78e-05;0,4724956;2012-09-01
"226";2012;"Layer 2";10;383,3609009;19,6469307;1,8e-05;1,8e-05;1,8e-05;0,4724959;2012-10-01
"227";2012;"Layer 2";11;383,3685303;19,6458683;1,82e-05;1,82e-05;1,82e-05;0,4724699;2012-11-01
"228";2012;"Layer 2";12;383,3831787;19,645113;1,84e-05;1,84e-05;1,84e-05;0,4724512;2012-12-01
"229";2013;"Layer 2";1;383,3974304;19,6442814;1,87e-05;1,87e-05;1,87e-05;0,4724304;2013-01-01
"230";2013;"Layer 2";2;383,4064026;19,6431847;1,9e-05;1,9e-05;1,9e-05;0,4724032;2013-02-01
"231";2013;"Layer 2";3;383,4089355;19,6416702;1,92e-05;1,92e-05;1,92e-05;0,4723661;2013-03-01
