"";"Year";"N_PP";"Ca_PP";"Mg_PP";"K_PP";"S_PP";"P_PP";"N_PU";"Ca_PU";"Mg_PU";"K_PU";"S_PU";"P_PU";"N_AU";"Ca_AU";"Mg_AU";"K_AU";"S_AU";"P_AU";"N_Diff";"Ca_Diff";"Mg_Diff";"K_Diff";"S_Diff";"P_Diff"
"1";2005;3335715,859375;548107,5859374;165693,6298829;460559,9453123;221139,7421874;138784,5678711;332593,7832031;48572,0241089;17902,4084855;47968,2889555;19001,6853638;15309,8005368;332593,75;51437,1202848;20170,6665954;61385,913086;19001,6854821;15309,7991948;0,0332030999707058;-2865,0961759;-2268,2581099;-13417,6241305;-0,0001183000022138;0,00134199999774864
"2";2006;3308890,8125;523133,4335938;159931,9194336;457249,3164063;215105,4560547;137484,8842776;332829,6301271;54755,0156859;18403,434845;47632,7245483;20175,1120988;16493,6528316;332829,6379396;57827,3389131;20835,750763;62020,8243407;20175,1126633;16493,6513676;-0,0078125;-3072,3232272;-2432,315918;-14388,0997924;-0,000564499998290557;0,00146400000085123
"3";2007;2978407,453125;497619,1914062;146578,4780274;417765,1845704;207010,4648439;119950,2348631;332936,316162;54296,4285582;18360,3552247;47566,5407714;20482,8904724;16448,5400388;332936,3090819;57452,0755464;20858,6406859;62344,8787844;20482,8903504;16448,541504;0,0070801000110805;-3155,6469882;-2498,2854612;-14778,338013;0,000122000001283595;-0,00146519999907468
"4";2008;2558939,3515625;465148,4570314;129638,4443359;367677,2265625;196868,8564454;97670,1157227;333735,9375;53616,9396666;18353,4820557;47630,4871827;20932,9686889;16431,291504;333735,9333497;56882,5875548;20938,8513184;62923,9492188;20932,9709475;16431,291504;0,00415029999567196;-3265,6478882;-2585,3692627;-15293,4620361;-0,00225859999773093;0
"5";2009;2202120;437382,0566405;115215,8486326;325033,5932617;188209,3935547;78748,5810545;333210,098877;52875,9325257;18279,6972046;47488,0189208;21140,3767394;16365,3105468;333210,1259766;56234,6464844;20938,7501069;63217,3583985;21140,378723;16365,3105468;-0,0270996000035666;-3358,7139587;-2659,0529023;-15729,3394777;-0,00198360000285902;0
"6";2010;1880710,5117187;412148,8984372;102215,3013915;286598,1110839;180401,7958983;71937,6650391;332022,9106447;51958,7653809;18163,2889099;47231,1276855;21286,7495115;16265,9208984;332022,9284668;55402,0951233;20889,3302917;63356,713501;21286,7507322;16265,9194332;-0,0178221000242047;-3443,3297424;-2726,0413818;-16125,5858155;-0,0012206999999762;0,00146519999907468
"7";2011;1808449,375;391652,3027342;91632,84375;255308,216919;174007,3818361;71790,0086669;330184,536621;51248,5276794;18037,7163698;46912,5430907;21176,2438662;16166,5327152;330184,5231936;54759,5510253;20817,3462524;63355,1367188;21176,2453615;16166,5327152;0,0134273999719881;-3511,0233459;-2779,6298826;-16442,5936281;-0,00149529999907827;0
"8";2012;1848797,0878906;381360,8085937;85092,5352782;240366,4959719;173541,2207032;73667,8873289;328105,2575684;50015,3685912;17879,5975037;46545,6978758;21177,1597595;16039,0327152;328105,2875978;53594,083496;20707,318161;63224,0488281;21177,1605223;16039,0327152;-0,0300294000189751;-3578,7149048;-2827,7206573;-16678,3509523;-0,000762799998483388;0
"9";2013;1845792,8808594;374729,9550783;85039,2868653;239980,2001647;174318,0488282;73623,5490724;327187,5698244;49514,8480376;17807,6463318;46375,1870729;21182,204773;15980,29248;327187,5493163;53152,7855225;20656,037857;63168,8469239;21182,2056275;15980,29248;0,0205080999876373;-3637,9374849;-2848,3915252;-16793,659851;-0,000854499998240499;0
"10";2014;1848696,7792969;257359,7675783;85206,0231323;240297,5687257;175206,3535155;73887,5892334;326269,722412;49014,3147429;17735,6933594;46204,671814;21187,2480163;15921,552246;326269,7045898;36842,0576477;20608,5639496;63135,2679443;21187,2492677;15921,552246;0,0178222000249662;12172,2570952;-2872,8705902;-16930,5961303;-0,00125140000091051;0
"11";2015;1865375,9941406;25291,5448;85941,9388581;242392,4761353;178650,2167968;74768,7175295;326259,7163085;48631,2286529;17702,2382507;46151,9531249;21383,0916443;15888,1391604;326259,7409668;31262,3540039;20601,8865052;63230,442383;21383,0926513;15888,1391604;-0,0246583000407554;17368,874649;-2899,6482545;-17078,4892581;-0,00100700000257348;0
"12";2016;4090612,765625;7282,9307861;179445,4179688;516220,4726561;230494,6484375;192147,7939453;300380,0905761;48030,0383759;16185,8225479;43321,7371064;16991,6021422;15112,2202148;300380,0861816;30070,5412598;18733,0216063;58328,7983399;16991,6027299;15112,2202148;0,00439449999248609;17959,4971161;-2547,1990584;-15007,0612335;-0,000587700000323821;0
"13";2017;4500967,53125;1232,5916748;203708,6416015;586553,1249999;242740,9941405;226574,267578;211273,3789062;47937,7608185;11237,7237319;29566,4566499;13867,6752089;10292,6921388;211273,3671876;29193,0319825;13798,2895354;44661,4038086;13867,6760863;10292,6912841;0,0117185999988578;18744,728836;-2560,5658035;-15094,9471587;-0,000877399999808404;0,000854699999763397
"14";2018;4508641,65625;658,6118163;204111,7265624;587685,9101564;244140,2636718;227323,7734376;204938,5917968;46701,8190308;10897,654007;28637,2718811;13093,5531156;10019,7646485;204938,5839846;27625,2541046;13488,9060823;43921,2119141;13093,5542602;10019,7646485;0,00781219999771565;19076,5649262;-2591,2520753;-15283,940033;-0,00114460000077088;0
"15";2019;4521802,84375;279,2773438;204681,100586;589338,1992185;245378,7246092;228687,841797;197054,7138671;45739,9092558;10514,3367232;27547,8078769;12345,5431444;9660,4184567;197054,7163087;26397,8757022;13130,2313691;42983,8482665;12345,5432664;9660,4184567;-0,00244159999419935;19342,0335536;-2615,8946459;-15436,0403896;-0,000121999999464606;0
"16";2020;4543598,875;0,0002441;204953,6679688;590126,8515625;246266,2949218;229384,8691408;190148,0566406;46022,3311311;10172,2131805;26556,5113218;11777,5847626;9332,4443362;190148,0498047;25156,1692049;12807,0177767;42109,8131102;11777,585884;9332,4443362;0,00683589998516254;20866,1619262;-2634,8045962;-15553,3017884;-0,0011214000005566;0
"17";2021;4551402,5625;0,0002594;205030,461914;590324,0703126;246492,7167968;229266,7109377;187955,1640624;45306,4947509;10067,8881378;26284,1482696;11640,684822;9221,2021486;187955,1650391;24156,861038;12716,213974;41922,0386963;11640,6847609;9221,2021486;-0,000976699986495078;21149,6337129;-2648,3258362;-15637,8904267;6,10999995842576e-05;0
"18";2022;4559456,875;0,0004882;205204,7314453;590794,3359375;247241,1328125;228947,3085939;185963,0722656;44920,6054686;9925,914955;25902,0513611;11126,5312956;9162,8862302;185963,083496;23318,9960632;12590,3654022;41639,2756349;11126,5314177;9162,8854982;-0,0112304000067525;21601,6094054;-2664,4504472;-15737,2242738;-0,000122100000226055;0,000732000000425614
"19";2023;4574276,09375;0,0008087;205522,0361329;591712,3203125;247882,5410155;229739,8867188;179693,3769532;45147,1035615;9633,2598727;25056,8335725;10645,1435547;8865,0644529;179693,3823244;22594,940567;12309,2894593;40865,9226074;10645,1438217;8865,0644529;-0,005371200008085;22552,1629945;-2676,0295866;-15809,0890349;-0,000266999999439577;0
"20";2024;4581465,5625;0,0003051;205756,0458985;592364,0156251;248520,1230468;229784,4082033;177429,0664062;44285,8625336;9500,4695739;24704,697357;10178,8387146;8788,6513672;177429,0703125;21907,5217285;12186,3750457;40575,1049804;10178,8390732;8788,6513672;-0,00390630000038072;22378,3408051;-2685,9054718;-15870,4076234;-0,000358600000254228;0
"21";2025;4589705,1875;6,1e-05;207022,3125;594579,6171877;248701,4394529;230416,839844;170684,1503906;43554,564514;9250,4513129;24008,1694716;9693,0390245;8446,5351564;170684,1372072;20038,0844027;11308,4296691;36170,1134731;9693,0393448;8446,5351564;0,0131834000058006;23516,4801113;-2057,9783562;-12161,9440015;-0,000320299999657436;0
"22";2026;4992518,25;9912,6320796;226860,9609372;647850,8906256;258947,7890628;251590,0078128;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"23";2027;4992518,25;9912,6320796;226860,9609372;647850,8906256;258947,7890628;251590,0078128;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"24";2028;4906109,5625;6732,1116029;223782,7617187;638791,6953125;257836,2050781;247713,2753907;0;890,3254254;105,3741052;306,752307;881,9327833;0;0;902,7776317;115,2323905;365,0678911;881,9328519;0;0;-12,4522063000001;-9,85828529999999;-58,3155841;-6,86000000769127e-05;0
"25";2029;4829734,875;2759,2011569;221252,7285156;631328,2109375;256561,5097656;243930,064453;4752,9644168;890,3254254;224,2002224;652,664488;881,9327833;141,6159151;4752,9647672;916,3156;244,7763671;774,3803215;881,9328519;141,6159261;-0,000350400000570517;-25,9901746;-20,5761447;-121,7158335;-6,86000000769127e-05;-1,10000000006494e-05
"26";2030;4780387,09375;155,8069344;219270,7089845;625462,3984373;255630,029297;241272,1308595;4800,9741557;890,3254254;224,2002224;652,664488;881,9327833;154,4900892;4800,9745023;927,1203167;255,2458562;836,3114375;881,9328519;154,4901012;-0,000346600000739272;-36,7948913;-31,0456338;-183,6469495;-6,86000000769127e-05;-1,19999999981246e-05
"27";2031;4746664,59375;155,8070641;217975,6093751;621609,0546874;256490,0273439;239258,9160157;4800,9741557;890,3254254;224,2002224;652,664488;881,9327833;154,4900892;4800,9745023;936,3249771;264,3402059;890,1081486;881,9328519;154,4901012;-0,000346600000739272;-45,9995517;-40,1399835;-237,4436606;-6,86000000769127e-05;-1,19999999981246e-05
"28";2032;4706185,21875;155,8070048;216415,6054689;616969,5156252;257386,0898439;236860,2285157;4800,9741557;890,3254254;224,2002224;652,664488;881,9327833;154,4900892;4800,9745023;947,1737961;275,0580592;953,5083734;881,9328519;154,4901012;-0,000346600000739272;-56,8483707;-50,8578368;-300,8438854;-6,86000000769127e-05;-1,19999999981246e-05
"29";2033;4522458,40625;779,0361632;209419,4746095;596180,7734375;250038,513672;225869,8300782;24004,8696138;4451,6270235;1121,0010683;3263,3220443;3170,4575808;772,4503788;24004,8707579;4551,6492614;1214,5225545;3816,5379484;3170,4574811;772,4502864;-0,00114409999878262;-100,0222379;-93,5214862;-553,2159041;9,9699999736913e-05;9,23999998576619e-05
"30";2034;4186994,96875;1578,1329382;196644,8837892;557945,328125;241941,6953124;206310,4941405;39192,9812015;9017,9003524;1956,481411;5502,4394455;5661,3275755;1386,526794;39192,9816286;9200,6398946;2130,9963578;6534,7638398;5661,3276366;1386,5267028;-0,000427099999797065;-182,739542199999;-174,5149468;-1032,3243943;-6,10999995842576e-05;9,11999998152169e-05
"31";2035;3706194,5625;6,1e-05;180234,1455077;506626,2304688;247965,7167968;177190,9404297;55971,6138304;15899,4663543;3028,4447482;8199,2516633;6878,2362786;2213,859192;55971,6174926;10674,0904846;3340,3949431;10044,5575713;6878,2363397;2213,859192;-0,00366220000432804;5225,3758697;-311,9501949;-1845,305908;-6,11000004937523e-05;0
"32";2036;3369730,375;6,1e-05;175054,7314454;482605,1054687;255608,9746092;152971,3398437;69536,9920045;22255,3372955;3974,8333512;10513,52919;3717,4775124;2963,2710576;69536,9883422;9101,5023003;4459,1557999;13378,4879912;3717,4775886;2963,270874;0,00366230000508949;13153,8349952;-484,3224487;-2864,9588012;-7,61999999667751e-05;0,000183599999672879
"33";2037;3252932,734375;0,0001221;184782,498047;495680,9296876;256589,0703124;139354,7519533;82207,5402221;28586,0426943;4897,8490069;12740,3065492;2948,7792509;3702,6716304;82207,5518798;8270,89785;5564,8432313;16685,8378601;2948,7792891;3702,6712644;-0,0116577000007965;20315,1448443;-666,9942244;-3945,5313109;-3,81999998353422e-05;0,000366000000212807
"34";2038;3265797,8125;6,1e-05;204245,732422;533226,8515624;256862,4882813;132976,4003905;92049,5950319;33476,6789245;5518,0452386;14537,4331055;2661,820675;4305,4094244;92049,5969241;7986,6679841;6377,3429259;19620,5126342;2661,8206978;4305,4097904;-0,00189220000174828;25490,0109404;-859,297687300001;-5083,0795287;-2,27999998969608e-05;-0,000365999999303313
"35";2039;4286406,0625;0,000183;217834,6171875;604195,550781;257806,2070311;183348,3134766;162600,6577148;46858,3107146;2792,9510651;11536,2995759;2049,2230453;9685,5644532;162600,6601562;7964,7573089;3713,7845154;16983,3901367;2049,2231139;9685,5644532;-0,00244139999267645;38893,5534057;-920,8334503;-5447,0905608;-6,8599999849539e-05;0
"36";2040;4758149,78125;6,1e-05;215772,546875;617306,6054687;257723,1269529;239091,6289063;76401,2158203;49433,6506806;3834,4645156;9879,9681396;2206,3098333;5173,8017578;76401,2193604;8130,3455962;4760,56678;15358,2223817;2206,3099367;5173,8017578;-0,00354010000592098;41303,3050844;-926,1022644;-5478,2542421;-0,00010340000017095;0
"37";2041;4740620,5;0;214520,060547;613452,7968751;257342,3183593;239625,6230469;86777,196411;50518,5975037;4334,0152857;11404,5757292;2420,0473403;4636,6680298;86777,2022704;8513,5108031;5320,0434724;17237,3168336;2420,0473326;4636,6678468;-0,00585940000019036;42005,0867006;-986,0281867;-5832,7411044;7,69999996919069e-06;0,000183000000106404
"38";2042;4740444,65625;0,0001526;214080,5849608;612497,5820313;257236,001953;239774,828125;91593,0173338;53710,210846;4607,6296234;11997,2696075;2504,0075605;4781,8376463;91593,0280764;8938,335434;5654,7355042;18191,3081664;2504,0076522;4781,8377685;-0,010742600003141;44771,875412;-1047,1058808;-6194,0385589;-9,16999997571111e-05;-0,000122199999168515
"39";2043;4744627,25;0;213647,5400391;611995,5703125;257205,5800781;239788,1875002;93701,9101562;55386,2552489;4922,8689727;12611,9099427;2596,3117676;4944,9987792;93701,9179687;9378,0418624;6004,7493285;19011,6566162;2596,3118972;4944,9989013;-0,0078125;46008,2133865;-1081,8803558;-6399,7466735;-0,000129600000036589;-0,000122100000226055
"40";2044;4747360,5625;0,0002442;213249,0283203;612002,3242186;257224,2734372;239874,748047;94570,2792968;59009,5853881;5300,8589782;13178,7096711;2675,9104461;4996,3701171;94570,2832032;9992,0658492;6374,2798842;19528,4104309;2675,9105302;4996,3701171;-0,00390640000114217;49017,5195389;-1073,420906;-6349,7007598;-8,41000000946224e-05;0
"41";2045;4738035,78125;0,0001221;212341,647461;610575,6445312;257070,3652345;239453,8750001;102388,6328124;60985,0542908;5851,5943758;14345,1269532;2871,790779;5409,1848145;102388,6304931;10716,2515487;6874,0637129;20393,4360351;2871,790863;5409,1846924;0,00231929999426939;50268,8027421;-1022,4693371;-6048,3090819;-8,40000002426677e-05;0,000122100000226055
"42";2046;4715894,65625;0,0001526;211088,1123047;607349,1835937;256643,9433594;238506,0429688;116808,1484376;59883,3359986;6476,0889512;16086,1911926;3216,4695664;6174,1971436;116808,1531984;11464,7770616;7455,9323423;21882,342041;3216,4697266;6174,1971436;-0,0047608000022592;48418,558937;-979,843391099999;-5796,1508484;-0,000160199999754695;0
"43";2047;4695214,5;0,0003663;210033,6113282;604251,8632812;256185,8984374;237560,761719;129735,2226562;58521,5626526;7001,1794891;17646,9396364;3544,4748002;6859,2032472;129735,2200926;12173,4011306;7972,779579;23394,3283082;3544,4750824;6859,2028809;0,00256360000639688;46348,161522;-971,6000899;-5747,3886718;-0,000282200000128796;0,000366299999768671
"44";2048;4674334,5;0,0002442;209206,1269532;601574,1914062;255731,4472656;236387,7421878;139754,5859374;57716,2400207;7407,1182711;18850,3388518;3809,9699707;7388,7990723;139754,587036;12788,5541839;8397,1230543;24706,5995178;3809,9700546;7388,7994383;-0,00109860001248308;44927,6858368;-990,0047832;-5856,260666;-8,38999999359658e-05;-0,000365999999303313
"45";2049;4656279;0;208675,3867188;599036,0703126;255238,8164062;235815,5351566;149466,4196777;56796,2772827;7667,3747941;19870,2191314;4092,8942871;7899,7634277;149466,4091797;13245,3893052;8727,7921449;26143,00235;4092,8945846;7899,7630617;0,0104979999887291;43550,8879775;-1060,4173508;-6272,7832186;-0,000297500000215223;0,000365999999303313
"46";2050;4648945,28125;0,0004272;208423,6982423;598333,9882814;255118,7675781;235498,5410157;153445,0969239;54755,0156859;7842,5319291;20390,2459869;4235,6555559;8106,4467772;153445,0993654;13560,8620682;8983,8366089;27141,5083617;4235,6556855;8106,4462892;-0,0024414999934379;41194,1536177;-1141,3046798;-6751,2623748;-0,000129600000036589;0,000487999999677413
"47";2051;4641296,71875;0,0003967;208189,4746094;597659,3906251;254999,4785155;234939,7753907;157026,9450683;54296,4285582;7972,4929047;20773,4468382;4349,341011;8292,2060546;157026,9531249;13900,5482331;9203,4593278;28055,0907594;4349,3412246;8292,206543;-0,00805659999605268;40395,8803251;-1230,9664231;-7281,6439212;-0,000213599999369762;-0,000488399999085232
"48";2052;4637110,4375;0,0001526;208024,2734376;597194,4882812;254901,7148437;234652,5839845;159386,328125;53616,9396666;8075,0815889;21076,0896301;4461,1507721;8411,5991211;159386,3288575;14163,5730286;9401,5306626;28922,5480346;4461,1508944;8411,5991211;-0,000732499989680946;39453,366638;-1326,4490737;-7846,4584045;-0,000122299999929965;0
"49";2053;4633522,71875;0,0007323;207902,0009765;596855,3007814;254817,8164063;234393,5859377;161193,0859375;52875,9411011;8152,8430557;21304,8120727;4553,1441192;8501,9814451;161193,0976562;14400,491867;9578,8074646;29739,9487914;4553,1439745;8501,9819335;-0,0117186999996193;38475,4492341;-1425,9644089;-8435,1367187;0,000144700000419107;-0,000488400000904221
"50";2054;4630898,71875;0,0003662;207824,6132813;596651,8085936;254745,0410155;234190,435547;162489,2556152;51958,7653809;8211,0856781;21475,9330903;4641,0976028;8564,2109377;162489,2497559;14611,3753662;9739,2484664;30515,6100464;4641,0978393;8564,2109377;0,00585929999942891;37347,3900147;-1528,1627883;-9039,6769561;-0,000236500000028173;0
"51";2055;4631958,40625;0,0001221;207768,8916016;596754,5976561;254759,9511717;234120,3574219;163363,7431642;51248,5190734;8249,4220658;21586,536835;4706,459671;8605,4296874;163363,7373048;14809,4509887;9881,4276123;31240,4840088;4706,4598388;8605,4296874;0,00585939997108653;36439,0680847;-1632,0055465;-9653,9471738;-0,000167799999871932;0
"52";2056;4631595,4375;0;207677,3173829;597506,421875;254922,2167969;233722,9531252;162043,6054688;50015,3738709;8345,1794814;21620,8269501;4736,044884;8528,5408936;162043,6118164;15030,0510101;10049,9012452;31704,9245606;4736,0449909;8528,5408936;-0,00634759999229573;34985,3228608;-1704,7217638;-10084,0976105;-0,000106899999991583;0
"53";2057;4625964,3125;0,0003663;207519,2890625;597054,953125;254795,7304687;233195,7421878;164581,7636719;49514,8480376;8444,9096145;21912,679306;4850,8179169;8656,7462157;164581,77005;15312,9723816;10227,5587311;32457,7429812;4850,8181915;8656,7462157;-0,00637809999170713;34201,875656;-1782,6491166;-10545,0636752;-0,00027460000001156;0
"54";2058;4622304,125;0,0002747;207395,9355469;596706,6835938;254672,7441407;232843,1835938;166160,8085937;49014,3147429;8516,0993652;22119,5908356;4958,6770095;8732,7683105;166160,8120423;15546,7737122;10380,1080931;33145,9255981;4958,6769868;8732,7683105;-0,00344860000768676;33467,5410307;-1864,0087279;-11026,3347625;2,27000000450062e-05;0
"55";2059;4619957,15625;0;207321,6123047;596504,5624999;254558,5742186;232546,9687503;167209,1679687;48631,2286529;8564,7959061;22260,080078;5072,4615861;8778,0891115;167209,1728212;15757,2496033;10511,638626;33776,4132079;5072,4616851;8778,0891115;-0,0048524999874644;32873,9790496;-1946,8427199;-11516,3331299;-9,89999998637359e-05;0
