"";"YEAR";"Litter_N_Min";"Litter_Ca_Min";"Litter_Mg_Min";"Litter_K_Min";"Litter_S_Min";"Litter_P_Min";"SOM_N_Min";"SOM_Ca_Min";"SOM_Mg_Min";"SOM_K_Min";"SOM_S_Min";"SOM_P_Min";"MB_NUP_SOM";"MB_CaUP_SOM";"MB_MgUP_SOM";"MB_KUP_SOM";"MB_SUP_SOM";"MB_PUP_SOM";"MB_NUP_DOC";"MB_CaUP_DOC";"MB_MgUP_DOC";"MB_KUP_DOC";"MB_SUP_DOC";"MB_PUP_DOC";"MB_NT";"MB_CaT";"MB_MgT";"MB_KT";"MB_ST";"MB_PT";"X";"Net_N_Minz";"Net_P_Minz";"Net_Ca_Minz";"Net_K_Minz";"Net_Mg_Minz";"Net_S_Minz"
"11";2015;211,1437484;23,6526104;11,9820799;25,4247076;6,0432199;0,7743376;266,717806;0,0012663;0,0013201;0,001332;6,7076596;4,0356026;128,1281762;0,0012663;0,0013201;0,001332;0,179339;2,5717873;146,2085176;0,0270196;0,0309715;0,0328829;0,1531442;0,9407908;188,1979007;0,0282443;0,0322438;0,0340555;0,3315905;3,5191391;0;46,431425152;1,19827556918;9,468699251396;9,928216406566;2,905037746925;4,03883393718
"12";2016;208,1031976;23,1796392;11,7733607;25,4371191;5,890553;0,7711011;266,3245503;0,0013876;0,0014537;0,0014724;6,680102;4,0246738;128,1780593;0,0013876;0,0014537;0,0014724;0,1793607;2,5729743;146,2529717;0,0269239;0,0311225;0,0328845;0,1554081;0,9305275;189,4197722;0,0282863;0,0324169;0,0342507;0,3332524;3,5106788;0;45,944468668;1,19706711978;9,279238278204;9,93312332286;2,854304316295;3,98032815614
"13";2017;194,4868979;21,5566596;10,9858495;23,9295027;5,4762631;0,7248481;265,9742354;0,0015084;0,0015875;0,0016131;6,6544162;4,015417;128,2366754;0,0015084;0,0015875;0,0016131;0,1793873;2,5742687;145,2886761;0,0264706;0,032684;0,032684;0,1547083;0,9604299;211,1481581;0,0281078;0,0332177;0,0342952;0,3340483;3,5155256;0;44,124144008;1,17061496144;8,629043050024;9,343808865164;2,66255271665;3,8394963026
"14";2018;183,2424936;20,1481602;10,3305303;22,6925106;5,1280554;0,6867742;265,7275466;0,0016286;0,001725;0,001753;6,6294786;4,0087248;128,2995123;0,0016286;0,001725;0,001753;0,1794151;2,5756011;144,0755806;0,0263115;0,0325134;0,0325134;0,1538634;0,9517969;222,6438445;0,0279942;0,0339542;0,034278;0,3336904;3,5260276;0;42,685224344;1,15942454037;8,064684762748;8,860291093196;2,503352268795;3,72013679436
"15";2019;173,9446602;18,9245881;9,7843689;21,6772727;4,8348344;0,6556023;265,5098842;0,0017461;0,0018631;0,0018922;6,6050247;4,0022556;128,3627593;0,0017461;0,0018631;0,0018922;0,1794434;2,5769334;143,1483498;0,0239844;0,0323711;0,0323711;0,1531584;0,9437044;225,4865123;0,0268271;0,0341524;0,0342643;0,33307;3,5240048;0;41,482867244;1,15027333895;7,575305705848;8,463463439924;2,370675891745;3,61851624442
"16";2020;166,244845;17,860375;9,3284035;20,8437261;4,5874169;0,6300621;265,2987631;0,0018555;0,0020012;0,0020302;6,580971;3,9959937;128,4250438;0,0018555;0,0020012;0,0020302;0,1794701;2,5782414;142,4417806;0,0238217;0,032252;0,032252;0,1540751;0,9742263;225,0916205;0,0260028;0,0342165;0,0342688;0,3330807;3,5319145;0;40,47425585;1,13097159615;7,148920710688;8,137663911214;2,259916013735;3,53118868368
"17";2021;159,8579112;16,9313606;8,9470332;20,159062;4,3781973;0,6091182;265,0840731;0,0019619;0,0021388;0,0021677;6,5572455;3,9899367;128,485345;0,0019619;0,0021388;0,0021677;0,1794957;2,5795092;142,1211825;0,0236933;0,0321518;0,0321518;0,1543686;0,9670677;223,4948635;0,0257479;0,0342569;0,0342925;0,3335116;3,5440615;0;39,594912252;1,12482643584;6,776702998192;7,870066877342;2,16728175961;3,45641238852
"18";2022;154,5511294;16,1172365;8,6274371;19,5964865;4,2008732;0,5919304;264,8620683;0,0020667;0,0022755;0,0023046;6,5338019;3,9839664;128,5430759;0,0020667;0,0022755;0,0023046;0,1795185;2,5807261;141,9138936;0,0236187;0,0320677;0,0320677;0,154509;0,9602282;221,6186609;0,0256936;0,0343025;0,0343333;0,3339169;3,5433899;0;38,849902574;1,11977256542;6,45050652022;7,650197514932;2,089657592945;3,39200125166
"19";2023;150,1339697;15,4029901;8,3590561;19,134054;4,0502172;0,5778138;264,6343085;0,002171;0,0024122;0,0024413;6,5106204;3,9780666;128,5980611;0,002171;0,0024122;0,0024413;0,179539;2,5818846;141,5511345;0,0234876;0,0319965;0,0319965;0,1554779;0,9536271;220,9318513;0,0256609;0,0343594;0,0343886;0,3345224;3,5392423;0;38,250400118;1,11561784701;6,16435947186;7,469476940824;2,02447812099;3,33595831982
"20";2024;146,4493637;14,7767227;8,133165;18,7537106;3,9218955;0,5662057;264,4055213;0,0022747;0,0025482;0,0025772;6,4876817;3,9723591;128,6500413;0,0022747;0,0025482;0,0025772;0,1795568;2,5829793;141,2416304;0,0231173;0,0319361;0,0319361;0,1551782;0,9473736;220,470766;0,0254742;0,0344271;0,0344564;0,3347417;3,5343022;0;37,745855644;1,11219191464;5,913566508876;7,320847027666;1,969623024155;3,2875603194
"21";2025;161,1131867;15,4958886;9,0076833;21,0304756;4,6285439;0,8709213;264,1759304;0,0023766;0,002684;0,0027129;6,4649878;3,966698;128,6989771;0,0023766;0,002684;0,0027129;0,1795719;2,584009;145,1798305;0,02268;0,0326691;0,0326691;0,1588463;0,9458903;221,2201358;0,0249718;0,0346502;0,0346792;0,335349;3,5301583;0;39,215300124;1,2052684713;6,201995524752;8,210783075012;2,18202954751;3,50566013924
"22";2026;187,8347873;17,0570893;10,7606528;25,3548658;6,2573692;1,6397288;263,9985328;0,0024847;0,0028245;0,0028538;6,4433428;3,9655211;128,7603498;0,0024847;0,0028245;0,0028538;0,1795951;2,585226;177,4187276;0,0344446;0,0344446;0,0344446;0,1722228;1,1632509;267,3820459;0,0313856;0,0362828;0,036312;0,3452798;3,6395428;0;38,41804295;1,3756870903;6,822990858344;9,9008940595;2,607691397735;4,01663363752
"23";2027;155,9342513;14,4583698;9,030647;21,1790838;5,2702767;1,4014269;263,9200058;0,0026212;0,0029713;0,0030003;6,4222259;3,9663678;128,8426092;0,0026212;0,0029713;0,0030003;0,179632;2,5867531;175,1896205;0,0340289;0,0340289;0,0340289;0,1701437;1,1556034;294,225441;0,035232;0,036864;0,0368929;0,3490239;3,7147458;0;34,253049124;1,30451564561;5,781749331196;8,268466622096;2,18735020367;3,69406826334
"24";2028;129,5395466;12,271252;7,5867258;17,7027269;4,4441137;1,1981997;263,864216;0,0027656;0,0031185;0,0031477;6,4012132;3,9673183;128,9286016;0,0027656;0,0031185;0,0031477;0,1796712;2,5883258;173,0020032;0,0336206;0,0336206;0,0336206;0,1681027;1,1499247;300,2764283;0,0361232;0,0368368;0,0368659;0,3486246;3,7325065;0;30,856246316;1,24362924501;4,90546150172;6,90949786892;1,836540170285;3,42311807852
"25";2029;107,6922853;10,4286905;6,380687;14,807141;3,7520496;1,0253546;263,8067837;0,0029103;0,0032641;0,0032932;6,3802939;3,9682649;129,0117924;0,0029103;0,0032641;0,0032932;0,1797072;2,5898305;170,9190708;0,0332319;0,0332319;0,0332319;0,1661591;1,1094022;300,5239047;0,0361947;0,0366499;0,0366789;0,3471183;3,7193038;0;28,081199748;1,20294209781;4,167250320364;5,777590555254;1,54354230156;3,19515871864
"26";2030;89,60165;8,8747901;5,3725532;12,393996;3,1717974;0,878222;263,7412944;0,0030537;0,0034077;0,0034368;6,3594649;3,9691369;129,0893191;0,0030537;0,0034077;0,0034368;0,179738;2,5912132;168,3291868;0,0328645;0,0328645;0,0328645;0,1643232;1,1015831;298,9955847;0,0360491;0,0364318;0,036461;0,3453713;3,7009965;0;25,901926064;1,16006676526;3,544713904268;4,834298913934;1,29863958002;3,00304067546
"27";2031;74,615065;7,5629142;4,529157;10,3817814;2,6848357;0,7528683;263,6662726;0,0031952;0,0035491;0,0035782;6,3387253;3,9699621;129,1594115;0,0031952;0,0035491;0,0035782;0,1797619;2,5924413;165,3221265;0,0325199;0,0325199;0,0325199;0,1625996;1,0978128;296,6478061;0,0358569;0,0362192;0,0362484;0,3436316;3,6938285;0;24,214289554;1,12266795072;3,01916132802;4,047753265906;1,09377025591;2,84082422484
"28";2032;62,1939481;6,4541369;3,8229703;8,7029052;2,2757632;0,6459759;263,5817834;0,0033346;0,0036888;0,003718;6,3180751;3,9707576;129,2207777;0,0033346;0,0036888;0,003718;0,1797781;2,593491;161,7092022;0,032198;0,032198;0,032198;0,16099;1,0944776;293,6558209;0,0356667;0,0360234;0,0360523;0,3419705;3,6901036;0;22,969314102;1,09084265223;2,57499260786;3,391526764696;0,922243770355;2,70357116498
"29";2033;51,8937096;5,515939;3,2311336;7,3012939;1,9317683;0,5547471;263,4881967;0,0034724;0,0038268;0,0038558;6,297515;3,9713967;129,2723618;0,0034724;0,0038268;0,0038558;0,1797855;2,5943431;150,1280046;0,0318987;0,0318987;0,0318987;0,1594933;0,9857359;286,7655906;0,035492;0,0358469;0,0358759;0,3404069;3,6391866;0;23,135546238;1,09646432663;2,199175589652;2,84369567598;0,778504146185;2,587174674
"30";2034;43,3473353;4,7211377;2,734658;6,1304211;1,6421884;0,4768183;263,3852691;0,003608;0,0039626;0,0039918;6,2769189;3,9715853;129,3125668;0,003608;0,0039626;0,0039918;0,1797837;2,5949828;142,5975356;0,0297976;0,0316211;0,0316211;0,1543567;0,9354743;275,6559869;0,0344815;0,0356904;0,0357193;0,3370992;3,5740826;0;22,978909632;1,08795420421;1,881547400556;2,386069537964;0,657936228475;2,48937904236
"31";2035;36,2517648;4,046995;2,3177635;5,1516589;1,398143;0,4101933;263,2697771;0,0037355;0,0040974;0,0041262;6,2561005;3,9711827;129,3405215;0,0037355;0,0040974;0,0041262;0,1797722;2,5953998;139,6421416;0,0257778;0,0313642;0,0313642;0,1538621;0,8893426;262,2226294;0,0316408;0,0355538;0,0355828;0,3346903;3,5216937;0;22,383116042;1,08148274398;1,613040044052;2,003546083482;0,556705222935;2,40462227684
"32";2036;30,3567297;3,4744759;1,9673267;4,3329344;1,1922324;0,3531828;263,1297846;0,003849;0,0042301;0,0042594;6,2356314;3,9701347;129,3560662;0,003849;0,0042301;0,0042594;0,1797507;2,5955858;137,9425397;0,0201011;0,0311271;0,0311271;0,1551744;0,8558697;249,0356253;0,027144;0,0354361;0,0354651;0,3346459;3,4805521;0;21,776156444;1,07386858366;1,385917770088;1,683585958366;0,471621438585;2,33162422164
"33";2037;25,4555081;2,9876366;1,6724319;3,6475982;1,0182874;0,304358;262,9605306;0,0039417;0,0043618;0,004391;6,2154253;3,96847;129,3592392;0,0039417;0,0043618;0,004391;0,1797188;2,5955366;135,2215548;0,0179819;0,0309085;0,0309085;0,154542;0,8384101;236,7329787;0,0237626;0,0353362;0,0353654;0,3345586;3,4520554;0;21,447227746;1,06363922363;1,191698493264;1,415770132086;0,40003239786;2,26958212642
"34";2038;21,3772985;2,5731077;1,4239917;3,0735002;0,8711611;0,2625074;262,7597398;0,0040251;0,0044923;0,0045214;6,1953143;3,9662459;129,3500739;0,0040251;0,0044923;0,0045214;0,1796768;2,5952505;134,0383086;0,0175635;0,0307066;0,0307066;0,1535337;0,8299018;226,1982563;0,0222776;0,035253;0,0352821;0,3338522;3,4353646;0;21,013822158;1,05262430955;1,025772992668;1,1914392187;0,33972979707;2,21628910902
"35";2039;22,4645932;2,5854894;1,455847;3,1991346;0,8558484;0,2437691;262,4861131;0,0041032;0,0046217;0,0046506;6,1752932;3,9616967;129,3251791;0,0041032;0,0046217;0,0046506;0,1796244;2,5947298;130,974268;0,0155269;0,0305869;0,0305869;0,152935;0,8266601;195,2325763;0,0210036;0,0352066;0,0352358;0,3330373;3,426379;0;21,556701362;1,04641612529;1,031582569932;1,240657071334;0,34753277149;2,20515303596
"36";2040;28,4119143;2,9994459;1,7515244;3,9836232;0,964157;0,2475871;262,1346537;0,0041773;0,0047504;0,0047794;6,1553634;3,9557417;129,2918363;0,0041773;0,0047504;0,0047794;0,1795629;2,5940044;132,4945031;0,0157714;0,0305707;0,0305707;0,1528539;0,9526819;212,2478627;0,0200966;0,0352592;0,0352883;0,3326324;3,4690963;0;22,127289086;1,00672534493;1,197411487368;1,547433116262;0,419432381505;2,2335132799
"37";2041;33,2811703;3,3300402;1,9912393;4,6234806;1,0506908;0,2498675;261,896633;0,0042499;0,0048787;0,004908;6,1355268;3,952938;129,2530344;0,0042499;0,0048787;0,004908;0,1794945;2,5931119;131,8958331;0,015873;0,0305461;0,0305461;0,1527303;0,9361116;224,2031078;0,02003;0,0353509;0,03538;0,3323943;3,5164346;0;22,859475828;1,01169510083;1,329888836996;1,79766446065;0,477732250295;2,25493602838
"38";2042;38,3860526;3,6843067;2,2456301;5,2967116;1,1469051;0,2551528;261,6896739;0,0043222;0,0050068;0,0050361;6,1157826;3,9500251;129,2070153;0,0043222;0,0050068;0,0050361;0,1794196;2,5920772;132,2692043;0,0161564;0,03053;0,03053;0,1526493;0,9398139;226,2123624;0,0201806;0,0354526;0,0354816;0,3321935;3,5271027;0;23,492913108;1,0112832308;1,4717800791;2,060940696346;0,539596982045;2,27947831104
"39";2043;44,9587929;4,1623858;2,5809333;6,1702002;1,2823431;0,2681514;261,4916853;0,0043949;0,0051351;0,0051641;6,0961316;3,9470162;129,1551281;0,0043949;0,0051351;0,0051641;0,1793398;2,5909215;132,7643686;0,0161689;0,0305468;0,0305468;0,1527338;0,9419438;227,2950544;0,0204312;0,0355772;0,0356063;0,3321006;3,5311893;0;24,316055344;1,01371741086;1,663399184968;2,40250074615;0,62111952488;2,31657253254
"40";2044;53,8639624;4,8341724;3,0435769;7,3609941;1,4776477;0,2919511;261,2993512;0,0044678;0,0052635;0,0052924;6,0765743;3,9438986;129,0988024;0,0044678;0,0052635;0,0052924;0,1792559;2,5896738;133,6174851;0,016211;0,0306098;0,0306098;0,1530488;0,9598705;228,510041;0,0205729;0,0357359;0,0357651;0,3321725;3,5409869;0;25,41641599;1,01457075824;1,932636726192;2,868102876166;0,73358094733;2,37281612792
"41";2045;65,0671296;5,6964926;3,6315815;8,8644004;1,7316036;0,3264463;261,1124553;0,0045406;0,0053918;0,005421;6,0571101;3,9405948;129,039792;0,0045406;0,0053918;0,005421;0,1791697;2,5883718;134,4200167;0,0166711;0,0307241;0,0307241;0,1536214;0,9594703;229,0973521;0,020772;0,0359447;0,0359737;0,3324899;3,5464561;0;26,846339548;1,02435467676;2,278064955196;3,455910262354;0,87649886806;2,44781059138
"42";2046;75,8031858;6,524585;4,1959399;10,306067;1,9764811;0,3606516;260,9279262;0,0046144;0,005521;0,0055501;6,0377412;3,9368466;128,9796749;0,0046144;0,005521;0,0055501;0,1790828;2,5870554;134,8493548;0,0168336;0,0308442;0,0308442;0,1542207;0,9392436;227,4821118;0,021159;0,0361838;0,0362128;0,3329568;3,5368095;0;28,263446008;1,04005144962;2,609895718008;4,019576588442;1,013668388935;2,51991651296
"43";2047;84,6306453;7,2013735;4,6589175;11,4907873;2,1768568;0,3885205;260,7393156;0,0046885;0,005651;0,0056801;6,0184669;3,9325771;128,9196674;0,0046885;0,005651;0,0056801;0,1789966;2,5857556;135,345317;0,0168895;0,0309392;0,0309392;0,1546963;0,9163814;224,7777003;0,0214226;0,0364187;0,0364478;0,3333979;3,517178;0;29,403450146;1,05444060714;2,8811327711;4,482792215636;1,126203601365;2,57782514444
"44";2048;91,887344;7,7542088;5,0385834;12,4641929;2,3407156;0,4111739;260,5432683;0,004764;0,0057812;0,0058105;5,9992859;3,9278678;128,8608172;0,004764;0,0057812;0,0058105;0,1789121;2,5844889;135,4813118;0,01781;0,0310139;0,0310139;0,155069;0,9118272;222,1046981;0,0220028;0,0366369;0,0366659;0,3337533;3,5038586;0;30,37290207;1,06140833065;3,102348403728;4,86339611471;1,218494887635;2,6240893595
"45";2049;96,0142231;8,0566127;5,2508822;13,0151442;2,4298354;0,4224425;260,3394242;0,0048427;0,0059123;0,0059414;5,9801969;3,9227032;128,8034713;0,0048427;0,0059123;0,0059414;0,1788295;2,5832657;135,0614638;0,018198;0,0310413;0,0310413;0,1552063;0,9084574;219,4945822;0,0227219;0,0368238;0,0368528;0,333951;3,4965085;0;30,98090569;1,06434236651;3,223415835624;5,078847520414;1,27011931526;2,6464972156
"46";2050;99,4008229;8,3021521;5,4243634;13,4669822;2,5022723;0,4313594;260,1293174;0,0049229;0,0060433;0,0060724;5,9611994;3,9173494;128,7477169;0,0049229;0,0060433;0,0060724;0,1787485;2,5820836;135,162228;0,0182113;0,0310581;0,0310581;0,1552913;0,9048945;218,1506214;0,0229934;0,0369849;0,0370137;0,3340194;3,4910527;0;31,411507722;1,06654928871;3,321845016412;5,25555179157;1,31231167723;2,66360263624
"47";2051;102,1787142;8,5012713;5,5660099;13,8374055;2,5610665;0,4384944;259,9156918;0,0050035;0,0061746;0,0062038;5,9422914;3,911866;128,6935518;0,0050035;0,0061746;0,0062038;0,1786696;2,5809426;135,2374664;0,01822;0,0310687;0,0310687;0,1553434;0,9014184;217,2889501;0,0231354;0,0371333;0,0371625;0,3340266;3,4861552;0;31,759971544;1,0681373374;3,401672841648;5,400427123788;1,34676819519;2,6763734487
"48";2052;104,4568043;8,6625612;5,6815944;14,1410548;2,6087269;0,4441928;259,6997871;0,0050843;0,0063059;0,006335;5,9234729;3,9062686;128,6411805;0,0050843;0,0063059;0,006335;0,1785925;2,5798423;135,3280304;0,0182254;0,0310741;0,0310741;0,1553698;0,897911;216,7658922;0,023238;0,0372747;0,0373036;0,3339977;3,4814456;0;32,03599854;1,06925485888;3,466341599276;5,519197112386;1,37489160791;2,685611698
"49";2053;106,3242784;8,7930071;5,7758355;14,3899086;2,6472996;0,4487339;259,4829944;0,0051651;0,0064375;0,0064664;5,9047429;3,900598;128,5906208;0,0051651;0,0064375;0,0064664;0,1785172;2,5787825;135,4007725;0,0182281;0,0310751;0,0310751;0,1553758;0,8943273;216,4075441;0,023328;0,0374106;0,0374396;0,3339441;3,4767922;0;32,256910042;1,07001492462;3,518650397516;5,616544954902;1,397828649595;2,69197134402
"50";2054;107,8544324;8,8983157;5,8526001;14,5937947;2,6784588;0,4523424;259,2656917;0,0052461;0,0065688;0,0065979;5,8861009;3,8948746;128,5418392;0,0052461;0,0065688;0,0065979;0,1784434;2,5777611;135,4546122;0,0182287;0,0310732;0,0310732;0,1553663;0,8907758;216,0923815;0,0234121;0,0375427;0,0375716;0,3338724;3,4721628;0;32,433171666;1,07045983964;3,560886093156;5,696312499012;1,416518659885;2,69598740404
"51";2055;109,1076096;8,9831609;5,9150637;14,7607931;2,7035778;0,4552025;259,0479822;0,0053271;0,0067002;0,0067295;5,8675458;3,8891256;128,4948107;0,0053271;0,0067002;0,0067295;0,1783712;2,5767775;135,5422126;0,0185773;0,0310691;0,0310691;0,1553448;0,8871828;215,8296471;0,0236057;0,0376718;0,0377006;0,3337874;3,4675738;0;32,565873088;1,07067789941;3,594781412132;5,76165858943;1,43173337114;2,69809868328
"52";2056;111,9690014;9,2001114;6,0646702;15,1460185;2,7685254;0,4645877;258,8308377;0,0054084;0,0068318;0,0068608;5,8490792;3,8834606;128,4496979;0,0054084;0,0068318;0,0068608;0,1783009;2,5758309;136,7690439;0,0186972;0,0310931;0,0310931;0,1554662;0,8870842;216,029728;0,0239377;0,0378126;0,0378418;0,3337629;3,4656159;0;32,764311328;1,07186058177;3,681711025176;5,912315968476;1,468121383145;2,71296157104
"53";2057;114,3195476;9,3772584;6,1872624;15,4625505;2,8215717;0,4723726;258,614329;0,0054899;0,0069636;0,0069925;5,8306985;3,8777154;128,4065583;0,0054899;0,0069636;0,0069925;0,1782327;2,5749279;137,2497615;0,0187857;0,0311131;0,0311131;0,1555662;0,8839662;215,7266664;0,0241548;0,0379626;0,0379918;0,3337852;3,4621399;0;32,995776114;1,07345792146;3,752701651576;6,036117322302;1,497944590345;2,7240433024
"54";2058;116,249863;9,5217774;6,2876662;15,7225921;2,8648591;0,4787278;258,3972072;0,0055717;0,0070952;0,007124;5,8124053;3,8718939;128,3654899;0,0055717;0,0070952;0,007124;0,1781658;2,5740702;137,3937673;0,0187976;0,0311278;0,0311278;0,1556399;0,8801294;215,3680916;0,0242843;0,0381113;0,0381403;0,3338023;3,4578689;0;33,215462406;1,07481146531;3,81064709914;6,137834053534;1,52237614648;2,7320328147
"55";2059;117,8344703;9,6395611;6,36985;15,9361817;2,9001478;0,4839147;258,1798462;0,0056539;0,0072271;0,007256;5,7941976;3,8660417;128,326536;0,0056539;0,0072271;0,007256;0,1781017;2,5732584;137,4615263;0,0188065;0,0311384;0,0311384;0,1556922;0,8677986;215,1328992;0,0243866;0,0382565;0,0382855;0,3338028;3,449838;0;33,397390628;1,07842427066;3,85787947046;6,221390780314;1,542380401035;2,73749221592
"56";2060;119,1347894;9,7354454;6,4370728;16,111578;2,9288827;0,4881466;257,9629864;0,0057358;0,0073588;0,007388;5,7760752;3,8601768;128,289686;0,0057358;0,0073588;0,007388;0,1780391;2,5724922;137,510977;0,0188809;0,0311456;0,0311456;0,1557276;0,8603464;215,0300998;0,0245287;0,0383981;0,038427;0,3337871;3,440136;0;33,542151832;1,0802264769;3,896309068228;6,290016019992;1,5587491623;2,74088323418
"57";2061;120,2013225;9,8134047;6,4920195;16,2555716;2,9522523;0,4915988;257,7469765;0,005818;0,0074911;0,00752;5,7580376;3,8542931;128,2548835;0,005818;0,0074911;0,00752;0,1779785;2,5717689;137,5456391;0,0188854;0,0311498;0,0311498;0,1557493;0,8568727;215,077545;0,0246313;0,0385365;0,0385653;0,3337575;3,4331733;0;33,656372386;1,08054924624;3,927583176348;6,346364604964;1,57213509244;2,74258571636
"58";2062;121,0756826;9,8766973;6,5368968;16,3737625;2,9712305;0,4944141;257,5328169;0,0059;0,0076231;0,007652;5,7400848;3,8484462;128,2220791;0,0059;0,0076231;0,007652;0,1779197;2,5710873;137,5684486;0,0188882;0,0311519;0,0311519;0,1557597;0,8531511;215,2611685;0,024722;0,0386724;0,0387014;0,3337166;3,4280544;0;33,745607126;1,08076293924;3,952980058916;6,392625671348;1,5830740924;2,74291112536
