 YEAR;Month;Ca;Mg;K;Na;NO3;NH4;SO4;Cl;P;DOC;H;pH;Al;R;HR;Si
;;µmol/L;µmol/L;µmol/L;µmol/L;µmol/L;µmol/L;µmol/L;µmol/L;µmol/L;µmol/L;µmol/L;no unit;µmol/L;µmol/L;µmol/L;µmol/L
        2005;           1;     12.5865364;     16.0366974;     16.7185402;     76.8327942;      1.8450550;      2.2176514;     12.2562523;    116.4802704;      0.1418603;    114.8383560;      3.6894381;      5.4414062;      0.0020309;     13.8742990;      2.5311813;     53.6300774
        2005;           2;     14.0325270;     17.9045067;     18.1732006;     79.2925949;      1.8418618;      4.3050666;     13.0634155;    115.9310150;      0.2740351;    230.1584930;      5.3271103;      5.3085938;      0.0030603;     27.0875664;      5.7922220;     53.1491356
        2005;           3;     17.0107098;     21.7251358;     20.4129333;     84.8943558;      1.8216094;      8.3488312;     13.6235132;    115.0174866;      0.4589692;    484.3473816;      7.9741926;      5.1523438;      0.0049534;     55.0583420;     14.1341438;     53.2430458
        2005;           4;     22.1468716;     28.2813854;     23.4897442;     96.0380783;      0.9515807;      7.2628388;     13.5972490;    123.4807510;      0.5529143;    804.6810913;     11.7463026;      4.9921875;      0.0083007;     87.8725586;     27.0818901;     59.9823761
        2005;           5;     34.2194633;     43.6296082;     30.3276520;    123.4521179;      0.2037108;      3.9656343;     13.7963905;    150.1719208;      1.5970838;   1642.9447021;     27.0530014;      4.6640625;      0.0321304;    162.7891235;     71.9172745;     75.3165665
        2005;           6;     57.3871117;     73.0961380;     43.2841454;    178.1742554;      0.0000000;      0.0000000;     17.3502026;    222.9752350;      0.0000000;   2578.0021973;     31.7410488;      4.6796875;      0.0364200;    256.7416687;    111.5443878;    115.2632904
        2005;           7;     59.6941109;     75.9896698;     35.8340645;    151.8113098;      0.0000000;      0.0000000;     10.8326864;    212.5000000;      0.0000000;   2320.2019043;     15.5383987;      4.8085938;      0.0139537;    240.5551453;     90.9022827;    116.2504883
        2005;           8;     55.6561813;     70.8639984;     34.5637054;    147.3126984;      0.0000000;      0.0000000;     11.0262899;    200.0000000;      0.0000000;   2088.1816406;     11.5998697;      4.9355469;      0.0087201;    224.5624542;     73.7492294;    117.3178482
        2005;           9;     52.2039986;     66.4799118;     33.4432335;    143.2991333;      0.0000000;      0.0000000;     11.0262899;    200.7812500;      0.0000000;   1879.3632812;     11.3419437;      4.9453125;      0.0084299;    202.6499786;     65.8305130;    118.3649292
        2005;          10;     49.1035881;     62.5567551;     32.4399109;    139.5376129;      0.0000000;      0.0000000;     11.8320732;    201.1718750;      0.0000000;   1691.4267578;     11.4960032;      4.9394531;      0.0086025;    182.0915833;     59.5408134;    119.1791763
