 YEAR;Month;Ca;Mg;K;Na;NO3;NH4;SO4;Cl;P;DOC;Al;Si
;;kg/ha/yr;kg/ha/yr;kg/ha/yr;kg/ha/yr;kg/ha/yr;kg/ha/yr;kg/ha/yr;kg/ha/yr;kg/ha/yr;kg/ha/yr;kg/ha/yr;kg/ha/yr
        2005;           1;      2.4176102;      2.3354237;      3.3528595;      6.1921592;      0.1321553;      0.1242262;      2.0223374;     18.7461205;      0.0265998;      6.9183168;      0.0000018;      6.6530604
        2005;           2;      0.4459350;      0.4308187;      0.6200821;      1.1422136;      0.0225118;      0.0417704;      0.3759628;      3.2098138;      0.0105427;      2.3197448;      0.0000022;      1.1621220
        2005;           3;      0.5521731;      0.5335165;      0.7348084;      1.3480444;      0.0237800;      0.0771704;      0.4261135;      3.3085194;      0.0167657;      5.1679616;      0.0000028;      1.2289153
        2005;           4;      0.2327608;      0.2249009;      0.2793401;      0.5124146;      0.0023881;      0.0136323;      0.1420596;      1.1716914;      0.0061249;      2.7433841;      0.0000038;      0.4890440
        2005;           5;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000090;      0.0000000
        2005;           6;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000074;      0.0000000
        2005;           7;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000042;      0.0000000
        2005;           8;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000106;      0.0000000
        2005;           9;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000083;      0.0000000
        2005;          10;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000088;      0.0000000
        2005;          11;      2.6776042;      2.5900450;      3.2667217;      6.0722818;      0.0023440;      0.0233956;      1.7577945;     13.1401854;      0.0257014;     29.5102139;      0.0000022;     14.5532417
        2005;          12;      1.5408285;      1.4911703;      2.1867111;      4.0440431;      0.0130732;      0.0440219;      1.3735752;      8.7728977;      0.0193367;     14.4313021;      0.0000016;      6.6820145
        2006;           1;      1.6424993;      1.5903928;      2.7532144;      5.0556846;      0.0366458;      0.1080539;      2.0515397;     10.6693954;      0.0291916;     12.4009809;      0.0000012;      3.7559323
        2006;           2;      0.2680775;      0.2595987;      0.4744313;      0.8712970;      0.0065330;      0.0351215;      0.3739902;      1.5026932;      0.0096123;      2.8186758;      0.0000011;      0.6142255
        2006;           3;      0.4071251;      0.3942969;      0.6984466;      1.2814797;      0.0112619;      0.0621552;      0.5333732;      1.9742149;      0.0127163;      5.3155251;      0.0000012;      0.8750358
        2006;           4;      0.1739215;      0.1684427;      0.2614391;      0.4789872;      0.0000753;      0.0009049;      0.1702061;      0.6542854;      0.0067207;      2.8099575;      0.0000022;      0.3530523
        2006;           5;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000053;      0.0000000
        2006;           6;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000018;      0.0000000
        2006;           7;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000010;      0.0000000
        2006;           8;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000010;      0.0000000
        2006;           9;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000010;      0.0000000
        2006;          10;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000011;      0.0000000
