 YEAR;Month;Ca;Mg;K;Na;NO3;NH4;SO4;Cl;P;DOC;H;pH;Al;R;HR;Si
;;µmol/L;µmol/L;µmol/L;µmol/L;µmol/L;µmol/L;µmol/L;µmol/L;µmol/L;µmol/L;µmol/L;no unit;µmol/L;µmol/L;µmol/L;µmol/L
        2005;           1;     15.2773571;     18.0077209;     17.0823116;     33.5706062;      2.1041393;      0.8066515;     22.0856476;     65.2022629;      0.2899223;    149.6452026;      9.8648825;      5.0332031;      0.0670464;     16.5178375;      4.8600502;     26.8803234
        2005;           2;     20.3792629;     24.0184307;     21.3343906;     42.3399048;      2.3889976;      0.9637592;     25.7841091;     67.1466064;      1.0927314;    465.5754395;     16.6105862;      4.8750000;      0.1349389;     49.2209549;     17.2898235;     32.9926109
        2005;           3;     28.3986855;     33.4637451;     27.1699600;     55.1568184;      3.2992685;      1.9407367;     29.9246731;     79.3218079;      1.4008747;    867.1634521;     23.4686947;      4.7910156;      0.2170358;     89.4307480;     34.4497452;     32.9394646
        2005;           4;     44.1078224;     51.9695129;     35.7402687;     73.5002213;      0.0000000;      0.0000000;     32.4474220;     90.8288879;      2.1991224;   1825.1888428;     34.5286522;      4.6699219;      0.4047705;    181.1930542;     79.5482254;     63.6030579
        2005;           5;     83.0495987;     97.8522491;     51.3722191;    106.4732666;      0.0000000;      0.0000000;     29.7940903;    143.8318176;      0.0000000;   3433.8840332;     31.9073658;      4.7441406;      0.3210861;    349.0652771;    141.4895630;    190.7272949
        2005;           6;     84.1977234;     99.2140503;     38.8985519;     81.2826920;      0.0000000;      0.0000000;     17.2838593;    127.7343674;      0.0000000;   3090.4956055;     10.6978598;      4.9707031;      0.0773038;    335.5535583;    105.9458084;    283.2726440
        2005;           7;     80.2875671;     94.6255646;     37.9892883;     79.4895859;      0.0000000;      0.0000000;     16.2327137;    127.7343674;      0.0000000;   2781.4460449;      7.3984480;      5.1308594;      0.0466035;    314.5690613;     82.7803650;    391.4860229
        2005;           8;     77.9967194;     91.9442062;     37.4503555;     78.4506226;      0.0000000;      0.0000000;     17.0709152;    127.7343674;      0.0000000;   2503.3012695;      4.2742443;      5.3691406;      0.0240297;    298.2659302;     59.3485794;    510.7594910
        2005;           9;     73.3747330;     86.5112305;     36.3259239;     76.1978989;      0.0000000;      0.0000000;     17.0709152;    127.7343674;      0.0000000;   2252.9711914;      3.3526685;      5.4746094;      0.0183040;    273.8594055;     47.9936409;    595.6414185
        2005;          10;     66.5879135;     78.5249176;     34.6163902;     72.6957779;      0.0000000;      0.0000000;     20.0046234;    127.7343674;      0.0000000;   2027.6740723;      5.6487603;      5.2480469;      0.0333041;    235.5701599;     54.0976067;    643.3485718
        2005;          11;     22.7952099;     26.8923130;     20.2970390;     45.3596878;      0.6377975;      0.6341422;     20.8297253;     65.2739639;      0.2936762;    739.7445068;     17.2681923;      4.7656250;      0.1669840;     75.7001190;     29.9776840;     80.3187332
        2005;          12;     16.2508640;     19.1714001;     17.2675953;     39.3930283;      0.9459817;      0.9299951;     21.1783524;     61.5617981;      0.3261455;    346.8865356;     13.1054649;      4.8925781;      0.1039590;     36.8577881;     12.6974316;     27.9843712
        2006;           1;     12.3633928;     14.5833311;     15.1621008;     35.2978287;      0.8297633;      1.0929618;     21.5146408;     51.1622467;      0.3222392;    191.2477570;     10.3948689;      5.0000000;      0.0728875;     20.9278240;      6.3932867;      8.8458271
        2006;           2;     17.6003780;     20.7589855;     19.9404259;     46.4780807;      1.2471989;      1.2266607;     26.1863441;     57.2447281;      1.0052959;    465.5233765;     15.8188066;      4.9023438;      0.1238913;     49.6003189;     16.9030190;     18.7016926
        2006;           3;     20.2002850;     23.8246288;     22.0960045;     51.9358864;      1.8175224;      1.7994910;     27.9894733;     59.4051323;      0.7926212;    599.9224854;     17.0028133;      4.9003906;      0.1335011;     63.8849564;     21.8182621;     22.5918636
        2006;           4;     37.9335365;     44.7364197;     33.7400475;     79.6892853;      0.0000000;      0.0000000;     33.7033997;     83.8837585;      2.1540852;   1598.4886475;     32.6415176;      4.7109375;      0.3506687;    160.7992096;     67.5563202;     55.5444603
        2006;           5;     67.5237427;     79.6328659;     44.6882324;    106.3181915;      0.0000000;      0.0000000;     27.0363007;    120.3607483;      0.0000000;   2415.3134766;      9.3745899;      5.2460938;      0.0553219;    280.4851074;     64.5597305;    167.4168549
        2006;           6;     69.5508881;     82.0283966;     35.2967300;     84.5029068;      0.0000000;      0.0000000;     17.1318150;    105.6640625;      0.0000000;   2173.7819824;      1.0507137;      5.9785156;      0.0053880;    284.1339417;     26.4063377;    246.5883026
        2006;           7;     66.9958420;     79.0274506;     34.6422844;     83.0228424;      0.0000000;      0.0000000;     16.0380993;    105.8593750;      0.0000000;   1956.4036865;      0.1420181;      6.8476562;      0.0007138;    271.8848572;      7.6014051;    336.9562073
        2006;           8;     65.6076126;     77.4025497;     34.2828789;     82.2297287;      0.0000000;      0.0000000;     16.9127903;    105.6640625;      0.0000000;   1760.7631836;      0.0006293;      9.2011719;      0.0000032;    251.4000854;      0.1375441;    433.7679443
        2006;           9;     62.0212135;     73.1821976;     33.3310966;     80.0347595;      0.0000000;      0.0000000;     16.9127903;    105.8593750;      0.0000000;   1584.6866455;      0.0003398;      9.4687500;      0.0000017;    226.3094940;      0.0743358;    502.6717529
        2006;          10;     56.7271690;     66.9468765;     31.8858337;     76.6337128;      0.0000000;      0.0000000;     19.9742146;    105.6640625;      0.0000000;   1426.2178955;      0.0005725;      9.2421875;      0.0000029;    203.6422729;      0.1031162;    542.9722900
        2006;          11;     21.4923363;     25.3797188;     19.6902390;     48.5885925;      0.6954763;      0.6682622;     20.8595581;     60.4467659;      0.3406487;    755.2559814;     17.1385231;      4.7695312;      0.1645677;     77.3804169;     30.5132999;     75.8765717
        2006;          12;     15.0491276;     17.7722301;     16.6483669;     41.3650246;      0.8360479;      0.9614749;     21.3224106;     54.9886169;      0.3422475;    368.6621704;     12.9014597;      4.9023438;      0.1010429;     39.2800064;     13.3860149;     27.5684528
        2007;           1;     14.7034168;     17.3641033;     17.0515423;     42.4766273;      0.9657936;      1.2162130;     22.9783707;     54.9061966;      0.4596362;    335.3011780;     12.8383942;      4.9355469;      0.0965117;     36.0581894;     11.8419781;     20.4569683
        2007;           2;     14.6606874;     17.3130913;     17.0667229;     42.6759834;      1.3471786;      1.8074809;     23.0975914;     56.4049721;      0.5172092;    325.1331482;     13.1436396;      4.9277344;      0.0997310;     34.8891983;     11.5583944;     12.7075672
        2007;           3;     25.3842907;     29.9736080;     24.8819447;     62.1857681;      1.7709336;      2.1153405;     28.2243958;     76.8610458;      1.7873909;    881.1628418;     24.4082642;      4.7480469;      0.2438145;     89.6822052;     36.1982040;     26.5113125
        2007;           4;     36.9378929;     43.6158180;     31.0245628;     77.9223709;      0.0000000;      0.0000000;     29.3392792;     96.8838501;      1.4410747;   1474.3156738;     31.0575657;      4.6718750;      0.3625103;    146.4537659;     64.1627808;     50.3362045
        2007;           5;     98.2258530;    115.9676437;     63.1420631;    159.3650055;      0.0000000;      0.0000000;     41.0118637;    200.5409088;      5.8504124;   4996.3989258;     83.7029419;      4.4335938;      1.8643891;    456.8497314;    256.9215698;    187.9613342
        2007;           6;    111.1496429;    131.2327423;     46.5056152;    118.9923096;      0.0000000;      0.0000000;     18.8455124;    193.5893707;      0.0000000;   4887.1557617;     35.3081856;      4.4882812;      0.6643282;    455.8605347;    242.3046265;    301.8667908
        2007;           7;    103.8441849;    122.6404190;     43.1290016;    110.6395264;      0.0000000;      0.0000000;     15.9228287;    193.7500000;      0.0000000;   4398.4399414;     30.9196358;      4.5097656;      0.5461667;    413.4398804;    214.9087677;    416.2500916
        2007;           8;     98.2998276;    116.1247787;     41.9727974;    107.8102188;      0.0000000;      0.0000000;     16.8191338;    190.6250000;      0.0000000;   3958.5959473;     26.1799469;      4.5820312;      0.3791841;    381.6040649;    183.9096832;    547.6329956
        2007;           9;     91.2844620;    107.8630295;     40.4524803;    104.0562897;      0.0000000;      0.0000000;     16.8191338;    192.1875000;      0.0000000;   3562.7363281;     25.9455261;      4.5859375;      0.3720102;    343.9031067;    165.0592651;    646.1965332
        2007;          10;     58.6687202;     69.3488770;     34.5417900;     89.2601852;      0.0000000;      0.0000000;     23.2698421;    142.8600464;      2.2623527;   2632.7875977;     44.7017136;      4.4042969;      1.0948408;    238.1209717;    137.9915314;    363.5914917
        2007;          11;     36.1603775;     42.7519836;     26.7669716;     69.5809784;      0.4653091;      0.4074379;     22.9174633;     95.1685333;      0.7978158;   1498.6765137;     29.7174988;      4.5703125;      0.4438431;    143.8901520;     70.2065125;    178.2208405
