 YEAR;Month;Ca;Mg;K;Na;NO3;NH4;SO4;Cl;P;DOC;Al;Si
;;kg/ha/yr;kg/ha/yr;kg/ha/yr;kg/ha/yr;kg/ha/yr;kg/ha/yr;kg/ha/yr;kg/ha/yr;kg/ha/yr;kg/ha/yr;kg/ha/yr;kg/ha/yr
        2005;           1;      2.9072235;      2.4110548;      2.9749300;      7.1663361;      0.1303914;      0.1440245;      1.9871968;     19.9887886;      0.0253206;      7.1296368;      0.0000008;      7.2120609
        2005;           2;      0.6000886;      0.4975762;      0.6099377;      1.4473587;      0.0247040;      0.0537630;      0.4050909;      3.7748184;      0.0103310;      2.7626591;      0.0000011;      1.3751860
        2005;           3;      0.6140102;      0.5088735;      0.5927731;      1.3826615;      0.0213067;      0.0875697;      0.3728938;      3.2247937;      0.0145813;      5.0277405;      0.0000017;      1.1997373
        2005;           4;      0.2608126;      0.2159824;      0.2235519;      0.5178477;      0.0030165;      0.0215383;      0.1229621;      1.1374589;      0.0062974;      2.7550983;      0.0000029;      0.4530442
        2005;           5;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000115;      0.0000000
        2005;           6;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000078;      0.0000000
        2005;           7;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000026;      0.0000000
        2005;           8;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000021;      0.0000000
        2005;           9;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000015;      0.0000000
        2005;          10;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000013;      0.0000000
        2005;          11;      3.1533701;      2.6127505;      2.8112638;      6.3865571;      0.0016487;      0.0369692;      1.6219733;     13.4330835;      0.0235908;     29.4795151;      0.0000013;     13.7096195
        2005;          12;      1.9360423;      1.6050622;      2.0358274;      4.5085535;      0.0103111;      0.0550324;      1.3787855;      9.3371849;      0.0186802;     15.5571232;      0.0000009;      7.5570655
        2006;           1;      2.0439684;      1.6944823;      2.5396612;      5.4508486;      0.0325931;      0.1261701;      2.0220222;     11.0412598;      0.0276651;     13.5413151;      0.0000006;      4.5785785
        2006;           2;      0.3965448;      0.3286290;      0.4984787;      1.0604181;      0.0064695;      0.0451265;      0.4022508;      1.9463340;      0.0094961;      3.4118974;      0.0000008;      0.7887356
        2006;           3;      0.4865414;      0.4031433;      0.6112249;      1.2918016;      0.0092377;      0.0735804;      0.4917762;      1.9760444;      0.0117780;      5.3736453;      0.0000007;      0.9008833
        2006;           4;      0.2064116;      0.1708888;      0.2235303;      0.4686581;      0.0004427;      0.0079808;      0.1528151;      0.6487867;      0.0072576;      2.9372880;      0.0000020;      0.3247117
        2006;           5;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000082;      0.0000000
        2006;           6;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000022;      0.0000000
        2006;           7;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000006;      0.0000000
        2006;           8;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000003;      0.0000000
        2006;           9;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000002;      0.0000000
        2006;          10;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000001;      0.0000000
        2006;          11;      2.5614574;      2.1206362;      2.5386419;      5.3569045;      0.0035953;      0.0559710;      1.6053202;      8.8683844;      0.0258812;     28.2607536;      0.0000008;     11.5597868
        2006;          12;      1.7666203;      1.4632623;      1.9536409;      4.0826054;      0.0096322;      0.0621634;      1.3731455;      7.6834455;      0.0190765;     15.7499542;      0.0000007;      6.7415767
        2007;           1;      0.8317420;      0.6889545;      0.9752256;      2.0255275;      0.0072461;      0.0468398;      0.7253920;      3.8574364;      0.0115456;      6.9159422;      0.0000007;      2.6316924
        2007;           2;      0.9700109;      0.8032960;      1.1637753;      2.3947628;      0.0165765;      0.0911287;      0.8865950;      4.6417327;      0.0164490;      8.0108557;      0.0000008;      2.0862110
        2007;           3;      0.3337167;      0.2762046;      0.3706411;      0.7574322;      0.0050755;      0.0543152;      0.2607783;      1.3764468;      0.0108989;      3.7109389;      0.0000013;      0.5881824
        2007;           4;      0.2499875;      0.2067611;      0.2458359;      0.5003332;      0.0006316;      0.0118493;      0.1509580;      0.8467434;      0.0060489;      3.1684322;      0.0000021;      0.3861137
        2007;           5;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000071;      0.0000000
        2007;           6;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000039;      0.0000000
        2007;           7;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000009;      0.0000000
        2007;           8;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000006;      0.0000000
        2007;           9;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000004;      0.0000000
        2007;          10;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000003;      0.0000000
        2007;          11;      0.2310854;      0.1909615;      0.1677802;      0.3492055;      0.0000000;      0.0049289;      0.0771918;      0.6887840;      0.0025211;      2.6404014;      0.0000015;      0.8937346
        2007;          12;      3.0504315;      2.5236871;      2.7345665;      5.6523075;      0.0054953;      0.0640498;      1.5526272;     12.6790409;      0.0207063;     27.2229996;      0.0000013;     14.3006239
        2008;           1;      1.6790067;      1.3893231;      1.8043700;      3.6995113;      0.0221695;      0.0636501;      1.2247812;      8.2473965;      0.0154094;     11.9848776;      0.0000009;      6.4563246
        2008;           2;      0.8698898;      0.7196200;      0.9872615;      2.0104349;      0.0188606;      0.0678342;      0.7066738;      4.2667880;      0.0133849;      6.6168184;      0.0000009;      2.6457458
        2008;           3;      0.5956783;      0.4926173;      0.6716409;      1.3620933;      0.0173290;      0.0686713;      0.4765355;      2.7293785;      0.0109249;      5.2443881;      0.0000010;      1.4190335
        2008;           4;      0.5106930;      0.4221048;      0.5514390;      1.1129445;      0.0001865;      0.0013969;      0.3710422;      2.0393474;      0.0080329;      5.1799960;      0.0000013;      1.0392224
        2008;           5;      0.0028287;      0.0023347;      0.0025130;      0.0050390;      0.0000000;      0.0000000;      0.0013300;      0.0080770;      0.0001294;      0.0432562;      0.0000055;      0.0045672
        2008;           6;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000126;      0.0000000
        2008;           7;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000029;      0.0000000
        2008;           8;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000017;      0.0000000
        2008;           9;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000010;      0.0000000
        2008;          10;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000007;      0.0000000
        2008;          11;      1.4007329;      1.1558827;      1.0308778;      2.1107700;      0.0000000;      0.0342454;      0.4773093;      3.9422231;      0.0153671;     17.5975399;      0.0000022;      5.6367207
        2008;          12;      2.3897908;      1.9743600;      2.0351002;      4.1733751;      0.0000000;      0.0289103;      1.0903428;      8.3186464;      0.0146488;     25.4203339;      0.0000014;     10.4278393
        2009;           1;      1.6223389;      1.3409113;      1.5564420;      3.1871192;      0.0024038;      0.0352267;      0.9372756;      6.6474600;      0.0140361;     14.9916353;      0.0000013;      6.3098474
        2009;           2;      0.5973459;      0.4937131;      0.5680609;      1.1662062;      0.0019424;      0.0294589;      0.3384023;      2.4837151;      0.0079591;      5.5246682;      0.0000012;      2.0848658
        2009;           3;      1.0875804;      0.8988355;      1.1207104;      2.2941444;      0.0103983;      0.0783328;      0.7220252;      4.7778082;      0.0136676;      9.7917080;      0.0000011;      3.0476398
        2009;           4;      0.4353454;      0.3595675;      0.4263462;      0.8689295;      0.0000000;      0.0000000;      0.2577758;      1.7109010;      0.0076553;      4.5507274;      0.0000020;      1.0306246
        2009;           5;      0.2199555;      0.1814075;      0.1788308;      0.3637421;      0.0000000;      0.0000000;      0.0873384;      0.6657365;      0.0063615;      3.0416327;      0.0000052;      0.4296077
