 YEAR;Month;Ca;Mg;K;Na;NO3;NH4;SO4;Cl;P;DOC;H;pH;Al;R;HR;Si
;;µmol/L;µmol/L;µmol/L;µmol/L;µmol/L;µmol/L;µmol/L;µmol/L;µmol/L;µmol/L;µmol/L;no unit;µmol/L;µmol/L;µmol/L;µmol/L
        2005;           1;      9.6533804;     13.2203407;     13.8239260;     41.4403648;      2.1861544;      0.7495544;     22.2221012;     54.3524628;      0.3223263;    130.4584961;     13.0117645;      4.9160156;      0.1001570;     13.9535265;      4.6834016;     19.4626236
        2005;           2;     13.5481834;     18.5526905;     17.4949875;     51.6304741;      3.0668654;      1.2791525;     25.3315296;     55.4397049;      1.1529487;    452.3830872;     20.6141491;      4.7734375;      0.1965654;     46.4049416;     18.2212162;     21.7106819
        2005;           3;     18.9267921;     25.9142418;     22.0369434;     63.6128082;      4.0469093;      2.6018667;     28.6603642;     71.6737137;      1.4517466;    719.6727295;     26.8982620;      4.7128906;      0.2878222;     72.4401703;     30.3702145;     19.3671608
        2005;           4;     27.6337681;     37.8343697;     28.4915810;     81.9551849;      0.0000000;      0.0000000;     32.0385094;     56.4618683;      2.6110456;   1585.5850830;     34.8939934;      4.6582031;      0.4199413;    156.8042297;     69.7079315;     39.5505486
        2005;           5;     53.4718819;     73.2021027;     40.7441788;    117.5610886;      0.0000000;      0.0000000;     30.6134586;     71.5109024;      4.9954433;   3805.9550781;     63.5057373;      4.4218750;      1.4687296;    346.4927673;    197.2151642;    112.0748520
        2005;           6;    122.9345398;    168.2403412;     69.8657455;    202.2026978;      0.0000000;      0.0000000;     41.7965698;    113.8386688;     16.9984016;  10014.9472656;    144.9002075;      4.1699219;      8.3316422;    825.7577515;    604.9490356;    273.6672363
        2005;           7;    149.4579620;    204.6104279;     58.3096848;    173.9010010;      0.0000000;      0.0000000;     20.9412670;    108.3434448;      0.0000000;  11037.4052734;     89.7860336;      4.1347656;      5.9353275;    896.8247070;    679.9476318;    443.5338135
        2005;           8;    135.6760406;    185.8709106;     50.2322807;    151.2583618;      0.0000000;      0.0000000;     17.1380539;    103.1250000;      0.0000000;   9933.6640625;     77.0404358;      4.1132812;      5.5521655;    799.8715210;    619.2235107;    563.8764038
        2005;           9;    121.0714798;    165.9663849;     47.4611435;    143.4458313;      0.0000000;      0.0000000;     17.1197433;    102.5390625;      0.0000000;   8940.2978516;     76.6947479;      4.1152344;      5.4838428;    720.4788208;    556.7066650;    653.8551636
        2005;          10;    104.5323029;    143.3755188;     46.9687080;    142.0867920;      0.0000000;      0.0000000;     22.9801731;    115.1151962;      0.3524381;   7261.4550781;     71.6441040;      4.1992188;      3.6744120;    605.9906616;    431.3601074;    610.4447021
        2005;          11;     19.5646954;     26.8493404;     20.2452183;     58.4604149;      1.0327067;      1.0295157;     23.3895130;     68.6348648;      0.3532309;    826.4296875;     24.8547916;      4.6562500;      0.3004517;     81.6762009;     36.3851814;     62.7988472
        2005;          12;     11.7555857;     16.1315346;     14.9525766;     42.9349022;      1.1882999;      1.1717294;     21.1562767;     59.9001198;      0.3645711;    278.5326233;     16.9171181;      4.7812500;      0.1591073;     28.6399136;     11.1504602;     16.5996113
        2006;           1;      9.1230879;     12.5148201;     13.3371334;     37.9929924;      0.9169276;      1.2499115;     21.7038326;     49.9734840;      0.3614040;    156.2111206;     14.6268568;      4.8554688;      0.1221690;     16.4216938;      5.8941803;      5.2657776
        2006;           2;     12.3918018;     16.9954281;     16.8542004;     47.6264381;      2.0098145;      1.7363132;     25.4744644;     47.9256706;      1.0512093;    437.6524658;     20.4969044;      4.7792969;      0.1934356;     44.9744682;     17.5473175;     12.9788923
        2006;           3;     13.5003881;     18.5122967;     17.8882008;     50.3358078;      2.3498936;      2.3450468;     26.4000053;     50.7903519;      0.8365834;    485.1466980;     20.9057007;      4.7851562;      0.1952899;     49.9442825;     19.3623905;     14.3111897
        2006;           4;     27.5639515;     37.7870483;     29.0640545;     81.4485245;      0.0000000;      0.0000000;     33.2081528;     76.4308853;      2.6321509;   1445.4753418;     40.8701706;      4.6054688;      0.5576726;    140.4580688;     66.0383987;     37.6691399
        2006;           5;     44.4782219;     60.9826965;     36.5500145;    103.4844971;      0.0000000;      0.0000000;     28.9307384;     95.1731949;      0.0000000;   2369.7143555;     35.4465942;      4.6582031;      0.4265917;    234.3496246;    104.1810303;    110.3915405
        2006;           6;    141.9987793;    194.5657501;     80.8557205;    228.6916656;      0.0000000;      0.0000000;     47.9304008;    169.6871185;     27.3958168;  11577.4697266;    184.5186920;      4.1269531;     12.5856075;    937.6237793;    716.3005981;    317.3959351
        2006;           7;    141.8684082;    194.4483490;     51.4740677;    150.3927917;      0.0000000;      0.0000000;     16.0869274;    136.9140625;      0.0000000;  10419.7226562;     88.5657120;      4.0527344;      8.1752615;    817.5766602;    670.9551392;    418.9897156
        2006;           8;    128.3860321;    176.0871735;     48.9800797;    143.6121979;      0.0000000;      0.0000000;     16.9860325;    137.1093750;      0.0000000;   9377.7500000;     86.5964432;      4.0625000;      7.6777205;    738.9237671;    600.7547607;    533.0980835
        2006;           9;    116.5488968;    159.9400940;     46.6747093;    137.2947388;      0.0000000;      0.0000000;     16.9127903;    136.9140625;      0.0000000;   8439.9746094;     83.5362549;      4.0781250;      6.9459176;    669.5072021;    536.2035522;    619.9694824
        2006;          10;    104.3901672;    143.3209686;     47.3712540;    139.5530396;      0.0000000;      0.0000000;     23.1960354;    139.6194458;      0.3047394;   7233.4902344;     81.2895737;      4.1503906;      5.0491891;    591.5982666;    441.7575073;    609.9750366
        2006;          11;     18.7583485;     25.7568150;     19.6372795;     55.9345665;      1.0868779;      1.0472176;     22.7967377;     62.8842010;      0.4019130;    843.2409058;     25.7749367;      4.6308594;      0.3305679;     82.6400604;     37.8229218;     60.4905281
        2006;          12;     11.0936394;     15.2291918;     14.5907469;     41.4453926;      1.0443509;      1.2292408;     21.2938175;     53.3069496;      0.3829272;    299.7094116;     17.4146214;      4.7714844;      0.1666354;     30.7254219;     12.0902081;     16.7379093
        2007;           1;     10.8878469;     14.9445362;     14.9637289;     42.4033699;      1.2342120;      1.5946590;     22.8184872;     52.5624237;      0.5158141;    283.3810730;     17.7658806;      4.7929688;      0.1637514;     29.2424660;     11.2405481;     12.7725315
        2007;           2;     11.0124207;     15.1101923;     15.0813169;     42.7389984;      1.5770892;      2.1504791;     22.9258556;     55.3147240;      0.5669612;    272.2218018;     18.1787300;      4.7851562;      0.1698160;     28.0243511;     10.8644762;      7.9097996
        2007;           3;     19.6608543;     26.9671383;     22.2545662;     62.7979240;      2.9073279;      3.3180416;     27.9491119;     73.9556503;      1.9172125;    823.5521240;     31.2150860;      4.6367188;      0.3948112;     80.8680954;     36.7822266;     18.2107983
        2007;           4;     26.2451744;     35.9886932;     26.2142334;     74.2975769;      0.0000000;      0.0000000;     28.3974628;     89.4667587;      1.6857131;   1216.0942383;     37.1183891;      4.5781250;      0.5431097;    117.0731964;     56.6545601;     32.5882645
        2007;           5;     73.3926315;    100.6074905;     55.0645218;    156.6002350;      0.0000000;      0.0000000;     41.2358246;    180.0871582;      7.3378954;   4563.2998047;     99.0946045;      4.3496094;      2.9204443;    404.2480774;    247.6519623;    130.1314545
        2007;           6;     95.0433273;    130.3108368;     46.6420364;    135.8217010;      0.0000000;      0.0000000;     21.7278252;    192.9280548;      0.0000000;   5033.3120117;     50.9883423;      4.3808594;      1.3502575;    451.2327881;    267.8117371;    265.9231567
        2007;           7;     89.4531479;    122.7061844;     40.8929634;    119.9607849;      0.0000000;      0.0000000;     15.9960709;    175.0000000;      0.0000000;   4529.9804688;     35.8663750;      4.4453125;      0.7697812;    415.9947815;    231.1452942;    390.4714966
        2007;           8;     83.9437866;    115.2103958;     39.6290970;    116.5384369;      0.0000000;      0.0000000;     16.8191338;    178.1250000;      0.0000000;   4076.9824219;     33.6778030;      4.4726562;      0.6641800;    378.1501160;    204.2759705;    533.0698853
        2007;           9;     77.1715393;    105.9650269;     38.0061493;    112.0697479;      0.0000000;      0.0000000;     16.8191338;    175.0000000;      0.0000000;   3669.2841797;     32.6341171;      4.4863281;      0.6176051;    342.0202637;    182.1632385;    640.7782593
        2007;          10;     43.6445351;     59.9477997;     31.8019791;     94.0999985;      0.8708695;      0.7094777;     25.4665222;    125.1044235;      2.5186028;   2235.8398438;     45.1993637;      4.4375000;      0.9943330;    204.7308655;    114.6748505;    242.1480865
        2007;          11;     22.5140972;     30.9233761;     21.5462570;     63.5834236;      1.4288504;      1.2533876;     22.8486538;     72.2829285;      0.8646306;   1094.7537842;     30.0270920;      4.5644531;      0.4555049;    104.8965530;     51.4968605;     97.6315079
        2007;          12;     13.8478546;     19.0136089;     16.6798611;     49.8426895;      1.0794876;      1.5961075;     22.2351322;     76.2256470;      0.3665366;    334.8166504;     21.0927982;      4.7070312;      0.2284206;     33.6388016;     14.1921444;     23.2078457
        2008;           1;      8.3067131;     11.4012356;     12.7341471;     37.7068977;      1.8303094;      1.4750211;     21.6307621;     44.0969353;      0.3128971;    170.5716095;     15.3883953;      4.8320312;      0.1331322;     17.8084774;      6.5588975;      9.0097370
        2008;           2;     11.1806746;     15.3420992;     15.9313450;     46.8714752;      3.1259928;      2.2265580;     25.1348724;     45.9013290;      0.8369538;    384.5934143;     20.3063545;      4.7773438;      0.1922964;     39.4983749;     15.4435463;     12.4440832
        2008;           3;     13.3068771;     18.2551346;     17.5749016;     51.7275543;      3.7023821;      3.0499675;     25.6644039;     58.7963257;      0.7810199;    435.3405762;     22.2207069;      4.7480469;      0.2219630;     44.3077049;     17.8838081;     13.5698690
        2008;           4;     15.1661816;     20.8023338;     19.4075375;     57.1117592;      0.0000000;      0.0000000;     27.1088142;     58.2325020;      0.8437043;    608.9135742;     24.9818707;      4.7265625;      0.2600974;     61.5574913;     25.4301682;     22.2189789
        2008;           5;     50.8528786;     69.7257843;     43.5947647;    127.6084213;      0.0000000;      0.0000000;     35.4594688;    109.5676575;      8.8840189;   3629.0251465;     85.6354752;      4.3691406;      2.3597095;    323.8947754;    194.5374603;    116.0739594
        2008;           6;    106.0826721;    145.3856506;     67.3540573;    198.1959534;      0.0000000;      0.0000000;     44.9739799;    149.4489441;     13.0609369;   8186.8925781;    139.6923370;      4.2148438;      6.7457008;    687.5919189;    481.9641418;    243.7695618
        2008;           7;    124.7436295;    171.0076904;     51.8293762;    156.9348450;      0.0000000;      0.0000000;     18.9824448;    140.2526855;      0.0000000;   8479.2646484;     73.3979721;      4.1953125;      3.8217852;    706.4890747;    504.8345337;    394.2578125
        2008;           8;    114.5252075;    157.0976715;     46.3144875;    141.2082825;      0.0000000;      0.0000000;     16.7717419;    137.5000000;      0.0000000;   7631.3378906;     64.6467743;      4.1894531;      3.4436433;    634.3128662;    455.8782959;    521.5388794
        2008;           9;    103.0318985;    141.4117432;     43.9374695;    134.4109344;      0.0000000;      0.0000000;     16.7717419;    137.5000000;      0.0000000;   6868.2041016;     64.6467743;      4.1894531;      3.4436433;    570.8815918;    410.2904968;    617.2357178
        2008;          10;     85.9375000;    117.9722137;     46.5877571;    142.3798981;      0.0000000;      0.0000001;     27.6908417;    156.0810852;      5.3064184;   5960.2783203;     91.1262894;      4.1699219;      5.2396865;    491.4399719;    360.0283203;    391.6010437
        2008;          11;     35.5531197;     48.8015137;     28.9048500;     87.8803101;      0.9779121;      1.1929802;     25.9709244;    103.0004501;      0.8367145;   1964.9166260;     46.2664299;      4.4335938;      1.0305328;    179.6637115;    101.0386658;    116.6487045
        2008;          12;     16.0180187;     21.9833775;     18.0780087;     55.0403748;      1.2609444;      1.3875847;     22.5794144;     72.4602432;      0.3703209;    576.9909058;     24.5162086;      4.6484375;      0.3017143;     56.8775520;     25.5497227;     32.8131294
        2009;           1;     12.2611809;     16.8228111;     16.3482475;     49.6452217;      1.2321392;      1.6975144;     24.1424885;     63.6958656;      0.4900271;    341.5775757;     21.5092068;      4.7343750;      0.2205447;     34.6164513;     14.1803465;     15.8662882
        2009;           2;     11.8494205;     16.2540493;     15.9910498;     48.2868538;      2.3051143;      2.0538106;     23.8775368;     49.0910683;      0.8222359;    453.4980164;     21.8855228;      4.7226562;      0.2296306;     45.7893867;     18.9960480;     16.0488129
        2009;           3;     11.8845673;     16.2974415;     16.6082897;     49.8358879;      2.4028246;      2.6275482;     25.6676483;     50.5271988;      0.6883308;    430.9146423;     22.2169781;      4.7480469;      0.2219257;     43.8572426;     17.7019901;     14.2620010
