 YEAR;Month;Ca;Mg;K;Na;NO3;NH4;SO4;Cl;P;DOC;H;pH;Al;R;HR;Si
;;µmol/L;µmol/L;µmol/L;µmol/L;µmol/L;µmol/L;µmol/L;µmol/L;µmol/L;µmol/L;µmol/L;no unit;µmol/L;µmol/L;µmol/L;µmol/L
        2005;           1;     11.9477129;     19.7525768;     14.1998444;     48.4258270;      1.8363838;      1.4736055;     12.3253927;     93.6722412;      0.1578600;    118.5504074;      6.3051801;      5.2109375;      0.0037867;     13.6597443;      3.2760291;     41.0005798
        2005;           2;     12.7235384;     21.0301609;     15.0179243;     51.0378952;      1.7216243;      3.0021694;     12.9280663;     88.5237885;      0.3450011;    255.5602570;      8.2940483;      5.1132812;      0.0052881;     28.7802639;      7.7283468;     41.4528236
        2005;           3;     14.8671856;     24.5640526;     16.8043442;     56.8838348;      1.7483923;      4.6847401;     13.8297462;     83.3677826;      0.4599525;    513.5018921;     11.6405296;      4.9960938;      0.0081938;     56.1334076;     17.2240200;     40.9846001
        2005;           4;     19.1899738;     31.6983509;     19.1354542;     64.7058411;      0.3755710;      2.4759212;     13.5190125;     86.9256744;      0.2939453;    843.3532715;     15.3862820;      4.8769531;      0.0124656;     89.2099304;     31.2691193;     51.4173889
        2005;           5;     32.7277489;     54.0450516;     26.6167049;     89.8349762;      0.0000000;      0.0000000;     14.0542383;    111.0919952;      0.5583261;   1891.5195312;     32.6588020;      4.6054688;      0.0445629;    183.8005829;     86.4165115;     68.1422806
        2005;           6;     44.9846230;     74.2817688;     31.3123608;    106.3078308;      0.0000000;      0.0000000;     14.7650433;    138.0959625;      0.0000000;   2157.6286621;     18.3378620;      4.8593750;      0.0152300;    227.0784607;     81.1541901;     91.1928329
        2005;           7;     44.3205185;     73.1860199;     26.9767151;     92.1737442;      0.0000000;      0.0000000;     10.5024824;    129.6875000;      0.0000000;   1833.9843750;      6.5230861;      5.1855469;      0.0039724;    210.0984039;     51.8993759;     91.9860001
        2005;           8;     41.1095886;     67.8894424;     25.9666481;     88.8984222;      0.0000000;      0.0000000;     10.7705870;    131.2500000;      0.0000000;   1558.8867188;      4.5725269;      5.3398438;      0.0025964;    184.6508636;     38.0472527;     92.8546448
        2005;           9;     38.0413437;     62.8274422;     24.9668026;     85.6369400;      0.0000000;      0.0000000;     10.7705870;    128.1250000;      0.0000000;   1325.0537109;      2.3927991;      5.6210938;      0.0012702;    165.1160583;     24.1773415;     93.5322647
        2005;          10;     35.2470169;     58.2170067;     24.0335407;     82.5393906;      0.0000000;      0.0000000;     11.7730398;    128.1250000;      0.0000000;   1126.2956543;      1.6848549;      5.7734375;      0.0008776;    143.5355682;     17.3638191;     93.9388046
        2005;          11;     15.2139397;     25.1150436;     15.8226919;     54.3765945;      0.0522844;      0.2193739;     12.0494719;     75.8442917;      0.1635317;    554.3813477;      9.7544413;      5.0117188;      0.0067625;     60.8519478;     18.3453808;    111.6910400
        2005;          12;     11.1588564;     18.4131317;     13.5345860;     46.2893791;      0.3353371;      0.7803564;     12.0128717;     65.7485275;      0.1633299;    327.6644287;      7.3903790;      5.1308594;      0.0046553;     37.0573769;      9.7518282;     57.1502190
        2006;           1;      8.2287045;     13.5705080;     11.7156639;     39.6829681;      0.5485290;      1.3082780;     12.1977310;     54.7203789;      0.1682193;    189.1019287;      5.4279070;      5.2714844;      0.0031664;     22.0814037;      4.9331574;     19.9164429
        2006;           2;      7.7155385;     12.7242222;     11.7100391;     39.7345390;      0.5621247;      2.5764415;     12.9698601;     35.4424591;      0.3155096;    285.9221191;      2.6196914;      5.6152344;      0.0013919;     35.5958557;      5.2501616;     20.8969669
        2006;           3;      8.6746521;     14.3045940;     12.5351620;     42.5778732;      0.7312184;      2.8799508;     13.1912832;     37.1734467;      0.2672889;    379.1115417;      5.1449189;      5.3300781;      0.0029317;     44.8165550;      9.3422346;     23.1457043
        2006;           4;     12.9008684;     21.2697430;     15.7677050;     53.4152336;      0.0526279;      0.6987118;     13.6613636;     42.9862900;      0.2593222;    720.7913818;     11.2932024;      5.0156250;      0.0078003;     79.1988831;     23.7713127;     34.0852356
        2006;           5;     29.5769615;     48.7530251;     28.8099022;     97.4130402;      0.0000000;      0.0000000;     18.0852032;     67.8543777;      0.0000000;   2101.3686523;     32.7707596;      4.7167969;      0.0347900;    211.7802582;     88.4152527;     58.7455444
        2006;           6;     31.9433632;     52.6498642;     22.9098263;     78.1259003;      0.0000000;      0.0000000;     10.7846804;     50.9765625;      0.0000000;   1786.1634521;      6.6116905;      5.1796875;      0.0040399;    204.3437805;     50.8224258;     59.4653435
        2006;           7;     29.8359299;     49.1788750;     22.1280499;     75.5891800;      0.0000000;      0.0000000;     10.4176712;     50.9765625;      0.0000000;   1518.2390137;      2.8515313;      5.5449219;      0.0015336;    186.8391571;     30.0521450;     60.2339973
