"";"YEAR";"Ca_WET";"Mg_WET";"K_WET";"X.2";"X.3";"N_WET";"S_WET";"X.6";"X.7";"X.8";"Dry.Deposition.kg.ha.yr";"X.9";"X.10";"X.11";"X.12";"X.13";"X.14";"X.15";"X.16";"X.17";"Total.Deposition.kg.ha.yr";"X.18";"X.19";"X.20";"X.21";"X.22";"X.23";"X.24";"X.25";"X.26";"Throughfall.kg.ha.yr";"X.27";"X.28";"X.29";"X.30";"X.31";"X.32";"X.33";"X.34";"X.35";"Ca_THRU";"Mg_THRU";"K_THRU";"X.38";"X.39";"N_THRU";"S_THRU";"X.42";"X.43";"X.44";"Litterflow.flux.kg.ha.yr";"X.45";"X.46";"X.47";"X.48";"X.49";"X.50";"X.51";"X.52";"X.53";"Leaching.flux.kg.ha.yr";"X.54";"X.55";"X.56";"X.57";"X.58";"X.59";"X.60";"X.61";"X.62";"Ca_WTH";"Mg_WTH";"K_WTH";"X.65";"X.66";"X.67";"P_WTH"
"1";2005;1,09009;1,7463391;0,7533862;2,57616;0,2603092;2,8364692;2,2869554;16,1032791;29,2413216;0;0;0;0;0;0;0;0;0;0;0;1,09009;1,7463391;0,7533862;2,57616;0,2603092;2,8364692;2,2869554;16,1032791;29,2413216;0;1,8530655;2,0168884;6,6045117;2,57616;0,2603092;2,8364692;2,2869554;16,1032791;29,2413216;0;0,7629756;0,2705492;5,8511252;0;0;0;0;0;0;0;16,7508945;4,766325;4,5020642;6,7643852;12,5618505;19,3262367;4,6882849;16,1032791;29,2413216;0;8,0893459;7,4242911;1,7169758;0,1924881;0,5444773;0,7369654;7,2808008;27,0403175;65,8877029;0,73307;1,9190719;2,4185541;3,94788;0,3758225;12,5775166;20,2244663;0,6445171
"2";2006;1,5408158;1,7721338;0,7109369;1,8321431;0,198249;2,0303919;2,2847517;16,1259956;28,8638268;0;0;0;0;0;0;0;0;0;0;0;1,5408158;1,7721338;0,7109369;1,8321431;0,198249;2,0303919;2,2847517;16,1259956;28,8638268;0;2,42099;2,0842416;7,4608383;1,8321431;0,198249;2,0303919;2,2847517;16,1259956;28,8638268;0;0,8801745;0,3121077;6,7499027;0;0;0;0;0;0;0;14,397995;4,4566984;5,3533349;5,7704835;11,6681852;17,4386692;4,3429942;16,1259956;28,8638268;0;4,8464165;4,4720855;1,3462216;0;0;0;7,0091629;20,9503593;40,0618019;0,3902568;1,9397913;2,4352102;3,9778173;0,3843675;12,702301;20,4154434;0,6419501
"3";2007;1,1733867;1,8159763;0,720636;2,0278795;0,2357044;2,2635839;2,4052696;16,3639107;30,0533886;0;0;0;0;0;0;0;0;0;0;0;1,1733867;1,8159763;0,720636;2,0278795;0,2357044;2,2635839;2,4052696;16,3639107;30,0533886;0;2,1334071;2,1563973;8,0828648;2,0278795;0,2357044;2,2635839;2,4052696;16,3639107;30,0533886;0;0,9600204;0,3404209;7,3622293;0;0;0;0;0;0;0;12,7338076;4,4149528;6,4318433;5,955636;11,7099218;17,6655579;4,3297668;16,3639107;30,0533886;0;3,4863126;3,2360728;1,1417077;0;0;0;6,8850875;18,1414986;25,0221767;0,2340628;1,9299588;2,4047475;3,9139402;0,3793325;12,531888;20,1508369;0,6464698
"4";2008;1,09009;1,7463391;0,7533862;2,57616;0,2603092;2,8364692;2,2869554;16,1032791;29,2413216;0;0;0;0;0;0;0;0;0;0;0;1,09009;1,7463391;0,7533862;2,57616;0,2603092;2,8364692;2,2869554;16,1032791;29,2413216;0;2,1341348;2,116555;8,759984;2,57616;0,2603092;2,8364692;2,2869554;16,1032791;29,2413216;0;1,044045;0,3702159;8,0065975;0;0;0;0;0;0;0;11,9778509;4,3468523;7,4002719;6,5564294;12,0310163;18,5874462;4,1603937;16,1032791;29,2413216;0;3,3837178;3,159601;1,1209607;0;0;0;6,7145147;17,9888382;27,5549603;0,2775006;1,9226035;2,3891473;3,8820531;0,3761302;12,4420948;20,0111351;0,6479249
"5";2009;1,5408158;1,7721338;0,7109369;1,8321431;0,198249;2,0303919;2,2847517;16,1259956;28,8638268;0;0;0;0;0;0;0;0;0;0;0;1,5408158;1,7721338;0,7109369;1,8321431;0,198249;2,0303919;2,2847517;16,1259956;28,8638268;0;2,6435208;2,1631501;9,1673861;1,8321431;0,198249;2,0303919;2,2847517;16,1259956;28,8638268;0;1,1027049;0,3910165;8,4564476;0;0;0;0;0;0;0;12,0250397;4,3994164;8,133708;6,0617533;12,348568;18,4103203;4,1378675;16,1259956;28,8638268;0;4,3392196;4,073874;1,2736883;0;0;0;6,4997811;20,0496292;38,0304527;0,429881;1,9142928;2,3678982;3,8392718;0,3715677;12,3217602;19,8211422;0,6513363
"6";2010;1,1733867;1,8159763;0,720636;2,0278795;0,2357044;2,2635839;2,4052696;16,3639107;30,0533886;0;0;0;0;0;0;0;0;0;0;0;1,1733867;1,8159763;0,720636;2,0278795;0,2357044;2,2635839;2,4052696;16,3639107;30,0533886;0;2,2784173;2,2078176;9,1949186;2,0278795;0,2357044;2,2635839;2,4052696;16,3639107;30,0533886;0;1,1050303;0,3918411;8,4742832;0;0;0;0;0;0;0;11,3245449;4,4551921;8,699441;6,3360562;12,5996494;18,9357052;4,2375593;16,3639107;30,0533886;0;3,0650809;2,8949676;1,0594587;0;0;0;6,3356586;16,9869404;23,3217983;0,2210416;1,9071934;2,3575346;3,8186715;0,3697718;12,2639542;19,731308;0,6499191
"7";2011;1,09009;1,7463391;0,7533862;2,57616;0,2603092;2,8364692;2,2869554;16,1032791;29,2413216;0;0;0;0;0;0;0;0;0;0;0;1,09009;1,7463391;0,7533862;2,57616;0,2603092;2,8364692;2,2869554;16,1032791;29,2413216;0;2,2552867;2,1595151;9,6890755;2,57616;0,2603092;2,8364692;2,2869554;16,1032791;29,2413216;0;1,1651968;0,413176;8,9356899;0;0;0;0;0;0;0;10,9572811;4,3877912;9,140377;6,8738999;12,755764;19,6296635;4,0983233;16,1032791;29,2413216;0;3,3497157;3,176528;1,1157876;0;0;0;6,1519337;17,0985489;28,2154293;0,3289177;1,9049075;2,3590906;3,8217087;0,3704104;12,2723837;19,7465134;0,6469439
"8";2012;1,5408158;1,7721338;0,7109369;1,8321431;0,198249;2,0303919;2,2847517;16,1259956;28,8638268;0;0;0;0;0;0;0;0;0;0;0;1,5408158;1,7721338;0,7109369;1,8321431;0,198249;2,0303919;2,2847517;16,1259956;28,8638268;0;2,7703984;2,2081411;10,1403904;1,8321431;0,198249;2,0303919;2,2847517;16,1259956;28,8638268;0;1,2295827;0,4360071;9,4294519;0;0;0;0;0;0;0;11,1800165;4,4151583;9,4237967;6,272337;12,831109;19,1034451;4,0792336;16,1259956;28,8638268;0;3,8857958;3,6968942;1,2026072;0;0;0;6,0495806;18,1107464;33,7999611;0,410915;1,9003525;2,350857;3,8052709;0,3685631;12,2250862;19,6718979;0,6472115
"9";2013;1,1733867;1,8159763;0,720636;2,0278795;0,2357044;2,2635839;2,4052696;16,3639107;30,0533886;0;0;0;0;0;0;0;0;0;0;0;1,1733867;1,8159763;0,720636;2,0278795;0,2357044;2,2635839;2,4052696;16,3639107;30,0533886;0;2,4695046;2,2755764;10,6603327;2,0278795;0,2357044;2,2635839;2,4052696;16,3639107;30,0533886;0;1,2961174;0,4596002;9,9396963;0;0;0;0;0;0;0;10,6284924;4,4603662;9,6974134;6,4935904;12,9493599;19,4429493;4,1861539;16,3639107;30,0533886;0;2,7034101;2,5825787;0,9871003;0;0;0;4,6017709;15,8854094;21,0163956;0,1184621;1,8948199;2,3484416;3,8024354;0,3680947;12,2148008;19,6543674;0,6435099
"10";2014;1,09009;1,7463391;0,7533862;2,57616;0,2603092;2,8364692;2,2869554;16,1032791;29,2413216;0;0;0;0;0;0;0;0;0;0;0;1,09009;1,7463391;0,7533862;2,57616;0,2603092;2,8364692;2,2869554;16,1032791;29,2413216;0;2,454834;2,2302737;11,2193651;2,57616;0,2603092;2,8364692;2,2869554;16,1032791;29,2413216;0;1,3647441;0,4839348;10,4659796;0;0;0;0;0;0;0;10,4000092;4,3933353;9,9510078;7,0159264;13,0551958;20,0711231;4,0577264;16,1032791;29,2413216;0;3,2124376;3,0789027;1,0871744;0;0;0;5,851975;16,6703396;27,8596268;0,3430709;1,8932999;2,353451;3,813525;0,3692959;12,2452335;19,7023792;0,6394643
"11";2015;1,5408158;1,7721338;0,7109369;1,8321431;0,198249;2,0303919;2,2847517;16,1259956;28,8638268;0;0;0;0;0;0;0;0;0;0;0;1,5408158;1,7721338;0,7109369;1,8321431;0,198249;2,0303919;2,2847517;16,1259956;28,8638268;0;2,9692883;2,2786667;11,6656427;1,8321431;0,198249;2,0303919;2,2847517;16,1259956;28,8638268;0;1,4284728;0,506533;10,9547052;0;0;0;0;0;0;0;10,7364092;4,4226727;10,0948181;6,3970571;13,1057577;19,5028152;4,0481529;16,1259956;28,8638268;0;3,7683706;3,6237631;1,1780024;0;0;0;5,7765484;17,8050594;33,8415146;0,4376922;1,8894283;2,3488467;3,8045173;0,3681328;12,2183132;19,6597576;0,6386
"12";2016;1,1733867;1,8159763;0,720636;2,0278795;0,2357044;2,2635839;2,4052696;16,3639107;30,0533886;0;0;0;0;0;0;0;0;0;0;0;1,1733867;1,8159763;0,720636;2,0278795;0,2357044;2,2635839;2,4052696;16,3639107;30,0533886;0;2,6630218;2,344197;12,1443853;2,0278795;0,2357044;2,2635839;2,4052696;16,3639107;30,0533886;0;1,4896349;0,5282209;11,423749;0;0;0;0;0;0;0;10,2780838;4,4703698;10,2612295;6,6159821;13,2136116;19,8295937;4,1632266;16,3639107;30,0533886;0;2,7039239;2,6105502;0,9800953;0;0;0;5,6770854;15,7045202;21,0644569;0,2161055;1,8844947;2,3493633;3,8076594;0,3683631;12,2251139;19,6691685;0,6337827
