"";"YEAR";"Month";"C";"N";"Ca";"Mg";"K";"S";"P";"Date"
"36";"        2007";"          12";6019,9799805;158,6694031;121,1849747;22,7950115;23,2459183;18,8488426;13,5582628;2007-12-01
"37";"        2008";"           1";6017,8857422;158,6612701;121,0430756;22,7701855;23,2376614;18,8387794;13,546772;2008-01-01
"38";"        2008";"           2";6015,8208008;158,6578522;120,887413;22,7431412;23,2305222;18,8279285;13,5346117;2008-02-01
"39";"        2008";"           3";6013,0219727;158,6438904;120,7090302;22,7118168;23,2189999;18,8150635;13,5199022;2008-03-01
"40";"        2008";"           4";6008,8188477;158,5997925;120,5212631;22,6778755;23,1969624;18,8003445;13,5021305;2008-04-01
"41";"        2008";"           5";6005,434082;158,5848083;120,2996902;22,6390686;23,1836605;18,7843571;13,4840899;2008-05-01
"42";"        2008";"           6";6002,9355469;158,5806427;120,111412;22,6063843;23,1754322;18,7710705;13,4694443;2008-06-01
"43";"        2008";"           7";6005,7158203;158,6460724;120,1083755;22,6080475;23,1976357;18,7733994;13,4743738;2008-07-01
"44";"        2008";"           8";6011,0224609;158,7596283;120,1409607;22,617466;23,2376614;18,7800846;13,4857969;2008-08-01
"45";"        2008";"           9";6015,3842773;158,8946228;120,0165939;22,6004467;23,279274;18,7766418;13,4870272;2008-09-01
"46";"        2008";"          10";6041,3544922;159,4888153;120,0221176;22,6211319;23,4822598;18,8001041;13,534544;2008-10-01
"47";"        2008";"          11";6048,0185547;159,6677246;119,929306;22,6109867;23,539608;18,8005295;13,5416193;2008-11-01
"48";"        2008";"          12";6047,4941406;159,6898804;119,8071289;22,5905514;23,542366;18,7927952;13,5340366;2008-12-01
"49";"        2009";"           1";6045,3608398;159,6793365;119,6702728;22,5664864;23,5334187;18,7827396;13,5227461;2009-01-01
"50";"        2009";"           2";6043,2529297;159,6731415;119,520134;22,5402737;23,5254822;18,7718925;13,5107994;2009-02-01
"51";"        2009";"           3";6040,4057617;159,6562805;119,3480072;22,5098991;23,5131016;18,7590446;13,4963417;2009-03-01
"52";"        2009";"           4";6036,1518555;159,6097565;119,1666718;22,4769516;23,4903259;18,7443638;13,4788465;2009-04-01
"53";"        2009";"           5";6032,7075195;159,5910187;118,9528656;22,4393177;23,4759312;18,7283955;13,4611092;2009-05-01
"54";"        2009";"           6";6030,159668;159,5834503;118,771225;22,4076233;23,4667206;18,7151203;13,4467115;2009-06-01
"55";"        2009";"           7";6032,9379883;159,6472473;118,7687073;22,4093075;23,488533;18,7173939;13,4516087;2009-07-01
"56";"        2009";"           8";6038,2539062;159,7586975;118,8008423;22,4185677;23,528101;18,7239799;13,462924;2009-08-01
"57";"        2009";"           9";6042,5786133;159,8887024;118,6816559;22,4022064;23,5682907;18,7204208;13,4641628;2009-09-01
"58";"        2009";"          10";6068,5307617;160,4723969;118,6904831;22,4228916;23,7679558;18,7433491;13,5108938;2009-10-01
"59";"        2009";"          11";6075,1621094;160,646637;118,6019821;22,4132347;23,823801;18,7436161;13,5178185;2009-11-01
"60";"        2009";"          12";6074,6025391;160,6665192;118,4841766;22,3934307;23,8257771;18,7358665;13,5103168;2009-12-01
"61";"        2010";"           1";6072,4321289;160,6540375;118,3519974;22,3700752;23,8161526;18,7258244;13,4991627;2010-01-01
"62";"        2010";"           2";6070,2832031;160,6456299;118,2070541;22,344635;23,8074398;18,7149906;13,4873552;2010-02-01
"63";"        2010";"           3";6067,3881836;160,626358;118,0407715;22,3151436;23,7942162;18,7021637;13,4730682;2010-03-01
"64";"        2010";"           4";6063,0854492;160,5778351;117,8654099;22,2831211;23,7707081;18,6875343;13,4557896;2010-04-01
"65";"        2010";"           5";6059,5805664;160,5561218;117,658844;22,2465744;23,7552395;18,6715927;13,4382563;2010-05-01
"66";"        2010";"           6";6056,9824219;160,5462036;117,4833908;22,2157993;23,7449379;18,6583328;13,424017;2010-06-01
"67";"        2010";"           7";6059,7597656;160,6091003;117,4813232;22,217495;23,7662811;18,6605492;13,4288292;2010-07-01
"68";"        2010";"           8";6065,0834961;160,7194061;117,5129776;22,2265911;23,8052616;18,6670341;13,4399719;2010-08-01
"69";"        2010";"           9";6069,3759766;160,8460693;117,3985825;22,2108269;23,8437843;18,6633625;13,4411316;2010-09-01
"70";"        2010";"          10";6095,3310547;161,4219818;117,4103241;22,2314548;24,0393963;18,6857605;13,4870768;2010-10-01
"71";"        2010";"          11";6101,9404297;161,5926971;117,3257523;22,2222347;24,0934563;18,685873;13,4938345;2010-11-01
"72";"        2010";"          12";6101,3491211;161,6107483;117,2120361;22,2030144;24,0945511;18,6781158;13,4864006;2010-12-01
"73";"        2011";"           1";6099,1445312;161,5966949;117,084259;22,1803131;24,0841789;18,6680927;13,4753656;2011-01-01
"74";"        2011";"           2";6096,9560547;161,5864563;116,9441223;22,155592;24,0746021;18,6572762;13,4636812;2011-02-01
"75";"        2011";"           3";6094,0175781;161,5652618;116,7833252;22,1269207;24,0604534;18,6444778;13,449543;2011-03-01
"76";"        2011";"           4";6089,6674805;161,5150452;116,6135559;22,0957603;24,0361671;18,6299076;13,4324589;2011-04-01
"77";"        2011";"           5";6086,1083984;161,4908905;116,4137802;22,0602245;24,019516;18,6140079;13,415102;2011-05-01
"78";"        2011";"           6";6083,4638672;161,4784088;116,2440872;22,0303078;24,0082817;18,6007729;13,4009972;2011-06-01
"79";"        2011";"           7";6086,2407227;161,5401764;116,2424164;22,0320072;24,0292645;18,6029339;13,4057283;2011-07-01
"80";"        2011";"           8";6091,5756836;161,6490021;116,2736053;22,0409431;24,0678158;18,609314;13,4166965;2011-08-01
"81";"        2011";"           9";6095,8417969;161,7716522;116,1636505;22,0257206;24,1050014;18,6055374;13,4177637;2011-09-01
"82";"        2011";"          10";6121,8149414;162,3376007;116,1779251;22,0462399;24,2975235;18,6274071;13,4629173;2011-10-01
"83";"        2011";"          11";6128,4072266;162,5040131;116,0969849;22,0374088;24,350174;18,6273766;13,4695044;2011-11-01
"84";"        2011";"          12";6127,7875977;162,519989;115,9870911;22,018734;24,3505268;18,6196117;13,4621201;2011-12-01
"85";"        2012";"           1";6125,5493164;162,5041962;115,8633957;21,9966431;24,3395061;18,6096191;13,4511881;2012-01-01
"86";"        2012";"           2";6123,3256836;162,4919891;115,7277832;21,9725895;24,3291893;18,5988274;13,4396086;2012-02-01
"87";"        2012";"           3";6120,3452148;162,4686584;115,5720978;21,9446831;24,3142338;18,5860691;13,4256029;2012-03-01
"88";"        2012";"           4";6115,9501953;162,4167175;115,4075928;21,9143295;24,2892456;18,5715637;13,4086952;2012-04-01
"89";"        2012";"           5";6112,3388672;162,3898773;115,2141495;21,8797398;24,2715683;18,5557137;13,3914948;2012-05-01
"90";"        2012";"           6";6109,6503906;162,3753662;115,0498657;21,8506184;24,2592831;18,5425129;13,3775091;2012-06-01
"91";"        2012";"           7";6112,4287109;162,4362793;115,0485458;21,8523159;24,27981;18,5446186;13,3821535;2012-07-01
"92";"        2012";"           8";6117,7744141;162,5441132;115,0792618;21,8610897;24,3177929;18,5508938;13,3929529;2012-08-01
"93";"        2012";"           9";6122,0239258;162,6638641;114,9734116;21,846365;24,3533669;18,5470181;13,3939152;2012-09-01
"94";"        2012";"          10";6148,0415039;163,2230988;114,9899216;21,8667336;24,5419769;18,5683708;13,4382811;2012-10-01
"95";"        2012";"          11";6154,6274414;163,3864899;114,9123306;21,8582516;24,5929031;18,5681992;13,444685;2012-11-01
"96";"        2012";"          12";6153,9838867;163,4009094;114,8059998;21,8400803;24,5924034;18,5604382;13,4373417;2012-12-01
"97";"        2013";"           1";6151,7158203;163,3837585;114,6861572;21,8185635;24,5806599;18,5504799;13,4265013;2013-01-01
"98";"        2013";"           2";6149,4594727;163,3700256;114,5547638;21,7951317;24,5695095;18,5397205;13,4150133;2013-02-01
"99";"        2013";"           3";6146,440918;163,3450775;114,4038849;21,7679405;24,5536594;18,52701;13,4011221;2013-03-01
"100";"        2013";"           4";6142,0039062;163,2917328;114,2443314;21,7383461;24,527914;18,5125809;13,3843727;2013-04-01
"101";"        2013";"           5";6138,3447266;163,2628021;114,0568237;21,7046356;24,5090981;18,4967842;13,3673077;2013-05-01
"102";"        2013";"           6";6135,6171875;163,24646;113,8976212;21,6762581;24,4957809;18,4836254;13,3534231;2013-06-01
"103";"        2013";"           7";6138,4003906;163,3066254;113,8966064;21,6779499;24,5158615;18,4856758;13,3579845;2013-07-01
"104";"        2013";"           8";6143,7607422;163,4135284;113,9268341;21,6865654;24,5532932;18,4918518;13,368618;2013-08-01
"105";"        2013";"           9";6147,9946289;163,5305328;113,8248215;21,6722927;24,5872879;18,4878883;13,3694658;2013-09-01
"106";"        2013";"          10";6174,059082;164,0832977;113,8432617;21,6924782;24,7720547;18,5087357;13,413044;2013-10-01
"107";"        2013";"          11";6180,6391602;164,2437744;113,7687988;21,6843109;24,8212948;18,5084305;13,4192562;2013-11-01
"108";"        2013";"          12";6179,972168;164,2567291;113,6657944;21,6666088;24,8199615;18,500679;13,4119415;2013-12-01
"109";"        2014";"           1";6177,675293;164,2383423;113,5495682;21,6456223;24,8075104;18,4907589;13,4011822;2014-01-01
"110";"        2014";"           2";6175,3867188;164,2231903;113,4221573;21,6227779;24,7955475;18,4800377;13,3897724;2014-02-01
"111";"        2014";"           3";6172,331543;164,1966858;113,2757874;21,5962563;24,7788296;18,4673805;13,3759861;2014-03-01
"112";"        2014";"           4";6167,8525391;164,1420593;113,1208801;21,5673752;24,752346;18,4530315;13,3593798;2014-04-01
"113";"        2014";"           5";6164,1474609;164,1112061;112,9389725;21,5344906;24,73242;18,4373035;13,3424339;2014-05-01
"114";"        2014";"           6";6161,3813477;164,0927582;112,7845306;21,5068073;24,7182369;18,4241943;13,32864;2014-06-01
"115";"        2014";"           7";6164,1694336;164,1519165;112,7838058;21,5084915;24,7379932;18,4261951;13,3331156;2014-07-01
"116";"        2014";"           8";6169,5449219;164,2574768;112,8135681;21,5169506;24,7750225;18,4322624;13,3435831;2014-08-01
"117";"        2014";"           9";6173,7661133;164,3710327;112,7151108;21,5030899;24,8077774;18,4282188;13,3443089;2014-09-01
"118";"        2014";"          10";6199,8808594;164,9149475;112,7352371;21,5230618;24,989706;18,4485722;13,387104;2014-10-01
"119";"        2014";"          11";6206,456543;165,07164;112,6636429;21,515173;25,0376434;18,448143;13,3931217;2014-11-01
"120";"        2014";"          12";6205,7670898;165,0828705;112,5637817;21,4979115;25,0356216;18,440403;13,385829;2014-12-01
"121";"        2015";"           1";6203,440918;165,0630493;112,450943;21,4774284;25,0225735;18,4305305;13,3751402;2015-01-01
"122";"        2015";"           2";6201,1220703;165,0462341;112,3272781;21,4551258;25,009922;18,4198532;13,3638;2015-02-01
"123";"        2015";"           3";6198,0292969;165,0180054;112,1851654;21,4292316;24,9924603;18,4072571;13,3501024;2015-03-01
"124";"        2015";"           4";6193,5097656;164,9619598;112,0346146;21,401022;24,9653339;18,3929977;13,3336287;2015-04-01
"125";"        2015";"           5";6189,7602539;164,9289246;111,8579788;21,3689117;24,944458;18,3773422;13,3167868;2015-05-01
"126";"        2015";"           6";6186,9560547;164,908432;111,7080154;21,3418808;24,9294262;18,3642902;13,3030682;2015-06-01
"127";"        2015";"           7";6189,7485352;164,9666138;111,7075348;21,3435535;24,9488583;18,3662357;13,3074589;2015-07-01
"128";"        2015";"           8";6195,1411133;165,0708771;111,7368317;21,3518562;24,9854984;18,3722095;13,3177671;2015-08-01
"129";"        2015";"           9";6199,347168;165,1811066;111,6417007;21,3383732;25,0170403;18,3680897;13,3183622;2015-09-01
"130";"        2015";"          10";6225,512207;165,7163696;111,663269;21,3581066;25,1961803;18,3879623;13,3603802;2015-10-01
"131";"        2015";"          11";6232,0849609;165,8694611;111,594368;21,3504696;25,2428436;18,3874187;13,3661947;2015-11-01
"132";"        2015";"          12";6231,3725586;165,8790283;111,4974365;21,3336163;25,2401505;18,3796978;13,3589182;2015-12-01
"133";"        2016";"           1";6229,0185547;165,8578796;111,3877945;21,3136063;25,226511;18,369873;13,3482924;2016-01-01
"134";"        2016";"           2";6226,668457;165,8395081;111,267662;21,2918167;25,2131882;18,3592491;13,3370104;2016-02-01
"135";"        2016";"           3";6223,5410156;165,8096313;111,1295395;21,2665157;25,1949959;18,3467197;13,3233938;2016-03-01
"136";"        2016";"           4";6218,9814453;165,7522888;110,9831314;21,2389374;25,1672344;18,332552;13,3070393;2016-04-01
"137";"        2016";"           5";6215,1870117;165,7171326;110,8114395;21,2075558;25,1454372;18,3169804;13,2902908;2016-05-01
"138";"        2016";"           6";6212,3457031;165,6952057;110,6656876;21,1811371;25,1294365;18,3039913;13,2766399;2016-06-01
"139";"        2016";"           7";6215,1430664;165,7526703;110,665451;21,1827927;25,1484432;18,3058891;13,2809448;2016-07-01
"140";"        2016";"           8";6220,5507812;165,8561096;110,6942596;21,1909428;25,184557;18,311758;13,2910967;2016-08-01
"141";"        2016";"           9";6224,7431641;165,9639893;110,6022568;21,1778088;25,2146072;18,307579;13,2915564;2016-09-01
"142";"        2016";"          10";6250,9594727;166,4935303;110,6250992;21,197279;25,3900948;18,3269825;13,3328028;2016-10-01
"143";"        2016";"          11";6257,5288086;166,6441193;110,55867;21,1898689;25,4351559;18,3263302;13,3384161;2016-11-01
"144";"        2016";"          12";6256,7939453;166,6524811;110,4645157;21,1733971;25,4316807;18,318634;13,3311481;2016-12-01
"145";"        2017";"           1";6254,4121094;166,6303406;110,3578949;21,1538296;25,4173832;18,3088608;13,3205729;2017-01-01
"146";"        2017";"           2";6252,0327148;166,6108246;110,2410583;21,1325245;25,4032974;18,2982922;13,3093452;2017-02-01
"147";"        2017";"           3";6248,8696289;166,5797272;110,1067047;21,1077785;25,3842907;18,2858353;13,2958002;2017-03-01
"148";"        2017";"           4";6244,2695312;166,5213318;109,9642181;21,0807972;25,3558388;18,2717705;13,2795572;2017-04-01
"149";"        2017";"           5";6240,4311523;166,4846802;109,7972183;21,0501022;25,3330059;18,2562866;13,2628908;2017-05-01
"150";"        2017";"           6";6237,5532227;166,4609222;109,6554413;21,0242634;25,3162022;18,243372;13,2492943;2017-06-01
"151";"        2017";"           7";6240,3549805;166,5174713;109,6553879;21,0258961;25,3349037;18,2452183;13,2535181;2017-07-01
"152";"        2017";"           8";6245,7788086;166,6196289;109,683754;21,0338974;25,3706512;18,2509899;13,2635145;2017-08-01
"153";"        2017";"           9";6249,9589844;166,724411;109,5946274;21,0210838;25,3995457;18,246748;13,263834;2017-09-01
"154";"        2017";"          10";6276,2226562;167,2457428;109,6185379;21,0402737;25,5723839;18,2656956;13,3043165;2017-10-01
"155";"        2017";"          11";6282,7866211;167,3929291;109,5544128;21,0330639;25,6162376;18,2649422;13,3097248;2017-11-01
"156";"        2017";"          12";6282,0302734;167,3997955;109,4628754;21,0169544;25,6121273;18,2572708;13,3024597;2017-12-01
"157";"        2018";"           1";6279,6206055;167,3764343;109,3591232;20,9978046;25,5972767;18,2475586;13,291935;2018-01-01
"158";"        2018";"           2";6277,2109375;167,3555298;109,2454147;20,9769554;25,5825596;18,237051;13,2807541;2018-02-01
"159";"        2018";"           3";6274,0117188;167,3229523;109,1146469;20,9527359;25,5628719;18,2246723;13,267271;2018-03-01
"160";"        2018";"           4";6269,3735352;167,2634277;108,9758377;20,9263191;25,5338287;18,2107067;13,2511301;2018-04-01
"161";"        2018";"           5";6265,4912109;167,224884;108,8132629;20,8962688;25,5101261;18,1953201;13,2345371;2018-05-01
"162";"        2018";"           6";6262,5771484;167,1994476;108,6752625;20,8709774;25,4925442;18,1824799;13,2209902;2018-06-01
"163";"        2018";"           7";6265,3833008;167,2550964;108,6753693;20,8725872;25,5109444;18,1842785;13,2251329;2018-07-01
"164";"        2018";"           8";6270,8222656;167,3560333;108,7032928;20,8804417;25,5463295;18,1899548;13,2349777;2018-08-01
"165";"        2018";"           9";6274,9882812;167,4578094;108,61689;20,8679218;25,5741005;18,1856594;13,2351522;2018-09-01
"166";"        2018";"          10";6301,2993164;167,9711304;108,6417084;20,886816;25,7443447;18,2041645;13,2748804;2018-10-01
"167";"        2018";"          11";6307,8598633;168,1150665;108,5797424;20,8797874;25,7870121;18,20331;13,2800827;2018-11-01
"168";"        2018";"          12";6307,0810547;168,1204529;108,490654;20,8640137;25,7822876;18,1956749;13,2728186;2018-12-01
"169";"        2019";"           1";6304,644043;168,0959625;108,3896103;20,8452625;25,7669029;18,1860237;13,2623386;2019-01-01
"170";"        2019";"           2";6302,2045898;168,0737305;108,2788696;20,8248425;25,7515717;18,1755791;13,2511959;2019-02-01
"171";"        2019";"           3";6298,9716797;168,0397644;108,1514816;20,8011189;25,7312183;18,1632824;13,2377701;2019-03-01
"172";"        2019";"           4";6294,2939453;167,979187;108,0161896;20,775238;25,7015991;18,1494274;13,2217255;2019-04-01
"173";"        2019";"           5";6290,3681641;167,9389038;107,8577957;20,7458057;25,6770554;18,13414;13,2051992;2019-05-01
"174";"        2019";"           6";6287,4160156;167,91185;107,7233658;20,7210255;25,6587143;18,1213779;13,1916962;2019-06-01
"175";"        2019";"           7";6290,2275391;167,9665985;107,7236328;20,7226105;25,6768131;18,1231308;13,195756;2019-07-01
"176";"        2019";"           8";6295,6791992;168,0663147;107,751091;20,73032;25,7118301;18,1287079;13,2054501;2019-08-01
"177";"        2019";"           9";6299,8300781;168,1652222;107,6672363;20,7180729;25,7385025;18,1243668;13,2054815;2019-09-01
"178";"        2019";"          10";6326,1860352;168,6708984;107,6928024;20,7366581;25,9061661;18,1424389;13,2444611;2019-10-01
"179";"        2019";"          11";6332,7426758;168,811676;107,6328278;20,7297916;25,9476681;18,1414948;13,2494555;2019-11-01
"180";"        2019";"          12";6331,9423828;168,8157196;107,5460892;20,7143402;25,9423389;18,1338921;13,2421875;2019-12-01
"181";"        2020";"           1";6329,4775391;168,7901611;107,4476089;20,6959591;25,9264317;18,1243057;13,2317467;2020-01-01
"182";"        2020";"           2";6327,0092773;168,7667236;107,3396683;20,6759491;25,9104977;18,1139297;13,2206392;2020-02-01
"183";"        2020";"           3";6323,7412109;168,7314911;107,2154999;20,6526966;25,8894958;18,1017151;13,2072659;2020-03-01
"184";"        2020";"           4";6319,0253906;168,6699371;107,0835266;20,627327;25,859314;18,0879726;13,1913128;2020-04-01
"185";"        2020";"           5";6315,0561523;168,628006;106,9291077;20,5984745;25,8339424;18,0727901;13,1748438;2020-05-01
"186";"        2020";"           6";6312,0693359;168,5994415;106,7980499;20,5741825;25,8148594;18,060112;13,1613798;2020-06-01
"187";"        2020";"           7";6314,8837891;168,6533661;106,7984543;20,5757408;25,8326664;18,061821;13,1653566;2020-07-01
"188";"        2020";"           8";6320,3481445;168,7518921;106,82547;20,5833111;25,8673229;18,0673046;13,1749058;2020-08-01
"189";"        2020";"           9";6324,4819336;168,8480835;106,7439957;20,57131;25,8928928;18,0629234;13,1747904;2020-09-01
"190";"        2020";"          10";6350,8710938;169,3462219;106,7701721;20,589571;26,0579948;18,0805683;13,213027;2020-10-01
"191";"        2020";"          11";6357,4189453;169,483963;106,7120819;20,5828514;26,0983429;18,0795383;13,2178173;2020-11-01
"192";"        2020";"          12";6356,5947266;169,4867096;106,6275482;20,5676994;26,0924187;18,0719757;13,2105408;2020-12-01
"193";"        2021";"           1";6354,1030273;169,4601746;106,5314789;20,5496788;26,0759964;18,0624542;13,2001362;2021-01-01
"194";"        2021";"           2";6351,6035156;169,4355621;106,4262085;20,5300522;26,0594749;18,0521507;13,1890593;2021-02-01
"195";"        2021";"           3";6348,300293;169,3990936;106,3050613;20,5072498;26,037838;18,0400276;13,1757345;2021-03-01
"196";"        2021";"           4";6343,5449219;169,3366089;106,1763;20,4823608;26,0071144;18,0263958;13,1598663;2021-04-01
"197";"        2021";"           5";6339,5317383;169,2931671;106,0256271;20,4540615;25,9809418;18,0113239;13,1434507;2021-05-01
"198";"        2021";"           6";6336,5073242;169,2631683;105,8977737;20,430233;25,961134;17,9987354;13,130022;2021-06-01
"199";"        2021";"           7";6339,3242188;169,3162537;105,8983002;20,4317665;25,9786491;18,0003967;13,1339197;2021-07-01
"200";"        2021";"           8";6344,8027344;169,41362;105,9248657;20,4391918;26,0129528;18,0057888;13,1433239;2021-08-01
"201";"        2021";"           9";6348,9194336;169,5071716;105,8456497;20,4274273;26,0374603;18,0013695;13,1430607;2021-09-01
"202";"        2021";"          10";6375,3427734;169,9979858;105,8723297;20,4453583;26,2000599;18,0186024;13,1805696;2021-10-01
"203";"        2021";"          11";6381,8818359;170,132782;105,8159866;20,4387684;26,2392883;18,0174923;13,1851559;2021-11-01
"204";"        2021";"          12";6381,034668;170,1342926;105,7335434;20,4239025;26,23279;18,0099678;13,1778708;2021-12-01
"205";"        2022";"           1";6378,5146484;170,1068115;105,6397858;20,4062195;26,2158699;18,0005188;13,1674986;2022-01-01
"206";"        2022";"           2";6375,9853516;170,0810852;105,537056;20,386961;26,198782;17,9902878;13,1564522;2022-02-01
"207";"        2022";"           3";6372,6469727;170,0434875;105,418808;20,364584;26,1765327;17,9782543;13,1431723;2022-03-01
"208";"        2022";"           4";6367,8540039;169,9801331;105,2930222;20,3401604;26,1452847;17,9647408;13,1273842;2022-04-01
"209";"        2022";"           5";6363,7983398;169,9352264;105,1459427;20,3123856;26,1183338;17,9497814;13,1110201;2022-05-01
"210";"        2022";"           6";6360,7368164;169,9039154;105,0211487;20,2889996;26,097826;17,9372807;13,0976191;2022-06-01
"211";"        2022";"           7";6363,5571289;169,9561768;105,0217667;20,2905045;26,1150589;17,9389019;13,1014395;2022-07-01
"212";"        2022";"           8";6369,0463867;170,0524292;105,0478973;20,2977943;26,1490154;17,9442043;13,1107016;2022-08-01
"213";"        2022";"           9";6373,1455078;170,1434174;104,9708176;20,2862453;26,1724873;17,9397507;13,1102934;2022-09-01
"214";"        2022";"          10";6399,5991211;170,6271057;104,9978714;20,3038368;26,3326435;17,9565849;13,1470852;2022-10-01
"215";"        2022";"          11";6406,1289062;170,7590637;104,9431686;20,2973671;26,3707733;17,9553986;13,1514673;2022-11-01
"216";"        2022";"          12";6405,2592773;170,7593994;104,8627167;20,2827721;26,3637142;17,947916;13,1441717;2022-12-01
"217";"        2023";"           1";6402,7128906;170,7310486;104,7711334;20,2654133;26,346323;17,9385414;13,1338301;2023-01-01
"218";"        2023";"           2";6400,1542969;170,7042542;104,6708221;20,2465057;26,3286839;17,9283886;13,1228104;2023-02-01
"219";"        2023";"           3";6396,7807617;170,6655884;104,5553207;20,2245331;26,3058453;17,9164467;13,1095724;2023-03-01
"220";"        2023";"           4";6391,949707;170,6014862;104,4324265;20,2005558;26,2740898;17,9030533;13,0938635;2023-04-01
"221";"        2023";"           5";6387,8496094;170,5552216;104,2887726;20,1732826;26,2463856;17,8882103;13,0775471;2023-05-01
"222";"        2023";"           6";6384,7509766;170,5225983;104,1668854;20,1503143;26,2252026;17,8758049;13,0641756;2023-06-01
"223";"        2023";"           7";6387,5737305;170,5740967;104,1675949;20,1517906;26,2421589;17,8773842;13,0679178;2023-07-01
"224";"        2023";"           8";6393,074707;170,6692352;104,1932983;20,1589432;26,2757683;17,8825951;13,0770407;2023-08-01
"225";"        2023";"           9";6397,1552734;170,7577362;104,1181946;20,1475925;26,2982311;17,8781147;13,0764875;2023-09-01
"226";"        2023";"          10";6423,6323242;171,234436;104,1455383;20,1648464;26,4559689;17,894558;13,1125717;2023-10-01
"227";"        2023";"          11";6430,1503906;171,3636322;104,0923691;20,1584816;26,4930229;17,8933029;13,1167526;2023-11-01
