kg/ha/month
 YEAR;Month;Ca;Mg;K;Na;Al;Si;P
        2005;           1;      0.0193039;      0.0216995;      0.0389445;      0.0055046;      0.1362144;      0.2103895;      0.0018429
        2005;           2;      0.0207636;      0.0223919;      0.0409573;      0.0058499;      0.1447366;      0.2226964;      0.0020898
        2005;           3;      0.0259340;      0.0286652;      0.0525794;      0.0072885;      0.1836478;      0.2830073;      0.0026772
        2005;           4;      0.0336584;      0.0400968;      0.0734593;      0.0094762;      0.2485240;      0.3849531;      0.0035849
        2005;           5;      0.0512995;      0.0641445;      0.1196600;      0.0142590;      0.3947619;      0.6127016;      0.0059497
        2005;           6;      0.0594677;      0.0851338;      0.1604477;      0.0159909;      0.5010000;      0.7843807;      0.0085255
        2005;           7;      0.0526040;      0.0851777;      0.1576149;      0.0131689;      0.4706464;      0.7460063;      0.0103302
        2005;           8;      0.0575164;      0.0949363;      0.1759118;      0.0143337;      0.5218617;      0.8280711;      0.0114993
        2005;           9;      0.0441946;      0.0708261;      0.1301357;      0.0109551;      0.3903603;      0.6191391;      0.0089074
        2005;          10;      0.0285822;      0.0421291;      0.0773020;      0.0073601;      0.2402114;      0.3785155;      0.0048908
        2005;          11;      0.0271317;      0.0317082;      0.0585455;      0.0074908;      0.1992036;      0.3081942;      0.0031620
        2005;          12;      0.0224518;      0.0241924;      0.0443182;      0.0063027;      0.1566077;      0.2409554;      0.0023040
        2006;           1;      0.0224369;      0.0239667;      0.0438441;      0.0063162;      0.1555324;      0.2391605;      0.0022632
        2006;           2;      0.0211151;      0.0227584;      0.0417064;      0.0059291;      0.1472498;      0.2265593;      0.0021719
        2006;           3;      0.0262170;      0.0288388;      0.0529120;      0.0073650;      0.1850656;      0.2851066;      0.0027167
        2006;           4;      0.0361635;      0.0423544;      0.0782970;      0.0101076;      0.2658472;      0.4111207;      0.0039761
        2006;           5;      0.0514043;      0.0647325;      0.1209933;      0.0142329;      0.3977365;      0.6175817;      0.0061024
        2006;           6;      0.0616138;      0.0844257;      0.1592041;      0.0168084;      0.5055971;      0.7889549;      0.0081101
        2006;           7;      0.0495876;      0.0805237;      0.1475256;      0.0120990;      0.4399684;      0.6990614;      0.0105355
        2006;           8;      0.0555416;      0.0908950;      0.1663367;      0.0133801;      0.4935803;      0.7851735;      0.0123213
        2006;           9;      0.0432350;      0.0688310;      0.1253978;      0.0104696;      0.3762390;      0.5977576;      0.0093711
        2006;          10;      0.0275636;      0.0408157;      0.0742308;      0.0069268;      0.2297788;      0.3629730;      0.0051896
        2006;          11;      0.0270572;      0.0319604;      0.0590219;      0.0074383;      0.1998204;      0.3094262;      0.0032455
        2006;          12;      0.0226327;      0.0244616;      0.0448572;      0.0063357;      0.1581878;      0.2434517;      0.0023679
        2007;           1;      0.0225230;      0.0241633;      0.0442600;      0.0063240;      0.1566462;      0.2409474;      0.0023096
        2007;           2;      0.0211540;      0.0228304;      0.0418473;      0.0059372;      0.1476590;      0.2272095;      0.0021823
        2007;           3;      0.0263361;      0.0292167;      0.0537147;      0.0073685;      0.1871032;      0.2884094;      0.0027973
        2007;           4;      0.0365249;      0.0433314;      0.0803510;      0.0101465;      0.2711591;      0.4196755;      0.0041634
        2007;           5;      0.0522815;      0.0671604;      0.1257777;      0.0143713;      0.4098935;      0.6373329;      0.0064944
        2007;           6;      0.0538821;      0.0804612;      0.1514503;      0.0143463;      0.4664180;      0.7324136;      0.0081314
        2007;           7;      0.0626124;      0.0937229;      0.1773854;      0.0168388;      0.5462942;      0.8570107;      0.0089760
        2007;           8;      0.0707929;      0.1077958;      0.2045117;      0.0189640;      0.6248702;      0.9812121;      0.0104579
        2007;           9;      0.0554352;      0.0804375;      0.1518458;      0.0149869;      0.4732670;      0.7411357;      0.0076678
        2007;          10;      0.0375686;      0.0459461;      0.0853171;      0.0104324;      0.2850200;      0.4418917;      0.0042794
        2007;          11;      0.0268240;      0.0317433;      0.0586218;      0.0073812;      0.1984247;      0.3072801;      0.0031950
        2007;          12;      0.0225557;      0.0246720;      0.0452865;      0.0062904;      0.1588380;      0.2446717;      0.0024206
        2008;           1;      0.0228648;      0.0246673;      0.0452598;      0.0063869;      0.1595821;      0.2455890;      0.0024301
        2008;           2;      0.0212877;      0.0229798;      0.0421466;      0.0059659;      0.1486261;      0.2287084;      0.0022183
        2008;           3;      0.0264623;      0.0291805;      0.0536193;      0.0074130;      0.1872158;      0.2884690;      0.0027907
        2008;           4;      0.0367725;      0.0428375;      0.0792370;      0.0102672;      0.2693907;      0.4164646;      0.0040725
        2008;           5;      0.0518776;      0.0638421;      0.1186078;      0.0144803;      0.3935946;      0.6104591;      0.0059138
        2008;           6;      0.0595790;      0.0862281;      0.1621897;      0.0158553;      0.5034237;      0.7892849;      0.0090569
        2008;           7;      0.0552319;      0.0886233;      0.1651378;      0.0140846;      0.4947617;      0.7825695;      0.0101662
        2008;           8;      0.0609019;      0.0995888;      0.1859144;      0.0154727;      0.5531603;      0.8758141;      0.0114179
        2008;           9;      0.0469384;      0.0746067;      0.1383365;      0.0119134;      0.4162223;      0.6584852;      0.0087398
        2008;          10;      0.0321102;      0.0458012;      0.0845516;      0.0084057;      0.2654175;      0.4168611;      0.0051382
        2008;          11;      0.0249761;      0.0319232;      0.0587850;      0.0066909;      0.1926047;      0.3002238;      0.0035074
        2008;          12;      0.0222936;      0.0250332;      0.0459944;      0.0061656;      0.1594081;      0.2460594;      0.0025346
        2009;           1;      0.0226661;      0.0247160;      0.0453721;      0.0063162;      0.1592602;      0.2452837;      0.0024475
        2009;           2;      0.0213500;      0.0233292;      0.0428496;      0.0059533;      0.1502128;      0.2313668;      0.0023017
        2009;           3;      0.0267726;      0.0297124;      0.0546875;      0.0074647;      0.1902220;      0.2932543;      0.0029132
        2009;           4;      0.0369275;      0.0433436;      0.0803268;      0.0102712;      0.2721016;      0.4208573;      0.0041828
        2009;           5;      0.0539051;      0.0686098;      0.1284835;      0.0147825;      0.4195015;      0.6520184;      0.0068102
        2009;           6;      0.0607751;      0.0812213;      0.1529897;      0.0167162;      0.4908456;      0.7645873;      0.0075984
        2009;           7;      0.0665016;      0.0889399;      0.1668969;      0.0185054;      0.5370040;      0.8363948;      0.0077665
        2009;           8;      0.0736065;      0.0997967;      0.1870815;      0.0205053;      0.5986245;      0.9332682;      0.0086453
        2009;           9;      0.0537951;      0.0720679;      0.1333438;      0.0150450;      0.4306040;      0.6715672;      0.0061500
        2009;          10;      0.0376766;      0.0458869;      0.0852218;      0.0104528;      0.2849295;      0.4416613;      0.0043253
        2009;          11;      0.0269790;      0.0321709;      0.0594072;      0.0073860;      0.2002183;      0.3103025;      0.0033266
        2009;          12;      0.0226127;      0.0250047;      0.0459318;      0.0062733;      0.1601909;      0.2469881;      0.0025185
        2010;           1;      0.0227097;      0.0248761;      0.0456811;      0.0063149;      0.1599707;      0.2464734;      0.0024891
        2010;           2;      0.0212385;      0.0235800;      0.0433454;      0.0058913;      0.1508451;      0.2326309;      0.0023734
        2010;           3;      0.0266271;      0.0299901;      0.0552530;      0.0073896;      0.1909256;      0.2946656;      0.0029884
        2010;           4;      0.0372368;      0.0443037;      0.0822507;      0.0102924;      0.2767998;      0.4285580;      0.0043900
        2010;           5;      0.0536335;      0.0695777;      0.1303460;      0.0146037;      0.4221172;      0.6570569;      0.0070808
        2010;           6;      0.0640024;      0.0881264;      0.1660043;      0.0172554;      0.5244009;      0.8191726;      0.0090660
        2010;           7;      0.0661739;      0.0977526;      0.1846412;      0.0176793;      0.5693714;      0.8931285;      0.0098942
        2010;           8;      0.0739271;      0.1072988;      0.2038427;      0.0201413;      0.6341751;      0.9921731;      0.0098848
        2010;           9;      0.0577788;      0.0830095;      0.1565737;      0.0155828;      0.4888495;      0.7653069;      0.0081332
        2010;          10;      0.0368544;      0.0483071;      0.0897985;      0.0099392;      0.2906925;      0.4532740;      0.0050635
        2010;          11;      0.0270448;      0.0323503;      0.0597299;      0.0073849;      0.2009222;      0.3115070;      0.0033921
        2010;          12;      0.0226281;      0.0250987;      0.0461094;      0.0062692;      0.1605634;      0.2476285;      0.0025440
        2011;           1;      0.0228046;      0.0250651;      0.0460414;      0.0063247;      0.1608865;      0.2479720;      0.0025469
        2011;           2;      0.0214744;      0.0235583;      0.0432929;      0.0059705;      0.1513967;      0.2332798;      0.0023636
        2011;           3;      0.0268773;      0.0299957;      0.0552460;      0.0074718;      0.1916004;      0.2955167;      0.0029839
        2011;           4;      0.0376417;      0.0445973;      0.0828012;      0.0103957;      0.2789432;      0.4317852;      0.0044645
        2011;           5;      0.0547473;      0.0683221;      0.1278252;      0.0150830;      0.4205497;      0.6527826;      0.0067255
        2011;           6;      0.0638309;      0.0868743;      0.1637200;      0.0173173;      0.5199391;      0.8113418;      0.0087123
        2011;           7;      0.0591129;      0.0928876;      0.1736935;      0.0152165;      0.5232270;      0.8260154;      0.0105305
        2011;           8;      0.0663618;      0.1055567;      0.1989105;      0.0173183;      0.5975929;      0.9425736;      0.0111799
        2011;           9;      0.0515163;      0.0792783;      0.1486930;      0.0135187;      0.4529166;      0.7132015;      0.0083566
        2011;          10;      0.0346985;      0.0475469;      0.0881695;      0.0092307;      0.2807457;      0.4393408;      0.0051366
        2011;          11;      0.0258894;      0.0322554;      0.0594761;      0.0069852;      0.1967786;      0.3060941;      0.0034927
        2011;          12;      0.0224340;      0.0251817;      0.0462692;      0.0061935;      0.1602697;      0.2474107;      0.0025836
        2012;           1;      0.0228063;      0.0250913;      0.0460910;      0.0063228;      0.1609847;      0.2481434;      0.0025537
        2012;           2;      0.0214498;      0.0237836;      0.0437266;      0.0059379;      0.1521208;      0.2346059;      0.0024326
        2012;           3;      0.0270057;      0.0302015;      0.0556435;      0.0074918;      0.1926974;      0.2972759;      0.0030419
        2012;           4;      0.0374650;      0.0447179;      0.0830522;      0.0103260;      0.2789291;      0.4319945;      0.0045007
        2012;           5;      0.0539080;      0.0692760;      0.1297663;      0.0147098;      0.4217388;      0.6560342;      0.0070266
        2012;           6;      0.0622274;      0.0874870;      0.1647221;      0.0166831;      0.5164269;      0.8079546;      0.0090955
        2012;           7;      0.0604394;      0.0945705;      0.1765503;      0.0154767;      0.5318206;      0.8397906;      0.0110171
        2012;           8;      0.0615496;      0.1004432;      0.1879568;      0.0157400;      0.5598977;      0.8858659;      0.0112537
        2012;           9;      0.0465070;      0.0740635;      0.1371703;      0.0117681;      0.4124464;      0.6527547;      0.0087532
        2012;          10;      0.0356456;      0.0481504;      0.0892217;      0.0094515;      0.2849320;      0.4456572;      0.0053838
        2012;          11;      0.0270626;      0.0325406;      0.0600636;      0.0073632;      0.2014631;      0.3125230;      0.0034739
        2012;          12;      0.0227782;      0.0253485;      0.0465750;      0.0062898;      0.1618024;      0.2496402;      0.0026222
        2013;           1;      0.0227756;      0.0250282;      0.0459720;      0.0063192;      0.1606798;      0.2476446;      0.0025361
        2013;           2;      0.0212131;      0.0237491;      0.0436673;      0.0058636;      0.1513429;      0.2335662;      0.0024290
        2013;           3;      0.0262576;      0.0304489;      0.0561359;      0.0072166;      0.1914468;      0.2961616;      0.0031453
        2013;           4;      0.0362280;      0.0451303;      0.0838636;      0.0098683;      0.2767734;      0.4300331;      0.0046850
        2013;           5;      0.0513753;      0.0690887;      0.1293533;      0.0138281;      0.4129578;      0.6446025;      0.0072608
        2013;           6;      0.0592003;      0.0862160;      0.1619446;      0.0156578;      0.5010066;      0.7861549;      0.0092966
        2013;           7;      0.0526455;      0.0841333;      0.1541665;      0.0128082;      0.4604458;      0.7311697;      0.0113725
        2013;           8;      0.0561710;      0.0918916;      0.1684299;      0.0135858;      0.4997694;      0.7947315;      0.0123330
        2013;           9;      0.0536250;      0.0818148;      0.1516791;      0.0135534;      0.4596344;      0.7258654;      0.0102611
        2013;          10;      0.0344948;      0.0477889;      0.0882339;      0.0090213;      0.2788939;      0.4373510;      0.0055767
        2013;          11;      0.0252287;      0.0321747;      0.0591980;      0.0067304;      0.1938366;      0.3022090;      0.0036312
        2013;          12;      0.0215021;      0.0253727;      0.0465744;      0.0058455;      0.1578598;      0.2447031;      0.0027386
        2014;           1;      0.0221546;      0.0254319;      0.0467116;      0.0060598;      0.1600766;      0.2476106;      0.0027162
        2014;           2;      0.0213450;      0.0239911;      0.0441151;      0.0058794;      0.1524961;      0.2354546;      0.0025048
        2014;           3;      0.0267032;      0.0306073;      0.0564255;      0.0073470;      0.1932401;      0.2987034;      0.0031786
        2014;           4;      0.0369801;      0.0451375;      0.0838745;      0.0101175;      0.2789860;      0.4328325;      0.0046558
        2014;           5;      0.0527128;      0.0702506;      0.1315226;      0.0141966;      0.4210681;      0.6569042;      0.0074274
        2014;           6;      0.0586024;      0.0850895;      0.1599243;      0.0155406;      0.4954924;      0.7772081;      0.0090775
        2014;           7;      0.0642620;      0.0964177;      0.1820237;      0.0171055;      0.5584934;      0.8770257;      0.0097895
        2014;           8;      0.0718162;      0.1084549;      0.2057918;      0.0192723;      0.6304159;      0.9893762;      0.0105124
        2014;           9;      0.0554249;      0.0809914;      0.1527877;      0.0149182;      0.4746221;      0.7437889;      0.0078750
        2014;          10;      0.0346845;      0.0476879;      0.0881592;      0.0091121;      0.2795194;      0.4379720;      0.0054874
        2014;          11;      0.0259367;      0.0325034;      0.0598614;      0.0069504;      0.1972849;      0.3071544;      0.0036438
        2014;          12;      0.0222739;      0.0255878;      0.0469965;      0.0060864;      0.1609503;      0.2489901;      0.0027494
        2015;           1;      0.0222447;      0.0254347;      0.0467203;      0.0060904;      0.1603689;      0.2479851;      0.0027101
        2015;           2;      0.0210184;      0.0241208;      0.0443407;      0.0057471;      0.1518285;      0.2348414;      0.0025891
