kg/ha/month
 YEAR;Month;Ca;Mg;K;Na;Al;Si;P
        2012;           5;      0.0641507;      0.0789252;      0.1465094;      0.0179178;      0.4858033;      0.7535507;      0.0073400
        2012;           6;      0.0762534;      0.0985285;      0.1830299;      0.0212887;      0.5950180;      0.9258729;      0.0089637
        2012;           7;      0.0927954;      0.1256607;      0.2377083;      0.0254174;      0.7561404;      1.1786212;      0.0120555
        2012;           8;      0.0741283;      0.1212587;      0.2241394;      0.0182483;      0.6641631;      1.0543981;      0.0155501
        2012;           9;      0.0548236;      0.0869498;      0.1617875;      0.0140750;      0.4880072;      0.7711981;      0.0097362
        2012;          10;      0.0428455;      0.0518242;      0.0962240;      0.0117910;      0.3218214;      0.4988692;      0.0051820
        2012;          11;      0.0305430;      0.0346605;      0.0638909;      0.0084258;      0.2197418;      0.3394065;      0.0035727
        2012;          12;      0.0257415;      0.0279716;      0.0513335;      0.0071301;      0.1801807;      0.2775438;      0.0028938
        2013;           1;      0.0262797;      0.0288625;      0.0530009;      0.0072707;      0.1851731;      0.2854371;      0.0029821
        2013;           2;      0.0238897;      0.0255131;      0.0466670;      0.0067273;      0.1655526;      0.2545649;      0.0024065
        2013;           3;      0.0308487;      0.0338829;      0.0622313;      0.0086482;      0.2176614;      0.3352948;      0.0032370
        2013;           4;      0.0445662;      0.0521387;      0.0963666;      0.0124654;      0.3270664;      0.5057756;      0.0049058
        2013;           5;      0.0628647;      0.0777581;      0.1441416;      0.0175745;      0.4772700;      0.7406333;      0.0071683
        2013;           6;      0.0668302;      0.0916133;      0.1676317;      0.0186793;      0.5357205;      0.8379695;      0.0080269
        2013;           7;      0.0794827;      0.1227119;      0.2304169;      0.0206269;      0.6970233;      1.0984540;      0.0137572
        2013;           8;      0.0872550;      0.1353568;      0.2566931;      0.0231886;      0.7782043;      1.2238227;      0.0134999
        2013;           9;      0.0758697;      0.0987038;      0.1856756;      0.0208800;      0.6006003;      0.9342149;      0.0094847
        2013;          10;      0.0425034;      0.0517860;      0.0961628;      0.0116976;      0.3209030;      0.4976544;      0.0051332
        2013;          11;      0.0295393;      0.0347853;      0.0641169;      0.0080726;      0.2171487;      0.3363632;      0.0036721
        2013;          12;      0.0253132;      0.0273659;      0.0501889;      0.0070558;      0.1768918;      0.2722977;      0.0027189
        2014;           1;      0.0259734;      0.0291061;      0.0534481;      0.0071373;      0.1850154;      0.2856767;      0.0030867
        2014;           2;      0.0245044;      0.0271922;      0.0499662;      0.0067528;      0.1736116;      0.2678459;      0.0028626
        2014;           3;      0.0316744;      0.0352728;      0.0649812;      0.0087814;      0.2253388;      0.3475544;      0.0035831
        2014;           4;      0.0456916;      0.0533497;      0.0988588;      0.0127280;      0.3353153;      0.5184485;      0.0051504
        2014;           5;      0.0625964;      0.0776046;      0.1435696;      0.0175160;      0.4750548;      0.7374363;      0.0071315
        2014;           6;      0.0752601;      0.0977399;      0.1815848;      0.0210132;      0.5895835;      0.9176615;      0.0088242
        2014;           7;      0.0891648;      0.1259508;      0.2385201;      0.0241708;      0.7470279;      1.1677033;      0.0123227
        2014;           8;      0.0690413;      0.1127539;      0.2057051;      0.0164155;      0.6095578;      0.9705166;      0.0159293
        2014;           9;      0.0645895;      0.0936795;      0.1767897;      0.0174750;      0.5514482;      0.8635218;      0.0088762
        2014;          10;      0.0406061;      0.0524442;      0.0973346;      0.0109687;      0.3170666;      0.4939823;      0.0055071
        2014;          11;      0.0297871;      0.0349381;      0.0643964;      0.0081378;      0.2183484;      0.3381478;      0.0037121
        2014;          12;      0.0255559;      0.0280856;      0.0515479;      0.0070545;      0.1800110;      0.2775377;      0.0029410
        2015;           1;      0.0261995;      0.0281489;      0.0516230;      0.0073215;      0.1823919;      0.2806181;      0.0027717
        2015;           2;      0.0243237;      0.0271876;      0.0499564;      0.0066898;      0.1730331;      0.2671079;      0.0028791
        2015;           3;      0.0311118;      0.0339918;      0.0624307;      0.0087221;      0.2187364;      0.3368399;      0.0032675
        2015;           4;      0.0448792;      0.0524850;      0.0970896;      0.0125389;      0.3294544;      0.5094423;      0.0049703
        2015;           5;      0.0645896;      0.0800397;      0.1491640;      0.0179824;      0.4932147;      0.7651585;      0.0074723
        2015;           6;      0.0718609;      0.1065921;      0.2003066;      0.0189200;      0.6153711;      0.9668018;      0.0115724
        2015;           7;      0.0679630;      0.1095453;      0.2027389;      0.0169256;      0.6044770;      0.9582206;      0.0136820
        2015;           8;      0.0919126;      0.1370409;      0.2604621;      0.0247755;      0.8008640;      1.2555239;      0.0131656
        2015;           9;      0.0715380;      0.0941957;      0.1770473;      0.0197900;      0.5719371;      0.8900514;      0.0086155
        2015;          10;      0.0402968;      0.0520197;      0.0965732;      0.0109063;      0.3148351;      0.4904198;      0.0053991
        2015;          11;      0.0292849;      0.0349999;      0.0644753;      0.0079526;      0.2168667;      0.3363805;      0.0037898
        2015;          12;      0.0257145;      0.0281193;      0.0516094;      0.0071034;      0.1805791;      0.2783139;      0.0029456
