kg/ha/month
 YEAR;Month;Ca;Mg;K;Na;Al;Si;P
        2011;           3;      0.0040222;      0.0038718;      0.0023674;      0.0019615;      0.0154156;      0.0321183;      0.0004501
        2011;           4;      0.0047805;      0.0045966;      0.0028042;      0.0023035;      0.0181964;      0.0379801;      0.0005390
        2011;           5;      0.0062745;      0.0061444;      0.0037740;      0.0029425;      0.0239888;      0.0500623;      0.0007205
        2011;           6;      0.0079257;      0.0077354;      0.0047512;      0.0036933;      0.0302103;      0.0630679;      0.0009137
        2011;           7;      0.0101284;      0.0098111;      0.0060013;      0.0047168;      0.0384879;      0.0803620;      0.0011620
        2011;           8;      0.0096607;      0.0096793;      0.0060598;      0.0044328;      0.0378420;      0.0784572;      0.0011422
        2011;           9;      0.0088515;      0.0089643;      0.0056344;      0.0040260;      0.0348905;      0.0722503;      0.0010608
        2011;          10;      0.0065982;      0.0066902;      0.0042018;      0.0030389;      0.0261565;      0.0540870;      0.0007886
        2011;          11;      0.0056938;      0.0055476;      0.0034197;      0.0027131;      0.0219825;      0.0457034;      0.0006547
        2011;          12;      0.0047124;      0.0045261;      0.0027702;      0.0022895;      0.0180833;      0.0376333;      0.0005348
        2012;           1;      0.0040424;      0.0038581;      0.0023527;      0.0019843;      0.0154540;      0.0321933;      0.0004534
        2012;           2;      0.0036599;      0.0034939;      0.0021295;      0.0017947;      0.0139749;      0.0291259;      0.0004098
        2012;           3;      0.0041699;      0.0039869;      0.0024288;      0.0020368;      0.0158914;      0.0331475;      0.0004662
        2012;           4;      0.0048173;      0.0046254;      0.0028197;      0.0023224;      0.0183180;      0.0382407;      0.0005430
        2012;           5;      0.0066888;      0.0064803;      0.0039644;      0.0031589;      0.0254335;      0.0531169;      0.0007642
        2012;           6;      0.0078105;      0.0076475;      0.0047104;      0.0036407;      0.0299118;      0.0623649;      0.0009032
        2012;           7;      0.0099795;      0.0096967;      0.0059483;      0.0046496;      0.0380945;      0.0794445;      0.0011473
        2012;           8;      0.0097635;      0.0097699;      0.0061167;      0.0044897;      0.0382651;      0.0793144;      0.0011518
        2012;           9;      0.0089621;      0.0090594;      0.0056947;      0.0040886;      0.0353375;      0.0731594;      0.0010708
        2012;          10;      0.0073570;      0.0073068;      0.0045474;      0.0034248;      0.0286702;      0.0595100;      0.0008617
        2012;          11;      0.0059339;      0.0057506;      0.0035286;      0.0028258;      0.0227332;      0.0473618;      0.0006792
        2012;          12;      0.0047163;      0.0045211;      0.0027582;      0.0022868;      0.0179842;      0.0375040;      0.0005318
        2013;           1;      0.0039747;      0.0038021;      0.0023203;      0.0019493;      0.0152059;      0.0316794;      0.0004448
        2013;           2;      0.0036147;      0.0034578;      0.0021099;      0.0017718;      0.0138237;      0.0288030;      0.0004046
        2013;           3;      0.0041946;      0.0040091;      0.0024447;      0.0020515;      0.0160188;      0.0333854;      0.0004707
        2013;           4;      0.0049042;      0.0047009;      0.0028676;      0.0023698;      0.0186890;      0.0389750;      0.0005552
        2013;           5;      0.0064365;      0.0062812;      0.0038668;      0.0030415;      0.0247306;      0.0515033;      0.0007405
        2013;           6;      0.0084881;      0.0082180;      0.0050319;      0.0039817;      0.0323680;      0.0675059;      0.0009752
        2013;           7;      0.0068486;      0.0071178;      0.0044876;      0.0030583;      0.0274346;      0.0566375;      0.0008464
        2013;           8;      0.0081409;      0.0084261;      0.0053199;      0.0036287;      0.0324836;      0.0671118;      0.0010039
        2013;           9;      0.0076750;      0.0079957;      0.0050365;      0.0033793;      0.0305957;      0.0632575;      0.0009566
        2013;          10;      0.0058186;      0.0060570;      0.0037956;      0.0025940;      0.0232434;      0.0480433;      0.0007182
        2013;          11;      0.0054839;      0.0054005;      0.0033579;      0.0026158;      0.0214922;      0.0445086;      0.0006359
        2013;          12;      0.0047360;      0.0045637;      0.0028058;      0.0023065;      0.0183554;      0.0380789;      0.0005425
        2014;           1;      0.0040738;      0.0038995;      0.0023900;      0.0020052;      0.0157438;      0.0326783;      0.0004633
        2014;           2;      0.0037843;      0.0035991;      0.0021914;      0.0018585;      0.0144489;      0.0300959;      0.0004265
        2014;           3;      0.0042678;      0.0040676;      0.0024761;      0.0020880;      0.0162582;      0.0339012;      0.0004790
        2014;           4;      0.0048207;      0.0046316;      0.0028278;      0.0023268;      0.0183837;      0.0383409;      0.0005451
        2014;           5;      0.0070160;      0.0067527;      0.0041182;      0.0033250;      0.0265981;      0.0555644;      0.0008006
        2014;           6;      0.0083269;      0.0080825;      0.0049566;      0.0039016;      0.0317565;      0.0662472;      0.0009575
        2014;           7;      0.0103445;      0.0100483;      0.0061535;      0.0048061;      0.0395312;      0.0824021;      0.0011893
        2014;           8;      0.0106339;      0.0105216;      0.0065501;      0.0049280;      0.0414435;      0.0859853;      0.0012354
        2014;           9;      0.0097426;      0.0097255;      0.0060894;      0.0044992;      0.0382443;      0.0792193;      0.0011435
        2014;          10;      0.0075615;      0.0074893;      0.0046672;      0.0035437;      0.0295927;      0.0613260;      0.0008830
        2014;          11;      0.0060043;      0.0058169;      0.0035733;      0.0028653;      0.0230748;      0.0480191;      0.0006889
        2014;          12;      0.0047426;      0.0045473;      0.0027779;      0.0023026;      0.0181371;      0.0377833;      0.0005368
        2015;           1;      0.0040408;      0.0038578;      0.0023541;      0.0019844;      0.0154678;      0.0322082;      0.0004540
        2015;           2;      0.0037067;      0.0035321;      0.0021514;      0.0018188;      0.0141446;      0.0294781;      0.0004158
        2015;           3;      0.0041774;      0.0039957;      0.0024392;      0.0020442;      0.0159845;      0.0332933;      0.0004697
        2015;           4;      0.0048616;      0.0046699;      0.0028542;      0.0023500;      0.0185856;      0.0387256;      0.0005515
        2015;           5;      0.0065940;      0.0064140;      0.0039438;      0.0031228;      0.0253072;      0.0527059;      0.0007578
        2015;           6;      0.0086754;      0.0083830;      0.0051226;      0.0040667;      0.0330388;      0.0689187;      0.0009963
        2015;           7;      0.0084457;      0.0084436;      0.0052927;      0.0039239;      0.0332922;      0.0688816;      0.0009940
        2015;           8;      0.0092594;      0.0093605;      0.0058953;      0.0042424;      0.0366611;      0.0758034;      0.0011041
        2015;           9;      0.0087084;      0.0088550;      0.0055838;      0.0039637;      0.0345426;      0.0714103;      0.0010472
        2015;          10;      0.0065881;      0.0066875;      0.0042101;      0.0030433;      0.0262339;      0.0541747;      0.0007878
        2015;          11;      0.0058489;      0.0056768;      0.0034897;      0.0027880;      0.0224847;      0.0467962;      0.0006709
        2015;          12;      0.0047442;      0.0045435;      0.0027702;      0.0023007;      0.0180758;      0.0377013;      0.0005349
