kg/ha/month
 YEAR;Month;Ca;Mg;K;Na;Al;Si;P
        2005;           1;      0.0028160;      0.0027157;      0.0016689;      0.0013983;      0.0109348;      0.0226981;      0.0003130
        2005;           2;      0.0029535;      0.0028013;      0.0017049;      0.0014640;      0.0112888;      0.0235059;      0.0003304
        2005;           3;      0.0037450;      0.0035458;      0.0021519;      0.0018409;      0.0142349;      0.0296808;      0.0004214
        2005;           4;      0.0049467;      0.0047420;      0.0028912;      0.0023762;      0.0188198;      0.0392610;      0.0005626
        2005;           5;      0.0073629;      0.0071450;      0.0043788;      0.0034519;      0.0280361;      0.0585180;      0.0008459
        2005;           6;      0.0097374;      0.0094283;      0.0057597;      0.0045142;      0.0368796;      0.0770838;      0.0011152
        2005;           7;      0.0102033;      0.0101044;      0.0062851;      0.0046955;      0.0395597;      0.0822138;      0.0011888
        2005;           8;      0.0143296;      0.0138926;      0.0084495;      0.0065162;      0.0539018;      0.1129218;      0.0016297
        2005;           9;      0.0112011;      0.0108790;      0.0066529;      0.0051570;      0.0425006;      0.0888011;      0.0012813
        2005;          10;      0.0068812;      0.0065966;      0.0040064;      0.0032471;      0.0260878;      0.0544552;      0.0007909
        2005;          11;      0.0042510;      0.0040805;      0.0024949;      0.0020599;      0.0162752;      0.0338925;      0.0004826
        2005;          12;      0.0032788;      0.0031169;      0.0018994;      0.0016235;      0.0125507;      0.0261273;      0.0003666
        2006;           1;      0.0030102;      0.0028645;      0.0017460;      0.0014965;      0.0115319;      0.0240103;      0.0003336
        2006;           2;      0.0027303;      0.0026220;      0.0016032;      0.0013482;      0.0104997;      0.0218552;      0.0003024
        2006;           3;      0.0035020;      0.0033474;      0.0020404;      0.0017178;      0.0133721;      0.0278769;      0.0003906
        2006;           4;      0.0047461;      0.0045711;      0.0027897;      0.0022718;      0.0180448;      0.0376771;      0.0005376
        2006;           5;      0.0069654;      0.0068018;      0.0041734;      0.0032433;      0.0265025;      0.0553667;      0.0008022
        2006;           6;      0.0086488;      0.0084953;      0.0052411;      0.0039877;      0.0330908;      0.0690217;      0.0010038
        2006;           7;      0.0094702;      0.0094609;      0.0058908;      0.0043010;      0.0366393;      0.0762421;      0.0011198
        2006;           8;      0.0110256;      0.0110257;      0.0068634;      0.0049651;      0.0425047;      0.0885473;      0.0013065
        2006;           9;      0.0092032;      0.0091578;      0.0056848;      0.0041834;      0.0354281;      0.0738194;      0.0010838
        2006;          10;      0.0056607;      0.0055620;      0.0034370;      0.0026632;      0.0218623;      0.0454794;      0.0006548
        2006;          11;      0.0040905;      0.0039490;      0.0024209;      0.0019780;      0.0157082;      0.0327016;      0.0004637
        2006;          12;      0.0032020;      0.0030557;      0.0018661;      0.0015848;      0.0122921;      0.0255774;      0.0003574
        2007;           1;      0.0030251;      0.0028764;      0.0017534;      0.0015047;      0.0115929;      0.0241311;      0.0003359
        2007;           2;      0.0029171;      0.0027701;      0.0016855;      0.0014448;      0.0111366;      0.0232046;      0.0003246
        2007;           3;      0.0035868;      0.0034163;      0.0020800;      0.0017620;      0.0136804;      0.0285162;      0.0004014
        2007;           4;      0.0048071;      0.0046247;      0.0028239;      0.0023052;      0.0183058;      0.0381946;      0.0005457
        2007;           5;      0.0071874;      0.0069923;      0.0042867;      0.0033593;      0.0273392;      0.0570988;      0.0008262
        2007;           6;      0.0092121;      0.0089686;      0.0055006;      0.0042621;      0.0349801;      0.0730890;      0.0010602
        2007;           7;      0.0095556;      0.0095432;      0.0059520;      0.0043568;      0.0371001;      0.0771132;      0.0011279
        2007;           8;      0.0113450;      0.0113075;      0.0070425;      0.0051444;      0.0438317;      0.0912294;      0.0013353
        2007;           9;      0.0096356;      0.0095279;      0.0059067;      0.0044145;      0.0370769;      0.0772297;      0.0011248
        2007;          10;      0.0060555;      0.0058900;      0.0036240;      0.0028665;      0.0232749;      0.0484458;      0.0006971
        2007;          11;      0.0041976;      0.0040389;      0.0024770;      0.0020371;      0.0161708;      0.0336102;      0.0004791
        2007;          12;      0.0033472;      0.0031761;      0.0019352;      0.0016585;      0.0128258;      0.0266803;      0.0003768
        2008;           1;      0.0030665;      0.0029106;      0.0017732;      0.0015260;      0.0117455;      0.0244460;      0.0003415
        2008;           2;      0.0029219;      0.0027744;      0.0016884;      0.0014475;      0.0111597;      0.0232485;      0.0003255
        2008;           3;      0.0035392;      0.0033785;      0.0020596;      0.0017380;      0.0135226;      0.0281784;      0.0003959
        2008;           4;      0.0046102;      0.0044652;      0.0027343;      0.0022035;      0.0176173;      0.0367431;      0.0005236
        2008;           5;      0.0070352;      0.0068643;      0.0042092;      0.0032763;      0.0267425;      0.0558818;      0.0008096
        2008;           6;      0.0091526;      0.0089173;      0.0054666;      0.0042251;      0.0346821;      0.0725211;      0.0010542
        2008;           7;      0.0102189;      0.0100926;      0.0062565;      0.0046896;      0.0393451;      0.0819312;      0.0011902
        2008;           8;      0.0118083;      0.0116945;      0.0072586;      0.0053771;      0.0454194;      0.0946266;      0.0013779
        2008;           9;      0.0098855;      0.0097363;      0.0060222;      0.0045393;      0.0379312;      0.0790574;      0.0011487
        2008;          10;      0.0061044;      0.0059307;      0.0036466;      0.0028908;      0.0234449;      0.0488060;      0.0007024
        2008;          11;      0.0043642;      0.0041801;      0.0025550;      0.0021174;      0.0167444;      0.0348300;      0.0004985
        2008;          12;      0.0033256;      0.0031610;      0.0019291;      0.0016484;      0.0127798;      0.0265631;      0.0003751
        2009;           1;      0.0030836;      0.0029269;      0.0017849;      0.0015355;      0.0118371;      0.0246156;      0.0003450
        2009;           2;      0.0028504;      0.0027219;      0.0016648;      0.0014133;      0.0109760;      0.0228157;      0.0003191
        2009;           3;      0.0036008;      0.0034303;      0.0020901;      0.0017699;      0.0137552;      0.0286559;      0.0004040
        2009;           4;      0.0048503;      0.0046590;      0.0028419;      0.0023266;      0.0184443;      0.0384953;      0.0005504
        2009;           5;      0.0074947;      0.0072539;      0.0044358;      0.0035139;      0.0284425;      0.0594182;      0.0008593
        2009;           6;      0.0092370;      0.0090072;      0.0055320;      0.0042739;      0.0351526;      0.0734057;      0.0010645
        2009;           7;      0.0107470;      0.0105708;      0.0065436;      0.0049573;      0.0414420;      0.0862316;      0.0012417
        2009;           8;      0.0130262;      0.0127700;      0.0078728;      0.0059672;      0.0498585;      0.1039673;      0.0014943
        2009;           9;      0.0106741;      0.0104339;      0.0064233;      0.0049242;      0.0408524;      0.0851669;      0.0012271
        2009;          10;      0.0065728;      0.0063380;      0.0038747;      0.0031133;      0.0251328;      0.0523497;      0.0007559
        2009;          11;      0.0043327;      0.0041503;      0.0025363;      0.0021017;      0.0166033;      0.0345529;      0.0004938
        2009;          12;      0.0033153;      0.0031496;      0.0019205;      0.0016428;      0.0127148;      0.0264461;      0.0003728
        2010;           1;      0.0030991;      0.0029375;      0.0017888;      0.0015427;      0.0118670;      0.0246957;      0.0003460
        2010;           2;      0.0029425;      0.0027925;      0.0017001;      0.0014584;      0.0112496;      0.0234244;      0.0003288
        2010;           3;      0.0035670;      0.0034028;      0.0020750;      0.0017528;      0.0136387;      0.0284096;      0.0003999
        2010;           4;      0.0047663;      0.0045921;      0.0028061;      0.0022844;      0.0181666;      0.0378992;      0.0005411
        2010;           5;      0.0073660;      0.0071409;      0.0043673;      0.0034461;      0.0279239;      0.0583667;      0.0008445
        2010;           6;      0.0089630;      0.0087906;      0.0054163;      0.0041325;      0.0342214;      0.0714197;      0.0010388
        2010;           7;      0.0109797;      0.0107289;      0.0065962;      0.0050483;      0.0417657;      0.0872399;      0.0012656
        2010;           8;      0.0120542;      0.0119437;      0.0074314;      0.0055182;      0.0466815;      0.0970558;      0.0013999
        2010;           9;      0.0101232;      0.0099766;      0.0061861;      0.0046714;      0.0391302;      0.0813712;      0.0011722
        2010;          10;      0.0062733;      0.0060925;      0.0037495;      0.0029771;      0.0242093;      0.0503117;      0.0007234
        2010;          11;      0.0044344;      0.0042392;      0.0025868;      0.0021506;      0.0169709;      0.0353233;      0.0005062
        2010;          12;      0.0033371;      0.0031669;      0.0019294;      0.0016533;      0.0127812;      0.0265931;      0.0003751
        2011;           1;      0.0030956;      0.0029334;      0.0017855;      0.0015406;      0.0118419;      0.0246519;      0.0003451
        2011;           2;      0.0029366;      0.0027858;      0.0016943;      0.0014548;      0.0112055;      0.0233485;      0.0003271
        2011;           3;      0.0035069;      0.0033527;      0.0020442;      0.0017205;      0.0133981;      0.0279261;      0.0003914
        2011;           4;      0.0047016;      0.0045352;      0.0027687;      0.0022478;      0.0178780;      0.0373343;      0.0005322
        2011;           5;      0.0070592;      0.0068785;      0.0042095;      0.0032830;      0.0267395;      0.0559359;      0.0008107
        2011;           6;      0.0091688;      0.0089182;      0.0054522;      0.0042225;      0.0345580;      0.0723807;      0.0010541
        2011;           7;      0.0109186;      0.0106421;      0.0065245;      0.0050138;      0.0413177;      0.0864331;      0.0012564
        2011;           8;      0.0110899;      0.0110803;      0.0068964;      0.0049999;      0.0427485;      0.0890528;      0.0013123
        2011;           9;      0.0093079;      0.0092476;      0.0057399;      0.0042407;      0.0358380;      0.0746603;      0.0010937
        2011;          10;      0.0058277;      0.0056991;      0.0035149;      0.0027498;      0.0224508;      0.0467208;      0.0006723
        2011;          11;      0.0041804;      0.0040219;      0.0024655;      0.0020279;      0.0160844;      0.0334456;      0.0004764
        2011;          12;      0.0032777;      0.0031204;      0.0019058;      0.0016246;      0.0126023;      0.0261963;      0.0003687
        2012;           1;      0.0030310;      0.0028825;      0.0017581;      0.0015081;      0.0116281;      0.0241948;      0.0003372
        2012;           2;      0.0029109;      0.0027654;      0.0016833;      0.0014418;      0.0111199;      0.0231659;      0.0003240
        2012;           3;      0.0034709;      0.0033234;      0.0020273;      0.0017016;      0.0132673;      0.0276546;      0.0003869
        2012;           4;      0.0047603;      0.0045817;      0.0027940;      0.0022779;      0.0180744;      0.0377541;      0.0005386
        2012;           5;      0.0073731;      0.0071396;      0.0043601;      0.0034468;      0.0278776;      0.0583158;      0.0008440
        2012;           6;      0.0087842;      0.0086145;      0.0052992;      0.0040380;      0.0334165;      0.0698235;      0.0010182
        2012;           7;      0.0106964;      0.0104745;      0.0064496;      0.0049141;      0.0407629;      0.0851088;      0.0012358
        2012;           8;      0.0114644;      0.0114033;      0.0070924;      0.0052020;      0.0441965;      0.0920394;      0.0013463
        2012;           9;      0.0094596;      0.0093818;      0.0058251;      0.0043256;      0.0364732;      0.0759400;      0.0011082
        2012;          10;      0.0059791;      0.0058335;      0.0035964;      0.0028281;      0.0230435;      0.0479358;      0.0006895
        2012;          11;      0.0042529;      0.0040838;      0.0024977;      0.0020610;      0.0162915;      0.0339214;      0.0004829
        2012;          12;      0.0032334;      0.0030800;      0.0018784;      0.0016002;      0.0123861;      0.0257862;      0.0003606
        2013;           1;      0.0030208;      0.0028727;      0.0017511;      0.0015024;      0.0115755;      0.0240962;      0.0003353
        2013;           2;      0.0029042;      0.0027600;      0.0016804;      0.0014385;      0.0110976;      0.0231182;      0.0003233
        2013;           3;      0.0036080;      0.0034336;      0.0020897;      0.0017727;      0.0137545;      0.0286721;      0.0004040
        2013;           4;      0.0048930;      0.0046943;      0.0028618;      0.0023482;      0.0185962;      0.0388139;      0.0005554
        2013;           5;      0.0071686;      0.0069751;      0.0042779;      0.0033521;      0.0272915;      0.0569831;      0.0008244
        2013;           6;      0.0091945;      0.0089570;      0.0054970;      0.0042548;      0.0349519;      0.0730072;      0.0010587
        2013;           7;      0.0098439;      0.0097823;      0.0060862;      0.0045033;      0.0380896;      0.0792274;      0.0011548
        2013;           8;      0.0116128;      0.0115302;      0.0071665;      0.0052790;      0.0447420;      0.0931820;      0.0013599
        2013;           9;      0.0097472;      0.0096205;      0.0059578;      0.0044702;      0.0374548;      0.0780406;      0.0011354
        2013;          10;      0.0063291;      0.0061461;      0.0037797;      0.0030002;      0.0243399;      0.0506436;      0.0007286
        2013;          11;      0.0044008;      0.0042266;      0.0025899;      0.0021353;      0.0169905;      0.0352736;      0.0005057
        2013;          12;      0.0034514;      0.0032754;      0.0019970;      0.0017071;      0.0132932;      0.0275929;      0.0003948
        2014;           1;      0.0032239;      0.0030479;      0.0018550;      0.0016036;      0.0123756;      0.0257134;      0.0003657
        2014;           2;      0.0029709;      0.0028170;      0.0017146;      0.0014728;      0.0113594;      0.0236485;      0.0003328
        2014;           3;      0.0035700;      0.0034035;      0.0020732;      0.0017534;      0.0136240;      0.0283968;      0.0003993
        2014;           4;      0.0048349;      0.0046435;      0.0028304;      0.0023174;      0.0183568;      0.0383338;      0.0005477
        2014;           5;      0.0077725;      0.0074730;      0.0045448;      0.0036454;      0.0292661;      0.0612605;      0.0008868
        2014;           6;      0.0093413;      0.0090821;      0.0055627;      0.0043202;      0.0353871;      0.0739883;      0.0010738
        2014;           7;      0.0104916;      0.0103369;      0.0064039;      0.0048307;      0.0404291;      0.0841519;      0.0012166
        2014;           8;      0.0121541;      0.0120049;      0.0074463;      0.0055567;      0.0467935;      0.0974449;      0.0014100
        2014;           9;      0.0101090;      0.0099383;      0.0061453;      0.0046557;      0.0388375;      0.0809032;      0.0011707
        2014;          10;      0.0062417;      0.0060584;      0.0037251;      0.0029596;      0.0240058;      0.0499442;      0.0007186
        2014;          11;      0.0043351;      0.0041554;      0.0025404;      0.0021028;      0.0166178;      0.0345828;      0.0004938
        2014;          12;      0.0032675;      0.0031095;      0.0018970;      0.0016184;      0.0125311;      0.0260723;      0.0003659
        2015;           1;      0.0030804;      0.0029216;      0.0017795;      0.0015331;      0.0117965;      0.0245507;      0.0003435
        2015;           2;      0.0029327;      0.0027838;      0.0016945;      0.0014532;      0.0112066;      0.0233404;      0.0003272
        2015;           3;      0.0036172;      0.0034411;      0.0020947;      0.0017780;      0.0137988;      0.0287554;      0.0004058
        2015;           4;      0.0048810;      0.0046856;      0.0028580;      0.0023427;      0.0185672;      0.0387438;      0.0005543
        2015;           5;      0.0072840;      0.0070720;      0.0043323;      0.0034101;      0.0276949;      0.0578382;      0.0008365
        2015;           6;      0.0093724;      0.0091048;      0.0055774;      0.0043428;      0.0355731;      0.0743241;      0.0010764
        2015;           7;      0.0097616;      0.0097178;      0.0060542;      0.0044647;      0.0378560;      0.0786957;      0.0011471
        2015;           8;      0.0115516;      0.0114832;      0.0071444;      0.0052512;      0.0445813;      0.0928058;      0.0013542
        2015;           9;      0.0096856;      0.0095724;      0.0059341;      0.0044415;      0.0372807;      0.0776439;      0.0011297
        2015;          10;      0.0060234;      0.0058654;      0.0036123;      0.0028515;      0.0231875;      0.0482441;      0.0006940
        2015;          11;      0.0041609;      0.0040082;      0.0024577;      0.0020168;      0.0160035;      0.0332877;      0.0004734
        2015;          12;      0.0032107;      0.0030626;      0.0018694;      0.0015888;      0.0123150;      0.0256313;      0.0003581
