kg/ha/month
 YEAR;Month;Ca;Mg;K;Na;Al;Si;P
        2005;           1;      0.0149007;      0.0233906;      0.0064222;      0.0094724;      0.1020924;      0.1505392;      0.0000000
        2005;           2;      0.1308869;      0.0740141;      0.0109866;      0.0319024;      0.2055506;      0.6588709;      0.0000000
        2005;           3;      0.1711109;      0.0966852;      0.0146953;      0.0425716;      0.2737722;      0.8644550;      0.0000000
        2005;           4;      0.2350293;      0.1338073;      0.0232485;      0.0661181;      0.4259977;      1.2209082;      0.0000000
        2005;           5;      0.3196730;      0.1844077;      0.0353996;      0.0978655;      0.6368826;      1.7021868;      0.0000000
        2005;           6;      0.3664014;      0.2166729;      0.0427939;      0.1139825;      0.7599185;      1.9809364;      0.0000000
        2005;           7;      0.3227515;      0.2050229;      0.0435618;      0.0987224;      0.7150459;      1.8078004;      0.0000000
        2005;           8;      0.2195216;      0.1566923;      0.0540109;      0.0951119;      0.7421856;      1.4454101;      0.0000000
        2005;           9;      0.1191594;      0.0964468;      0.0320467;      0.0563153;      0.4616766;      0.8385432;      0.0000000
        2005;          10;      0.1706634;      0.1031518;      0.0182061;      0.0459370;      0.3188125;      0.9059886;      0.0000000
        2005;          11;      0.1649858;      0.0932428;      0.0143145;      0.0417815;      0.2681638;      0.8360500;      0.0000000
        2005;          12;      0.1490495;      0.0837106;      0.0114302;      0.0336125;      0.2157846;      0.7378057;      0.0000000
        2006;           1;      0.1521242;      0.0857336;      0.0117792;      0.0341354;      0.2204980;      0.7538782;      0.0000000
        2006;           2;      0.1559733;      0.0868123;      0.0110532;      0.0336648;      0.2134086;      0.7625994;      0.0000000
        2006;           3;      0.1674188;      0.0949983;      0.0146222;      0.0417879;      0.2702815;      0.8481780;      0.0000000
        2006;           4;      0.2351310;      0.1338566;      0.0234694;      0.0662912;      0.4274006;      1.2223649;      0.0000000
        2006;           5;      0.3499004;      0.2000728;      0.0349171;      0.1003790;      0.6473380;      1.8264349;      0.0000000
        2006;           6;      0.3931189;      0.2303263;      0.0425462;      0.1175409;      0.7759409;      2.0939832;      0.0000000
        2006;           7;      0.3464801;      0.2195935;      0.0390297;      0.0926794;      0.6771338;      1.8765638;      0.0000000
        2006;           8;      0.2734542;      0.1829594;      0.0549232;      0.1047752;      0.7885756;      1.6822701;      0.0000000
        2006;           9;      0.1852882;      0.1247506;      0.0384208;      0.0762782;      0.5660139;      1.1588585;      0.0000000
        2006;          10;      0.1832909;      0.1101488;      0.0173496;      0.0455354;      0.3151797;      0.9532095;      0.0000000
        2006;          11;      0.1619022;      0.0916760;      0.0143192;      0.0415255;      0.2670494;      0.8232665;      0.0000000
        2006;          12;      0.1451159;      0.0817720;      0.0113765;      0.0331501;      0.2136633;      0.7211071;      0.0000000
        2007;           1;      0.1557041;      0.0873030;      0.0118432;      0.0349603;      0.2239664;      0.7695633;      0.0000000
        2007;           2;      0.1406426;      0.0792056;      0.0110207;      0.0320384;      0.2064708;      0.6984761;      0.0000000
        2007;           3;      0.1746661;      0.0984181;      0.0146849;      0.0429662;      0.2753532;      0.8792250;      0.0000000
        2007;           4;      0.2556639;      0.1444111;      0.0232517;      0.0679573;      0.4344711;      1.3070985;      0.0000000
        2007;           5;      0.2816355;      0.1650080;      0.0359064;      0.0939876;      0.6204883;      1.5444682;      0.0000000
        2007;           6;      0.3572299;      0.2132578;      0.0408221;      0.1077781;      0.7267711;      1.9260683;      0.0000000
        2007;           7;      0.3471344;      0.2149667;      0.0471945;      0.1120360;      0.7851380;      1.9428065;      0.0000000
        2007;           8;      0.2694412;      0.1797486;      0.0574683;      0.1129454;      0.8338080;      1.6916965;      0.0000000
        2007;           9;      0.2080759;      0.1351037;      0.0395520;      0.0827657;      0.5978552;      1.2652019;      0.0000000
        2007;          10;      0.1493470;      0.0909020;      0.0209172;      0.0515484;      0.3518966;      0.8407152;      0.0000000
        2007;          11;      0.1689695;      0.0952327;      0.0141942;      0.0418910;      0.2680616;      0.8514896;      0.0000000
        2007;          12;      0.1379283;      0.0781205;      0.0113202;      0.0326813;      0.2114882;      0.6913714;      0.0000000
        2008;           1;      0.1767903;      0.0982121;      0.0119548;      0.0359430;      0.2286876;      0.8562140;      0.0000000
        2008;           2;      0.1485762;      0.0830996;      0.0111074;      0.0330113;      0.2108284;      0.7321218;      0.0000000
        2008;           3;      0.1745766;      0.0985899;      0.0146957;      0.0424438;      0.2733180;      0.8781844;      0.0000000
        2008;           4;      0.2568019;      0.1451048;      0.0237870;      0.0679056;      0.4358601;      1.3134817;      0.0000000
        2008;           5;      0.2977909;      0.1728857;      0.0365215;      0.0975723;      0.6383068;      1.6176569;      0.0000000
        2008;           6;      0.4203157;      0.2442142;      0.0422794;      0.1207795;      0.7902310;      2.2080464;      0.0000000
        2008;           7;      0.3705375;      0.2273660;      0.0459473;      0.1137556;      0.7904173;      2.0357866;      0.0000000
        2008;           8;      0.3469669;      0.2156254;      0.0613922;      0.1388357;      0.9625536;      2.0637512;      0.0000000
        2008;           9;      0.2904289;      0.1823960;      0.0293317;      0.0715843;      0.5227545;      1.5399973;      0.0000000
        2008;          10;      0.1838869;      0.1086914;      0.0199554;      0.0525322;      0.3533423;      0.9771275;      0.0000000
        2008;          11;      0.1539490;      0.0875943;      0.0141382;      0.0406446;      0.2624419;      0.7890584;      0.0000000
        2008;          12;      0.1409106;      0.0795175;      0.0113806;      0.0331895;      0.2137632;      0.7042958;      0.0000000
        2009;           1;      0.1385059;      0.0787245;      0.0116385;      0.0332923;      0.2162550;      0.6972502;      0.0000000
        2009;           2;      0.1553845;      0.0865334;      0.0111066;      0.0336650;      0.2136598;      0.7605326;      0.0000000
        2009;           3;      0.1731582;      0.0979739;      0.0146522;      0.0420466;      0.2715405;      0.8717341;      0.0000000
        2009;           4;      0.2379954;      0.1354536;      0.0235744;      0.0663458;      0.4281199;      1.2344544;      0.0000000
        2009;           5;      0.3592991;      0.2038796;      0.0369618;      0.1051411;      0.6738531;      1.8793753;      0.0000000
        2009;           6;      0.3872645;      0.2254908;      0.0445339;      0.1217895;      0.7983321;      2.0829768;      0.0000000
        2009;           7;      0.3788362;      0.2292913;      0.0492481;      0.1232467;      0.8413262;      2.0972202;      0.0000000
        2009;           8;      0.2872179;      0.1877209;      0.0584613;      0.1199395;      0.8681803;      1.7789853;      0.0000000
        2009;           9;      0.1918822;      0.1281574;      0.0385881;      0.0804341;      0.5865954;      1.1946741;      0.0000000
        2009;          10;      0.2120814;      0.1223356;      0.0207785;      0.0584918;      0.3823656;      1.1035163;      0.0000000
        2009;          11;      0.1603500;      0.0908634;      0.0142800;      0.0413083;      0.2658568;      0.8163808;      0.0000000
        2009;          12;      0.1425482;      0.0803850;      0.0113675;      0.0331533;      0.2135555;      0.7107134;      0.0000000
        2010;           1;      0.1459461;      0.0824524;      0.0117467;      0.0340118;      0.2196918;      0.7286510;      0.0000000
        2010;           2;      0.1383347;      0.0778728;      0.0110517;      0.0323481;      0.2077959;      0.6897968;      0.0000000
        2010;           3;      0.1736574;      0.0981447;      0.0146847;      0.0423206;      0.2727714;      0.8742732;      0.0000000
        2010;           4;      0.2355695;      0.1346732;      0.0235387;      0.0653230;      0.4240606;      1.2233990;      0.0000000
        2010;           5;      0.3516779;      0.2000276;      0.0373591;      0.1047271;      0.6732269;      1.8496771;      0.0000000
        2010;           6;      0.4392657;      0.2502367;      0.0474664;      0.1346472;      0.8639586;      2.3244603;      0.0000000
        2010;           7;      0.3964974;      0.2370559;      0.0504463;      0.1296221;      0.8728049;      2.1830282;      0.0000000
        2010;           8;      0.3575374;      0.2203470;      0.0614021;      0.1411892;      0.9722837;      2.1091783;      0.0000000
        2010;           9;      0.3165734;      0.1869852;      0.0431128;      0.1102752;      0.7327996;      1.7627782;      0.0000000
        2010;          10;      0.2278361;      0.1300279;      0.0212465;      0.0613820;      0.3965285;      1.1732905;      0.0000000
        2010;          11;      0.1782934;      0.1000481;      0.0143722;      0.0426674;      0.2721759;      0.8909900;      0.0000000
        2010;          12;      0.1339615;      0.0762573;      0.0112165;      0.0319976;      0.2083373;      0.6740640;      0.0000000
        2011;           1;      0.1743045;      0.0968686;      0.0119292;      0.0359690;      0.2286349;      0.8461255;      0.0000000
        2011;           2;      0.1512108;      0.0845268;      0.0111194;      0.0329488;      0.2106671;      0.7426685;      0.0000000
        2011;           3;      0.1771161;      0.1001455;      0.0146493;      0.0419492;      0.2712741;      0.8875589;      0.0000000
        2011;           4;      0.2664465;      0.1502950;      0.0238286;      0.0678157;      0.4357857;      1.3522505;      0.0000000
        2011;           5;      0.3783226;      0.2136493;      0.0370181;      0.1069407;      0.6823367;      1.9592530;      0.0000000
        2011;           6;      0.4204824;      0.2429570;      0.0439991;      0.1249818;      0.8126765;      2.2212503;      0.0000000
        2011;           7;      0.4341133;      0.2624741;      0.0418692;      0.1141213;      0.7851411;      2.2798982;      0.0000000
        2011;           8;      0.3898181;      0.2497615;      0.0389809;      0.0930237;      0.6985901;      2.0730264;      0.0000000
        2011;           9;      0.2651536;      0.1660342;      0.0357239;      0.0822922;      0.5869793;      1.4805911;      0.0000000
        2011;          10;      0.2074466;      0.1211328;      0.0193285;      0.0540440;      0.3591026;      1.0726033;      0.0000000
        2011;          11;      0.1622434;      0.0918142;      0.0142013;      0.0414386;      0.2661733;      0.8239149;      0.0000000
        2011;          12;      0.1443677;      0.0812712;      0.0113828;      0.0333579;      0.2144330;      0.7183473;      0.0000000
        2012;           1;      0.1398769;      0.0796205;      0.0115703;      0.0328903;      0.2144895;      0.7019756;      0.0000000
        2012;           2;      0.1618655;      0.0899464;      0.0111594;      0.0337216;      0.2141102;      0.7867951;      0.0000000
        2012;           3;      0.1710405;      0.0973230;      0.0144531;      0.0407414;      0.2656086;      0.8606119;      0.0000000
        2012;           4;      0.2460302;      0.1399481;      0.0236278;      0.0661610;      0.4279248;      1.2669356;      0.0000000
        2012;           5;      0.3852341;      0.2171520;      0.0368464;      0.1071975;      0.6827417;      1.9864396;      0.0000000
        2012;           6;      0.4661906;      0.2654126;      0.0453635;      0.1332966;      0.8538235;      2.4240501;      0.0000000
        2012;           7;      0.4440354;      0.2652678;      0.0449547;      0.1237228;      0.8357846;      2.3472085;      0.0000000
        2012;           8;      0.4136098;      0.2587914;      0.0453401;      0.1124616;      0.8053659;      2.2292936;      0.0000000
        2012;           9;      0.2357436;      0.1502018;      0.0370980;      0.0798639;      0.5778643;      1.3615859;      0.0000000
        2012;          10;      0.1689975;      0.1006124;      0.0213140;      0.0552143;      0.3695412;      0.9272951;      0.0000000
        2012;          11;      0.1641204;      0.0931503;      0.0142774;      0.0407263;      0.2636421;      0.8307129;      0.0000000
        2012;          12;      0.1403080;      0.0796311;      0.0112070;      0.0320065;      0.2084570;      0.6995330;      0.0000000
        2013;           1;      0.1553347;      0.0871551;      0.0118284;      0.0348046;      0.2232672;      0.7677771;      0.0000000
        2013;           2;      0.1434854;      0.0804010;      0.0110747;      0.0329819;      0.2105375;      0.7115328;      0.0000000
        2013;           3;      0.1802437;      0.1012390;      0.0146716;      0.0434525;      0.2774292;      0.9023556;      0.0000000
        2013;           4;      0.2441683;      0.1384600;      0.0235705;      0.0672174;      0.4319001;      1.2606498;      0.0000000
        2013;           5;      0.3543833;      0.2012749;      0.0368863;      0.1044874;      0.6702971;      1.8577601;      0.0000000
        2013;           6;      0.4596641;      0.2638317;      0.0427952;      0.1268487;      0.8191200;      2.3784146;      0.0000000
        2013;           7;      0.4143679;      0.2551993;      0.0366001;      0.0976314;      0.6955738;      2.1503088;      0.0000000
        2013;           8;      0.4187444;      0.2582701;      0.0504669;      0.1257427;      0.8784378;      2.2920933;      0.0000000
        2013;           9;      0.3499104;      0.2033849;      0.0435197;      0.1162823;      0.7610230;      1.9084233;      0.0000000
        2013;          10;      0.2359408;      0.1346985;      0.0204709;      0.0603587;      0.3901742;      1.2015551;      0.0000000
        2013;          11;      0.1808657;      0.1015296;      0.0138770;      0.0422538;      0.2689689;      0.8989235;      0.0000000
        2013;          12;      0.1388046;      0.0782503;      0.0113517;      0.0334358;      0.2145056;      0.6959795;      0.0000000
        2014;           1;      0.1702778;      0.0946812;      0.0118630;      0.0361905;      0.2293240;      0.8301135;      0.0000000
        2014;           2;      0.1473200;      0.0826851;      0.0110679;      0.0323208;      0.2079357;      0.7259637;      0.0000000
        2014;           3;      0.1731883;      0.0982636;      0.0145388;      0.0412833;      0.2680872;      0.8703178;      0.0000000
        2014;           4;      0.2684026;      0.1508883;      0.0237483;      0.0688925;      0.4398508;      1.3612297;      0.0000000
        2014;           5;      0.3714935;      0.2100562;      0.0372211;      0.1064850;      0.6806039;      1.9315221;      0.0000000
