kg/ha/month
 YEAR;Month;Ca;Mg;K;Na;Al;Si;P
        2011;           6;      0.0899416;      0.1197867;      0.0363016;      0.0491894;      0.5290300;      0.8296738;      0.0000000
        2011;           7;      0.0552062;      0.1228557;      0.0349384;      0.0337151;      0.4954162;      0.7068710;      0.0000000
        2011;           8;      0.0605574;      0.1389053;      0.0396592;      0.0367827;      0.5567135;      0.7925453;      0.0000000
        2011;           9;      0.0575436;      0.1333383;      0.0382098;      0.0351058;      0.5352008;      0.7600835;      0.0000000
        2011;          10;      0.0458429;      0.1026919;      0.0295258;      0.0287060;      0.4198211;      0.5944242;      0.0000000
        2011;          11;      0.0470250;      0.0801784;      0.0239831;      0.0287944;      0.3492753;      0.5117511;      0.0000000
        2011;          12;      0.0815528;      0.0806755;      0.0237981;      0.0387498;      0.3586000;      0.6242850;      0.0000000
        2012;           1;      0.0855934;      0.0772624;      0.0212697;      0.0374328;      0.3306187;      0.6106337;      0.0000000
        2012;           2;      0.0740059;      0.0688412;      0.0189264;      0.0328639;      0.2946162;      0.5368661;      0.0000000
        2012;           3;      0.0850552;      0.0797790;      0.0216538;      0.0374666;      0.3379712;      0.6173512;      0.0000000
        2012;           4;      0.1034503;      0.0935907;      0.0257858;      0.0449577;      0.3983090;      0.7376461;      0.0000000
        2012;           5;      0.1330332;      0.1236574;      0.0362515;      0.0607372;      0.5444634;      0.9780413;      0.0000000
        2012;           6;      0.0959125;      0.1195488;      0.0372187;      0.0515648;      0.5373998;      0.8551161;      0.0000000
        2012;           7;      0.0532099;      0.1200588;      0.0343880;      0.0327894;      0.4860437;      0.6906152;      0.0000000
        2012;           8;      0.0587053;      0.1362774;      0.0391206;      0.0359072;      0.5477558;      0.7772007;      0.0000000
        2012;           9;      0.0560008;      0.1311307;      0.0377447;      0.0343627;      0.5275580;      0.7471299;      0.0000000
        2012;          10;      0.0483096;      0.1062967;      0.0304335;      0.0300588;      0.4340206;      0.6168977;      0.0000000
        2012;          11;      0.1071347;      0.1048572;      0.0312511;      0.0506841;      0.4665961;      0.8156846;      0.0000000
        2012;          12;      0.0993833;      0.0906120;      0.0249835;      0.0434899;      0.3865677;      0.7123129;      0.0000000
        2013;           1;      0.0709786;      0.0717220;      0.0199002;      0.0331836;      0.3093781;      0.5417282;      0.0000000
        2013;           2;      0.0637844;      0.0647772;      0.0180478;      0.0299875;      0.2801628;      0.4888463;      0.0000000
        2013;           3;      0.0818702;      0.0773726;      0.0215590;      0.0369652;      0.3338225;      0.6014295;      0.0000000
        2013;           4;      0.1031504;      0.0916795;      0.0261881;      0.0454571;      0.3987467;      0.7353403;      0.0000000
        2013;           5;      0.0948028;      0.1056037;      0.0322879;      0.0483241;      0.4748009;      0.7852836;      0.0000000
        2013;           6;      0.0459736;      0.1018733;      0.0291895;      0.0286286;      0.4157158;      0.5902647;      0.0000000
        2013;           7;      0.0520753;      0.1185896;      0.0340582;      0.0322114;      0.4806010;      0.6814344;      0.0000000
        2013;           8;      0.0576374;      0.1347986;      0.0387966;      0.0353776;      0.5424712;      0.7683009;      0.0000000
        2013;           9;      0.0551136;      0.1298747;      0.0374678;      0.0339218;      0.5230750;      0.7396248;      0.0000000
        2013;          10;      0.0447401;      0.1016745;      0.0294674;      0.0282902;      0.4175356;      0.5885960;      0.0000000
        2013;          11;      0.0737838;      0.0859083;      0.0278313;      0.0383791;      0.3928193;      0.6372087;      0.0000000
        2013;          12;      0.0934633;      0.0829235;      0.0255289;      0.0412589;      0.3686578;      0.6756498;      0.0000000
        2014;           1;      0.0937366;      0.0778209;      0.0226362;      0.0393482;      0.3371933;      0.6448073;      0.0000000
        2014;           2;      0.0875515;      0.0736176;      0.0203495;      0.0367883;      0.3139889;      0.6005581;      0.0000000
        2014;           3;      0.0310968;      0.0589037;      0.0164680;      0.0197186;      0.2483271;      0.3573489;      0.0000000
        2014;           4;      0.0543885;      0.0734040;      0.0213414;      0.0301513;      0.3221250;      0.5026031;      0.0000000
        2014;           5;      0.1270321;      0.1205586;      0.0359286;      0.0591169;      0.5357629;      0.9493861;      0.0000000
        2014;           6;      0.1325135;      0.1335079;      0.0418315;      0.0647917;      0.6067535;      1.0382519;      0.0000000
        2014;           7;      0.0522713;      0.1186465;      0.0341156;      0.0323602;      0.4814227;      0.6826828;      0.0000000
        2014;           8;      0.0575812;      0.1346547;      0.0387797;      0.0353665;      0.5421532;      0.7677184;      0.0000000
        2014;           9;      0.0550537;      0.1297598;      0.0374491;      0.0338996;      0.5227528;      0.7390647;      0.0000000
        2014;          10;      0.0463150;      0.1033537;      0.0297889;      0.0290583;      0.4234660;      0.5994930;      0.0000000
        2014;          11;      0.1074429;      0.1033294;      0.0315890;      0.0507036;      0.4646098;      0.8146036;      0.0000000
        2014;          12;      0.1053278;      0.0918461;      0.0258053;      0.0455542;      0.3957328;      0.7399018;      0.0000000
        2015;           1;      0.0804254;      0.0746433;      0.0208701;      0.0360780;      0.3228629;      0.5854526;      0.0000000
        2015;           2;      0.0866635;      0.0738060;      0.0200278;      0.0363308;      0.3118936;      0.5960020;      0.0000000
        2015;           3;      0.0945147;      0.0818054;      0.0226607;      0.0404536;      0.3501019;      0.6592428;      0.0000000
        2015;           4;      0.0965047;      0.0884223;      0.0257035;      0.0436075;      0.3886538;      0.7032049;      0.0000000
        2015;           5;      0.0889209;      0.1027130;      0.0317076;      0.0462503;      0.4632950;      0.7552800;      0.0000000
        2015;           6;      0.0449886;      0.1004766;      0.0289056;      0.0281548;      0.4109096;      0.5820859;      0.0000000
        2015;           7;      0.0510071;      0.1170719;      0.0337371;      0.0316892;      0.4752860;      0.6724682;      0.0000000
        2015;           8;      0.0565728;      0.1332611;      0.0384646;      0.0348561;      0.5370725;      0.7592419;      0.0000000
        2015;           9;      0.0542100;      0.1285616;      0.0371791;      0.0334745;      0.5184209;      0.7318644;      0.0000000
        2015;          10;      0.0435131;      0.0994164;      0.0288083;      0.0275294;      0.4080021;      0.5747370;      0.0000000
        2015;          11;      0.0371021;      0.0779649;      0.0222752;      0.0235499;      0.3238581;      0.4602179;      0.0000000
        2015;          12;      0.0750738;      0.0803824;      0.0230004;      0.0367127;      0.3519419;      0.5975859;      0.0000000
