kg/ha/month
 YEAR;Month;Ca;Mg;K;Na;Al;Si;P
        2013;           8;      0.6573056;      0.8481441;      0.2947148;      0.3721063;      3.9739683;      6.1603785;      0.0000000
        2013;           9;      2.4260271;      1.5395030;      0.3172891;      0.7829831;      5.5526457;     13.6370087;      0.0000000
        2013;          10;      1.7836897;      1.0917574;      0.1473425;      0.4138298;      2.9194858;      9.1822367;      0.0000000
        2013;          11;      1.3966951;      0.8289423;      0.1062818;      0.3157656;      2.1476600;      7.0540924;      0.0000000
        2013;          12;      1.1191404;      0.6568415;      0.0931479;      0.2728723;      1.8227237;      5.7072778;      0.0000000
        2014;           1;      1.1684690;      0.6795596;      0.0983315;      0.2880225;      1.9039385;      5.9492688;      0.0000000
        2014;           2;      1.1780831;      0.6800372;      0.0958665;      0.2812526;      1.8497397;      5.9464135;      0.0000000
        2014;           3;      1.4786425;      0.8547675;      0.1221383;      0.3584648;      2.3574834;      7.4873657;      0.0000000
        2014;           4;      1.9282095;      1.1302624;      0.1752106;      0.5079803;      3.3661449;      9.9717541;      0.0000000
        2014;           5;      2.4999177;      1.5042394;      0.2611607;      0.7258983;      4.9061728;     13.3441811;      0.0000000
        2014;           6;      2.3247399;      1.4898431;      0.2956006;      0.7217636;      5.1928048;     13.0124483;      0.0000000
        2014;           7;      0.5142116;      0.7479480;      0.2446600;      0.3043782;      3.4065423;      5.1350207;      0.0000000
        2014;           8;      0.5510241;      0.8126618;      0.2738840;      0.3249231;      3.7168458;      5.5904760;      0.0000000
        2014;           9;      1.3474523;      1.0011239;      0.3186645;      0.5736170;      4.5665121;      8.9104195;      0.0000000
        2014;          10;      1.6967465;      1.0396852;      0.1631471;      0.4439941;      3.0971291;      8.9474964;      0.0000000
        2014;          11;      1.4726707;      0.8635415;      0.1150218;      0.3448221;      2.3031528;      7.4436774;      0.0000000
        2014;          12;      1.3105408;      0.7535693;      0.0985096;      0.2972969;      1.9490657;      6.5384598;      0.0000000
        2015;           1;      1.2950261;      0.7459086;      0.0959548;      0.2916282;      1.9149467;      6.4550071;      0.0000000
        2015;           2;      1.2090744;      0.6962832;      0.0925203;      0.2780966;      1.8248069;      6.0508842;      0.0000000
        2015;           3;      1.4349198;      0.8335439;      0.1164788;      0.3461358;      2.2852783;      7.2682405;      0.0000000
        2015;           4;      1.6973314;      1.0143374;      0.1710884;      0.4767597;      3.2132573;      8.9762449;      0.0000000
        2015;           5;      1.5497814;      1.0219084;      0.2663290;      0.5893171;      4.2736897;      9.2884684;      0.0000000
        2015;           6;      0.2624494;      0.5761110;      0.1685274;      0.1656098;      2.3761117;      3.3676012;      0.0000000
        2015;           7;      0.3052168;      0.6805316;      0.1991331;      0.1905851;      2.7856059;      3.9522586;      0.0000000
        2015;           8;      0.3493716;      0.7851810;      0.2294773;      0.2153116;      3.1885281;      4.5360546;      0.0000000
        2015;           9;      0.6994820;      0.7412469;      0.2488005;      0.3731060;      3.5239096;      5.7671590;      0.0000000
        2015;          10;      1.4107234;      0.8916452;      0.1632563;      0.4042286;      2.9024684;      7.7160993;      0.0000000
        2015;          11;      1.4526925;      0.8563067;      0.1097518;      0.3298270;      2.2222679;      7.3183565;      0.0000000
        2015;          12;      1.3876022;      0.7933714;      0.0997038;      0.3028562;      1.9782354;      6.8622103;      0.0000000
