;;Residue+L1+L2+L3;;;;;;;L1+L2+L3;;;;;;;Coarse litter (L1);;;;;;;Fine litter (L2);;;;;;;Humus (L3);;;;;;;
YEAR;Month;C kg/ha;N kg/ha;Ca kg/ha;Mg kg/ha;K kg/ha;S kg/ha;P kg/ha;C kg/ha;N kg/ha;Ca kg/ha;Mg kg/ha;K kg/ha;S kg/ha;P kg/ha;C kg/ha;N kg/ha;Ca kg/ha;Mg kg/ha;K kg/ha;S kg/ha;P kg/ha;C kg/ha;N kg/ha;Ca kg/ha;Mg kg/ha;K kg/ha;S kg/ha;P kg/ha;C kg/ha;N kg/ha;Ca kg/ha;Mg kg/ha;K kg/ha;S kg/ha;P kg/ha
        2005;          11;   7311.5439453;    207.2139893;     94.1441269;     25.8665123;     24.3700237;      2.4462080;     14.4709740;   7311.5439453;    207.2139893;     94.1441269;     25.8665123;     24.3700237;      2.4462080;     14.4709740;   3522.9436035;     98.3599319;     44.7904282;     12.3208294;     13.2569771;      1.4726956;      6.9140606;    141.1659393;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;   3647.4350586;    108.8540573;     49.3536987;     13.5456829;     11.1130457;      0.9735124;      7.5569129
        2005;          12;   7324.5810547;    206.9289093;     94.0244522;     25.8350258;     24.4992523;      2.4728625;     14.4554024;   7324.5810547;    206.9289093;     94.0244522;     25.8350258;     24.4992523;      2.4728625;     14.4554024;   3529.6538086;     98.2251282;     44.7388992;     12.3080444;     13.4015493;      1.5006937;      6.9089212;    152.3902283;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;   3642.5366211;    108.7037811;     49.2855644;     13.5269833;     11.0977049;      0.9721685;      7.5464811
        2006;           1;   7329.9580078;    206.4648743;     93.8206406;     25.7800198;     24.5605202;      2.4887502;     14.4260817;   7329.9580078;    206.4648743;     93.8206406;     25.7800198;     24.5605202;      2.4887502;     14.4260817;   3527.6662598;     97.9358597;     44.6143265;     12.2747869;     13.4806595;      1.5181447;      6.8917351;    165.4387817;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;   3636.8530273;    108.5289993;     49.2063217;     13.5052357;     11.0798607;      0.9706055;      7.5343475
        2006;           2;   7339.3833008;    206.0980377;     93.6624451;     25.7377491;     24.6570683;      2.5101843;     14.4041872;   7339.3833008;    206.0980377;     93.6624451;     25.7377491;     24.6570683;      2.5101843;     14.4041872;   3530.2819824;     97.7303391;     44.5292587;     12.2525892;     13.5936737;      1.5410215;      6.8810382;    177.4824371;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;   3631.6193848;    108.3676910;     49.1331825;     13.4851627;     11.0633926;      0.9691629;      7.5231495
        2006;           3;   7348.1166992;    205.6760101;     93.4792099;     25.6886101;     24.7478924;      2.5311086;     14.3784590;   7348.1166992;    205.6760101;     93.4792099;     25.6886101;     24.7478924;      2.5311086;     14.3784590;   3531.5493164;     97.4847488;     44.4260178;     12.2254028;     13.7025099;      1.5635238;      6.8675570;    190.6581421;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;   3625.9086914;    108.1912689;     49.0531921;     13.4632072;     11.0453815;      0.9675851;      7.5109015
        2006;           4;   7347.2641602;    204.9938965;     93.1745529;     25.6056461;     24.7541885;      2.5390599;     14.3331318;   7347.2641602;    204.9938965;     93.1745529;     25.6056461;     24.7541885;      2.5390599;     14.3331318;   3521.4433594;     97.0218124;     44.2207413;     12.1697149;     13.7311840;      1.5734352;      6.8374472;    206.9858246;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;   3618.8354492;    107.9720688;     48.9538155;     13.4359303;     11.0230036;      0.9656247;      7.4956841
        2006;           5;   7355.3715820;    204.2614594;     92.8524933;     25.5186234;     24.8432808;      2.5629969;     14.2866287;   7355.3715820;    204.2614594;     92.8524933;     25.5186234;     24.8432808;      2.5629969;     14.2866287;   3517.8735352;     96.5654068;     44.0238190;     12.1170387;     13.8484573;      1.5998404;      6.8101058;    227.5346069;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;   3609.9628906;    107.6960678;     48.8286743;     13.4015865;     10.9948263;      0.9631563;      7.4765229
        2006;           6;   7360.8378906;    203.4396057;     92.4888763;     25.4200687;     24.9086742;      2.5834661;     14.2335091;   7360.8378906;    203.4396057;     92.4888763;     25.4200687;     24.9086742;      2.5834661;     14.2335091;   3510.8986816;     96.0379639;     43.7936783;     12.0551243;     13.9439030;      1.6229427;      6.7774234;    249.4010773;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;   3600.5383301;    107.4016571;     48.6951904;     13.3649483;     10.9647684;      0.9605232;      7.4560847
        2006;           7;   7377.3959961;    203.5841217;     92.5625076;     25.4414406;     25.0590496;      2.6099923;     14.2470388;   7377.3959961;    203.5841217;     92.5625076;     25.4414406;     25.0590496;      2.6099923;     14.2470388;   3526.3327637;     96.2091217;     43.8794098;     12.0798111;     14.0970039;      1.6497074;      6.7928061;    251.3786011;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;   3599.6848145;    107.3749924;     48.6831017;     13.3616314;     10.9620476;      0.9602849;      7.4542341
        2006;           8;   7403.9638672;    203.9456787;     92.7384796;     25.4914837;     25.2980785;      2.6508262;     14.2772484;   7403.9638672;    203.9456787;     92.7384796;     25.4914837;     25.2980785;      2.6508262;     14.2772484;   3552.8994141;     96.5707092;     44.0553818;     12.1298561;     14.3360338;      1.6905415;      6.8230176;    251.3804779;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;   3599.6840820;    107.3749771;     48.6830940;     13.3616285;     10.9620438;      0.9602847;      7.4542322
        2006;           9;   7443.4965820;    203.8058929;     92.6975937;     25.4835358;     25.6620941;      2.7199876;     14.2769270;   7443.4965820;    203.8058929;     92.6975937;     25.4835358;     25.6620941;      2.7199876;     14.2769270;   3582.7165527;     96.6528168;     44.1150970;     12.1495171;     14.7227020;      1.7616874;      6.8380990;    268.1741333;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;   3592.6057129;    107.1530762;     48.5824890;     13.3340158;     10.9393921;      0.9583003;      7.4388280
        2006;          10;   7591.6157227;    205.1594391;     93.3824539;     25.6818485;     26.9963684;      2.9546239;     14.4001598;   7591.6157227;    205.1594391;     93.3824539;     25.6818485;     26.9963684;      2.9546239;     14.4001598;   3720.7854004;     98.2207947;     44.8971825;     12.3745108;     16.0788689;      1.9982414;      6.9762168;    285.0426331;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;   3585.7878418;    106.9386520;     48.4852676;     13.3073359;     10.9175005;      0.9563826;      7.4239430
        2006;          11;   7641.8833008;    205.2770996;     93.4573288;     25.7071743;     27.4432640;      3.0374951;     14.4190702;   7641.8833008;    205.2770996;     93.4573288;     25.7071743;     27.4432640;      3.0374951;     14.4190702;   3762.3090820;     98.5214310;     45.0550232;     12.4226103;     16.5444412;      2.0827491;      7.0078321;    299.5893250;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;   3579.9851074;    106.7556610;     48.4023056;     13.2845621;     10.8988190;      0.9547461;      7.4112391
        2006;          12;   7655.2109375;    204.9935608;     93.3377991;     25.6760387;     27.5631828;      3.0625196;     14.4031401;   7655.2109375;    204.9935608;     93.3377991;     25.6760387;     27.5631828;      3.0625196;     14.4031401;   3768.4272461;     98.3883820;     45.0037193;     12.4101992;     16.6797256;      2.1091197;      7.0023479;    311.5586548;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;   3575.2248535;    106.6051788;     48.3340797;     13.2658377;     10.8834572;      0.9534003;      7.4007926
        2007;           1;   7662.9228516;    204.6723480;     93.1984253;     25.6389465;     27.6330662;      3.0786619;     14.3834238;   7662.9228516;    204.6723480;     93.1984253;     25.6389465;     27.6330662;      3.0786619;     14.3834238;   3769.4953613;     98.2057190;     44.9271660;     12.3903532;     16.7637577;      2.1265008;      6.9922509;    322.5767822;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;   3570.8503418;    106.4666138;     48.2712593;     13.2485943;     10.8693104;      0.9521611;      7.3911734
        2007;           2;   7671.8486328;    204.2745056;     93.0254745;     25.5928612;     27.7139397;      3.0976057;     14.3588638;   7671.8486328;    204.2745056;     93.0254745;     25.5928612;     27.7139397;      3.0976057;     14.3588638;   3770.2893066;     97.9770889;     44.8309288;     12.3653202;     16.8619022;      2.1469576;      6.9794359;    336.0365295;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;   3565.5234375;    106.2974319;     48.1945419;     13.2275419;     10.8520365;      0.9506480;      7.3794279
        2007;           3;   7678.8818359;    203.7532349;     92.7962723;     25.5312939;     27.7772846;      3.1145351;     14.3256025;   7678.8818359;    203.7532349;     92.7962723;     25.5312939;     27.7772846;      3.1145351;     14.3256025;   3767.6347656;     97.6571198;     44.6929932;     12.3288031;     16.9458008;      2.1656876;      6.9601507;    352.0419006;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;   3559.2050781;    106.0961227;     48.1032791;     13.2024927;     10.8314857;      0.9488476;      7.3654532
        2007;           4;   7678.8217773;    203.1342010;     92.5194321;     25.4560604;     27.7759304;      3.1204550;     14.2841711;   7678.8217773;    203.1342010;     92.5194321;     25.4560604;     27.7759304;      3.1204550;     14.2841711;   3757.8859863;     97.2400665;     44.5077209;     12.2787027;     16.9650669;      2.1734138;      6.9327402;    368.0499878;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;   3552.8852539;    105.8941498;     48.0116959;     13.1773567;     10.8108664;      0.9470412;      7.3514304
        2007;           5;   7693.1791992;    202.7521515;     92.3548355;     25.4125366;     27.8882275;      3.1454041;     14.2614756;   7693.1791992;    202.7521515;     92.3548355;     25.4125366;     27.8882275;      3.1454041;     14.2614756;   3763.5136719;     97.0394974;     44.4254150;     12.2577667;     17.0958881;      2.1999857;      6.9226451;    382.4433899;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;   3547.2219238;    105.7126541;     47.9294167;     13.1547728;     10.7923365;      0.9454181;      7.3388309
        2007;           6;   7707.8315430;    202.4438019;     92.2238464;     25.3779869;     27.9964352;      3.1691184;     14.2435493;   7707.8315430;    202.4438019;     92.2238464;     25.3779869;     27.9964352;      3.1691184;     14.2435493;   3770.6616211;     96.8866501;     44.3649292;     12.2425671;     17.2199745;      2.2250907;      6.9155140;    394.7883911;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;   3542.3815918;    105.5571442;     47.8589134;     13.1354198;     10.7764616;      0.9440274;      7.3280354
        2007;           7;   7721.0849609;    202.3499603;     92.1884003;     25.3693829;     28.0986614;      3.1893909;     14.2397833;   7721.0849609;    202.3499603;     92.1884003;     25.3693829;     28.0986614;      3.1893909;     14.2397833;   3779.9519043;     96.8747635;     44.3666420;     12.2441587;     17.3305683;      2.2460961;      6.9174361;    401.2985535;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;   3539.8342285;    105.4751968;     47.8217621;     13.1252241;     10.7680960;      0.9432945;      7.3223472
        2007;           8;   7741.8212891;    202.3003845;     92.1766434;     25.3678436;     28.2607670;      3.2204859;     14.2403765;   7741.8212891;    202.3003845;     92.1766434;     25.3678436;     28.2607670;      3.2204859;     14.2403765;   3795.9501953;     96.9223480;     44.3989334;     12.2547092;     17.5025921;      2.2780604;      6.9247746;    409.0535889;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;   3536.8183594;    105.3780289;     47.7776947;     13.1131325;     10.7581758;      0.9424255;      7.3156009
        2007;           9;   7783.0004883;    202.1444244;     92.1275177;     25.3577404;     28.5795937;      3.2822461;     14.2375011;   7783.0004883;    202.1444244;     92.1275177;     25.3577404;     28.5795937;      3.2822461;     14.2375011;   3826.6542969;     96.9770508;     44.4453278;     12.2708216;     17.8429203;      2.3417046;      6.9365220;    426.0435181;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;   3530.3027344;    105.1673813;     47.6822014;     13.0869207;     10.7366705;      0.9405417;      7.3009782
        2007;          10;   7935.2163086;    203.3355408;     92.7383728;     25.5363998;     29.8032284;      3.5003898;     14.3461094;   7935.2163086;    203.3355408;     92.7383728;     25.5363998;     29.8032284;      3.5003898;     14.3461094;   3967.3925781;     98.3848724;     45.1544342;     12.4764509;     19.0886841;      2.5617867;      7.0601764;    444.2005920;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;   3523.6230469;    104.9506683;     47.5839386;     13.0599518;     10.7145452;      0.9386035;      7.2859335
        2007;          11;   7987.7211914;    203.4452667;     92.8104248;     25.5611057;     30.2103252;      3.5756404;     14.3630829;   7987.7211914;    203.4452667;     92.8104248;     25.5611057;     30.2103252;      3.5756404;     14.3630829;   4010.7758789;     98.6638718;     45.3032227;     12.5222178;     19.5130596;      2.6385505;      7.0888991;    458.5230408;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;   3518.4218750;    104.7814178;     47.5071983;     13.0388908;     10.6972685;      0.9370899;      7.2741838
        2007;          12;   8001.3481445;    203.1426239;     92.6805649;     25.5270634;     30.3040981;      3.5963545;     14.3449192;   8001.3481445;    203.1426239;     92.6805649;     25.5270634;     30.3040981;      3.5963545;     14.3449192;   4016.3769531;     98.5097656;     45.2407188;     12.5066605;     19.6219978;      2.6605930;      7.0810475;    471.1027527;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;   3513.8679199;    104.6328659;     47.4398499;     13.0204048;     10.6821022;      0.9357612;      7.2638707
        2008;           1;   8009.6157227;    202.8354797;     92.5462952;     25.4913063;     30.3566322;      3.6093850;     14.3254938;   8009.6157227;    202.8354797;     92.5462952;     25.4913063;     30.3566322;      3.6093850;     14.3254938;   4017.6437988;     98.3321457;     45.1651611;     12.4870205;     19.6877537;      2.6747823;      7.0706143;    482.0658875;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;   3509.9060059;    104.5033417;     47.3811264;     13.0042868;     10.6688795;      0.9346029;      7.2548790
        2008;           2;   8019.3549805;    202.4633179;     92.3834610;     25.4479256;     30.4180851;      3.6247640;     14.3019066;   8019.3549805;    202.4633179;     92.3834610;     25.4479256;     30.4180851;      3.6247640;     14.3019066;   4018.9213867;     98.1161194;     45.0731277;     12.4630651;     19.7651443;      2.6915574;      7.0578671;    495.2891846;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;   3505.1437988;    104.3471985;     47.3103294;     12.9848576;     10.6529379;      0.9332065;      7.2440400
        2008;           3;   8028.8002930;    202.0626831;     92.2076874;     25.4009838;     30.4760113;      3.6397777;     14.2763262;   8028.8002930;    202.0626831;     92.2076874;     25.4009838;     30.4760113;      3.6397777;     14.2763262;   4019.4519043;     97.8797989;     44.9718552;     12.4365721;     19.8398476;      2.7080407;      7.0436931;    509.2031860;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;   3500.1455078;    104.1828918;     47.2358322;     12.9644098;     10.6361647;      0.9317370;      7.2326326
        2008;           4;   8030.0380859;    201.5167236;     91.9627304;     25.3344059;     30.4638729;      3.6431441;     14.2393494;   8030.0380859;    201.5167236;     91.9627304;     25.3344059;     30.4638729;      3.6431441;     14.2393494;   4011.0468750;     97.5118713;     44.8076210;     12.3921499;     19.8458862;      2.7129996;      7.0190763;    524.2435303;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;   3494.7473145;    104.0048523;     47.1551094;     12.9422550;     10.6179876;      0.9301448;      7.2202735
        2008;           5;   8049.2568359;    201.3775787;     91.9075470;     25.3210030;     30.5932999;      3.6692517;     14.2330208;   8049.2568359;    201.3775787;     91.9075470;     25.3210030;     30.5932999;      3.6692517;     14.2330208;   4024.0827637;     97.4864655;     44.8040161;     12.3929033;     19.9869251;      2.7401242;      7.0206451;    533.8702393;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;   3491.3046875;    103.8910980;     47.1035347;     12.9280987;     10.6063738;      0.9291274;      7.2123752
        2008;           6;   8055.2490234;    200.5534668;     91.5385513;     25.2207069;     30.5863743;      3.6770875;     14.1774378;   8055.2490234;    200.5534668;     91.5385513;     25.2207069;     30.5863743;      3.6770875;     14.1774378;   4015.0102539;     96.9384460;     44.5601883;     12.3269634;     20.0081863;      2.7504296;      6.9842296;    557.2486572;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;   3482.9897461;    103.6150055;     46.9783478;     12.8937435;     10.5781870;      0.9266582;      7.1932077
        2008;           7;   8073.8701172;    200.7347412;     91.6280746;     25.2466145;     30.7252502;      3.7017002;     14.1927738;   8073.8701172;    200.7347412;     91.6280746;     25.2466145;     30.7252502;      3.7017002;     14.1927738;   4033.0925293;     97.1296158;     44.6542053;     12.3541040;     20.1480713;      2.7751305;      7.0002513;    558.0843506;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;   3482.6921387;    103.6051254;     46.9738693;     12.8925133;     10.5771790;      0.9265698;      7.1925220
        2008;           8;   8076.7290039;    199.6447906;     91.1381302;     25.1130486;     30.6801300;      3.7050796;     14.1182919;   8076.7290039;    199.6447906;     91.1381302;     25.1130486;     30.6801300;      3.7050796;     14.1182919;   4016.8654785;     96.3875885;     44.3220139;     12.2638330;     20.1384716;      2.7816215;      6.9499249;    587.5830078;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;   3472.2802734;    103.2571793;     46.8161125;     12.8492146;     10.5416584;      0.9234580;      7.1683674
        2008;           9;   8132.1333008;    200.2017822;     91.4128876;     25.1924400;     31.0949764;      3.7783916;     14.1648588;   8132.1333008;    200.2017822;     91.4128876;     25.1924400;     31.0949764;      3.7783916;     14.1648588;   4070.9372559;     96.9686203;     44.6076508;     12.3462114;     20.5557709;      2.8551483;      6.9981575;    589.6336670;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;   3471.5615234;    103.2331619;     46.8052254;     12.8462257;     10.5392046;      0.9232432;      7.1666994
        2008;          10;   8287.2216797;    201.2477570;     91.9505920;     25.3514042;     32.2203484;      3.9823370;     14.2593346;   8287.2216797;    201.2477570;     91.9505920;     25.3514042;     32.2203484;      3.9823370;     14.2593346;   4212.7587891;     98.2388458;     45.2470398;     12.5330830;     21.7040348;      3.0610991;      7.1082015;    609.5813599;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;   3464.8820801;    103.0089188;     46.7035522;     12.8183203;     10.5163116;      0.9212376;      7.1511321
        2008;          11;   8339.0878906;    201.2208862;     91.9578094;     25.3580799;     32.5689468;      4.0487032;     14.2649422;   8339.0878906;    201.2208862;     91.9578094;     25.3580799;     32.5689468;      4.0487032;     14.2649422;   4253.1557617;     98.4028397;     45.3407936;     12.5635109;     22.0721169;      3.1291723;      7.1270604;    626.7139282;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;   3459.2175293;    102.8180542;     46.6170158;     12.7945700;     10.4968262;      0.9195307;      7.1378818
        2008;          12;   8354.1093750;    200.9704590;     91.8505402;     25.3301353;     32.6535759;      4.0674086;     14.2497873;   8354.1093750;    200.9704590;     91.8505402;     25.3301353;     32.6535759;      4.0674086;     14.2497873;   4260.3300781;     98.2828369;     45.2926636;     12.5517960;     22.1700687;      3.1490445;      7.1209607;    638.4229126;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;   3455.3562012;    102.6876144;     46.5578766;     12.7783394;     10.4835091;      0.9183642;      7.1288266
        2009;           1;   8361.5468750;    200.6059875;     91.6887970;     25.2866535;     32.6787415;      4.0760617;     14.2256718;   8361.5468750;    200.6059875;     91.6887970;     25.2866535;     32.6787415;      4.0760617;     14.2256718;   4259.3955078;     98.0573959;     45.1939697;     12.5256166;     22.2094288;      3.1589413;      7.1064978;    650.8994141;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;   3451.2512207;    102.5485840;     46.4948387;     12.7610369;     10.4693155;      0.9171207;      7.1191740
        2009;           2;   8371.7802734;    200.2470398;     91.5307159;     25.2444153;     32.7234917;      4.0883708;     14.2023439;   8371.7802734;    200.2470398;     91.5307159;     25.2444153;     32.7234917;      4.0883708;     14.2023439;   4260.7246094;     97.8461380;     45.1028175;     12.5017519;     22.2692528;      3.1725709;      7.0934215;    664.1520996;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;   3446.9035645;    102.4009171;     46.4278908;     12.7426605;     10.4542389;      0.9158001;      7.1089225
        2009;           3;   8381.4531250;    199.8456879;     91.3531952;     25.1968269;     32.7612457;      4.0998087;     14.1759987;   8381.4531250;    199.8456879;     91.3531952;     25.1968269;     32.7612457;      4.0998087;     14.1759987;   4260.7910156;     97.6038284;     44.9974289;     12.4739571;     22.3232460;      3.1854310;      7.0781193;    678.4268188;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;   3442.2341309;    102.2418365;     46.3557663;     12.7228661;     10.4379988;      0.9143775;      7.0978785
