"";"YEAR";"Litter_N_Min";"Litter_Ca_Min";"Litter_Mg_Min";"Litter_K_Min";"Litter_S_Min";"Litter_P_Min";"SOM_N_Min";"SOM_Ca_Min";"SOM_Mg_Min";"SOM_K_Min";"SOM_S_Min";"SOM_P_Min";"MB_NUP_SOM";"MB_CaUP_SOM";"MB_MgUP_SOM";"MB_KUP_SOM";"MB_SUP_SOM";"MB_PUP_SOM";"MB_NUP_DOC";"MB_CaUP_DOC";"MB_MgUP_DOC";"MB_KUP_DOC";"MB_SUP_DOC";"MB_PUP_DOC";"MB_NT";"MB_CaT";"MB_MgT";"MB_KT";"MB_ST";"MB_PT";"X";"Net_N_Minz";"Net_P_Minz";"Net_Ca_Minz";"Net_K_Minz";"Net_Mg_Minz";"Net_S_Minz"
"40";2044;22,8025071;10,5908806;5,2898374;12,5100751;2,4076592;4,9850292;199,5874837;0,0093399;0,0093399;0,0093399;9,3011586;1,9390464;57,9652776;0,0039128;0,0039128;0,0039128;0,0511615;1,1313286;148,130132;0,0282278;0,0282278;0,0282278;0,1385718;1,0922516;96,7067189;0,0314359;0,0314359;0,0314359;0,1866462;2,2438898;0;10,396380232;1,8061158928;4,236831794452;4,883804371456;1,281104275975;3,7094208676
"41";2045;28,0520387;12,857022;6,5028159;15,5790117;2,956492;6,1880122;198,7074803;0,0095155;0,0095155;0,0095155;9,248888;1,9245531;57,9345234;0,0039231;0,0039231;0,0039231;0,0511381;1,1263646;152,2882157;0,0294544;0,0294544;0,0294544;0,1446796;1,1358482;95,2161031;0,0325045;0,0325045;0,0325045;0,1916279;2,2479965;0;10,425982462;2,16068928587;5,144589423156;6,083286283344;1,57566325485;3,86666054824
"42";2046;33,1321521;14,9971508;7,6485874;18,4784719;3,4749064;7,3245099;197,8342728;0,0097017;0,0097017;0,0097017;9,1967793;1,9092559;57,9128365;0,0039347;0,0039347;0,0039347;0,0511215;1,121422;156,3185749;0,0306849;0,0306849;0,0306849;0,1503947;1,1889435;97,417871;0,0337161;0,0337161;0,0337161;0,1973187;2,2816847;0;10,450699;2,49148146631;6,001848927376;7,216508931926;1,85388920081;4,0143258946
"43";2047;37,1730145;16,6570866;8,5388929;20,735184;3,8776731;8,2087247;197,0102058;0,0098984;0,0098984;0,0098984;9,1449838;1,8942773;57,9006065;0,003948;0,003948;0,003948;0,051112;1,1167564;159,4210709;0,0317043;0,0317043;0,0317043;0,1554689;1,2280647;101,0032533;0,0348532;0,0348532;0,0348532;0,202728;2,3192266;0;10,466700916;2,74856808181;6,666755093332;8,098516569538;2,07007799535;4,1252204728
"44";2048;40,3249208;17,9431676;9,2302657;22,4912937;4,1903846;8,8964589;196,2376699;0,0101045;0,0101045;0,0101045;9,0946167;1,8796053;57,8969287;0,0039623;0,0039623;0,0039623;0,051109;1,1118446;161,7117281;0,0325257;0,0325257;0,0325257;0,1607853;1,2571178;104,2172198;0,0358229;0,0358229;0,0358229;0,2081287;2,3495862;0;10,479120764;2,94801770008;7,181918327264;8,78487977005;2,237966605725;4,2076236496
"45";2049;42,7685526;18,9382127;9,7667377;23,8575158;4,4329757;9,4311742;195,5076228;0,0103176;0,0103176;0,0103176;9,0452868;1,8651603;57,9005618;0,0039782;0,0039782;0,0039782;0,0511116;1,1069608;163,3664676;0,0331819;0,0331819;0,0331819;0,1642324;1,2783206;106,6941218;0,0366189;0,0366189;0,0366189;0,2125021;2,371711;0;10,487359092;3,10257890483;7,580515024784;9,31887204347;2,36824842987;4,26847805006
"46";2050;44,660626;19,7067284;10,182606;24,9200892;4,620973;9,8467226;194,8146249;0,0105362;0,0105362;0,0105362;8,9964655;1,8510266;57,9103438;0,0039946;0,0039946;0,0039946;0,0511184;1,1022919;164,7760673;0,0337056;0,0337056;0,0337056;0,1668477;1,2952168;109,0418205;0,0372632;0,0372632;0,0372632;0,2157839;2,3875583;0;10,457885704;3,22166428428;7,88838310484;9,734197703404;2,46925106563;4,31225941048
"47";2051;46,1271552;20,2989615;10,5045826;25,7461934;4,7664699;10,1694753;194,1557797;0,0107584;0,0107584;0,0107584;8,9481005;1,83719;57,9252535;0,0040123;0,0040123;0,0040123;0,0511295;1,0978151;165,6728412;0,0341248;0,0341248;0,0341248;0,1689415;1,3050531;110,8373547;0,0377831;0,0377831;0,0377831;0,2183459;2,3976709;0;10,445413118;3,31428929834;8,125647492276;10,05711090046;2,54745959741;4,34272862534
"48";2052;47,2708054;20,7540421;10,7534745;26,3881371;4,8788865;10,4199713;193,519774;0,0109834;0,0109834;0,0109834;8,9001544;1,8234944;57,9444797;0,0040304;0,0040304;0,0040304;0,0511435;1,0934712;166,2638874;0,034462;0,034462;0,034462;0,1701297;1,3103836;111,9765625;0,0382049;0,0382049;0,0382049;0,2201824;2,4023226;0;10,43373688;3,38597552637;8,30798062826;10,30805418033;2,607925503495;4,36301693072
"49";2053;48,1641126;21,1024413;10,9454835;26,8866764;4,9655589;10,6142092;192,9012812;0,0112098;0,0112098;0,0112098;8,8525908;1,8099342;57,9673571;0,0040491;0,0040491;0,0040491;0,0511602;1,0892453;166,7104949;0,0347359;0,0347359;0,0347359;0,1708948;1,3132426;112,9017348;0,0385489;0,0385489;0,0385489;0,2213005;2,4031764;0;10,409685846;3,44104597776;8,447586055552;10,502954504294;2,65458174607;4,37530992094
"50";2054;48,8623642;21,3678919;11,0932344;27,2735533;5,0321987;10,7646476;192,2998224;0,0114371;0,0114371;0,0114371;8,8054154;1,7965508;57,9933552;0,0040684;0,0040684;0,0040684;0,0511794;1,0851372;167,0281447;0,0349597;0,0349597;0,0349597;0,1720123;1,3139704;113,7815889;0,0388324;0,0388324;0,0388324;0,2223757;2,4014557;0;10,378765866;3,4832665116;8,553969440668;10,654217003086;2,69049345299;4,38119193708
"51";2055;49,4085064;21,5688844;11,2065552;27,5734872;5,0832576;10,8809875;191,7153281;0,0116648;0,0116648;0,0116648;8,758638;1,7833557;58,0220597;0,004088;0,004088;0,004088;0,0512005;1,0811419;167,1895483;0,035145;0,035145;0,035145;0,1729373;1,3131564;114,6489482;0,0390684;0,0390684;0,0390684;0,2234038;2,3978398;0;10,350800068;3,51546255196;8,634536187192;10,77150173686;2,71804637875;4,38226803098
"52";2056;49,8360951;21,7198012;11,2931001;27,8057386;5,1222004;10,9707903;191,1478339;0,0118923;0,0118923;0,0118923;8,712287;1,7703618;58,0531262;0,004108;0,004108;0,004108;0,0512231;1,077254;167,2575904;0,0353003;0,0353003;0,0353003;0,1734929;1,3110866;115,4944505;0,0392682;0,0392682;0,0392682;0,224177;2,3928047;0;10,321687404;3,53989128535;8,695046538832;10,862335617988;2,739098664905;4,3797148367
"53";2057;50,1710578;21,8318541;11,3588306;27,9853013;5,1517264;11,0399435;190,5952727;0,0121192;0,0121192;0,0121192;8,6663446;1,7575349;58,0862901;0,0041284;0,0041284;0,0041284;0,0512478;1,0734597;167,1908359;0,0354325;0,0354325;0,0354325;0,1741513;1,3070897;116,1276923;0,0394392;0,0394392;0,0394392;0,2248805;2,3862885;0;10,300569244;3,55857338039;8,739990811008;10,93257806824;2,755097479765;4,37424065582
"54";2058;50,4340676;21,9137734;11,4083902;28,1238548;5,1739364;11,0930311;190,054132;0,0123451;0,0123451;0,0123451;8,620814;1,7448193;58,1213107;0,0041488;0,0041488;0,0041488;0,0512734;1,0697389;167,0628739;0,0355459;0,0355459;0,0355459;0,1747188;1,3023298;116,5906857;0,0395883;0,0395883;0,0395883;0,2255261;2,3785195;0;10,279545598;3,57255072982;8,772865875176;10,98679370092;2,76717028367;4,36658213096
