"";"V1";"Ca_Wet";"Mg_Wet";"K_Wet";"NO3_Wet";"NH4_Wet";"Ntot_Wet";"SO4_Wet";"Na_Wet";"Cl_Wet";"K_Folx";"NO3_Folx";"NH4_Folx";"Ntot_Folx";"SO4_Folx";"Na_Folx";"Cl_Folx";"Ca_WTH";"Mg_WTH";"K_WTH";"Na_WTH";"Al_WTH";"Si_Wet";"P_WTH";"V79";"Year";"N_TU";"Ca_TU";"Mg_TU";"K_TU";"S_TU";"P_TU";"N_LF";"Ca_LF";"Mg_LF";"K_LF";"S_LF";"P_LF";"N_L_Min";"Ca_L_Min";"Mg_L_Min";"K_L_Min";"S_L_Min";"P_L_Min";"N_SOM_Min";"Ca_SOM_Min";"Mg_SOM_Min";"K_SOM_Min";"S_SOM_Min";"P_SOM_Min";"V26"
"11";"        2015";1,5408158;1,7721338;0,7109369;1,8321431;0,198249;2,0303919;2,2847517;16,1259956;28,8638268;16,1270981;0;0;0;0;0;0;2,033107;2,3915083;3,9203479;0,3732587;12,5427923;20,1491699;0,7510026;NA;2015;24,2484703;18,4134388;4,2804871;29,717577;2,2893174;3,8597257;16,980751;7,0786376;2,0130351;8,2166157;1,3127325;2,0898721;27,5632954;8,6148949;2,2239728;7,7259459;2,1758862;2,1117568;10,4869623;-0,0150018;-0,0090977;-0,0146351;1,8793471;1,0779222;NA
"12";"        2016";1,1733867;1,8159763;0,720636;2,0278795;0,2357044;2,2635839;2,4052696;16,3639107;30,0533886;16,8045044;0;0;0;0;0;0;2,0313003;2,3876951;3,9133141;0,3726421;12,5234871;20,1176052;0,7507861;NA;2016;24,1638508;18,506382;4,3072562;30,2927303;2,1528704;3,8370898;16,9529781;7,1039104;2,0202222;8,2459517;1,3174193;2,0973334;27,4341488;8,5232258;2,2217798;7,8598313;2,1692493;2,1303089;10,4202061;-0,0150921;-0,0091525;-0,0147232;1,8696768;1,0660491;NA
"13";"        2017";1,09009;1,7463391;0,7533862;2,57616;0,2603092;2,8364692;2,2869554;16,1032791;29,2413216;17,4808273;0;0;0;0;0;0;2,0301535;2,385005;3,9067581;0,3719518;12,5031633;20,0882359;0,7519906;NA;2017;24,1136417;18,6344109;4,3443599;30,9129162;2,0600145;3,5719662;16,8989143;7,1130958;2,0228345;8,2566137;1,3191227;2,1000454;27,3211517;8,447773;2,219995;7,9702415;2,1649928;2,1456189;10,0234098;-0,0151702;-0,0091998;-0,0147993;1,8601309;0,9653791;NA
"14";"        2018";1,5408158;1,7721338;0,7109369;1,8321431;0,198249;2,0303919;2,2847517;16,1259956;28,8638268;18,1350555;0;0;0;0;0;0;2,0319197;2,3785226;3,8925164;0,370761;12,4652615;20,029192;0,7564633;NA;2018;23,9756622;18,6409378;4,3730197;31,4898815;2,0533359;3,4070282;16,9233112;7,1426711;2,0312457;8,290946;1,3246076;2,1087778;27,2297573;8,3874121;2,2191095;8,0640078;2,1629968;2,1589003;10,218502;-0,0152364;-0,00924;-0,014864;1,8507667;0,8898011;NA
"15";"        2019";1,1733867;1,8159763;0,720636;2,0278795;0,2357044;2,2635839;2,4052696;16,3639107;30,0533886;18,7357197;0;0;0;0;0;0;2,0301583;2,3760731;3,8882051;0,3702329;12,4520187;20,0075626;0,7560965;NA;2019;23,8359985;18,6335316;4,377677;31,9118843;2,0238438;3,3576512;16,9349785;7,1561508;2,0350792;8,3065939;1,3271078;2,1127574;27,1638508;8,3381824;2,218642;8,1430569;2,1626301;2,1702206;10,0874281;-0,01526;-0,0092543;-0,014887;1,8415555;0,8389896;NA
"16";"        2020";1,09009;1,7463391;0,7533862;2,57616;0,2603092;2,8364692;2,2869554;16,1032791;29,2413216;19,3107758;0;0;0;0;0;0;2,0298717;2,3744123;3,8838158;0,369964;12,4399252;19,9904709;0,7569221;NA;2020;23,8013153;18,7447796;4,4220195;32,4989052;2,0268283;3,362942;16,975626;7,1756063;2,0406127;8,3291769;1,3307161;2,1185019;27,1226425;8,2979755;2,2185185;8,2102051;2,1635377;2,1799569;9,6560364;-0,0152444;-0,0092448;-0,0148717;1,8324065;0,8222955;NA
"17";"        2021";1,5408158;1,7721338;0,7109369;1,8321431;0,198249;2,0303919;2,2847517;16,1259956;28,8638268;19,8800659;0;0;0;0;0;0;2,0320385;2,3688135;3,8713856;0,3688408;12,4063673;19,9383335;0,7615744;NA;2021;23,7421627;18,8558102;4,4457884;32,9909058;2,0141869;3,3405759;16,9702797;7,1797476;2,0417898;8,3339815;1,331484;2,1197243;27,099905;8,2632589;2,2181535;8,2655945;2,1650677;2,1878726;9,8740034;-0,0152131;-0,0092258;-0,0148412;1,8233246;0,8053315;NA
"18";"        2022";1,1733867;1,8159763;0,720636;2,0278795;0,2357044;2,2635839;2,4052696;16,3639107;30,0533886;20,426857;0;0;0;0;0;0;2,0305786;2,3670037;3,8681991;0,3684215;12,3962984;19,9218845;0,7612293;NA;2022;23,6480885;18,9152145;4,4813557;33,52351;2,0162065;3,3352957;17,026701;7,2029166;2,048378;8,3608751;1,3357806;2,126565;27,0944691;8,2349243;2,2181411;8,3136778;2,1674223;2,1948788;9,7696438;-0,0151741;-0,0092022;-0,0148032;1,8144002;0,7832742;NA
"19";"        2023";1,09009;1,7463391;0,7533862;2,57616;0,2603092;2,8364692;2,2869554;16,1032791;29,2413216;20,9183865;0;0;0;0;0;0;2,0305436;2,3655436;3,8641765;0,3681624;12,385232;19,9063969;0,7622184;NA;2023;23,6471729;19,0683231;4,5079908;33,9719696;2,0050974;3,3235867;17,0604897;7,211978;2,0509543;8,3713894;1,3374606;2,1292396;27,1069088;8,2108774;2,2181606;8,3547821;2,1702862;2,2008817;9,3523445;-0,0151311;-0,0091761;-0,0147612;1,8056004;0,7773088;NA
"20";"        2024";1,5408158;1,7721338;0,7109369;1,8321431;0,198249;2,0303919;2,2847517;16,1259956;28,8638268;21,406765;0;0;0;0;0;0;2,0329444;2,3610632;3,8541288;0,3672509;12,358367;19,8645782;0,7665158;NA;2024;23,5230007;19,0742073;4,5184178;34,3494301;1,9897612;3,2893875;17,0831814;7,2195244;2,0531006;8,3801498;1,3388598;2,1314676;27,1308994;8,1893473;2,2179301;8,3890877;2,1733165;2,2057827;9,528903;-0,0150846;-0,0091479;-0,0147158;1,7968628;0,8262002;NA
