"";"Year";"NG_PP";"CaG_PP";"MgG_PP";"KG_PP";"SG_PP";"PG_PP";"NG_PU";"CaG_PU";"MgG_PU";"KG_PU";"SG_PU";"PG_PU";"NG_AU";"CaG_AU";"MgG_AU";"KG_AU";"SG_AU";"PG_AU";"NG_Diff";"CaG_Diff";"MgG_Diff";"KG_Diff";"SG_Diff";"PG_Diff"
"196";2200;9,16e-05;571444,3984375;204409,2070313;595087,8398439;254937,4472654;173203,2666017;4800,9741557;890,3254254;224,2002224;652,664488;881,9327833;154,4900892;4800,9745023;979,8704052;276,5587801;1356,5764084;881,9328519;154,4901012;-0,000346600000739272;-89,5449798000001;-52,3585577;-703,9119204;-6,86000000769127e-05;-1,19999999981246e-05
"197";2201;0,0002441;582456,7460937;202728,0273437;589855,1601563;257476,6386719;169871,0361328;24004,8696138;4451,6270235;1121,0010683;3263,3220443;2446,732361;772,4503788;24004,8707579;4602,9952161;1209,5085582;4453,2223358;2446,7323682;772,4502864;-0,00114409999878262;-151,3681926;-88,5074898999999;-1189,9002915;-7,20000025467016e-06;9,23999998576619e-05
"198";2202;0,0001221;609332,1328124;199640,5234373;579321,2109375;256137,984375;164067,9335938;39192,9812015;9017,9003524;1956,481411;5502,4394455;3432,2911376;1386,526794;39192,9816286;9300,4029045;2121,6655904;7723,1877594;3432,2911071;1386,5267028;-0,000427099999797065;-282,502552100001;-165,1841794;-2220,7483139;3,05000003208988e-05;9,11999998152169e-05
"199";2203;0,0004883;649648,5820312;196631,2265625;565900,6445313;255491,1914063;156745,7265623;55971,6138304;12984,5898893;3028,4447482;8199,2516633;3966,7824556;2213,859192;55971,6174926;13474,9039688;3315,1392252;12053,5886843;3966,7825167;2213,859192;-0,00366220000432804;-490,3140795;-286,694477;-3854,337021;-6,1100000039005e-05;0
"200";2204;0,0003051;658710,2539064;194798,274414;551523,1054686;255548,3671874;148977,0830079;69536,9920045;11424,7913972;3974,8333512;10513,52919;4115,2274626;2963,2710576;69536,9883422;12212,5996934;4435,4787141;16706,4791869;4115,2276458;2963,270874;0,00366230000508949;-787,808296199999;-460,6453629;-6192,9499969;-0,000183199999810313;0,000183599999672879
"201";2205;0;654590,8671874;194601,5351561;537310,9726561;255149,3164063;141491,3085939;82207,5402221;13800,0221863;4897,8490069;12740,3065492;4388,8488463;3702,6716304;82207,5518798;14958,8470384;5575,4338686;21849,7984008;4388,8489988;3702,6712644;-0,0116577000007965;-1158,8248521;-677,5848617;-9109,4918516;-0,000152499999785505;0,000366000000212807
"202";2206;0,0048828;650985,2343749;195975,0107422;523660,6210938;254657,2929688;134643,6152343;92049,5950319;15837,4508972;5641,6693573;14537,4331055;4653,9379732;4305,4094244;92049,5969241;17426,6307677;6570,8910064;27029,9450074;4653,9380952;4305,4097904;-0,00189220000174828;-1589,1798705;-929,2216491;-12492,5119019;-0,000122000000374101;-0,000365999999303313
"203";2207;0,0019531;582414,1718749;189028,3808594;510076,8906249;241026,9785158;124632,4619139;169830,0593263;25517,9933319;10005,6400758;28529,4279174;7545,1165926;8232,5463864;168390,4383546;27596,5106353;11220,983841;44868,5848388;7545,1165926;8232,5456544;1439,6209717;-2078,5173034;-1215,3437652;-16339,1569214;0;0,000732000002244604
"204";2208;0,0009766;576978,046875;186641,8476563;499118,1874996;240208,9257813;119165,2890626;176680,9549562;36920,861618;11696,1656798;29744,3377685;9530,2565004;8612,8593744;167409,6141357;39403,2456971;13147,6578065;49258,2878418;9530,2570037;8612,8593744;9271,34082050002;-2482,3840791;-1451,4921267;-19513,9500733;-0,00050329999976384;0
"205";2209;0,008789;591298,5195312;189328,9111329;498194,7617187;244373,0234374;116734,0776368;181714,9808348;34453,4109804;11522,2642978;30603,6408079;9081,5516511;8854,8244632;169435,9323729;37359,0565184;13221,2457883;53444,8608399;9081,5516511;8854,82373;12279,0484619;-2905,645538;-1698,9814905;-22841,220032;0;0,00073319999864907
"206";2210;0,0021972;593538,8476563;192598,1249999;517027,7499999;245515,6699218;119390,5878904;203709,5307617;35656,1722716;12451,4202881;34469,8704224;9579,1569823;9910,1271972;177375,2680661;38962,6458129;14384,7716369;60461,972412;9579,1577456;9910,1264652;26334,2626956;-3306,4735413;-1933,3513488;-25992,1019896;-0,000763300000471645;0,000732000000425614
"207";2211;0,0039063;589118,7968749;195124,084961;549113,6914065;244946,7910156;128385,2548828;222992,3955079;36613,74646;13089,4183348;36932,9539796;10114,0282289;10817,0654292;186244,9150391;40259,871277;15221,3703918;65595,0786134;10114,0286255;10817,0639652;36747,4804688;-3646,124817;-2131,952057;-28662,1246338;-0,000396600000385661;0,00146400000085123
"208";2212;0,0002441;580089,4453125;193682,5097655;562376,4765624;243142,3945314;144585,2714843;258704,1577148;39089,9486693;14049,7280272;37829,574646;11206,4418028;12507,5507808;205168,0971677;43015,2717589;16344,934082;68686,4753419;11206,4421386;12507,5507808;53536,0605471;-3925,3230896;-2295,2060548;-30856,9006959;-0,000335799999447772;0
"209";2213;0,0002441;579163,5976562;191219,6630859;562063,5195312;243064,2324219;169606,0810547;280707,2807617;38957,3916932;14622,2323608;37944,8483886;11193,6546324;12948,5898433;208220,3671875;43079,5776365;17032,5469209;70349,2817382;11193,6559755;12948,5898433;72486,9135742;-4122,1859433;-2410,3145601;-32404,4333496;-0,00134309999884863;0
"210";2214;0;583977,3164064;190602,8447266;560627,0468749;243450,0429688;172342,9960939;274576,8742674;37484,5129699;14605,462372;37874,5729983;10994,9711608;10665,0720217;205030,2868653;41795,3249817;17126,072876;71761,8105468;10994,9714051;10665,071167;69546,5874021;-4310,8120118;-2520,610504;-33887,2375485;-0,00024430000121356;0,000854699999763397
"211";2215;0,0024414;583060,5390624;190088,4609375;559064,8164062;242443,9824219;170586,256836;281126,0051272;37669,3475342;14976,9588316;39019,4212035;11685,3900146;11060,0710451;213233,0021972;42206,3345031;17629,8151244;74684,5874023;11685,3904724;11060,0701904;67893,00293;-4536,9869689;-2652,8562928;-35665,1661988;-0,000457800000731368;0,000854699999763397
"212";2216;0,0058593;581810,7265623;189579,5908202;558446,0078124;242072,4531251;172064;287407,8125;37619,6162721;15040,5368043;39032,7186278;11898,0923462;11000,5328367;212634,6335449;42348,586853;17805,6482847;76207,0568848;11898,0927735;11000,5328367;74773,1789551;-4728,9705809;-2765,1114804;-37174,338257;-0,000427300001319963;0
"213";2217;0;579754,0156248;188701,4296876;556604,7226563;241243,5429687;171932,4677733;293586,5944822;38045,0730287;15344,8771057;39787,613037;12415,61438;11171,2025143;216540,6108399;42940,2904664;18207,1970217;78268,8388672;12415,6150208;11171,2025143;77045,9836423;-4895,2174377;-2862,319916;-38481,2258302;-0,000640800000837771;0
"214";2218;0,0058593;576664,9335937;187739,6777345;554483,9765624;240193,2890624;170878,2089844;294682,8823242;38627,5319824;15673,5023499;40627,0370483;12979,6284178;11346,2233885;220089,2519532;43675,5787966;18625,1824342;80309,624756;12979,6278991;11346,2225345;74593,630371;-5048,0468142;-2951,6800843;-39682,5877077;0,000518699998792727;0,00085399999989022
"215";2219;0;576665,4960938;187594,0498047;554603,8320313;240103,2265624;172070,5878905;298625,9104002;38294,7128904;15635,9624939;40412,4599608;13041,5330507;11254,3388671;219012,0083008;43467,337799;18660,4901427;81074,3708494;13041,5332948;11254,3388671;79613,9020994;-5172,6249086;-3024,5276488;-40661,9108886;-0,000244099999690661;0
"216";2220;0,0039062;574980,3945313;186984,8613281;553291,3828127;239402,4492188;171870,7314453;302494,6010743;38603,2788391;15856,1405638;40970,7041017;13476,7055665;11380,7341306;221813,7360841;43883,2178344;18943,4144592;82476,1982422;13476,7059327;11380,7341306;80680,8649902;-5279,9389953;-3087,2738954;-41505,4941405;-0,000366199999916716;0
"217";2221;0;573463,8046874;186368,9179686;551930,9765626;238668,4199219;171133,1992188;305037,8117676;39234,3490905;16133,4969484;41698,9415281;13927,3739928;11529,0957034;224414,6325684;44615,6278687;19280,0233154;84001,0615233;13927,3742369;11529,0957034;80623,1791992;-5381,2787782;-3146,526367;-42302,1199952;-0,000244099999690661;0
"218";2222;0,0041503;575994,4765626;186844,3076172;553611,1523438;239298,0800784;172682,4941406;306536,0371094;38088,9690857;15835,1156312;40797,5705567;13594,2628173;11260,6621097;220338,347168;43544,5422669;19025,0839538;83683,7277833;13594,2632446;11260,6621097;86197,6899414;-5455,5731812;-3189,9683226;-42886,1572266;-0,000427299999500974;0
"219";2223;0,012207;576787,0351563;186526,7333983;552911,0937501;239365,5;172439,1445313;307383,0620118;37857,0050658;15927,6584778;41041,7938231;13536,0422669;11323,3793945;222070,4755859;43381,9424136;19158,1884156;84473,1899413;13536,0425415;11323,3786619;85312,5864259;-5524,9373478;-3230,5299378;-43431,3961182;-0,000274599999102065;0,000732599999537342
"220";2224;0,0136717;575390,7929687;185893,0419922;551376,3046875;238589,0371095;171321,5361329;307222,0988771;38240,1394349;16193,5931703;41770,4460452;13982,2096863;11508,404541;225360,0600586;43839,7271423;19467,7717287;85788,7009277;13982,2095339;11508,404541;81862,0388185;-5599,58770739999;-3274,1785584;-44018,2548825;0,00015239999993355;0
"221";2225;0,0078124;575452,0273438;185905,3886719;551668,2304686;238734,517578;172100,6250001;308222,4697263;37698,5389099;16095,7317507;41442,7041016;13857,2222902;11426,9082031;224559,3256836;43358,2629396;19405,0727538;85933,6813964;13857,2226564;11426,9082031;83663,1440427;-5659,7240297;-3309,3410031;-44490,9772948;-0,000366199999916716;0
"222";2226;0,0046386;573573,6367188;185271,5664064;550068,4804686;238094,5859374;171613,4863281;308839,1621094;38234,091156;16315,7962342;42036,6691893;14187,5717776;11556,446045;226969,7495115;43953,1416929;19659,826599;86994,0202639;14187,5714112;11556,446045;81869,4125979;-5719,05053689999;-3344,0303648;-44957,3510746;0,000366399999620626;0
"223";2227;0,0039062;571805,1640625;184703,359375;548679,3828125;237209,7382812;170449,7509766;310363,7221678;38900,0945131;16581,2121581;42759,3405761;14699,5574644;11748,365723;231098,8591306;44678,5326538;19959,9699099;88183,560547;14699,5577085;11748,365723;79264,8630372;-5778,4381407;-3378,7577518;-45424,2199709;-0,000244099999690661;0
"224";2228;0,0083008;572791,1875;184904,370117;549455,6562499;237644,1152341;171736,5078126;310202,3437499;38284,9297792;16390,3468934;42172,8221434;14403,8442994;11556,713379;227361,5805663;44108,3318177;19795,3962708;87950,5207521;14403,8445434;11556,7141116;82840,7631836;-5823,4020385;-3405,0493774;-45777,6986087;-0,000243999998929212;-0,000732599999537342
"225";2229;0,0024414;572816,9140623;184716,6621095;549060,2265627;237487,8964844;171519,8095703;311340,3171387;38367,3597107;16473,3500976;42385,322876;14516,9247742;11616,1450192;228739,789795;44228,3399658;19900,3702089;88458,3842775;14516,9259338;11616,1457518;82600,5273437;-5860,9802551;-3427,0201113;-46073,0614015;-0,00115959999857296;-0,000732600001356332
"226";2230;0,0043945;571722,5624999;184307,0332029;548034,265625;237013,0078124;170257,7822265;308840,1555175;38621,004883;16649,8325804;42884,4649656;14735,6619569;11736,8360596;231138,0759277;44524,3877564;20101,6453551;89290,8527831;14735,6619569;11736,8360596;77702,0795898;-5903,3828734;-3451,8127747;-46406,3878175;1,81898940354586e-12;0
"227";2231;0,0019531;573007,6914062;184679,5654297;549263,6757813;237580,6523438;171370,788086;305823,8408202;37858,492859;16407,5122072;42154,8306883;14355,6262514;11513,2858889;226714,4763183;43791,0540466;19876,3869934;88790,6035157;14355,6261293;11513,2850342;79109,3645019;-5932,5611876;-3468,8747862;-46635,7728274;0,000122100000226055;0,000854699999763397
"228";2232;0,0004883;573522,2890626;184608,4501953;549142,7421876;237696,9355468;171077,3232421;307607,2807617;37923,1016543;16473,3181765;42328,5714115;14328,5238952;11589,6123049;228497,4531251;43880,9249267;19956,9613343;89162,895996;14328,5240173;11589,6123049;79109,8276366;-5957,8232724;-3483,6431578;-46834,3245845;-0,000122100000226055;0
"229";2233;0,019531;572339,0898439;184165,3769532;547984,0742187;237034,8066408;169896,3574221;307342,9064942;38301,7447203;16680,3473817;42919,3913572;14707,2499086;11738,3054202;231573,9853514;44293,0940857;20183,5936279;90017,2785644;14707,2507935;11738,3045655;75768,9211428;-5991,3493654;-3503,2462462;-47097,8872072;-0,000884900000528432;0,000854699999763397
"230";2234;0,0097655;573551,0468751;184480,5722656;549000,5468751;237533,9042969;171224,4560548;306528,1623533;37673,5650328;16458,5159304;42256,3124998;14383,9151;11534,9368898;227630,5368652;43686,6441042;19974,4692382;89525,0126954;14383,9146118;11534,9368898;78897,6254881;-6013,0790714;-3515,9533078;-47268,7001956;0,000488200001200312;0
"231";2235;0,0058593;582812,4218749;191023,1181641;562677,0546875;237706,326172;169812,4248046;278107,4472655;36933,241768;16385,2196923;42087,6512909;14348,9720612;9480,6284486;198881,5935058;41473,8199222;19040,177303;77781,0635524;14348,9718171;9480,6283568;79225,8537597;-4540,5781542;-2654,9576107;-35693,4122615;0,000244099999690661;9,18000005185604e-05
"232";2236;12757,4926752;564434,34375;207577,78125;604765,40625;235118,0156256;177681,3515628;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"233";2237;12757,4926752;564434,34375;207577,78125;604765,40625;235118,0156256;177681,3515628;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"234";2238;0,000122;564622,3906251;206581,3457033;601786,2304688;236803,0449218;176482,0527343;4800,9741557;890,3254254;224,2002224;652,664488;881,9327833;154,4900892;4800,9745023;904,5014484;232,489225;764,1022836;881,9328519;154,4901012;-0,000346600000739272;-14,176023;-8,2890026;-111,4377956;-6,86000000769127e-05;-1,19999999981246e-05
"235";2239;0,0001833;566152,6445315;206063,3710939;600198,3320312;240481,5898438;175726,7041016;4800,9741557;890,3254254;224,2002224;652,664488;881,9327833;154,4900892;4800,9745023;920,6805326;241,9494407;891,285986;881,9328519;154,4901012;-0,000346600000739272;-30,3551072;-17,7492183;-238,621498;-6,86000000769127e-05;-1,19999999981246e-05
"236";2240;9,16e-05;568310,8007815;205510,7871095;598492,5234375;245243,2734377;174862,5273438;4800,9741557;890,3254254;224,2002224;652,664488;881,9327833;154,4900892;4800,9745023;940,2465639;253,3900213;1045,094036;881,9328519;154,4901012;-0,000346600000739272;-49,9211385;-29,1897989;-392,429548;-6,86000000769127e-05;-1,19999999981246e-05
"237";2241;1,91e-05;570518,015625;204959,4042967;596789,3242188;250080,3125;173994,2705077;4800,9741557;890,3254254;224,2002224;652,664488;881,9327833;154,4900892;4800,9745023;960,0297422;264,9576131;1200,6094322;881,9328519;154,4901012;-0,000346600000739272;-69,7043168;-40,7573907;-547,9449442;-6,86000000769127e-05;-1,19999999981246e-05
"238";2242;9,16e-05;572738,2421875;204408,3164063;595086,8085936;254937,3769531;173124,9384764;4800,9741557;890,3254254;224,2002224;652,664488;881,9327833;154,4900892;4800,9745023;979,8704052;276,5587801;1356,5764084;881,9328519;154,4901012;-0,000346600000739272;-89,5449798000001;-52,3585577;-703,9119204;-6,86000000769127e-05;-1,19999999981246e-05
"239";2243;0,0002441;583750,5898438;202727,1367189;589854,1289062;257476,6210938;169792,7080077;24004,8696138;4451,6270235;1121,0010683;3263,3220443;2446,7382204;772,4503788;24004,8707579;4602,9952161;1209,5085582;4453,2223358;2446,7382581;772,4502864;-0,00114409999878262;-151,3681926;-88,5074898999999;-1189,9002915;-3,77000001208216e-05;9,23999998576619e-05
"240";2244;0,0001221;610625,9765626;199639,6328124;579320,1796875;256137,984375;163989,6054688;39192,9812015;9017,9003524;1956,481411;5502,4394455;3432,2911376;1386,526794;39192,9816286;9300,4029045;2121,6655904;7723,1877594;3432,2911071;1386,5267028;-0,000427099999797065;-282,502552100001;-165,1841794;-2220,7483139;3,05000003208988e-05;9,11999998152169e-05
"241";2245;0,0004883;650079,8554685;196630,3359375;565899,6132812;255491,1914063;156667,3984375;55971,6138304;12876,7734832;3028,4447482;8199,2516633;3966,7824556;2213,859192;55971,6174926;13367,0870743;3315,1392252;12053,5886843;3966,7825167;2213,859192;-0,00366220000432804;-490,313591099999;-286,694477;-3854,337021;-6,1100000039005e-05;0
"242";2246;0,0003051;658710,2539064;194797,3837891;551522,0742189;255548,3671874;148898,7548827;69536,9920045;11424,7913972;3974,8333512;10513,52919;4115,2274626;2963,2710576;69536,9883422;12212,5996934;4435,4787141;16706,4791869;4115,2276458;2963,270874;0,00366230000508949;-787,808296199999;-460,6453629;-6192,9499969;-0,000183199999810313;0,000183599999672879
"243";2247;0;654590,8671874;194600,6445314;537309,9414064;255149,3164063;141412,9804686;82207,5402221;13800,0221863;4897,8490069;12740,3065492;4388,8488463;3702,6716304;82207,5518798;14958,8470384;5575,4338686;21849,7984008;4388,8489988;3702,6712644;-0,0116577000007965;-1158,8248521;-677,5848617;-9109,4918516;-0,000152499999785505;0,000366000000212807
"244";2248;0,0048828;650985,2343749;195974,1201172;523659,5898437;254657,2929688;134565,2871094;92049,5950319;15837,4508972;5641,6693573;14537,4331055;4653,9379732;4305,4094244;92049,5969241;17426,6307677;6570,8910064;27029,9450074;4653,9380952;4305,4097904;-0,00189220000174828;-1589,1798705;-929,2216491;-12492,5119019;-0,000122000000374101;-0,000365999999303313
"245";2249;0,0029297;582708,8828123;189096,3935546;510261,1054689;241102,0859375;124610,373047;169830,0593263;25517,9933319;10005,7142945;28529,4279174;7545,1165926;8232,5463864;168259,4774171;27596,2917633;11220,9304124;44866,8699951;7545,1165926;8232,5456544;1570,5819092;-2078,2984314;-1215,2161179;-16337,4420777;0;0,000732000002244604
"246";2250;0,0019532;579179,6406249;187260,2744141;500802,5234375;240767,1171875;119599,6923827;176680,9549562;36878,189743;11696,1656798;29744,3377685;9519,5768129;8612,8593744;166393,7254639;39358,399231;13146,3857423;49241,1895752;9519,5774383;8612,8593744;10287,2294923;-2480,20948800001;-1450,2200625;-19496,8518067;-0,000625399999989895;0
"247";2251;0,0051269;593044,8046875;189796,2480469;501124,3906249;244875,419922;117539,5551758;181714,9808348;34154,2234804;11443,4430087;30603,6408079;9007,1161043;8854,8244632;169156,8620604;37056,9906312;13140,7419129;53422,241455;9007,1160432;8854,82373;12558,1187744;-2902,76715080001;-1697,2989042;-22818,6006471;6,10999995842576e-05;0,00073319999864907
"248";2252;0;594307,8203125;192886,7607421;520784,5117189;245694,5703125;120438,5390626;203709,5307617;35410,3011779;12427,6009522;34469,8704224;9511,090576;9910,1271972;177009,8833006;38714,253601;14359,480484;60442,1877442;9511,0912174;9910,1264652;26699,6474611;-3303,9524231;-1931,8795318;-25972,3173218;-0,000641399999949499;0,000732000000425614
"249";2253;0,0080566;589531,8242187;195392,9511718;550898,859375;244995,3046874;129627,6210935;222992,3955079;36499,1136475;13065,4368894;36602,6375733;10084,2586975;10817,0654292;186008,850586;40143,1511536;15196,1695405;65248,3796386;10084,2588501;10817,0639652;36983,5449219;-3644,0375061;-2130,7326511;-28645,7420653;-0,000152600001456449;0,00146400000085123
"250";2254;0;580435,4648437;193796,2695314;562670,6757811;243177,3789061;145924,4902343;258704,1577148;39025,9838257;14016,3120116;37742,5941773;11188,1585997;12507,5507808;205048,8325195;42949,878418;16310,6817322;68588,2731934;11188,1588134;12507,5507808;53655,3251953;-3923,8945923;-2294,3697206;-30845,6790161;-0,000213699999221717;0
"251";2255;0,0048828;578950,7890623;191079,8242187;561658,1640626;242957,9726565;169843,6035155;280707,2807617;39053,4737244;14656,6239623;38042,30542;11231,1272886;12860,7998042;209138,9658203;43176,2120972;17067,2608185;70451,0827637;11231,1281434;12860,7998042;71568,3149414;-4122,7383728;-2410,6368562;-32408,7773437;-0,000854799998705857;0
"252";2256;0,0058593;583524,2187501;190421,9658203;560119,0585937;243296,390625;172241,3779294;274576,8742674;37653,9739073;14653,806122;38007,6511232;11054,5492858;10704,5817872;205398,0163575;41967,8350526;17176,1972963;71918,8598633;11054,5497741;10704,5809325;69178,8579099;-4313,8611453;-2522,3911743;-33911,2087401;-0,000488300000142772;0,000854699999763397
"253";2257;0;582714,3554687;189988,7734375;558798,9765624;242325,9042969;170472,7714843;281126,0051272;37807,7108155;15006,7381285;39097,0969847;11735,3861082;11081,8649904;213708,0656739;42347,4326477;17661,193924;74783,7751465;11735,3864439;11081,8641357;67417,9394533;-4539,7218322;-2654,4557955;-35686,6781618;-0,000335700000505312;0,000854699999763397
"254";2258;0,0058593;581330,6171875;189414,2207032;557989,8437501;241906,6113282;171984,9287111;287407,8125;37793,8076784;15083,8102418;39149,0350341;11965,0259399;11033,8092038;213233,3112791;42526,2909243;17850,976059;76350,9846191;11965,0263672;11033,8092038;74174,5012209;-4732,4832459;-2767,1658172;-37201,949585;-0,000427300001319963;0
"255";2259;0;579188,7929688;188541,2294922;556165,90625;241068,1757813;171861,3105469;293586,5944822;38222,1824036;15386,9659727;39899,8552244;12487,7061769;11202,6829832;217051,0463866;43121,1365661;18251,4732208;78410,4682616;12487,7068177;11202,6829832;76535,5480956;-4898,9541625;-2864,5072481;-38510,6130372;-0,000640800000837771;0
"256";2260;0;576088,09375;187587,1533202;554069,0312499;239995,0527343;170701,3349608;294682,8823242;38824,3327636;15720,8236389;40754,0722045;13065,5581053;11381,6442868;220809,8906251;43875,9361267;18674,5847169;80464,6083985;13065,5584411;11381,6434328;73872,9916991;-5051,6033631;-2953,761078;-39710,536194;-0,000335800001266762;0,000853999998071231
"257";2261;0;576035,714844;187420,8496094;554129,2304687;239890,8378906;171962,0742189;298625,9104002;38498,3730467;15685,5914001;40546,0068358;13132,5330507;11291,4560547;219648,942871;43675,0252686;18712,4718016;81239,5727539;13132,533539;11291,4560547;78976,9675292;-5176,6522219;-3026,8804015;-40693,5659181;-0,000488300000142772;0
"258";2262;0,0078124;574808,2187499;186862,8916014;552960,1875;239235,4414061;171867,265625;302494,6010743;38782,9975891;15873,5643919;41011,4384767;13536,7016602;11389,5563962;221967,1423339;44065,8427122;18962,5364074;82539,7758788;13536,7020265;11389,5563962;80527,4587404;-5282,8451231;-3088,9720155;-41528,3374021;-0,000366299998859176;0
"259";2263;0,0024414;573027,2109377;186090,7265627;551138,7304688;238352,4335939;170741,5361327;305037,8117676;39414,4936218;16191,6502687;41860,5196531;14028,9989928;11603,9277347;226459,9626466;44798,8416443;19339,970764;84186,7675782;14028,9987487;11603,9277347;78577,849121;-5384,3480225;-3148,3204953;-42326,2479251;0,000244099999690661;0
"260";2264;0,0019531;573943,1054691;186110,2031249;551534,2929687;238501,1855469;172034,1103516;306536,0371094;38768,3792419;16054,0531312;41412,3479006;13932,2315673;11435,8544924;223612,4243162;44236,3747253;19251,2846985;84396,1601562;13932,2319947;11435,8544924;82923,6127932;-5467,99548339999;-3197,2315673;-42983,8122556;-0,000427399998443434;0
"261";2265;0,0097655;575496,1249998;186004,5732422;551485,9453123;238679,7246094;172112,0253906;307383,0620118;38568,4074096;16076,9455871;41442,1102293;13843,5246888;11401,73291;223161,4951171;44108,392456;19316,2719725;84991,8125;13843,5250854;11401,7321774;84221,5668947;-5539,9850464;-3239,3263854;-43549,7022707;-0,000396600000385661;0,000732599999537342
"262";2266;0,017578;575899,5625001;185803,2792967;551173,3906251;238343,3613283;171270,9160156;307222,0988771;38419,7253723;16197,6039123;41760,5280763;14084,0046082;11496,6516113;225346,416504;44026,3155518;19475,8745118;85833,8063964;14084,0042117;11496,6516113;81875,6823731;-5606,5901795;-3278,2705995;-44073,2783201;0,000396500001443201;0
"263";2267;0,0078124;577389,8359375;185996,8173828;551940,0078124;238769,1015625;172390,1621095;308222,4697263;37724,9217223;16026,1487428;41232,1376954;13827,0367433;11332,2695311;222395,4125976;43384,0099182;19335,1194763;85718,1157227;13827,0368653;11332,2695311;85827,0571287;-5659,0881959;-3308,9707335;-44485,9780273;-0,000121999999464606;0
"264";2268;0,0180663;577568,9609377;185782,9941406;551490,109375;238667,1113281;172179,8808594;308839,1621094;37666,3333435;16103,278656;41433,0598144;13895,7963868;11380,352295;223516,9985351;43371,9536439;19439,4560241;86284,8281249;13895,7957765;11380,352295;85322,1635743;-5705,6203004;-3336,1773681;-44851,7683105;0,000610299999607378;0
"265";2269;0,0080565;575399,8984375;185086,1806641;549676,9843749;237804,6132814;170771,8603517;310363,7221678;38224,1101381;16422,6750487;42330,4890136;14382,7195738;11663,218262;229425,9460448;43984,5880431;19790,927826;87613,4902345;14382,7204282;11663,218262;80937,776123;-5760,477905;-3368,2527773;-45283,0012209;-0,000854399999298039;0
"266";2270;0,0058593;574859,503906;184923,1455078;549417,1914064;237832,7636719;171689,3027344;310202,3437499;38059,5586854;16357,2140809;42100,5916748;14278,9614868;11544,3881836;227118,1108399;43870,701599;19755,0905151;87781,8840332;14278,9616088;11544,3889162;83084,23291;-5811,1429136;-3397,8764342;-45681,2923584;-0,000121999999464606;-0,000732599999537342
"267";2271;0,0043945;574558,8789062;184721,4238283;549013,0624999;237587,5507814;171474,5166015;311340,3171387;38224,0901794;16445,2465819;42318,2213136;14437,5087586;11601,476074;228449,1794434;44076,7887575;19867,4209899;88326,1359864;14437,5096739;11601,4768066;82891,1376953;-5852,6985781;-3422,174408;-46007,9146728;-0,000915299999178387;-0,000732599999537342
"268";2272;0,0063476;573301,6796874;184301,4863283;547972,9101564;237073,2402343;170229,1191407;308840,1555175;38519,5673829;16627,2857054;42828,8048093;14680,2596131;11723,7745363;230878,3923341;44416,8799134;20075,5472106;89187,4589843;14680,2591248;11723,7745363;77961,7631834;-5897,3125305;-3448,2615052;-46358,654175;0,000488300000142772;0
"269";2273;0,0024414;574486,1171876;184669,354492;549197,1015624;237611,8476562;171338,7548828;305823,8408202;37777,1412966;16385,5112305;42098,1744384;14313,4602357;11498,7885743;226427,2810058;43704,5516356;19851,3715514;88693,4265137;14313,4598695;11498,7878417;79396,5598144;-5927,410339;-3465,8603209;-46595,2520753;0,000366199999916716;0,000732599999537342
"270";2274;0,0019531;574937,1054687;184589,6435548;549054,7929688;237716,5449219;171082,3398437;307607,2807617;37855,2188417;16453,3699343;42276,7745364;14293,5824889;11576,0976565;228229,7236327;43808,4530335;19934,3295288;89075,0385741;14293,582611;11576,0976565;79377,557129;-5953,2341918;-3480,9595945;-46798,2640377;-0,000122100000226055;0
"271";2275;0,0117186;573716,7695312;184140,4697267;547880,6054688;237054,171875;169949,2246094;307342,9064942;38241,0415953;16662,4880068;42873,0241698;14675,3534241;11726,2644045;231334,6416015;44228,2826843;20163,333313;89938,6262207;14675,3540649;11726,2635498;76008,2648927;-5987,241089;-3500,8453062;-47065,6020509;-0,000640800000837771;0,000854699999763397
"272";2276;0,0097655;574911,6601563;184460,0976562;548911,578125;237543,830078;171231,5605468;306528,1623533;37613,3384704;16438,9885866;42204,5703124;14353,7744751;11521,0032958;227353,9489745;43622,3200988;19952,5456238;89441,0507815;14353,7741088;11521,0032958;79174,2133788;-6008,9816284;-3513,5570372;-47236,4804691;0,000366300000678166;0
"273";2277;0,0078124;584126,4257812;190993,6113281;562568,4296875;237699,6855469;169875,748047;278107,4472655;36875,0308305;16366,0136376;42036,8270721;14319,04628;9492,3462222;198610,5515138;41412,8996369;19019,3839478;77708,9257154;14319,0467682;9492,3461304;79496,8957517;-4537,8688064;-2653,3703102;-35672,0986433;-0,000488199999381322;9,18000005185604e-05
"274";2278;12757,4941404;566244,9843744;207583,9218744;604771,7343744;235118,4843744;177985,6523436;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"275";2279;12757,4941404;566244,9843744;207583,9218744;604771,7343744;235118,4843744;177985,6523436;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
