"";"Year";"Month";"Dry weight";"N";"Ca";"Mg";"K";"S";"P";"Date"
"25";2007;1;2844,338623;31,7376118;9,2167892;2,524281;11,65522;1,9321225;3,3411217;2007-01-01
"26";2007;2;2807,5117188;31,0674591;9,0222158;2,4884675;11,4091845;1,8913447;3,2705991;2007-02-01
"27";2007;3;2895,7741699;30,5751381;8,9068604;2,4518657;11,2405319;1,8624507;3,3558686;2007-03-01
"28";2007;4;2986,0087891;30,4625168;8,9257164;2,4493849;11,2229996;1,8575934;3,4456267;2007-04-01
"29";2007;5;3037,5830078;29,9891338;8,9099207;2,4311881;11,1194973;1,8347424;3,473923;2007-05-01
"30";2007;6;3221,8178711;30,0819759;9,0687103;2,4581647;11,2289762;1,8482985;3,6591074;2007-06-01
"31";2007;7;3492,7785645;30,7543259;9,4330549;2,5368495;11,5673027;1,8979679;3,9369895;2007-07-01
"32";2007;8;3576,4206543;30,6241474;9,4827118;2,5400093;11,5729227;1,8958367;4,0165248;2007-08-01
"33";2007;9;3366,7373047;28,8286762;8,9267464;2,3910902;10,8944101;1,7846851;3,781039;2007-09-01
"34";2007;10;2971,2255859;25,4419899;7,8780651;2,1101937;9,6145763;1,5750269;3,3368566;2007-10-01
"35";2007;11;2793,6669922;23,7363567;7,3489509;1,9850944;8,9697685;1,4694544;3,1131186;2007-11-01
"36";2007;12;2746,6850586;23,1412411;7,1647248;1,9527532;8,744936;1,4326293;3,0350339;2007-12-01
"37";2008;1;2725,0231934;23,000988;7,0481067;1,9208964;8,6024752;1,4092897;2,9855332;2008-01-01
"38";2008;2;2695,3818359;22,5531006;6,9110017;1,901189;8,43505;1,3818624;2,9273744;2008-02-01
"39";2008;3;2789,5046387;22,2375431;6,8358846;1,8766173;8,3263397;1,3633667;3,023618;2008-03-01
"40";2008;4;2885,3974609;22,1846809;6,8649244;1,8778075;8,3299141;1,3625141;3,1224446;2008-04-01
"41";2008;5;2972,703125;21,2583656;6,9714794;1,8889806;8,3779345;1,3653399;3,2059264;2008-05-01
"42";2008;6;3168,9741211;21,1990299;7,1301155;1,916779;8,4978724;1,3814731;3,4087765;2008-06-01
"43";2008;7;3454,782959;21,7912178;7,4527164;1,9842895;8,7914867;1,4246527;3,705822;2008-07-01
"44";2008;8;3552,0578613;21,6519775;7,5133162;1,9904854;8,8175201;1,4265555;3,8050532;2008-08-01
"45";2008;9;3359,939209;20,4808979;7,1069474;1,8828268;8,3406105;1,349398;3,5992513;2008-09-01
"46";2008;10;2995,8100586;18,2613049;6,3367405;1,6787778;7,436707;1,2031586;3,2091868;2008-10-01
"47";2008;11;2832,4394531;17,1316967;5,9442253;1,5916467;6,9765401;1,1287409;3,0105557;2008-11-01
"48";2008;12;2790,1176758;16,9744759;5,8068695;1,5547968;6,8152838;1,102653;2,9408443;2008-12-01
"49";2009;1;2768,4819336;16,9302788;5,7187214;1,5311412;6,7117152;1,0858943;2,8960497;2009-01-01
"50";2009;2;2739,8708496;16,8457565;5,6150079;1,5033171;6,589901;1,0661849;2,8433838;2009-02-01
"51";2009;3;2836,1225586;16,6442986;5,5649281;1,4867793;6,5178037;1,0539927;2,9443083;2009-03-01
"52";2009;4;2934,1784668;16,6172295;5,6022611;1,4912252;6,5366502;1,0559452;3,0469978;2009-04-01
"53";2009;5;3036,9260254;16,089447;5,7822075;1,5237874;6,6815386;1,0753957;3,155643;2009-05-01
"54";2009;6;3238,4304199;16,116787;5,9447799;1,5541834;6,8138924;1,0940994;3,366575;2009-06-01
"55";2009;7;3530,3762207;16,6886501;6,2478871;1,6176946;7,0903735;1,135059;3,6719077;2009-07-01
"56";2009;8;3634,2331543;16,6445618;6,3203878;1,6283706;7,1372013;1,1408213;3,7808337;2009-08-01
"57";2009;9;3451,0302734;15,8055038;6,0017753;1,546284;6,7774134;1,0833122;3,5902405;2009-09-01
"58";2009;10;3102,4499512;14,2090282;5,3955503;1,3900974;6,0928426;0,9738894;3,2275989;2009-10-01
"59";2009;11;2945,5639648;13,3896828;5,0840611;1,3267897;5,741396;0,9177333;3,04129;2009-11-01
"60";2009;12;2903,1254883;13,3192253;4,9744706;1,2981372;5,6175804;0,8979424;2,9755285;2009-12-01
"61";2010;1;2881,1745605;13,3297091;4,9037437;1,2796391;5,5376182;0,8851586;2,9330292;2010-01-01
"62";2010;2;2852,1994629;13,3098068;4,8204255;1,2578552;5,4434514;0,8701054;2,8830082;2010-02-01
"63";2010;3;2949,1733398;13,1757088;4,7852707;1,2461072;5,3932319;0,8616767;2,9859619;2010-03-01
"64";2010;4;3048,109375;13,1832256;4,8268042;1,2523504;5,4205508;0,8652161;3,0904026;2010-04-01
"65";2010;5;3159,5668945;12,8886576;5,0478315;1,2969974;5,6203265;0,8941943;3,2128508;2010-05-01
"66";2010;6;3363,7648926;12,9649363;5,2103343;1,3284587;5,757957;0,9141485;3,4279728;2010-06-01
"67";2010;7;3658,8686523;13,5172825;5,4976611;1,3887579;6,0205445;0,9532939;3,7375951;2010-07-01
"68";2010;8;3766,4130859;13,5285196;5,5759516;1,4018985;6,078918;0,9612639;3,8518615;2010-08-01
"69";2010;9;3588,6306152;12,8899479;5,3127556;1,335726;5,7919807;0,9158902;3,6700456;2010-09-01
"70";2010;10;3249,2209473;11,670826;4,8102789;1,2093941;5,2441802;0,8292661;3,3229358;2010-10-01
"71";2010;11;3095,7263184;11,0405512;4,5502214;1,1609702;4,9608707;0,7844802;3,1432166;2010-11-01
"72";2010;12;3052,9438477;11,02279;4,458324;1,1374818;4,860631;0,768629;3,079489;2010-12-01
"73";2011;1;3030,4057617;11,0660629;4,3984933;1,1221839;4,7953291;0,758301;3,0379362;2011-01-01
"74";2011;2;3000,7446289;11,085063;4,3279428;1,1041509;4,7183514;0,7461272;2,9889879;2011-02-01
"75";2011;3;3097,753418;10,9915285;4,3017931;1,0953225;4,6815095;0,7399912;3,0926657;2011-03-01
"76";2011;4;3196,904541;11,0191746;4,3452249;1,1025555;4,713551;0,7444265;3,1977823;2011-04-01
"77";2011;5;3312,6867676;10,8643322;4,5888562;1,1540623;4,9446588;0,7788637;3,3273141;2011-05-01
"78";2011;6;3517,8356934;10,9683466;4,7490597;1,1857708;5,0837884;0,799316;3,5441868;2011-06-01
"79";2011;7;3814,276123;11,503294;5,0233016;1,2434813;5,3351746;0,8369418;3,8557544;2011-07-01
"80";2011;8;3923,5314941;11,5467405;5,1037097;1,2578948;5,3996415;0,8461125;3,9726281;2011-08-01
"81";2011;9;3748,7607422;11,0324011;4,8763695;1,2018628;5,1591182;0,8084231;3,7956705;2011-09-01
"82";2011;10;3414,1696777;10,0477161;4,4411345;1,094592;4,698648;0,7362683;3,4568923;2011-10-01
"83";2011;11;3262,0097656;9,5355539;4,2145071;1,0556591;4,4590397;0,6987332;3,28035;2011-11-01
"84";2011;12;3218,684082;9,5504589;4,1341453;1,0354965;4,3739772;0,6854039;3,2175231;2011-12-01
"85";2012;1;3195,6225586;9,6145687;4,0816145;1,0223114;4,3183422;0,6766847;3,1763871;2012-01-01
"86";2012;2;3165,3444824;9,6583786;4,019618;1,0067557;4,2527013;0,6663982;3,1278925;2012-02-01
"87";2012;3;3262,0195312;9,5899086;3,9990287;0,9997488;4,2242413;0,6617013;3,2315996;2012-03-01
"88";2012;4;3361,1191406;9,6287222;4,0428038;1,0074158;4,2584743;0,6665891;3,3369088;2012-04-01
"89";2012;5;3479,9360352;9,5591221;4,2979393;1,0624194;4,5058675;0,7039455;3,4710362;2012-05-01
"90";2012;6;3685,9567871;9,6778278;4,454566;1,093787;4,6438746;0,7244162;3,689245;2012-06-01
"91";2012;7;3983,2783203;10,1930351;4,7166519;1,1489559;4,8843584;0,7605273;4,0020418;2012-07-01
"92";2012;8;4093,7431641;10,2542648;4,7968717;1,1638194;4,9512062;0,7702449;4,1206393;2012-08-01
"93";2012;9;3921,1108398;9,8218441;4,5945878;1,1147413;4,742415;0,7377638;3,9468725;2012-09-01
"94";2012;10;3589,7922363;8,9919357;4,2063627;1,0205501;4,3416991;0,6754255;3,6133773;2012-10-01
"95";2012;11;3438,2980957;8,5579338;4,0031075;0,9881204;4,1320376;0,6428183;3,4385839;2012-11-01
"96";2012;12;3394,4907227;8,5943356;3,9308169;0,970248;4,0573897;0,6312057;3,3761883;2012-12-01
"97";2013;1;3370,8505859;8,6721163;3,8832324;0,9584791;4,0082273;0,6235567;3,335042;2013-01-01
"98";2013;2;3339,8847656;8,7322178;3,8270338;0,9445838;3,9501808;0,6145261;3,2865055;2013-02-01
"99";2013;3;3436,2038574;8,6799421;3,8101776;0,9387859;3,9272811;0,6107767;3,3900588;2013-03-01
"100";2013;4;3535,1784668;8,7256126;3,8540637;0,9467095;3,9628186;0,6159358;3,4953806;2013-04-01
"101";2013;5;3654,7814941;8,7092276;4,1152744;1,0036114;4,2191458;0,654911;3,6311693;2013-05-01
"102";2013;6;3861,0224609;8,8360043;4,2687979;1,0345829;4,3556423;0,6752664;3,8498609;2013-06-01
"103";2013;7;4158,8056641;9,3354197;4,5217748;1,0878291;4,5878277;0,7101997;4,1633267;2013-07-01
"104";2013;8;4270,0078125;9,407485;4,6016083;1,102928;4,6559682;0,7202269;4,2829671;2013-08-01
"105";2013;9;4098,4765625;9,0295734;4,4167562;1,058622;4,4689326;0,6912945;4,1109157;2013-09-01
"106";2013;10;3768,5839844;8,3027697;4,061245;0,9734119;4,109221;0,6356512;3,7800219;2013-10-01
"107";2013;11;3616,8981934;8,1490574;3,8742533;0,9285646;3,9201376;0,60641;3,6057472;2013-11-01
"108";2013;12;3572,6330566;8,1967716;3,8075891;0,9125645;3,8526611;0,5959724;3,5433834;2013-12-01
"109";2014;1;3548,5632324;8,2817307;3,7635777;0,9019973;3,8080916;0,5890774;3,5021319;2014-01-01
"110";2014;2;3517,0839844;8,3504477;3,7115662;0,8895126;3,7554336;0,5809317;3,4534433;2014-02-01
"111";2014;3;3612,9870605;8,3056126;3,6970644;0,8847225;3,736155;0,577801;3,5566857;2014-03-01
"112";2014;4;3711,7861328;8,3527603;3,74035;0,8928183;3,7719343;0,5830481;3,6619058;2014-04-01
"113";2014;5;3832,1057129;8,3583269;4,0031095;0,9511176;4,0311441;0,6226231;3,7989328;2014-05-01
"114";2014;6;4038,3452148;8,4845877;4,1525412;0,9816166;4,1646562;0,6426067;4,0177736;2014-06-01
"115";2014;7;4336,4375;8,9643068;4,3963647;1,0330582;4,3882461;0,6762969;4,3316727;2014-07-01
"116";2014;8;4448,1923828;9,037879;4,4746127;1,0482794;4,455945;0,686335;4,452054;2014-08-01
"117";2014;9;4277,5883789;8,6912451;4,3029957;1,0080742;4,2850437;0,6600115;4,2813015;2014-09-01
"118";2014;10;3948,8583984;8,0233269;3,9723132;0,9306042;3,9557407;0,60929;3,952286;2014-10-01
"119";2014;11;3796,4731445;7,8935409;3,7976108;0,8896534;3,7818701;0,5825163;3,7782078;2014-11-01
"120";2014;12;3751,8212891;7,94947;3,7352061;0,8750157;3,7197068;0,5729418;3,7157879;2014-12-01
"121";2015;1;3727,2751465;8,0396204;3,6937695;0,8652927;3,6784098;0,5665808;3,6742549;2015-01-01
"122";2015;2;3695,2236328;8,1145592;3,6447749;0,8537994;3,6295927;0,5590615;3,625212;2015-02-01
"123";2015;3;3790,7224121;8,074914;3,63203;0,8497124;3,6128795;0,5563692;3,7281034;2015-03-01
"124";2015;4;3889,3369141;8,1229362;3,6749804;0,8579149;3,648783;0,5616753;3,8331783;2015-04-01
"125";2015;5;4009,3408203;8,0920143;3,938678;0,9169978;3,9092624;0,601579;3,9701746;2015-05-01
"126";2015;6;4215,5219727;8,2180719;4,0853558;0,9471176;4,0404787;0,621285;4,1890473;2015-06-01
"127";2015;7;4513,7421875;8,683217;4,32268;0,9971879;4,2575588;0,6540509;4,5031505;2015-07-01
"128";2015;8;4625,7285156;8,758255;4,3998618;1,0124521;4,3247886;0,6640804;4,6238723;2015-08-01
"129";2015;9;4455,4692383;8,4358892;4,237916;0,9751868;4,165606;0,6396375;4,4536815;2015-09-01
"130";2015;10;4126,8754883;7,8137364;3,9253669;0,9032661;3,8583899;0,5924639;4,1252193;2015-10-01
"131";2015;11;3973,5019531;7,7027721;3,7596295;0,8651088;3,6955712;0,5674692;3,9507651;2015-11-01
"132";2015;12;3928,388916;7,7652802;3,7003284;0,8514477;3,6372657;0,5585168;3,8881006;2015-12-01
"133";2016;1;3903,2766113;7,8589997;3,6607425;0,8423257;3,5983288;0,5525378;3,8461845;2016-01-01
"134";2016;2;3870,5571289;7,9383268;3,6139178;0,8315379;3,5522811;0,5454672;3,7966697;2016-02-01
"135";2016;3;3965,3708496;7,9024963;3,6020632;0,8278943;3,5371854;0,5430515;3,8988883;2016-03-01
"136";2016;4;4063,5217285;7,9507442;3,6440234;0,8360493;3,5726731;0,5483193;4,0035081;2016-04-01
"137";2016;5;4182,753418;7,9260588;3,9057438;0,8951946;3,8320153;0,5881143;4,1398845;2016-05-01
"138";2016;6;4388,4731445;8,0508223;4,0486212;0,9247382;3,9603238;0,6074193;4,358335;2016-06-01
"139";2016;7;4686,2197266;8,5020323;4,2786322;0,9733726;4,1708288;0,6392208;4,6719885;2016-07-01
"140";2016;8;4798,1308594;8,5771103;4,3538499;0,9884661;4,2369008;0,6491115;4,792695;2016-08-01
"141";2016;9;4627,8632812;8,2727413;4,199348;0,9533892;4,0865493;0,6260769;4,6226206;2016-09-01
"142";2016;10;4298,8032227;7,684516;3,9007571;0,8855993;3,795979;0,5815604;4,2939329;2016-10-01
"143";2016;11;4144,2768555;7,5870399;3,7419126;0,84952;3,6414871;0,5578974;4,1187882;2016-11-01
"144";2016;12;4098,6274414;7,6539421;3,6849923;0,8365844;3,5860841;0,54941;4,0557809;2016-12-01
"145";2017;1;4073,2304688;7,7509928;3,6470399;0,8279566;3,5491276;0,543748;4,0136786;2017-01-01
"146";2017;2;4040,1660156;7,8343353;3,6021268;0,8177485;3,5054018;0,5370492;3,9639239;2017-02-01
"147";2017;3;4134,7148438;7,8012204;3,5909984;0,814428;3,4914904;0,5348361;4,0658755;2017-03-01
"148";2017;4;4232,7646484;7,848845;3,6319571;0,8224553;3,5262642;0,5400144;4,1703954;2017-04-01
"149";2017;5;4352,0942383;7,8280029;3,890295;0,8809438;3,7816806;0,579245;4,306932;2017-05-01
"150";2017;6;4557,7099609;7,9493999;4,0292258;0,9097224;3,9063377;0,5980269;4,5252953;2017-06-01
"151";2017;7;4855,6464844;8,384882;4,252121;0,9567984;4,1097693;0,6287811;4,8391662;2017-07-01
"152";2017;8;4967,9331055;8,4581785;4,3251762;0,9715438;4,1740098;0,6384206;4,960288;2017-08-01
"153";2017;9;4798,2368164;8,1692619;4,1774359;0,9383576;4,0314326;0,6166132;4,790853;2017-09-01
"154";2017;10;4469,8295898;7,6101303;3,8915184;0,8741333;3,7555077;0,5744102;4,4629517;2017-10-01
"155";2017;11;4314,8442383;7,5246029;3,7389348;0,8398448;3,6083355;0,5519055;4,2876596;2017-11-01
"156";2017;12;4268,9335938;7,5956516;3,6841757;0,8275331;3,5554802;0,5438218;4,224504;2017-12-01
"157";2018;1;4242,9326172;7,6938162;3,6473815;0,8192587;3,5199535;0,538388;4,1819816;2018-01-01
"158";2018;2;4209,1689453;7,7787733;3,6038258;0,8094655;3,477906;0,531957;4,1317143;2018-02-01
"159";2018;3;4302,7421875;7,7471585;3,5927372;0,8063107;3,46457;0,529852;4,2326579;2018-03-01
"160";2018;4;4400,0019531;7,7935987;3,6320097;0,8141032;3,4982092;0,5348806;4,3363614;2018-04-01
"161";2018;5;4518,9116211;7,7731194;3,8858521;0,8719084;3,749779;0,5735878;4,4725256;2018-05-01
"162";2018;6;4723,6835938;7,891778;4,0198846;0,8998477;3,8705328;0,5918224;4,6900306;2018-06-01
"163";2018;7;5020,2368164;8,3127251;4,2343688;0,9453;4,0666533;0,6215169;5,0024748;2018-07-01
"164";2018;8;5131,8901367;8,383873;4,3043113;0,959565;4,1285691;0,6308379;5,1229606;2018-08-01
"165";2018;9;4961,9736328;8,1062832;4,1617961;0,9277941;3,9918728;0,609951;4,9533401;2018-09-01
"166";2018;10;4632,7836914;7,5684919;3,8856914;0,8662418;3,7270415;0,5694852;4,624722;2018-10-01
"167";2018;11;4476,6313477;7,4905419;3,7379632;0,8332964;3,5854211;0,5478511;4,4485936;2018-11-01
"168";2018;12;4430,1484375;7,5634274;3,6848793;0,8214526;3,5344982;0,5400708;4,3850579;2018-12-01
"169";2019;1;4403,6630859;7,6623325;3,6491592;0,8134815;3,500222;0,5348337;4,3422203;2019-01-01
"170";2019;2;4369,34375;7,7484674;3,6068635;0,8040445;3,4596429;0,5286337;4,2915659;2019-02-01
"171";2019;3;4462,1748047;7,7178555;3,5956814;0,8009977;3,4466813;0,5265979;4,3917303;2019-03-01
"172";2019;4;4558,7675781;7,7627296;3,6330867;0,808508;3,4790139;0,5314414;4,4947352;2019-04-01
"173";2019;5;4677,3603516;7,7427669;3,8805633;0,8651536;3,7248719;0,5692901;4,6305733;2019-05-01
"174";2019;6;4880,5571289;7,8571806;4,008605;0,8920196;3,8407772;0,5868121;4,8464384;2019-06-01
"175";2019;7;5175,7998047;8,2626314;4,2140322;0,9357342;4,0291524;0,6153549;5,1575189;2019-07-01
"176";2019;8;5287,0678711;8,3309088;4,2805357;0,9494327;4,0884376;0,6242942;5,277607;2019-08-01
"177";2019;9;5117,2260742;8,0632868;4,1430278;0,9189333;3,9571006;0,6042394;5,1080689;2019-09-01
"178";2019;10;4787,8457031;7,5442777;3,876353;0,8597842;3,7023938;0,5653462;4,7792783;2019-10-01
"179";2019;11;4630,8920898;7,472836;3,7333243;0,8280497;3,5658576;0,5445024;4,6026311;2019-11-01
"180";2019;12;4583,9707031;7,5471678;3,6818659;0,8166279;3,5167053;0,5369977;4,5388341;2019-12-01
"181";2020;1;4557,1201172;7,64781;3,6471143;0,8089123;3,4834993;0,5319274;4,4956541;2020-01-01
"182";2020;2;4522,3613281;7,7360263;3,6059535;0,7997752;3,4441762;0,5259231;4,4445806;2020-02-01
"183";2020;3;4614,7075195;7,7067428;3,5953457;0,7969035;3,4319046;0,5239992;4,5442362;2020-03-01
"184";2020;4;4711,0332031;7,7512941;3,6324432;0,8043667;3,4639645;0,5288081;4,6469603;2020-04-01
"185";2020;5;4828,4072266;7,7329607;3,8787327;0,8606771;3,7079098;0,566372;4,7815342;2020-05-01
"186";2020;6;5031,3691406;7,8455114;4,0052762;0,8872186;3,8222411;0,5836667;4,9971585;2020-06-01
"187";2020;7;5326,4506836;8,2431898;4,2075348;0,9301993;4,0072451;0,6117088;5,3080764;2020-07-01
"188";2020;8;5437,6245117;8,3105936;4,2733412;0,9437667;4,065824;0,62055;5,4280705;2020-08-01
"189";2020;9;5267,5507812;8,050662;4,1396832;0,9142483;3,9386568;0,601141;5,2582955;2020-09-01
"190";2020;10;4937,4306641;7,5461216;3,8802469;0,8569519;3,691819;0,5634672;4,9287558;2020-10-01
"191";2020;11;4779,6123047;7,4807467;3,7408257;0,826151;3,5592375;0,5432365;4,751348;2020-11-01
"192";2020;12;4732,3232422;7,5572538;3,690618;0,8150549;3,5114646;0,5359458;4,6872134;2020-12-01
"193";2021;1;4705,2612305;7,6591792;3,6567588;0,8075701;3,4792368;0,5310273;4,6438689;2021-01-01
"194";2021;2;4670,2485352;7,7490025;3,6166449;0,798704;3,4410617;0,5252011;4,5925875;2021-02-01
"195";2021;3;4762,3349609;7,7204285;3,6062393;0,7959265;3,4291744;0,5233428;4,691957;2021-03-01
"196";2021;4;4858,496582;7,7637429;3,6423595;0,8032047;3,4604297;0,5280383;4,7944999;2021-04-01
"197";2021;5;4975,5166016;7,7412286;3,8841062;0,8583823;3,6993291;0,5648406;4,928668;2021-05-01
"198";2021;6;5178,2275391;7,8501749;4,0073295;0,8842193;3,8106003;0,5816874;5,144022;2021-06-01
"199";2021;7;5473,1303711;8,2360096;4,2040381;0,9259725;3,9902987;0,6089427;5,4547491;2021-07-01
"200";2021;8;5584,3408203;8,3008327;4,2678256;0,9391274;4,0470676;0,6175209;5,5747719;2021-08-01
"201";2021;9;5414,5996094;8,048522;4,1381011;0,9105818;3,9240537;0,5987507;5,4053221;2021-09-01
"202";2021;10;5084,824707;7,5583272;3,886071;0,8551231;3,6850598;0,562284;5,0761123;2021-10-01
"203";2021;11;4926,6855469;7,4986696;3,7503486;0,8252488;3,5564234;0,5426604;4,8985105;2021-11-01
"204";2021;12;4879,2036133;7,5770292;3,7014225;0,8144754;3,5100253;0,5355815;4,8342404;2021-12-01
"205";2022;1;4851,6938477;7,6793289;3,6682217;0,8071634;3,4785311;0,5307762;4,790534;2022-01-01
"206";2022;2;4816,159668;7,7697682;3,6288798;0,7985001;3,4412174;0,5250831;4,7388153;2022-02-01
"207";2022;3;4907,5283203;7,7416749;3,6185253;0,795787;3,4295633;0,5232674;4,8374338;2022-03-01
"208";2022;4;5003,105957;7,7840271;3,6537147;0,8029113;3,4600873;0,5278626;4,9393659;2022-04-01
"209";2022;5;5119,565918;7,7613935;3,892808;0,857559;3,6962075;0,5642725;5,072958;2022-05-01
"210";2022;6;5321,0742188;7,8676715;4,012958;0,8828125;3,804776;0,5807334;5,2870603;2022-06-01
"211";2022;7;5614,909668;8,2446527;4,2048817;0,9236053;3,9800909;0,6073536;5,5966763;2022-07-01
"212";2022;8;5725,6245117;8,307765;4,2669697;0,9364595;4,0354261;0,6157308;5,716187;2022-08-01
"213";2022;9;5555,5102539;8,0609322;4,1401935;0,9086364;3,9155293;0,5974368;5,5463529;2022-09-01
"214";2022;10;5224,777832;7,5810456;3,8937182;0,8545432;3,6824291;0,56187;5,216166;2022-10-01
"215";2022;11;5065,6787109;7,5249505;3,7607684;0,8253569;3,5567575;0,5426992;5,0377421;2022-11-01
"216";2022;12;5017,7553711;7,6040897;3,7128012;0,8148231;3,5113921;0,5357779;4,9731221;2022-12-01
"217";2023;1;4990,0117188;7,7078981;3,6802335;0,8076693;3,4805808;0,5310768;4,9291453;2023-01-01
"218";2023;2;4954,1850586;7,8000565;3,6416326;0,7991915;3,4440672;0,525506;4,8770957;2023-02-01
"219";2023;3;5045,4633789;7,7728262;3,6317577;0,7965986;3,4329393;0,5237684;4,9756145;2023-03-01
"220";2023;4;5141,0820312;7,8150458;3,6669474;0,8037167;3,4634628;0,5283593;5,0775876;2023-04-01
"221";2023;5;5255,3510742;7,7916894;3,9040744;0,8577893;3,6972253;0,564366;5,2088895;2023-05-01
"222";2023;6;5457,1728516;7,8965268;4,0237403;0,882897;3,8052299;0,5807273;5,4233208;2023-06-01
"223";2023;7;5751,3056641;8,2686977;4,2141037;0,9232739;3,9788446;0,6070693;5,7332497;2023-07-01
"224";2023;8;5862,1000977;8,3311052;4,2759752;0,9360636;4,0339403;0,6154006;5,8528452;2023-08-01
"225";2023;9;5691,7695312;8,089035;4,151731;0,908865;3,9167292;0,5975193;5,6827841;2023-09-01
"226";2023;10;5360,3925781;7,6180882;3,9100161;0,8559506;3,6886959;0,5627315;5,3519301;2023-10-01
"227";2023;11;5200,6494141;7,5661869;3,7794399;0,8273579;3,5655718;0,5439522;5,1728721;2023-11-01
"228";2023;12;5152,4775391;7,6471224;3,7322958;0,8170311;3,5210943;0,5371676;5,1079736;2023-12-01
"229";2024;1;5124,387207;7,750648;3,7002511;0,8100108;3,4908555;0,5325548;5,0637698;2024-01-01
"230";2024;2;5088,1650391;7,8427196;3,6622651;0,8016897;3,4550142;0,5270875;5,0114412;2024-02-01
"231";2024;3;5178,7114258;7,8153343;3,6520598;0,7990806;3,4437902;0,5253423;5,1091895;2024-03-01
"232";2024;4;5273,6787109;7,8558707;3,6857398;0,8059359;3,4731343;0,5297651;5,2104759;2024-04-01
"233";2024;5;5387,746582;7,8291664;3,9172001;0,8588471;3,7014837;0,5649743;5,3415532;2024-05-01
"234";2024;6;5588,140625;7,9301605;4,0323367;0,8831007;3,8056676;0,5807801;5,5544906;2024-06-01
"235";2024;7;5880,9594727;8,2910337;4,2161298;0,9221965;3,9735761;0,6062868;5,8630466;2024-07-01
"236";2024;8;5991,2675781;8,3505526;4,2752786;0,9344885;4,0264273;0,6142938;5,9821315;2024-08-01
"237";2024;9;5820,9375;8,1131477;4,1537333;0,9079211;3,9119573;0,5968295;5,8120604;2024-09-01
"238";2024;10;5489,3476562;7,6509824;3,9171159;0,8562013;3,6891117;0,5628311;5,4809756;2024-10-01
"239";2024;11;5329,0458984;7,6016245;3,7890968;0,8282121;3,5686045;0,5444497;5,3015227;2024-11-01
"240";2024;12;5280,5566406;7,682725;3,7428381;0,8180952;3,5250387;0,5378037;5,236433;2024-12-01
"241";2025;1;5252,1772461;7,7868214;3,7113044;0,8111974;3,4953325;0,5332719;5,1919632;2025-01-01
"242";2025;2;5215,6108398;7,8796268;3,6739175;0,8030202;3,4601176;0,5278996;5,1393123;2025-02-01
"243";2025;3;5305,8149414;7,8526177;3,6638558;0,8004686;3,4491482;0,5261922;5,2366991;2025-03-01
