 ;;µmol/kg;;;;;;;kg/ha;;;;;
 YEAR;Month;Ca;Mg;K;Na;NH4;Al;H;Ca;Mg;K;Na;NH4;Al
        2005;           1;  28633.9726562;  13928.1806641;   3163.5175781;    722.3326416;     19.4349823;  30703.6542969;   3023.2729492;   1289.8388672;    380.4852905;    139.0195770;     18.6646671;      0.3059631;    931.1163940
        2005;           2;  28650.9570312;  13949.0966797;   3158.3146973;    703.4834595;     31.9225254;  30690.1464844;   2999.5739746;   1290.6040039;    381.0566406;    138.7909393;     18.1776161;      0.5025533;    930.7068481
        2005;           3;  28684.5136719;  13983.6513672;   3146.8149414;    666.3988037;     49.9301872;  30664.6406250;   2970.3283691;   1292.1154785;    382.0005798;    138.2855835;     17.2193680;      0.7860463;    929.9332886
        2005;           4;  28710.2265625;  14009.6367188;   3141.5712891;    654.6856079;     58.6581383;  30634.1367188;   2966.6027832;   1293.2738037;    382.7104797;    138.0551605;     16.9167061;      0.9234495;    929.0083008
        2005;           5;  28719.5859375;  14018.3300781;   3140.7578125;    667.5258789;     43.7013321;  30614.3437500;   2992.6853027;   1293.6954346;    382.9479370;    138.0194092;     17.2484913;      0.6879859;    928.4080200
        2005;           6;  28729.8066406;  14031.0693359;   3139.7297363;    678.7729492;     32.1835442;  30591.9160156;   3015.3815918;   1294.1557617;    383.2959290;    137.9742279;     17.5391102;      0.5066625;    927.7278442
        2005;           7;  28740.7304688;  14044.2548828;   3138.8137207;    688.4204102;     23.2126217;  30569.9023438;   3033.7028809;   1294.6477051;    383.6561279;    137.9339752;     17.7883949;      0.3654341;    927.0603027
        2005;           8;  28750.2128906;  14057.8193359;   3137.8884277;    697.2702637;     17.0019436;  30549.4550781;   3047.1103516;   1295.0750732;    384.0266724;    137.8933105;     18.0170708;      0.2676600;    926.4401855
        2005;           9;  28757.4101562;  14070.4267578;   3136.9482422;    705.2331543;     12.8025684;  30532.2539062;   3056.1481934;   1295.3991699;    384.3711243;    137.8519897;     18.2228260;      0.2015496;    925.9186401
        2005;          10;  28765.1914062;  14081.4736328;   3138.5698242;    712.1016235;     10.4134188;  30518.1132812;   3054.8322754;   1295.7497559;    384.6728821;    137.9232483;     18.4003048;      0.1639375;    925.4897461
        2005;          11;  28923.9023438;  14234.3515625;   3080.7937012;    621.9752197;     25.0206966;  30374.9023438;   2994.6796875;   1302.8990479;    388.8491211;    135.3843079;     16.0714874;      0.3938985;    921.1467896
        2005;          12;  28969.3710938;  14280.5595703;   3059.7753906;    597.9126587;     32.0952682;  30343.0312500;   2945.1008301;   1304.9471436;    390.1114197;    134.4606628;     15.4497252;      0.5052728;    920.1802979
        2006;           1;  29010.4238281;  14321.5390625;   3034.5769043;    573.5977783;     43.8085899;  30322.6074219;   2879.9040527;   1306.7965088;    391.2309265;    133.3533325;     14.8214426;      0.6896746;    919.5608521
        2006;           2;  29023.2636719;  14333.7929688;   3028.5446777;    566.2576294;     50.0929680;  30311.8867188;   2868.9147949;   1307.3748779;    391.5656738;    133.0882416;     14.6317768;      0.7886089;    919.2357178
        2006;           3;  29048.4531250;  14358.7587891;   3017.3264160;    558.2346191;     55.2976761;  30289.7792969;   2849.2199707;   1308.5093994;    392.2476501;    132.5952606;     14.4244671;      0.8705461;    918.5653687
        2006;           4;  29068.1855469;  14378.6611328;   3011.9223633;    557.4825439;     62.7310562;  30263.5585938;   2847.2639160;   1309.3984375;    392.7913818;    132.3577881;     14.4050331;      0.9875691;    917.7701416
        2006;           5;  29076.1484375;  14387.7207031;   3010.7160645;    570.8330078;     46.6344452;  30243.7500000;   2876.6308594;   1309.7569580;    393.0388489;    132.3047791;     14.7500019;      0.7341617;    917.1694946
        2006;           6;  29093.3847656;  14406.6240234;   3007.9606934;    577.9996338;     39.2518311;  30213.2500000;   2898.5700684;   1310.5334473;    393.5552063;    132.1837006;     14.9351845;      0.6179379;    916.2445068
        2006;           7;  29110.1660156;  14424.4902344;   3008.3674316;    595.3393555;     27.7080727;  30180.3378906;   2921.8081055;   1311.2893066;    394.0432739;    132.2015686;     15.3832321;      0.4362056;    915.2463379
        2006;           8;  29128.3007812;  14443.7031250;   3008.1662598;    607.8627930;     19.5848522;  30148.5410156;   2938.4868164;   1312.1062012;    394.5681458;    132.1927185;     15.7068300;      0.3083225;    914.2822266
        2006;           9;  29142.3867188;  14461.9550781;   3007.8190918;    618.8734741;     14.3661470;  30121.6289062;   2948.9191895;   1312.7408447;    395.0667114;    132.1774750;     15.9913406;      0.2261649;    913.4660034
        2006;          10;  29158.7792969;  14481.8437500;   3009.4877930;    627.3747559;     11.3979130;  30095.8515625;   2946.7751465;   1313.4792480;    395.6100464;    132.2507935;     16.2110100;      0.1794363;    912.6842651
        2006;          11;  29311.8457031;  14625.6699219;   2956.6369629;    594.7637329;     27.1771069;  29939.8906250;   2890.4145508;   1320.3741455;    399.5390930;    129.9282837;     15.3683586;      0.4278466;    907.9545898
